source_group_id	edition	page	locus	form	core	family	physical_leaf	exposure	paragraph_id	left_separator	right_separator
RF1b|f103r.7|G004	RF1b	f103r	f103r.7	olshedy	shedy	PRIMARY	103	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f103v.13|G011	RF1b	f103v	f103v.13	olshey	shey	PRIMARY	103	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	LINE_END
RF1b|f103v.15|G007	RF1b	f103v	f103v.15	olchey	chey	DIAGNOSTIC	103	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f103v.22|G001	RF1b	f103v	f103v.22	olshey	shey	PRIMARY	103	OTHER_EXPOSED_LEAF		LINE_START	DEFINITE_SPACE
RF1b|f103v.37|G001	RF1b	f103v	f103v.37	olshey	shey	PRIMARY	103	OTHER_EXPOSED_LEAF		LINE_START	DEFINITE_SPACE
RF1b|f105r.4|G002	RF1b	f105r	f105r.4	olkeedy	keedy	DIAGNOSTIC	105	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f105v.5|G009	RF1b	f105v	f105v.5	olkeedy	keedy	DIAGNOSTIC	105	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f107v.24|G004	RF1b	f107v	f107v.24	olkain	kain	DIAGNOSTIC	107	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f107v.36|G009	RF1b	f107v	f107v.36	olkain	kain	DIAGNOSTIC	107	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f107v.6|G004	RF1b	f107v	f107v.6	olkeedy	keedy	DIAGNOSTIC	107	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f113r.16|G002	RF1b	f113r	f113r.16	olkeedy	keedy	DIAGNOSTIC	113	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f113r.4|G002	RF1b	f113r	f113r.4	olkeedy	keedy	DIAGNOSTIC	113	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f113v.12|G004	RF1b	f113v	f113v.12	olchey	chey	DIAGNOSTIC	113	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f39r.2|G001	RF1b	f39r	f39r.2	olchey	chey	DIAGNOSTIC	39	OTHER_EXPOSED_LEAF		LINE_START	DEFINITE_SPACE
RF1b|f41v.5|G002	RF1b	f41v	f41v.5	olchey	chey	DIAGNOSTIC	41	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f47r.5|G002	RF1b	f47r	f47r.5	olshey	shey	PRIMARY	47	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f75r.13|G008	RF1b	f75r	f75r.13	olshedy	shedy	PRIMARY	75	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	LINE_END
RF1b|f75r.14|G005	RF1b	f75r	f75r.14	olshedy	shedy	PRIMARY	75	OTHER_EXPOSED_LEAF		DRAWING_INTERRUPTION	DEFINITE_SPACE
RF1b|f75r.29|G010	RF1b	f75r	f75r.29	olchey	chey	DIAGNOSTIC	75	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f75r.39|G004	RF1b	f75r	f75r.39	olkeedy	keedy	DIAGNOSTIC	75	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f75v.38|G008	RF1b	f75v	f75v.38	olchey	chey	DIAGNOSTIC	75	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f75v.39|G002	RF1b	f75v	f75v.39	olkain	kain	DIAGNOSTIC	75	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f75v.47|G002	RF1b	f75v	f75v.47	olshey	shey	PRIMARY	75	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f75v.47|G010	RF1b	f75v	f75v.47	olshedy	shedy	PRIMARY	75	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f75v.5|G004	RF1b	f75v	f75v.5	olchey	chey	DIAGNOSTIC	75	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f77r.28|G001	RF1b	f77r	f77r.28	olchey	chey	DIAGNOSTIC	77	DESIGN_LEAF		LINE_START	DEFINITE_SPACE
RF1b|f77r.36|G008	RF1b	f77r	f77r.36	olchey	chey	DIAGNOSTIC	77	DESIGN_LEAF		DEFINITE_SPACE	LINE_END
RF1b|f79r.18|G002	RF1b	f79r	f79r.18	olshey	shey	PRIMARY	79	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f79r.4|G009	RF1b	f79r	f79r.4	olchey	chey	DIAGNOSTIC	79	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f79v.13|G003	RF1b	f79v	f79v.13	olshey	shey	PRIMARY	79	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f79v.16|G006	RF1b	f79v	f79v.16	olkeedy	keedy	DIAGNOSTIC	79	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f79v.18|G008	RF1b	f79v	f79v.18	olkeedy	keedy	DIAGNOSTIC	79	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f79v.19|G010	RF1b	f79v	f79v.19	olkain	kain	DIAGNOSTIC	79	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f79v.25|G006	RF1b	f79v	f79v.25	olkain	kain	DIAGNOSTIC	79	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f81r.21|G005	RF1b	f81r	f81r.21	olshey	shey	PRIMARY	81	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f81v.2|G008	RF1b	f81v	f81v.2	olkain	kain	DIAGNOSTIC	81	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f81v.23|G004	RF1b	f81v	f81v.23	olkain	kain	DIAGNOSTIC	81	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f81v.26|G009	RF1b	f81v	f81v.26	olkeedy	keedy	DIAGNOSTIC	81	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f81v.27|G003	RF1b	f81v	f81v.27	olkeedy	keedy	DIAGNOSTIC	81	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f83r.3|G001	RF1b	f83r	f83r.3	olkeedy	keedy	DIAGNOSTIC	83	OTHER_EXPOSED_LEAF		LINE_START	DEFINITE_SPACE
RF1b|f83v.15|G008	RF1b	f83v	f83v.15	olkeedy	keedy	DIAGNOSTIC	83	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f85r1.5|G004	RF1b	f85r1	f85r1.5	olkeedy	keedy	DIAGNOSTIC	85	DESIGN_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f85r1.5|G006	RF1b	f85r1	f85r1.5	olshedy	shedy	PRIMARY	85	DESIGN_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f85r2.20|G006	RF1b	f85r2	f85r2.20	olchey	chey	DIAGNOSTIC	85	DESIGN_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f95r1.4|G003	RF1b	f95r1	f95r1.4	olkain	kain	DIAGNOSTIC	95	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f95r1.9|G008	RF1b	f95r1	f95r1.9	olkeedy	keedy	DIAGNOSTIC	95	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
RF1b|f95v2.4|G002	RF1b	f95v2	f95v2.4	olkain	kain	DIAGNOSTIC	95	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f104r.11|G008	ZL3b	f104r	f104r.11	olkeedy	keedy	DIAGNOSTIC	104	OTHER_EXPOSED_LEAF	f104r|f104r.10-f104r.11	UNCERTAIN_SMALL_SPACE	LINE_END
ZL3b|f106r.21|G001	ZL3b	f106r	f106r.21	olkeedy	keedy	DIAGNOSTIC	106	OTHER_EXPOSED_LEAF	f106r|f106r.18-f106r.21	LINE_START	DEFINITE_SPACE
ZL3b|f106v.28|G002	ZL3b	f106v	f106v.28	olkeedy	keedy	DIAGNOSTIC	106	OTHER_EXPOSED_LEAF	f106v|f106v.28-f106v.31	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f106v.29|G002	ZL3b	f106v	f106v.29	olchey	chey	DIAGNOSTIC	106	OTHER_EXPOSED_LEAF	f106v|f106v.28-f106v.31	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f108v.32|G004	ZL3b	f108v	f108v.32	olkeedy	keedy	DIAGNOSTIC	108	OTHER_EXPOSED_LEAF	f108v|f108v.30-f108v.53	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f108v.48|G007	ZL3b	f108v	f108v.48	olchey	chey	DIAGNOSTIC	108	OTHER_EXPOSED_LEAF	f108v|f108v.30-f108v.53	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f112r.29|G003	ZL3b	f112r	f112r.29	olshedy	shedy	PRIMARY	112	OTHER_EXPOSED_LEAF	f112r|f112r.27-f112r.30	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f112r.6|G005	ZL3b	f112r	f112r.6	olkeedy	keedy	DIAGNOSTIC	112	OTHER_EXPOSED_LEAF	f112r|f112r.1-f112r.10	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f112r.7|G002	ZL3b	f112r	f112r.7	olkeedy	keedy	DIAGNOSTIC	112	OTHER_EXPOSED_LEAF	f112r|f112r.1-f112r.10	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f112v.15|G004	ZL3b	f112v	f112v.15	olkeedy	keedy	DIAGNOSTIC	112	OTHER_EXPOSED_LEAF	f112v|f112v.15-f112v.19	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f112v.20|G004	ZL3b	f112v	f112v.20	olkeedy	keedy	DIAGNOSTIC	112	OTHER_EXPOSED_LEAF	f112v|f112v.20-f112v.22	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f112v.27|G009	ZL3b	f112v	f112v.27	olkeedy	keedy	DIAGNOSTIC	112	OTHER_EXPOSED_LEAF	f112v|f112v.27-f112v.29	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f114r.30|G010	ZL3b	f114r	f114r.30	olkeedy	keedy	DIAGNOSTIC	114	OTHER_EXPOSED_LEAF	f114r|f114r.28-f114r.31	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f116r.11|G010	ZL3b	f116r	f116r.11	olkain	kain	DIAGNOSTIC	116	OTHER_EXPOSED_LEAF	f116r|f116r.10-f116r.14	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f56r.3|G001	ZL3b	f56r	f56r.3	olchey	chey	DIAGNOSTIC	56	OTHER_EXPOSED_LEAF	f56r|f56r.1-f56r.8	LINE_START	DEFINITE_SPACE
ZL3b|f58r.20|G002	ZL3b	f58r	f58r.20	olchey	chey	DIAGNOSTIC	58	OTHER_EXPOSED_LEAF	f58r|f58r.16-f58r.25	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f76v.24|G005	ZL3b	f76v	f76v.24	olshey	shey	PRIMARY	76	OTHER_EXPOSED_LEAF	f76v|f76v.16-f76v.24	DEFINITE_SPACE	LINE_END
ZL3b|f78r.15|G008	ZL3b	f78r	f78r.15	olkain	kain	DIAGNOSTIC	78	OTHER_EXPOSED_LEAF	f78r|f78r.3-f78r.27	DEFINITE_SPACE	LINE_END
ZL3b|f78r.30|G004	ZL3b	f78r	f78r.30	olkain	kain	DIAGNOSTIC	78	OTHER_EXPOSED_LEAF	f78r|f78r.28-f78r.43	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f78v.2|G001	ZL3b	f78v	f78v.2	olshedy	shedy	PRIMARY	78	OTHER_EXPOSED_LEAF	f78v|f78v.1-f78v.19	LINE_START	DEFINITE_SPACE
ZL3b|f78v.21|G003	ZL3b	f78v	f78v.21	olshedy	shedy	PRIMARY	78	OTHER_EXPOSED_LEAF	f78v|f78v.20-f78v.32	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f78v.28|G001	ZL3b	f78v	f78v.28	olkain	kain	DIAGNOSTIC	78	OTHER_EXPOSED_LEAF	f78v|f78v.20-f78v.32	LINE_START	DEFINITE_SPACE
ZL3b|f78v.5|G003	ZL3b	f78v	f78v.5	olkain	kain	DIAGNOSTIC	78	OTHER_EXPOSED_LEAF	f78v|f78v.1-f78v.19	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f80r.22|G009	ZL3b	f80r	f80r.22	olkain	kain	DIAGNOSTIC	80	DESIGN_LEAF	f80r|f80r.11-f80r.27	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f80r.27|G006	ZL3b	f80r	f80r.27	olkain	kain	DIAGNOSTIC	80	DESIGN_LEAF	f80r|f80r.11-f80r.27	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f80r.34|G007	ZL3b	f80r	f80r.34	olchey	chey	DIAGNOSTIC	80	DESIGN_LEAF	f80r|f80r.34-f80r.39	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f80r.46|G003	ZL3b	f80r	f80r.46	olkain	kain	DIAGNOSTIC	80	DESIGN_LEAF	f80r|f80r.40-f80r.46	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f80v.12|G007	ZL3b	f80v	f80v.12	olkain	kain	DIAGNOSTIC	80	DESIGN_LEAF	f80v|f80v.7-f80v.13	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f80v.2|G003	ZL3b	f80v	f80v.2	olkain	kain	DIAGNOSTIC	80	DESIGN_LEAF	f80v|f80v.1-f80v.6	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f80v.26|G006	ZL3b	f80v	f80v.26	olchey	chey	DIAGNOSTIC	80	DESIGN_LEAF	f80v|f80v.23-f80v.26	DEFINITE_SPACE	LINE_END
ZL3b|f80v.29|G002	ZL3b	f80v	f80v.29	olkain	kain	DIAGNOSTIC	80	DESIGN_LEAF	f80v|f80v.27-f80v.29	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f80v.29|G003	ZL3b	f80v	f80v.29	olkain	kain	DIAGNOSTIC	80	DESIGN_LEAF	f80v|f80v.27-f80v.29	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f80v.30|G003	ZL3b	f80v	f80v.30	olkain	kain	DIAGNOSTIC	80	DESIGN_LEAF	f80v|f80v.30-f80v.37	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f80v.31|G004	ZL3b	f80v	f80v.31	olkain	kain	DIAGNOSTIC	80	DESIGN_LEAF	f80v|f80v.30-f80v.37	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f80v.31|G008	ZL3b	f80v	f80v.31	olshey	shey	PRIMARY	80	DESIGN_LEAF	f80v|f80v.30-f80v.37	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f80v.32|G002	ZL3b	f80v	f80v.32	olkain	kain	DIAGNOSTIC	80	DESIGN_LEAF	f80v|f80v.30-f80v.37	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE
ZL3b|f80v.33|G003	ZL3b	f80v	f80v.33	olkain	kain	DIAGNOSTIC	80	DESIGN_LEAF	f80v|f80v.30-f80v.37	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f80v.33|G004	ZL3b	f80v	f80v.33	olshedy	shedy	PRIMARY	80	DESIGN_LEAF	f80v|f80v.30-f80v.37	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f80v.34|G004	ZL3b	f80v	f80v.34	olshey	shey	PRIMARY	80	DESIGN_LEAF	f80v|f80v.30-f80v.37	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f80v.34|G007	ZL3b	f80v	f80v.34	olkain	kain	DIAGNOSTIC	80	DESIGN_LEAF	f80v|f80v.30-f80v.37	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f80v.36|G007	ZL3b	f80v	f80v.36	olshedy	shedy	PRIMARY	80	DESIGN_LEAF	f80v|f80v.30-f80v.37	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f80v.5|G003	ZL3b	f80v	f80v.5	olkeedy	keedy	DIAGNOSTIC	80	DESIGN_LEAF	f80v|f80v.1-f80v.6	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f82v.18|G008	ZL3b	f82v	f82v.18	olkeedy	keedy	DIAGNOSTIC	82	OTHER_EXPOSED_LEAF	f82v|f82v.15-f82v.19	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f82v.21|G007	ZL3b	f82v	f82v.21	olkain	kain	DIAGNOSTIC	82	OTHER_EXPOSED_LEAF	f82v|f82v.20-f82v.27	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f82v.23|G005	ZL3b	f82v	f82v.23	olkeedy	keedy	DIAGNOSTIC	82	OTHER_EXPOSED_LEAF	f82v|f82v.20-f82v.27	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f82v.29|G006	ZL3b	f82v	f82v.29	olkeedy	keedy	DIAGNOSTIC	82	OTHER_EXPOSED_LEAF	f82v|f82v.28-f82v.32	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f82v.33|G006	ZL3b	f82v	f82v.33	olkain	kain	DIAGNOSTIC	82	OTHER_EXPOSED_LEAF	f82v|f82v.33-f82v.38	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f82v.34|G009	ZL3b	f82v	f82v.34	olkain	kain	DIAGNOSTIC	82	OTHER_EXPOSED_LEAF	f82v|f82v.33-f82v.38	DEFINITE_SPACE	LINE_END
ZL3b|f82v.37|G009	ZL3b	f82v	f82v.37	olkain	kain	DIAGNOSTIC	82	OTHER_EXPOSED_LEAF	f82v|f82v.33-f82v.38	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f82v.39|G001	ZL3b	f82v	f82v.39	olkeedy	keedy	DIAGNOSTIC	82	OTHER_EXPOSED_LEAF		LINE_START	LINE_END
ZL3b|f82v.5|G009	ZL3b	f82v	f82v.5	olshedy	shedy	PRIMARY	82	OTHER_EXPOSED_LEAF	f82v|f82v.5-f82v.10	DEFINITE_SPACE	LINE_END
ZL3b|f86v5.33|G006	ZL3b	f86v5	f86v5.33	olkeedy	keedy	DIAGNOSTIC	86	OTHER_EXPOSED_LEAF	f86v5|f86v5.26-f86v5.39	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f86v5.6|G001	ZL3b	f86v5	f86v5.6	olkeedy	keedy	DIAGNOSTIC	86	OTHER_EXPOSED_LEAF	f86v5|f86v5.1-f86v5.6	LINE_START	DEFINITE_SPACE
ZL3b|f86v6.3|G002	ZL3b	f86v6	f86v6.3	olkeedy	keedy	DIAGNOSTIC	86	OTHER_EXPOSED_LEAF	f86v6|f86v6.1-f86v6.12	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f86v6.4|G006	ZL3b	f86v6	f86v6.4	olkeedy	keedy	DIAGNOSTIC	86	OTHER_EXPOSED_LEAF	f86v6|f86v6.1-f86v6.12	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f94r.4|G002	ZL3b	f94r	f94r.4	olkeedy	keedy	DIAGNOSTIC	94	OTHER_EXPOSED_LEAF	f94r|f94r.1-f94r.9	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f94r.7|G009	ZL3b	f94r	f94r.7	olkain	kain	DIAGNOSTIC	94	OTHER_EXPOSED_LEAF	f94r|f94r.1-f94r.9	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f104r.11|G008	IT2a	f104r	f104r.11	olkeedy	keedy	DIAGNOSTIC	104	OTHER_EXPOSED_LEAF	f104r|f104r.10-f104r.11	DEFINITE_SPACE	LINE_END
IT2a|f106r.21|G001	IT2a	f106r	f106r.21	olkeedy	keedy	DIAGNOSTIC	106	OTHER_EXPOSED_LEAF	f106r|f106r.18-f106r.21	LINE_START	DEFINITE_SPACE
IT2a|f106v.28|G002	IT2a	f106v	f106v.28	olkeedy	keedy	DIAGNOSTIC	106	OTHER_EXPOSED_LEAF	f106v|f106v.28-f106v.31	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f106v.29|G002	IT2a	f106v	f106v.29	olchey	chey	DIAGNOSTIC	106	OTHER_EXPOSED_LEAF	f106v|f106v.28-f106v.31	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f108v.48|G007	IT2a	f108v	f108v.48	olchey	chey	DIAGNOSTIC	108	OTHER_EXPOSED_LEAF	f108v|f108v.34-f108v.52	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f112r.29|G003	IT2a	f112r	f112r.29	olshedy	shedy	PRIMARY	112	OTHER_EXPOSED_LEAF	f112r|f112r.27-f112r.30	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f112r.6|G005	IT2a	f112r	f112r.6	olkeedy	keedy	DIAGNOSTIC	112	OTHER_EXPOSED_LEAF	f112r|f112r.1-f112r.10	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f112r.7|G002	IT2a	f112r	f112r.7	olkeedy	keedy	DIAGNOSTIC	112	OTHER_EXPOSED_LEAF	f112r|f112r.1-f112r.10	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f112v.15|G004	IT2a	f112v	f112v.15	olkeedy	keedy	DIAGNOSTIC	112	OTHER_EXPOSED_LEAF	f112v|f112v.15-f112v.19	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f112v.20|G004	IT2a	f112v	f112v.20	olkeedy	keedy	DIAGNOSTIC	112	OTHER_EXPOSED_LEAF	f112v|f112v.20-f112v.22	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f112v.27|G009	IT2a	f112v	f112v.27	olkeedy	keedy	DIAGNOSTIC	112	OTHER_EXPOSED_LEAF	f112v|f112v.27-f112v.29	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f114r.30|G009	IT2a	f114r	f114r.30	olkeedy	keedy	DIAGNOSTIC	114	OTHER_EXPOSED_LEAF	f114r|f114r.28-f114r.31	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f116r.11|G010	IT2a	f116r	f116r.11	olkain	kain	DIAGNOSTIC	116	OTHER_EXPOSED_LEAF	f116r|f116r.10-f116r.14	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f40r.6|G006	IT2a	f40r	f40r.6	olshedy	shedy	PRIMARY	40	OTHER_EXPOSED_LEAF	f40r|f40r.1-f40r.7	DRAWING_INTERRUPTION	DEFINITE_SPACE
IT2a|f56r.3|G001	IT2a	f56r	f56r.3	olchey	chey	DIAGNOSTIC	56	OTHER_EXPOSED_LEAF	f56r|f56r.1-f56r.8	LINE_START	DEFINITE_SPACE
IT2a|f76r.44|G007	IT2a	f76r	f76r.44	olshedy	shedy	PRIMARY	76	OTHER_EXPOSED_LEAF	f76r|f76r.44-f76r.50	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f76v.24|G005	IT2a	f76v	f76v.24	olshey	shey	PRIMARY	76	OTHER_EXPOSED_LEAF	f76v|f76v.16-f76v.24	DEFINITE_SPACE	LINE_END
IT2a|f78r.15|G008	IT2a	f78r	f78r.15	olkain	kain	DIAGNOSTIC	78	OTHER_EXPOSED_LEAF	f78r|f78r.3-f78r.27	DEFINITE_SPACE	LINE_END
IT2a|f78r.30|G004	IT2a	f78r	f78r.30	olkain	kain	DIAGNOSTIC	78	OTHER_EXPOSED_LEAF	f78r|f78r.28-f78r.43	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f78v.2|G001	IT2a	f78v	f78v.2	olshedy	shedy	PRIMARY	78	OTHER_EXPOSED_LEAF	f78v|f78v.1-f78v.19	LINE_START	DEFINITE_SPACE
IT2a|f78v.21|G003	IT2a	f78v	f78v.21	olshedy	shedy	PRIMARY	78	OTHER_EXPOSED_LEAF	f78v|f78v.20-f78v.32	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f78v.23|G006	IT2a	f78v	f78v.23	olshedy	shedy	PRIMARY	78	OTHER_EXPOSED_LEAF	f78v|f78v.20-f78v.32	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f78v.28|G001	IT2a	f78v	f78v.28	olkain	kain	DIAGNOSTIC	78	OTHER_EXPOSED_LEAF	f78v|f78v.20-f78v.32	LINE_START	DEFINITE_SPACE
IT2a|f78v.3|G007	IT2a	f78v	f78v.3	olchey	chey	DIAGNOSTIC	78	OTHER_EXPOSED_LEAF	f78v|f78v.1-f78v.19	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f78v.5|G003	IT2a	f78v	f78v.5	olkain	kain	DIAGNOSTIC	78	OTHER_EXPOSED_LEAF	f78v|f78v.1-f78v.19	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f78v.9|G002	IT2a	f78v	f78v.9	olkeedy	keedy	DIAGNOSTIC	78	OTHER_EXPOSED_LEAF	f78v|f78v.1-f78v.19	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f80r.22|G010	IT2a	f80r	f80r.22	olkain	kain	DIAGNOSTIC	80	DESIGN_LEAF	f80r|f80r.18-f80r.27	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f80r.27|G006	IT2a	f80r	f80r.27	olkain	kain	DIAGNOSTIC	80	DESIGN_LEAF	f80r|f80r.18-f80r.27	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f80r.34|G007	IT2a	f80r	f80r.34	olchey	chey	DIAGNOSTIC	80	DESIGN_LEAF	f80r|f80r.34-f80r.39	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f80r.46|G003	IT2a	f80r	f80r.46	olkain	kain	DIAGNOSTIC	80	DESIGN_LEAF	f80r|f80r.40-f80r.46	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f80v.12|G007	IT2a	f80v	f80v.12	olkain	kain	DIAGNOSTIC	80	DESIGN_LEAF	f80v|f80v.7-f80v.13	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f80v.2|G003	IT2a	f80v	f80v.2	olkain	kain	DIAGNOSTIC	80	DESIGN_LEAF	f80v|f80v.1-f80v.6	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f80v.26|G008	IT2a	f80v	f80v.26	olchey	chey	DIAGNOSTIC	80	DESIGN_LEAF	f80v|f80v.23-f80v.26	DEFINITE_SPACE	LINE_END
IT2a|f80v.29|G002	IT2a	f80v	f80v.29	olkain	kain	DIAGNOSTIC	80	DESIGN_LEAF	f80v|f80v.27-f80v.29	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f80v.29|G003	IT2a	f80v	f80v.29	olkain	kain	DIAGNOSTIC	80	DESIGN_LEAF	f80v|f80v.27-f80v.29	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f80v.30|G003	IT2a	f80v	f80v.30	olkain	kain	DIAGNOSTIC	80	DESIGN_LEAF	f80v|f80v.30-f80v.37	DEFINITE_SPACE	DEFINITE_SPACE
