edition	paragraph	id	locus	index	form	role	offset	row_status
ZL3b	f93r|f93r.1-f93r.32	f93r.14:3	f93r.14	3	okcheod	OPEN	86	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.14:4	f93r.14	4	chr	MATERIAL	87	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.15:1	f93r.15	1	ochol	OPEN	88	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.15:2	f93r.15	2	shodal	OPEN	89	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.15:3	f93r.15	3	dol	AMOUNT	90	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.15:4	f93r.15	4	cheodam	OPEN	91	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.16:1	f93r.16	1	choshy	OPEN	92	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.16:2	f93r.16	2	qokor	ACTION	93	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.16:3	f93r.16	3	chckhs	OPEN	94	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.17:1	f93r.17	1	tcheo	OPEN	95	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.17:2	f93r.17	2	l	OPEN	96	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.17:3	f93r.17	3	cholchecthody	OPEN	97	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.18:1	f93r.18	1	olkees	OPEN	98	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.18:2	f93r.18	2	shodaiin	MATERIAL_DOSE	99	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.18:3	f93r.18	3	shody	MATERIAL	100	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.19:1	f93r.19	1	tchor	MATERIAL	101	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.19:2	f93r.19	2	shol	STATE	102	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.19:3	f93r.19	3	r	LINK	103	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.19:4	f93r.19	4	sheoky	OPEN	104	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.20:1	f93r.20	1	ychockhy	OPEN	105	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.20:2	f93r.20	2	cthol	MATERIAL	106	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.20:3	f93r.20	3	osos	OPEN	107	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.21:1	f93r.21	1	dol	AMOUNT	108	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.21:2	f93r.21	2	shol	STATE	109	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.21:3	f93r.21	3	daiin	AMOUNT	110	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.21:4	f93r.21	4	shcthy	OPEN	111	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.22:1	f93r.22	1	kchor	MATERIAL	112	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.22:2	f93r.22	2	cthy	MATERIAL	113	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.22:3	f93r.22	3	chakal	OPEN	114	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.22:4	f93r.22	4	daiin	AMOUNT	115	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.23:1	f93r.23	1	oain	OPEN	116	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.23:2	f93r.23	2	okor	OPEN	117	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.23:3	f93r.23	3	shody	MATERIAL	118	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.23:4	f93r.23	4	teols	OPEN	119	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.24:1	f93r.24	1	ychocthy	OPEN	120	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.24:2	f93r.24	2	chotey	OPEN	121	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.24:3	f93r.24	3	teey	OPEN	122	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.24:4	f93r.24	4	s	DISTRIBUTIVE	123	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.25:1	f93r.25	1	ysaiin	OPEN	124	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.25:2	f93r.25	2	chotar	OPEN	125	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.25:3	f93r.25	3	shody	MATERIAL	126	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.26:1	f93r.26	1	ocheodaiin	OPEN	127	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.26:2	f93r.26	2	tchos	OPEN	128	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.26:3	f93r.26	3	sor	LINK	129	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.27:1	f93r.27	1	qokor	ACTION	130	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.27:2	f93r.27	2	cheo	MATERIAL	131	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.27:3	f93r.27	3	los	OPEN	132	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.27:4	f93r.27	4	ckheody	OPEN	133	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.28:1	f93r.28	1	ychor	LINK	134	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.28:2	f93r.28	2	odol	MATERIAL	135	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.28:3	f93r.28	3	chodaiin	MATERIAL_DOSE	136	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.28:4	f93r.28	4	s	DISTRIBUTIVE	137	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.29:1	f93r.29	1	dain	AMOUNT	138	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.29:2	f93r.29	2	{ck}cho	OPEN	139	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.29:3	f93r.29	3	ctho	MATERIAL	140	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.29:4	f93r.29	4	ctho[s:e]g	OPEN	141	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.30:1	f93r.30	1	shodaiin	MATERIAL_DOSE	142	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.30:2	f93r.30	2	qokcho	ACTION	143	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.30:3	f93r.30	3	cthol	MATERIAL	144	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.31:1	f93r.31	1	ol	RELATION	145	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.31:2	f93r.31	2	chol	ACTION	146	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.31:3	f93r.31	3	cthol	MATERIAL	147	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.31:4	f93r.31	4	olchod	OPEN	148	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.32:1	f93r.32	1	dol	AMOUNT	149	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.32:2	f93r.32	2	chokal	OPEN	150	recorded
ZL3b	f93r|f93r.1-f93r.32	f93r.32:3	f93r.32	3	schos	OPEN	151	recorded
ZL3b	f99r|f99r.47-f99r.52	f99r.47:1	f99r.47	1	tol	MATERIAL	0	recorded
ZL3b	f99r|f99r.47-f99r.52	f99r.47:2	f99r.47	2	keey	OPEN	1	recorded
ZL3b	f99r|f99r.47-f99r.52	f99r.47:3	f99r.47	3	ctheey	MATERIAL	2	recorded
ZL3b	f99r|f99r.47-f99r.52	f99r.48:1	f99r.48	1	ykeol	OPEN	3	recorded
ZL3b	f99r|f99r.47-f99r.52	f99r.48:2	f99r.48	2	okeol	MATERIAL	4	recorded
ZL3b	f99r|f99r.47-f99r.52	f99r.48:3	f99r.48	3	ockhey	OPEN	5	recorded
ZL3b	f99r|f99r.47-f99r.52	f99r.48:4	f99r.48	4	chol	ACTION	6	recorded
ZL3b	f99r|f99r.47-f99r.52	f99r.48:5	f99r.48	5	cheodal	OPEN	7	recorded
ZL3b	f99r|f99r.47-f99r.52	f99r.48:6	f99r.48	6	okeo	OPEN	8	recorded
ZL3b	f99r|f99r.47-f99r.52	f99r.48:7	f99r.48	7	r	LINK	9	recorded
ZL3b	f99r|f99r.47-f99r.52	f99r.48:8	f99r.48	8	alcheeg	OPEN	10	recorded
ZL3b	f99r|f99r.47-f99r.52	f99r.48:9	f99r.48	9	orar	OPEN	11	recorded
ZL3b	f99r|f99r.47-f99r.52	f99r.49:1	f99r.49	1	okeeey	OPEN	12	recorded
ZL3b	f99r|f99r.47-f99r.52	f99r.49:2	f99r.49	2	keey	OPEN	13	recorded
ZL3b	f99r|f99r.47-f99r.52	f99r.49:3	f99r.49	3	keear	OPEN	14	recorded
ZL3b	f99r|f99r.47-f99r.52	f99r.49:4	f99r.49	4	okeey	ACTION	15	recorded
ZL3b	f99r|f99r.47-f99r.52	f99r.49:5	f99r.49	5	daiin	AMOUNT	16	recorded
ZL3b	f99r|f99r.47-f99r.52	f99r.49:6	f99r.49	6	okeol	MATERIAL	17	recorded
ZL3b	f99r|f99r.47-f99r.52	f99r.49:7	f99r.49	7	s	DISTRIBUTIVE	18	recorded
ZL3b	f99r|f99r.47-f99r.52	f99r.49:8	f99r.49	8	aiin	NUMBER	19	recorded
ZL3b	f99r|f99r.47-f99r.52	f99r.49:9	f99r.49	9	olaiir	OPEN	20	recorded
ZL3b	f99r|f99r.47-f99r.52	f99r.49:10	f99r.49	10	oolsal	OPEN	21	recorded
ZL3b	f99r|f99r.47-f99r.52	f99r.50:1	f99r.50	1	qokeeo	ACTION	22	recorded
ZL3b	f99r|f99r.47-f99r.52	f99r.50:2	f99r.50	2	okeey	ACTION	23	recorded
ZL3b	f99r|f99r.47-f99r.52	f99r.50:3	f99r.50	3	qokeey	ACTION	24	recorded
ZL3b	f99r|f99r.47-f99r.52	f99r.50:4	f99r.50	4	okesy	OPEN	25	recorded
ZL3b	f99r|f99r.47-f99r.52	f99r.50:5	f99r.50	5	qokeeo	ACTION	26	recorded
ZL3b	f99r|f99r.47-f99r.52	f99r.50:6	f99r.50	6	sar	DISTRIBUTIVE	27	recorded
ZL3b	f99r|f99r.47-f99r.52	f99r.50:7	f99r.50	7	sheseky	OPEN	28	recorded
ZL3b	f99r|f99r.47-f99r.52	f99r.50:8	f99r.50	8	or	AMOUNT	29	recorded
ZL3b	f99r|f99r.47-f99r.52	f99r.50:9	f99r.50	9	al	REFERENCE	30	recorded
ZL3b	f99r|f99r.47-f99r.52	f99r.51:1	f99r.51	1	yshaiin	OPEN	31	recorded
ZL3b	f99r|f99r.47-f99r.52	f99r.51:2	f99r.51	2	{ykh}ey	OPEN	32	recorded
ZL3b	f99r|f99r.47-f99r.52	f99r.51:3	f99r.51	3	octhey	OPEN	33	recorded
ZL3b	f99r|f99r.47-f99r.52	f99r.51:4	f99r.51	4	dy	STATE	34	recorded
ZL3b	f99r|f99r.47-f99r.52	f99r.51:5	f99r.51	5	daiin	AMOUNT	35	recorded
ZL3b	f99r|f99r.47-f99r.52	f99r.51:6	f99r.51	6	okor	OPEN	36	recorded
ZL3b	f99r|f99r.47-f99r.52	f99r.51:7	f99r.51	7	okeey	ACTION	37	recorded
ZL3b	f99r|f99r.47-f99r.52	f99r.51:8	f99r.51	8	sh{cty}sh	OPEN	38	recorded
ZL3b	f99r|f99r.47-f99r.52	f99r.52:1	f99r.52	1	ychor	LINK	39	recorded
ZL3b	f99r|f99r.47-f99r.52	f99r.52:2	f99r.52	2	ols	MATERIAL	40	recorded
ZL3b	f99r|f99r.47-f99r.52	f99r.52:3	f99r.52	3	or	AMOUNT	41	recorded
ZL3b	f99r|f99r.47-f99r.52	f99r.52:4	f99r.52	4	agairom	OPEN	42	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.30:1	f102v2.30	1	pyd[ch:?]y	OPEN	0	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.30:2	f102v2.30	2	od[i:e]y	OPEN	1	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.30:3	f102v2.30	3	pcheady	OPEN	2	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.30:4	f102v2.30	4	qoekeey	OPEN	3	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.30:5	f102v2.30	5	oteey	OPEN	4	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.30:6	f102v2.30	6	qokeod	OPEN	5	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.30:7	f102v2.30	7	sheey	ACTION	6	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.30:8	f102v2.30	8	opaiin	OPEN	7	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.30:9	f102v2.30	9	deear	OPEN	8	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.31:1	f102v2.31	1	oldeey	OPEN	9	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.31:2	f102v2.31	2	ckhy	ACTION	10	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.31:3	f102v2.31	3	sheeody	MATERIAL	11	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.31:4	f102v2.31	4	eeos	OPEN	12	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.31:5	f102v2.31	5	sheshe<!corr?>	OPEN	13	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.31:6	f102v2.31	6	oeeor	OPEN	14	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.31:7	f102v2.31	7	ykeear	OPEN	15	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.31:8	f102v2.31	8	chekeey	OPEN	16	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.31:9	f102v2.31	9	ykory	OPEN	17	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.32:1	f102v2.32	1	dar	AMOUNT	18	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.32:2	f102v2.32	2	cheor	MATERIAL	19	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.32:3	f102v2.32	3	shoar	OPEN	20	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.32:4	f102v2.32	4	okeol	MATERIAL	21	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.32:5	f102v2.32	5	shoy	OPEN	22	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.32:6	f102v2.32	6	s	DISTRIBUTIVE	23	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.32:7	f102v2.32	7	ar	AMOUNT	24	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.32:8	f102v2.32	8	oky	STATE	25	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.32:9	f102v2.32	9	cheeor	MATERIAL	26	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.32:10	f102v2.32	10	ol	RELATION	27	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.32:11	f102v2.32	11	daiin	AMOUNT	28	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.32:12	f102v2.32	12	sy	STATE	29	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.33:1	f102v2.33	1	qokeor	ACTION_TYPED	30	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.33:2	f102v2.33	2	sho	MATERIAL	31	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.33:3	f102v2.33	3	?keeeos	OPEN	32	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.33:4	f102v2.33	4	cheor	MATERIAL	33	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.33:5	f102v2.33	5	o	LINK	34	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.33:6	f102v2.33	6	s	DISTRIBUTIVE	35	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.33:7	f102v2.33	7	al	REFERENCE	36	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.33:8	f102v2.33	8	chos	OPEN	37	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.33:9	f102v2.33	9	aiiin	OPEN	38	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.33:10	f102v2.33	10	o	LINK	39	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.33:11	f102v2.33	11	ky	OPEN	40	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.33:12	f102v2.33	12	okaraiin	OPEN	41	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.34:1	f102v2.34	1	sorshey	OPEN	42	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.34:2	f102v2.34	2	okeeor	OPEN	43	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.34:3	f102v2.34	3	sheockhey	OPEN	44	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.34:4	f102v2.34	4	qokeos	OPEN	45	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.34:5	f102v2.34	5	okchol	OPEN	46	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.34:6	f102v2.34	6	ctheor	OPEN	47	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.34:7	f102v2.34	7	okey	STATE	48	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.34:8	f102v2.34	8	sal	OPEN	49	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.35	1	ychor	LINK	50	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.35:2	f102v2.35	2	sheol	MATERIAL	51	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.35:3	f102v2.35	3	por	AMOUNT	52	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.35:4	f102v2.35	4	sheeor	MATERIAL	53	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.35:5	f102v2.35	5	shekeey	ACTION	54	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.35:6	f102v2.35	6	qoky	ACTION	55	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.35:7	f102v2.35	7	cheo	MATERIAL	56	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.35:8	f102v2.35	8	teody	STATE	57	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.35:9	f102v2.35	9	qokeol	MATERIAL	58	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.35:10	f102v2.35	10	daiin	AMOUNT	59	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.36:1	f102v2.36	1	okeeor	OPEN	60	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.36:2	f102v2.36	2	cheey	ACTION	61	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.36:3	f102v2.36	3	okeey	ACTION	62	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.36:4	f102v2.36	4	sor	LINK	63	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.36:5	f102v2.36	5	eeey	OPEN	64	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.36:6	f102v2.36	6	okey	STATE	65	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.36:7	f102v2.36	7	okey	STATE	66	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.36:8	f102v2.36	8	okeey	ACTION	67	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.36:9	f102v2.36	9	qokeor	ACTION_TYPED	68	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.37:1	f102v2.37	1	tchor	MATERIAL	69	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.37:2	f102v2.37	2	ar	AMOUNT	70	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.37:3	f102v2.37	3	chey	ACTION	71	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.37:4	f102v2.37	4	kor	OPEN	72	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.37:5	f102v2.37	5	or	AMOUNT	73	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.37:6	f102v2.37	6	cthey	OPEN	74	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.37:7	f102v2.37	7	qoeeey	OPEN	75	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.37:8	f102v2.37	8	qokeey	ACTION	76	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.37:9	f102v2.37	9	okeoroly	OPEN	77	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.37:10	f102v2.37	10	sar	DISTRIBUTIVE	78	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.38:1	f102v2.38	1	dar	AMOUNT	79	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.38:2	f102v2.38	2	cheey	ACTION	80	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.38:3	f102v2.38	3	ckheey	OPEN	81	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.38:4	f102v2.38	4	qokeor	ACTION_TYPED	82	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.38:5	f102v2.38	5	okey	STATE	83	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.38:6	f102v2.38	6	chos	OPEN	84	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.38:7	f102v2.38	7	sho	MATERIAL	85	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.38:8	f102v2.38	8	ykeey	REPEAT_ACTION	86	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.38:9	f102v2.38	9	okeeo	OPEN	87	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.38:10	f102v2.38	10	ra[in:i?]	OPEN	88	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.39:1	f102v2.39	1	yotaiin	OPEN	89	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.39:2	f102v2.39	2	cheor	MATERIAL	90	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.39:3	f102v2.39	3	cheekey	OPEN	91	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	f102v2.39:4	f102v2.39	4	orain	OPEN	92	recorded
ZL3b	f106r|f106r.8-f106r.9	f106r.8:1	f106r.8	1	porarchy	OPEN	0	recorded
ZL3b	f106r|f106r.8-f106r.9	f106r.8:2	f106r.8	2	orar	OPEN	1	recorded
ZL3b	f106r|f106r.8-f106r.9	f106r.8:3	f106r.8	3	ol	RELATION	2	recorded
ZL3b	f106r|f106r.8-f106r.9	f106r.8:4	f106r.8	4	kaiin	QUALITY_VALUE	3	recorded
ZL3b	f106r|f106r.8-f106r.9	f106r.8:5	f106r.8	5	shedy	OPEN	4	recorded
ZL3b	f106r|f106r.8-f106r.9	f106r.8:6	f106r.8	6	oteedy	ACTION	5	recorded
ZL3b	f106r|f106r.8-f106r.9	f106r.8:7	f106r.8	7	qotor	ACTION	6	recorded
ZL3b	f106r|f106r.8-f106r.9	f106r.8:8	f106r.8	8	qoteedo	OPEN	7	recorded
ZL3b	f106r|f106r.8-f106r.9	f106r.8:9	f106r.8	9	qoteedy	STATE	8	recorded
ZL3b	f106r|f106r.8-f106r.9	f106r.8:10	f106r.8	10	dair	AMOUNT	9	recorded
ZL3b	f106r|f106r.8-f106r.9	f106r.8:11	f106r.8	11	ok[ch:ee]daim	OPEN	10	recorded
ZL3b	f106r|f106r.8-f106r.9	f106r.9:1	f106r.9	1	ychor	LINK	11	recorded
ZL3b	f106r|f106r.8-f106r.9	f106r.9:2	f106r.9	2	chol	ACTION	12	recorded
ZL3b	f106r|f106r.8-f106r.9	f106r.9:3	f106r.9	3	qokain	MATERIAL_DOSE	13	recorded
ZL3b	f106r|f106r.8-f106r.9	f106r.9:4	f106r.9	4	chocphol	OPEN	14	recorded
ZL3b	f106r|f106r.8-f106r.9	f106r.9:5	f106r.9	5	lchedy	OPEN	15	recorded
ZL3b	f106r|f106r.8-f106r.9	f106r.9:6	f106r.9	6	qocheo	OPEN	16	recorded
ZL3b	f106r|f106r.8-f106r.9	f106r.9:7	f106r.9	7	qokar	MATERIAL	17	recorded
IT2a	f6v|f6v.6-f6v.21	f6v.6:1	f6v.6	1	tchody	HEADING	0	recorded
IT2a	f6v|f6v.6-f6v.21	f6v.6:2	f6v.6	2	shocthol	MATERIAL	1	recorded
IT2a	f6v|f6v.6-f6v.21	f6v.6:3	f6v.6	3	chocthey	OPEN	2	recorded
IT2a	f6v|f6v.6-f6v.21	f6v.6:4	f6v.6	4	s	DISTRIBUTIVE	3	recorded
IT2a	f6v|f6v.6-f6v.21	f6v.7:1	f6v.7	1	ychos	ACTION	4	recorded
IT2a	f6v|f6v.6-f6v.21	f6v.7:2	f6v.7	2	ychol	ACTION	5	recorded
IT2a	f6v|f6v.6-f6v.21	f6v.7:3	f6v.7	3	daiin	AMOUNT	6	recorded
IT2a	f6v|f6v.6-f6v.21	f6v.7:4	f6v.7	4	cthol	MATERIAL	7	recorded
IT2a	f6v|f6v.6-f6v.21	f6v.7:5	f6v.7	5	dol	AMOUNT	8	recorded
IT2a	f6v|f6v.6-f6v.21	f6v.8:1	f6v.8	1	ychor	LINK	9	recorded
IT2a	f6v|f6v.6-f6v.21	f6v.8:2	f6v.8	2	chor	MATERIAL	10	recorded
IT2a	f6v|f6v.6-f6v.21	f6v.8:3	f6v.8	3	okchey	ACTION	11	recorded
IT2a	f6v|f6v.6-f6v.21	f6v.8:4	f6v.8	4	qokom	ACTION	12	recorded
IT2a	f6v|f6v.6-f6v.21	f6v.9:1	f6v.9	1	oeeo	ACTION	13	recorded
IT2a	f6v|f6v.6-f6v.21	f6v.9:2	f6v.9	2	dal	AMOUNT	14	recorded
IT2a	f6v|f6v.6-f6v.21	f6v.9:3	f6v.9	3	chor	MATERIAL	15	recorded
IT2a	f6v|f6v.6-f6v.21	f6v.9:4	f6v.9	4	cthom	MATERIAL	16	recorded
IT2a	f6v|f6v.6-f6v.21	f6v.9:5	f6v.9	5	s	DISTRIBUTIVE	17	recorded
IT2a	f6v|f6v.6-f6v.21	f6v.10:1	f6v.10	1	qokche?	OPEN	18	recorded
IT2a	f6v|f6v.6-f6v.21	f6v.10:2	f6v.10	2	ychear	MIX	19	recorded
IT2a	f6v|f6v.6-f6v.21	f6v.10:3	f6v.10	3	kchdy	MATERIAL	20	recorded
IT2a	f6v|f6v.6-f6v.21	f6v.11:1	f6v.11	1	lor	RELATION	21	recorded
IT2a	f6v|f6v.6-f6v.21	f6v.11:2	f6v.11	2	char	MATERIAL	22	recorded
IT2a	f6v|f6v.6-f6v.21	f6v.11:3	f6v.11	3	otam	MATERIAL	23	recorded
IT2a	f6v|f6v.6-f6v.21	f6v.11:4	f6v.11	4	cthom	MATERIAL	24	recorded
IT2a	f6v|f6v.6-f6v.21	f6v.11:5	f6v.11	5	dy	STATE	25	recorded
IT2a	f6v|f6v.6-f6v.21	f6v.12:1	f6v.12	1	ytchos	OPEN	26	recorded
IT2a	f6v|f6v.6-f6v.21	f6v.12:2	f6v.12	2	shy	STATE	27	recorded
IT2a	f6v|f6v.6-f6v.21	f6v.12:3	f6v.12	3	qokam	ACTION	28	recorded
IT2a	f6v|f6v.6-f6v.21	f6v.12:4	f6v.12	4	cthy	MATERIAL	29	recorded
