edition	model	paragraph	target	earlier_material	form	role	status	row_status
IT2a	N	f99r|f99r.47-f99r.52	f99r.51:6	f99r.48:2	okeol	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
IT2a	N	f99r|f99r.47-f99r.52	f99r.51:6	f99r.49:3	keeor	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	U	f93r|f93r.1-f93r.32	f93r.23:2	f93r.2:6	sheo	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	U	f93r|f93r.1-f93r.32	f93r.23:2	f93r.3:6	chody	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	U	f93r|f93r.1-f93r.32	f93r.23:2	f93r.4:5	shody	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	U	f93r|f93r.1-f93r.32	f93r.23:2	f93r.5:2	chody	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	U	f93r|f93r.1-f93r.32	f93r.23:2	f93r.5:5	qokol	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	U	f93r|f93r.1-f93r.32	f93r.23:2	f93r.6:2	otor	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	U	f93r|f93r.1-f93r.32	f93r.23:2	f93r.7:1	shor	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	U	f93r|f93r.1-f93r.32	f93r.23:2	f93r.7:3	ody	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	U	f93r|f93r.1-f93r.32	f93r.23:2	f93r.8:2	sheeody	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	U	f93r|f93r.1-f93r.32	f93r.23:2	f93r.8:3	chodaiin	MATERIAL_DOSE	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	U	f93r|f93r.1-f93r.32	f93r.23:2	f93r.10:4	cheol	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	U	f93r|f93r.1-f93r.32	f93r.23:2	f93r.11:1	okeol	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	U	f93r|f93r.1-f93r.32	f93r.23:2	f93r.11:2	oteol	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	U	f93r|f93r.1-f93r.32	f93r.23:2	f93r.11:5	sheo	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	U	f93r|f93r.1-f93r.32	f93r.23:2	f93r.13:1	shodaiin	MATERIAL_DOSE	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	U	f93r|f93r.1-f93r.32	f93r.23:2	f93r.13:3	kchol	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	U	f93r|f93r.1-f93r.32	f93r.23:2	f93r.18:3	shody	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	U	f93r|f93r.1-f93r.32	f93r.23:2	f93r.19:1	tchor	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	U	f93r|f93r.1-f93r.32	f93r.23:2	f93r.20:2	cthol	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	U	f93r|f93r.1-f93r.32	f93r.23:2	f93r.22:1	kchor	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	U	f93r|f93r.1-f93r.32	f93r.23:2	f93r.22:2	cthy	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	A	f93r|f93r.1-f93r.32	f93r.23:2	f93r.2:6	sheo	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	A	f93r|f93r.1-f93r.32	f93r.23:2	f93r.3:6	chody	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	A	f93r|f93r.1-f93r.32	f93r.23:2	f93r.4:5	shody	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	A	f93r|f93r.1-f93r.32	f93r.23:2	f93r.5:2	chody	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	A	f93r|f93r.1-f93r.32	f93r.23:2	f93r.5:5	qokol	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	A	f93r|f93r.1-f93r.32	f93r.23:2	f93r.6:2	otor	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	A	f93r|f93r.1-f93r.32	f93r.23:2	f93r.7:1	shor	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	A	f93r|f93r.1-f93r.32	f93r.23:2	f93r.7:3	ody	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	A	f93r|f93r.1-f93r.32	f93r.23:2	f93r.8:2	sheeody	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	A	f93r|f93r.1-f93r.32	f93r.23:2	f93r.8:3	chodaiin	MATERIAL_DOSE	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	A	f93r|f93r.1-f93r.32	f93r.23:2	f93r.10:4	cheol	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	A	f93r|f93r.1-f93r.32	f93r.23:2	f93r.11:1	okeol	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	A	f93r|f93r.1-f93r.32	f93r.23:2	f93r.11:2	oteol	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	A	f93r|f93r.1-f93r.32	f93r.23:2	f93r.11:5	sheo	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	A	f93r|f93r.1-f93r.32	f93r.23:2	f93r.13:1	shodaiin	MATERIAL_DOSE	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	A	f93r|f93r.1-f93r.32	f93r.23:2	f93r.13:3	kchol	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	A	f93r|f93r.1-f93r.32	f93r.23:2	f93r.18:3	shody	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	A	f93r|f93r.1-f93r.32	f93r.23:2	f93r.19:1	tchor	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	A	f93r|f93r.1-f93r.32	f93r.23:2	f93r.20:2	cthol	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	A	f93r|f93r.1-f93r.32	f93r.23:2	f93r.22:1	kchor	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	A	f93r|f93r.1-f93r.32	f93r.23:2	f93r.22:2	cthy	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	N	f93r|f93r.1-f93r.32	f93r.23:2	f93r.2:6	sheo	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	N	f93r|f93r.1-f93r.32	f93r.23:2	f93r.3:6	chody	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	N	f93r|f93r.1-f93r.32	f93r.23:2	f93r.4:5	shody	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	N	f93r|f93r.1-f93r.32	f93r.23:2	f93r.5:2	chody	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	N	f93r|f93r.1-f93r.32	f93r.23:2	f93r.5:5	qokol	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	N	f93r|f93r.1-f93r.32	f93r.23:2	f93r.6:2	otor	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	N	f93r|f93r.1-f93r.32	f93r.23:2	f93r.7:1	shor	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	N	f93r|f93r.1-f93r.32	f93r.23:2	f93r.7:3	ody	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	N	f93r|f93r.1-f93r.32	f93r.23:2	f93r.8:2	sheeody	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	N	f93r|f93r.1-f93r.32	f93r.23:2	f93r.8:3	chodaiin	MATERIAL_DOSE	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	N	f93r|f93r.1-f93r.32	f93r.23:2	f93r.10:4	cheol	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	N	f93r|f93r.1-f93r.32	f93r.23:2	f93r.11:1	okeol	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	N	f93r|f93r.1-f93r.32	f93r.23:2	f93r.11:2	oteol	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	N	f93r|f93r.1-f93r.32	f93r.23:2	f93r.11:5	sheo	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	N	f93r|f93r.1-f93r.32	f93r.23:2	f93r.13:1	shodaiin	MATERIAL_DOSE	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	N	f93r|f93r.1-f93r.32	f93r.23:2	f93r.13:3	kchol	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	N	f93r|f93r.1-f93r.32	f93r.23:2	f93r.18:3	shody	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	N	f93r|f93r.1-f93r.32	f93r.23:2	f93r.19:1	tchor	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	N	f93r|f93r.1-f93r.32	f93r.23:2	f93r.20:2	cthol	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	N	f93r|f93r.1-f93r.32	f93r.23:2	f93r.22:1	kchor	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	N	f93r|f93r.1-f93r.32	f93r.23:2	f93r.22:2	cthy	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	U	f99r|f99r.47-f99r.52	f99r.51:6	f99r.47:2	ctheey	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	U	f99r|f99r.47-f99r.52	f99r.51:6	f99r.48:2	okeol	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	U	f99r|f99r.47-f99r.52	f99r.51:6	f99r.49:7	okeol	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	A	f99r|f99r.47-f99r.52	f99r.51:6	f99r.47:2	ctheey	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	A	f99r|f99r.47-f99r.52	f99r.51:6	f99r.48:2	okeol	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	A	f99r|f99r.47-f99r.52	f99r.51:6	f99r.49:7	okeol	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	N	f99r|f99r.47-f99r.52	f99r.51:6	f99r.47:2	ctheey	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	N	f99r|f99r.47-f99r.52	f99r.51:6	f99r.48:2	okeol	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
RF1b	N	f99r|f99r.47-f99r.52	f99r.51:6	f99r.49:7	okeol	MATERIAL	CANDIDATE_ONLY_NOT_BOUND_AS_ORIGIN	recorded
