locus	edition	source_group_ids_json	source_groups_json	separators_json	template_json	confidence
f76r.6	ZL3b	"[""ZL3b|f76r.6|G001"", ""ZL3b|f76r.6|G002"", ""ZL3b|f76r.6|G003"", ""ZL3b|f76r.6|G004"", ""ZL3b|f76r.6|G005"", ""ZL3b|f76r.6|G006"", ""ZL3b|f76r.6|G007"", ""ZL3b|f76r.6|G008"", ""ZL3b|f76r.6|G009"", ""ZL3b|f76r.6|G010"", ""ZL3b|f76r.6|G011"", ""ZL3b|f76r.6|G012"", ""ZL3b|f76r.6|G013""]"	"[""solchedy"", ""qokeedy"", ""qopchedy"", ""qokeeo"", ""rol"", ""shedy"", ""qokedy"", ""sheey"", ""okees"", ""al"", ""al"", ""chedain"", ""dar""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[solchedy]"", ""[qokeedy]"", {""slot"": ""MATERIAL""}, ""[qokeeo]"", ""[rol]"", ""[shedy]"", ""[qokedy]"", ""[sheey]"", ""[okees]"", ""[al]"", ""[al]"", ""[chedain]"", {""slot"": ""DAR""}]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f76r.6	IT2a	"[""IT2a|f76r.6|G001"", ""IT2a|f76r.6|G002"", ""IT2a|f76r.6|G003"", ""IT2a|f76r.6|G004"", ""IT2a|f76r.6|G005"", ""IT2a|f76r.6|G006"", ""IT2a|f76r.6|G007"", ""IT2a|f76r.6|G008"", ""IT2a|f76r.6|G009"", ""IT2a|f76r.6|G010"", ""IT2a|f76r.6|G011"", ""IT2a|f76r.6|G012"", ""IT2a|f76r.6|G013""]"	"[""solchedy"", ""qokeedy"", ""qopchedy"", ""qokeeo"", ""sol"", ""shedy"", ""qokedy"", ""sheey"", ""okees"", ""al"", ""al"", ""chedain"", ""dar""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[solchedy]"", ""[qokeedy]"", {""slot"": ""MATERIAL""}, ""[qokeeo]"", ""[sol]"", ""[shedy]"", ""[qokedy]"", ""[sheey]"", ""[okees]"", ""[al]"", ""[al]"", ""[chedain]"", {""slot"": ""DAR""}]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f76r.6	RF1b	"[""RF1b|f76r.6|G001"", ""RF1b|f76r.6|G002"", ""RF1b|f76r.6|G003"", ""RF1b|f76r.6|G004"", ""RF1b|f76r.6|G005"", ""RF1b|f76r.6|G006"", ""RF1b|f76r.6|G007"", ""RF1b|f76r.6|G008"", ""RF1b|f76r.6|G009"", ""RF1b|f76r.6|G010"", ""RF1b|f76r.6|G011"", ""RF1b|f76r.6|G012"", ""RF1b|f76r.6|G013""]"	"[""solchedy"", ""qokeedy"", ""qopchedy"", ""qokeeo"", ""sol"", ""shedy"", ""qokedy"", ""sheey"", ""okees"", ""al"", ""al"", ""chedain"", ""dar""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[solchedy]"", ""[qokeedy]"", {""slot"": ""MATERIAL""}, ""[qokeeo]"", ""[sol]"", ""[shedy]"", ""[qokedy]"", ""[sheey]"", ""[okees]"", ""[al]"", ""[al]"", ""[chedain]"", {""slot"": ""DAR""}]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f76r.8	ZL3b	"[""ZL3b|f76r.8|G001"", ""ZL3b|f76r.8|G002"", ""ZL3b|f76r.8|G003"", ""ZL3b|f76r.8|G004"", ""ZL3b|f76r.8|G005"", ""ZL3b|f76r.8|G006"", ""ZL3b|f76r.8|G007"", ""ZL3b|f76r.8|G008"", ""ZL3b|f76r.8|G009"", ""ZL3b|f76r.8|G010"", ""ZL3b|f76r.8|G011"", ""ZL3b|f76r.8|G012"", ""ZL3b|f76r.8|G013""]"	"[""qoaiin"", ""ches"", ""okeedal"", ""qoked"", ""qokeey"", ""shedy"", ""chey"", ""lkeedy"", ""okey"", ""dar"", ""aiin"", ""chekain"", ""oldy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qoaiin]"", ""[ches]"", ""[okeedal]"", ""[qoked]"", ""Feuer?"", ""[shedy]"", ""[chey]"", ""[lkeedy]"", ""[okey]"", {""slot"": ""DAR""}, ""[aiin]"", ""[chekain]"", ""[oldy]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f76r.8	IT2a	"[""IT2a|f76r.8|G001"", ""IT2a|f76r.8|G002"", ""IT2a|f76r.8|G003"", ""IT2a|f76r.8|G004"", ""IT2a|f76r.8|G005"", ""IT2a|f76r.8|G006"", ""IT2a|f76r.8|G007"", ""IT2a|f76r.8|G008"", ""IT2a|f76r.8|G009"", ""IT2a|f76r.8|G010"", ""IT2a|f76r.8|G011"", ""IT2a|f76r.8|G012"", ""IT2a|f76r.8|G013""]"	"[""qoaiin"", ""ches"", ""okeedal"", ""qoked"", ""qokeey"", ""shedy"", ""chey"", ""lkeedy"", ""okey"", ""dar"", ""oiin"", ""chekain"", ""oldy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qoaiin]"", ""[ches]"", ""[okeedal]"", ""[qoked]"", ""Feuer?"", ""[shedy]"", ""[chey]"", ""[lkeedy]"", ""[okey]"", {""slot"": ""DAR""}, ""[oiin]"", ""[chekain]"", ""[oldy]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f76r.8	RF1b	"[""RF1b|f76r.8|G001"", ""RF1b|f76r.8|G002"", ""RF1b|f76r.8|G003"", ""RF1b|f76r.8|G004"", ""RF1b|f76r.8|G005"", ""RF1b|f76r.8|G006"", ""RF1b|f76r.8|G007"", ""RF1b|f76r.8|G008"", ""RF1b|f76r.8|G009"", ""RF1b|f76r.8|G010"", ""RF1b|f76r.8|G011"", ""RF1b|f76r.8|G012"", ""RF1b|f76r.8|G013""]"	"[""qoaiin"", ""ches"", ""okeedal"", ""qoke@152;"", ""qokee@222;"", ""shedy"", ""chey"", ""lkeed@222;"", ""@221;key"", ""dar"", ""aiin"", ""chekain"", ""@221;ldy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qoaiin]"", ""[ches]"", ""[okeedal]"", ""[qoke@152;]"", ""[qokee@222;]"", ""[shedy]"", ""[chey]"", ""[lkeed@222;]"", ""[@221;key]"", {""slot"": ""DAR""}, ""[aiin]"", ""[chekain]"", ""[@221;ldy]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f76r.9	ZL3b	"[""ZL3b|f76r.9|G001"", ""ZL3b|f76r.9|G002"", ""ZL3b|f76r.9|G003"", ""ZL3b|f76r.9|G004"", ""ZL3b|f76r.9|G005"", ""ZL3b|f76r.9|G006"", ""ZL3b|f76r.9|G007"", ""ZL3b|f76r.9|G008"", ""ZL3b|f76r.9|G009"", ""ZL3b|f76r.9|G010"", ""ZL3b|f76r.9|G011"", ""ZL3b|f76r.9|G012"", ""ZL3b|f76r.9|G013"", ""ZL3b|f76r.9|G014"", ""ZL3b|f76r.9|G015""]"	"[""shed"", ""al"", ""shckhy"", ""[r:s]"", ""ain"", ""chcphedy"", ""ain"", ""olkeey"", ""lkar"", ""ain"", ""otchy"", ""lkain"", ""chedy"", ""dar"", ""daly""]"	"[""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[shed]"", ""[al]"", ""[shckhy]"", ""[[r:s]]"", ""[ain]"", ""[chcphedy]"", ""[ain]"", ""[olkeey]"", ""[lkar]"", ""[ain]"", ""[otchy]"", ""[lkain]"", ""wird?"", {""slot"": ""DAR""}, ""[daly]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f76r.9	IT2a	"[""IT2a|f76r.9|G001"", ""IT2a|f76r.9|G002"", ""IT2a|f76r.9|G003"", ""IT2a|f76r.9|G004"", ""IT2a|f76r.9|G005"", ""IT2a|f76r.9|G006"", ""IT2a|f76r.9|G007"", ""IT2a|f76r.9|G008"", ""IT2a|f76r.9|G009"", ""IT2a|f76r.9|G010"", ""IT2a|f76r.9|G011"", ""IT2a|f76r.9|G012"", ""IT2a|f76r.9|G013"", ""IT2a|f76r.9|G014""]"	"[""shed"", ""al"", ""shckhy"", ""sain"", ""chcphedy"", ""ain"", ""olkeey"", ""lkar"", ""ain"", ""otchy"", ""lkain"", ""chedy"", ""dar"", ""daly""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[shed]"", ""[al]"", ""[shckhy]"", ""[sain]"", ""[chcphedy]"", ""[ain]"", ""[olkeey]"", ""[lkar]"", ""[ain]"", ""[otchy]"", ""[lkain]"", ""wird?"", {""slot"": ""DAR""}, ""[daly]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f76r.9	RF1b	"[""RF1b|f76r.9|G001"", ""RF1b|f76r.9|G002"", ""RF1b|f76r.9|G003"", ""RF1b|f76r.9|G004"", ""RF1b|f76r.9|G005"", ""RF1b|f76r.9|G006"", ""RF1b|f76r.9|G007"", ""RF1b|f76r.9|G008"", ""RF1b|f76r.9|G009"", ""RF1b|f76r.9|G010"", ""RF1b|f76r.9|G011"", ""RF1b|f76r.9|G012"", ""RF1b|f76r.9|G013"", ""RF1b|f76r.9|G014""]"	"[""shed"", ""al"", ""{ch'}ckhy"", ""sain"", ""chcphedy"", ""ain"", ""olkeey"", ""lkar"", ""ain"", ""oteey"", ""lkain"", ""chedy"", ""@152;ar"", ""daly""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[shed]"", ""[al]"", ""[{ch'}ckhy]"", ""[sain]"", ""[chcphedy]"", ""[ain]"", ""[olkeey]"", ""[lkar]"", ""[ain]"", ""[oteey]"", ""[lkain]"", ""wird?"", ""[@152;ar]"", ""[daly]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f76r.21	ZL3b	"[""ZL3b|f76r.21|G001"", ""ZL3b|f76r.21|G002"", ""ZL3b|f76r.21|G003"", ""ZL3b|f76r.21|G004"", ""ZL3b|f76r.21|G005"", ""ZL3b|f76r.21|G006"", ""ZL3b|f76r.21|G007"", ""ZL3b|f76r.21|G008"", ""ZL3b|f76r.21|G009"", ""ZL3b|f76r.21|G010"", ""ZL3b|f76r.21|G011"", ""ZL3b|f76r.21|G012""]"	"[""qokch[s:?]dy"", ""okeey"", ""lchedy"", ""qo"", ""olain"", ""ot"", ""shedy"", ""qotaly"", ""dar"", ""sain"", ""shedy"", ""oleeed""]"	"[""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qokch[s:?]dy]"", ""[okeey]"", ""[lchedy]"", ""[qo]"", ""[olain]"", ""[ot]"", ""[shedy]"", ""[qotaly]"", {""slot"": ""DAR""}, ""[sain]"", ""[shedy]"", ""[oleeed]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f76r.21	IT2a	"[""IT2a|f76r.21|G001"", ""IT2a|f76r.21|G002"", ""IT2a|f76r.21|G003"", ""IT2a|f76r.21|G004"", ""IT2a|f76r.21|G005"", ""IT2a|f76r.21|G006"", ""IT2a|f76r.21|G007"", ""IT2a|f76r.21|G008"", ""IT2a|f76r.21|G009"", ""IT2a|f76r.21|G010"", ""IT2a|f76r.21|G011""]"	"[""qokchsdy"", ""okeey"", ""lchedy"", ""qo"", ""olain"", ""otshedy"", ""qotaly"", ""dar"", ""sain"", ""shedy"", ""oleeed""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qokchsdy]"", ""[okeey]"", ""[lchedy]"", ""[qo]"", ""[olain]"", ""[otshedy]"", ""[qotaly]"", {""slot"": ""DAR""}, ""[sain]"", ""[shedy]"", ""[oleeed]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f76r.21	RF1b	"[""RF1b|f76r.21|G001"", ""RF1b|f76r.21|G002"", ""RF1b|f76r.21|G003"", ""RF1b|f76r.21|G004"", ""RF1b|f76r.21|G005"", ""RF1b|f76r.21|G006"", ""RF1b|f76r.21|G007"", ""RF1b|f76r.21|G008"", ""RF1b|f76r.21|G009"", ""RF1b|f76r.21|G010"", ""RF1b|f76r.21|G011"", ""RF1b|f76r.21|G012""]"	"[""qokch@206;dy"", ""okeey"", ""lchedy"", ""qo"", ""olain"", ""ot"", ""{ch'}edy"", ""qotaly"", ""dar"", ""sain"", ""shedy"", ""oleeed""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qokch@206;dy]"", ""[okeey]"", ""[lchedy]"", ""[qo]"", ""[olain]"", ""[ot]"", ""[{ch'}edy]"", ""[qotaly]"", {""slot"": ""DAR""}, ""[sain]"", ""[shedy]"", ""[oleeed]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f76r.29	ZL3b	"[""ZL3b|f76r.29|G001"", ""ZL3b|f76r.29|G002"", ""ZL3b|f76r.29|G003"", ""ZL3b|f76r.29|G004"", ""ZL3b|f76r.29|G005"", ""ZL3b|f76r.29|G006"", ""ZL3b|f76r.29|G007"", ""ZL3b|f76r.29|G008"", ""ZL3b|f76r.29|G009"", ""ZL3b|f76r.29|G010"", ""ZL3b|f76r.29|G011"", ""ZL3b|f76r.29|G012"", ""ZL3b|f76r.29|G013"", ""ZL3b|f76r.29|G014""]"	"[""qokar"", ""shedy"", ""shedy"", ""qokar"", ""shedy"", ""qokain"", ""dar"", ""shey"", ""lshcthy"", ""okar"", ""okain"", ""y"", ""laiin"", ""y""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""UNCERTAIN_SMALL_SPACE""]"	"[""[qokar]"", ""[shedy]"", ""[shedy]"", ""[qokar]"", ""[shedy]"", ""Wasser?"", {""slot"": ""DAR""}, ""[shey]"", ""[lshcthy]"", ""[okar]"", ""[okain]"", ""[y]"", ""[laiin]"", ""[y]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f76r.29	IT2a	"[""IT2a|f76r.29|G001"", ""IT2a|f76r.29|G002"", ""IT2a|f76r.29|G003"", ""IT2a|f76r.29|G004"", ""IT2a|f76r.29|G005"", ""IT2a|f76r.29|G006"", ""IT2a|f76r.29|G007"", ""IT2a|f76r.29|G008"", ""IT2a|f76r.29|G009"", ""IT2a|f76r.29|G010"", ""IT2a|f76r.29|G011"", ""IT2a|f76r.29|G012"", ""IT2a|f76r.29|G013""]"	"[""qokar"", ""shedy"", ""shedy"", ""qokar"", ""shedy"", ""qokain"", ""dar"", ""shey"", ""lshcthy"", ""okar"", ""okain"", ""ylaiin"", ""y""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qokar]"", ""[shedy]"", ""[shedy]"", ""[qokar]"", ""[shedy]"", ""Wasser?"", {""slot"": ""DAR""}, ""[shey]"", ""[lshcthy]"", ""[okar]"", ""[okain]"", ""[ylaiin]"", ""[y]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f76r.29	RF1b	"[""RF1b|f76r.29|G001"", ""RF1b|f76r.29|G002"", ""RF1b|f76r.29|G003"", ""RF1b|f76r.29|G004"", ""RF1b|f76r.29|G005"", ""RF1b|f76r.29|G006"", ""RF1b|f76r.29|G007"", ""RF1b|f76r.29|G008"", ""RF1b|f76r.29|G009"", ""RF1b|f76r.29|G010"", ""RF1b|f76r.29|G011"", ""RF1b|f76r.29|G012""]"	"[""qokar"", ""{ch'}edy"", ""shedy"", ""qokar"", ""she@152;y"", ""qokain"", ""d@221;r"", ""{ch'}ey"", ""lshcthy"", ""okar"", ""okain"", ""ylaiiny""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qokar]"", ""[{ch'}edy]"", ""[shedy]"", ""[qokar]"", ""[she@152;y]"", ""Wasser?"", ""[d@221;r]"", ""[{ch'}ey]"", ""[lshcthy]"", ""[okar]"", ""[okain]"", ""[ylaiiny]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f76r.33	ZL3b	"[""ZL3b|f76r.33|G001"", ""ZL3b|f76r.33|G002"", ""ZL3b|f76r.33|G003"", ""ZL3b|f76r.33|G004"", ""ZL3b|f76r.33|G005"", ""ZL3b|f76r.33|G006"", ""ZL3b|f76r.33|G007"", ""ZL3b|f76r.33|G008"", ""ZL3b|f76r.33|G009"", ""ZL3b|f76r.33|G010"", ""ZL3b|f76r.33|G011"", ""ZL3b|f76r.33|G012"", ""ZL3b|f76r.33|G013"", ""ZL3b|f76r.33|G014"", ""ZL3b|f76r.33|G015"", ""ZL3b|f76r.33|G016""]"	"[""qokedy"", ""lkey"", ""kal"", ""shedy"", ""qopchey"", ""qo"", ""l"", ""pchedy"", ""okchy"", ""chckhy"", ""shey"", ""lol"", ""r"", ""ol"", ""sheey"", ""dar""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qokedy]"", ""[lkey]"", ""[kal]"", ""[shedy]"", ""[qopchey]"", ""[qo]"", ""[l]"", ""[pchedy]"", ""[okchy]"", ""[chckhy]"", ""[shey]"", ""[lol]"", ""[r]"", ""[ol]"", ""[sheey]"", {""slot"": ""DAR""}]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f76r.33	IT2a	"[""IT2a|f76r.33|G001"", ""IT2a|f76r.33|G002"", ""IT2a|f76r.33|G003"", ""IT2a|f76r.33|G004"", ""IT2a|f76r.33|G005"", ""IT2a|f76r.33|G006"", ""IT2a|f76r.33|G007"", ""IT2a|f76r.33|G008"", ""IT2a|f76r.33|G009"", ""IT2a|f76r.33|G010"", ""IT2a|f76r.33|G011"", ""IT2a|f76r.33|G012"", ""IT2a|f76r.33|G013"", ""IT2a|f76r.33|G014""]"	"[""qokedy"", ""lkey"", ""kal"", ""shedy"", ""qopchey"", ""qol"", ""pchedy"", ""okchy"", ""chckhy"", ""shey"", ""lol"", ""ral"", ""sheey"", ""dar""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qokedy]"", ""[lkey]"", ""[kal]"", ""[shedy]"", ""[qopchey]"", ""daraus?"", ""[pchedy]"", ""[okchy]"", ""[chckhy]"", ""[shey]"", ""[lol]"", ""[ral]"", ""[sheey]"", {""slot"": ""DAR""}]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f76r.33	RF1b	"[""RF1b|f76r.33|G001"", ""RF1b|f76r.33|G002"", ""RF1b|f76r.33|G003"", ""RF1b|f76r.33|G004"", ""RF1b|f76r.33|G005"", ""RF1b|f76r.33|G006"", ""RF1b|f76r.33|G007"", ""RF1b|f76r.33|G008"", ""RF1b|f76r.33|G009"", ""RF1b|f76r.33|G010"", ""RF1b|f76r.33|G011"", ""RF1b|f76r.33|G012"", ""RF1b|f76r.33|G013"", ""RF1b|f76r.33|G014"", ""RF1b|f76r.33|G015""]"	"[""qokedy"", ""lkey"", ""kal"", ""she@152;y"", ""qopchey"", ""qol"", ""pchedy"", ""okchy"", ""chckhy"", ""shey"", ""lol"", ""r"", ""al"", ""sheey"", ""dar""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qokedy]"", ""[lkey]"", ""[kal]"", ""[she@152;y]"", ""[qopchey]"", ""daraus?"", ""[pchedy]"", ""[okchy]"", ""[chckhy]"", ""[shey]"", ""[lol]"", ""[r]"", ""[al]"", ""[sheey]"", {""slot"": ""DAR""}]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f76r.51	ZL3b	"[""ZL3b|f76r.51|G001"", ""ZL3b|f76r.51|G002"", ""ZL3b|f76r.51|G003"", ""ZL3b|f76r.51|G004"", ""ZL3b|f76r.51|G005"", ""ZL3b|f76r.51|G006"", ""ZL3b|f76r.51|G007"", ""ZL3b|f76r.51|G008"", ""ZL3b|f76r.51|G009"", ""ZL3b|f76r.51|G010"", ""ZL3b|f76r.51|G011""]"	"[""qkor"", ""shedy"", ""shey"", ""keedy"", ""sal"", ""raiin"", ""opchdy"", ""dar"", ""chedy"", ""qopchedy"", ""ro[r:s]ol""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qkor]"", ""[shedy]"", ""[shey]"", ""[keedy]"", ""[sal]"", {""slot"": ""RAIIN""}, ""[opchdy]"", {""slot"": ""DAR""}, ""wird?"", {""slot"": ""MATERIAL""}, ""[ro[r:s]ol]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f76r.51	IT2a	"[""IT2a|f76r.51|G001"", ""IT2a|f76r.51|G002"", ""IT2a|f76r.51|G003"", ""IT2a|f76r.51|G004"", ""IT2a|f76r.51|G005"", ""IT2a|f76r.51|G006"", ""IT2a|f76r.51|G007"", ""IT2a|f76r.51|G008"", ""IT2a|f76r.51|G009"", ""IT2a|f76r.51|G010"", ""IT2a|f76r.51|G011""]"	"[""qkor"", ""shedy"", ""shey"", ""keedy"", ""sal"", ""raiin"", ""opchdy"", ""dar"", ""chedy"", ""qopchedy"", ""rorol""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qkor]"", ""[shedy]"", ""[shey]"", ""[keedy]"", ""[sal]"", {""slot"": ""RAIIN""}, ""[opchdy]"", {""slot"": ""DAR""}, ""wird?"", {""slot"": ""MATERIAL""}, ""[rorol]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
