prose_event_id	page	physical_line	record_number	unit_id	field_id	field_ordinal	event_index_on_line	event_index_in_field	field_position	surface	exact_opaque_id	page_host_coordinate	formal_formula	formal_operation_German	selected_atomic_value_German	selected_atomic_status	global_default_mnemonic_German	mnemonic_license	licensed_context_prompt_German	context_prompt_license	closure_status	creative_local_event_expansion_German_V49	unit_reading_ref	line_is_sentence	semantic_contract	source_artifact
P0055	f11r	f11r.7	1	H3	F0009	1	4	4	LAST	dy	b921a237be883a820352	y	UNKNOWN_HOST[Y]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	Diese aktive Portion	H3	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0056	f55v	f55v.5	1	H4	F0010	1	1	1	FIRST	qokaiin	b5fcea1eaed06b2f2291	ok	SET(<ARG_AIIN>)	STANDARDSLOT SETZEN	SETZEN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	STANDARDSLOT SETZEN	P02	NONCLOSE	beginne den nächsten abgemessenen Posten	H4	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0057	f55v	f55v.5	1	H4	F0010	1	2	2	MIDDLE	chaiin	2f1c5e56e8f0ff459065	aiin	UNKNOWN_HOST[AIIN]	NONE_SELECTED	MASS?	WEAK_MNEMONIC	MASS?	V51_CARD_AIIN;V56_P05	NONE	NONE	NONCLOSE	Ein vorgeschriebenes Maß	H4	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0058	f55v	f55v.5	1	H4	F0010	1	3	3	MIDDLE	ykain	403c1592f918c8f23b88	yk	UNKNOWN_HOST[YK] + <ARG_AIN>	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	koche das breite Blatt sanft	H4	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0059	f55v	f55v.5	1	H4	F0010	1	4	4	MIDDLE	ykan	d929a14ec45749b2e805	ykan	UNKNOWN_HOST[YKAN]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	in Weißwein	H4	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0060	f55v	f55v.5	1	H4	F0010	1	5	5	LAST	ody	97cc9ac109148723c472	o	CLOSE(UNKNOWN_HOST[O])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	ATTACHED_FIELD_FINAL_CLOSE	lasse es ziehen, bis die Flüssigkeit klar ist	H4	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0061	f55v	f55v.5	1	H4	F0011	2	6	1	FIRST	daiin	2f1c5e56e8f0ff459065	aiin	UNKNOWN_HOST[AIIN]	NONE_SELECTED	MASS?	WEAK_MNEMONIC	MASS?	V51_CARD_AIIN;V56_P05	VORGABEPARAMETER?	P01	NONCLOSE	Ein vorgeschriebenes Maß	H4	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0062	f55v	f55v.5	1	H4	F0011	2	7	2	MIDDLE	chedy	6f7ff8287eddf4da9fdb	y	VARIANT_D(UNKNOWN_HOST[Y])	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	rühre, bis alles gleichmäßig vermischt ist	H4	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0063	f55v	f55v.5	1	H4	F0011	2	8	3	LAST	talam	e026af581c99322fbd46	ala	CLOSE_B3(UNKNOWN_HOST[ALA])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	ATTACHED_FIELD_FINAL_CLOSE	wasche die wunde Stelle einmal	H4	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0064	f55v	f55v.11	1	H4	F0012	1	1	1	FIRST	ykaiin	f7dc90b2c31fd341f0a4	yk	UNKNOWN_HOST[YK] + <ARG_AIIN>	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	für den zweiten Arzneigebrauch	H4	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0065	f55v	f55v.11	1	H4	F0012	1	2	2	MIDDLE	cheoar	807591efc3d3f7ddbfab	o	UNKNOWN_HOST[O] + <ARG_AR>	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	gib Weißwein hinzu	H4	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0066	f55v	f55v.11	1	H4	F0012	1	3	3	MIDDLE	cheeky	2c1a5fd92b9e3c762242	eky	UNKNOWN_HOST[EKY]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	solange es noch warm ist	H4	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0067	f55v	f55v.11	1	H4	F0012	1	4	4	LAST	oldy	1b1ffdd869fb1429ad03	l	CLOSE(FRAME_O(LINK))	VERKNÜPFEN + FELDABSCHLUSS	VERKNÜPFEN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	ATTACHED_FIELD_FINAL_CLOSE	koche sanft und beende diesen Arbeitsschritt	H4	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0068	f55v	f55v.11	1	H4	F0013	2	5	1	FIRST	aiin	2f1c5e56e8f0ff459065	aiin	UNKNOWN_HOST[AIIN]	NONE_SELECTED	MASS?	WEAK_MNEMONIC	MASS?	V51_CARD_AIIN;V56_P05	NONE	NONE	NONCLOSE	Ein vorgeschriebenes Maß	H4	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0069	f55v	f55v.11	1	H4	F0013	2	6	2	MIDDLE	okal	308e8ea2d5d190c498e8	ok	SET(<ARG_AL>)	LOKALEN RELATIONSSLOT SETZEN	SETZEN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	LOKALEN RELATIONSSLOT SETZEN	P03	NONCLOSE	mische beide Anteile zusammen	H4	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0070	f55v	f55v.11	1	H4	F0013	2	7	3	MIDDLE	oltchy	204b04837409088c48f9	oltchy	UNKNOWN_HOST[OLTCHY]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	bewahre es in einem bedeckten Gefäß	H4	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0071	f55v	f55v.11	1	H4	F0013	2	8	4	MIDDLE	or	7a4bb8136330ee4e6e56	or	UNKNOWN_HOST[OR]	NONE_SELECTED	BEREITUNG?	WEAK_MNEMONIC	BEREITUNG?	V50_HOST_OR;V56_P08	NONE	NONE	NONCLOSE	Die bereitete Arbeitsflüssigkeit	H4	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0072	f55v	f55v.11	1	H4	F0013	2	9	5	MIDDLE	y	b921a237be883a820352	y	UNKNOWN_HOST[Y]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	Diese aktive Portion	H4	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0073	f55v	f55v.11	1	H4	F0013	2	10	6	LAST	orain	6afeb5c9ab9f6cbdea0d	or	UNKNOWN_HOST[OR] + <ARG_AIN>	NONE_SELECTED	BEREITUNG?	WEAK_MNEMONIC	BEREITUNG?	V50_HOST_OR	NONE	NONE	NONCLOSE	gebrauche die fertige Flüssigkeit frisch	H4	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0074	f56r	f56r.5	1	H5	F0014	1	1	1	FIRST	chochor	b9d7b6d68209a9019e7a	chor	FRAME_O(UNKNOWN_HOST[CHOR])	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	sammle die Pflanze im Frühjahr	H5	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0075	f56r	f56r.5	1	H5	F0014	1	2	2	MIDDLE	cho	2cc054357a929df85f64	o	UNKNOWN_HOST[O]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	nimm danach den folgenden Zusatz oder Pflanzenteil	H5	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0076	f56r	f56r.5	1	H5	F0014	1	3	3	MIDDLE	chodaly	0ec6a45e2950e8e7061d	odaly	UNKNOWN_HOST[ODALY]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	die dünne untere Wurzel	H5	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0077	f56r	f56r.5	1	H5	F0014	1	4	4	LAST	daiin	2f1c5e56e8f0ff459065	aiin	UNKNOWN_HOST[AIIN]	NONE_SELECTED	MASS?	WEAK_MNEMONIC	MASS?	V51_CARD_AIIN;V56_P05	VORGABEPARAMETER?	P01	NONCLOSE	Ein vorgeschriebenes Maß	H5	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0078	f56r	f56r.7	1	H5	F0015	1	1	1	FIRST	sho	2cc054357a929df85f64	o	UNKNOWN_HOST[O]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	nimm danach den folgenden Zusatz oder Pflanzenteil	H5	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0079	f56r	f56r.7	1	H5	F0015	1	2	2	MIDDLE	kchol	893c570f3fa3fce99711	kchol	UNKNOWN_HOST[KCHOL]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	lasse es in Weißwein ziehen	H5	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0080	f56r	f56r.7	1	H5	F0015	1	3	3	MIDDLE	otchor	10488b911aae52b3b334	chor	FRAME_OT(UNKNOWN_HOST[CHOR])	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	vor der Blüte gesammelt	H5	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0081	f56r	f56r.7	1	H5	F0015	1	4	4	MIDDLE	choky	276a7c2d74d1143446f4	oky	UNKNOWN_HOST[OKY]	NONE_SELECTED	VERWENDEN?	WEAK_MNEMONIC	VERWENDEN?	V51_CARD_OKY;V56_P06	NONE	NONE	NONCLOSE	Die aktive Portion verwenden	H5	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0082	f56r	f56r.7	1	H5	F0015	1	5	5	LAST	dal	dd0ecaf5e27d81befffc	al	UNKNOWN_HOST[AL]	NONE_SELECTED	AN?	WEAK_MNEMONIC	AN?	V50_HOST_AL;V56_P09	NONE	NONE	NONCLOSE	An die bezeichnete Zielstelle führen	H5	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0083	f56r	f56r.8	1	H5	F0016	1	1	1	FIRST	schol	d665560c8ff80799a82c	chol	UNKNOWN_HOST[CHOL]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	von diesem abgebildeten Simplex	H5	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0084	f56r	f56r.8	1	H5	F0016	1	2	2	MIDDLE	choy	c10aec6d4dd877ec8bd8	y	FRAME_O(UNKNOWN_HOST[Y])	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	die auf feuchter schattiger Heide wächst	H5	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0085	f56r	f56r.8	1	H5	F0016	1	3	3	MIDDLE	choky	276a7c2d74d1143446f4	oky	UNKNOWN_HOST[OKY]	NONE_SELECTED	VERWENDEN?	WEAK_MNEMONIC	VERWENDEN?	V51_CARD_OKY;V56_P06	NONE	NONE	NONCLOSE	Die aktive Portion verwenden	H5	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0086	f56r	f56r.8	1	H5	F0016	1	4	4	LAST	cheeckhody	95987d6f198d6d247511	eckho	CLOSE(UNKNOWN_HOST[ECKHO])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	ATTACHED_FIELD_FINAL_CLOSE	lasse das Pflaster unbedeckt trocknen	H5	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0087	f56r	f56r.12	1	H5	F0017	1	1	1	FIRST	sh	ad3581d3144f69a5912d	h	UNKNOWN_HOST[H]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	ihren kleinen Samen- oder Knospenkopf	H5	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0088	f56r	f56r.12	1	H5	F0017	1	2	2	MIDDLE	cho	2cc054357a929df85f64	o	UNKNOWN_HOST[O]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	nimm danach den folgenden Zusatz oder Pflanzenteil	H5	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0089	f56r	f56r.12	1	H5	F0017	1	3	3	MIDDLE	kchey	b74e9e65637b7c8538dd	kchey	UNKNOWN_HOST[KCHEY]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	das getrocknete schmale Blatt	H5	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0090	f56r	f56r.12	1	H5	F0017	1	4	4	LAST	qokokchy	1322bc176443fc2a8a86	okokchy	UNKNOWN_HOST[OKOKCHY]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	trockne es im Schatten	H5	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0091	f56r	f56r.13	1	H5	F0018	1	1	1	FIRST	okchy	9ad66e67803a12e745de	okchy	UNKNOWN_HOST[OKCHY]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	gebrauche die frisch bereitete Arznei	H5	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0092	f56r	f56r.13	1	H5	F0018	1	2	2	MIDDLE	chokcheo	087a47b5423438cd6b6a	okcheo	UNKNOWN_HOST[OKCHEO]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	trinke es bei Magenschmerz	H5	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0093	f56r	f56r.13	1	H5	F0018	1	3	3	LAST	kchal	75a523fcf039b006f97b	kch	UNKNOWN_HOST[KCH] + <ARG_AL>	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	bewahre den Rest trocken im Schatten	H5	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0094	f56r	f56r.18	1	H5	F0019	1	1	1	FIRST	sho	2cc054357a929df85f64	o	UNKNOWN_HOST[O]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	nimm danach den folgenden Zusatz oder Pflanzenteil	H5	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0095	f56r	f56r.18	1	H5	F0019	1	2	2	MIDDLE	chokchy	9ad66e67803a12e745de	okchy	UNKNOWN_HOST[OKCHY]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	gebrauche die frisch bereitete Arznei	H5	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0096	f56r	f56r.18	1	H5	F0019	1	3	3	MIDDLE	kchoar	c71c72da4e09e0833392	kcho	UNKNOWN_HOST[KCHO] + <ARG_AR>	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	mische es mit Honig	H5	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0097	f56r	f56r.18	1	H5	F0019	1	4	4	LAST	sotodan	61a075bc54793c1c781f	otodan	UNKNOWN_HOST[OTODAN]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	gebrauche es frisch vermischt	H5	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0098	f56r	f56r.19	1	H5	F0020	1	1	1	FIRST	otchey	faf321940aed922846a9	chey	FRAME_OT(UNKNOWN_HOST[CHEY])	NONE_SELECTED	TEIL?	WEAK_MNEMONIC	TEIL?	V50_HOST_CHEY;V56_P12	NONE	NONE	NONCLOSE	Nimm den bezeichneten Anteil	H5	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0099	f56r	f56r.19	1	H5	F0020	1	2	2	MIDDLE	keol	9bb7122b386ebbc6138f	keol	UNKNOWN_HOST[KEOL]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	die helle geöffnete Blüte	H5	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0100	f56r	f56r.19	1	H5	F0020	1	3	3	LAST	daiin	2f1c5e56e8f0ff459065	aiin	UNKNOWN_HOST[AIIN]	NONE_SELECTED	MASS?	WEAK_MNEMONIC	MASS?	V51_CARD_AIIN;V56_P05	VORGABEPARAMETER?	P01	NONCLOSE	Ein vorgeschriebenes Maß	H5	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0101	f81v	f81v.2	1	B1	F0021	1	1	1	ONLY	qokedy	7db18b2f0fb7ed0fcfd3	oke	CLOSE(UNKNOWN_HOST[OKE])	FELDABSCHLUSS	SPÜLEN?	WEAK_MNEMONIC	SPÜLEN?	V51_CARD_OKE	NONE	NONE	ATTACHED_FIELD_FINAL_CLOSE	spüle die bezeichnete Stelle einmal und beende den Schritt	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0102	f81v	f81v.2	1	B1	F0022	2	2	1	FIRST	okaiin	b5fcea1eaed06b2f2291	ok	SET(<ARG_AIIN>)	STANDARDSLOT SETZEN	SETZEN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	STANDARDSLOT SETZEN	P02	NONCLOSE	beginne den nächsten abgemessenen Posten	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0103	f81v	f81v.2	1	B1	F0022	2	3	2	MIDDLE	kair	22fb87a5a83e5c3fb510	k	UNKNOWN_HOST[K] + <ARG_AIR>	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	der zurücklaufende Strom	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0104	f81v	f81v.2	1	B1	F0022	2	4	3	MIDDLE	okal	308e8ea2d5d190c498e8	ok	SET(<ARG_AL>)	LOKALEN RELATIONSSLOT SETZEN	SETZEN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	LOKALEN RELATIONSSLOT SETZEN	P03	NONCLOSE	mische beide Anteile zusammen	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0105	f81v	f81v.2	1	B1	F0022	2	5	4	MIDDLE	sar	4d4559019a961b834aa1	ar	UNKNOWN_HOST[AR]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	Daraus, aus demselben Ansatz	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0106	f81v	f81v.2	1	B1	F0022	2	6	5	MIDDLE	ol	dcda95c81a5460feb191	l	FRAME_O(LINK)	AKTIVEN ARBEITSSTAND VERKNUEPFEN	VERKNÜPFEN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	AKTIVEN ARBEITSSTAND VERKNUEPFEN	P04	NONCLOSE	Mit der vorigen Zubereitung weiter	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0107	f81v	f81v.2	1	B1	F0022	2	7	6	MIDDLE	kain	9da1b6ac2c929daea697	k	UNKNOWN_HOST[K] + <ARG_AIN>	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	ein abgemessener Anteil	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0108	f81v	f81v.2	1	B1	F0022	2	8	7	MIDDLE	olkain	94df4847b7b16c98394a	olk	UNKNOWN_HOST[OLK] + <ARG_AIN>	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	das untere Becken	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0109	f81v	f81v.2	1	B1	F0022	2	9	8	MIDDLE	al	dd0ecaf5e27d81befffc	al	UNKNOWN_HOST[AL]	NONE_SELECTED	AN?	WEAK_MNEMONIC	AN?	V50_HOST_AL;V56_P09	NONE	NONE	NONCLOSE	An die bezeichnete Zielstelle führen	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
