ledger_row_id	domain	page	unit_id	physical_line_or_locus	field_or_slot_id	event_index	surface	exact_opaque_id	opaque_id_status	formal_coordinates_or_diagram_role	formal_operation_German	selected_atomic_value_German	selected_atomic_status	global_default_mnemonic_German	mnemonic_license	licensed_context_prompt_German	local_event_or_slot_expansion	unit_reading_ref	closure_status	line_is_sentence	direct_f68_f69_join	semantic_contract	source_artifact
L0216	PROSE	f82r	B2	f82r.26	F0063	5	ches	db729b598e89e11452e0	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[S]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	zu gleichen Anteilen	B2	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0217	PROSE	f82r	B2	f82r.26	F0063	6	aiin	2f1c5e56e8f0ff459065	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[AIIN]	NONE_SELECTED	MASS?	WEAK_MNEMONIC	MASS?	V51_CARD_AIIN;V56_P05	NONE	Ein vorgeschriebenes Maß	B2	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0218	PROSE	f82r	B2	f82r.26	F0063	7	oteey	5d5e0b288cf36864ed9d	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	FRAME_OT(UNKNOWN_HOST[EEY])	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	das bereitete Öl	B2	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0219	PROSE	f82r	B2	f82r.26	F0063	8	qokaiin	b5fcea1eaed06b2f2291	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	SET(<ARG_AIIN>)	STANDARDSLOT SETZEN	SETZEN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	STANDARDSLOT SETZEN	beginne den nächsten abgemessenen Posten	B2	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0220	PROSE	f82r	B2	f82r.26	F0063	9	okey	08bd5ca0c2ad137a056d	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[OKEY]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	warmes Wasser	B2	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0221	PROSE	f82r	B2	f82r.27	F0064	1	pchedy	65df3cd9e59060042d47	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	CLOSE(UNKNOWN_HOST[PCHE])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	ziehe es ab und beende den Schritt	B2	ATTACHED_FIELD_FINAL_CLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0222	PROSE	f82r	B2	f82r.27	F0065	2	rsheal	98bdc4244c84cbef3321	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[RSHE] + <ARG_AL>	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	gieße das erwärmte Wasser ein	B2	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0223	PROSE	f82r	B2	f82r.27	F0065	3	daldy	78b3b3140714da19090d	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	CLOSE(UNKNOWN_HOST[AL])	FELDABSCHLUSS	AN?	WEAK_MNEMONIC	AN?	V50_HOST_AL	NONE	wiederhole es an der zweiten Öffnung und beende den Schritt	B2	ATTACHED_FIELD_FINAL_CLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0224	PROSE	f82r	B2	f82r.27	F0066	4	qokeedy	7d25241b0e56c836372a	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	CLOSE(UNKNOWN_HOST[OKEE])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	B2	ATTACHED_FIELD_FINAL_CLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0225	PROSE	f82r	B2	f82r.27	F0067	5	rshedy	7f68f60279efe6b28cd7	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	CLOSE(UNKNOWN_HOST[RSHE])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	trinke den angegebenen Anteil und beende den Schritt	B2	ATTACHED_FIELD_FINAL_CLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0226	PROSE	f82r	B2	f82r.27	F0068	6	qoteedy	ff178343c18e287ce3b7	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	CLOSE(FRAME_OT(UNKNOWN_HOST[EE]))	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	binde es auf die Stelle und beende den Schritt	B2	ATTACHED_FIELD_FINAL_CLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0227	PROSE	f82r	B2	f82r.27	F0069	7	qokeedy	7d25241b0e56c836372a	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	CLOSE(UNKNOWN_HOST[OKEE])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	B2	ATTACHED_FIELD_FINAL_CLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0228	PROSE	f82r	B2	f82r.27	F0070	8	lochedy	f2af6326898fb5b490a4	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	CLOSE(UNKNOWN_HOST[LOCHE])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	mische zu gleichen Teilen und beende den Schritt	B2	ATTACHED_FIELD_FINAL_CLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0229	PROSE	f83r	B3	f83r.3	F0071	1	olkeedy	3b70942557b3a40e8030	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	CLOSE(UNKNOWN_HOST[OLKEE])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	lasse die Flüssigkeit sich setzen und beende den Schritt	B3	ATTACHED_FIELD_FINAL_CLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0230	PROSE	f83r	B3	f83r.3	F0072	2	qotal	90bcf0a9ec0ef56399e6	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	MARK(<ARG_AL>)	MARKIEREN	MARKIEREN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	NONE	zum unteren Ablauf hin	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0231	PROSE	f83r	B3	f83r.3	F0072	3	chkeedy	a84fbe3ad380df345b97	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	CLOSE(UNKNOWN_HOST[KEE])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	tauche vollständig ein und beende den Schritt	B3	ATTACHED_FIELD_FINAL_CLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0232	PROSE	f83r	B3	f83r.3	F0073	4	chey	b921a237be883a820352	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[Y]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	Diese aktive Portion	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0233	PROSE	f83r	B3	f83r.3	F0073	5	daiin	2f1c5e56e8f0ff459065	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[AIIN]	NONE_SELECTED	MASS?	WEAK_MNEMONIC	MASS?	V51_CARD_AIIN;V56_P05	VORGABEPARAMETER?	Ein vorgeschriebenes Maß	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0234	PROSE	f83r	B3	f83r.3	F0073	6	chey	b921a237be883a820352	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[Y]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	Diese aktive Portion	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0235	PROSE	f83r	B3	f83r.3	F0073	7	lchedy	de7321bface5628e35d6	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	CLOSE(UNKNOWN_HOST[LCHE])	FELDABSCHLUSS	ABLASSEN?	WEAK_MNEMONIC	ABLASSEN?	V51_CARD_LCHE	NONE	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	B3	ATTACHED_FIELD_FINAL_CLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0236	PROSE	f83r	B3	f83r.3	F0074	8	qokaiin	b5fcea1eaed06b2f2291	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	SET(<ARG_AIIN>)	STANDARDSLOT SETZEN	SETZEN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	STANDARDSLOT SETZEN	beginne den nächsten abgemessenen Posten	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0237	PROSE	f83r	B3	f83r.3	F0074	9	qotal	90bcf0a9ec0ef56399e6	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	MARK(<ARG_AL>)	MARKIEREN	MARKIEREN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	NONE	zum unteren Ablauf hin	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0238	PROSE	f83r	B3	f83r.3	F0074	10	dar	4d4559019a961b834aa1	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[AR]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	Daraus, aus demselben Ansatz	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0239	PROSE	f83r	B3	f83r.6	F0075	1	schedy	259b2b3b0bf859882e2c	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	CLOSE(UNKNOWN_HOST[CHE])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	B3	ATTACHED_FIELD_FINAL_CLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0240	PROSE	f83r	B3	f83r.6	F0076	2	chedchy	5e8441397e7c0faf042b	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	VARIANT_D(UNKNOWN_HOST[CHY])	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	gieße das erwärmte Wasser ein	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0241	PROSE	f83r	B3	f83r.6	F0076	3	qokal	308e8ea2d5d190c498e8	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	SET(<ARG_AL>)	LOKALEN RELATIONSSLOT SETZEN	SETZEN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	LOKALEN RELATIONSSLOT SETZEN	mische beide Anteile zusammen	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0242	PROSE	f83r	B3	f83r.6	F0076	4	olchedy	28ffbc88b97772a75f1e	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	CLOSE(UNKNOWN_HOST[OLCHE])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt	B3	ATTACHED_FIELD_FINAL_CLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0243	PROSE	f83r	B3	f83r.6	F0077	5	qokaiin	b5fcea1eaed06b2f2291	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	SET(<ARG_AIIN>)	STANDARDSLOT SETZEN	SETZEN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	STANDARDSLOT SETZEN	beginne den nächsten abgemessenen Posten	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0244	PROSE	f83r	B3	f83r.6	F0077	6	chedy	6f7ff8287eddf4da9fdb	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	VARIANT_D(UNKNOWN_HOST[Y])	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	rühre, bis alles gleichmäßig vermischt ist	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0245	PROSE	f83r	B3	f83r.6	F0077	7	qokeedy	7d25241b0e56c836372a	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	CLOSE(UNKNOWN_HOST[OKEE])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	B3	ATTACHED_FIELD_FINAL_CLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0246	PROSE	f83r	B3	f83r.6	F0078	8	lchedy	de7321bface5628e35d6	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	CLOSE(UNKNOWN_HOST[LCHE])	FELDABSCHLUSS	ABLASSEN?	WEAK_MNEMONIC	ABLASSEN?	V51_CARD_LCHE	NONE	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	B3	ATTACHED_FIELD_FINAL_CLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0247	PROSE	f83r	B3	f83r.6	F0079	9	qoky	276a7c2d74d1143446f4	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[OKY]	NONE_SELECTED	VERWENDEN?	WEAK_MNEMONIC	VERWENDEN?	V51_CARD_OKY;V56_P06	NONE	Die aktive Portion verwenden	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0248	PROSE	f83r	B3	f83r.8	F0080	1	pchedal	ba540da978ea132f6da5	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[PCHED] + <ARG_AL>	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	fülle danach das Gefäß	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0249	PROSE	f83r	B3	f83r.8	F0080	2	otedy	c45ebac60774620561e2	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	CLOSE(FRAME_OT(UNKNOWN_HOST[E]))	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	lasse es bis zur Klarheit ziehen und beende den Schritt	B3	ATTACHED_FIELD_FINAL_CLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0250	PROSE	f83r	B3	f83r.8	F0081	3	shecthedchy	348e81ba084c5acdb32b	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[ECTHEDCHY]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	wende es an der markierten Stelle an	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0251	PROSE	f83r	B3	f83r.8	F0081	4	qoky	276a7c2d74d1143446f4	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[OKY]	NONE_SELECTED	VERWENDEN?	WEAK_MNEMONIC	VERWENDEN?	V51_CARD_OKY;V56_P06	NONE	Die aktive Portion verwenden	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0252	PROSE	f83r	B3	f83r.8	F0081	5	chedy	6f7ff8287eddf4da9fdb	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	VARIANT_D(UNKNOWN_HOST[Y])	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	rühre, bis alles gleichmäßig vermischt ist	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0253	PROSE	f83r	B3	f83r.8	F0081	6	chary	0bdc8b6db811b4e67a63	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[ARY]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	und lasse es abkühlen	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0254	PROSE	f83r	B3	f83r.11	F0082	1	sor	7a4bb8136330ee4e6e56	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[OR]	NONE_SELECTED	BEREITUNG?	WEAK_MNEMONIC	BEREITUNG?	V50_HOST_OR;V56_P08	NONE	Die bereitete Arbeitsflüssigkeit	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0255	PROSE	f83r	B3	f83r.11	F0082	2	shedy	bc4f1f5c006c74a4d26d	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	CLOSE(UNKNOWN_HOST[E])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	lasse es bis zur Bereitschaft stehen und beende den Schritt	B3	ATTACHED_FIELD_FINAL_CLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0256	PROSE	f83r	B3	f83r.11	F0083	3	qokaiin	b5fcea1eaed06b2f2291	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	SET(<ARG_AIIN>)	STANDARDSLOT SETZEN	SETZEN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	STANDARDSLOT SETZEN	beginne den nächsten abgemessenen Posten	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0257	PROSE	f83r	B3	f83r.11	F0083	4	chkain	9da1b6ac2c929daea697	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[K] + <ARG_AIN>	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	ein abgemessener Anteil	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0258	PROSE	f83r	B3	f83r.11	F0083	5	shcthey	6b89d6dd70635bc60fe0	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[CTHEY]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	unter derselben Einstellung	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0259	PROSE	f83r	B3	f83r.11	F0083	6	qokedy	7db18b2f0fb7ed0fcfd3	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	CLOSE(UNKNOWN_HOST[OKE])	FELDABSCHLUSS	SPÜLEN?	WEAK_MNEMONIC	SPÜLEN?	V51_CARD_OKE	NONE	spüle die bezeichnete Stelle einmal und beende den Schritt	B3	ATTACHED_FIELD_FINAL_CLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0260	PROSE	f83r	B3	f83r.11	F0084	7	okair	7d2404c835b10a2c06af	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	SET(<ARG_AIR>)	SETZEN	SETZEN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	NONE	öffne danach den oberen Lauf	B3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0261	PROSE	f83r	B3	f83r.11	F0084	8	sheedy	03626ca94cb17800d767	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	CLOSE(UNKNOWN_HOST[EE])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	wasche einmal und beende den Schritt	B3	ATTACHED_FIELD_FINAL_CLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
