page	locus	unit_id	record	line	event_index	surface	local_exemplar_id	image_or_position_owner	source_level_default_English	default_status	semantic_group_status	legacy_source_class	legacy_confidence	inheritance_context_rule	prose_card_value_imported	direct_f68r1_f69v_mapping
f67r2	f67r2.25	A1	DIAGRAM	f67r2.25	1	ydam	ASTRO_f67r2_025_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	the governing influence	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.26	A1	DIAGRAM	f67r2.26	1	yteoor	ASTRO_f67r2_026_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	for this division	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.26	A1	DIAGRAM	f67r2.26	2	yto	ASTRO_f67r2_026_02	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	when the Moon enters	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.26	A1	DIAGRAM	f67r2.26	3	ykor	ASTRO_f67r2_026_03	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	use the indicated remedy	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.27	A1	DIAGRAM	f67r2.27	1	okeo	ASTRO_f67r2_027_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	when the Moon enters	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.27	A1	DIAGRAM	f67r2.27	2	r	ASTRO_f67r2_027_02	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	use the indicated remedy	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.27	A1	DIAGRAM	f67r2.27	3	aiin	ASTRO_f67r2_027_03	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	avoid bleeding	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.27	A1	DIAGRAM	f67r2.27	4	am	ASTRO_f67r2_027_04	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	favour washing	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.28	A1	DIAGRAM	f67r2.28	1	okain	ASTRO_f67r2_028_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	sevenfold governor 3: Mars	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SEVENFOLD_GOVERNOR	.29	Sevenfold label; conventional planet order is the R4 default wager.	NO	NONE
f67r2	f67r2.28	A1	DIAGRAM	f67r2.28	2	am	ASTRO_f67r2_028_02	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	sevenfold governor 3: Mars	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SEVENFOLD_GOVERNOR	.29	Sevenfold label; conventional planet order is the R4 default wager.	NO	NONE
f67r2	f67r2.29	A1	DIAGRAM	f67r2.29	1	ytody	ASTRO_f67r2_029_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	avoid bleeding	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.29	A1	DIAGRAM	f67r2.29	2	saiin	ASTRO_f67r2_029_02	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	favour washing	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.30	A1	DIAGRAM	f67r2.30	1	ochol	ASTRO_f67r2_030_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	favour washing	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.30	A1	DIAGRAM	f67r2.30	2	olol	ASTRO_f67r2_030_02	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	favour purging	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.31	A1	DIAGRAM	f67r2.31	1	opcholdy	ASTRO_f67r2_031_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	sevenfold governor 4: Sun	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SEVENFOLD_GOVERNOR	.29	Sevenfold label; conventional planet order is the R4 default wager.	NO	NONE
f67r2	f67r2.32	A1	DIAGRAM	f67r2.32	1	dosar	ASTRO_f67r2_032_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	apply while warm	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.32	A1	DIAGRAM	f67r2.32	2	odas	ASTRO_f67r2_032_02	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	wait until the next station	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.32	A1	DIAGRAM	f67r2.32	3	air	ASTRO_f67r2_032_03	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	with the usual measure	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.32	A1	DIAGRAM	f67r2.32	4	alaiin	ASTRO_f67r2_032_04	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	under the same governor	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.33	A1	DIAGRAM	f67r2.33	1	dokan	ASTRO_f67r2_033_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	wait until the next station	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.33	A1	DIAGRAM	f67r2.33	2	oear	ASTRO_f67r2_033_02	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	with the usual measure	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.33	A1	DIAGRAM	f67r2.33	3	odal	ASTRO_f67r2_033_03	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	under the same governor	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.34	A1	DIAGRAM	f67r2.34	1	ofar	ASTRO_f67r2_034_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	sevenfold governor 5: Venus	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SEVENFOLD_GOVERNOR	.29	Sevenfold label; conventional planet order is the R4 default wager.	NO	NONE
f67r2	f67r2.34	A1	DIAGRAM	f67r2.34	2	oeoldan	ASTRO_f67r2_034_02	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	sevenfold governor 5: Venus	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SEVENFOLD_GOVERNOR	.29	Sevenfold label; conventional planet order is the R4 default wager.	NO	NONE
f67r2	f67r2.35	A1	DIAGRAM	f67r2.35	1	chol	ASTRO_f67r2_035_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	under the same governor	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.35	A1	DIAGRAM	f67r2.35	2	giin	ASTRO_f67r2_035_02	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	at night	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.35	A1	DIAGRAM	f67r2.35	3	okol	ASTRO_f67r2_035_03	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	in the morning	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.36	A1	DIAGRAM	f67r2.36	1	ytor	ASTRO_f67r2_036_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	at night	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.36	A1	DIAGRAM	f67r2.36	2	daiin	ASTRO_f67r2_036_02	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	in the morning	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.36	A1	DIAGRAM	f67r2.36	3	or	ASTRO_f67r2_036_03	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	for the sick person	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.37	A1	DIAGRAM	f67r2.37	1	ytoaiin	ASTRO_f67r2_037_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	sevenfold governor 6: Mercury	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SEVENFOLD_GOVERNOR	.29	Sevenfold label; conventional planet order is the R4 default wager.	NO	NONE
f67r2	f67r2.38	A1	DIAGRAM	f67r2.38	1	otoldos	ASTRO_f67r2_038_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	for the sick person	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.38	A1	DIAGRAM	f67r2.38	2	octhole	ASTRO_f67r2_038_02	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	at the affected place	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.39	A1	DIAGRAM	f67r2.39	1	sor	ASTRO_f67r2_039_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	at the affected place	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.39	A1	DIAGRAM	f67r2.39	2	chedaiin	ASTRO_f67r2_039_02	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	repeat once	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.39	A1	DIAGRAM	f67r2.39	3	dy	ASTRO_f67r2_039_03	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	do not overheat	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.40	A1	DIAGRAM	f67r2.40	1	yteos	ASTRO_f67r2_040_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	repeat once	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.40	A1	DIAGRAM	f67r2.40	2	oiin	ASTRO_f67r2_040_02	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	do not overheat	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.40	A1	DIAGRAM	f67r2.40	3	og	ASTRO_f67r2_040_03	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	let it settle	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.41	A1	DIAGRAM	f67r2.41	1	ytoeopchey	ASTRO_f67r2_041_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	do not overheat	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.41	A1	DIAGRAM	f67r2.41	2	chekody	ASTRO_f67r2_041_02	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	let it settle	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.42	A1	DIAGRAM	f67r2.42	1	sosho	ASTRO_f67r2_042_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	let it settle	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.42	A1	DIAGRAM	f67r2.42	2	chos	ASTRO_f67r2_042_02	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	then proceed	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.42	A1	DIAGRAM	f67r2.42	3	ockhy	ASTRO_f67r2_042_03	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	the favourable condition	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.43	A1	DIAGRAM	f67r2.43	1	daiin	ASTRO_f67r2_043_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	then proceed	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.43	A1	DIAGRAM	f67r2.43	2	aiin	ASTRO_f67r2_043_02	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	the favourable condition	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.43	A1	DIAGRAM	f67r2.43	3	os	ASTRO_f67r2_043_03	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	the adverse condition	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.43	A1	DIAGRAM	f67r2.43	4	qsg	ASTRO_f67r2_043_04	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	as written above	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.44	A1	DIAGRAM	f67r2.44	1	ofydy	ASTRO_f67r2_044_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	the favourable condition	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.44	A1	DIAGRAM	f67r2.44	2	sheody	ASTRO_f67r2_044_02	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	the adverse condition	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.44	A1	DIAGRAM	f67r2.44	3	aiin	ASTRO_f67r2_044_03	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	as written above	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.45	A1	DIAGRAM	f67r2.45	1	ycheody	ASTRO_f67r2_045_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	the adverse condition	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.45	A1	DIAGRAM	f67r2.45	2	es	ASTRO_f67r2_045_02	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	as written above	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.45	A1	DIAGRAM	f67r2.45	3	odaiiin	ASTRO_f67r2_045_03	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	choose	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.46	A1	DIAGRAM	f67r2.46	1	yekees	ASTRO_f67r2_046_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	as written above	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.46	A1	DIAGRAM	f67r2.46	2	oraly	ASTRO_f67r2_046_02	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	choose	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.47	A1	DIAGRAM	f67r2.47	1	yfain	ASTRO_f67r2_047_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	sevenfold governor 7: Moon	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SEVENFOLD_GOVERNOR	.29	Sevenfold label; conventional planet order is the R4 default wager.	NO	NONE
f67r2	f67r2.48	A1	DIAGRAM	f67r2.48	1	todaiin	ASTRO_f67r2_048_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	the governing influence	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.48	A1	DIAGRAM	f67r2.48	2	dain	ASTRO_f67r2_048_02	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	for this division	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.48	A1	DIAGRAM	f67r2.48	3	dy	ASTRO_f67r2_048_03	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	when the Moon enters	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.49	A1	DIAGRAM	f67r2.49	1	os	ASTRO_f67r2_049_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	for this division	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.49	A1	DIAGRAM	f67r2.49	2	choer	ASTRO_f67r2_049_02	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	when the Moon enters	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.49	A1	DIAGRAM	f67r2.49	3	aiin	ASTRO_f67r2_049_03	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	use the indicated remedy	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
