unified_serial	unified_id	section	unit_id	page	locus	local_container	opaque_identity	local_owner	local_namespace	autonomous_operational_class	autonomous_readback_token	visible_group_count	source_token_count	read_once_status	owner_reset_status	optional_master_gloss	occurrence_bound_exemplar	occurrence_content_confidence	purpose_lead_unit_role	purpose_rival_unit_role	strongest_local_rival	strongest_local_contradiction	order_join_policy	semantic_ceiling
193	P:E193	BIOLOGICAL	B2	f82r	f82r.7	F055	daa1347f456415fe8737	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Halte es warm und beende den Schritt]	0.40	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	Badehaus-technischer Rivale am selben Besitzer: Arbeitsziel an der Station bereitstellen; keine Vererbung über einen Stationswechsel.	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
194	P:E194	BIOLOGICAL	B2	f82r	f82r.7	F056	0275fbf14e07935b0a45	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Die Charge für den vorgesehenen Gebrauch temperieren]	0.46	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an der Wärmestelle von Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
195	P:E195	BIOLOGICAL	B2	f82r	f82r.7	F056	276a7c2d74d1143446f4	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Die Badeflüssigkeit am bezeichneten Körper- oder Teilbadbereich gebrauchen]	0.46	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an technischem Stationsziel F056; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
196	P:E196	BIOLOGICAL	B2	f82r	f82r.7	F056	5eff216ba51fbfb21f22	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Die erste Öffnung]	0.34	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	Badehaus-technischer Rivale am selben Besitzer: Wärme mit der Handprobe prüfen; keine Vererbung über einen Stationswechsel.	keine Kontur trägt einen Pfeil oder eine Flussrichtung; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
197	P:E197	BIOLOGICAL	B2	f82r	f82r.7	F056	b5df9126607030b95175	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Den örtlichen Prüfzustand der Charge feststellen]	0.46	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	Badehaus-technischer Rivale am selben Besitzer: Arbeitsstand der Charge an Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
198	P:E198	BIOLOGICAL	B2	f82r	f82r.19	F057	1645e612504fcef59ced	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	YES__CLEAR_LOCAL_ARGUMENTS	NONE	[EXEMPLAR:Gib einen abgemessenen Anteil in das Gefäß]	0.18	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Selbst der lokale Bildbesitzer ist an dieser Lücke unaufgelöst; Stoff oder Zubereitung ist nicht sichtbar bestimmt; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
199	P:E199	BIOLOGICAL	B2	f82r	f82r.19	F057	4d4559019a961b834aa1	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Daraus, aus demselben Ansatz]	0.18	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Selbst der lokale Bildbesitzer ist an dieser Lücke unaufgelöst; Stoff oder Zubereitung ist nicht sichtbar bestimmt.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
200	P:E200	BIOLOGICAL	B2	f82r	f82r.19	F057	1645e612504fcef59ced	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Gib einen abgemessenen Anteil in das Gefäß]	0.18	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Selbst der lokale Bildbesitzer ist an dieser Lücke unaufgelöst; Stoff oder Zubereitung ist nicht sichtbar bestimmt; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
201	P:E201	BIOLOGICAL	B2	f82r	f82r.19	F057	7d25241b0e56c836372a	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt]	0.22	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Selbst der lokale Bildbesitzer ist an dieser Lücke unaufgelöst; eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
202	P:E202	BIOLOGICAL	B2	f82r	f82r.19	F058	0ab57b7166de99db3a55	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Ziehe die klare Flüssigkeit ab]	0.18	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Selbst der lokale Bildbesitzer ist an dieser Lücke unaufgelöst; Stoff oder Zubereitung ist nicht sichtbar bestimmt; keine Kontur trägt einen Pfeil oder eine Flussrichtung; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
203	P:E203	BIOLOGICAL	B2	f82r	f82r.23	F059	b5df9126607030b95175	B2_LOWER_GREEN_MULTI_FIGURE_POOL	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	YES__CLEAR_LOCAL_ARGUMENTS	NONE	[EXEMPLAR:Den örtlichen Prüfzustand der Charge feststellen]	0.46	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	Badehaus-technischer Rivale am selben Besitzer: Arbeitsstand der Charge an Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
204	P:E204	BIOLOGICAL	B2	f82r	f82r.23	F059	6b89d6dd70635bc60fe0	B2_LOWER_GREEN_MULTI_FIGURE_POOL	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Unter derselben Einstellung]	0.40	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	Badehaus-technischer Rivale am selben Besitzer: Charge gelinde erwärmen; keine Vererbung über einen Stationswechsel.	die konkrete Handlung ist nur occurrence-gebundener Exemplarwert, keine Kartenbedeutung.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
205	P:E205	BIOLOGICAL	B2	f82r	f82r.23	F059	0275fbf14e07935b0a45	B2_LOWER_GREEN_MULTI_FIGURE_POOL	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Die Charge für den vorgesehenen Gebrauch temperieren]	0.46	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an der Wärmestelle von Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
206	P:E206	BIOLOGICAL	B2	f82r	f82r.23	F059	5fca8fc3dee57e1d8c1f	B2_LOWER_GREEN_MULTI_FIGURE_POOL	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Der benetzte Körperbereich]	0.40	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	Badehaus-technischer Rivale am selben Besitzer: warmen Stand halten; keine Vererbung über einen Stationswechsel.	eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
207	P:E207	BIOLOGICAL	B2	f82r	f82r.23	F059	2f1c5e56e8f0ff459065	B2_LOWER_GREEN_MULTI_FIGURE_POOL	PROSE_EXACT_CARD_REGISTER	FORMAL_PARAMETER_CHANNEL	[FORMAL:VORGABEPARAMETER; KEIN_WORT]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen]	0.46	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
208	P:E208	BIOLOGICAL	B2	f82r	f82r.23	F059	b921a237be883a820352	B2_LOWER_GREEN_MULTI_FIGURE_POOL	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Diese aktive Portion]	0.40	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	Badehaus-technischer Rivale am selben Besitzer: Charge gelinde erwärmen; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
209	P:E209	BIOLOGICAL	B2	f82r	f82r.23	F059	d25110e0d8488927278f	B2_LOWER_GREEN_MULTI_FIGURE_POOL	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Benetze den bezeichneten Körperbereich vollständig und beende den Schritt]	0.40	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	Badehaus-technischer Rivale am selben Besitzer: Wärme mit der Handprobe prüfen; keine Vererbung über einen Stationswechsel.	eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
210	P:E210	BIOLOGICAL	B2	f82r	f82r.23	F060	de7321bface5628e35d6	B2_LOWER_GREEN_MULTI_FIGURE_POOL	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	0.46	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	Badehaus-technischer Rivale am selben Besitzer: Unterlauf von Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; keine Kontur trägt einen Pfeil oder eine Flussrichtung.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
211	P:E211	BIOLOGICAL	B2	f82r	f82r.23	F061	29e0eb222ef2fb99523a	B2_LOWER_GREEN_MULTI_FIGURE_POOL	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Schließe den unteren Ablauf]	0.34	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	keine Kontur trägt einen Pfeil oder eine Flussrichtung.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
212	P:E212	BIOLOGICAL	B2	f82r	f82r.26	F062	d4a31dbcf1ed6d9e5aa9	B2_LOWER_POOL_EDGE_STATIONS	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	YES__CLEAR_LOCAL_ARGUMENTS	NONE	[EXEMPLAR:Beginne die Spülung]	0.40	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel.	keine Kontur trägt einen Pfeil oder eine Flussrichtung.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
213	P:E213	BIOLOGICAL	B2	f82r	f82r.26	F062	7d25241b0e56c836372a	B2_LOWER_POOL_EDGE_STATIONS	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt]	0.40	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	Badehaus-technischer Rivale am selben Besitzer: Charge durch den Filter führen; keine Vererbung über einen Stationswechsel.	eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
214	P:E214	BIOLOGICAL	B2	f82r	f82r.26	F063	dd0ecaf5e27d81befffc	B2_LOWER_POOL_EDGE_STATIONS	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen]	0.46	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	Badehaus-technischer Rivale am selben Besitzer: Zieladresse=Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
215	P:E215	BIOLOGICAL	B2	f82r	f82r.26	F063	0f15effeca7ab10bb026	B2_LOWER_POOL_EDGE_STATIONS	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Kühles Wasser]	0.34	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	Badehaus-technischer Rivale am selben Besitzer: Zuführung öffnen; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
216	P:E216	BIOLOGICAL	B2	f82r	f82r.26	F063	db729b598e89e11452e0	B2_LOWER_POOL_EDGE_STATIONS	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Zu gleichen Anteilen]	0.34	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	Badehaus-technischer Rivale am selben Besitzer: Wasser in das Becken einlassen; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
217	P:E217	BIOLOGICAL	B2	f82r	f82r.26	F063	2f1c5e56e8f0ff459065	B2_LOWER_POOL_EDGE_STATIONS	PROSE_EXACT_CARD_REGISTER	FORMAL_PARAMETER_CHANNEL	[FORMAL:VORGABEPARAMETER; KEIN_WORT]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen]	0.46	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
218	P:E218	BIOLOGICAL	B2	f82r	f82r.26	F063	5d5e0b288cf36864ed9d	B2_LOWER_POOL_EDGE_STATIONS	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Der vorbereitete Bade- oder Waschzusatz]	0.34	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	Badehaus-technischer Rivale am selben Besitzer: Vorratscharge bereitstellen; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
