field_id	section	record_unit_id	page	locus	statement_id	event_serials	image_owner_id	operational_sequence	master_exemplar_field_text	strongest_content_rival	parse_status	unsupported_nouns	content_status	semantic_ceiling
F022	BIOLOGICAL	B1	f81v	f81v.2	B1-S002	102|103|104|105|106|107|108|109|110|111|112	B1_SHARED_TWO_ROW_POOL	E102:FORMAL_RELATION_OR_ENTRY_MARK_WITH_ENTRY_BIAS > E103:OPAQUE_EXEMPLAR_CARD > E104:FORMAL_NONWORD_CHANNEL > E105:OPAQUE_EXEMPLAR_CARD > E106:FORMAL_LINK_OR_SLOT > E107:OPAQUE_EXEMPLAR_CARD > E108:OPAQUE_EXEMPLAR_CARD > E109:OPAQUE_EXEMPLAR_CARD > E110:FORMAL_LINK_OR_SLOT > E111:OPAQUE_EXEMPLAR_CARD > E112:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: gemeinsames zweireihiges Figuren-/Beckenfeld]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Der zurücklaufende Strom. Den aktiven Posten an der örtlich bezeichneten Station führen. Daraus, aus demselben Ansatz. Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Ein abgemessener Anteil. Das untere Becken. Den aktiven Posten an der örtlich bezeichneten Station führen. Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Bevor es abkühlt. Der vorbereitete Bade- oder Waschzusatz.	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zulauf vorerst schließen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zieladresse=Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Ausgangsstand im Anlagenbuch markieren; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F022; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zulauf vorerst schließen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Filteraufnahme leeren; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zieladresse=Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F022; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zulauf vorerst schließen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Filteraufnahme leeren; keine Vererbung über einen Stationswechsel.	AMBIGUOUS	Posten|Strom/Flussrichtung|Station|Ansatz|Anteil|Maß/Menge|Becken|Wärme/Temperatur|Bade-/Waschzusatz|Waschung/Bad|Bereitschaft	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F023	BIOLOGICAL	B1	f81v	f81v.7	B1-S002	113|114|115|116|117|118|119|120	B1_SHARED_TWO_ROW_POOL	E113:OPAQUE_EXEMPLAR_CARD > E114:FORMAL_LINK_OR_SLOT > E115:OPAQUE_EXEMPLAR_CARD > E116:FORMAL_NONWORD_CHANNEL > E117:OPAQUE_EXEMPLAR_CARD > E118:FORMAL_NONWORD_CHANNEL > E119:OPAQUE_EXEMPLAR_CARD > E120:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: gemeinsames zweireihiges Figuren-/Beckenfeld]] Den vorigen recordlokalen Posten wieder aufnehmen. Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Eine mäßige Menge. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Der eingetauchte Teil. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Durch die verbundenen Läufe. Spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Vorcharge im recordlokalen Register B1; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F023; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Wasser in das Becken einlassen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Vorratscharge bereitstellen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Wasser in das Becken einlassen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Füllstand am Randzeichen prüfen; keine Vererbung über einen Stationswechsel.	AMBIGUOUS	Posten|Maß/Menge|Lauf|Strom/Flussrichtung|Gefäß|Spülen	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F024	BIOLOGICAL	B1	f81v	f81v.7	B1-S003	121	B1_SHARED_TWO_ROW_POOL	E121:FORMAL_LINK_OR_SLOT	[[LOKALER BESITZER: gemeinsames zweireihiges Figuren-/Beckenfeld]] Den recordlokalen aktiven Posten im Arbeitsgang fortführen.	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F024; keine Vererbung über einen Stationswechsel.	UNIQUE	Posten	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F025	BIOLOGICAL	B1	f81v	f81v.17	B1-S003	122	B1_SHARED_TWO_ROW_POOL	E122:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: gemeinsames zweireihiges Figuren-/Beckenfeld]] Halte es warm und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Leitungszweig wählen; keine Vererbung über einen Stationswechsel.	UNPARSED	Wärme/Temperatur	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F026	BIOLOGICAL	B1	f81v	f81v.17	B1-S004	123|124|125	B1_SHARED_TWO_ROW_POOL	E123:OPAQUE_EXEMPLAR_CARD > E124:FORMAL_LINK_OR_SLOT > E125:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: gemeinsames zweireihiges Figuren-/Beckenfeld]] Rühre, bis alles gleichmäßig vermischt ist. Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Lasse es bis zur Bereitschaft stehen und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Vorratscharge bereitstellen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F026; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Wasser in das Becken einlassen; keine Vererbung über einen Stationswechsel.	AMBIGUOUS	Posten|Bereitschaft	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F027	BIOLOGICAL	B1	f81v	f81v.17	B1-S005	126	B1_SHARED_TWO_ROW_POOL	E126:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: gemeinsames zweireihiges Figuren-/Beckenfeld]] Stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Wärmequelle am Becken anlegen; keine Vererbung über einen Stationswechsel.	UNPARSED	Mischung|Gefäß|Station	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F028	BIOLOGICAL	B1	f81v	f81v.17	B1-S006	127|128|129|130	B1_SHARED_TWO_ROW_POOL	E127:OPAQUE_EXEMPLAR_CARD > E128:OPAQUE_EXEMPLAR_CARD > E129:OPAQUE_EXEMPLAR_CARD > E130:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: gemeinsames zweireihiges Figuren-/Beckenfeld]] Gib einen abgemessenen Anteil in das Gefäß. Durch die verbundenen Läufe. Der vorbereitete Bade- oder Waschzusatz. Und lasse es abkühlen.	Badehaus-technischer Rivale am selben Besitzer: obere Rinne füllen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge über das Gefälle umlaufen lassen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Rücklauf im unteren Becken auffangen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Rücklauf erneut zuführen; keine Vererbung über einen Stationswechsel.	UNPARSED	Anteil|Gefäß|Maß/Menge|Lauf|Strom/Flussrichtung|Bade-/Waschzusatz|Waschung/Bad|Bereitschaft|Wärme/Temperatur	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F029	BIOLOGICAL	B1	f81v	f81v.18	B1-S007	131	B1_SHARED_TWO_ROW_POOL	E131:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: gemeinsames zweireihiges Figuren-/Beckenfeld]] Erwärme es einmal und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Charge ruhig stehen lassen; keine Vererbung über einen Stationswechsel.	UNPARSED	Wärme/Temperatur	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F030	BIOLOGICAL	B1	f81v	f81v.18	B1-S008	132|133|134|135|136	B1_SHARED_TWO_ROW_POOL	E132:OPAQUE_EXEMPLAR_CARD > E133:FORMAL_LINK_OR_SLOT > E134:OPAQUE_EXEMPLAR_CARD > E135:FORMAL_LINK_OR_SLOT > E136:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: gemeinsames zweireihiges Figuren-/Beckenfeld]] Diese aktive Portion. Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Bei sanfter Wärme. Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Lasse es bis zur Bereitschaft stehen und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F030; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Rückstand vom Filter abnehmen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F030; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel.	AMBIGUOUS	Portion|Posten|Wärme/Temperatur|Bereitschaft	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F031	BIOLOGICAL	B1	f81v	f81v.18	B1-S009	137	B1_SHARED_TWO_ROW_POOL	E137:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: gemeinsames zweireihiges Figuren-/Beckenfeld]] Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.	Badehaus-technischer Rivale am selben Besitzer: Leitungsweg von Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0; keine Vererbung über einen Stationswechsel.	UNIQUE	Waschflotte|Lauf|Station|Spülen	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F032	BIOLOGICAL	B1	f81v	f81v.18	B1-S010	138	B1_SHARED_TWO_ROW_POOL	E138:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: gemeinsames zweireihiges Figuren-/Beckenfeld]] Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.	Badehaus-technischer Rivale am selben Besitzer: Leitungsweg von Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0; keine Vererbung über einen Stationswechsel.	UNIQUE	Waschflotte|Lauf|Station|Spülen	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F033	BIOLOGICAL	B1	f81v	f81v.18	B1-S011	139|140	B1_SHARED_TWO_ROW_POOL	E139:OPAQUE_EXEMPLAR_CARD > E140:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: gemeinsames zweireihiges Figuren-/Beckenfeld]] Durch die verbundenen Läufe. Die Badecharge am vorgesehenen Waschplatz gebrauchen.	Badehaus-technischer Rivale am selben Besitzer: Arbeitsziel an der Station bereitstellen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: aktive Charge an technischem Stationsziel F033; keine Vererbung über einen Stationswechsel.	AMBIGUOUS	Lauf|Strom/Flussrichtung|Waschung/Bad	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F034	BIOLOGICAL	B1	f81v	f81v.21	B1-S012	141|142|143	B1_SHARED_TWO_ROW_POOL	E141:OPAQUE_EXEMPLAR_CARD > E142:OPAQUE_EXEMPLAR_CARD > E143:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: gemeinsames zweireihiges Figuren-/Beckenfeld]] Beginne die Spülung. Warmes Wasser. Wasche einmal und beende diesen Durchgang.	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Restcharge zurückführen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: vorigen Arbeitsstand aufnehmen; keine Vererbung über einen Stationswechsel.	UNPARSED	Spülen|Wasser|Wärme/Temperatur|Waschung/Bad	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F035	BIOLOGICAL	B1	f81v	f81v.21	B1-S013	144	B1_SHARED_TWO_ROW_POOL	E144:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: gemeinsames zweireihiges Figuren-/Beckenfeld]] Wasche einmal und beende diesen Durchgang.	Badehaus-technischer Rivale am selben Besitzer: Charge ruhig stehen lassen; keine Vererbung über einen Stationswechsel.	UNPARSED	Waschung/Bad	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F036	BIOLOGICAL	B1	f81v	f81v.21	B1-S014	145|146|147|148|149	B1_SHARED_TWO_ROW_POOL	E145:OPAQUE_EXEMPLAR_CARD > E146:OPAQUE_EXEMPLAR_CARD > E147:OPAQUE_EXEMPLAR_CARD > E148:FORMAL_LINK_OR_SLOT > E149:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: gemeinsames zweireihiges Figuren-/Beckenfeld]] Rühre, bis alles gleichmäßig vermischt ist. Die betroffene Stelle. Das untere Becken. Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Benutze danach den unteren Ablauf.	Badehaus-technischer Rivale am selben Besitzer: obere Rinne füllen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge über das Gefälle umlaufen lassen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Rücklauf im unteren Becken auffangen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F036; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: obere Rinne füllen; keine Vererbung über einen Stationswechsel.	AMBIGUOUS	Station|Becken|Posten|Ablassen/Ablauf	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F037	BIOLOGICAL	B1	f81v	f81v.24	B1-S015	150|151	B1_SHARED_TWO_ROW_POOL	E150:OPAQUE_EXEMPLAR_CARD > E151:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: gemeinsames zweireihiges Figuren-/Beckenfeld]] Fülle danach das Gefäß. Lasse es abkühlen und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge durch den Filter führen; keine Vererbung über einen Stationswechsel.	UNPARSED	Gefäß|Wärme/Temperatur	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F038	BIOLOGICAL	B1	f81v	f81v.24	B1-S016	152|153|154|155	B1_SHARED_TWO_ROW_POOL	E152:FORMAL_NONWORD_CHANNEL > E153:OPAQUE_EXEMPLAR_CARD > E154:FORMAL_LINK_OR_SLOT > E155:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: gemeinsames zweireihiges Figuren-/Beckenfeld]] Den aktiven Posten an der örtlich bezeichneten Station führen. Die Charge für den vorgesehenen Gebrauch temperieren. Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Lasse es bis zur Bereitschaft stehen und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Zieladresse=Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: aktive Charge an der Wärmestelle von Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F038; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: warmen Stand halten; keine Vererbung über einen Stationswechsel.	AMBIGUOUS	Posten|Station|Charge|Wärme/Temperatur|Bereitschaft	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F039	BIOLOGICAL	B1	f81v	f81v.24	B1-S017	156|157|158	B1_SHARED_TWO_ROW_POOL	E156:OPAQUE_EXEMPLAR_CARD > E157:OPAQUE_EXEMPLAR_CARD > E158:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: gemeinsames zweireihiges Figuren-/Beckenfeld]] Den aktiven Posten an der örtlich bezeichneten Station führen. Die erste Öffnung. Seihe es klar und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Zieladresse=Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Schieber am Abgang öffnen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Fluss zur Zielstation führen; keine Vererbung über einen Stationswechsel.	AMBIGUOUS	Posten|Station|Öffnung|erste/zweite Richtung|Klarzustand	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F040	BIOLOGICAL	B1	f81v	f81v.24	B1-S018	159	B1_SHARED_TWO_ROW_POOL	E159:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: gemeinsames zweireihiges Figuren-/Beckenfeld]] Fülle danach das Gefäß.	Badehaus-technischer Rivale am selben Besitzer: unteren Ablauf öffnen; keine Vererbung über einen Stationswechsel.	UNPARSED	Gefäß	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F041	BIOLOGICAL	B1	f81v	f81v.27	B1-S018	160|161|162	B1_SHARED_TWO_ROW_POOL	E160:OPAQUE_EXEMPLAR_CARD > E161:OPAQUE_EXEMPLAR_CARD > E162:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: gemeinsames zweireihiges Figuren-/Beckenfeld]] Wende es an der markierten Stelle an. Bis es klar ist. Lasse die Flüssigkeit sich setzen und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Filter lösen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitungsöffnung ausstreichen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Beckenrand reinigen; keine Vererbung über einen Stationswechsel.	UNPARSED	Station|Klarzustand|Flüssigkeit	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F042	BIOLOGICAL	B1	f81v	f81v.27	B1-S019	163	B1_SHARED_TWO_ROW_POOL	E163:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: gemeinsames zweireihiges Figuren-/Beckenfeld]] Lasse es bis zur Bereitschaft stehen und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	UNPARSED	Bereitschaft	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F043	BIOLOGICAL	B1	f81v	f81v.27	B1-S020	164|165	B1_SHARED_TWO_ROW_POOL	E164:OPAQUE_EXEMPLAR_CARD > E165:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: gemeinsames zweireihiges Figuren-/Beckenfeld]] Bei sanfter Wärme. Seihe es einmal durch ein Tuch und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: fertige Charge markieren; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zielstation bestätigen; keine Vererbung über einen Stationswechsel.	UNPARSED	Wärme/Temperatur|Tuch	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F044	BIOLOGICAL	B1	f81v	f81v.27	B1-S021	166	B1_SHARED_TWO_ROW_POOL	E166:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: gemeinsames zweireihiges Figuren-/Beckenfeld]] Den aktiven Posten an der örtlich bezeichneten Station führen.	Badehaus-technischer Rivale am selben Besitzer: Zieladresse=Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0; keine Vererbung über einen Stationswechsel.	UNIQUE	Posten|Station	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F045	BIOLOGICAL	B2	f82r	f82r.2	B2-S001	167	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	E167:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: obere Paarbecken-/Zylinderstation]] Spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Beckenrand und Fugen sichten; keine Vererbung über einen Stationswechsel.	UNPARSED	Gefäß|Lauf|Spülen	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F046	BIOLOGICAL	B2	f82r	f82r.2	B2-S002	168	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	E168:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: obere Paarbecken-/Zylinderstation]] Stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Filter lösen; keine Vererbung über einen Stationswechsel.	UNPARSED	Mischung|Gefäß|Station	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F047	BIOLOGICAL	B2	f82r	f82r.2	B2-S003	169|170|171	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	E169:OPAQUE_EXEMPLAR_CARD > E170:OPAQUE_EXEMPLAR_CARD > E171:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: obere Paarbecken-/Zylinderstation]] Gib einen abgemessenen Anteil in das Gefäß. Diese aktive Portion. Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Vorratscharge bereitstellen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zuführung öffnen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Wasser in das Becken einlassen; keine Vererbung über einen Stationswechsel.	UNPARSED	Anteil|Gefäß|Maß/Menge|Portion|Becken|Badende|Waschung/Bad|Wärme/Temperatur	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F048	BIOLOGICAL	B2	f82r	f82r.2	B2-S004	172|173|174	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	E172:FORMAL_NONWORD_CHANNEL > E173:OPAQUE_EXEMPLAR_CARD > E174:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: obere Paarbecken-/Zylinderstation]] Den aktiven Posten an der örtlich bezeichneten Station führen. Die zweite Öffnung. Und gehe zum nächsten Becken weiter.	Badehaus-technischer Rivale am selben Besitzer: Zieladresse=Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Schieber am Abgang öffnen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Fluss zur Zielstation führen; keine Vererbung über einen Stationswechsel.	AMBIGUOUS	Posten|Station|Öffnung|erste/zweite Richtung|Becken	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F049	BIOLOGICAL	B2	f82r	f82r.3	B2-S004	175|176	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	E175:OPAQUE_EXEMPLAR_CARD > E176:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: obere Paarbecken-/Zylinderstation]] Die Charge für den vorgesehenen Gebrauch temperieren. Seihe es klar und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an der Wärmestelle von Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge gelinde erwärmen; keine Vererbung über einen Stationswechsel.	AMBIGUOUS	Charge|Wärme/Temperatur|Klarzustand	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
