unified_serial	section	page	unit_id	local_id	visible_identity	owner_or_namespace	operational_formal_value	optional_master_word_gloss	source_token_count	master_exemplar_content	strongest_local_rival	leading_book_model	rival_book_model	content_status	source_artifact
260	BIOLOGICAL	f83r	B3	E260	7d2404c835b10a2c06af	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Öffne danach den oberen Lauf]	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
261	BIOLOGICAL	f83r	B3	E261	03626ca94cb17800d767	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Wasche einmal und beende den Schritt]	Badehaus-technischer Rivale am selben Besitzer: Charge durch den Filter führen; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
262	BIOLOGICAL	f83r	B3	E262	de7321bface5628e35d6	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	Badehaus-technischer Rivale am selben Besitzer: Unterlauf von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
263	BIOLOGICAL	f83r	B3	E263	2b7fa918d1b2f5c656e3	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Schließe den unteren Ablauf]	Badehaus-technischer Rivale am selben Besitzer: Filter lösen; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
264	BIOLOGICAL	f83r	B3	E264	07913ef9b1fb773cd325	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Lasse es abkühlen und beende den Schritt]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
265	BIOLOGICAL	f83r	B3	E265	7d25241b0e56c836372a	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
266	BIOLOGICAL	f83r	B3	E266	bc4f1f5c006c74a4d26d	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
267	BIOLOGICAL	f83r	B3	E267	db167f8e9b53eefb58f8	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Erwärme den Bade- oder Waschzusatz sanft und beende den Arbeitsschritt]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
268	BIOLOGICAL	f83r	B3	E268	dd0ecaf5e27d81befffc	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
269	BIOLOGICAL	f83r	B3	E269	de7321bface5628e35d6	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
270	BIOLOGICAL	f83r	B3	E270	b5fcea1eaed06b2f2291	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	FORMAL_RELATION_OR_ENTRY_MARK_WITH_ENTRY_BIAS	PER?__DURCH_ODER_GEMAESS?	1	[EXEMPLAR:kein eigener Inhaltswert; nur präpositionale Beziehung zum unmittelbar folgenden Quellenglied]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
271	BIOLOGICAL	f83r	B3	E271	e0b630cb1b5df5e7105b	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:den örtlichen Prüfzustand]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
272	BIOLOGICAL	f83r	B3	E272	dd0ecaf5e27d81befffc	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
273	BIOLOGICAL	f83r	B3	E273	b921a237be883a820352	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Diese aktive Portion]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
274	BIOLOGICAL	f83r	B3	E274	2f1c5e56e8f0ff459065	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	FORMAL_NONWORD_CHANNEL	NONE	1	[EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
275	BIOLOGICAL	f83r	B3	E275	abb23e5e6936b4147f76	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Für einen Zeitabschnitt]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
276	BIOLOGICAL	f83r	B3	E276	cb57b696b815fdef9cb7	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Warmes Wasser]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
277	BIOLOGICAL	f83r	B3	E277	b921a237be883a820352	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Diese aktive Portion]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
278	BIOLOGICAL	f83r	B3	E278	dd0ecaf5e27d81befffc	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
279	BIOLOGICAL	f83r	B3	E279	e0b630cb1b5df5e7105b	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Den örtlichen Prüfzustand der Charge feststellen]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
280	BIOLOGICAL	f83r	B3	E280	2bc2ed2630dbdaaa6b59	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Behalte den Rückstand und beende den Schritt]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
281	BIOLOGICAL	f83r	B3	E281	4de12cf322dfb76ded1e	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Mische zu gleichen Teilen und beende den Schritt]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
282	BIOLOGICAL	f83r	B3	E282	de7321bface5628e35d6	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
283	BIOLOGICAL	f83r	B3	E283	259b2b3b0bf859882e2c	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
284	BIOLOGICAL	f83r	B3	E284	87411f84689b4f93a303	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Erwärme es einmal und beende den Schritt]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
285	BIOLOGICAL	f83r	B3	E285	342c3f0777337648f4b3	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Richte die bezeichnete Beckenstation ein]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
286	BIOLOGICAL	f83r	B3	E286	d72f71baff01cd0a0406	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Nach dem Absetzen]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
287	BIOLOGICAL	f83r	B3	E287	6f7ff8287eddf4da9fdb	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
288	BIOLOGICAL	f83r	B3	E288	1645e612504fcef59ced	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Gib einen abgemessenen Anteil in das Gefäß]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
289	BIOLOGICAL	f83r	B3	E289	e0b630cb1b5df5e7105b	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Den örtlichen Prüfzustand der Charge feststellen]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
290	BIOLOGICAL	f83r	B3	E290	d788d8d72d41b25a3c71	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Bis der Strom klar wird]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
291	BIOLOGICAL	f83r	B3	E291	3b70942557b3a40e8030	B3_MAIN_ARCH_LINKED_PAIR	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Lasse die Flüssigkeit sich setzen und beende den Schritt]	Badehaus-technischer Rivale am selben Besitzer: Spülwasser zuführen; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
292	BIOLOGICAL	f83r	B3	E292	ff178343c18e287ce3b7	B3_MAIN_ARCH_LINKED_PAIR	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Lege ein warmes Tuch auf die bezeichnete äußere Stelle und beende den Schritt]	Badehaus-technischer Rivale am selben Besitzer: Spülwasser zuführen; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
293	BIOLOGICAL	f83r	B3	E293	0275fbf14e07935b0a45	B3_MAIN_ARCH_LINKED_PAIR	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Die Charge für den vorgesehenen Gebrauch temperieren]	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an der Wärmestelle von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
294	BIOLOGICAL	f83r	B3	E294	7db18b2f0fb7ed0fcfd3	B3_MAIN_ARCH_LINKED_PAIR	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	Badehaus-technischer Rivale am selben Besitzer: Leitungsweg von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
295	BIOLOGICAL	f83r	B3	E295	dcda95c81a5460feb191	B3_MAIN_ARCH_LINKED_PAIR	FORMAL_LINK_OR_SLOT	ET?__UND_ODER_AUCH?	1	[EXEMPLAR:kein eigener Inhaltswert; nur additive oder koordinierende Verknüpfung der benachbarten Quellenglieder]	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F102; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
296	BIOLOGICAL	f83r	B3	E296	9247e38d29c79a0d2fa5	B3_MAIN_ARCH_LINKED_PAIR	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Nach der ersten Spülung]	Badehaus-technischer Rivale am selben Besitzer: Leitung bis zum klaren Lauf spülen; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
297	BIOLOGICAL	f83r	B3	E297	7db18b2f0fb7ed0fcfd3	B3_MAIN_ARCH_LINKED_PAIR	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	Badehaus-technischer Rivale am selben Besitzer: Leitungsweg von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
298	BIOLOGICAL	f83r	B3	E298	276a7c2d74d1143446f4	B3_MAIN_ARCH_LINKED_PAIR	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen]	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an technischem Stationsziel F103; keine Vererbung über einen Stationswechsel.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
