statement_id	record_unit_id	section	page	sentence_index_in_record	constituent_fields	physical_lines	visible_event_count	source_token_count	visible_event_ids	exact_card_order	autonomous_formal_sequence	optional_master_gloss_occurrences	occurrence_bound_readable_statement	owner_transition	visible_owner_resets	cross_field_transitions	cross_physical_line_transitions	read_once_status	source_class	strongest_process_or_content_rival	strongest_notation_rival	repair_cost_0_4	strongest_statement_contradiction	semantic_ceiling
B1-S013	B1	BIOLOGICAL	f81v	13	F035	f81v.21	1	1	E144	2e7e89e0bd12b999c280	E144=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Wasche einmal und beende diesen Durchgang.]	INHERIT_OWNER[F035:INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL]	0	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Die gemeinsame Umgrenzung zeigt weder Mischfolge noch Zielreihenfolge; ein Kreislauf wäre ergänzt.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B1-S014	B1	BIOLOGICAL	f81v	14	F036	f81v.21	5	5	E145|E146|E147|E148|E149	6f7ff8287eddf4da9fdb > c205570c49d4d93c23d3 > 433713294b25b0a12f66 > dcda95c81a5460feb191 > b6b654722e55729cc947	E145=[EXEMPLAR_VALUE_UNKNOWN] E146=[EXEMPLAR_VALUE_UNKNOWN] E147=[EXEMPLAR_VALUE_UNKNOWN] E148=[FORMAL_LINK] E149=[EXEMPLAR_VALUE_UNKNOWN]	E148:ET? = UND/AUCH?__OPTIONAL_MASTER_GLOSS_ONLY	[EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist. Die betroffene Stelle. Das untere Becken. Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Benutze danach den unteren Ablauf.]	INHERIT_OWNER[F036:INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL]	0	0	0	NONE	RECORD_LOCAL_LINK_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	1	Die gemeinsame Umgrenzung zeigt weder Mischfolge noch Zielreihenfolge; ein Kreislauf wäre ergänzt.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B1-S015	B1	BIOLOGICAL	f81v	15	F037	f81v.24	2	2	E150|E151	a7af89ab31ce5e247395 > 07913ef9b1fb773cd325	E150=[EXEMPLAR_VALUE_UNKNOWN] E151=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Fülle danach das Gefäß. Lasse es abkühlen und beende den Schritt.]	INHERIT_OWNER[F037:INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL]	0	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Die gemeinsame Umgrenzung zeigt weder Mischfolge noch Zielreihenfolge; ein Kreislauf wäre ergänzt.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B1-S016	B1	BIOLOGICAL	f81v	16	F038	f81v.24	4	4	E152|E153|E154|E155	308e8ea2d5d190c498e8 > 0275fbf14e07935b0a45 > dcda95c81a5460feb191 > bc4f1f5c006c74a4d26d	E152=[FORMAL:LOKALEN_RELATIONSSLOT_SETZEN; KEIN_WORT] E153=[EXEMPLAR_VALUE_UNKNOWN] E154=[FORMAL_LINK] E155=[EXEMPLAR_VALUE_UNKNOWN]	E154:ET? = UND/AUCH?__OPTIONAL_MASTER_GLOSS_ONLY	[EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen. Die Charge für den vorgesehenen Gebrauch temperieren. Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Lasse es bis zur Bereitschaft stehen und beende den Schritt.]	INHERIT_OWNER[F038:INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL]	0	0	0	NONE	LOCAL_ACTION_OR_CONDITION_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	1	Die gemeinsame Umgrenzung zeigt weder Mischfolge noch Zielreihenfolge; ein Kreislauf wäre ergänzt.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B1-S017	B1	BIOLOGICAL	f81v	17	F039	f81v.24	3	3	E156|E157|E158	dd0ecaf5e27d81befffc > a06244ef1f2b37ca44c1 > d225b7a7b95da7aee437	E156=[EXEMPLAR_VALUE_UNKNOWN] E157=[EXEMPLAR_VALUE_UNKNOWN] E158=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen. Die erste Öffnung. Seihe es klar und beende den Schritt.]	INHERIT_OWNER[F039:INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL]	0	0	0	NONE	LOCAL_TARGET_ASSIGNMENT_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	1	Die gemeinsame Umgrenzung zeigt weder Mischfolge noch Zielreihenfolge; ein Kreislauf wäre ergänzt.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B1-S018	B1	BIOLOGICAL	f81v	18	F040|F041	f81v.24|f81v.27	4	4	E159|E160|E161|E162	b38d70daefd663d74625 > 74c76d589d44120f647b > 2c82523794dcb7d2b343 > 3b70942557b3a40e8030	E159=[EXEMPLAR_VALUE_UNKNOWN] E160=[EXEMPLAR_VALUE_UNKNOWN] E161=[EXEMPLAR_VALUE_UNKNOWN] E162=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Fülle danach das Gefäß. Wende es an der markierten Stelle an. Bis es klar ist. Lasse die Flüssigkeit sich setzen und beende den Schritt.]	INHERIT_OWNER[F040:INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL] -> INHERIT_OWNER[F041:INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL]	0	1	1	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	3	Die gemeinsame Umgrenzung zeigt weder Mischfolge noch Zielreihenfolge; ein Kreislauf wäre ergänzt.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B1-S019	B1	BIOLOGICAL	f81v	19	F042	f81v.27	1	1	E163	bc4f1f5c006c74a4d26d	E163=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt.]	INHERIT_OWNER[F042:INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL]	0	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Die gemeinsame Umgrenzung zeigt weder Mischfolge noch Zielreihenfolge; ein Kreislauf wäre ergänzt.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B1-S020	B1	BIOLOGICAL	f81v	20	F043	f81v.27	2	2	E164|E165	d904bf7b044dd3922781 > d68bc8de3bcee09db23c	E164=[EXEMPLAR_VALUE_UNKNOWN] E165=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Bei sanfter Wärme. Seihe es einmal durch ein Tuch und beende den Schritt.]	INHERIT_OWNER[F043:INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL]	0	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Die gemeinsame Umgrenzung zeigt weder Mischfolge noch Zielreihenfolge; ein Kreislauf wäre ergänzt.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B1-S021	B1	BIOLOGICAL	f81v	21	F044	f81v.27	1	1	E166	dd0ecaf5e27d81befffc	E166=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen.]	INHERIT_OWNER[F044:INHERITED_VISIBLE:B1_SHARED_TWO_ROW_POOL] -> RESET_AT_RECORD_END	0	0	0	NONE	LOCAL_TARGET_ASSIGNMENT_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	0	Die gemeinsame Umgrenzung zeigt weder Mischfolge noch Zielreihenfolge; ein Kreislauf wäre ergänzt.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B2-S001	B2	BIOLOGICAL	f82r	1	F045	f82r.2	1	1	E167	259b2b3b0bf859882e2c	E167=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt.]	RESET_RECORD -> SET_DIRECT_OWNER[F045:DIRECT_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER]	0	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Bögen und Zylinder können ikonographische Bänder/Aufhängung sein; keine Kante führt zur nächsten Seitenstation.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B2-S002	B2	BIOLOGICAL	f82r	2	F046	f82r.2	1	1	E168	28ffbc88b97772a75f1e	E168=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt.]	INHERIT_OWNER[F046:INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER]	0	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Bögen und Zylinder können ikonographische Bänder/Aufhängung sein; keine Kante führt zur nächsten Seitenstation.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B2-S003	B2	BIOLOGICAL	f82r	3	F047	f82r.2	3	3	E169|E170|E171	1645e612504fcef59ced > b921a237be883a820352 > 7d25241b0e56c836372a	E169=[EXEMPLAR_VALUE_UNKNOWN] E170=[EXEMPLAR_VALUE_UNKNOWN] E171=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Gib einen abgemessenen Anteil in das Gefäß. Diese aktive Portion. Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt.]	INHERIT_OWNER[F047:INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER]	0	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Bögen und Zylinder können ikonographische Bänder/Aufhängung sein; keine Kante führt zur nächsten Seitenstation.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B2-S004	B2	BIOLOGICAL	f82r	4	F048|F049	f82r.2|f82r.3	5	5	E172|E173|E174|E175|E176	308e8ea2d5d190c498e8 > f329f2051370174e9a38 > ba8142680851f24c9ff2 > 0275fbf14e07935b0a45 > c1db6b0a28d5cbb5d3d2	E172=[FORMAL:LOKALEN_RELATIONSSLOT_SETZEN; KEIN_WORT] E173=[EXEMPLAR_VALUE_UNKNOWN] E174=[EXEMPLAR_VALUE_UNKNOWN] E175=[EXEMPLAR_VALUE_UNKNOWN] E176=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen. Die zweite Öffnung. Und gehe zum nächsten Becken weiter. Die Charge für den vorgesehenen Gebrauch temperieren. Seihe es klar und beende den Schritt.]	INHERIT_OWNER[F048:INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER] -> INHERIT_OWNER[F049:INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER]	0	1	1	NONE	LOCAL_ACTION_OR_CONDITION_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Bögen und Zylinder können ikonographische Bänder/Aufhängung sein; keine Kante führt zur nächsten Seitenstation.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B2-S005	B2	BIOLOGICAL	f82r	5	F050|F051	f82r.3|f82r.4	8	7	E177|E178|E179|E180|E181|E182|E183|E184	4a7a6326ac95a8809302 > 2d2e37ccb2dacc53ee5a > 2cc8bb3c2af19607888f > b5fcea1eaed06b2f2291 > b5fcea1eaed06b2f2291 > a8f891de626fc00028e9 > f0db6d30cd34f4cb2a4d > 04a3877f0fc81b7597c9	E177=[EXEMPLAR_VALUE_UNKNOWN] E178=[EXEMPLAR_VALUE_UNKNOWN] E179=[EXEMPLAR_VALUE_UNKNOWN] E180=[FORMAL_RELATION_OR_ENTRY] E181=[FORMAL_RELATION_OR_ENTRY] E182=[EXEMPLAR_VALUE_UNKNOWN] E183=[EXEMPLAR_VALUE_UNKNOWN] E184=[EXEMPLAR_VALUE_UNKNOWN]	E181:PER? = DURCH/GEMÄSS?__OPTIONAL_MASTER_GLOSS_ONLY	[EXEMPLAR:Fahre am zweiten Lauf fort. Durch ein Tuch. Durch die verbundenen Läufe. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Unter derselben Einstellung. Das breite Gefäß. Ziehe es ab und beende den Schritt.]	INHERIT_OWNER[F050:INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER] -> INHERIT_OWNER[F051:INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER]	0	1	1	LOCAL_E180_E181_READ_ONCE	LOCAL_PARAMETER_BOOKING_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Bögen und Zylinder können ikonographische Bänder/Aufhängung sein; keine Kante führt zur nächsten Seitenstation.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B2-S006	B2	BIOLOGICAL	f82r	6	F052	f82r.4	4	4	E185|E186|E187|E188	5d5e0b288cf36864ed9d > 308e8ea2d5d190c498e8 > c1913ec4ff84148da6d3 > 276a7c2d74d1143446f4	E185=[EXEMPLAR_VALUE_UNKNOWN] E186=[FORMAL:LOKALEN_RELATIONSSLOT_SETZEN; KEIN_WORT] E187=[EXEMPLAR_VALUE_UNKNOWN] E188=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Der vorbereitete Bade- oder Waschzusatz. Den aktiven Posten an der örtlich bezeichneten Station führen. Über der örtlich bezeichneten Stelle. Die Badeflüssigkeit am bezeichneten Körper- oder Teilbadbereich gebrauchen.]	INHERIT_OWNER[F052:INHERITED_VISIBLE:B2_UPPER_PAIRED_BASINS_AND_CYLINDER]	0	0	0	NONE	LOCAL_ACTION_OR_CONDITION_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	1	Bögen und Zylinder können ikonographische Bänder/Aufhängung sein; keine Kante führt zur nächsten Seitenstation.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B2-S007	B2	BIOLOGICAL	f82r	7	F053	f82r.7	1	1	E189	cbb42a4fe68068325d6b	E189=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Gib sauberes Wasser hinzu und beende den Schritt.]	BREAK_VISIBLE_GAP -> SET_DIRECT_OWNER[F053:DIRECT_VISIBLE:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE]	1	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Ring, Wellen und Sternknoten können Strahl-/Schmuckmotive sein und enden lokal.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B2-S008	B2	BIOLOGICAL	f82r	8	F054	f82r.7	3	3	E190|E191|E192	54d0e228ca346110af05 > 3ae9a121ba0045b913e8 > bc4f1f5c006c74a4d26d	E190=[EXEMPLAR_VALUE_UNKNOWN] E191=[EXEMPLAR_VALUE_UNKNOWN] E192=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Für dieselbe Dauer wie zuvor. Über der örtlich bezeichneten Stelle. Lasse es bis zur Bereitschaft stehen und beende den Schritt.]	INHERIT_OWNER[F054:INHERITED_VISIBLE:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE]	0	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Ring, Wellen und Sternknoten können Strahl-/Schmuckmotive sein und enden lokal.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B2-S009	B2	BIOLOGICAL	f82r	9	F055	f82r.7	1	1	E193	daa1347f456415fe8737	E193=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Halte es warm und beende den Schritt.]	INHERIT_OWNER[F055:INHERITED_VISIBLE:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE]	0	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Ring, Wellen und Sternknoten können Strahl-/Schmuckmotive sein und enden lokal.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B2-S010	B2	BIOLOGICAL	f82r	10	F056	f82r.7	4	4	E194|E195|E196|E197	0275fbf14e07935b0a45 > 276a7c2d74d1143446f4 > 5eff216ba51fbfb21f22 > b5df9126607030b95175	E194=[EXEMPLAR_VALUE_UNKNOWN] E195=[EXEMPLAR_VALUE_UNKNOWN] E196=[EXEMPLAR_VALUE_UNKNOWN] E197=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Die Charge für den vorgesehenen Gebrauch temperieren. Die Badeflüssigkeit am bezeichneten Körper- oder Teilbadbereich gebrauchen. Die erste Öffnung. Den örtlichen Prüfzustand der Charge feststellen.]	INHERIT_OWNER[F056:INHERITED_VISIBLE:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE]	0	0	0	NONE	LOCAL_STATE_RELEASE_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	1	Ring, Wellen und Sternknoten können Strahl-/Schmuckmotive sein und enden lokal.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B2-S011	B2	BIOLOGICAL	f82r	11	F057	f82r.19	4	4	E198|E199|E200|E201	1645e612504fcef59ced > 4d4559019a961b834aa1 > 1645e612504fcef59ced > 7d25241b0e56c836372a	E198=[EXEMPLAR_VALUE_UNKNOWN] E199=[EXEMPLAR_VALUE_UNKNOWN] E200=[EXEMPLAR_VALUE_UNKNOWN] E201=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Gib einen abgemessenen Anteil in das Gefäß. Daraus, aus demselben Ansatz. Gib einen abgemessenen Anteil in das Gefäß. Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt.]	BREAK_VISIBLE_GAP -> SET_UNRESOLVED_OWNER[F057:UNRESOLVED:B2_MIDDLE_RIGHT_AMBIGUOUS_STATION]	1	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	3	Die horizontale Linie berührt das Liegepodest nicht sicher; ohne Exemplar ist selbst der örtliche Besitzer unentscheidbar.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B2-S012	B2	BIOLOGICAL	f82r	12	F058|F059	f82r.19|f82r.23	8	8	E202|E203|E204|E205|E206|E207|E208|E209	0ab57b7166de99db3a55 > b5df9126607030b95175 > 6b89d6dd70635bc60fe0 > 0275fbf14e07935b0a45 > 5fca8fc3dee57e1d8c1f > 2f1c5e56e8f0ff459065 > b921a237be883a820352 > d25110e0d8488927278f	E202=[EXEMPLAR_VALUE_UNKNOWN] E203=[EXEMPLAR_VALUE_UNKNOWN] E204=[EXEMPLAR_VALUE_UNKNOWN] E205=[EXEMPLAR_VALUE_UNKNOWN] E206=[EXEMPLAR_VALUE_UNKNOWN] E207=[FORMAL:VORGABEPARAMETER; KEIN_WORT] E208=[EXEMPLAR_VALUE_UNKNOWN] E209=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Ziehe die klare Flüssigkeit ab. Den örtlichen Prüfzustand der Charge feststellen. Unter derselben Einstellung. Die Charge für den vorgesehenen Gebrauch temperieren. Der benetzte Körperbereich. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Diese aktive Portion. Benetze den bezeichneten Körperbereich vollständig und beende den Schritt.]	KEEP_UNRESOLVED_OWNER[F058:UNRESOLVED:B2_MIDDLE_RIGHT_AMBIGUOUS_STATION] -> BREAK_VISIBLE_GAP -> SET_DIRECT_OWNER[F059:DIRECT_VISIBLE:B2_LOWER_GREEN_MULTI_FIGURE_POOL]	1	1	1	NONE	LOCAL_STATE_RELEASE_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	4	Die Aussage kreuzt zwei sichtbare Besitzer; sie ist nur als zweigliedrige Klausel mit explizitem Reset ausführbar. Die horizontale Linie berührt das Liegepodest nicht sicher; ohne Exemplar ist selbst der örtliche Besitzer unentscheidbar. Das Grünfeld besitzt keine gezeichnete Zuleitung aus den oberen Vignetten.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B2-S013	B2	BIOLOGICAL	f82r	13	F060	f82r.23	1	1	E210	de7321bface5628e35d6	E210=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.]	INHERIT_OWNER[F060:INHERITED_VISIBLE:B2_LOWER_GREEN_MULTI_FIGURE_POOL]	0	0	0	NONE	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	0	Das Grünfeld besitzt keine gezeichnete Zuleitung aus den oberen Vignetten.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
