group_serial	diagram_id	page	locus	event_index	opaque_local_id	surface_display_only	canonical_namespace_id	local_image_owner	owner_status	operational_formal_value	operational_value_provenance	local_content_class	master_memorized_copied_label_segment	content_provenance	leading_content_model	rival_content_model	rival_local_reading	orientation_status	f68_f69_mapping	prose_card_import	strongest_contradiction	semantic_recovery_without_master	new_word_contribution	canonical_ceiling
197	A2	f68r1	f68r1.1	7	A2:G007	otor	F68_LEFT_PANEL_HEADER_NS	A2_LEFT_PANEL_HEADER	PAGE_OWNER_ONLY	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	LEFT_STAR_PANEL_RUBRIC	Kopiersegment 07/09 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des linken offenen Sternfeldes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
198	A2	f68r1	f68r1.1	8	A2:G008	choctheeey	F68_LEFT_PANEL_HEADER_NS	A2_LEFT_PANEL_HEADER	PAGE_OWNER_ONLY	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	LEFT_STAR_PANEL_RUBRIC	Kopiersegment 08/09 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des linken offenen Sternfeldes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
199	A2	f68r1	f68r1.1	9	A2:G009	okchoal	F68_LEFT_PANEL_HEADER_NS	A2_LEFT_PANEL_HEADER	PAGE_OWNER_ONLY	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	LEFT_STAR_PANEL_RUBRIC	Kopiersegment 09/09 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des linken offenen Sternfeldes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
200	A2	f68r1	f68r1.2	1	A2:G010	tochso	F68_MIDDLE_PANEL_HEADER_NS	A2_MIDDLE_PANEL_HEADER	PAGE_OWNER_ONLY	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	MIDDLE_STAR_PANEL_RUBRIC	Kopiersegment 01/09 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des mittleren Stern-/Zentralfeldes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
201	A2	f68r1	f68r1.2	2	A2:G011	otchl	F68_MIDDLE_PANEL_HEADER_NS	A2_MIDDLE_PANEL_HEADER	PAGE_OWNER_ONLY	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	MIDDLE_STAR_PANEL_RUBRIC	Kopiersegment 02/09 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des mittleren Stern-/Zentralfeldes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
202	A2	f68r1	f68r1.2	3	A2:G012	qokeeedy	F68_MIDDLE_PANEL_HEADER_NS	A2_MIDDLE_PANEL_HEADER	PAGE_OWNER_ONLY	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	MIDDLE_STAR_PANEL_RUBRIC	Kopiersegment 03/09 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des mittleren Stern-/Zentralfeldes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
203	A2	f68r1	f68r1.2	4	A2:G013	cheey	F68_MIDDLE_PANEL_HEADER_NS	A2_MIDDLE_PANEL_HEADER	PAGE_OWNER_ONLY	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	MIDDLE_STAR_PANEL_RUBRIC	Kopiersegment 04/09 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des mittleren Stern-/Zentralfeldes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
204	A2	f68r1	f68r1.2	5	A2:G014	cheeteey	F68_MIDDLE_PANEL_HEADER_NS	A2_MIDDLE_PANEL_HEADER	PAGE_OWNER_ONLY	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	MIDDLE_STAR_PANEL_RUBRIC	Kopiersegment 05/09 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des mittleren Stern-/Zentralfeldes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
205	A2	f68r1	f68r1.2	6	A2:G015	yteody	F68_MIDDLE_PANEL_HEADER_NS	A2_MIDDLE_PANEL_HEADER	PAGE_OWNER_ONLY	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	MIDDLE_STAR_PANEL_RUBRIC	Kopiersegment 06/09 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des mittleren Stern-/Zentralfeldes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
206	A2	f68r1	f68r1.2	7	A2:G016	chpor	F68_MIDDLE_PANEL_HEADER_NS	A2_MIDDLE_PANEL_HEADER	PAGE_OWNER_ONLY	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	MIDDLE_STAR_PANEL_RUBRIC	Kopiersegment 07/09 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des mittleren Stern-/Zentralfeldes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
207	A2	f68r1	f68r1.2	8	A2:G017	cheokorchey	F68_MIDDLE_PANEL_HEADER_NS	A2_MIDDLE_PANEL_HEADER	PAGE_OWNER_ONLY	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	MIDDLE_STAR_PANEL_RUBRIC	Kopiersegment 08/09 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des mittleren Stern-/Zentralfeldes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
208	A2	f68r1	f68r1.2	9	A2:G018	chod	F68_MIDDLE_PANEL_HEADER_NS	A2_MIDDLE_PANEL_HEADER	PAGE_OWNER_ONLY	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	MIDDLE_STAR_PANEL_RUBRIC	Kopiersegment 09/09 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des mittleren Stern-/Zentralfeldes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
209	A2	f68r1	f68r1.3	1	A2:G019	ykor	F68_RIGHT_PANEL_HEADER_NS	A2_RIGHT_PANEL_HEADER	PAGE_OWNER_ONLY	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	RIGHT_SECTORIZED_PANEL_RUBRIC	Kopiersegment 01/08 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des rechten sektorierten Teilbildes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
210	A2	f68r1	f68r1.3	2	A2:G020	shey	F68_RIGHT_PANEL_HEADER_NS	A2_RIGHT_PANEL_HEADER	PAGE_OWNER_ONLY	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	RIGHT_SECTORIZED_PANEL_RUBRIC	Kopiersegment 02/08 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des rechten sektorierten Teilbildes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
211	A2	f68r1	f68r1.3	3	A2:G021	qocheey	F68_RIGHT_PANEL_HEADER_NS	A2_RIGHT_PANEL_HEADER	PAGE_OWNER_ONLY	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	RIGHT_SECTORIZED_PANEL_RUBRIC	Kopiersegment 03/08 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des rechten sektorierten Teilbildes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
212	A2	f68r1	f68r1.3	4	A2:G022	chokal	F68_RIGHT_PANEL_HEADER_NS	A2_RIGHT_PANEL_HEADER	PAGE_OWNER_ONLY	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	RIGHT_SECTORIZED_PANEL_RUBRIC	Kopiersegment 04/08 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des rechten sektorierten Teilbildes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
213	A2	f68r1	f68r1.3	5	A2:G023	okeey	F68_RIGHT_PANEL_HEADER_NS	A2_RIGHT_PANEL_HEADER	PAGE_OWNER_ONLY	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	RIGHT_SECTORIZED_PANEL_RUBRIC	Kopiersegment 05/08 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des rechten sektorierten Teilbildes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
214	A2	f68r1	f68r1.3	6	A2:G024	ror	F68_RIGHT_PANEL_HEADER_NS	A2_RIGHT_PANEL_HEADER	PAGE_OWNER_ONLY	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	RIGHT_SECTORIZED_PANEL_RUBRIC	Kopiersegment 06/08 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des rechten sektorierten Teilbildes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
215	A2	f68r1	f68r1.3	7	A2:G025	eckhear	F68_RIGHT_PANEL_HEADER_NS	A2_RIGHT_PANEL_HEADER	PAGE_OWNER_ONLY	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	RIGHT_SECTORIZED_PANEL_RUBRIC	Kopiersegment 07/08 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des rechten sektorierten Teilbildes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
