split	physical_folio	unit	count	all_unit_exposure	rate_per_1000_units	within_unit_fraction
pooled	f25	ol	4	217	18.433179723502302	0.0015766653527788726
pooled	f26	ol	5	368	13.58695652173913	0.001970831690973591
pooled	f27	ol	1	157	6.369426751592357	0.00039416633819471815
pooled	f28	ol	15	269	55.762081784386616	0.005912495072920773
pooled	f29	ol	5	288	17.36111111111111	0.001970831690973591
pooled	f3	ol	22	428	51.401869158878505	0.008671659440283799
pooled	f30	ol	11	345	31.884057971014492	0.0043358297201418995
pooled	f31	ol	7	210	33.333333333333336	0.0027591643673630273
pooled	f32	ol	14	296	47.2972972972973	0.005518328734726055
pooled	f33	ol	6	323	18.575851393188856	0.002364998029168309
pooled	f34	ol	25	522	47.89272030651341	0.009854158454867954
pooled	f35	ol	7	336	20.833333333333332	0.0027591643673630273
pooled	f36	ol	11	260	42.30769230769231	0.0043358297201418995
pooled	f37	ol	15	325	46.15384615384615	0.005912495072920773
pooled	f38	ol	5	184	27.17391304347826	0.001970831690973591
pooled	f39	ol	13	555	23.423423423423422	0.005124162396531336
pooled	f4	ol	10	300	33.333333333333336	0.003941663381947182
pooled	f40	ol	19	361	52.63157894736842	0.007489160425699646
pooled	f41	ol	12	374	32.0855614973262	0.004729996058336618
pooled	f42	ol	14	497	28.169014084507044	0.005518328734726055
pooled	f43	ol	17	627	27.11323763955343	0.006700827749310209
pooled	f44	ol	18	346	52.02312138728324	0.007094994087504927
pooled	f45	ol	16	331	48.338368580060425	0.0063066614111154905
pooled	f46	ol	13	558	23.29749103942652	0.005124162396531336
pooled	f47	ol	7	298	23.48993288590604	0.0027591643673630273
pooled	f48	ol	15	459	32.6797385620915	0.005912495072920773
pooled	f49	ol	11	552	19.92753623188406	0.0043358297201418995
pooled	f5	ol	7	206	33.980582524271846	0.0027591643673630273
pooled	f50	ol	13	385	33.76623376623377	0.005124162396531336
pooled	f51	ol	19	372	51.075268817204304	0.007489160425699646
pooled	f52	ol	11	316	34.81012658227848	0.0043358297201418995
pooled	f53	ol	12	291	41.23711340206186	0.004729996058336618
pooled	f54	ol	9	170	52.94117647058823	0.0035474970437524636
pooled	f55	ol	12	395	30.379746835443036	0.004729996058336618
pooled	f56	ol	7	342	20.46783625730994	0.0027591643673630273
pooled	f58	ol	57	1619	35.206917850525016	0.022467481277098935
pooled	f6	ol	14	407	34.3980343980344	0.005518328734726055
pooled	f66	ol	30	1008	29.761904761904763	0.011824990145841546
pooled	f7	ol	11	296	37.16216216216216	0.0043358297201418995
pooled	f75	ol	102	1365	74.72527472527473	0.04020496649586126
pooled	f76	ol	78	1798	43.38153503893215	0.030744974379188016
pooled	f77	ol	77	1182	65.14382402707275	0.0303508080409933
pooled	f78	ol	75	1023	73.31378299120234	0.029562475364603862
pooled	f79	ol	109	1366	79.79502196193265	0.04296413086322428
pooled	f8	ol	17	538	31.598513011152416	0.006700827749310209
pooled	f80	ol	135	1496	90.24064171122994	0.053212455656286954
pooled	f81	ol	66	845	78.10650887573965	0.0260149783208514
pooled	f82	ol	68	1115	60.98654708520179	0.026803310997240835
pooled	f83	ol	68	1151	59.07906168549088	0.026803310997240835
pooled	f85	ol	35	1058	33.0812854442344	0.013795821836815136
pooled	f86	ol	53	2306	22.98352124891587	0.02089081592432006
pooled	f87	ol	16	469	34.11513859275053	0.0063066614111154905
pooled	f88	ol	40	665	60.150375939849624	0.015766653527788728
pooled	f89	ol	36	614	58.63192182410423	0.014189988175009854
pooled	f9	ol	12	337	35.60830860534124	0.004729996058336618
pooled	f90	ol	8	170	47.05882352941177	0.0031533307055577452
pooled	f93	ol	32	537	59.5903165735568	0.012613322822230981
pooled	f94	ol	8	351	22.79202279202279	0.0031533307055577452
pooled	f95	ol	19	717	26.499302649930264	0.007489160425699646
pooled	f96	ol	13	353	36.827195467422094	0.005124162396531336
pooled	f99	ol	90	852	105.63380281690141	0.035474970437524636
pooled	f1	y	25	439	56.94760820045558	0.011859582542694497
pooled	f10	y	12	268	44.776119402985074	0.0056925996204933585
pooled	f100	y	17	483	35.196687370600415	0.008064516129032258
pooled	f102	y	35	969	36.119711042311664	0.016603415559772294
pooled	f103	y	56	1869	29.9625468164794	0.026565464895635674
pooled	f104	y	48	1968	24.390243902439025	0.022770398481973434
pooled	f105	y	45	1726	26.071842410196986	0.021347248576850095
pooled	f106	y	52	1891	27.49867794817557	0.024667931688804556
pooled	f107	y	58	1899	30.542390731964193	0.027514231499051234
pooled	f108	y	31	2133	14.533520862634786	0.014705882352941176
pooled	f11	y	15	198	75.75757575757575	0.007115749525616698
pooled	f111	y	22	2420	9.090909090909092	0.010436432637571158
pooled	f112	y	41	1652	24.818401937046005	0.019449715370018977
pooled	f113	y	38	2150	17.674418604651162	0.018026565464895637
pooled	f114	y	42	1811	23.191606847045833	0.019924098671726755
pooled	f115	y	41	1905	21.522309711286088	0.019449715370018977
pooled	f116	y	29	1008	28.76984126984127	0.013757115749525617
pooled	f13	y	15	274	54.74452554744526	0.007115749525616698
pooled	f14	y	14	295	47.45762711864407	0.006641366223908918
pooled	f15	y	10	292	34.24657534246575	0.004743833017077799
pooled	f16	y	21	323	65.015479876161	0.009962049335863378
pooled	f17	y	20	462	43.29004329004329	0.009487666034155597
pooled	f18	y	13	305	42.622950819672134	0.006166982922201139
pooled	f19	y	14	285	49.12280701754386	0.006641366223908918
pooled	f2	y	18	330	54.54545454545455	0.008538899430740038
pooled	f20	y	16	344	46.51162790697674	0.007590132827324478
pooled	f21	y	14	318	44.0251572327044	0.006641366223908918
pooled	f22	y	22	341	64.51612903225806	0.010436432637571158
pooled	f23	y	18	388	46.391752577319586	0.008538899430740038
pooled	f24	y	16	367	43.596730245231605	0.007590132827324478
pooled	f25	y	5	217	23.04147465437788	0.0023719165085388993
pooled	f26	y	16	368	43.47826086956522	0.007590132827324478
pooled	f27	y	4	157	25.477707006369428	0.0018975332068311196
pooled	f28	y	12	269	44.60966542750929	0.0056925996204933585
pooled	f29	y	11	288	38.19444444444444	0.005218216318785579
pooled	f3	y	15	428	35.046728971962615	0.007115749525616698
pooled	f30	y	11	345	31.884057971014492	0.005218216318785579
pooled	f31	y	2	210	9.523809523809524	0.0009487666034155598
pooled	f32	y	3	296	10.135135135135135	0.0014231499051233396
pooled	f33	y	7	323	21.671826625387	0.003320683111954459
pooled	f34	y	22	522	42.1455938697318	0.010436432637571158
pooled	f35	y	10	336	29.761904761904763	0.004743833017077799
pooled	f36	y	16	260	61.53846153846154	0.007590132827324478
pooled	f37	y	12	325	36.92307692307692	0.0056925996204933585
pooled	f38	y	6	184	32.608695652173914	0.0028462998102466793
pooled	f39	y	18	555	32.432432432432435	0.008538899430740038
pooled	f4	y	11	300	36.666666666666664	0.005218216318785579
pooled	f40	y	10	361	27.700831024930746	0.004743833017077799
pooled	f41	y	18	374	48.1283422459893	0.008538899430740038
pooled	f42	y	18	497	36.21730382293762	0.008538899430740038
pooled	f43	y	26	627	41.46730462519936	0.012333965844402278
pooled	f44	y	20	346	57.80346820809248	0.009487666034155597
pooled	f45	y	14	331	42.29607250755287	0.006641366223908918
pooled	f46	y	23	558	41.21863799283154	0.010910815939278937
pooled	f47	y	18	298	60.40268456375839	0.008538899430740038
pooled	f48	y	20	459	43.57298474945534	0.009487666034155597
pooled	f49	y	13	552	23.55072463768116	0.006166982922201139
pooled	f5	y	5	206	24.271844660194176	0.0023719165085388993
pooled	f50	y	4	385	10.38961038961039	0.0018975332068311196
pooled	f51	y	12	372	32.25806451612903	0.0056925996204933585
pooled	f52	y	12	316	37.9746835443038	0.0056925996204933585
pooled	f53	y	13	291	44.67353951890034	0.006166982922201139
pooled	f54	y	5	170	29.41176470588235	0.0023719165085388993
pooled	f55	y	6	395	15.189873417721518	0.0028462998102466793
pooled	f56	y	6	342	17.54385964912281	0.0028462998102466793
pooled	f58	y	108	1619	66.70784434836318	0.051233396584440226
pooled	f6	y	26	407	63.88206388206388	0.012333965844402278
pooled	f66	y	45	1008	44.642857142857146	0.021347248576850095
pooled	f7	y	5	296	16.89189189189189	0.0023719165085388993
pooled	f75	y	65	1365	47.61904761904762	0.030834914611005692
pooled	f76	y	40	1798	22.246941045606228	0.018975332068311195
pooled	f77	y	32	1182	27.072758037225043	0.015180265654648957
pooled	f78	y	32	1023	31.28054740957967	0.015180265654648957
pooled	f79	y	56	1366	40.995607613469986	0.026565464895635674
pooled	f8	y	16	538	29.739776951672862	0.007590132827324478
pooled	f80	y	74	1496	49.46524064171123	0.03510436432637571
pooled	f81	y	31	845	36.68639053254438	0.014705882352941176
pooled	f82	y	34	1115	30.493273542600896	0.016129032258064516
pooled	f83	y	31	1151	26.93310165073849	0.014705882352941176
pooled	f85	y	19	1058	17.958412098298677	0.009013282732447819
pooled	f86	y	68	2306	29.488291413703383	0.03225806451612903
pooled	f87	y	16	469	34.11513859275053	0.007590132827324478
pooled	f88	y	25	665	37.59398496240601	0.011859582542694497
pooled	f89	y	25	614	40.71661237785016	0.011859582542694497
pooled	f9	y	19	337	56.37982195845697	0.009013282732447819
pooled	f90	y	7	170	41.1764705882353	0.003320683111954459
pooled	f93	y	11	537	20.484171322160147	0.005218216318785579
pooled	f94	y	12	351	34.18803418803419	0.0056925996204933585
pooled	f95	y	21	717	29.288702928870293	0.009962049335863378
pooled	f96	y	10	353	28.328611898016998	0.004743833017077799
pooled	f99	y	38	852	44.60093896713615	0.018026565464895637
pooled	f1	C	11	439	25.056947608200456	0.00510204081632653
pooled	f10	C	12	268	44.776119402985074	0.0055658627087198514
pooled	f100	C	14	483	28.985507246376812	0.006493506493506494
pooled	f102	C	5	969	5.159958720330238	0.002319109461966605
pooled	f103	C	41	1869	21.936864633493848	0.019016697588126158
pooled	f104	C	76	1968	38.61788617886179	0.03525046382189239
pooled	f105	C	35	1726	20.278099652375435	0.016233766233766232
pooled	f106	C	65	1891	34.37334743521946	0.030148423005565864
pooled	f107	C	59	1899	31.068983675618746	0.02736549165120594
pooled	f108	C	52	2133	24.378809188935772	0.02411873840445269
pooled	f11	C	10	198	50.505050505050505	0.00463821892393321
pooled	f111	C	88	2420	36.36363636363637	0.04081632653061224
pooled	f112	C	49	1652	29.661016949152543	0.022727272727272728
pooled	f113	C	75	2150	34.883720930232556	0.034786641929499075
pooled	f114	C	62	1811	34.23522915516289	0.0287569573283859
pooled	f115	C	96	1905	50.39370078740158	0.04452690166975881
pooled	f116	C	31	1008	30.753968253968253	0.01437847866419295
pooled	f13	C	9	274	32.846715328467155	0.004174397031539889
pooled	f14	C	17	295	57.6271186440678	0.007884972170686457
pooled	f15	C	12	292	41.0958904109589	0.0055658627087198514
pooled	f16	C	20	323	61.919504643962846	0.00927643784786642
pooled	f17	C	15	462	32.467532467532465	0.006957328385899814
pooled	f18	C	15	305	49.18032786885246	0.006957328385899814
pooled	f19	C	11	285	38.59649122807018	0.00510204081632653
pooled	f2	C	21	330	63.63636363636363	0.00974025974025974
pooled	f20	C	17	344	49.41860465116279	0.007884972170686457
pooled	f21	C	17	318	53.459119496855344	0.007884972170686457
pooled	f22	C	10	341	29.325513196480937	0.00463821892393321
pooled	f23	C	13	388	33.50515463917526	0.006029684601113173
pooled	f24	C	14	367	38.14713896457766	0.006493506493506494
pooled	f25	C	16	217	73.73271889400921	0.0074211502782931356
pooled	f26	C	5	368	13.58695652173913	0.002319109461966605
pooled	f27	C	7	157	44.5859872611465	0.003246753246753247
pooled	f28	C	19	269	70.63197026022304	0.008812615955473098
pooled	f29	C	14	288	48.611111111111114	0.006493506493506494
pooled	f3	C	18	428	42.05607476635514	0.008348794063079777
pooled	f30	C	29	345	84.05797101449275	0.013450834879406308
pooled	f31	C	0	210	0.0	0.0
pooled	f32	C	12	296	40.54054054054054	0.0055658627087198514
pooled	f33	C	10	323	30.959752321981423	0.00463821892393321
pooled	f34	C	31	522	59.38697318007663	0.01437847866419295
pooled	f35	C	32	336	95.23809523809524	0.014842300556586271
pooled	f36	C	9	260	34.61538461538461	0.004174397031539889
pooled	f37	C	4	325	12.307692307692308	0.0018552875695732839
pooled	f38	C	10	184	54.34782608695652	0.00463821892393321
pooled	f39	C	19	555	34.234234234234236	0.008812615955473098
pooled	f4	C	15	300	50.0	0.006957328385899814
pooled	f40	C	8	361	22.1606648199446	0.0037105751391465678
pooled	f41	C	9	374	24.06417112299465	0.004174397031539889
pooled	f42	C	38	497	76.45875251509054	0.017625231910946195
pooled	f43	C	15	627	23.923444976076556	0.006957328385899814
pooled	f44	C	14	346	40.46242774566474	0.006493506493506494
pooled	f45	C	17	331	51.3595166163142	0.007884972170686457
pooled	f46	C	31	558	55.55555555555556	0.01437847866419295
pooled	f47	C	23	298	77.18120805369128	0.010667903525046383
pooled	f48	C	11	459	23.965141612200437	0.00510204081632653
pooled	f49	C	52	552	94.20289855072464	0.02411873840445269
pooled	f5	C	7	206	33.980582524271846	0.003246753246753247
pooled	f50	C	13	385	33.76623376623377	0.006029684601113173
pooled	f51	C	9	372	24.193548387096776	0.004174397031539889
pooled	f52	C	14	316	44.30379746835443	0.006493506493506494
pooled	f53	C	8	291	27.491408934707902	0.0037105751391465678
pooled	f54	C	7	170	41.1764705882353	0.003246753246753247
pooled	f55	C	19	395	48.10126582278481	0.008812615955473098
pooled	f56	C	35	342	102.3391812865497	0.016233766233766232
pooled	f58	C	54	1619	33.35392217418159	0.02504638218923933
pooled	f6	C	21	407	51.597051597051596	0.00974025974025974
pooled	f66	C	33	1008	32.73809523809524	0.015306122448979591
pooled	f7	C	13	296	43.91891891891892	0.006029684601113173
pooled	f75	C	23	1365	16.84981684981685	0.010667903525046383
pooled	f76	C	53	1798	29.477196885428253	0.02458256029684601
pooled	f77	C	34	1182	28.764805414551606	0.015769944341372914
pooled	f78	C	21	1023	20.527859237536656	0.00974025974025974
pooled	f79	C	22	1366	16.105417276720353	0.01020408163265306
pooled	f8	C	37	538	68.77323420074349	0.017161410018552876
pooled	f80	C	23	1496	15.37433155080214	0.010667903525046383
pooled	f81	C	16	845	18.93491124260355	0.0074211502782931356
pooled	f82	C	19	1115	17.04035874439462	0.008812615955473098
pooled	f83	C	27	1151	23.457862728062555	0.012523191094619666
pooled	f85	C	30	1058	28.35538752362949	0.013914656771799629
pooled	f86	C	39	2306	16.91240242844753	0.018089053803339517
pooled	f87	C	5	469	10.660980810234541	0.002319109461966605
pooled	f88	C	12	665	18.045112781954888	0.0055658627087198514
pooled	f89	C	9	614	14.657980456026058	0.004174397031539889
pooled	f9	C	14	337	41.54302670623145	0.006493506493506494
pooled	f90	C	5	170	29.41176470588235	0.002319109461966605
pooled	f93	C	28	537	52.141527001862194	0.012987012987012988
pooled	f94	C	12	351	34.18803418803419	0.0055658627087198514
pooled	f95	C	33	717	46.02510460251046	0.015306122448979591
pooled	f96	C	12	353	33.994334277620396	0.0055658627087198514
pooled	f99	C	9	852	10.56338028169014	0.004174397031539889
pooled	f1	d	15	439	34.16856492027335	0.00861573808156232
pooled	f10	d	7	268	26.119402985074625	0.00402067777139575
pooled	f100	d	11	483	22.77432712215321	0.006318207926479035
pooled	f102	d	30	969	30.959752321981423	0.01723147616312464
pooled	f103	d	13	1869	6.955591225254147	0.007466973004020678
pooled	f104	d	54	1968	27.4390243902439	0.031016657093624354
pooled	f105	d	56	1726	32.4449594438007	0.032165422171166
pooled	f106	d	34	1891	17.97990481226864	0.019529006318207927
pooled	f107	d	11	1899	5.792522380200105	0.006318207926479035
pooled	f108	d	49	2133	22.97233942803563	0.028144744399770247
pooled	f11	d	17	198	85.85858585858585	0.009764503159103963
pooled	f111	d	45	2420	18.59504132231405	0.025847214244686962
pooled	f112	d	21	1652	12.711864406779661	0.012062033314187249
pooled	f113	d	20	2150	9.30232558139535	0.011487650775416428
pooled	f114	d	98	1811	54.1137493097736	0.056289488799540495
pooled	f115	d	59	1905	30.971128608923884	0.03388856978747846
pooled	f116	d	13	1008	12.896825396825397	0.007466973004020678
pooled	f13	d	15	274	54.74452554744526	0.00861573808156232
pooled	f14	d	15	295	50.847457627118644	0.00861573808156232
pooled	f15	d	9	292	30.82191780821918	0.005169442848937392
pooled	f16	d	11	323	34.05572755417957	0.006318207926479035
pooled	f17	d	18	462	38.96103896103896	0.010338885697874785
pooled	f18	d	17	305	55.73770491803279	0.009764503159103963
pooled	f19	d	16	285	56.14035087719298	0.009190120620333142
pooled	f2	d	18	330	54.54545454545455	0.010338885697874785
pooled	f20	d	11	344	31.976744186046513	0.006318207926479035
pooled	f21	d	5	318	15.723270440251572	0.002871912693854107
pooled	f22	d	19	341	55.71847507331378	0.010913268236645606
pooled	f23	d	21	388	54.123711340206185	0.012062033314187249
pooled	f24	d	11	367	29.97275204359673	0.006318207926479035
pooled	f25	d	12	217	55.29953917050691	0.0068925904652498565
pooled	f26	d	8	368	21.73913043478261	0.004595060310166571
pooled	f27	d	10	157	63.69426751592356	0.005743825387708214
pooled	f28	d	9	269	33.45724907063197	0.005169442848937392
pooled	f29	d	7	288	24.305555555555557	0.00402067777139575
pooled	f3	d	12	428	28.037383177570092	0.0068925904652498565
pooled	f30	d	13	345	37.68115942028985	0.007466973004020678
pooled	f31	d	9	210	42.857142857142854	0.005169442848937392
pooled	f32	d	24	296	81.08108108108108	0.013785180930499713
pooled	f33	d	8	323	24.76780185758514	0.004595060310166571
pooled	f34	d	11	522	21.0727969348659	0.006318207926479035
pooled	f35	d	13	336	38.69047619047619	0.007466973004020678
pooled	f36	d	12	260	46.15384615384615	0.0068925904652498565
pooled	f37	d	12	325	36.92307692307692	0.0068925904652498565
pooled	f38	d	6	184	32.608695652173914	0.0034462952326249283
pooled	f39	d	22	555	39.63963963963964	0.01263641585295807
pooled	f4	d	5	300	16.666666666666668	0.002871912693854107
pooled	f40	d	4	361	11.0803324099723	0.0022975301550832855
pooled	f41	d	17	374	45.45454545454545	0.009764503159103963
pooled	f42	d	17	497	34.20523138832998	0.009764503159103963
pooled	f43	d	17	627	27.11323763955343	0.009764503159103963
pooled	f44	d	13	346	37.57225433526011	0.007466973004020678
pooled	f45	d	13	331	39.274924471299094	0.007466973004020678
pooled	f46	d	23	558	41.21863799283154	0.013210798391728892
pooled	f47	d	17	298	57.04697986577181	0.009764503159103963
pooled	f48	d	12	459	26.143790849673202	0.0068925904652498565
pooled	f49	d	27	552	48.91304347826087	0.015508328546812177
pooled	f5	d	5	206	24.271844660194176	0.002871912693854107
pooled	f50	d	8	385	20.77922077922078	0.004595060310166571
pooled	f51	d	12	372	32.25806451612903	0.0068925904652498565
pooled	f52	d	11	316	34.81012658227848	0.006318207926479035
pooled	f53	d	13	291	44.67353951890034	0.007466973004020678
pooled	f54	d	4	170	23.529411764705884	0.0022975301550832855
pooled	f55	d	13	395	32.91139240506329	0.007466973004020678
pooled	f56	d	4	342	11.695906432748538	0.0022975301550832855
pooled	f58	d	19	1619	11.735639283508338	0.010913268236645606
pooled	f6	d	10	407	24.57002457002457	0.005743825387708214
pooled	f66	d	44	1008	43.65079365079365	0.02527283170591614
pooled	f7	d	20	296	67.56756756756756	0.011487650775416428
pooled	f75	d	30	1365	21.978021978021978	0.01723147616312464
pooled	f76	d	44	1798	24.47163515016685	0.02527283170591614
pooled	f77	d	29	1182	24.534686971235196	0.01665709362435382
pooled	f78	d	36	1023	35.19061583577712	0.02067777139574957
pooled	f79	d	21	1366	15.373352855051245	0.012062033314187249
pooled	f8	d	20	538	37.174721189591075	0.011487650775416428
pooled	f80	d	15	1496	10.026737967914439	0.00861573808156232
pooled	f81	d	26	845	30.76923076923077	0.014933946008041356
pooled	f82	d	24	1115	21.524663677130047	0.013785180930499713
pooled	f83	d	29	1151	25.195482189400522	0.01665709362435382
pooled	f85	d	39	1058	36.86200378071834	0.022400919012062034
pooled	f86	d	44	2306	19.080659150043367	0.02527283170591614
pooled	f87	d	10	469	21.321961620469082	0.005743825387708214
pooled	f88	d	20	665	30.075187969924812	0.011487650775416428
pooled	f89	d	17	614	27.68729641693811	0.009764503159103963
pooled	f9	d	11	337	32.640949554896146	0.006318207926479035
pooled	f90	d	5	170	29.41176470588235	0.002871912693854107
pooled	f93	d	16	537	29.7951582867784	0.009190120620333142
pooled	f94	d	9	351	25.641025641025642	0.005169442848937392
pooled	f95	d	15	717	20.92050209205021	0.00861573808156232
pooled	f96	d	6	353	16.997167138810198	0.0034462952326249283
pooled	f99	d	20	852	23.474178403755868	0.011487650775416428
pooled	f1	o	20	439	45.558086560364465	0.011527377521613832
pooled	f10	o	11	268	41.04477611940298	0.006340057636887608
pooled	f100	o	24	483	49.68944099378882	0.0138328530259366
pooled	f102	o	44	969	45.40763673890609	0.025360230547550433
pooled	f103	o	23	1869	12.306046013911182	0.013256484149855908
pooled	f104	o	74	1968	37.60162601626016	0.04265129682997118
pooled	f105	o	62	1726	35.92120509849363	0.035734870317002884
pooled	f106	o	54	1891	28.556319407720782	0.03112391930835735
pooled	f107	o	36	1899	18.95734597156398	0.0207492795389049
pooled	f108	o	37	2133	17.34646038443507	0.02132564841498559
pooled	f11	o	3	198	15.151515151515152	0.001729106628242075
pooled	f111	o	49	2420	20.24793388429752	0.02824207492795389
pooled	f112	o	40	1652	24.213075060532688	0.023054755043227664
pooled	f113	o	70	2150	32.55813953488372	0.040345821325648415
pooled	f114	o	99	1811	54.66593042517946	0.057060518731988474
pooled	f115	o	62	1905	32.54593175853018	0.035734870317002884
pooled	f116	o	11	1008	10.912698412698413	0.006340057636887608
pooled	f13	o	10	274	36.496350364963504	0.005763688760806916
pooled	f14	o	13	295	44.067796610169495	0.007492795389048991
pooled	f15	o	10	292	34.24657534246575	0.005763688760806916
pooled	f16	o	12	323	37.15170278637771	0.0069164265129683
pooled	f17	o	22	462	47.61904761904762	0.012680115273775217
pooled	f18	o	9	305	29.508196721311474	0.005187319884726225
pooled	f19	o	5	285	17.54385964912281	0.002881844380403458
pooled	f2	o	9	330	27.272727272727273	0.005187319884726225
pooled	f20	o	17	344	49.41860465116279	0.009798270893371758
pooled	f21	o	15	318	47.16981132075472	0.008645533141210375
pooled	f22	o	13	341	38.12316715542522	0.007492795389048991
pooled	f23	o	12	388	30.927835051546392	0.0069164265129683
pooled	f24	o	29	367	79.01907356948229	0.016714697406340056
pooled	f25	o	5	217	23.04147465437788	0.002881844380403458
pooled	f26	o	11	368	29.891304347826086	0.006340057636887608
pooled	f27	o	2	157	12.738853503184714	0.0011527377521613833
pooled	f28	o	5	269	18.587360594795538	0.002881844380403458
pooled	f29	o	9	288	31.25	0.005187319884726225
pooled	f3	o	24	428	56.074766355140184	0.0138328530259366
pooled	f30	o	14	345	40.57971014492754	0.008069164265129682
pooled	f31	o	3	210	14.285714285714286	0.001729106628242075
pooled	f32	o	7	296	23.64864864864865	0.004034582132564841
pooled	f33	o	3	323	9.287925696594428	0.001729106628242075
pooled	f34	o	6	522	11.494252873563218	0.00345821325648415
pooled	f35	o	10	336	29.761904761904763	0.005763688760806916
pooled	f36	o	9	260	34.61538461538461	0.005187319884726225
pooled	f37	o	20	325	61.53846153846154	0.011527377521613832
pooled	f38	o	8	184	43.47826086956522	0.004610951008645533
pooled	f39	o	14	555	25.225225225225227	0.008069164265129682
pooled	f4	o	14	300	46.666666666666664	0.008069164265129682
pooled	f40	o	8	361	22.1606648199446	0.004610951008645533
pooled	f41	o	7	374	18.71657754010695	0.004034582132564841
pooled	f42	o	11	497	22.132796780684103	0.006340057636887608
pooled	f43	o	11	627	17.54385964912281	0.006340057636887608
pooled	f44	o	14	346	40.46242774566474	0.008069164265129682
pooled	f45	o	9	331	27.190332326283986	0.005187319884726225
pooled	f46	o	10	558	17.921146953405017	0.005763688760806916
pooled	f47	o	4	298	13.422818791946309	0.0023054755043227667
pooled	f48	o	7	459	15.250544662309368	0.004034582132564841
pooled	f49	o	20	552	36.231884057971016	0.011527377521613832
pooled	f5	o	11	206	53.398058252427184	0.006340057636887608
pooled	f50	o	9	385	23.376623376623378	0.005187319884726225
pooled	f51	o	13	372	34.946236559139784	0.007492795389048991
pooled	f52	o	8	316	25.31645569620253	0.004610951008645533
pooled	f53	o	13	291	44.67353951890034	0.007492795389048991
pooled	f54	o	4	170	23.529411764705884	0.0023054755043227667
pooled	f55	o	15	395	37.9746835443038	0.008645533141210375
pooled	f56	o	4	342	11.695906432748538	0.0023054755043227667
pooled	f58	o	39	1619	24.088943792464484	0.022478386167146973
pooled	f6	o	21	407	51.597051597051596	0.012103746397694525
pooled	f66	o	20	1008	19.841269841269842	0.011527377521613832
pooled	f7	o	15	296	50.67567567567568	0.008645533141210375
pooled	f75	o	17	1365	12.454212454212454	0.009798270893371758
pooled	f76	o	16	1798	8.898776418242491	0.009221902017291067
pooled	f77	o	13	1182	10.998307952622673	0.007492795389048991
pooled	f78	o	8	1023	7.820136852394917	0.004610951008645533
pooled	f79	o	16	1366	11.71303074670571	0.009221902017291067
pooled	f8	o	17	538	31.598513011152416	0.009798270893371758
pooled	f80	o	18	1496	12.032085561497325	0.01037463976945245
pooled	f81	o	11	845	13.017751479289942	0.006340057636887608
pooled	f82	o	7	1115	6.278026905829597	0.004034582132564841
pooled	f83	o	9	1151	7.819287576020852	0.005187319884726225
pooled	f85	o	28	1058	26.465028355387524	0.016138328530259365
pooled	f86	o	49	2306	21.248915871639202	0.02824207492795389
pooled	f87	o	16	469	34.11513859275053	0.009221902017291067
pooled	f88	o	32	665	48.1203007518797	0.018443804034582133
pooled	f89	o	23	614	37.45928338762215	0.013256484149855908
pooled	f9	o	14	337	41.54302670623145	0.008069164265129682
pooled	f90	o	5	170	29.41176470588235	0.002881844380403458
pooled	f93	o	27	537	50.279329608938546	0.015561959654178675
pooled	f94	o	8	351	22.79202279202279	0.004610951008645533
pooled	f95	o	13	717	18.13110181311018	0.007492795389048991
pooled	f96	o	19	353	53.82436260623229	0.01095100864553314
pooled	f99	o	37	852	43.42723004694836	0.02132564841498559
