paragraph	locus	index	raw	role	D	H	status	row_status
f17v|f17v.1-f17v.23	f17v.17	5	qopchaiin	OPEN	[ungelesen: qopchaiin]	[ungelesen: qopchaiin]	UNREAD	recorded
f17v|f17v.1-f17v.23	f17v.17	6	cthor	MATERIAL	Krautanteil	Krautanteil	ASSUMED	recorded
f17v|f17v.1-f17v.23	f17v.18	1	otor	MATERIAL	kühler Anteil [nominale Qualität: Stoffkonstitution]	kühler Anteil [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f17v|f17v.1-f17v.23	f17v.18	2	cheeor	MATERIAL	geklärter Auszug	geklärter Auszug	ASSUMED	recorded
f17v|f17v.1-f17v.23	f17v.18	3	ol	RELATION	mit	mit	ASSUMED	recorded
f17v|f17v.1-f17v.23	f17v.18	4	chol	ACTION	trockne	erhitze	ASSUMED	recorded
f17v|f17v.1-f17v.23	f17v.18	5	dor	AMOUNT	abgemessene Menge	abgemessene Menge	ASSUMED	recorded
f17v|f17v.1-f17v.23	f17v.18	6	chr	MATERIAL	Blütenrest	Blütenrest	ASSUMED	recorded
f17v|f17v.1-f17v.23	f17v.18	7	or	AMOUNT	Anteil	Anteil	ASSUMED	recorded
f17v|f17v.1-f17v.23	f17v.18	8	eees	OPEN	[ungelesen: eees]	[ungelesen: eees]	UNREAD	recorded
f17v|f17v.1-f17v.23	f17v.19	1	dain	AMOUNT	Dosis P	Dosis P	ASSUMED	recorded
f17v|f17v.1-f17v.23	f17v.19	2	chey	ACTION	prüfe	prüfe	ASSUMED	recorded
f17v|f17v.1-f17v.23	f17v.19	3	qoaiin	OPEN	[ungelesen: qoaiin]	[ungelesen: qoaiin]	UNREAD	recorded
f17v|f17v.1-f17v.23	f17v.19	4	cthor	MATERIAL	Krautanteil	Krautanteil	ASSUMED	recorded
f17v|f17v.1-f17v.23	f17v.19	5	cholchom	OPEN	[ungelesen: cholchom]	[ungelesen: cholchom]	UNREAD	recorded
f17v|f17v.1-f17v.23	f17v.20	1	ykeey	REPEAT_ACTION	erwärme erneut	erwärme erneut	ASSUMED	recorded
f17v|f17v.1-f17v.23	f17v.20	2	okeey	ACTION	erwärme vorsichtig	erwärme vorsichtig	ASSUMED	recorded
f17v|f17v.1-f17v.23	f17v.20	3	cheor	MATERIAL	Auszug	Auszug	ASSUMED	recorded
f17v|f17v.1-f17v.23	f17v.20	4	chol	ACTION	trockne	erhitze	ASSUMED	recorded
f17v|f17v.1-f17v.23	f17v.20	5	sho	MATERIAL	Flüssigkeit	Flüssigkeit	ASSUMED	recorded
f17v|f17v.1-f17v.23	f17v.20	6	odaiin	AMOUNT	zusätzliche Dosis Q	zusätzliche Dosis Q	ASSUMED	recorded
f17v|f17v.1-f17v.23	f17v.21	1	oal	OPEN	[ungelesen: oal]	[ungelesen: oal]	UNREAD	recorded
f17v|f17v.1-f17v.23	f17v.21	2	sheor	OPEN	[ungelesen: sheor]	[ungelesen: sheor]	UNREAD	recorded
f17v|f17v.1-f17v.23	f17v.21	3	sholor	OPEN	[ungelesen: sholor]	[ungelesen: sholor]	UNREAD	recorded
f17v|f17v.1-f17v.23	f17v.21	4	or	AMOUNT	Anteil	Anteil	ASSUMED	recorded
f17v|f17v.1-f17v.23	f17v.21	5	shecthy	OPEN	[ungelesen: shecthy]	[ungelesen: shecthy]	UNREAD	recorded
f17v|f17v.1-f17v.23	f17v.21	6	cpheor	OPEN	[ungelesen: cpheor]	[ungelesen: cpheor]	UNREAD	recorded
f17v|f17v.1-f17v.23	f17v.21	7	daiin	AMOUNT	Dosis Q	Dosis Q	ASSUMED	recorded
f17v|f17v.1-f17v.23	f17v.22	1	qokeee	OPEN	[ungelesen: qokeee]	[ungelesen: qokeee]	UNREAD	recorded
f17v|f17v.1-f17v.23	f17v.22	2	dar	AMOUNT	Teilmenge	Teilmenge	ASSUMED	recorded
f17v|f17v.1-f17v.23	f17v.22	3	chey	ACTION	prüfe	prüfe	ASSUMED	recorded
f17v|f17v.1-f17v.23	f17v.22	4	keeor	MATERIAL	Feinauszug	Feinauszug	ASSUMED	recorded
f17v|f17v.1-f17v.23	f17v.22	5	cheeol	OPEN	[ungelesen: cheeol]	[ungelesen: cheeol]	UNREAD	recorded
f17v|f17v.1-f17v.23	f17v.22	6	ctheey	MATERIAL	Krautzubereitung	Krautzubereitung	ASSUMED	recorded
f17v|f17v.1-f17v.23	f17v.22	7	cthy	MATERIAL	Kraut	Kraut	ASSUMED	recorded
f17v|f17v.1-f17v.23	f17v.23	1	chkeey	ACTION	zerreibe vollständig	zerreibe vollständig	ASSUMED	recorded
f17v|f17v.1-f17v.23	f17v.23	2	okeor	MATERIAL	warmer Auszug [nominale Qualität: Stoffkonstitution]	warmer Auszug [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f17v|f17v.1-f17v.23	f17v.23	3	sh[a:o]r	OPEN	[ungelesen: sh[a:o]r]	[ungelesen: sh[a:o]r]	UNREAD	recorded
f17v|f17v.1-f17v.23	f17v.23	4	okeom	OPEN	[ungelesen: okeom]	[ungelesen: okeom]	UNREAD	recorded
f19v|f19v.8-f19v.14	f19v.8	1	toy	OPEN	[ungelesen: toy]	[ungelesen: toy]	UNREAD	recorded
f19v|f19v.8-f19v.14	f19v.8	2	tchey	OPEN	[ungelesen: tchey]	[ungelesen: tchey]	UNREAD	recorded
f19v|f19v.8-f19v.14	f19v.8	3	qo	ACTION	nimm	nimm	ASSUMED	recorded
f19v|f19v.8-f19v.14	f19v.8	4	dchol	OPEN	[ungelesen: dchol]	[ungelesen: dchol]	UNREAD	recorded
f19v|f19v.8-f19v.14	f19v.8	5	qokchs	OPEN	[ungelesen: qokchs]	[ungelesen: qokchs]	UNREAD	recorded
f19v|f19v.8-f19v.14	f19v.8	6	dom	OPEN	[ungelesen: dom]	[ungelesen: dom]	UNREAD	recorded
f19v|f19v.8-f19v.14	f19v.9	1	ychor	LINK	nimm	nimm	ASSUMED	recorded
f19v|f19v.8-f19v.14	f19v.9	2	oky	STATE	warm	warm	ASSUMED	recorded
f19v|f19v.8-f19v.14	f19v.9	3	chor	MATERIAL	Blüten	Blüten	ASSUMED	recorded
f19v|f19v.8-f19v.14	f19v.9	4	yt[o:a]l	OPEN	[ungelesen: yt[o:a]l]	[ungelesen: yt[o:a]l]	UNREAD	recorded
f19v|f19v.8-f19v.14	f19v.9	5	chol	ACTION	trockne	erhitze	ASSUMED	recorded
f19v|f19v.8-f19v.14	f19v.9	6	oky	STATE	warm	warm	ASSUMED	recorded
f19v|f19v.8-f19v.14	f19v.9	7	ddor	OPEN	[ungelesen: ddor]	[ungelesen: ddor]	UNREAD	recorded
f19v|f19v.8-f19v.14	f19v.10	1	daiin	AMOUNT	Dosis Q	Dosis Q	ASSUMED	recorded
f19v|f19v.8-f19v.14	f19v.10	2	chor	MATERIAL	Blüten	Blüten	ASSUMED	recorded
f19v|f19v.8-f19v.14	f19v.10	3	daiin	AMOUNT	Dosis Q	Dosis Q	ASSUMED	recorded
f19v|f19v.8-f19v.14	f19v.10	4	qoko[r:n]	OPEN	[ungelesen: qoko[r:n]]	[ungelesen: qoko[r:n]]	UNREAD	recorded
f19v|f19v.8-f19v.14	f19v.10	5	y	LINK	und	und	ASSUMED	recorded
f19v|f19v.8-f19v.14	f19v.10	6	okchan	OPEN	[ungelesen: okchan]	[ungelesen: okchan]	UNREAD	recorded
f19v|f19v.8-f19v.14	f19v.11	1	qotol	MATERIAL	kalter Ansatz [nominale Qualität: Stoffkonstitution]	kalter Ansatz [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f19v|f19v.8-f19v.14	f19v.11	2	d[o:a]r	OPEN	[ungelesen: d[o:a]r]	[ungelesen: d[o:a]r]	UNREAD	recorded
f19v|f19v.8-f19v.14	f19v.11	3	okchor	OPEN	[ungelesen: okchor]	[ungelesen: okchor]	UNREAD	recorded
f19v|f19v.8-f19v.14	f19v.11	4	daiin	AMOUNT	Dosis Q	Dosis Q	ASSUMED	recorded
f19v|f19v.8-f19v.14	f19v.11	5	cthor	MATERIAL	Krautanteil	Krautanteil	ASSUMED	recorded
f19v|f19v.8-f19v.14	f19v.11	6	otam	MATERIAL	Ansatzmasse	Ansatzmasse	ASSUMED	recorded
f19v|f19v.8-f19v.14	f19v.12	1	otch	OPEN	[ungelesen: otch]	[ungelesen: otch]	UNREAD	recorded
f19v|f19v.8-f19v.14	f19v.12	2	okchodshy	OPEN	[ungelesen: okchodshy]	[ungelesen: okchodshy]	UNREAD	recorded
f19v|f19v.8-f19v.14	f19v.12	3	daiin	AMOUNT	Dosis Q	Dosis Q	ASSUMED	recorded
f19v|f19v.8-f19v.14	f19v.12	4	or	AMOUNT	Anteil	Anteil	ASSUMED	recorded
f19v|f19v.8-f19v.14	f19v.12	5	otaiin	MATERIAL_DOSE	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f19v|f19v.8-f19v.14	f19v.12	6	dai[s:r]	OPEN	[ungelesen: dai[s:r]]	[ungelesen: dai[s:r]]	UNREAD	recorded
f19v|f19v.8-f19v.14	f19v.13	1	yees	OPEN	[ungelesen: yees]	[ungelesen: yees]	UNREAD	recorded
f19v|f19v.8-f19v.14	f19v.13	2	ykchol	OPEN	[ungelesen: ykchol]	[ungelesen: ykchol]	UNREAD	recorded
f19v|f19v.8-f19v.14	f19v.13	3	oty	STATE	kühl	kühl	ASSUMED	recorded
f19v|f19v.8-f19v.14	f19v.13	4	ytor	OPEN	[ungelesen: ytor]	[ungelesen: ytor]	UNREAD	recorded
f19v|f19v.8-f19v.14	f19v.13	5	ytar	AMOUNT	weiterer Teil	weiterer Teil	ASSUMED	recorded
f19v|f19v.8-f19v.14	f19v.13	6	ytchor	OPEN	[ungelesen: ytchor]	[ungelesen: ytchor]	UNREAD	recorded
f19v|f19v.8-f19v.14	f19v.13	7	ytaiin	MATERIAL_DOSE	weitere Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	weitere Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f19v|f19v.8-f19v.14	f19v.14	1	otchol	OPEN	[ungelesen: otchol]	[ungelesen: otchol]	UNREAD	recorded
f19v|f19v.8-f19v.14	f19v.14	2	cheaiin	OPEN	[ungelesen: cheaiin]	[ungelesen: cheaiin]	UNREAD	recorded
f19v|f19v.8-f19v.14	f19v.14	3	cthol	MATERIAL	Krautpulver	Krautpulver	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.6	1	fshor	OPEN	[ungelesen: fshor]	[ungelesen: fshor]	UNREAD	recorded
f22v|f22v.6-f22v.16	f22v.6	2	shy	STATE	feucht	feucht	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.6	3	tchor	MATERIAL	verarbeitetes Blütenmaterial	verarbeitetes Blütenmaterial	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.6	4	otaiin	MATERIAL_DOSE	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.7	1	ychor	LINK	nimm	nimm	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.7	2	chor	MATERIAL	Blüten	Blüten	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.7	3	qokchol	MATERIAL	erwärmtes Trockenmaterial [nominale Qualität: Stoffkonstitution]	erwärmtes Trockenmaterial [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.7	4	chory	MATERIAL	frische Blüten	frische Blüten	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.8	1	qotchy	ACTION	trenne … von … [verbinde … mit … bleibt Rivale]	trenne … von … [verbinde … mit … bleibt Rivale]	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.8	2	cthy	MATERIAL	Kraut	Kraut	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.8	3	qokol	MATERIAL	erwärmter Grundansatz	erwärmter Grundansatz	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.8	4	daiin	AMOUNT	Dosis Q	Dosis Q	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.8	5	dam	AMOUNT	Portion	Portion	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.9	1	okshor	OPEN	[ungelesen: okshor]	[ungelesen: okshor]	UNREAD	recorded
f22v|f22v.6-f22v.16	f22v.9	2	shody	MATERIAL	benetztes Material	benetztes Material	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.9	3	chol	ACTION	trockne	erhitze	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.9	4	tchol	MATERIAL	getrockneter Anteil	getrockneter Anteil	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.9	5	otaiin	MATERIAL_DOSE	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.9	6	daiin	AMOUNT	Dosis Q	Dosis Q	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.10	1	qokchy	MIX	durcharbeiten [U] / zwei Materialien vermischen [D]	durcharbeiten [U] / zwei Materialien vermischen [D]	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.10	2	daiin	AMOUNT	Dosis Q	Dosis Q	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.10	3	s	DISTRIBUTIVE	jeweils	jeweils	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.10	4	or	AMOUNT	Anteil	Anteil	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.10	5	ytal	OPEN	[ungelesen: ytal]	[ungelesen: ytal]	UNREAD	recorded
f22v|f22v.6-f22v.16	f22v.11	1	sokaiin	OPEN	[ungelesen: sokaiin]	[ungelesen: sokaiin]	UNREAD	recorded
f22v|f22v.6-f22v.16	f22v.11	2	oty	STATE	kühl	kühl	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.11	3	dy	STATE	fertig	fertig	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.12	1	ychky	OPEN	[ungelesen: ychky]	[ungelesen: ychky]	UNREAD	recorded
f22v|f22v.6-f22v.16	f22v.12	2	daiin	AMOUNT	Dosis Q	Dosis Q	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.12	3	cthy	MATERIAL	Kraut	Kraut	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.13	1	okchain	OPEN	[ungelesen: okchain]	[ungelesen: okchain]	UNREAD	recorded
f22v|f22v.6-f22v.16	f22v.13	2	chkoldy	OPEN	[ungelesen: chkoldy]	[ungelesen: chkoldy]	UNREAD	recorded
f22v|f22v.6-f22v.16	f22v.13	3	shotoly	OPEN	[ungelesen: shotoly]	[ungelesen: shotoly]	UNREAD	recorded
f22v|f22v.6-f22v.16	f22v.14	1	qotch[y:?]	OPEN	[ungelesen: qotch[y:?]]	[ungelesen: qotch[y:?]]	UNREAD	recorded
f22v|f22v.6-f22v.16	f22v.14	2	olshly	OPEN	[ungelesen: olshly]	[ungelesen: olshly]	UNREAD	recorded
f22v|f22v.6-f22v.16	f22v.14	3	shol	ACTION	befeuchte	befeuchte	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.14	4	daiin	AMOUNT	Dosis Q	Dosis Q	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.15	1	sho	MATERIAL	Flüssigkeit	Flüssigkeit	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.15	2	cthy	MATERIAL	Kraut	Kraut	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.15	3	chocthy	MATERIAL	trockene Krautzubereitung [Hypothese]	trockene Krautzubereitung [Hypothese]	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.15	4	qokchy	MIX	durcharbeiten [U] / zwei Materialien vermischen [D]	durcharbeiten [U] / zwei Materialien vermischen [D]	ASSUMED	recorded
f22v|f22v.6-f22v.16	f22v.15	5	dory	OPEN	[ungelesen: dory]	[ungelesen: dory]	UNREAD	recorded
f22v|f22v.6-f22v.16	f22v.16	1	saiinchy	OPEN	[ungelesen: saiinchy]	[ungelesen: saiinchy]	UNREAD	recorded
f22v|f22v.6-f22v.16	f22v.16	2	daldalol	OPEN	[ungelesen: daldalol]	[ungelesen: daldalol]	UNREAD	recorded
f23r|f23r.4-f23r.5	f23r.4	1	qokoldy	OPEN	[ungelesen: qokoldy]	[ungelesen: qokoldy]	UNREAD	recorded
f23r|f23r.4-f23r.5	f23r.4	2	okaiir	OPEN	[ungelesen: okaiir]	[ungelesen: okaiir]	UNREAD	recorded
f23r|f23r.4-f23r.5	f23r.4	3	ykaiil	OPEN	[ungelesen: ykaiil]	[ungelesen: ykaiil]	UNREAD	recorded
f23r|f23r.4-f23r.5	f23r.4	4	g	OPEN	[ungelesen: g]	[ungelesen: g]	UNREAD	recorded
f23r|f23r.4-f23r.5	f23r.4	5	qokeey	ACTION	erhitze anhaltend	erhitze anhaltend	ASSUMED	recorded
f23r|f23r.4-f23r.5	f23r.4	6	ofchol	OPEN	[ungelesen: ofchol]	[ungelesen: ofchol]	UNREAD	recorded
f23r|f23r.4-f23r.5	f23r.4	7	dain	AMOUNT	Dosis P	Dosis P	ASSUMED	recorded
f23r|f23r.4-f23r.5	f23r.4	8	yfchor	OPEN	[ungelesen: yfchor]	[ungelesen: yfchor]	UNREAD	recorded
f23r|f23r.4-f23r.5	f23r.4	9	olfchor	OPEN	[ungelesen: olfchor]	[ungelesen: olfchor]	UNREAD	recorded
f23r|f23r.4-f23r.5	f23r.4	10	otchald	OPEN	[ungelesen: otchald]	[ungelesen: otchald]	UNREAD	recorded
f23r|f23r.4-f23r.5	f23r.5	1	ychor	LINK	nimm	nimm	ASSUMED	recorded
f23r|f23r.4-f23r.5	f23r.5	2	qokchol	MATERIAL	erwärmtes Trockenmaterial [nominale Qualität: Stoffkonstitution]	erwärmtes Trockenmaterial [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f23r|f23r.4-f23r.5	f23r.5	3	ytym	OPEN	[ungelesen: ytym]	[ungelesen: ytym]	UNREAD	recorded
f23r|f23r.4-f23r.5	f23r.5	4	chol	ACTION	trockne	erhitze	ASSUMED	recorded
f23r|f23r.4-f23r.5	f23r.5	5	da[ir:in]	OPEN	[ungelesen: da[ir:in]]	[ungelesen: da[ir:in]]	UNREAD	recorded
f23r|f23r.4-f23r.5	f23r.5	6	chol	ACTION	trockne	erhitze	ASSUMED	recorded
f23r|f23r.4-f23r.5	f23r.5	7	ar	AMOUNT	Teil	Teil	ASSUMED	recorded
f23r|f23r.4-f23r.5	f23r.5	8	ol	RELATION	mit	mit	ASSUMED	recorded
f23r|f23r.4-f23r.5	f23r.5	9	ol	RELATION	mit	mit	ASSUMED	recorded
f23r|f23r.4-f23r.5	f23r.5	10	dol	AMOUNT	Portion	Portion	ASSUMED	recorded
f23r|f23r.4-f23r.5	f23r.5	11	dain	AMOUNT	Dosis P	Dosis P	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.1	1	por	AMOUNT	Zubereitungsmenge	Zubereitungsmenge	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.1	2	or	AMOUNT	Anteil	Anteil	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.1	3	y	LINK	und	und	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.1	4	chor	MATERIAL	Blüten	Blüten	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.1	5	opchar	OPEN	[ungelesen: opchar]	[ungelesen: opchar]	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.1	6	she	ACTION	lasse stehen	lasse stehen	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.1	7	cheol	MATERIAL	flüssige Zubereitung	flüssige Zubereitung	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.1	8	daiin	AMOUNT	Dosis Q	Dosis Q	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.1	9	or	AMOUNT	Anteil	Anteil	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.2	1	qotaiin	OPEN	[ungelesen: qotaiin]	[ungelesen: qotaiin]	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.2	2	char	MATERIAL	Blütenanteil	Blütenanteil	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.2	3	odaiin	AMOUNT	zusätzliche Dosis Q	zusätzliche Dosis Q	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.2	4	okai{ikh}al	OPEN	[ungelesen: okai{ikh}al]	[ungelesen: okai{ikh}al]	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.2	5	oky	STATE	warm	warm	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.3	1	ycthar	OPEN	[ungelesen: ycthar]	[ungelesen: ycthar]	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.3	2	cthal	MATERIAL	Kräuterstück	Kräuterstück	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.3	3	okol	MATERIAL	Grundansatz	Grundansatz	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.3	4	qotar	AMOUNT	abgeteilter Anteil	abgeteilter Anteil	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.3	5	ckhy	ACTION	stampfe	stampfe	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.4	1	or	AMOUNT	Anteil	Anteil	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.4	2	chckhaly	OPEN	[ungelesen: chckhaly]	[ungelesen: chckhaly]	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.4	3	cthar	MATERIAL	kleine Kräuterportion	kleine Kräuterportion	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.4	4	eeor	OPEN	[ungelesen: eeor]	[ungelesen: eeor]	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.4	5	chees	OPEN	[ungelesen: chees]	[ungelesen: chees]	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.4	6	da	OPEN	[ungelesen: da]	[ungelesen: da]	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.5	1	qodar	OPEN	[ungelesen: qodar]	[ungelesen: qodar]	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.5	2	cho	REGION	Inneres	Inneres	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.5	3	r	LINK	darauf	darauf	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.5	4	chey	ACTION	prüfe	prüfe	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.5	5	cthy	MATERIAL	Kraut	Kraut	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.5	6	cthe	OPEN	[ungelesen: cthe]	[ungelesen: cthe]	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.5	7	keom	OPEN	[ungelesen: keom]	[ungelesen: keom]	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.6	1	oeeeos	OPEN	[ungelesen: oeeeos]	[ungelesen: oeeeos]	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.6	2	cthor	MATERIAL	Krautanteil	Krautanteil	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.6	3	otal	MATERIAL	kühles Ausgangsmaterial [nominale Qualität: Stoffkonstitution]	kühles Ausgangsmaterial [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.6	4	qocthol	OPEN	[ungelesen: qocthol]	[ungelesen: qocthol]	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.6	5	qoky	ACTION	erwärme mäßig	erwärme mäßig	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.7	1	q@145;kar	OPEN	[ungelesen: q@145;kar]	[ungelesen: q@145;kar]	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.7	2	chtar	OPEN	[ungelesen: chtar]	[ungelesen: chtar]	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.7	3	s	DISTRIBUTIVE	jeweils	jeweils	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.7	4	cheor	MATERIAL	Auszug	Auszug	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.7	5	cthol	MATERIAL	Krautpulver	Krautpulver	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.7	6	qodol	OPEN	[ungelesen: qodol]	[ungelesen: qodol]	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.8	1	ychor	LINK	nimm	nimm	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.8	2	s	DISTRIBUTIVE	jeweils	jeweils	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.8	3	om	OPEN	[ungelesen: om]	[ungelesen: om]	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.8	4	qoear	OPEN	[ungelesen: qoear]	[ungelesen: qoear]	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.8	5	daiin	AMOUNT	Dosis Q	Dosis Q	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.8	6	qokeol	MATERIAL	erhitzte Flüssigkeit	erhitzte Flüssigkeit	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.9	1	odaiin	AMOUNT	zusätzliche Dosis Q	zusätzliche Dosis Q	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.9	2	ckham	OPEN	[ungelesen: ckham]	[ungelesen: ckham]	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.9	3	qodai{ikh}y	OPEN	[ungelesen: qodai{ikh}y]	[ungelesen: qodai{ikh}y]	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.9	4	dol	AMOUNT	Portion	Portion	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.9	5	dal	AMOUNT	Maß	Maß	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.10	1	q[?:e]or	OPEN	[ungelesen: q[?:e]or]	[ungelesen: q[?:e]or]	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.10	2	cfhar	OPEN	[ungelesen: cfhar]	[ungelesen: cfhar]	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.10	3	chor	MATERIAL	Blüten	Blüten	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.10	4	s	DISTRIBUTIVE	jeweils	jeweils	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.10	5	am	OPEN	[ungelesen: am]	[ungelesen: am]	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.10	6	chotaiin	OPEN	[ungelesen: chotaiin]	[ungelesen: chotaiin]	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.10	7	dy	STATE	fertig	fertig	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.11	1	sar	DISTRIBUTIVE	je Teil	je Teil	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.11	2	cheoiees	OPEN	[ungelesen: cheoiees]	[ungelesen: cheoiees]	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.11	3	okeem	OPEN	[ungelesen: okeem]	[ungelesen: okeem]	UNREAD	recorded
f24r|f24r.1-f24r.20	f24r.11	4	cheor	MATERIAL	Auszug	Auszug	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.11	5	qokain	MATERIAL_DOSE	erwärmte Dosis P	erwärmte Dosis P	ASSUMED	recorded
f24r|f24r.1-f24r.20	f24r.12	1	qokchy	MIX	durcharbeiten [U] / zwei Materialien vermischen [D]	durcharbeiten [U] / zwei Materialien vermischen [D]	ASSUMED	recorded
