candidate	shol	paragraph	grammar	model	timing	target	form	material	object	direct_actions	direct_qualities	take_uses	displaced_objects	row_status
PK	A	f22v|f22v.6-f22v.16	M	D	O	f22v.15:3	chocthy	True	f22v.15:3	f22v.15:4			f22v.15:1;f22v.8:2	recorded
PK	A	f22v|f22v.6-f22v.16	M	D	I	f22v.15:3	chocthy	True	f22v.15:3	f22v.15:4			f22v.15:1;f22v.8:2	recorded
PK	A	f22v|f22v.6-f22v.16	M	H	O	f22v.15:3	chocthy	True	f22v.15:3	f22v.15:4			f22v.15:1;f22v.8:2	recorded
PK	A	f22v|f22v.6-f22v.16	M	H	I	f22v.15:3	chocthy	True	f22v.15:3	f22v.15:4			f22v.15:1;f22v.8:2	recorded
PK	A	f32v.7-f32v.11	B	D	O	f32v.9:4	chocthy	True	f32v.9:4	f32v.9:1				recorded
PK	A	f32v.7-f32v.11	B	D	I	f32v.9:4	chocthy	True	f32v.9:4	f32v.9:1				recorded
PK	A	f32v.7-f32v.11	B	H	O	f32v.9:4	chocthy	True	f32v.9:4	f32v.9:1				recorded
PK	A	f32v.7-f32v.11	B	H	I	f32v.9:4	chocthy	True	f32v.9:4	f32v.9:1				recorded
PK	A	f32v.7-f32v.11	J	D	O	f32v.9:4	chocthy	True	f32v.9:4	f32v.9:1				recorded
PK	A	f32v.7-f32v.11	J	D	I	f32v.9:4	chocthy	True	f32v.9:4	f32v.9:1				recorded
PK	A	f32v.7-f32v.11	J	H	O	f32v.9:4	chocthy	True	f32v.9:4	f32v.9:1				recorded
PK	A	f32v.7-f32v.11	J	H	I	f32v.9:4	chocthy	True	f32v.9:4	f32v.9:1				recorded
PK	A	f32v.7-f32v.11	M	D	O	f32v.9:4	chocthy	True	f32v.9:4	f32v.9:1				recorded
PK	A	f32v.7-f32v.11	M	D	I	f32v.9:4	chocthy	True	f32v.9:4	f32v.9:1				recorded
PK	A	f32v.7-f32v.11	M	H	O	f32v.9:4	chocthy	True	f32v.9:4	f32v.9:1				recorded
PK	A	f32v.7-f32v.11	M	H	I	f32v.9:4	chocthy	True	f32v.9:4	f32v.9:1				recorded
PK	A	f32v.7-f32v.11	B	D	O	f32v.9:6	cthaiin	True	f32v.9:6	f32v.9:1				recorded
PK	A	f32v.7-f32v.11	B	D	I	f32v.9:6	cthaiin	True	f32v.9:6	f32v.9:1				recorded
PK	A	f32v.7-f32v.11	B	H	O	f32v.9:6	cthaiin	True	f32v.9:6	f32v.9:1				recorded
PK	A	f32v.7-f32v.11	B	H	I	f32v.9:6	cthaiin	True	f32v.9:6	f32v.9:1				recorded
PK	A	f32v.7-f32v.11	J	D	O	f32v.9:6	cthaiin	True	f32v.9:6	f32v.9:1				recorded
PK	A	f32v.7-f32v.11	J	D	I	f32v.9:6	cthaiin	True	f32v.9:6	f32v.9:1				recorded
PK	A	f32v.7-f32v.11	J	H	O	f32v.9:6	cthaiin	True	f32v.9:6	f32v.9:1				recorded
PK	A	f32v.7-f32v.11	J	H	I	f32v.9:6	cthaiin	True	f32v.9:6	f32v.9:1				recorded
PK	A	f32v.7-f32v.11	M	D	O	f32v.9:6	cthaiin	True	f32v.9:6	f32v.9:1				recorded
PK	A	f32v.7-f32v.11	M	D	I	f32v.9:6	cthaiin	True	f32v.9:6	f32v.9:1				recorded
PK	A	f32v.7-f32v.11	M	H	O	f32v.9:6	cthaiin	True	f32v.9:6	f32v.9:1				recorded
PK	A	f32v.7-f32v.11	M	H	I	f32v.9:6	cthaiin	True	f32v.9:6	f32v.9:1				recorded
