case_id	phase	event_id	statement_id	page	record	surface	card_no	component_parse	operation_de	primary_object_de	local_output_de
C1	OPERATE_OR_APPLY	E145	B1-S014	f81v	B1	chedy	PROC042	CHD+Y	umsetzen	aktuell gemeinter Arbeitsposten	umgesetzter Arbeitsposten
C1	OPERATE_OR_APPLY	E146	B1-S014	f81v	B1	qolky	PROC087	SOLK+Y	auffangen	aktuell gemeinter Arbeitsposten	aufgefangener Auszug oder Arbeitsbestand
C1	OPERATE_OR_APPLY	E147	B1-S014	f81v	B1	lchedal	PROC088	L+CHD+AL	fuehren + umsetzen	bezeichnete Zielstelle	weitergefuehrter Arbeitsposten -> umgesetzter Arbeitsposten
C1	OPERATE_OR_APPLY	E148	B1-S014	f81v	B1	qol	PROC013	OL	adressieren oder spezifizieren	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	vom Bildbesitzer gesetzter lokaler Arbeitsstoff
C1	OPERATE_OR_APPLY	E149	B1-S014	f81v	B1	otar	PROC089	OT+AR	adressieren oder spezifizieren	lokaler Quellvorrat	lokaler Quellvorrat
C1	OPERATE_OR_APPLY	E150	B1-S015	f81v	B1	ytey	PROC090	T+E+Y	eintragen	aktuell gemeinter Arbeitsposten	im Arbeitsfach eingetragener Posten
C1	OPERATE_OR_APPLY	E151	B1-S015	f81v	B1	okchedy	PROC091	OK+CHD+DY	ansetzen + umsetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	angesetzter Arbeitsposten -> umgesetzter Arbeitsposten
C1	OPERATE_OR_APPLY	E152	B1-S016	f81v	B1	qokal	PROC048	OK+AL	ansetzen	bezeichnete Zielstelle	angesetzter Arbeitsposten
C1	OPERATE_OR_APPLY	E153	B1-S016	f81v	B1	okeey	PROC092	OK+EE+Y	ansetzen	aktuell gemeinter Arbeitsposten	angesetzter Arbeitsposten
C1	OPERATE_OR_APPLY	E154	B1-S016	f81v	B1	qol	PROC013	OL	adressieren oder spezifizieren	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	vom Bildbesitzer gesetzter lokaler Arbeitsstoff
C1	OPERATE_OR_APPLY	E155	B1-S016	f81v	B1	cheedy	PROC078	SHED+DY	absetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	abgesetzter Stoff mit Ueberstand und Rueckstand
C1	OPERATE_OR_APPLY	E156	B1-S017	f81v	B1	sal	PROC055	AL	adressieren oder spezifizieren	bezeichnete Zielstelle	bezeichnete Zielstelle
C1	OPERATE_OR_APPLY	E157	B1-S017	f81v	B1	teol	PROC093	E+OL	adressieren oder spezifizieren	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	vom Bildbesitzer gesetzter lokaler Arbeitsstoff
C1	OPERATE_OR_APPLY	E158	B1-S017	f81v	B1	dchdy	PROC094	CHD+DY	umsetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	umgesetzter Arbeitsposten
C1	OPERATE_OR_APPLY	E159	B1-S018	f81v	B1	ly	PROC095	L+Y	fuehren	aktuell gemeinter Arbeitsposten	weitergefuehrter Arbeitsposten
C1	OPERATE_OR_APPLY	E160	B1-S018	f81v	B1	dsheol	PROC096	SH+E+OL	halten	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	gehaltener oder einwirkender Arbeitsposten
C1	OPERATE_OR_APPLY	E161	B1-S018	f81v	B1	oiiin	PROC097	O+IIN	adressieren oder spezifizieren	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	vom Bildbesitzer gesetzter lokaler Arbeitsstoff
C1	OPERATE_OR_APPLY	E162	B1-S018	f81v	B1	olkeedy	PROC098	SOLK+EE+DY	auffangen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	aufgefangener Auszug oder Arbeitsbestand
C1	OPERATE_OR_APPLY	E163	B1-S019	f81v	B1	tedy	PROC078	SHED+DY	absetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	abgesetzter Stoff mit Ueberstand und Rueckstand
C1	OPERATE_OR_APPLY	E164	B1-S020	f81v	B1	cheky	PROC083	CHK+E+Y	waermen	aktuell gemeinter Arbeitsposten	erwaermter Arbeitsposten
C1	OPERATE_OR_APPLY	E165	B1-S020	f81v	B1	shckhedy	PROC099	SH+CKH+E+DY	halten	Durchlass oder Gang	gehaltener oder einwirkender Arbeitsposten
C1	OPERATE_OR_APPLY	E166	B1-S021	f81v	B1	chal	PROC055	AL	adressieren oder spezifizieren	bezeichnete Zielstelle	bezeichnete Zielstelle
C2	OPERATE_OR_APPLY	E167	B2-S001	f82r	B2	dchedy	PROC076	CHD+DY	umsetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	umgesetzter Arbeitsposten
C2	OPERATE_OR_APPLY	E168	B2-S002	f82r	B2	qolchedy	PROC079	OL+CHD+DY	umsetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	umgesetzter Arbeitsposten
C2	OPERATE_OR_APPLY	E169	B2-S003	f82r	B2	qokain	PROC080	OK+AIN	ansetzen	abgeteilte Portion	angesetzter Arbeitsposten
C2	OPERATE_OR_APPLY	E170	B2-S003	f82r	B2	dy	PROC019	Y	adressieren oder spezifizieren	aktuell gemeinter Arbeitsposten	aktuell gemeinter Arbeitsposten
C2	OPERATE_OR_APPLY	E171	B2-S003	f82r	B2	qokeedy	PROC100	OK+EE+DY	ansetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	angesetzter Arbeitsposten
C2	OPERATE_OR_APPLY	E172	B2-S004	f82r	B2	qokal	PROC048	OK+AL	ansetzen	bezeichnete Zielstelle	angesetzter Arbeitsposten
C2	OPERATE_OR_APPLY	E173	B2-S004	f82r	B2	lcheckhy	PROC101	L+CKH+Y	fuehren	aktuell gemeinter Arbeitsposten	weitergefuehrter Arbeitsposten
C2	OPERATE_OR_APPLY	E174	B2-S004	f82r	B2	lched	PROC102	L+CHD	fuehren + umsetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	weitergefuehrter Arbeitsposten -> umgesetzter Arbeitsposten
C2	OPERATE_OR_APPLY	E175	B2-S004	f82r	B2	qokeey	PROC092	OK+EE+Y	ansetzen	aktuell gemeinter Arbeitsposten	angesetzter Arbeitsposten
C2	OPERATE_OR_APPLY	E176	B2-S004	f82r	B2	lcheckhedy	PROC103	L+CKH+E+DY	fuehren	Durchlass oder Gang	weitergefuehrter Arbeitsposten
C2	OPERATE_OR_APPLY	E177	B2-S005	f82r	B2	qokaly	PROC104	OK+AL+Y	ansetzen	aktuell gemeinter Arbeitsposten	angesetzter Arbeitsposten
C2	OPERATE_OR_APPLY	E178	B2-S005	f82r	B2	solkaiin	PROC105	SOLK+AIIN	auffangen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	aufgefangener Auszug oder Arbeitsbestand
C2	OPERATE_OR_APPLY	E179	B2-S005	f82r	B2	chckhy	PROC075	CKH+Y	adressieren oder spezifizieren	aktuell gemeinter Arbeitsposten	aktuell gemeinter Arbeitsposten
C2	OPERATE_OR_APPLY	E180	B2-S005	f82r	B2	qokaiin	PROC038	OK+AIIN	ansetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	angesetzter Arbeitsposten
C2	OPERATE_OR_APPLY	E181	B2-S005	f82r	B2	qokaiin	PROC038	OK+AIIN	ansetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	angesetzter Arbeitsposten
C2	OPERATE_OR_APPLY	E182	B2-S005	f82r	B2	octheol	PROC106	O+CTH+E+OL	adressieren oder spezifizieren	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	vom Bildbesitzer gesetzter lokaler Arbeitsstoff
C2	OPERATE_OR_APPLY	E183	B2-S005	f82r	B2	chkeey	PROC107	CHK+EE+Y	waermen	aktuell gemeinter Arbeitsposten	erwaermter Arbeitsposten
C2	OPERATE_OR_APPLY	E184	B2-S005	f82r	B2	ldy	PROC108	L+DY	fuehren	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	weitergefuehrter Arbeitsposten
C2	OPERATE_OR_APPLY	E185	B2-S006	f82r	B2	oteey	PROC109	OT+EE+Y	adressieren oder spezifizieren	aktuell gemeinter Arbeitsposten	aktuell gemeinter Arbeitsposten
C2	OPERATE_OR_APPLY	E186	B2-S006	f82r	B2	qokal	PROC048	OK+AL	ansetzen	bezeichnete Zielstelle	angesetzter Arbeitsposten
C2	OPERATE_OR_APPLY	E187	B2-S006	f82r	B2	sheckhy	PROC110	SH+E+CKH+Y	halten	aktuell gemeinter Arbeitsposten	gehaltener oder einwirkender Arbeitsposten
C2	OPERATE_OR_APPLY	E188	B2-S006	f82r	B2	qoky	PROC008	OK+Y	ansetzen	aktuell gemeinter Arbeitsposten	angesetzter Arbeitsposten
C2	OPERATE_OR_APPLY	E189	B2-S007	f82r	B2	dshedy	PROC111	SH+E+DY	halten	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	gehaltener oder einwirkender Arbeitsposten
C2	OPERATE_OR_APPLY	E190	B2-S008	f82r	B2	sotaiin	PROC112	OT+AIIN	adressieren oder spezifizieren	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	vom Bildbesitzer gesetzter lokaler Arbeitsstoff
C2	OPERATE_OR_APPLY	E191	B2-S008	f82r	B2	qokar	PROC113	OK+AR	ansetzen	lokaler Quellvorrat	angesetzter Arbeitsposten
C2	OPERATE_OR_APPLY	E192	B2-S008	f82r	B2	shedy	PROC078	SHED+DY	absetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	abgesetzter Stoff mit Ueberstand und Rueckstand
C2	OPERATE_OR_APPLY	E193	B2-S009	f82r	B2	solshedy	PROC114	OL+SH+E+DY	halten	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	gehaltener oder einwirkender Arbeitsposten
C2	OPERATE_OR_APPLY	E194	B2-S010	f82r	B2	qokeey	PROC092	OK+EE+Y	ansetzen	aktuell gemeinter Arbeitsposten	angesetzter Arbeitsposten
C2	OPERATE_OR_APPLY	E195	B2-S010	f82r	B2	qoky	PROC008	OK+Y	ansetzen	aktuell gemeinter Arbeitsposten	angesetzter Arbeitsposten
C2	OPERATE_OR_APPLY	E196	B2-S010	f82r	B2	ls	PROC115	LS	adressieren oder spezifizieren	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	vom Bildbesitzer gesetzter lokaler Arbeitsstoff
C2	OPERATE_OR_APPLY	E197	B2-S010	f82r	B2	cheey	PROC031	SH+EE+Y	halten	aktuell gemeinter Arbeitsposten	gehaltener oder einwirkender Arbeitsposten
C2	OPERATE_OR_APPLY	E198	B2-S011	f82r	B2	okain	PROC080	OK+AIN	ansetzen	abgeteilte Portion	angesetzter Arbeitsposten
C2	OPERATE_OR_APPLY	E199	B2-S011	f82r	B2	char	PROC003	AR	adressieren oder spezifizieren	lokaler Quellvorrat	lokaler Quellvorrat
C2	OPERATE_OR_APPLY	E200	B2-S011	f82r	B2	okain	PROC080	OK+AIN	ansetzen	abgeteilte Portion	angesetzter Arbeitsposten
C2	OPERATE_OR_APPLY	E201	B2-S011	f82r	B2	qokeedy	PROC100	OK+EE+DY	ansetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	angesetzter Arbeitsposten
C2	OPERATE_OR_APPLY	E202	B2-S012	f82r	B2	lchy	PROC116	L+CH+Y	fuehren + abziehen	aktuell gemeinter Arbeitsposten	weitergefuehrter Arbeitsposten -> abgenommener oder abgezogener Anteil
C2	OPERATE_OR_APPLY	E203	B2-S012	f82r	B2	cheey	PROC031	SH+EE+Y	halten	aktuell gemeinter Arbeitsposten	gehaltener oder einwirkender Arbeitsposten
C2	OPERATE_OR_APPLY	E204	B2-S012	f82r	B2	qcthey	PROC117	CTH+E+Y	adressieren oder spezifizieren	aktuell gemeinter Arbeitsposten	aktuell gemeinter Arbeitsposten
C2	OPERATE_OR_APPLY	E205	B2-S012	f82r	B2	qokeey	PROC092	OK+EE+Y	ansetzen	aktuell gemeinter Arbeitsposten	angesetzter Arbeitsposten
C2	OPERATE_OR_APPLY	E206	B2-S012	f82r	B2	lcheey	PROC118	L+EE+Y	fuehren	aktuell gemeinter Arbeitsposten	weitergefuehrter Arbeitsposten
C2	OPERATE_OR_APPLY	E207	B2-S012	f82r	B2	daiin	PROC009	AIIN	adressieren oder spezifizieren	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	vom Bildbesitzer gesetzter lokaler Arbeitsstoff
C2	OPERATE_OR_APPLY	E208	B2-S012	f82r	B2	chey	PROC019	Y	adressieren oder spezifizieren	aktuell gemeinter Arbeitsposten	aktuell gemeinter Arbeitsposten
C2	OPERATE_OR_APPLY	E209	B2-S012	f82r	B2	qokeeedy	PROC119	OK+EEE+DY	ansetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	angesetzter Arbeitsposten
C2	OPERATE_OR_APPLY	E210	B2-S013	f82r	B2	lchedy	PROC120	L+CHD+DY	fuehren + umsetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	weitergefuehrter Arbeitsposten -> umgesetzter Arbeitsposten
C2	OPERATE_OR_APPLY	E211	B2-S014	f82r	B2	lar	PROC121	L+AR	fuehren	lokaler Quellvorrat	weitergefuehrter Arbeitsposten
C2	OPERATE_OR_APPLY	E212	B2-S015	f82r	B2	tshey	PROC122	SH+E+Y	halten	aktuell gemeinter Arbeitsposten	gehaltener oder einwirkender Arbeitsposten
C2	OPERATE_OR_APPLY	E213	B2-S015	f82r	B2	qokeedy	PROC100	OK+EE+DY	ansetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	angesetzter Arbeitsposten
C2	OPERATE_OR_APPLY	E214	B2-S016	f82r	B2	cheal	PROC055	AL	adressieren oder spezifizieren	bezeichnete Zielstelle	bezeichnete Zielstelle
C2	OPERATE_OR_APPLY	E215	B2-S016	f82r	B2	lchedar	PROC123	L+CHD+AR	fuehren + umsetzen	lokaler Quellvorrat	weitergefuehrter Arbeitsposten -> umgesetzter Arbeitsposten
C2	OPERATE_OR_APPLY	E216	B2-S016	f82r	B2	ches	PROC124	CH+E+S	abziehen + teilen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	abgenommener oder abgezogener Anteil -> abgeteilter Arbeitsposten
C2	OPERATE_OR_APPLY	E217	B2-S016	f82r	B2	aiin	PROC009	AIIN	adressieren oder spezifizieren	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	vom Bildbesitzer gesetzter lokaler Arbeitsstoff
C2	OPERATE_OR_APPLY	E218	B2-S016	f82r	B2	oteey	PROC109	OT+EE+Y	adressieren oder spezifizieren	aktuell gemeinter Arbeitsposten	aktuell gemeinter Arbeitsposten
C2	OPERATE_OR_APPLY	E219	B2-S016	f82r	B2	qokaiin	PROC038	OK+AIIN	ansetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	angesetzter Arbeitsposten
C2	OPERATE_OR_APPLY	E220	B2-S016	f82r	B2	okey	PROC085	OK+E+Y	ansetzen	aktuell gemeinter Arbeitsposten	angesetzter Arbeitsposten
C2	OPERATE_OR_APPLY	E221	B2-S016	f82r	B2	pchedy	PROC125	P+CHD+DY	hineingeben + umsetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	in den Empfaenger eingebrachter Stoff -> umgesetzter Arbeitsposten
C2	OPERATE_OR_APPLY	E222	B2-S017	f82r	B2	rsheal	PROC126	R+SH+E+AL	abkuehlen + halten	bezeichnete Zielstelle	abgekuehlter Arbeitsposten -> gehaltener oder einwirkender Arbeitsposten
C2	OPERATE_OR_APPLY	E223	B2-S017	f82r	B2	daldy	PROC127	AL+DY	adressieren oder spezifizieren	bezeichnete Zielstelle	bezeichnete Zielstelle
C2	OPERATE_OR_APPLY	E224	B2-S018	f82r	B2	qokeedy	PROC100	OK+EE+DY	ansetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	angesetzter Arbeitsposten
C2	OPERATE_OR_APPLY	E225	B2-S019	f82r	B2	rshedy	PROC128	R+SHED+DY	abkuehlen + absetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	abgekuehlter Arbeitsposten -> abgesetzter Stoff mit Ueberstand und Rueckstand
C2	OPERATE_OR_APPLY	E226	B2-S020	f82r	B2	qoteedy	PROC129	OT+EE+DY	adressieren oder spezifizieren	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	vom Bildbesitzer gesetzter lokaler Arbeitsstoff
C2	OPERATE_OR_APPLY	E227	B2-S021	f82r	B2	qokeedy	PROC100	OK+EE+DY	ansetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	angesetzter Arbeitsposten
C2	OPERATE_OR_APPLY	E228	B2-S022	f82r	B2	lochedy	PROC130	L+O+CHD+DY	fuehren + umsetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	weitergefuehrter Arbeitsposten -> umgesetzter Arbeitsposten
C3	OPERATE_OR_APPLY	E229	B3-S001	f83r	B3	olkeedy	PROC098	SOLK+EE+DY	auffangen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	aufgefangener Auszug oder Arbeitsbestand
C3	OPERATE_OR_APPLY	E230	B3-S002	f83r	B3	qotal	PROC131	OT+AL	adressieren oder spezifizieren	bezeichnete Zielstelle	bezeichnete Zielstelle
C3	OPERATE_OR_APPLY	E231	B3-S002	f83r	B3	chkeedy	PROC132	CHK+EE+DY	waermen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	erwaermter Arbeitsposten
C3	OPERATE_OR_APPLY	E232	B3-S003	f83r	B3	chey	PROC019	Y	adressieren oder spezifizieren	aktuell gemeinter Arbeitsposten	aktuell gemeinter Arbeitsposten
C3	OPERATE_OR_APPLY	E233	B3-S003	f83r	B3	daiin	PROC009	AIIN	adressieren oder spezifizieren	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	vom Bildbesitzer gesetzter lokaler Arbeitsstoff
C3	OPERATE_OR_APPLY	E234	B3-S003	f83r	B3	chey	PROC019	Y	adressieren oder spezifizieren	aktuell gemeinter Arbeitsposten	aktuell gemeinter Arbeitsposten
C3	OPERATE_OR_APPLY	E235	B3-S003	f83r	B3	lchedy	PROC120	L+CHD+DY	fuehren + umsetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	weitergefuehrter Arbeitsposten -> umgesetzter Arbeitsposten
C3	OPERATE_OR_APPLY	E236	B3-S004	f83r	B3	qokaiin	PROC038	OK+AIIN	ansetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	angesetzter Arbeitsposten
C3	OPERATE_OR_APPLY	E237	B3-S004	f83r	B3	qotal	PROC131	OT+AL	adressieren oder spezifizieren	bezeichnete Zielstelle	bezeichnete Zielstelle
C3	OPERATE_OR_APPLY	E238	B3-S004	f83r	B3	dar	PROC003	AR	adressieren oder spezifizieren	lokaler Quellvorrat	lokaler Quellvorrat
C3	OPERATE_OR_APPLY	E239	B3-S005	f83r	B3	schedy	PROC076	CHD+DY	umsetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	umgesetzter Arbeitsposten
C3	OPERATE_OR_APPLY	E240	B3-S006	f83r	B3	chedchy	PROC133	CHD+Y	umsetzen	aktuell gemeinter Arbeitsposten	umgesetzter Arbeitsposten
C3	OPERATE_OR_APPLY	E241	B3-S006	f83r	B3	qokal	PROC048	OK+AL	ansetzen	bezeichnete Zielstelle	angesetzter Arbeitsposten
C3	OPERATE_OR_APPLY	E242	B3-S006	f83r	B3	olchedy	PROC079	OL+CHD+DY	umsetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	umgesetzter Arbeitsposten
C3	OPERATE_OR_APPLY	E243	B3-S007	f83r	B3	qokaiin	PROC038	OK+AIIN	ansetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	angesetzter Arbeitsposten
C3	OPERATE_OR_APPLY	E244	B3-S007	f83r	B3	chedy	PROC042	CHD+Y	umsetzen	aktuell gemeinter Arbeitsposten	umgesetzter Arbeitsposten
C3	OPERATE_OR_APPLY	E245	B3-S007	f83r	B3	qokeedy	PROC100	OK+EE+DY	ansetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	angesetzter Arbeitsposten
C3	OPERATE_OR_APPLY	E246	B3-S008	f83r	B3	lchedy	PROC120	L+CHD+DY	fuehren + umsetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	weitergefuehrter Arbeitsposten -> umgesetzter Arbeitsposten
C3	OPERATE_OR_APPLY	E247	B3-S009	f83r	B3	qoky	PROC008	OK+Y	ansetzen	aktuell gemeinter Arbeitsposten	angesetzter Arbeitsposten
C3	OPERATE_OR_APPLY	E248	B3-S010	f83r	B3	pchedal	PROC134	P+CHD+AL	hineingeben + umsetzen	bezeichnete Zielstelle	in den Empfaenger eingebrachter Stoff -> umgesetzter Arbeitsposten
C3	OPERATE_OR_APPLY	E249	B3-S010	f83r	B3	otedy	PROC135	OT+E+DY	adressieren oder spezifizieren	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	vom Bildbesitzer gesetzter lokaler Arbeitsstoff
C3	OPERATE_OR_APPLY	E250	B3-S011	f83r	B3	shecthedchy	PROC136	SH+E+CTH+CHD+Y	halten + umsetzen	aktuell gemeinter Arbeitsposten	gehaltener oder einwirkender Arbeitsposten -> umgesetzter Arbeitsposten
C3	OPERATE_OR_APPLY	E251	B3-S011	f83r	B3	qoky	PROC008	OK+Y	ansetzen	aktuell gemeinter Arbeitsposten	angesetzter Arbeitsposten
C3	OPERATE_OR_APPLY	E252	B3-S011	f83r	B3	chedy	PROC042	CHD+Y	umsetzen	aktuell gemeinter Arbeitsposten	umgesetzter Arbeitsposten
C3	OPERATE_OR_APPLY	E253	B3-S011	f83r	B3	chary	PROC137	AR+Y	adressieren oder spezifizieren	aktuell gemeinter Arbeitsposten	aktuell gemeinter Arbeitsposten
C3	OPERATE_OR_APPLY	E254	B3-S012	f83r	B3	sor	PROC016	OR	adressieren oder spezifizieren	aktueller Ansatz	aktueller Ansatz
C3	OPERATE_OR_APPLY	E255	B3-S012	f83r	B3	shedy	PROC078	SHED+DY	absetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	abgesetzter Stoff mit Ueberstand und Rueckstand
C3	OPERATE_OR_APPLY	E256	B3-S013	f83r	B3	qokaiin	PROC038	OK+AIIN	ansetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	angesetzter Arbeitsposten
C3	OPERATE_OR_APPLY	E257	B3-S013	f83r	B3	chkain	PROC069	K+AIN	zufuehren	abgeteilte Portion	zugefuehrte Portion
C3	OPERATE_OR_APPLY	E258	B3-S013	f83r	B3	shcthey	PROC117	CTH+E+Y	adressieren oder spezifizieren	aktuell gemeinter Arbeitsposten	aktuell gemeinter Arbeitsposten
C3	OPERATE_OR_APPLY	E259	B3-S013	f83r	B3	qokedy	PROC067	OK+E+DY	ansetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	angesetzter Arbeitsposten
C3	OPERATE_OR_APPLY	E260	B3-S014	f83r	B3	okair	PROC138	OK+AIR	ansetzen	laufende Arbeitsfluessigkeit	angesetzter Arbeitsposten
C3	OPERATE_OR_APPLY	E261	B3-S014	f83r	B3	sheedy	PROC139	SH+EE+DY	halten	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	gehaltener oder einwirkender Arbeitsposten
C3	OPERATE_OR_APPLY	E262	B3-S015	f83r	B3	lchedy	PROC120	L+CHD+DY	fuehren + umsetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	weitergefuehrter Arbeitsposten -> umgesetzter Arbeitsposten
C3	OPERATE_OR_APPLY	E263	B3-S016	f83r	B3	lo	PROC140	L+O	fuehren	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	weitergefuehrter Arbeitsposten
C3	OPERATE_OR_APPLY	E264	B3-S016	f83r	B3	qokchedy	PROC091	OK+CHD+DY	ansetzen + umsetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	angesetzter Arbeitsposten -> umgesetzter Arbeitsposten
C3	OPERATE_OR_APPLY	E265	B3-S017	f83r	B3	qokeedy	PROC100	OK+EE+DY	ansetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	angesetzter Arbeitsposten
C3	OPERATE_OR_APPLY	E266	B3-S018	f83r	B3	shedy	PROC078	SHED+DY	absetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	abgesetzter Stoff mit Ueberstand und Rueckstand
C3	OPERATE_OR_APPLY	E267	B3-S019	f83r	B3	qokshedy	PROC141	OK+SH+E+DY	ansetzen + halten	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	angesetzter Arbeitsposten -> gehaltener oder einwirkender Arbeitsposten
C3	OPERATE_OR_APPLY	E268	B3-S020	f83r	B3	dal	PROC055	AL	adressieren oder spezifizieren	bezeichnete Zielstelle	bezeichnete Zielstelle
C3	OPERATE_OR_APPLY	E269	B3-S020	f83r	B3	lchedy	PROC120	L+CHD+DY	fuehren + umsetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	weitergefuehrter Arbeitsposten -> umgesetzter Arbeitsposten
C3	OPERATE_OR_APPLY	E270	B3-S021	f83r	B3	qokaiin	PROC038	OK+AIIN	ansetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	angesetzter Arbeitsposten
C3	OPERATE_OR_APPLY	E271	B3-S021	f83r	B3	shcthy	PROC014	CTH+Y	adressieren oder spezifizieren	aktuell gemeinter Arbeitsposten	aktuell gemeinter Arbeitsposten
C3	OPERATE_OR_APPLY	E272	B3-S021	f83r	B3	dal	PROC055	AL	adressieren oder spezifizieren	bezeichnete Zielstelle	bezeichnete Zielstelle
C3	OPERATE_OR_APPLY	E273	B3-S021	f83r	B3	sy	PROC019	Y	adressieren oder spezifizieren	aktuell gemeinter Arbeitsposten	aktuell gemeinter Arbeitsposten
C3	OPERATE_OR_APPLY	E274	B3-S021	f83r	B3	saiin	PROC009	AIIN	adressieren oder spezifizieren	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	vom Bildbesitzer gesetzter lokaler Arbeitsstoff
C3	OPERATE_OR_APPLY	E275	B3-S021	f83r	B3	shedal	PROC142	SHED+AL	absetzen	bezeichnete Zielstelle	abgesetzter Stoff mit Ueberstand und Rueckstand
C3	OPERATE_OR_APPLY	E276	B3-S021	f83r	B3	shecthy	PROC143	SH+E+CTH+Y	halten	aktuell gemeinter Arbeitsposten	gehaltener oder einwirkender Arbeitsposten
C3	OPERATE_OR_APPLY	E277	B3-S021	f83r	B3	chey	PROC019	Y	adressieren oder spezifizieren	aktuell gemeinter Arbeitsposten	aktuell gemeinter Arbeitsposten
C3	OPERATE_OR_APPLY	E278	B3-S021	f83r	B3	tal	PROC055	AL	adressieren oder spezifizieren	bezeichnete Zielstelle	bezeichnete Zielstelle
C3	OPERATE_OR_APPLY	E279	B3-S021	f83r	B3	shcthy	PROC014	CTH+Y	adressieren oder spezifizieren	aktuell gemeinter Arbeitsposten	aktuell gemeinter Arbeitsposten
C3	OPERATE_OR_APPLY	E280	B3-S021	f83r	B3	dalchdy	PROC144	AL+CHD+DY	umsetzen	bezeichnete Zielstelle	umgesetzter Arbeitsposten
C3	OPERATE_OR_APPLY	E281	B3-S022	f83r	B3	qotchedy	PROC145	OT+CHD+DY	umsetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	umgesetzter Arbeitsposten
C3	OPERATE_OR_APPLY	E282	B3-S023	f83r	B3	lchedy	PROC120	L+CHD+DY	fuehren + umsetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	weitergefuehrter Arbeitsposten -> umgesetzter Arbeitsposten
C3	OPERATE_OR_APPLY	E283	B3-S024	f83r	B3	tchedy	PROC076	CHD+DY	umsetzen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	umgesetzter Arbeitsposten
