case_id	phase	statement_id	record	page	owner_or_station	input_product_id	output_or_working_product_id	source_operations_de	concrete_case_step_de	sequence_policy
C3	OPERATE_OR_APPLY	B3-S014	B3	f83r	untere Randfigur im korbartigen Gefäß	H2	H2	ansetzen -> halten	Kombinierte Lesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: einleiten → ruhen lassen. Eingesetzt wird zweifach nachbeschickter standardisierter Zweitauszug.	SOURCE_RECORD_ORDER__LOCAL_OWNER_ONLY
C3	OPERATE_OR_APPLY	B3-S015	B3	f83r	untere Randfigur im korbartigen Gefäß	H2	H2	fuehren + umsetzen	Kombinierte Lesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: abführen + überführen. Eingesetzt wird zweifach nachbeschickter standardisierter Zweitauszug.	SOURCE_RECORD_ORDER__LOCAL_OWNER_ONLY
C3	OPERATE_OR_APPLY	B3-S016	B3	f83r	untere Randfigur im korbartigen Gefäß	H2	H2	fuehren -> ansetzen + umsetzen	Kombinierte Lesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: führen → einsetzen + überführen. Eingesetzt wird zweifach nachbeschickter standardisierter Zweitauszug.	SOURCE_RECORD_ORDER__LOCAL_OWNER_ONLY
C3	OPERATE_OR_APPLY	B3-S017	B3	f83r	unverbundener Zwischenbereich	H1	H1	ansetzen	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: einwirken lassen. Eingesetzt wird nach Mass aufgefangener Grundauszug.	SOURCE_RECORD_ORDER__LOCAL_OWNER_ONLY
C3	OPERATE_OR_APPLY	B3-S018	B3	f83r	unverbundener Zwischenbereich	H1	H1	absetzen	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: absetzen lassen. Eingesetzt wird nach Mass aufgefangener Grundauszug.	SOURCE_RECORD_ORDER__LOCAL_OWNER_ONLY
C3	OPERATE_OR_APPLY	B3-S019	B3	f83r	unverbundener Zwischenbereich	H1	H1	ansetzen + halten	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: einwirken lassen + ruhen lassen. Eingesetzt wird nach Mass aufgefangener Grundauszug.	SOURCE_RECORD_ORDER__LOCAL_OWNER_ONLY
C3	OPERATE_OR_APPLY	B3-S020	B3	f83r	unverbundener Zwischenbereich	H1	H1	fuehren + umsetzen	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: hinleiten + umfüllen. Angaben: Ziel. Eingesetzt wird nach Mass aufgefangener Grundauszug.	SOURCE_RECORD_ORDER__LOCAL_OWNER_ONLY
C3	OPERATE_OR_APPLY	B3-S021	B3	f83r	unverbundener Zwischenbereich	H1	H1	ansetzen -> absetzen -> halten -> umsetzen	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: setze nach Maß an → ablagern → stehen lassen → umfüllen. Angaben: bereit · dies | Ziel | dies | Maß | dies | Ziel | bereit · dies. Eingesetzt wird nach Mass aufgefangener Grundauszug.	SOURCE_RECORD_ORDER__LOCAL_OWNER_ONLY
C3	OPERATE_OR_APPLY	B3-S022	B3	f83r	unverbundener Zwischenbereich	H1	H1	umsetzen	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: führe zur nächsten Station. Eingesetzt wird nach Mass aufgefangener Grundauszug.	SOURCE_RECORD_ORDER__LOCAL_OWNER_ONLY
C3	OPERATE_OR_APPLY	B3-S023	B3	f83r	unverbundener Zwischenbereich	H1	H1	fuehren + umsetzen	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: abführen + überführen. Eingesetzt wird nach Mass aufgefangener Grundauszug.	SOURCE_RECORD_ORDER__LOCAL_OWNER_ONLY
C3	OPERATE_OR_APPLY	B3-S024	B3	f83r	unverbundener Zwischenbereich	H1	H1	umsetzen	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: führe zur nächsten Station. Eingesetzt wird nach Mass aufgefangener Grundauszug.	SOURCE_RECORD_ORDER__LOCAL_OWNER_ONLY
C3	OPERATE_OR_APPLY	B3-S025	B3	f83r	unverbundener Zwischenbereich	H1	H1	ansetzen + umsetzen	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: einsetzen + überführen. Eingesetzt wird nach Mass aufgefangener Grundauszug.	SOURCE_RECORD_ORDER__LOCAL_OWNER_ONLY
C3	OPERATE_OR_APPLY	B3-S026	B3	f83r	unverbundener Zwischenbereich	H1	H1	fuehren -> umsetzen -> ansetzen -> abkuehlen -> auffangen	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: ableiten → umschöpfen → gib einen Teil hinein → abkühlen lassen → auffangen und stehen lassen. Angaben: länger · davon | bereit · dies. Eingesetzt wird nach Mass aufgefangener Grundauszug.	SOURCE_RECORD_ORDER__LOCAL_OWNER_ONLY
C3	OPERATE_OR_APPLY	B3-S027	B3	f83r	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	H4	H4	nur Objekt, Mass, Ziel oder Zustand setzen	Kombinierte Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: setze nur die Angaben. Angaben: danach · länger; Schritt schließen. Eingesetzt wird abgemessene warme Auflage oder dicke Waschzubereitung.	SOURCE_RECORD_ORDER__LOCAL_OWNER_ONLY
C3	OPERATE_OR_APPLY	B3-S028	B3	f83r	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	H4	H4	ansetzen -> ansetzen	Kombinierte Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: wirken lassen → einwirken lassen. Eingesetzt wird abgemessene warme Auflage oder dicke Waschzubereitung.	SOURCE_RECORD_ORDER__LOCAL_OWNER_ONLY
C3	OPERATE_OR_APPLY	B3-S029	B3	f83r	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	H4	H4	eintragen -> ansetzen	Kombinierte Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: eintragen → einwirken lassen. Angaben: fort. Eingesetzt wird abgemessene warme Auflage oder dicke Waschzubereitung.	SOURCE_RECORD_ORDER__LOCAL_OWNER_ONLY
C3	OPERATE_OR_APPLY	B3-S030	B3	f83r	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	H4	H4	ansetzen -> umsetzen -> umsetzen	Kombinierte Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: setze dies ein → durchleiten → führe zur nächsten Station. Angaben: Maß. Eingesetzt wird abgemessene warme Auflage oder dicke Waschzubereitung.	SOURCE_RECORD_ORDER__LOCAL_OWNER_ONLY
C3	OPERATE_OR_APPLY	B3-S031	B3	f83r	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	H4	H4	ansetzen	Kombinierte Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: einwirken lassen. Eingesetzt wird abgemessene warme Auflage oder dicke Waschzubereitung.	SOURCE_RECORD_ORDER__LOCAL_OWNER_ONLY
C3	OPERATE_OR_APPLY	B3-S032	B3	f83r	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	H4	H4	umsetzen -> umsetzen	Kombinierte Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: abmessen und umsetzen → abmessen und umsetzen. Angaben: danach · kurz · Maß | danach · Maß | danach · kurz; Schritt schließen. Eingesetzt wird abgemessene warme Auflage oder dicke Waschzubereitung.	SOURCE_RECORD_ORDER__LOCAL_OWNER_ONLY
C3	OPERATE_OR_APPLY	B3-S033	B3	f83r	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	H4	H4	fuehren	Kombinierte Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: abführen. Eingesetzt wird abgemessene warme Auflage oder dicke Waschzubereitung.	SOURCE_RECORD_ORDER__LOCAL_OWNER_ONLY
C3	OPERATE_OR_APPLY	B3-S034	B3	f83r	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	H4	H4	eintragen -> absetzen	Kombinierte Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: eintragen → ablagern. Angaben: Gang · Sollstufe | bereit · dies | danach · Maß | fort · Ziel · dies. Eingesetzt wird abgemessene warme Auflage oder dicke Waschzubereitung.	SOURCE_RECORD_ORDER__LOCAL_OWNER_ONLY
C4	PREPARE_PRODUCT	H4-S001	H4	f55v	abgebildete breitblättrige rispige Pflanze	RAW_PLANT_MATERIAL	H4	ansetzen -> zufuehren -> zufuehren	Pflanzenstoff nach Mass ansetzen, zwei dosierte Anteile in die Grundmasse geben und den Mischgang schliessen.	SOURCE_RECORD_ORDER
C4	PREPARE_PRODUCT	H4-S002	H4	f55v	abgebildete breitblättrige rispige Pflanze	RAW_PLANT_MATERIAL	H4	umsetzen -> verwahren	Die naechste gemessene Pflanzenmasse umsetzen und im kleinen Vorratstopf verwahren.	SOURCE_RECORD_ORDER
C4	PREPARE_PRODUCT	H4-S003	H4	f55v	abgebildete breitblättrige rispige Pflanze	RAW_PLANT_MATERIAL	H4	zufuehren -> abziehen -> waermen	Eine Dosis zugeben, den benoetigten Anteil entnehmen, temperieren und den Zubereitungsgang schliessen.	SOURCE_RECORD_ORDER
C4	PREPARE_PRODUCT	H4-S004	H4	f55v	abgebildete breitblättrige rispige Pflanze	RAW_PLANT_MATERIAL	H4	ansetzen -> eintragen	Die gemessene temperierte Ansatzportion an die bezeichnete Stelle legen oder dort eintragen.	SOURCE_RECORD_ORDER
C4	OPERATE_OR_APPLY	B4-S001	B4	f83r	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	H4	H4	ansetzen	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: einwirken lassen.	SOURCE_RECORD_ORDER__LOCAL_OWNER_ONLY
C4	OPERATE_OR_APPLY	B4-S002	B4	f83r	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	H4	H4	ansetzen -> ansetzen	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: wirken lassen → einwirken lassen. Angaben: fort · dies.	SOURCE_RECORD_ORDER__LOCAL_OWNER_ONLY
C4	OPERATE_OR_APPLY	B4-S003	B4	f83r	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	H4	H4	umsetzen -> ansetzen -> ansetzen -> absetzen	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: umschöpfen → anlegen → setze dies ein → absetzen lassen. Angaben: danach · Ziel | danach · dies | fort.	SOURCE_RECORD_ORDER__LOCAL_OWNER_ONLY
C4	OPERATE_OR_APPLY	B4-S004	B4	f83r	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	H4	H4	ansetzen + befestigen	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: einsetzen + festbinden.	SOURCE_RECORD_ORDER__LOCAL_OWNER_ONLY
C4	OPERATE_OR_APPLY	B4-S005	B4	f83r	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	H4	H4	umsetzen -> ansetzen	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: abmessen und umsetzen → einwirken lassen. Angaben: Portion.	SOURCE_RECORD_ORDER__LOCAL_OWNER_ONLY
C4	OPERATE_OR_APPLY	B4-S006	B4	f83r	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	H4	H4	halten	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: zurückhalten.	SOURCE_RECORD_ORDER__LOCAL_OWNER_ONLY
C4	OPERATE_OR_APPLY	B4-S007	B4	f83r	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	H4	H4	halten	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: zurückhalten.	SOURCE_RECORD_ORDER__LOCAL_OWNER_ONLY
C4	OPERATE_OR_APPLY	B4-S008	B4	f83r	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	H4	H4	waermen -> halten -> ansetzen	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: warm halten → einwirken lassen → einwirken lassen. Angaben: Maß.	SOURCE_RECORD_ORDER__LOCAL_OWNER_ONLY
C4	OPERATE_OR_APPLY	B4-S009	B4	f83r	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	H4	H4	absetzen	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: absetzen lassen.	SOURCE_RECORD_ORDER__LOCAL_OWNER_ONLY
C4	OPERATE_OR_APPLY	B4-S010	B4	f83r	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	H4	H4	nur Objekt, Mass, Ziel oder Zustand setzen	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: setze nur die Angaben. Angaben: fort; Schritt schließen.	SOURCE_RECORD_ORDER__LOCAL_OWNER_ONLY
C4	OPERATE_OR_APPLY	B4-S011	B4	f83r	linke Hauptstation mit offenem Fransenlauf	H5	H5	waermen -> ansetzen -> ansetzen -> umsetzen -> fuehren + zufuehren	Setze mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf ein. Therapeutische Lesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: warm halten → wirken lassen → gib einen Teil hinein → umschöpfen → abführen + zugeben. Angaben: Maß | fort.	SOURCE_RECORD_ORDER__LOCAL_OWNER_ONLY
C4	OPERATE_OR_APPLY	B4-S012	B4	f83r	linke Hauptstation mit offenem Fransenlauf	H5	H5	fuehren + umsetzen	Setze mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf ein. Therapeutische Lesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: abführen + überführen.	SOURCE_RECORD_ORDER__LOCAL_OWNER_ONLY
C4	OPERATE_OR_APPLY	B4-S013	B4	f83r	linke Hauptstation mit offenem Fransenlauf	H5	H5	ansetzen -> absetzen	Setze mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf ein. Therapeutische Lesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: weiter beschicken → absetzen lassen.	SOURCE_RECORD_ORDER__LOCAL_OWNER_ONLY
C4	OPERATE_OR_APPLY	B4-S014	B4	f83r	linke Hauptstation mit offenem Fransenlauf	H5	H5	nur Objekt, Mass, Ziel oder Zustand setzen	Setze mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf ein. Therapeutische Lesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: setze nur die Angaben. Angaben: Ansatz | dies | Gang · Durchlass · kurz · dies | Lauf · dies; Schritt schließen.	SOURCE_RECORD_ORDER__LOCAL_OWNER_ONLY
C4	OPERATE_OR_APPLY	B4-S015	B4	f83r	linke Hauptstation mit offenem Fransenlauf	H5	H5	ansetzen -> halten -> zufuehren -> abziehen -> auffangen -> fuehren + umsetzen	Setze mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf ein. Therapeutische Lesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: gib einen Teil hinein → stehen lassen → dosiert zugeben → ablaufen lassen → auffangen → abführen + überführen.	SOURCE_RECORD_ORDER__LOCAL_OWNER_ONLY
C4	OPERATE_OR_APPLY	B4-S016	B4	f83r	rechte Hauptstation mit S-Lauf und Mehrarmknoten	H5	H5	zufuehren -> zufuehren -> absetzen	Setze mehrfach beschickter konzentrierter Pflanzenauszug an rechte Hauptstation mit S-Lauf und Mehrarmknoten ein. Therapeutische Lesung: Bildort: rechte Hauptstation mit S-Lauf und Mehrarmknoten. Arbeitsfolge: dosiert zugeben → zuführen → absetzen lassen. Angaben: Ziel.	SOURCE_RECORD_ORDER__LOCAL_OWNER_ONLY
C5	PREPARE_PRODUCT	H5-S001	H5	f56r	abgebildete mehrköpfige stachelige Pflanze	RAW_PLANT_MATERIAL	H5	abziehen -> zufuehren -> abziehen -> ansetzen	Eine erste Pflanzengabe abziehen und zum Gefaess fuehren; eine zweite nach Mass abnehmen und in den Ansatz geben.	SOURCE_RECORD_ORDER
C5	PREPARE_PRODUCT	H5-S002	H5	f56r	abgebildete mehrköpfige stachelige Pflanze	RAW_PLANT_MATERIAL	H5	ansetzen -> abziehen	Die folgende Pflanzengabe ansetzen, den Auszug durch den Durchlass laufen lassen und mit derselben Charge fortfahren.	SOURCE_RECORD_ORDER
C5	PREPARE_PRODUCT	H5-S003	H5	f56r	abgebildete mehrköpfige stachelige Pflanze	RAW_PLANT_MATERIAL	H5	halten -> zufuehren -> ansetzen + ansetzen	Die Gabe ziehen lassen, dem Ansatz zufuehren und denselben Einsatz zweimal wiederholen.	SOURCE_RECORD_ORDER
C5	PREPARE_PRODUCT	H5-S004	H5	f56r	abgebildete mehrköpfige stachelige Pflanze	RAW_PLANT_MATERIAL	H5	ansetzen -> ansetzen + abziehen -> zufuehren	Den naechsten Pflanzenteil in den Ansatz geben, ansetzen, wieder abziehen und zum folgenden Gefaess fuehren.	SOURCE_RECORD_ORDER
C5	PREPARE_PRODUCT	H5-S005	H5	f56r	abgebildete mehrköpfige stachelige Pflanze	RAW_PLANT_MATERIAL	H5	ansetzen -> zufuehren	Eine weitere Gabe ansetzen, zufuehren und danach die naechste abgeteilte Portion in den Gang ordnen.	SOURCE_RECORD_ORDER
C5	PREPARE_PRODUCT	H5-S006	H5	f56r	abgebildete mehrköpfige stachelige Pflanze	RAW_PLANT_MATERIAL	H5	zufuehren	Die letzte aktuelle Portion nach Mass zur gemeinsamen Auszugscharge geben.	SOURCE_RECORD_ORDER
C5	OPERATE_OR_APPLY	B5-S001	B5	f83r	linke Fransenstation im B5-Nachtrag	H5	H5	umsetzen	Führe mehrfach beschickter konzentrierter Pflanzenauszug an linke Fransenstation im B5-Nachtrag als Arbeitscharge. Betriebslesung: Bildort: linke Fransenstation im B5-Nachtrag. Arbeitsfolge: führe zur nächsten Station.	SOURCE_RECORD_ORDER__LOCAL_OWNER_ONLY
C5	OPERATE_OR_APPLY	B5-S002	B5	f83r	linke Fransenstation im B5-Nachtrag	H5	H5	ansetzen + umsetzen	Führe mehrfach beschickter konzentrierter Pflanzenauszug an linke Fransenstation im B5-Nachtrag als Arbeitscharge. Betriebslesung: Bildort: linke Fransenstation im B5-Nachtrag. Arbeitsfolge: einsetzen + überführen.	SOURCE_RECORD_ORDER__LOCAL_OWNER_ONLY
C5	OPERATE_OR_APPLY	B5-S003	B5	f83r	linke Fransenstation im B5-Nachtrag	H5	H5	absetzen -> fuehren -> umsetzen -> umsetzen	Führe mehrfach beschickter konzentrierter Pflanzenauszug an linke Fransenstation im B5-Nachtrag als Arbeitscharge. Betriebslesung: Bildort: linke Fransenstation im B5-Nachtrag. Arbeitsfolge: ablagern → hinleiten → umfüllen → abmessen und umsetzen. Angaben: Ziel | fort | Maß | fort | zweite · Sollstufe.	SOURCE_RECORD_ORDER__LOCAL_OWNER_ONLY
C6	OPERATE_OR_APPLY	B6-S001	B6	f83r	rechter S-Lauf im B6-Nachtrag	H5	H5	auffangen -> zufuehren -> abkuehlen -> fuehren	Führe mehrfach beschickter konzentrierter Pflanzenauszug an rechter S-Lauf im B6-Nachtrag als Arbeitscharge. Betriebslesung: Bildort: rechter S-Lauf im B6-Nachtrag. Arbeitsfolge: auffangen → zugeben → abkühlen lassen → hinleiten. Angaben: fort | Maß | fort | Portion | dies.	SOURCE_RECORD_ORDER__LOCAL_OWNER_ONLY
