record	at	word	mode	role	reading
F83_P3	f83r.18:5	opshedy	C	OTHER_TEXT	⟦opshedy⟧
F83_P3	f83r.18:6	otshdy	C	OTHER_TEXT	⟦otshdy⟧
F83_P3	f83r.18:7	qokedol	C	OTHER_TEXT	⟦qokedol⟧
F83_P3	f83r.18:8	shdy	C	OTHER_TEXT	⟦shdy⟧
F83_P3	f83r.18:9	soldy	C	OTHER_TEXT	⟦soldy⟧
F83_P3	f83r.19:1	sar	N	OTHER_TEXT	⟦sar⟧
F83_P3	f83r.19:2	shedaiin	N	OTHER_TEXT	⟦shedaiin⟧
F83_P3	f83r.19:3	ockhey	N	OTHER_TEXT	⟦ockhey⟧
F83_P3	f83r.19:4	sain	N	OTHER_TEXT	⟦sain⟧
F83_P3	f83r.19:5	ched	N	OTHER_TEXT	⟦ched⟧
F83_P3	f83r.19:6	shedy	N	OTHER_TEXT	⟦shedy⟧〔noch nicht eingeführt〕
F83_P3	f83r.19:7	qetal	N	OTHER_TEXT	⟦qetal⟧
F83_P3	f83r.19:8	dal	N	OTHER_TEXT	⟦dal⟧
F83_P3	f83r.19:9	shedy	N	OTHER_TEXT	⟦shedy⟧〔noch nicht eingeführt〕
F83_P3	f83r.19:10	shey	N	OTHER_TEXT	⟦shey⟧
F83_P3	f83r.19:11	lchedy	N	OTHER_TEXT	⟦lchedy⟧
F83_P3	f83r.19:1	sar	C	OTHER_TEXT	⟦sar⟧
F83_P3	f83r.19:2	shedaiin	C	OTHER_TEXT	⟦shedaiin⟧
F83_P3	f83r.19:3	ockhey	C	OTHER_TEXT	⟦ockhey⟧
F83_P3	f83r.19:4	sain	C	OTHER_TEXT	⟦sain⟧
F83_P3	f83r.19:5	ched	C	OTHER_TEXT	⟦ched⟧
F83_P3	f83r.19:6	shedy	C	OTHER_TEXT	⟦shedy⟧〔noch nicht eingeführt〕
F83_P3	f83r.19:7	qetal	C	OTHER_TEXT	⟦qetal⟧
F83_P3	f83r.19:8	dal	C	OTHER_TEXT	⟦dal⟧
F83_P3	f83r.19:9	shedy	C	OTHER_TEXT	⟦shedy⟧〔noch nicht eingeführt〕
F83_P3	f83r.19:10	shey	C	OTHER_TEXT	⟦shey⟧
F83_P3	f83r.19:11	lchedy	C	OTHER_TEXT	⟦lchedy⟧
F83_P3	f83r.20:1	solkeedy	N	DEFINITION_BODY	⟦solkeedy⟧
F83_P3	f83r.20:2	qoteedy	N	DEFINITION_BODY	⟦qoteedy⟧〔→D02〕
F83_P3	f83r.20:3	qokeey	N	DEFINITION_BODY	⟦qokeey⟧
F83_P3	f83r.20:4	qokedy	N	MARKER	[nennt man?]
F83_P3	f83r.20:5	sol	N	DECLARATION_TARGET	«sol»
F83_P3	f83r.20:6	cheeety	N	DEFINITION_BODY	⟦cheeety⟧
F83_P3	f83r.20:7	qokedy	N	MARKER	[nennt man?]
F83_P3	f83r.20:8	qoky	N	DECLARATION_TARGET	«qoky»
F83_P3	f83r.20:9	saiin	N	OTHER_TEXT	⟦saiin⟧
F83_P3	f83r.20:1	solkeedy	C	DEFINITION_BODY	⟦solkeedy⟧
F83_P3	f83r.20:2	qoteedy	C	DEFINITION_BODY	⟦qoteedy⟧〔→D02〕
F83_P3	f83r.20:3	qokeey	C	DEFINITION_BODY	⟦qokeey⟧
F83_P3	f83r.20:4	qokedy	C	MARKER	[beschreibt/bildet?]
F83_P3	f83r.20:5	sol	C	DECLARATION_TARGET	[Objekt/Typ sol]
F83_P3	f83r.20:6	cheeety	C	DEFINITION_BODY	⟦cheeety⟧
F83_P3	f83r.20:7	qokedy	C	MARKER	[beschreibt/bildet?]
F83_P3	f83r.20:8	qoky	C	DECLARATION_TARGET	[Objekt/Typ qoky]
F83_P3	f83r.20:9	saiin	C	OTHER_TEXT	⟦saiin⟧
F83_P3	f83r.21:1	solkeedy	N	DEFINITION_BODY	⟦solkeedy⟧
F83_P3	f83r.21:2	qokedy	N	MARKER	[nennt man?]
F83_P3	f83r.21:3	otedy	N	DECLARATION_TARGET	«otedy»
F83_P3	f83r.21:4	sol	N	DEFINITION_BODY	⟦sol⟧〔→D07〕
F83_P3	f83r.21:5	chedy	N	DEFINITION_BODY	⟦chedy⟧〔noch nicht eingeführt〕
F83_P3	f83r.21:6	lkedy	N	DEFINITION_BODY	⟦lkedy⟧
F83_P3	f83r.21:7	qokchedy	N	DEFINITION_BODY	⟦qokchedy⟧
F83_P3	f83r.21:8	qokedy	N	MARKER	[nennt man?]
F83_P3	f83r.21:9	chckhdy	N	DECLARATION_TARGET	«chckhdy»
F83_P3	f83r.21:10	sar	N	OTHER_TEXT	⟦sar⟧
F83_P3	f83r.21:1	solkeedy	C	DEFINITION_BODY	⟦solkeedy⟧
F83_P3	f83r.21:2	qokedy	C	MARKER	[beschreibt/bildet?]
F83_P3	f83r.21:3	otedy	C	DECLARATION_TARGET	[Objekt/Typ otedy]
F83_P3	f83r.21:4	sol	C	DEFINITION_BODY	⟦sol⟧〔→D07〕
F83_P3	f83r.21:5	chedy	C	DEFINITION_BODY	⟦chedy⟧〔noch nicht eingeführt〕
F83_P3	f83r.21:6	lkedy	C	DEFINITION_BODY	⟦lkedy⟧
F83_P3	f83r.21:7	qokchedy	C	DEFINITION_BODY	⟦qokchedy⟧
F83_P3	f83r.21:8	qokedy	C	MARKER	[beschreibt/bildet?]
F83_P3	f83r.21:9	chckhdy	C	DECLARATION_TARGET	[Objekt/Typ chckhdy]
F83_P3	f83r.21:10	sar	C	OTHER_TEXT	⟦sar⟧
F83_P3	f83r.22:1	schedair	N	OTHER_TEXT	⟦schedair⟧
F83_P3	f83r.22:2	otchedy	N	OTHER_TEXT	⟦otchedy⟧
F83_P3	f83r.22:3	qokeedy	N	OTHER_TEXT	⟦qokeedy⟧
F83_P3	f83r.22:4	chedain	N	OTHER_TEXT	⟦chedain⟧
F83_P3	f83r.22:5	chedy	N	OTHER_TEXT	⟦chedy⟧〔noch nicht eingeführt〕
F83_P3	f83r.22:6	qotedaiin	N	OTHER_TEXT	⟦qotedaiin⟧
F83_P3	f83r.22:7	otaiin	N	OTHER_TEXT	⟦otaiin⟧
F83_P3	f83r.22:8	otedy	N	OTHER_TEXT	⟦otedy⟧〔→D09〕
F83_P3	f83r.22:9	ldy	N	OTHER_TEXT	⟦ldy⟧
F83_P3	f83r.22:1	schedair	C	OTHER_TEXT	⟦schedair⟧
F83_P3	f83r.22:2	otchedy	C	OTHER_TEXT	⟦otchedy⟧
F83_P3	f83r.22:3	qokeedy	C	OTHER_TEXT	⟦qokeedy⟧
F83_P3	f83r.22:4	chedain	C	OTHER_TEXT	⟦chedain⟧
F83_P3	f83r.22:5	chedy	C	OTHER_TEXT	⟦chedy⟧〔noch nicht eingeführt〕
F83_P3	f83r.22:6	qotedaiin	C	OTHER_TEXT	⟦qotedaiin⟧
F83_P3	f83r.22:7	otaiin	C	OTHER_TEXT	⟦otaiin⟧
F83_P3	f83r.22:8	otedy	C	OTHER_TEXT	⟦otedy⟧〔→D09〕
F83_P3	f83r.22:9	ldy	C	OTHER_TEXT	⟦ldy⟧
F83_P3	f83r.23:1	tchedy	N	DEFINITION_BODY	⟦tchedy⟧
F83_P3	f83r.23:2	qotedy	N	DEFINITION_BODY	⟦qotedy⟧
F83_P3	f83r.23:3	qokal	N	DEFINITION_BODY	⟦qokal⟧〔→D05〕
F83_P3	f83r.23:4	shedy	N	DEFINITION_BODY	⟦shedy⟧〔noch nicht eingeführt〕
F83_P3	f83r.23:5	qokedy	N	MARKER	[nennt man?]
F83_P3	f83r.23:6	shecthedy	N	DECLARATION_TARGET	«shecthedy»
F83_P3	f83r.23:7	shecthy	N	OTHER_TEXT	⟦shecthy⟧
F83_P3	f83r.23:8	otor	N	OTHER_TEXT	⟦otor⟧
F83_P3	f83r.23:9	chedy	N	OTHER_TEXT	⟦chedy⟧〔noch nicht eingeführt〕
F83_P3	f83r.23:1	tchedy	C	DEFINITION_BODY	⟦tchedy⟧
F83_P3	f83r.23:2	qotedy	C	DEFINITION_BODY	⟦qotedy⟧
F83_P3	f83r.23:3	qokal	C	DEFINITION_BODY	⟦qokal⟧〔→D05〕
F83_P3	f83r.23:4	shedy	C	DEFINITION_BODY	⟦shedy⟧〔noch nicht eingeführt〕
F83_P3	f83r.23:5	qokedy	C	MARKER	[beschreibt/bildet?]
F83_P3	f83r.23:6	shecthedy	C	DECLARATION_TARGET	[Objekt/Typ shecthedy]
F83_P3	f83r.23:7	shecthy	C	OTHER_TEXT	⟦shecthy⟧
F83_P3	f83r.23:8	otor	C	OTHER_TEXT	⟦otor⟧
F83_P3	f83r.23:9	chedy	C	OTHER_TEXT	⟦chedy⟧〔noch nicht eingeführt〕
F83_P3	f83r.24:1	soiiin	N	OTHER_TEXT	⟦soiiin⟧
F83_P3	f83r.24:2	checthy	N	OTHER_TEXT	⟦checthy⟧
F83_P3	f83r.24:3	chety	N	OTHER_TEXT	⟦chety⟧
F83_P3	f83r.24:4	otaiin	N	OTHER_TEXT	⟦otaiin⟧
F83_P3	f83r.24:5	olsaly	N	OTHER_TEXT	⟦olsaly⟧
F83_P3	f83r.24:6	shedy	N	OTHER_TEXT	⟦shedy⟧〔noch nicht eingeführt〕
F83_P3	f83r.24:1	soiiin	C	OTHER_TEXT	⟦soiiin⟧
F83_P3	f83r.24:2	checthy	C	OTHER_TEXT	⟦checthy⟧
F83_P3	f83r.24:3	chety	C	OTHER_TEXT	⟦chety⟧
F83_P3	f83r.24:4	otaiin	C	OTHER_TEXT	⟦otaiin⟧
F83_P3	f83r.24:5	olsaly	C	OTHER_TEXT	⟦olsaly⟧
F83_P3	f83r.24:6	shedy	C	OTHER_TEXT	⟦shedy⟧〔noch nicht eingeführt〕
F83_P4	f83r.25:1	qokeedy	N	DEFINITION_BODY	⟦qokeedy⟧
F83_P4	f83r.25:2	qolchey	N	DEFINITION_BODY	⟦qolchey⟧
F83_P4	f83r.25:3	qokeey	N	DEFINITION_BODY	⟦qokeey⟧
F83_P4	f83r.25:4	qokedy	N	MARKER	[nennt man?]
F83_P4	f83r.25:5	chedy	N	DECLARATION_TARGET	«chedy»
F83_P4	f83r.25:6	otal	N	OTHER_TEXT	⟦otal⟧
F83_P4	f83r.25:1	qokeedy	C	DEFINITION_BODY	⟦qokeedy⟧
F83_P4	f83r.25:2	qolchey	C	DEFINITION_BODY	⟦qolchey⟧
F83_P4	f83r.25:3	qokeey	C	DEFINITION_BODY	⟦qokeey⟧
F83_P4	f83r.25:4	qokedy	C	MARKER	[beschreibt/bildet?]
F83_P4	f83r.25:5	chedy	C	DECLARATION_TARGET	[Objekt/Typ chedy]
F83_P4	f83r.25:6	otal	C	OTHER_TEXT	⟦otal⟧
F83_P4	f83r.26:1	otchey	N	OTHER_TEXT	⟦otchey⟧
F83_P4	f83r.26:2	qokeey	N	OTHER_TEXT	⟦qokeey⟧
F83_P4	f83r.26:3	qoky	N	OTHER_TEXT	⟦qoky⟧〔→D08〕
F83_P4	f83r.26:4	tol	N	OTHER_TEXT	⟦tol⟧
F83_P4	f83r.26:5	shedy	N	OTHER_TEXT	⟦shedy⟧〔noch nicht eingeführt〕
F83_P4	f83r.26:6	qokylddy	N	OTHER_TEXT	⟦qokylddy⟧
F83_P4	f83r.26:1	otchey	C	OTHER_TEXT	⟦otchey⟧
F83_P4	f83r.26:2	qokeey	C	OTHER_TEXT	⟦qokeey⟧
F83_P4	f83r.26:3	qoky	C	OTHER_TEXT	⟦qoky⟧〔→D08〕
F83_P4	f83r.26:4	tol	C	OTHER_TEXT	⟦tol⟧
F83_P4	f83r.26:5	shedy	C	OTHER_TEXT	⟦shedy⟧〔noch nicht eingeführt〕
F83_P4	f83r.26:6	qokylddy	C	OTHER_TEXT	⟦qokylddy⟧
F83_P4	f83r.27:1	dain	N	OTHER_TEXT	⟦dain⟧
F83_P4	f83r.27:2	chedy	N	OTHER_TEXT	⟦chedy⟧〔→D12〕
F83_P4	f83r.27:3	qokeedy	N	OTHER_TEXT	⟦qokeedy⟧
F83_P4	f83r.27:4	shckhedy	N	OTHER_TEXT	⟦shckhedy⟧
F83_P4	f83r.27:5	shckhedy	N	OTHER_TEXT	⟦shckhedy⟧
F83_P4	f83r.27:1	dain	C	OTHER_TEXT	⟦dain⟧
F83_P4	f83r.27:2	chedy	C	OTHER_TEXT	⟦chedy⟧〔→D12〕
F83_P4	f83r.27:3	qokeedy	C	OTHER_TEXT	⟦qokeedy⟧
F83_P4	f83r.27:4	shckhedy	C	OTHER_TEXT	⟦shckhedy⟧
F83_P4	f83r.27:5	shckhedy	C	OTHER_TEXT	⟦shckhedy⟧
F83_P4	f83r.28:1	saiin	N	DEFINITION_BODY	⟦saiin⟧
F83_P4	f83r.28:2	cheeky	N	DEFINITION_BODY	⟦cheeky⟧
F83_P4	f83r.28:3	sheey	N	DEFINITION_BODY	⟦sheey⟧
F83_P4	f83r.28:4	qokedy	N	MARKER	[nennt man?]
F83_P4	f83r.28:5	shedy	N	DECLARATION_TARGET	«shedy»
F83_P4	f83r.28:6	oldy	N	OTHER_TEXT	⟦oldy⟧
F83_P4	f83r.28:1	saiin	C	DEFINITION_BODY	⟦saiin⟧
F83_P4	f83r.28:2	cheeky	C	DEFINITION_BODY	⟦cheeky⟧
F83_P4	f83r.28:3	sheey	C	DEFINITION_BODY	⟦sheey⟧
F83_P4	f83r.28:4	qokedy	C	MARKER	[beschreibt/bildet?]
F83_P4	f83r.28:5	shedy	C	DECLARATION_TARGET	[Objekt/Typ shedy]
F83_P4	f83r.28:6	oldy	C	OTHER_TEXT	⟦oldy⟧
F83_P4	f83r.29:1	salchedy	N	OTHER_TEXT	⟦salchedy⟧
F83_P4	f83r.29:2	cheey	N	OTHER_TEXT	⟦cheey⟧
F83_P4	f83r.29:3	qody	N	OTHER_TEXT	⟦qody⟧
F83_P4	f83r.29:4	kesd	N	OTHER_TEXT	⟦kesd⟧
F83_P4	f83r.29:5	oldy	N	OTHER_TEXT	⟦oldy⟧
F83_P4	f83r.29:1	salchedy	C	OTHER_TEXT	⟦salchedy⟧
F83_P4	f83r.29:2	cheey	C	OTHER_TEXT	⟦cheey⟧
F83_P4	f83r.29:3	qody	C	OTHER_TEXT	⟦qody⟧
F83_P4	f83r.29:4	kesd	C	OTHER_TEXT	⟦kesd⟧
F83_P4	f83r.29:5	oldy	C	OTHER_TEXT	⟦oldy⟧
F83_P4	f83r.30:1	s	N	OTHER_TEXT	⟦s⟧
F83_P4	f83r.30:2	okeedy	N	OTHER_TEXT	⟦okeedy⟧
F83_P4	f83r.30:3	qokeedy	N	OTHER_TEXT	⟦qokeedy⟧
F83_P4	f83r.30:4	qoky	N	OTHER_TEXT	⟦qoky⟧〔→D08〕
F83_P4	f83r.30:5	saii	N	OTHER_TEXT	⟦saii⟧
F83_P4	f83r.30:1	s	C	OTHER_TEXT	⟦s⟧
F83_P4	f83r.30:2	okeedy	C	OTHER_TEXT	⟦okeedy⟧
F83_P4	f83r.30:3	qokeedy	C	OTHER_TEXT	⟦qokeedy⟧
F83_P4	f83r.30:4	qoky	C	OTHER_TEXT	⟦qoky⟧〔→D08〕
F83_P4	f83r.30:5	saii	C	OTHER_TEXT	⟦saii⟧
F83_P5	f83r.31:1	techedy	N	OTHER_TEXT	⟦techedy⟧
F83_P5	f83r.31:2	qotchedy	N	OTHER_TEXT	⟦qotchedy⟧
F83_P5	f83r.31:3	okeedy	N	OTHER_TEXT	⟦okeedy⟧
F83_P5	f83r.31:4	ldy	N	OTHER_TEXT	⟦ldy⟧
F83_P5	f83r.31:1	techedy	C	OTHER_TEXT	⟦techedy⟧
F83_P5	f83r.31:2	qotchedy	C	OTHER_TEXT	⟦qotchedy⟧
F83_P5	f83r.31:3	okeedy	C	OTHER_TEXT	⟦okeedy⟧
F83_P5	f83r.31:4	ldy	C	OTHER_TEXT	⟦ldy⟧
F83_P5	f83r.32:1	cheol	N	OTHER_TEXT	⟦cheol⟧
F83_P5	f83r.32:2	qokchedy	N	OTHER_TEXT	⟦qokchedy⟧
F83_P5	f83r.32:3	lchedy	N	OTHER_TEXT	⟦lchedy⟧
F83_P5	f83r.32:4	qokey	N	OTHER_TEXT	⟦qokey⟧
F83_P5	f83r.32:1	cheol	C	OTHER_TEXT	⟦cheol⟧
F83_P5	f83r.32:2	qokchedy	C	OTHER_TEXT	⟦qokchedy⟧
F83_P5	f83r.32:3	lchedy	C	OTHER_TEXT	⟦lchedy⟧
F83_P5	f83r.32:4	qokey	C	OTHER_TEXT	⟦qokey⟧
F83_P5	f83r.33:1	sy	N	OTHER_TEXT	⟦sy⟧
F83_P5	f83r.33:2	s	N	OTHER_TEXT	⟦s⟧
F83_P5	f83r.33:3	aiin	N	OTHER_TEXT	⟦aiin⟧
F83_P5	f83r.33:4	sheekchy	N	OTHER_TEXT	⟦sheekchy⟧
F83_P5	f83r.33:5	qokey	N	OTHER_TEXT	⟦qokey⟧
F83_P5	f83r.33:6	sain	N	OTHER_TEXT	⟦sain⟧
F83_P5	f83r.33:1	sy	C	OTHER_TEXT	⟦sy⟧
F83_P5	f83r.33:2	s	C	OTHER_TEXT	⟦s⟧
F83_P5	f83r.33:3	aiin	C	OTHER_TEXT	⟦aiin⟧
F83_P5	f83r.33:4	sheekchy	C	OTHER_TEXT	⟦sheekchy⟧
F83_P5	f83r.33:5	qokey	C	OTHER_TEXT	⟦qokey⟧
F83_P5	f83r.33:6	sain	C	OTHER_TEXT	⟦sain⟧
F83_P5	f83r.34:1	shky	N	OTHER_TEXT	⟦shky⟧
F83_P5	f83r.34:2	lchedy	N	OTHER_TEXT	⟦lchedy⟧
F83_P5	f83r.34:3	dolshed	N	OTHER_TEXT	⟦dolshed⟧
F83_P5	f83r.34:4	qokchy	N	OTHER_TEXT	⟦qokchy⟧
F83_P5	f83r.34:1	shky	C	OTHER_TEXT	⟦shky⟧
F83_P5	f83r.34:2	lchedy	C	OTHER_TEXT	⟦lchedy⟧
F83_P5	f83r.34:3	dolshed	C	OTHER_TEXT	⟦dolshed⟧
F83_P5	f83r.34:4	qokchy	C	OTHER_TEXT	⟦qokchy⟧
F83_P5	f83r.35:1	saiin	N	OTHER_TEXT	⟦saiin⟧
F83_P5	f83r.35:2	cheky	N	OTHER_TEXT	⟦cheky⟧
F83_P5	f83r.35:3	okeeol	N	OTHER_TEXT	⟦okeeol⟧
F83_P5	f83r.35:4	okain	N	OTHER_TEXT	⟦okain⟧
F83_P5	f83r.35:5	chdy	N	OTHER_TEXT	⟦chdy⟧
F83_P5	f83r.35:1	saiin	C	OTHER_TEXT	⟦saiin⟧
F83_P5	f83r.35:2	cheky	C	OTHER_TEXT	⟦cheky⟧
F83_P5	f83r.35:3	okeeol	C	OTHER_TEXT	⟦okeeol⟧
F83_P5	f83r.35:4	okain	C	OTHER_TEXT	⟦okain⟧
F83_P5	f83r.35:5	chdy	C	OTHER_TEXT	⟦chdy⟧
F83_P5	f83r.36:1	sor	N	OTHER_TEXT	⟦sor⟧
F83_P5	f83r.36:2	aiin	N	OTHER_TEXT	⟦aiin⟧
F83_P5	f83r.36:3	shy	N	OTHER_TEXT	⟦shy⟧
F83_P5	f83r.36:4	shey	N	OTHER_TEXT	⟦shey⟧
F83_P5	f83r.36:5	lshedy	N	OTHER_TEXT	⟦lshedy⟧
F83_P5	f83r.36:6	qoky	N	OTHER_TEXT	⟦qoky⟧〔→D08〕
F83_P5	f83r.36:1	sor	C	OTHER_TEXT	⟦sor⟧
F83_P5	f83r.36:2	aiin	C	OTHER_TEXT	⟦aiin⟧
F83_P5	f83r.36:3	shy	C	OTHER_TEXT	⟦shy⟧
F83_P5	f83r.36:4	shey	C	OTHER_TEXT	⟦shey⟧
F83_P5	f83r.36:5	lshedy	C	OTHER_TEXT	⟦lshedy⟧
F83_P5	f83r.36:6	qoky	C	OTHER_TEXT	⟦qoky⟧〔→D08〕
F83_P5	f83r.37:1	sol	N	OTHER_TEXT	⟦sol⟧〔→D07〕
F83_P5	f83r.37:2	lkedy	N	OTHER_TEXT	⟦lkedy⟧
F83_P5	f83r.37:3	lchedy	N	OTHER_TEXT	⟦lchedy⟧
F83_P5	f83r.37:4	qokol	N	OTHER_TEXT	⟦qokol⟧
F83_P5	f83r.37:5	shedy	N	OTHER_TEXT	⟦shedy⟧〔→D13〕
F83_P5	f83r.37:1	sol	C	OTHER_TEXT	⟦sol⟧〔→D07〕
F83_P5	f83r.37:2	lkedy	C	OTHER_TEXT	⟦lkedy⟧
F83_P5	f83r.37:3	lchedy	C	OTHER_TEXT	⟦lchedy⟧
F83_P5	f83r.37:4	qokol	C	OTHER_TEXT	⟦qokol⟧
F83_P5	f83r.37:5	shedy	C	OTHER_TEXT	⟦shedy⟧〔→D13〕
F83_P5	f83r.38:1	or	N	OTHER_TEXT	⟦or⟧
F83_P5	f83r.38:2	chey	N	OTHER_TEXT	⟦chey⟧
F83_P5	f83r.38:3	qockhey	N	OTHER_TEXT	⟦qockhey⟧
F83_P5	f83r.38:4	dairydy	N	OTHER_TEXT	⟦dairydy⟧
F83_P5	f83r.38:1	or	C	OTHER_TEXT	⟦or⟧
F83_P5	f83r.38:2	chey	C	OTHER_TEXT	⟦chey⟧
F83_P5	f83r.38:3	qockhey	C	OTHER_TEXT	⟦qockhey⟧
F83_P5	f83r.38:4	dairydy	C	OTHER_TEXT	⟦dairydy⟧
F83_P5	f83r.39:1	qokain	N	OTHER_TEXT	⟦qokain⟧
F83_P5	f83r.39:2	shey	N	OTHER_TEXT	⟦shey⟧
F83_P5	f83r.39:3	kain	N	OTHER_TEXT	⟦kain⟧
F83_P5	f83r.39:4	chckhal	N	OTHER_TEXT	⟦chckhal⟧
F83_P5	f83r.39:1	qokain	C	OTHER_TEXT	⟦qokain⟧
F83_P5	f83r.39:2	shey	C	OTHER_TEXT	⟦shey⟧
F83_P5	f83r.39:3	kain	C	OTHER_TEXT	⟦kain⟧
F83_P5	f83r.39:4	chckhal	C	OTHER_TEXT	⟦chckhal⟧
F83_P5	f83r.40:1	solchedy	N	OTHER_TEXT	⟦solchedy⟧
F83_P5	f83r.40:2	olchedy	N	OTHER_TEXT	⟦olchedy⟧
F83_P5	f83r.40:3	chedaiin	N	OTHER_TEXT	⟦chedaiin⟧
F83_P5	f83r.40:1	solchedy	C	OTHER_TEXT	⟦solchedy⟧
F83_P5	f83r.40:2	olchedy	C	OTHER_TEXT	⟦olchedy⟧
F83_P5	f83r.40:3	chedaiin	C	OTHER_TEXT	⟦chedaiin⟧
F83_P5	f83r.41:1	solkey	N	OTHER_TEXT	⟦solkey⟧
F83_P5	f83r.41:2	lchedy	N	OTHER_TEXT	⟦lchedy⟧
F83_P5	f83r.41:3	qolkain	N	OTHER_TEXT	⟦qolkain⟧
F83_P5	f83r.41:4	dal	N	OTHER_TEXT	⟦dal⟧
F83_P5	f83r.41:1	solkey	C	OTHER_TEXT	⟦solkey⟧
F83_P5	f83r.41:2	lchedy	C	OTHER_TEXT	⟦lchedy⟧
F83_P5	f83r.41:3	qolkain	C	OTHER_TEXT	⟦qolkain⟧
F83_P5	f83r.41:4	dal	C	OTHER_TEXT	⟦dal⟧
F83_P5	f83r.42:1	sol	N	OTHER_TEXT	⟦sol⟧〔→D07〕
F83_P5	f83r.42:2	ol	N	OTHER_TEXT	⟦ol⟧
F83_P5	f83r.42:3	chcthdy	N	OTHER_TEXT	⟦chcthdy⟧
F83_P5	f83r.42:4	l	N	OTHER_TEXT	⟦l⟧
F83_P5	f83r.42:5	chedy	N	OTHER_TEXT	⟦chedy⟧〔→D12〕
F83_P5	f83r.42:6	lchdy	N	OTHER_TEXT	⟦lchdy⟧
F83_P5	f83r.42:1	sol	C	OTHER_TEXT	⟦sol⟧〔→D07〕
F83_P5	f83r.42:2	ol	C	OTHER_TEXT	⟦ol⟧
F83_P5	f83r.42:3	chcthdy	C	OTHER_TEXT	⟦chcthdy⟧
F83_P5	f83r.42:4	l	C	OTHER_TEXT	⟦l⟧
F83_P5	f83r.42:5	chedy	C	OTHER_TEXT	⟦chedy⟧〔→D12〕
F83_P5	f83r.42:6	lchdy	C	OTHER_TEXT	⟦lchdy⟧
F83_P5	f83r.43:1	daiin	N	OTHER_TEXT	⟦daiin⟧
F83_P5	f83r.43:2	sheol	N	OTHER_TEXT	⟦sheol⟧
F83_P5	f83r.43:3	chedy	N	OTHER_TEXT	⟦chedy⟧〔→D12〕
F83_P5	f83r.43:4	qotal	N	OTHER_TEXT	⟦qotal⟧
F83_P5	f83r.43:5	sar	N	OTHER_TEXT	⟦sar⟧
F83_P5	f83r.43:1	daiin	C	OTHER_TEXT	⟦daiin⟧
F83_P5	f83r.43:2	sheol	C	OTHER_TEXT	⟦sheol⟧
F83_P5	f83r.43:3	chedy	C	OTHER_TEXT	⟦chedy⟧〔→D12〕
F83_P5	f83r.43:4	qotal	C	OTHER_TEXT	⟦qotal⟧
F83_P5	f83r.43:5	sar	C	OTHER_TEXT	⟦sar⟧
F83_P5	f83r.44:1	skar	N	OTHER_TEXT	⟦skar⟧
F83_P5	f83r.44:2	shedy	N	OTHER_TEXT	⟦shedy⟧〔→D13〕
F83_P5	f83r.44:1	skar	C	OTHER_TEXT	⟦skar⟧
F83_P5	f83r.44:2	shedy	C	OTHER_TEXT	⟦shedy⟧〔→D13〕
F83_Q1	f83r.47:1	otchdy	N	OTHER_TEXT	⟦otchdy⟧
F83_Q1	f83r.47:2	qokchdy	N	OTHER_TEXT	⟦qokchdy⟧
F83_Q1	f83r.47:3	shedal	N	OTHER_TEXT	⟦shedal⟧
F83_Q1	f83r.47:1	otchdy	C	OTHER_TEXT	⟦otchdy⟧
F83_Q1	f83r.47:2	qokchdy	C	OTHER_TEXT	⟦qokchdy⟧
F83_Q1	f83r.47:3	shedal	C	OTHER_TEXT	⟦shedal⟧
F83_Q1	f83r.48:1	dal	N	OTHER_TEXT	⟦dal⟧
F83_Q1	f83r.48:2	cheol	N	OTHER_TEXT	⟦cheol⟧
F83_Q1	f83r.48:3	lol	N	OTHER_TEXT	⟦lol⟧
F83_Q1	f83r.48:4	chdal	N	OTHER_TEXT	⟦chdal⟧
F83_Q1	f83r.48:5	aiin	N	OTHER_TEXT	⟦aiin⟧
F83_Q1	f83r.48:1	dal	C	OTHER_TEXT	⟦dal⟧
F83_Q1	f83r.48:2	cheol	C	OTHER_TEXT	⟦cheol⟧
F83_Q1	f83r.48:3	lol	C	OTHER_TEXT	⟦lol⟧
F83_Q1	f83r.48:4	chdal	C	OTHER_TEXT	⟦chdal⟧
F83_Q1	f83r.48:5	aiin	C	OTHER_TEXT	⟦aiin⟧
F83_Q1	f83r.49:1	sol	N	OTHER_TEXT	⟦sol⟧〔→D07〕
F83_Q1	f83r.49:2	daiiin	N	OTHER_TEXT	⟦daiiin⟧
F83_Q1	f83r.49:3	chedy	N	OTHER_TEXT	⟦chedy⟧〔→D12〕
F83_Q1	f83r.49:1	sol	C	OTHER_TEXT	⟦sol⟧〔→D07〕
F83_Q1	f83r.49:2	daiiin	C	OTHER_TEXT	⟦daiiin⟧
F83_Q1	f83r.49:3	chedy	C	OTHER_TEXT	⟦chedy⟧〔→D12〕
F83_Q2	f83r.52:1	solkeey	N	OTHER_TEXT	⟦solkeey⟧
F83_Q2	f83r.52:2	qekey	N	OTHER_TEXT	⟦qekey⟧
F83_Q2	f83r.52:3	raly	N	OTHER_TEXT	⟦raly⟧
F83_Q2	f83r.52:4	ol	N	OTHER_TEXT	⟦ol⟧
F83_Q2	f83r.52:1	solkeey	C	OTHER_TEXT	⟦solkeey⟧
F83_Q2	f83r.52:2	qekey	C	OTHER_TEXT	⟦qekey⟧
F83_Q2	f83r.52:3	raly	C	OTHER_TEXT	⟦raly⟧
F83_Q2	f83r.52:4	ol	C	OTHER_TEXT	⟦ol⟧
