occurrence_id	page	locus	ordinal	surface	position	reader_exact	split_normalized	reader_merge_direction	reader_merge_surface	reader_merge_readers	reader_merge_known_surface	raw_line_set_candidates	reader_merge_decision	all_present_exact	zl3b_line	it2a_line	rf1b_line	claim_boundary
G670-T0071	f80r	f80r.26	10	otair	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	lchol dar shecthy otedy qol olcheedy opcheeky qotchy qokaiin otair olky	lchol dar shecthy otedy qol olcheedy opcheeky qotchy qokaiin otair olky	lchol dar shecthy ote y qol olchee y opcheeky qotchy qokaiin otair lky	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0072	f80v	f80v.43	3	shkain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	sor ain shkain shar okshey dalar shokal dy	sor ain shkain shar okshey dalar shokal dy	sor ain shkain shar ok ey dal ar shokal dy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0073	f81v	f81v.1	11	ofalsheky	EOS	0	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	par shey keedy shekal dal dar ol pchedy shek dain ofalsheky	par shey keedy shekal dal dar ol pchedy shek dain ofal sheky	par shey keedy shekal dal ar ol pchedy shekdain ofal sheky	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0074	f81v	f81v.24	1	ytey	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ytey okchedy qokal okeey qol cheedy sal teol dchdy ly	ytey okchedy qokal okeey qol cheedy sal teol dchdy ly	ytey okche y qokal okeey qol chee y sal teol dchd ly	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0075	f82r	f82r.6	9	chedol	EOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	sar shedy qol shedaiin sheckhy okal sheky qotaiin chedol	sor shedy qol shedaiin sheckhy okal sheky qotaiin chedol	sar shedy qol shedaiin sheckh okal sheky qotaiin ched l	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0076	f83r	f83r.19	7	qetal	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	sar shedaiin ockhey sain ched shedy qetal dal shedy shey lchedy	sor shedaiin ockhey sain ched shedy qetal dal shedy shey lchedy	sar she aiin ockhey sain ched she y qetal dal she y shey l chedy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0077	f83r	f83r.55	2	rtain	MEDIAL	0	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	sol rtain cthal	sol rtain cthol	sol r tain cth l	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0078	f83v	f83v.5	5	chedol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qokal shedy qotain chedy chedol daiin otaiin shedy qokeedy okaiin	qokal shedy qotain chedy chedol doiin otaiin shedy qokeedy okaiin	qokal edy qotain chedy chedol d iin otaiin shedy qokeedy okaiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0079	f85r2	f85r2.1	10	otodar	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	odeedy otedy opaees ar chcthy otchdy otody otar chepaiin otodar otodaiin opaiin otaiin qopchas otchedy olkaiin odar aloees otchedy qotedaiin odar octhody shedaiin olaiin olfor daiin ol lkechch os aiin oteedy dar otees opaiin chcphdar	odchdy otedy opoees ar chcthy otchdy otedy otar chepaiin otadar otodaiin opoiin otaiin qopchchs otchedy olkaiin odar aloees otchedy qotedaiin odar octhody shedaiin olaiin olfor daiin ol lkech os aiin otchdy dar otees ofaiin chcphdar	odee y otedy opoees ar chcthy otchdy oto y otar chepaiin ot dar otodaiin opaiin otaiin qopchas otche y olkaiin odar aloees otchedy qotedaiin odar octhody shedaiin olaiin olfor daiin ol lkechch os iin otchdy dar otees ofaiin chcph ar	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0080	f86v3	f86v3.2	4	otair	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	rain ychedy qoeeey otair cheody ytain qy kaiin	sain ychedy qoeeey otair cheody ytain qokaiin	sain yche y qoeeey otair cheo y ytain qy kaiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0081	f86v3	f86v3.26	8	otodar	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	shor yteey oteedy shedaiin sheey otaiin ytaiin otodar aiin	shor yteey oteedy shedaiin sheey otaiin ytaiin otodar aiin	shor yteey oteedy she aiin sheey otaiin ytaiin oto ar aiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0082	f86v3	f86v3.8	4	otair	EOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	sor aiin otey otair	sar aiin otey otais	sar aiin otey otair	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0083	f88r	f88r.28	10	alsy	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	ykar cheol chol chey ckhey s or shear ar alsy	ykar cheol chol chey ckhey s or shear ar alsy	ykar cheol chol chey ckhey s or shear ar alsy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0084	f89v1	f89v1.15	7	ytey	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dcheo daiin cthol daiin daldy okeor ytey keor cheyty ochy	dcheocy daiin cthol daiin daldy okeor ytey keor cheyty ochy	dcheo daiin cthol aiin dal y okeor ytey keor cheyty ochy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0085	f89v1	f89v1.7	11	chearory	EOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qokey daiin cheey ctho dy qoor shear s ol chor chearory	qokey daiin cheey cthody qoor sheor sol chor cheor ory	qokeo daiin cheey ctho dy qoor she r s ol chor che rory	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0086	f93r	f93r.5	6	otodar	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	ol chody cfhol dol qokol otodar chodain	ol chody cfhol dol qokol otodar chodain	ol chody cfhol dol qokol otodar chodain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0087	f93v	f93v.2	5	ytey	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	yteeody qotody qotchol qocthody ytey oky daiin dar cthog	yteeody qotody qotchol qocthody ytey oky daiin dar cthog	yteeod qoto y qotchol qoctho y ytey oky aiin dar cthog	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0088	f95r1	f95r1.11	4	chekain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ykaiin or chdy chekain ol dar ykar olkeey ldar chekal	ykaiin or chdy chekain ol dar ykar olkeey ldar chckhal	ykaiin or chdy chekain ol dar ykar olkeey ldar chekal	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0089	f96r	f96r.8	2	secheeol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ykeor secheeol sheol qokeeey chol daiin	ykeor secheeol sheol qokeeey chol daiin	ykeor secheeol sheol qokeeey chol aiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0090	f9r	f9r.3	2	cphy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	toiin cphy qotod otaiin cthy okor chey ctho d ram	toiin cphy qotod otaiin cthy okor chey cthod ram	toiin cphy qotod otaiin cthy okor chey cthod ram	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0091	f9v	f9v.4	1	ytey	BOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ytey tch y kaiin cthor otol oty toldy	ytey tchy kaiin cthor otol oty toldy	yteytchy taiin cthor otol oty toldy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
