rank	strict_complete	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	working_translation_de
22	0	f80v	f80v.43	B	B	2	8	8	2	0	2	0	1.000000	6	7	1	0	sor ain shkain shar okshey dalar shokal dy	Samenportion | Menge-/Klassenwert II | eingeweichte und erhitzte Droge auf Stufe II | angefeuchtete Drogenfraktion I | heiß-feuchter Ansatz in der Mitte des Grades | erste Fraktion Rohdroge I abmessen | Feuchtansatz aus heißem Rohstoff Klasse I am Gradanfang | Qualitäts-/Wertfeld geschlossen	V13:SCOPED_CONCRETE_HEAD_FORM | V13:VALUE_MINIM_SERIES | GDT670:EXACT_WHOLE:shkain | GDT662:EXACT_WHOLE:shar | GDT647:FAMILY_MIGRATION | GDT669:EXACT_WHOLE:dalar | GDT657:EXACT_ORDERED_WHOLE | GDT660:DY_EOS	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	NONE	NONE	Samenportion; zwei Teile; eingeweichte und erhitzte Droge auf Stufe II; angefeuchtete Drogenfraktion I; heiß-feuchter Ansatz in der Mitte des Grades; erste Fraktion Rohdroge I abmessen; Feuchtansatz aus heißem Rohstoff Klasse I am Gradanfang.
23	0	f81v	f81v.1	B	B	2	11	11	0	1	4	0	1.000000	7	8	1	0	par shey keedy shekal dal dar ol pchedy shek dain ofalsheky	Pulverfraktion I | feucht in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | Rohstoffklasse I: feucht in der Gradmitte; heiß am Gradanfang | abgemessene Rohstoffmenge I | abgemessene Fraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | getrocknetes Pulver | bis zur Mittelstufe einweichen und erhitzen | Grad-/Maßwert II | Blütenrohstoff I im Ansatz bis zur Mittelstufe einweichen, erhitzen und abschließen	V13:SCOPED_RESIDUAL_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT657:EXACT_ORDERED_WHOLE | GDT655:NEW_EXACT_WHOLE | GDT649:STRONG_FAMILY_DEFAULT | V13:QUALITY_STATE_MATERIAL_CARRIER | V13:SCOPED_CONCRETE_HEAD_FORM | GDT669:EXACT_WHOLE:shek | V13:CONTEXTUAL_VALUE_SERIES | GDT670:EXACT_WHOLE:ofalsheky	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | AMBIGUOUS_ACTIVE_RIVAL | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	NONE	NONE	Pulverfraktion I; bis zur mittleren Einweichstufe; bis zur Heizendstufe gebracht; Rohstoff I: feucht in der Gradmitte; heiß am Gradanfang; abgemessene Rohstoffmenge I; abgemessene Fraktion I; Grundansatz; getrocknetes Pulver; bis zur Mittelstufe einweichen und erhitzen; zwei Maße; Blütenrohstoff I im Ansatz bis zur Mittelstufe einweichen, erhitzen und abschließen
24	0	f82r	f82r.6	B	B	2	9	9	0	0	3	0	1.000000	6	6	1	0	sar shedy qol shedaiin sheckhy okal sheky qotaiin chedol	Samenfraktion I | feucht in der Mitte des Grades, abgeschlossen | Drogenstoff zugeben | drei Dosen bis zur Mittelstufe eingeweichter Droge | feuchtes Arzneikompositum am Gradanfang | Rohstoffklasse I im Ansatz, heiß am Gradanfang | bis zur Mittelstufe einweichen, erhitzen und abschließen | kalt, Grad III | Drogenstoff bis zur Mittelstufe trocknen und abmessen	V13:SCOPED_RESIDUAL_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT662:EXACT_WHOLE:qol | GDT669:EXACT_WHOLE:shedaiin | GDT651:REVISED_FOUR_SHELL_CKH_GRID | GDT656:REVISE_AL_QUALITY_MODEL | GDT667:EXACT_WHOLE:sheky | V13:TARGET_SURFACE_DEFAULT | GDT670:EXACT_WHOLE:chedol	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE	NONE	NONE	Samenfraktion I; bis zur mittleren Einweichstufe gebracht; gib Folgendes hinzu: drei Dosen bis zur Mittelstufe eingeweichter Droge; feuchtes Arzneikompositum am Gradanfang; Rohstoff I, leicht erhitzt im Ansatz; bis zur Mittelstufe einweichen, erhitzen und abschließen; kalt, Grad III; Drogenstoff bis zur Mittelstufe trocknen und abmessen
25	0	f83r	f83r.19	B	B	2	11	11	0	0	5	0	1.000000	6	7	1	0	sar shedaiin ockhey sain ched shedy qetal dal shedy shey lchedy	Samenfraktion I | drei Dosen bis zur Mittelstufe eingeweichter Droge | Ansatz eines Arzneikompositums in der Gradmitte | Saatgut, Typ/Charge II | Trockenstufe Mitte, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | kühle Rohdroge I bis zur Mittelstufe | abgemessene Rohstoffmenge I | feucht in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades | getrocknetes Drogenholz	V13:SCOPED_RESIDUAL_HEAD_FORM | GDT669:EXACT_WHOLE:shedaiin | GDT652:STRONG_BOUNDARY_COMPOUND | GDT661:EXACT_WHOLE:sain | GDT663:EXACT_WHOLE:ched | GDT647:FAMILY_MIGRATION | GDT670:EXACT_WHOLE:qetal | GDT655:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM	READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE	NONE	NONE	Samenfraktion I; drei Dosen bis zur Mittelstufe eingeweichter Droge; Ansatz eines Arzneikompositums in der Gradmitte; Saatgut, Typ/Charge II; Trockenstufe Mitte, abgeschlossen; bis zur mittleren Einweichstufe gebracht; kühle Rohdroge I bis zur Mittelstufe; abgemessene Rohstoffmenge I; bis zur mittleren Einweichstufe gebracht; bis zur mittleren Einweichstufe; getrocknetes Drogenholz
26	0	f83r	f83r.55	B	B	2	3	3	0	0	2	0	1.000000	1	2	1	0	sol rtain cthal	Samenmaterial/Saatgut | Wurzeldroge auf Kältestufe II | Kraut- oder Blattdroge aus Rohdroge I	V13:SCOPED_CONCRETE_HEAD_FORM | GDT670:EXACT_WHOLE:rtain | GDT669:EXACT_WHOLE:cthal	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	NONE	NONE	Samenmaterial/Saatgut; Wurzeldroge auf Kältestufe II; Kraut- oder Blattdroge aus Rohdroge I
27	0	f83v	f83v.5	B	B	2	10	10	2	0	2	0	1.000000	8	8	1	0	qokal shedy qotain chedy chedol daiin otaiin shedy qokeedy okaiin	Rohstoffklasse I, heiß am Gradanfang | feucht in der Mitte des Grades, abgeschlossen | kalt im qo-Rahmen, Grad II | trocken in der Mitte des Grades, abgeschlossen | Drogenstoff bis zur Mittelstufe trocknen und abmessen | Qualitätsgrad III | kalt im Zubereitungsrahmen, Grad III | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß, Grad III, im Ansatzrahmen	GDT656:REVISE_AL_QUALITY_MODEL | GDT647:FAMILY_MIGRATION | V13:QUALITY_DEGREE_SERIES | GDT647:FAMILY_MIGRATION | GDT670:EXACT_WHOLE:chedol | V13:CONTEXTUAL_VALUE_SERIES | V13:QUALITY_DEGREE_SERIES | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	Rohstoff I, heiß am Gradanfang; bis zur mittleren Einweichstufe gebracht; kalt im qo-Rahmen, Grad II; bis zur mittleren Trockenstufe gebracht; Drogenstoff bis zur Mittelstufe trocknen und abmessen; Stufe III; kalt im Zubereitungsrahmen, Grad III; bis zur mittleren Einweichstufe gebracht; bis zur Heizendstufe gebracht; Ansatz auf Heizstufe III
28	0	f86v3	f86v3.26	C	B	2	9	9	2	0	2	0	1.000000	7	7	1	0	shor yteey oteedy shedaiin sheey otaiin ytaiin otodar aiin	Blüten-/Fruchtstand; reproduktiver Teil | kühle hiervon bis zur Endstufe ab | kalter Ansatz am Ende des Grades, abgeschlossen | drei Dosen bis zur Mittelstufe eingeweichter Droge | feucht am Ende des Grades | kalt im Zubereitungsrahmen, Grad III | Eintrag: kalt, Stufe III | Kaltansatz erneut ansetzen und die erste Fraktion abmessen | Menge III	V13:PART_OR_FORM | GDT665:EXACT_WHOLE:yteey | GDT647:FAMILY_MIGRATION | GDT669:EXACT_WHOLE:shedaiin | GDT647:FAMILY_MIGRATION | V13:QUALITY_DEGREE_SERIES | GDT663:EXACT_WHOLE:ytaiin | GDT670:EXACT_WHOLE:otodar | V13:TARGET_SURFACE_DEFAULT	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	NONE	NONE	Blüten-/Fruchtstand; Blüten- oder Fruchtdroge; kühle hiervon bis zur Endstufe ab; Ansatz auf Kühlendstufe abgeschlossen; drei Dosen bis zur Mittelstufe eingeweichter Droge; vollständig eingeweicht; kalt im Zubereitungsrahmen, Grad III; hierzu: kalt, Stufe III; Kaltansatz erneut ansetzen und die erste Fraktion abmessen; drei Teile
29	0	f86v3	f86v3.8	C	B	2	4	4	0	0	2	0	1.000000	2	2	1	0	sor aiin otey otair	Samenportion | Menge III | kalter Ansatz in der Mitte des Grades | zweite kalte Drogenfraktion im Ansatz	V13:SCOPED_CONCRETE_HEAD_FORM | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT670:EXACT_WHOLE:otair	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE	NONE	NONE	Samenportion; drei Teile; Ansatz bis zur mittleren Kühlstufe; zweite kalte Drogenfraktion im Ansatz
30	1	f88r	f88r.28	P	A	1	10	10	2	0	0	0	1.000000	10	10	1	1	ykar cheol chol chey ckhey s or shear ar alsy	nimm hiervon die erste erhitzte Drogenfraktion | trockener Drogenstoff | trocken; nominal trockenes Gut/Material | trocken in der Mitte des Grades | Arzneikompositum in der Gradmitte | Samen-/Saatgutposten | Drogenportion | erste Fraktion bis zur Mittelstufe einweichen | Drogenfraktion I | Saatrohdroge I in Grundform abschließen	GDT664:EXACT_WHOLE:ykar | GDT642:ROUND_01 | V13:DRY_OL_FORM | GDT647:FAMILY_MIGRATION | GDT652:STRONG_NEUTRAL_CKH_FAMILY | GDT660:S_MEDIAL | GDT654:REVISE_AMBIGUOUS_TO_EXACT | GDT669:EXACT_WHOLE:shear | GDT654:NEW_EXACT_WHOLE | GDT670:EXACT_WHOLE:alsy	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	nimm hiervon die erste erhitzte Drogenfraktion; trockener Drogenstoff; Trockengut; bis zur mittleren Trockenstufe; Arzneikompositum in der Gradmitte; Samen-/Saatgutposten; Drogenportion; erste Fraktion bis zur Mittelstufe einweichen; Drogenfraktion I; Saatrohdroge I in Grundform abschließen
31	0	f89v1	f89v1.7	P	A	1	11	11	2	0	7	0	1.000000	4	4	1	0	qokey daiin cheey ctho dy qoor shear s ol chor chearory	heiß in der Mitte des Grades | Grad-/Maßwert III | trocken am Ende des Grades | Krautansatz | Qualitäts-/Wertfeld geschlossen | Drogenportion | erste Fraktion bis zur Mittelstufe einweichen | Samen-/Saatgutposten | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Pflanzen-/Reproduktionsteil | eine Portion der ersten Fraktion bis zur Mittelstufe trocknen und abschließen	GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION | GDT662:EXACT_WHOLE:ctho | GDT660:DY_MEDIAL | GDT654:NEW_EXACT_WHOLE | GDT669:EXACT_WHOLE:shear | GDT660:S_MEDIAL | V13:QUALITY_STATE_MATERIAL_CARRIER | V13:PART_OR_FORM | GDT670:EXACT_WHOLE:chearory	READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE	NONE	NONE	bis zur mittleren Heizstufe; drei Maße; vollständig getrocknet; Krautansatz; Drogenportion; erste Fraktion bis zur Mittelstufe einweichen; Samen-/Saatgutposten; Grundansatz; Pflanzenteil; eine Portion der ersten Fraktion bis zur Mittelstufe trocknen und abschließen
32	0	f96r	f96r.8	H	A	1	6	6	1	0	1	0	1.000000	5	5	1	0	ykeor secheeol sheol qokeeey chol daiin	erhitze hiervon eine Portion bis zur Mittelstufe | vollständig getrockneter Saatdrogenstoff | feuchtes Material | stark erhitzt, Endstufe III | trocken; nominal trockenes Gut/Material | Qualitätsgrad III	GDT669:EXACT_WHOLE:ykeor | GDT670:EXACT_WHOLE:secheeol | V13:TARGET_SURFACE_DEFAULT | GDT662:EXACT_WHOLE:qokeeey | V13:DRY_OL_FORM | V13:CONTEXTUAL_VALUE_SERIES	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE	NONE	NONE	erhitze hiervon eine Portion bis zur Mittelstufe; vollständig getrockneter Saatdrogenstoff; feuchtes Material; erhitze bis Endstufe III; Trockengut; Stufe III
