page	locus	section	target_occurrences	target_ordinals	target_surfaces	rendering_classes	zl3b_line	v46_token_glosses_de	v47_token_glosses_de	v47_working_translation_de	v46_unknown_tokens	v47_unknown_tokens	v47_complete
f36r	f36r.4	H	1	2	cphy	EXACT_WHOLE	podaiir cphy qoypchol som chy dchy fchom dar	[podaiir:?] | [cphy:?] | [qoypchol:?] | [som:?] | trocken am Anfang des Grades | Dosis Trockendroge, Grundform | [fchom:?] | abgemessene Fraktion I	[podaiir:?] | Arzneikompositum in Grundform | [qoypchol:?] | [som:?] | trocken am Anfang des Grades | Dosis Trockendroge, Grundform | [fchom:?] | abgemessene Fraktion I	[podaiir:?]; Arzneikompositum in Grundform; [qoypchol:?]; [som:?]; angetrocknet; Dosis Trockendroge, Grundform; [fchom:?]; abgemessene Fraktion I	5	4	0
f3v	f3v.13	H	1	2	shkaiin	EXACT_WHOLE	shar shkaiin qokchy yty cthal chky	angefeuchtete Drogenfraktion I | [shkaiin:?] | heiß und trocken am Anfang des Grades | kühle hiervon leicht ab | Kraut- oder Blattdroge aus Rohdroge I | getrocknete Droge leicht erhitzen	angefeuchtete Drogenfraktion I | eingeweichte und erhitzte Droge auf Stufe III | heiß und trocken am Anfang des Grades | kühle hiervon leicht ab | Kraut- oder Blattdroge aus Rohdroge I | getrocknete Droge leicht erhitzen	angefeuchtete Drogenfraktion I; eingeweichte und erhitzte Droge auf Stufe III; heiß und angetrocknet; kühle hiervon leicht ab; Kraut- oder Blattdroge aus Rohdroge I; getrocknete Droge leicht erhitzen	1	0	1
f40r	f40r.10	H	1	5	ka	KA_READER_MERGE_RIGHT_NOVEL	saiin olcheey chdy ychey ka ar oky ykedy okair ody	Samen/Saatgut, Typ/Charge III | Holzdrogenansatz vollständig trocknen | trocken am Anfang des Grades, abgeschlossen | [ychey:?] | [ka:?] | Drogenfraktion I | heißer Ansatz am Anfang des Grades | erhitze hiervon bis zur Mittelstufe und schließe ab | heiße Drogenfraktion II im Ansatz | fertiggestellter Ansatz	Samen/Saatgut, Typ/Charge III | Holzdrogenansatz vollständig trocknen | trocken am Anfang des Grades, abgeschlossen | [ychey:?] | erhitzte Wurzelfraktion I | Drogenfraktion I | heißer Ansatz am Anfang des Grades | erhitze hiervon bis zur Mittelstufe und schließe ab | heiße Drogenfraktion II im Ansatz | fertiggestellter Ansatz	Samen/Saatgut, Typ/Charge III; Holzdrogenansatz vollständig trocknen; angetrocknet; [ychey:?]; erhitzte Wurzelfraktion I; leicht erhitzter Ansatz; erhitze hiervon bis zur Mittelstufe und schließe ab; heiße Drogenfraktion II im Ansatz; fertiggestellter Ansatz	2	1	0
f41r	f41r.6	H	1	5	ytey	EXACT_WHOLE	shedey polchedy qokeey chekedy ytey chkeeod ypchedpy shepy shedy	[shedey:?] | getrockneter Pulverstoff/-ansatz | heiß am Ende des Grades | [chekedy:?] | [ytey:?] | [chkeeod:?] | [ypchedpy:?] | [shepy:?] | feucht in der Mitte des Grades, abgeschlossen	[shedey:?] | getrockneter Pulverstoff/-ansatz | heiß am Ende des Grades | [chekedy:?] | kühle hiervon bis zur Mittelstufe ab und schließe ab | [chkeeod:?] | [ypchedpy:?] | [shepy:?] | feucht in der Mitte des Grades, abgeschlossen	[shedey:?]; getrockneter Pulverstoff/-ansatz; bis zur Heizendstufe; [chekedy:?]; kühle hiervon bis zur Mittelstufe ab und schließe ab; [chkeeod:?]; [ypchedpy:?]; [shepy:?]; bis zur mittleren Einweichstufe gebracht	6	5	0
f42r	f42r.12	H	1	5	choeky	EXACT_WHOLE	dcheey chol shol chokaiin choeky d dain dal	eine Dosis vollständig trocknen und abschließen | trocken; nominal trockenes Gut/Material | feucht; nominal feuchtes Gut/Material | Trockenansatz, heiß auf Stufe III | [choeky:?] | Dosis | Grad-/Maßwert II | abgemessene Rohstoffmenge I	eine Dosis vollständig trocknen und abschließen | trocken; nominal trockenes Gut/Material | feucht; nominal feuchtes Gut/Material | Trockenansatz, heiß auf Stufe III | trocknen, ansetzen, bis zur Mittelstufe erhitzen und abschließen | Dosis | Grad-/Maßwert II | abgemessene Rohstoffmenge I	eine Dosis vollständig trocknen und abschließen; Trockengut; Feuchtgut; Trockenansatz, heiß auf Stufe III; trocknen, ansetzen, bis zur Mittelstufe erhitzen und abschließen; Dosis; zwei Maße; abgemessene Rohstoffmenge I	1	0	1
f42r	f42r.22	H	1	1	kchaiin	EXACT_WHOLE	kchaiin chos ckhaiin choro r chaiin	[kchaiin:?] | eine Charge Trockenansatz | [ckhaiin:?] | [choro:?] | Wurzel | trocken, Grad III	heiß-getrocknete Droge auf Stufe III | eine Charge Trockenansatz | [ckhaiin:?] | [choro:?] | Wurzel | trocken, Grad III	heiß-getrocknete Droge auf Stufe III; eine Charge Trockenansatz; [ckhaiin:?]; [choro:?]; Wurzel; trocken, Grad III	3	2	0
f43r	f43r.4	H	1	3	ytey	EXACT_WHOLE	das ar ytey tedy kar arar she kalchdy cholky qotaly chedy oty otam	[das:?] | Drogenfraktion I | [ytey:?] | kalt in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I | [arar:?] | feucht, attributiv gebunden | Rohdroge I erhitzen, trocknen und abschließen | getrockneten Drogenstoff leicht erhitzen | [qotaly:?] | trocken in der Mitte des Grades, abgeschlossen | kalter Ansatz am Anfang des Grades | ein Maß kalten Ansatzes	[das:?] | Drogenfraktion I | kühle hiervon bis zur Mittelstufe ab und schließe ab | kalt in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I | [arar:?] | feucht, attributiv gebunden | Rohdroge I erhitzen, trocknen und abschließen | getrockneten Drogenstoff leicht erhitzen | [qotaly:?] | trocken in der Mitte des Grades, abgeschlossen | kalter Ansatz am Anfang des Grades | ein Maß kalten Ansatzes	[das:?]; Drogenfraktion I; kühle hiervon bis zur Mittelstufe ab und schließe ab; bis zur mittleren Kühlstufe gebracht; heiße Drogenfraktion I; [arar:?]; feucht, attributiv gebunden; Rohdroge I erhitzen, trocknen und abschließen; getrockneten Drogenstoff leicht erhitzen; [qotaly:?]; bis zur mittleren Trockenstufe gebracht; kalter Ansatz am Anfang des Grades; ein Maß kalten Ansatzes	4	3	0
f43r	f43r.8	H	1	5	qoiiin	EXACT_WHOLE	ytchedy chedy cheody shy qoiiin sheeeky chedy dain shy ykolor otaiin old	[ytchedy:?] | trocken in der Mitte des Grades, abgeschlossen | getrockneter Ansatz | feucht am Anfang des Grades | [qoiiin:?] | [sheeeky:?] | trocken in der Mitte des Grades, abgeschlossen | Grad-/Maßwert II | feucht am Anfang des Grades | [ykolor:?] | kalt im Zubereitungsrahmen, Grad III | [old:?]	[ytchedy:?] | trocken in der Mitte des Grades, abgeschlossen | getrockneter Ansatz | feucht am Anfang des Grades | nimm Ansatz in Zubereitungsform IV | [sheeeky:?] | trocken in der Mitte des Grades, abgeschlossen | Grad-/Maßwert II | feucht am Anfang des Grades | [ykolor:?] | kalt im Zubereitungsrahmen, Grad III | [old:?]	[ytchedy:?]; bis zur mittleren Trockenstufe gebracht; getrockneter Ansatz; leicht angefeuchtet; nimm Ansatz in Zubereitungsform IV; [sheeeky:?]; bis zur mittleren Trockenstufe gebracht; zwei Maße; leicht angefeuchtet; [ykolor:?]; kalt im Zubereitungsrahmen, Grad III; [old:?]	5	4	0
f44r	f44r.5	H	1	7	ytey	EXACT_WHOLE	toy shysho qoteey char cheeky sheey ytey daiin	[toy:?] | [shysho:?] | kalt am Ende des Grades | Trockenfraktion I | trocken am Gradende, dann heiß am Gradanfang | feucht am Ende des Grades | [ytey:?] | Grad-/Maßwert III	[toy:?] | [shysho:?] | kalt am Ende des Grades | Trockenfraktion I | trocken am Gradende, dann heiß am Gradanfang | feucht am Ende des Grades | kühle hiervon bis zur Mittelstufe ab und schließe ab | Grad-/Maßwert III	[toy:?]; [shysho:?]; bis zur Kühlendstufe; Trockenfraktion I; trocken am Gradende, dann heiß am Gradanfang; vollständig eingeweicht; kühle hiervon bis zur Mittelstufe ab und schließe ab; drei Maße	3	2	0
f46r	f46r.5	H	1	9	ytey	EXACT_WHOLE	okeedy shekeey ykey shedy chdy shky qotsheod ytedy ytey cheor	heißer Ansatz am Ende des Grades, abgeschlossen | [shekeey:?] | erhitze hiervon bis zur Mittelstufe und schließe ab | feucht in der Mitte des Grades, abgeschlossen | trocken am Anfang des Grades, abgeschlossen | [shky:?] | [qotsheod:?] | [ytedy:?] | [ytey:?] | trockener Drogenteil	heißer Ansatz am Ende des Grades, abgeschlossen | [shekeey:?] | erhitze hiervon bis zur Mittelstufe und schließe ab | feucht in der Mitte des Grades, abgeschlossen | trocken am Anfang des Grades, abgeschlossen | [shky:?] | [qotsheod:?] | [ytedy:?] | kühle hiervon bis zur Mittelstufe ab und schließe ab | trockener Drogenteil	Ansatz auf Heizendstufe abgeschlossen; [shekeey:?]; erhitze hiervon bis zur Mittelstufe und schließe ab; bis zur mittleren Einweichstufe gebracht; angetrocknet; [shky:?]; [qotsheod:?]; [ytedy:?]; kühle hiervon bis zur Mittelstufe ab und schließe ab; trockener Drogenteil	5	4	0
f47r	f47r.11	H	1	2	cphy	EXACT_WHOLE	dsho cphy daiin daiiny	eine Dosis Feuchtansatz abmessen | [cphy:?] | Grad-/Maßwert III | drei Teile abmessen und abschließen	eine Dosis Feuchtansatz abmessen | Arzneikompositum in Grundform | Grad-/Maßwert III | drei Teile abmessen und abschließen	eine Dosis Feuchtansatz abmessen; Arzneikompositum in Grundform; drei Maße; drei Teile abmessen und abschließen	1	0	1
f47v	f47v.2	H	1	3	cphy	EXACT_WHOLE	dsheey shy cphy otchey daiidy chory daiiy	abgemessene, vollständig angefeuchtete Droge | feucht am Anfang des Grades | [cphy:?] | kalt-trockener Ansatz in der Mitte des Grades | drei Maße, vollständig abgeteilt | Pflanzenteil in Grundform | [daiiy:?]	abgemessene, vollständig angefeuchtete Droge | feucht am Anfang des Grades | Arzneikompositum in Grundform | kalt-trockener Ansatz in der Mitte des Grades | drei Maße, vollständig abgeteilt | Pflanzenteil in Grundform | [daiiy:?]	abgemessene, vollständig angefeuchtete Droge; leicht angefeuchtet; Arzneikompositum in Grundform; kalt-trockener Ansatz in der Mitte des Grades; drei Maße, vollständig abgeteilt; Pflanzenteil in Grundform; [daiiy:?]	2	1	0
f51r	f51r.2	H	1	1	dcheodaiin	EXACT_WHOLE	dcheodaiin ckheody ckhody chody	[dcheodaiin:?] | fertiger Ansatz eines Arzneikompositums | Arzneikompositum ansetzen und fertigstellen | Trockenansatz, abgeschlossen	eine Dosis bis zur Mittelstufe trocknen und ansetzen; drei Dosen abmessen | fertiger Ansatz eines Arzneikompositums | Arzneikompositum ansetzen und fertigstellen | Trockenansatz, abgeschlossen	eine Dosis bis zur Mittelstufe trocknen und ansetzen; drei Dosen abmessen; fertiger Ansatz eines Arzneikompositums; Arzneikompositum ansetzen und fertigstellen; Trockenansatz, abgeschlossen	1	0	1
f56r	f56r.12	H	1	4	qokokchy	EXACT_WHOLE	sh cho kchey qokokchy	einweichen | Trockenansatz | heiß und trocken in der Mitte des Grades | [qokokchy:?]	einweichen | Trockenansatz | heiß und trocken in der Mitte des Grades | erhitze, setze an, erhitze erneut, trockne und schließe ab	einweichen; Trockenansatz; heiß und bis zur mittleren Trockenstufe; erhitze, setze an, erhitze erneut, trockne und schließe ab	1	0	1
f58v	f58v.37	S	1	5	otair	EXACT_WHOLE	olkeey okar ar choky otair otol chokey cheeky dalar	Holzdrogenansatz vollständig erhitzt | heiße Drogenfraktion I im Ansatz | Drogenfraktion I | heiß-trockene Zubereitung, Grundform | [otair:?] | kaltes Zubereitungsgut | heiß-trockener Ansatz in der Gradmitte | trocken am Gradende, dann heiß am Gradanfang | erste Fraktion Rohdroge I abmessen	Holzdrogenansatz vollständig erhitzt | heiße Drogenfraktion I im Ansatz | Drogenfraktion I | heiß-trockene Zubereitung, Grundform | zweite kalte Drogenfraktion im Ansatz | kaltes Zubereitungsgut | heiß-trockener Ansatz in der Gradmitte | trocken am Gradende, dann heiß am Gradanfang | erste Fraktion Rohdroge I abmessen	Holzdrogenansatz vollständig erhitzt; heiße Drogenfraktion I im Ansatz; Drogenfraktion I; heiß-trockene Zubereitung, Grundform; zweite kalte Drogenfraktion im Ansatz; kaltes Zubereitungsgut; heiß-trockener Ansatz in der Gradmitte; trocken am Gradende, dann heiß am Gradanfang; erste Fraktion Rohdroge I abmessen	1	0	1
f76r	f76r.11	T	1	8	chekain	EXACT_WHOLE	qotedshedy qorain oteedy chedy ol chdy raiiin chekain dain chckhy sal oty	[qotedshedy:?] | [qorain:?] | kalter Ansatz am Ende des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Anfang des Grades, abgeschlossen | [raiiin:?] | [chekain:?] | Grad-/Maßwert II | Arzneikompositum: trocken, Gradanfang | Saat-Rohstoff I | kalter Ansatz am Anfang des Grades	[qotedshedy:?] | [qorain:?] | kalter Ansatz am Ende des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Anfang des Grades, abgeschlossen | [raiiin:?] | bis zur Mittelstufe trocknen, dann auf Stufe II erhitzen | Grad-/Maßwert II | Arzneikompositum: trocken, Gradanfang | Saat-Rohstoff I | kalter Ansatz am Anfang des Grades	[qotedshedy:?]; [qorain:?]; Ansatz auf Kühlendstufe abgeschlossen; bis zur mittleren Trockenstufe gebracht; Grundansatz; angetrocknet; [raiiin:?]; bis zur Mittelstufe trocknen, dann auf Stufe II erhitzen; zwei Maße; Arzneikompositum: trocken, Gradanfang; Saat-Rohstoff I; kalter Ansatz am Anfang des Grades	4	3	0
f76r	f76r.46	T	1	10	otarain	EXACT_WHOLE	dain shear okedy otedy okedy lchedy chedy okar chedy otarain	Grad-/Maßwert II | erste Fraktion bis zur Mittelstufe einweichen | heißer Ansatz in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz | trocken in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I im Ansatz | trocken in der Mitte des Grades, abgeschlossen | [otarain:?]	Grad-/Maßwert II | erste Fraktion bis zur Mittelstufe einweichen | heißer Ansatz in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz | trocken in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I im Ansatz | trocken in der Mitte des Grades, abgeschlossen | zwei Teile der ersten kalten Drogenfraktion im Ansatz	zwei Maße; erste Fraktion bis zur Mittelstufe einweichen; Ansatz bis zur mittleren Heizstufe, abgeschlossen; Ansatz auf mittlerer Kühlstufe abgeschlossen; Ansatz bis zur mittleren Heizstufe, abgeschlossen; getrocknetes Drogenholz; bis zur mittleren Trockenstufe gebracht; heiße Drogenfraktion I im Ansatz; bis zur mittleren Trockenstufe gebracht; zwei Teile der ersten kalten Drogenfraktion im Ansatz	1	0	1
f76r	f76r.8	T	1	12	chekain	EXACT_WHOLE	qoaiin ches okeedal qoked qokeey shedy chey lkeedy okey dar aiin chekain oldy	nimm drei Teile | trockenes Drogenmaterial, Mittelstufe | Ansatz vollständig erhitzen und Rohdroge I abmessen | bis zur Mittelstufe erhitzen und abschließen | heiß am Ende des Grades | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades | Drogenholz, heiß am Gradende, abgeschlossen | heißer Ansatz in der Mitte des Grades | abgemessene Fraktion I | Menge III | [chekain:?] | fertiger, abgeseihter Auszug	nimm drei Teile | trockenes Drogenmaterial, Mittelstufe | Ansatz vollständig erhitzen und Rohdroge I abmessen | bis zur Mittelstufe erhitzen und abschließen | heiß am Ende des Grades | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades | Drogenholz, heiß am Gradende, abgeschlossen | heißer Ansatz in der Mitte des Grades | abgemessene Fraktion I | Menge III | bis zur Mittelstufe trocknen, dann auf Stufe II erhitzen | fertiger, abgeseihter Auszug	nimm drei Teile; trockenes Drogenmaterial, Mittelstufe; Ansatz vollständig erhitzen und Rohdroge I abmessen; bis zur Mittelstufe erhitzen und abschließen; bis zur Heizendstufe; bis zur mittleren Einweichstufe gebracht; bis zur mittleren Trockenstufe; Drogenholz, heiß am Gradende, abgeschlossen; Ansatz bis zur mittleren Heizstufe; abgemessene Fraktion I; drei Teile; bis zur Mittelstufe trocknen, dann auf Stufe II erhitzen; fertiger Holzdrogenansatz	1	0	1
f77r	f77r.21	B	1	8	olaiiny	EXACT_WHOLE	chedaiin shedy qokeedy qokedy qokeey chedy shear olaiiny	abgemessene Trockendroge, Dosis III | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | trocken in der Mitte des Grades, abgeschlossen | erste Fraktion bis zur Mittelstufe einweichen | [olaiiny:?]	abgemessene Trockendroge, Dosis III | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | trocken in der Mitte des Grades, abgeschlossen | erste Fraktion bis zur Mittelstufe einweichen | drei Teile Holzdrogenansatz abschließen	abgemessene Trockendroge, Dosis III; bis zur mittleren Einweichstufe gebracht; bis zur Heizendstufe gebracht; bis zur mittleren Heizstufe gebracht; bis zur Heizendstufe; bis zur mittleren Trockenstufe gebracht; erste Fraktion bis zur Mittelstufe einweichen; drei Teile Holzdrogenansatz abschließen	1	0	1
f78v	f78v.9	B	1	7	chedol	EXACT_WHOLE	y cheolk o lkeedy qokedy ol chedol okeedy qotedy rorarol	Eintrag: | [cheolk:?] | Holzdrogenansatz vollständig erhitzt und abgeschlossen | Drogenholz, heiß am Gradende, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [chedol:?] | heißer Ansatz am Ende des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | [rorarol:?]	Eintrag: | [cheolk:?] | Holzdrogenansatz vollständig erhitzt und abgeschlossen | Drogenholz, heiß am Gradende, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Drogenstoff bis zur Mittelstufe trocknen und abmessen | heißer Ansatz am Ende des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | [rorarol:?]	Eintrag: [cheolk:?]; Holzdrogenansatz vollständig erhitzt und abgeschlossen; bis zur mittleren Heizstufe gebracht; Grundansatz; Drogenstoff bis zur Mittelstufe trocknen und abmessen; Ansatz auf Heizendstufe abgeschlossen; bis zur mittleren Kühlstufe gebracht; [rorarol:?]	3	2	0
f80r	f80r.26	B	1	10	otair	EXACT_WHOLE	lchol dar shecthy otedy qol olcheedy opcheeky qotchy qokaiin otair olky	trockener Drogenholzstoff/Trockengut | abgemessene Fraktion I | feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut | kalter Ansatz in der Mitte des Grades, abgeschlossen | Drogenstoff zugeben | [olcheedy:?] | [opcheeky:?] | kalt und trocken am Anfang des Grades | heiß, Grad III | [otair:?] | [olky:?]	trockener Drogenholzstoff/Trockengut | abgemessene Fraktion I | feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut | kalter Ansatz in der Mitte des Grades, abgeschlossen | Drogenstoff zugeben | [olcheedy:?] | [opcheeky:?] | kalt und trocken am Anfang des Grades | heiß, Grad III | zweite kalte Drogenfraktion im Ansatz | [olky:?]	trockener Drogenholzstoff/Trockengut; abgemessene Fraktion I; feuchtes Krautdroge; feuchtes Blatt-/Krautgut; Ansatz auf mittlerer Kühlstufe abgeschlossen; gib Folgendes hinzu: [olcheedy:?]; [opcheeky:?]; kalt und angetrocknet; heiß, Grad III; zweite kalte Drogenfraktion im Ansatz; [olky:?]	4	3	0
f80v	f80v.43	B	1	3	shkain	EXACT_WHOLE	sor ain shkain shar okshey dalar shokal dy	Samenportion | Menge-/Klassenwert II | [shkain:?] | angefeuchtete Drogenfraktion I | heiß-feuchter Ansatz in der Mitte des Grades | erste Fraktion Rohdroge I abmessen | Feuchtansatz aus heißem Rohstoff Klasse I am Gradanfang | Qualitäts-/Wertfeld geschlossen	Samenportion | Menge-/Klassenwert II | eingeweichte und erhitzte Droge auf Stufe II | angefeuchtete Drogenfraktion I | heiß-feuchter Ansatz in der Mitte des Grades | erste Fraktion Rohdroge I abmessen | Feuchtansatz aus heißem Rohstoff Klasse I am Gradanfang | Qualitäts-/Wertfeld geschlossen	Samenportion; zwei Teile; eingeweichte und erhitzte Droge auf Stufe II; angefeuchtete Drogenfraktion I; heiß-feuchter Ansatz in der Mitte des Grades; erste Fraktion Rohdroge I abmessen; Feuchtansatz aus heißem Rohstoff Klasse I am Gradanfang.	1	0	1
f81v	f81v.1	B	1	11	ofalsheky	EXACT_WHOLE	par shey keedy shekal dal dar ol pchedy shek dain ofalsheky	Pulverfraktion I | feucht in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | Rohstoffklasse I: feucht in der Gradmitte; heiß am Gradanfang | abgemessene Rohstoffmenge I | abgemessene Fraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | getrocknetes Pulver | bis zur Mittelstufe einweichen und erhitzen | Grad-/Maßwert II | [ofalsheky:?]	Pulverfraktion I | feucht in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | Rohstoffklasse I: feucht in der Gradmitte; heiß am Gradanfang | abgemessene Rohstoffmenge I | abgemessene Fraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | getrocknetes Pulver | bis zur Mittelstufe einweichen und erhitzen | Grad-/Maßwert II | Blütenrohstoff I im Ansatz bis zur Mittelstufe einweichen, erhitzen und abschließen	Pulverfraktion I; bis zur mittleren Einweichstufe; bis zur Heizendstufe gebracht; Rohstoff I: feucht in der Gradmitte; heiß am Gradanfang; abgemessene Rohstoffmenge I; abgemessene Fraktion I; Grundansatz; getrocknetes Pulver; bis zur Mittelstufe einweichen und erhitzen; zwei Maße; Blütenrohstoff I im Ansatz bis zur Mittelstufe einweichen, erhitzen und abschließen	1	0	1
f81v	f81v.24	B	1	1	ytey	EXACT_WHOLE	ytey okchedy qokal okeey qol cheedy sal teol dchdy ly	[ytey:?] | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | heißer Ansatz am Ende des Grades | Drogenstoff zugeben | trocken am Ende des Grades, abgeschlossen | Saat-Rohstoff I | [teol:?] | Trockendroge abmessen und fertigstellen | rohes Drogenholz	kühle hiervon bis zur Mittelstufe ab und schließe ab | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | heißer Ansatz am Ende des Grades | Drogenstoff zugeben | trocken am Ende des Grades, abgeschlossen | Saat-Rohstoff I | [teol:?] | Trockendroge abmessen und fertigstellen | rohes Drogenholz	kühle hiervon bis zur Mittelstufe ab und schließe ab; heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen; Rohstoff I, heiß am Gradanfang; Ansatz auf Heizendstufe; gib Folgendes hinzu: vollständig getrocknet; Saat-Rohstoff I; [teol:?]; Trockendroge abmessen und fertigstellen; rohes Drogenholz	2	1	0
f82r	f82r.6	B	1	9	chedol	EXACT_WHOLE	sar shedy qol shedaiin sheckhy okal sheky qotaiin chedol	Samenfraktion I | feucht in der Mitte des Grades, abgeschlossen | Drogenstoff zugeben | drei Dosen bis zur Mittelstufe eingeweichter Droge | feuchtes Arzneikompositum am Gradanfang | Rohstoffklasse I im Ansatz, heiß am Gradanfang | bis zur Mittelstufe einweichen, erhitzen und abschließen | kalt, Grad III | [chedol:?]	Samenfraktion I | feucht in der Mitte des Grades, abgeschlossen | Drogenstoff zugeben | drei Dosen bis zur Mittelstufe eingeweichter Droge | feuchtes Arzneikompositum am Gradanfang | Rohstoffklasse I im Ansatz, heiß am Gradanfang | bis zur Mittelstufe einweichen, erhitzen und abschließen | kalt, Grad III | Drogenstoff bis zur Mittelstufe trocknen und abmessen	Samenfraktion I; bis zur mittleren Einweichstufe gebracht; gib Folgendes hinzu: drei Dosen bis zur Mittelstufe eingeweichter Droge; feuchtes Arzneikompositum am Gradanfang; Rohstoff I, leicht erhitzt im Ansatz; bis zur Mittelstufe einweichen, erhitzen und abschließen; kalt, Grad III; Drogenstoff bis zur Mittelstufe trocknen und abmessen	1	0	1
f83r	f83r.19	B	1	7	qetal	EXACT_WHOLE	sar shedaiin ockhey sain ched shedy qetal dal shedy shey lchedy	Samenfraktion I | drei Dosen bis zur Mittelstufe eingeweichter Droge | Ansatz eines Arzneikompositums in der Gradmitte | Saatgut, Typ/Charge II | Trockenstufe Mitte, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | [qetal:?] | abgemessene Rohstoffmenge I | feucht in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades | getrocknetes Drogenholz	Samenfraktion I | drei Dosen bis zur Mittelstufe eingeweichter Droge | Ansatz eines Arzneikompositums in der Gradmitte | Saatgut, Typ/Charge II | Trockenstufe Mitte, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | kühle Rohdroge I bis zur Mittelstufe | abgemessene Rohstoffmenge I | feucht in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades | getrocknetes Drogenholz	Samenfraktion I; drei Dosen bis zur Mittelstufe eingeweichter Droge; Ansatz eines Arzneikompositums in der Gradmitte; Saatgut, Typ/Charge II; Trockenstufe Mitte, abgeschlossen; bis zur mittleren Einweichstufe gebracht; kühle Rohdroge I bis zur Mittelstufe; abgemessene Rohstoffmenge I; bis zur mittleren Einweichstufe gebracht; bis zur mittleren Einweichstufe; getrocknetes Drogenholz	1	0	1
f83r	f83r.55	B	1	2	rtain	EXACT_WHOLE	sol rtain cthal	Samenmaterial/Saatgut | [rtain:?] | Kraut- oder Blattdroge aus Rohdroge I	Samenmaterial/Saatgut | Wurzeldroge auf Kältestufe II | Kraut- oder Blattdroge aus Rohdroge I	Samenmaterial/Saatgut; Wurzeldroge auf Kältestufe II; Kraut- oder Blattdroge aus Rohdroge I	1	0	1
f83v	f83v.5	B	1	5	chedol	EXACT_WHOLE	qokal shedy qotain chedy chedol daiin otaiin shedy qokeedy okaiin	Rohstoffklasse I, heiß am Gradanfang | feucht in der Mitte des Grades, abgeschlossen | kalt im qo-Rahmen, Grad II | trocken in der Mitte des Grades, abgeschlossen | [chedol:?] | Qualitätsgrad III | kalt im Zubereitungsrahmen, Grad III | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß, Grad III, im Ansatzrahmen	Rohstoffklasse I, heiß am Gradanfang | feucht in der Mitte des Grades, abgeschlossen | kalt im qo-Rahmen, Grad II | trocken in der Mitte des Grades, abgeschlossen | Drogenstoff bis zur Mittelstufe trocknen und abmessen | Qualitätsgrad III | kalt im Zubereitungsrahmen, Grad III | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß, Grad III, im Ansatzrahmen	Rohstoff I, heiß am Gradanfang; bis zur mittleren Einweichstufe gebracht; kalt im qo-Rahmen, Grad II; bis zur mittleren Trockenstufe gebracht; Drogenstoff bis zur Mittelstufe trocknen und abmessen; Stufe III; kalt im Zubereitungsrahmen, Grad III; bis zur mittleren Einweichstufe gebracht; bis zur Heizendstufe gebracht; Ansatz auf Heizstufe III	1	0	1
