card_rank	family	surface	card_type	composition	working_meaning_de	applied_render_de	strongest_rival_de	confidence	action_license	page	locus	section	language	hand	ordinal	token_count	line_position	left_surface	right_surface	context_decision	it2a_operation	it2a_render	rf1b_operation	rf1b_render	reader_support	all_three_present	all_present_exact	zl3b_line	context_before_de	context_after_de	literal_after_de	review_note
16	HEATED_SEED_PREPARATION	solky	LEARNED_RIVAL_COMPOUND	SOL_SEED_PREP+K_HOT+Y_START	Saatgutansatz, leicht erhitzt	leicht erhitzter Saatgutansatz	leicht erhitzte Salzlösung	LOW_EXPLORATORY	0	f80r	f80r.17	B	B	2	1	13	INITIAL	BOS	sheckhy	HOLD_SAME_CARD	EXACT	solky	EXACT	solky	BOTH_EXACT	1	0	solky sheckhy sheky shkeol qokar sheky chetain ol olkar okain sheky qokal da	⟦solky:?⟧ · feuchtes Arzneikompositum am Gradanfang · bis zur Mittelstufe einweichen, erhitzen und abschließen · ⟦shkeol:?⟧ · heiße Drogenfraktion I · bis zur Mittelstufe einweichen, erhitzen und abschließen · ⟦chetain:?⟧ · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · heiß im Zubereitungsrahmen, Grad II · bis zur Mittelstufe einweichen, erhitzen und abschließen · Rohstoffklasse I, heiß am Gradanfang · ⟦da:?⟧.	leicht erhitzter Saatgutansatz · feuchtes Arzneikompositum am Gradanfang · bis zur Mittelstufe einweichen, erhitzen und abschließen · ⟦shkeol:?⟧ · heiße Drogenfraktion I · bis zur Mittelstufe einweichen, erhitzen und abschließen · ⟦chetain:?⟧ · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · heiß im Zubereitungsrahmen, Grad II · bis zur Mittelstufe einweichen, erhitzen und abschließen · Rohstoffklasse I, heiß am Gradanfang · ⟦da:?⟧.	Saatgutansatz, leicht erhitzt | feuchtes Arzneikompositum am Gradanfang | bis zur Mittelstufe einweichen, erhitzen und abschließen | [shkeol:?] | heiße Drogenfraktion I | bis zur Mittelstufe einweichen, erhitzen und abschließen | [chetain:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen | heiß im Zubereitungsrahmen, Grad II | bis zur Mittelstufe einweichen, erhitzen und abschließen | Rohstoffklasse I, heiß am Gradanfang | [da:?]	The source is a treatment register; productive seed-family SOL competes with the historically plausible learned salt family.
17	SOAKED_HEATED_MATERIAL	shkeol	PRODUCTIVE_COMPOUND	SH_SOAKED+K_HOT+E_MIDDLE+OL_MATERIAL	eingeweichter Drogenstoff, bis Mittelstufe erhitzt	eingeweichter Drogenstoff, bis Mittelstufe erhitzt	angefeuchteter heißer Auszug der Mittelstufe	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f80r	f80r.17	B	B	2	4	13	MEDIAL	sheky	qokar	HOLD_SAME_CARD	EXACT	shkeol	EXACT	shkeol	BOTH_EXACT	1	0	solky sheckhy sheky shkeol qokar sheky chetain ol olkar okain sheky qokal da	⟦solky:?⟧ · feuchtes Arzneikompositum am Gradanfang · bis zur Mittelstufe einweichen, erhitzen und abschließen · ⟦shkeol:?⟧ · heiße Drogenfraktion I · bis zur Mittelstufe einweichen, erhitzen und abschließen · ⟦chetain:?⟧ · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · heiß im Zubereitungsrahmen, Grad II · bis zur Mittelstufe einweichen, erhitzen und abschließen · Rohstoffklasse I, heiß am Gradanfang · ⟦da:?⟧.	⟦solky:?⟧ · feuchtes Arzneikompositum am Gradanfang · bis zur Mittelstufe einweichen, erhitzen und abschließen · eingeweichter Drogenstoff, bis Mittelstufe erhitzt · heiße Drogenfraktion I · bis zur Mittelstufe einweichen, erhitzen und abschließen · ⟦chetain:?⟧ · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · heiß im Zubereitungsrahmen, Grad II · bis zur Mittelstufe einweichen, erhitzen und abschließen · Rohstoffklasse I, heiß am Gradanfang · ⟦da:?⟧.	[solky:?] | feuchtes Arzneikompositum am Gradanfang | bis zur Mittelstufe einweichen, erhitzen und abschließen | eingeweichter Drogenstoff, bis Mittelstufe erhitzt | heiße Drogenfraktion I | bis zur Mittelstufe einweichen, erhitzen und abschließen | [chetain:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen | heiß im Zubereitungsrahmen, Grad II | bis zur Mittelstufe einweichen, erhitzen und abschließen | Rohstoffklasse I, heiß am Gradanfang | [da:?]	The singleton lies between repeated soak-and-heat commands and a hot first fraction.
18	DRY_THEN_COOL_COMMAND	chetain	PRODUCTIVE_PROCESS_COMPOUND	CH_DRY+E_MIDDLE+T_COLD+AIN_II	bis Mittelstufe trocknen, dann auf Kühlstufe II bringen	bis Mittelstufe trocknen, dann auf Kühlstufe II bringen	bis Mittelstufe getrocknete Droge, Kühlstufe II	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f111v	f111v.22	S	B	3	4	11	MEDIAL	olsheey	chedy	HOLD_SAME_CARD	EXACT	chetain	EXACT	chetain	BOTH_EXACT	1	0	saiin ychear olsheey chetain chedy qokain okain al chan okalchey lkeeey	Samen/Saatgut, Typ/Charge III · ⟦ychear:?⟧ · ⟦olsheey:?⟧ · ⟦chetain:?⟧ · trocken in der Mitte des Grades, abgeschlossen · heiß, Grad II · heiß im Zubereitungsrahmen, Grad II · Rohstoffklasse I · trocken, Grad I · ⟦okalchey:?⟧ · ⟦lkeeey:?⟧.	Samen/Saatgut, Typ/Charge III · ⟦ychear:?⟧ · ⟦olsheey:?⟧ · bis Mittelstufe trocknen, dann auf Kühlstufe II bringen · trocken in der Mitte des Grades, abgeschlossen · heiß, Grad II · heiß im Zubereitungsrahmen, Grad II · Rohstoffklasse I · trocken, Grad I · ⟦okalchey:?⟧ · ⟦lkeeey:?⟧.	Samen/Saatgut, Typ/Charge III | [ychear:?] | [olsheey:?] | bis Mittelstufe trocknen, dann auf Kühlstufe II bringen | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | heiß im Zubereitungsrahmen, Grad II | Rohstoffklasse I | trocken, Grad I | [okalchey:?] | [lkeeey:?]	All four bilateral exact positions sit in treatment sequences and preserve both dry-middle and cold-II information.
18	DRY_THEN_COOL_COMMAND	chetain	PRODUCTIVE_PROCESS_COMPOUND	CH_DRY+E_MIDDLE+T_COLD+AIN_II	bis Mittelstufe trocknen, dann auf Kühlstufe II bringen	bis Mittelstufe trocknen, dann auf Kühlstufe II bringen	bis Mittelstufe getrocknete Droge, Kühlstufe II	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f112v	f112v.22	S	B	3	6	6	FINAL	qokeey	EOS	HOLD_SAME_CARD	EXACT	chetain	EXACT	chetain	BOTH_EXACT	1	0	soiin ol cheol chedy qokeey chetain	Samen/Saatgutzubereitung, Form III · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · trockener Drogenstoff · trocken in der Mitte des Grades, abgeschlossen · heiß am Ende des Grades · ⟦chetain:?⟧.	Samen/Saatgutzubereitung, Form III · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · trockener Drogenstoff · trocken in der Mitte des Grades, abgeschlossen · heiß am Ende des Grades · bis Mittelstufe trocknen, dann auf Kühlstufe II bringen.	Samen/Saatgutzubereitung, Form III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trockener Drogenstoff | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | bis Mittelstufe trocknen, dann auf Kühlstufe II bringen	All four bilateral exact positions sit in treatment sequences and preserve both dry-middle and cold-II information.
18	DRY_THEN_COOL_COMMAND	chetain	PRODUCTIVE_PROCESS_COMPOUND	CH_DRY+E_MIDDLE+T_COLD+AIN_II	bis Mittelstufe trocknen, dann auf Kühlstufe II bringen	bis Mittelstufe trocknen, dann auf Kühlstufe II bringen	bis Mittelstufe getrocknete Droge, Kühlstufe II	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f116r	f116r.13	S	B	3	4	11	MEDIAL	tey	shtey	HOLD_SAME_CARD	EXACT	chetain	EXACT	chetain	BOTH_EXACT	1	0	sar ain tey chetain shtey okey chedy qoteedy qokain shety okeedam	Samenfraktion I · Menge-/Klassenwert II · kalt in der Mitte des Grades · ⟦chetain:?⟧ · ⟦shtey:?⟧ · heißer Ansatz in der Mitte des Grades · trocken in der Mitte des Grades, abgeschlossen · kalt am Ende des Grades, abgeschlossen · heiß, Grad II · feucht-kalt ansetzen · ⟦okeedam:?⟧.	Samenfraktion I · Menge-/Klassenwert II · kalt in der Mitte des Grades · bis Mittelstufe trocknen, dann auf Kühlstufe II bringen · ⟦shtey:?⟧ · heißer Ansatz in der Mitte des Grades · trocken in der Mitte des Grades, abgeschlossen · kalt am Ende des Grades, abgeschlossen · heiß, Grad II · feucht-kalt ansetzen · ⟦okeedam:?⟧.	Samenfraktion I | Menge-/Klassenwert II | kalt in der Mitte des Grades | bis Mittelstufe trocknen, dann auf Kühlstufe II bringen | [shtey:?] | heißer Ansatz in der Mitte des Grades | trocken in der Mitte des Grades, abgeschlossen | kalt am Ende des Grades, abgeschlossen | heiß, Grad II | feucht-kalt ansetzen | [okeedam:?]	All four bilateral exact positions sit in treatment sequences and preserve both dry-middle and cold-II information.
18	DRY_THEN_COOL_COMMAND	chetain	PRODUCTIVE_PROCESS_COMPOUND	CH_DRY+E_MIDDLE+T_COLD+AIN_II	bis Mittelstufe trocknen, dann auf Kühlstufe II bringen	bis Mittelstufe trocknen, dann auf Kühlstufe II bringen	bis Mittelstufe getrocknete Droge, Kühlstufe II	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f80r	f80r.17	B	B	2	7	13	MEDIAL	sheky	ol	HOLD_SAME_CARD	EXACT	chetain	EXACT	chetain	BOTH_EXACT	1	0	solky sheckhy sheky shkeol qokar sheky chetain ol olkar okain sheky qokal da	⟦solky:?⟧ · feuchtes Arzneikompositum am Gradanfang · bis zur Mittelstufe einweichen, erhitzen und abschließen · ⟦shkeol:?⟧ · heiße Drogenfraktion I · bis zur Mittelstufe einweichen, erhitzen und abschließen · ⟦chetain:?⟧ · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · heiß im Zubereitungsrahmen, Grad II · bis zur Mittelstufe einweichen, erhitzen und abschließen · Rohstoffklasse I, heiß am Gradanfang · ⟦da:?⟧.	⟦solky:?⟧ · feuchtes Arzneikompositum am Gradanfang · bis zur Mittelstufe einweichen, erhitzen und abschließen · ⟦shkeol:?⟧ · heiße Drogenfraktion I · bis zur Mittelstufe einweichen, erhitzen und abschließen · bis Mittelstufe trocknen, dann auf Kühlstufe II bringen · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · heiß im Zubereitungsrahmen, Grad II · bis zur Mittelstufe einweichen, erhitzen und abschließen · Rohstoffklasse I, heiß am Gradanfang · ⟦da:?⟧.	[solky:?] | feuchtes Arzneikompositum am Gradanfang | bis zur Mittelstufe einweichen, erhitzen und abschließen | [shkeol:?] | heiße Drogenfraktion I | bis zur Mittelstufe einweichen, erhitzen und abschließen | bis Mittelstufe trocknen, dann auf Kühlstufe II bringen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen | heiß im Zubereitungsrahmen, Grad II | bis zur Mittelstufe einweichen, erhitzen und abschließen | Rohstoffklasse I, heiß am Gradanfang | [da:?]	All four bilateral exact positions sit in treatment sequences and preserve both dry-middle and cold-II information.
19	PART_MEASURE_COMMAND	da	READER_UNSTABLE_SHORT_CARD	D_MEASURE+A_UNIT_I	eine Teilmenge abmessen	eine Teilmenge abmessen	eine Teilmenge or dose label without imperative force	LOW_EXPLORATORY	1	f100r	f100r.12	P	A	1	5	10	MEDIAL	shodol	oto	RF1B_EXACT_RETAIN	ONE	cthdaoto	EXACT	da	RF1B_ONLY_EXACT	1	0	pcheol sheod qocpheeckhy shodol da oto choos sheey cho s	getrockneter Pulverstoff · ⟦sheod:?⟧ · ⟦qocpheeckhy:?⟧ · ⟦shodol:?⟧ · ⟦da:?⟧ · ⟦oto:?⟧ · ⟦choos:?⟧ · feucht am Ende des Grades · Trockenansatz · Samen-/Saatgutposten.	getrockneter Pulverstoff · ⟦sheod:?⟧ · ⟦qocpheeckhy:?⟧ · ⟦shodol:?⟧ · eine Teilmenge abmessen · ⟦oto:?⟧ · ⟦choos:?⟧ · feucht am Ende des Grades · Trockenansatz · Samen-/Saatgutposten.	getrockneter Pulverstoff | [sheod:?] | [qocpheeckhy:?] | [shodol:?] | eine Teilmenge abmessen | [oto:?] | [choos:?] | feucht am Ende des Grades | Trockenansatz | Samen-/Saatgutposten	IT2a aligns a longer divergent token here; RF1b preserves da and the local material list accepts the measure core.
19	PART_MEASURE_COMMAND	da	READER_UNSTABLE_SHORT_CARD	D_MEASURE+A_UNIT_I	eine Teilmenge abmessen	eine Teilmenge abmessen	eine Teilmenge or dose label without imperative force	LOW_EXPLORATORY	1	f114r	f114r.44	S	B	3	11	12	MEDIAL	ar	opaiin	BILATERAL_MEASURE_VARIANTS	ONE	dor	ONE	das	NEITHER_EXACT	1	0	ydaiin chedy qoal cheey qokair okeedy chotal chol okain ar da opaiin	davon drei Maße · trocken in der Mitte des Grades, abgeschlossen · Rohstoffklasse I · trocken am Ende des Grades · erhitze die zweite Fraktion · heißer Ansatz am Ende des Grades, abgeschlossen · Trockenansatz aus kaltem Rohstoff Klasse I am Gradanfang · trocken; nominal trockenes Gut/Material · heiß im Zubereitungsrahmen, Grad II · Drogenfraktion I · ⟦da:?⟧ · ⟦opaiin:?⟧.	davon drei Maße · trocken in der Mitte des Grades, abgeschlossen · Rohstoffklasse I · trocken am Ende des Grades · erhitze die zweite Fraktion · heißer Ansatz am Ende des Grades, abgeschlossen · Trockenansatz aus kaltem Rohstoff Klasse I am Gradanfang · trocken; nominal trockenes Gut/Material · heiß im Zubereitungsrahmen, Grad II · Drogenfraktion I · eine Teilmenge abmessen · ⟦opaiin:?⟧.	davon drei Maße | trocken in der Mitte des Grades, abgeschlossen | Rohstoffklasse I | trocken am Ende des Grades | erhitze die zweite Fraktion | heißer Ansatz am Ende des Grades, abgeschlossen | Trockenansatz aus kaltem Rohstoff Klasse I am Gradanfang | trocken; nominal trockenes Gut/Material | heiß im Zubereitungsrahmen, Grad II | Drogenfraktion I | eine Teilmenge abmessen | [opaiin:?]	Neither reader preserves the short surface, but both alternatives remain in the dose/portion field and retain the practical subdivision core.
19	PART_MEASURE_COMMAND	da	READER_UNSTABLE_SHORT_CARD	D_MEASURE+A_UNIT_I	eine Teilmenge abmessen	eine Teilmenge abmessen	eine Teilmenge or dose label without imperative force	LOW_EXPLORATORY	1	f14r	f14r.2	H	A	1	6	7	MEDIAL	qokchy	okol	HOLD_SAME_CARD	EXACT	da	EXACT	da	BOTH_EXACT	1	0	o ykeey soiiin chok qokchy da okol	Ansatz mit ykeey · erhitze hiervon bis zur Endstufe und schließe ab · Samendroge: Formklasse IV · Trockenansatz erhitzen · heiß und trocken am Anfang des Grades · ⟦da:?⟧ · heißer Ansatzstoff.	Ansatz mit ykeey · erhitze hiervon bis zur Endstufe und schließe ab · Samendroge: Formklasse IV · Trockenansatz erhitzen · heiß und trocken am Anfang des Grades · eine Teilmenge abmessen · heißer Ansatzstoff.	Ansatz mit ykeey | erhitze hiervon bis zur Endstufe und schließe ab | Samendroge: Formklasse IV | Trockenansatz erhitzen | heiß und trocken am Anfang des Grades | eine Teilmenge abmessen | heißer Ansatzstoff	Five bilateral exact positions and six reader-unstable positions still share a local dose or subdivision function.
19	PART_MEASURE_COMMAND	da	READER_UNSTABLE_SHORT_CARD	D_MEASURE+A_UNIT_I	eine Teilmenge abmessen	eine Teilmenge abmessen	eine Teilmenge or dose label without imperative force	LOW_EXPLORATORY	1	f24r	f24r.4	H	A	1	6	6	FINAL	chees	EOS	HOLD_SAME_CARD	EXACT	da	EXACT	da	BOTH_EXACT	1	1	or chckhaly cthar eeor chees da	Drogenportion · ⟦chckhaly:?⟧ · CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I · ⟦eeor:?⟧ · vollständig getrocknete Kräutermischung · ⟦da:?⟧.	Drogenportion · ⟦chckhaly:?⟧ · CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I · ⟦eeor:?⟧ · vollständig getrocknete Kräutermischung · eine Teilmenge abmessen.	Drogenportion | [chckhaly:?] | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I | [eeor:?] | vollständig getrocknete Kräutermischung | eine Teilmenge abmessen	Five bilateral exact positions and six reader-unstable positions still share a local dose or subdivision function.
19	PART_MEASURE_COMMAND	da	READER_UNSTABLE_SHORT_CARD	D_MEASURE+A_UNIT_I	eine Teilmenge abmessen	eine Teilmenge	eine Teilmenge or dose label without imperative force	LOW_EXPLORATORY	1	f29r	f29r.5	H	A	1	6	8	MEDIAL	teey	shos	BILATERAL_DIVERGENCE_QUARANTINE	ONE	do	ONE	e	NEITHER_EXACT	1	0	kcheol cheor sheos sheey teey da shos o	⟦kcheol:?⟧ · trockener Drogenteil · ⟦sheos:?⟧ · feucht am Ende des Grades · kalt am Ende des Grades · ⟦da:?⟧ · Charge Feuchtansatz · Ansatzwasser.	⟦kcheol:?⟧ · trockener Drogenteil · ⟦sheos:?⟧ · feucht am Ende des Grades · kalt am Ende des Grades · eine Teilmenge · Charge Feuchtansatz · Ansatzwasser.	[kcheol:?] | trockener Drogenteil | [sheos:?] | feucht am Ende des Grades | kalt am Ende des Grades | eine Teilmenge abmessen | Charge Feuchtansatz | Ansatzwasser	This is the weakest da locus; practical prose uses only a nominal part and exports no letter value from the three-way disagreement.
19	PART_MEASURE_COMMAND	da	READER_UNSTABLE_SHORT_CARD	D_MEASURE+A_UNIT_I	eine Teilmenge abmessen	eine Teilmenge abmessen	eine Teilmenge or dose label without imperative force	LOW_EXPLORATORY	1	f31r	f31r.3	H	B	2	9	9	FINAL	aiin	EOS	IT2A_EXACT_RETAIN	EXACT	da	ONE	dey	IT2A_ONLY_EXACT	1	0	qokeey chey daiin qokeey sair chekey s aiin da	heiß am Ende des Grades · trocken in der Mitte des Grades · Grad-/Maßwert III · heiß am Ende des Grades · Samenfraktion II · ⟦chekey:?⟧ · Samen-/Saatgutposten · Menge III · ⟦da:?⟧.	heiß am Ende des Grades · trocken in der Mitte des Grades · Grad-/Maßwert III · heiß am Ende des Grades · Samenfraktion II · ⟦chekey:?⟧ · Samen-/Saatgutposten · Menge III · eine Teilmenge abmessen.	heiß am Ende des Grades | trocken in der Mitte des Grades | Grad-/Maßwert III | heiß am Ende des Grades | Samenfraktion II | [chekey:?] | Samen-/Saatgutposten | Menge III | eine Teilmenge abmessen	RF1b dey differs, but the final quantity sequence preserves a concrete subdivision reading.
19	PART_MEASURE_COMMAND	da	READER_UNSTABLE_SHORT_CARD	D_MEASURE+A_UNIT_I	eine Teilmenge abmessen	eine Teilmenge abmessen	eine Teilmenge or dose label without imperative force	LOW_EXPLORATORY	1	f32v	f32v.10	H	A	1	9	10	MEDIAL	cthol	ar	HOLD_SAME_CARD	EXACT	da	EXACT	da	BOTH_EXACT	1	0	sho keol chor chol daiin cpho l cthol da ar	feuchter Ansatz · heißer Drogenstoff · Pflanzen-/Reproduktionsteil · trocken; nominal trockenes Gut/Material · Qualitätsgrad III · Kompositumansatz · Grundstoff des vorstehenden Ansatzes · CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge · ⟦da:?⟧ · Drogenfraktion I.	feuchter Ansatz · heißer Drogenstoff · Pflanzen-/Reproduktionsteil · trocken; nominal trockenes Gut/Material · Qualitätsgrad III · Kompositumansatz · Grundstoff des vorstehenden Ansatzes · CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge · eine Teilmenge abmessen · Drogenfraktion I.	feuchter Ansatz | heißer Drogenstoff | Pflanzen-/Reproduktionsteil | trocken; nominal trockenes Gut/Material | Qualitätsgrad III | Kompositumansatz | Grundstoff des vorstehenden Ansatzes | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | eine Teilmenge abmessen | Drogenfraktion I	Five bilateral exact positions and six reader-unstable positions still share a local dose or subdivision function.
19	PART_MEASURE_COMMAND	da	READER_UNSTABLE_SHORT_CARD	D_MEASURE+A_UNIT_I	eine Teilmenge abmessen	eine Teilmenge abmessen	eine Teilmenge or dose label without imperative force	LOW_EXPLORATORY	1	f76v	f76v.7	B	B	2	11	11	FINAL	okedar	EOS	HOLD_SAME_CARD	EXACT	da	EXACT	da	BOTH_EXACT	1	0	doteey qo okaiin oteedy otedy cheolchdy okeedy otedy qokedy okedar da	⟦doteey:?⟧ · nehmen · heiß, Grad III, im Ansatzrahmen · kalter Ansatz am Ende des Grades, abgeschlossen · kalter Ansatz in der Mitte des Grades, abgeschlossen · ⟦cheolchdy:?⟧ · heißer Ansatz am Ende des Grades, abgeschlossen · kalter Ansatz in der Mitte des Grades, abgeschlossen · heiß in der Mitte des Grades, abgeschlossen · ⟦okedar:?⟧ · ⟦da:?⟧.	⟦doteey:?⟧ · nehmen · heiß, Grad III, im Ansatzrahmen · kalter Ansatz am Ende des Grades, abgeschlossen · kalter Ansatz in der Mitte des Grades, abgeschlossen · ⟦cheolchdy:?⟧ · heißer Ansatz am Ende des Grades, abgeschlossen · kalter Ansatz in der Mitte des Grades, abgeschlossen · heiß in der Mitte des Grades, abgeschlossen · ⟦okedar:?⟧ · eine Teilmenge abmessen.	[doteey:?] | nehmen | heiß, Grad III, im Ansatzrahmen | kalter Ansatz am Ende des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | [cheolchdy:?] | heißer Ansatz am Ende des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [okedar:?] | eine Teilmenge abmessen	Five bilateral exact positions and six reader-unstable positions still share a local dose or subdivision function.
19	PART_MEASURE_COMMAND	da	READER_UNSTABLE_SHORT_CARD	D_MEASURE+A_UNIT_I	eine Teilmenge abmessen	eine Teilmenge abmessen	eine Teilmenge or dose label without imperative force	LOW_EXPLORATORY	1	f78v	f78v.17	B	B	2	7	10	MEDIAL	dchdy	qar	IT2A_EXACT_RETAIN	EXACT	da	ONE	a	IT2A_ONLY_EXACT	1	0	qol sheedy qol lcheol lchdy dchdy da qar olkal dy	Drogenstoff zugeben · feucht am Ende des Grades, abgeschlossen · Drogenstoff zugeben · ⟦lcheol:?⟧ · Drogenholz, getrocknete Kurz-/Kompaktform · Trockendroge abmessen und fertigstellen · ⟦da:?⟧ · ⟦qar:?⟧ · Holzdrogenansatz aus Rohstoff I leicht erhitzt · Qualitäts-/Wertfeld geschlossen.	Drogenstoff zugeben · feucht am Ende des Grades, abgeschlossen · Drogenstoff zugeben · ⟦lcheol:?⟧ · Drogenholz, getrocknete Kurz-/Kompaktform · Trockendroge abmessen und fertigstellen · eine Teilmenge abmessen · ⟦qar:?⟧ · Holzdrogenansatz aus Rohstoff I leicht erhitzt · Qualitäts-/Wertfeld geschlossen.	Drogenstoff zugeben | feucht am Ende des Grades, abgeschlossen | Drogenstoff zugeben | [lcheol:?] | Drogenholz, getrocknete Kurz-/Kompaktform | Trockendroge abmessen und fertigstellen | eine Teilmenge abmessen | [qar:?] | Holzdrogenansatz aus Rohstoff I leicht erhitzt | Qualitäts-/Wertfeld geschlossen	RF1b a drops the measure head; the surrounding measured dry-drug result favors retaining D.
19	PART_MEASURE_COMMAND	da	READER_UNSTABLE_SHORT_CARD	D_MEASURE+A_UNIT_I	eine Teilmenge abmessen	einen gleichen Teil abmessen	eine Teilmenge or dose label without imperative force	LOW_EXPLORATORY	1	f80r	f80r.17	B	B	2	13	13	FINAL	qokal	EOS	RF1B_EXACT_RETAIN	ONE	day	EXACT	da	RF1B_ONLY_EXACT	1	0	solky sheckhy sheky shkeol qokar sheky chetain ol olkar okain sheky qokal da	⟦solky:?⟧ · feuchtes Arzneikompositum am Gradanfang · bis zur Mittelstufe einweichen, erhitzen und abschließen · ⟦shkeol:?⟧ · heiße Drogenfraktion I · bis zur Mittelstufe einweichen, erhitzen und abschließen · ⟦chetain:?⟧ · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · heiß im Zubereitungsrahmen, Grad II · bis zur Mittelstufe einweichen, erhitzen und abschließen · Rohstoffklasse I, heiß am Gradanfang · ⟦da:?⟧.	⟦solky:?⟧ · feuchtes Arzneikompositum am Gradanfang · bis zur Mittelstufe einweichen, erhitzen und abschließen · ⟦shkeol:?⟧ · heiße Drogenfraktion I · bis zur Mittelstufe einweichen, erhitzen und abschließen · ⟦chetain:?⟧ · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · heiß im Zubereitungsrahmen, Grad II · bis zur Mittelstufe einweichen, erhitzen und abschließen · Rohstoffklasse I, heiß am Gradanfang · einen gleichen Teil abmessen.	[solky:?] | feuchtes Arzneikompositum am Gradanfang | bis zur Mittelstufe einweichen, erhitzen und abschließen | [shkeol:?] | heiße Drogenfraktion I | bis zur Mittelstufe einweichen, erhitzen und abschließen | [chetain:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen | heiß im Zubereitungsrahmen, Grad II | bis zur Mittelstufe einweichen, erhitzen und abschließen | Rohstoffklasse I, heiß am Gradanfang | eine Teilmenge abmessen	IT2a day adds a terminal mark; the line-final command retains only the shared part-measure core.
19	PART_MEASURE_COMMAND	da	READER_UNSTABLE_SHORT_CARD	D_MEASURE+A_UNIT_I	eine Teilmenge abmessen	eine Teilmenge abmessen	eine Teilmenge or dose label without imperative force	LOW_EXPLORATORY	1	f99v	f99v.12	P	A	1	8	10	MEDIAL	otoey	chor	HOLD_SAME_CARD	EXACT	da	EXACT	da	BOTH_EXACT	1	0	qokeo qokeol chockhy otol daiin oty otoey da chor aiin	bereite einen heißen Auszug · erhitze den Drogenstoff bis zur Mittelstufe · Arzneikompositum im Trockenansatz am Gradanfang · kaltes Zubereitungsgut · Qualitätsgrad III · kalter Ansatz am Anfang des Grades · ⟦otoey:?⟧ · ⟦da:?⟧ · Pflanzen-/Reproduktionsteil · Menge III.	bereite einen heißen Auszug · erhitze den Drogenstoff bis zur Mittelstufe · Arzneikompositum im Trockenansatz am Gradanfang · kaltes Zubereitungsgut · Qualitätsgrad III · kalter Ansatz am Anfang des Grades · ⟦otoey:?⟧ · eine Teilmenge abmessen · Pflanzen-/Reproduktionsteil · Menge III.	bereite einen heißen Auszug | erhitze den Drogenstoff bis zur Mittelstufe | Arzneikompositum im Trockenansatz am Gradanfang | kaltes Zubereitungsgut | Qualitätsgrad III | kalter Ansatz am Anfang des Grades | [otoey:?] | eine Teilmenge abmessen | Pflanzen-/Reproduktionsteil | Menge III	Five bilateral exact positions and six reader-unstable positions still share a local dose or subdivision function.
