decision_id	reading_id	surface	family	source_evidence	decision_basis	strongest_rival_de	working_model_score_0_100_not_probability	working_model_level	positive_evidence_de	counterevidence_de	historical_confirmation	historical_analogue	semantic_scope	global_export_scope	unconditional_global_export_allowed	v99_component_global_export_allowed	bound_span_ids	source_reading_ids	v99_structural_tag	v99_action_default_allowed	bundle_sha256	all_preserved	component_relation_credit
G730-D029	kol#GLOBAL	kol	LEARNED_TECHNICAL_WHOLE	V13:HOT_OL_FORM	ONE_SPEAKABLE_LEARNED_WHOLE_DEFAULT	alternative Form-, Klassen- oder Bezugslesung bleibt offen	53	W2_PROVISIONAL_WORKING	V48-Quelle V13:HOT_OL_FORM mit Staerke NEW_PRIMARY_DEFAULT und Scope KNOWN_CONTEXT_LICENSED; 30 exakte ZL3b-Vorkommen auf 27 Seiten und 29 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; Form-/Bedeutungsscope KNOWN_CONTEXT_LICENSED ist nicht global exakt	H0_NONE	NONE	KNOWN_CONTEXT_LICENSED	GLOBAL_V48_KNOWN_CONTEXT_LICENSED_NO_UNCONDITIONAL_EXPORT	0	NOT_EVALUATED_GDT725	NONE	kol#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	66fc5091ab86ad4fa462346e219548c8e59390a9e40529767b34779ebd13f9bb	1	0
G730-D030	laiin#GLOBAL	laiin	WOOD_WHOLE	V13:SCOPED_CONCRETE_HEAD_FORM	WOOD_DRUG_HEAD__FORM_OR_BATCH_RIVAL	Holzmaterial statt Holzdroge	61	W3_SOLID_WORKING_THEORY	V48-Quelle V13:SCOPED_CONCRETE_HEAD_FORM mit Staerke NEW_V12_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 13 exakte ZL3b-Vorkommen auf 12 Seiten und 13 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	laiin#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	e84c0038528ef41c658b12dc53c7ec7fc1c594fa803f247252d3e1ba0952da26	1	0
G730-D031	lam#GLOBAL	lam	WOOD_WHOLE	V13:SCOPED_RESIDUAL_HEAD_FORM	WOOD_DRUG_HEAD__FORM_OR_BATCH_RIVAL	Maßform I statt konkreter Portion	56	W2_PROVISIONAL_WORKING	V48-Quelle V13:SCOPED_RESIDUAL_HEAD_FORM mit Staerke NEW_V13_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 5 exakte ZL3b-Vorkommen auf 5 Seiten und 5 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	lam#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	127871df8dda9044b9e88c8b97765e26ea78b52bd29b853572923aea7defc5ff	1	0
G730-D032	lchdy#GLOBAL	lchdy	WOOD_WHOLE	V13:SCOPED_RESIDUAL_HEAD_FORM	WOOD_DRUG_HEAD__FORM_OR_BATCH_RIVAL	getrocknetes Holzmaterial	61	W3_SOLID_WORKING_THEORY	V48-Quelle V13:SCOPED_RESIDUAL_HEAD_FORM mit Staerke NEW_V13_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 18 exakte ZL3b-Vorkommen auf 14 Seiten und 18 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	lchdy#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	0f9e067bcf55e172a89253c3c180a47a6ca3e875b5402a739e6584c22a130bef	1	0
G730-D033	lcheo#GLOBAL	lcheo	WOOD_WHOLE	V13:SCOPED_RESIDUAL_HEAD_FORM	WOOD_DRUG_HEAD__FORM_OR_BATCH_RIVAL	getrockneter Holzansatz	51	W2_PROVISIONAL_WORKING	V48-Quelle V13:SCOPED_RESIDUAL_HEAD_FORM mit Staerke NEW_V13_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 3 exakte ZL3b-Vorkommen auf 3 Seiten und 3 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	lcheo#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	1687e924f67c09bf6def97a04b432b1f0603563453a216997f9d284576b30fed	1	0
G730-D034	lchol#GLOBAL	lchol	WOOD_WHOLE	V13:SCOPED_RESIDUAL_HEAD_FORM	WOOD_DRUG_HEAD__FORM_OR_BATCH_RIVAL	getrocknete Holzdroge	51	W2_PROVISIONAL_WORKING	V48-Quelle V13:SCOPED_RESIDUAL_HEAD_FORM mit Staerke NEW_V13_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 3 exakte ZL3b-Vorkommen auf 3 Seiten und 3 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	lchol#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	3ee6b16998bc670a51e22346cfba894498aab5fb22305136c42d31a3809f342d	1	0
G730-D035	lolchedy#GLOBAL	lolchedy	WOOD_WHOLE	V13:SCOPED_RESIDUAL_HEAD_FORM	WOOD_DRUG_HEAD__FORM_OR_BATCH_RIVAL	getrockneter Holzstoff	31	W1_WEAK_WORKING	V48-Quelle V13:SCOPED_RESIDUAL_HEAD_FORM mit Staerke NEW_V13_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; kein seitenuebergreifender Bedeutungsbeleg	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	lolchedy#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	b3ed89278fd7326634690a5a441ad39670655ff90eb78852500dcbc25e2d14d7	1	0
G730-D036	oaiin#GLOBAL	oaiin	QUANTITY_WHOLE	V13:TARGET_SURFACE_DEFAULT	VISIBLE_MATERIAL_OR_PREPARATION_HEAD_SELECTS_PORTABLE_PORTION	absolutes Maß statt Portion	68	W3_SOLID_WORKING_THEORY	V48-Quelle V13:TARGET_SURFACE_DEFAULT mit Staerke NEW_V11_TARGET_DEFAULT und Scope KNOWN_EXACT_WHOLE; 22 exakte ZL3b-Vorkommen auf 19 Seiten und 22 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	oaiin#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	5b29085d83a310f1b1dc0e47a524389b3d3d5ffcedc1e595a8b03c1f0667641d	1	0
G730-D037	oaiir#GLOBAL	oaiir	LEARNED_TECHNICAL_WHOLE	GDT638:ROUND_12|GDT693:R_INDEXED_SHARE	ONE_SPEAKABLE_LEARNED_WHOLE_DEFAULT	Sortierklasse III	48	W2_PROVISIONAL_WORKING	V48-Quelle GDT638:ROUND_12 mit Staerke EXACT_WHOLE_SURFACE_PROMOTION und Scope KNOWN_EXACT_WHOLE; 4 exakte ZL3b-Vorkommen auf 4 Seiten und 4 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	oaiir#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	9c1100ec9c6e5f4d9fb3ac533b8e58d6ba7991dc6622b02ddb470746875d24ec	1	0
G730-D038	octhey#GLOBAL	octhey	PLANT_WHOLE	V13:CTH_PREPARATION_FORM_I	GLOBAL_NEUTRAL_PLANT_HEAD__HERBAL_SPECIFIC_RIVAL	lokal im Herbal Blattgut; bei SHOR Fruchtdroge	35	W1_WEAK_WORKING	V48-Quelle V13:CTH_PREPARATION_FORM_I mit Staerke NEW_V10_CONCRETE_DEFAULT und Scope KNOWN_CONTEXT_LICENSED; 3 exakte ZL3b-Vorkommen auf 3 Seiten und 3 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; Form-/Bedeutungsscope KNOWN_CONTEXT_LICENSED ist nicht global exakt	H0_NONE	NONE	KNOWN_CONTEXT_LICENSED	GLOBAL_V48_KNOWN_CONTEXT_LICENSED_NO_UNCONDITIONAL_EXPORT	0	NOT_EVALUATED_GDT725	NONE	octhey#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	84d138d2dd45d24e98f08a04b74fe95be008756731d402b3cac716c081563c46	1	0
G730-D039	octhy#GLOBAL	octhy	PLANT_WHOLE	V13:CTH_PREPARATION_BASE	GLOBAL_NEUTRAL_PLANT_HEAD__HERBAL_SPECIFIC_RIVAL	lokal im Herbal Blattgut; bei SHOR Fruchtdroge	45	W2_PROVISIONAL_WORKING	V48-Quelle V13:CTH_PREPARATION_BASE mit Staerke NEW_V10_CONCRETE_DEFAULT und Scope KNOWN_CONTEXT_LICENSED; 9 exakte ZL3b-Vorkommen auf 9 Seiten und 9 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; Form-/Bedeutungsscope KNOWN_CONTEXT_LICENSED ist nicht global exakt	H0_NONE	NONE	KNOWN_CONTEXT_LICENSED	GLOBAL_V48_KNOWN_CONTEXT_LICENSED_NO_UNCONDITIONAL_EXPORT	0	NOT_EVALUATED_GDT725	NONE	octhy#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	1dca8f8f320ef983968588cd844e87a6de2bd6bd3ef94c251499812306e12663	1	0
G730-D040	odal#GLOBAL	odal	QUANTITY_WHOLE	GDT655:DAL_MEASURED_INPUT_QUANTITY	DAL_MEASURED_INPUT_DISTINCT_FROM_OR_PORTION	abgeteilte Ansatzportion I	58	W2_PROVISIONAL_WORKING	V48-Quelle GDT655:NEW_EXACT_WHOLE mit Staerke EXACT_WHOLE_DAL_AL_CONSOLIDATION und Scope KNOWN_EXACT_WHOLE; 14 exakte ZL3b-Vorkommen auf 14 Seiten und 14 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	odal#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	c5b903199ba7ea50f368070dd9bc306883c60152ceea766a22c4a8d7a8c80bd3	1	0
G730-D041	okshor#GLOBAL	okshor	PLANT_WHOLE	GDT664:EXACT_WHOLE	GLOBAL_NEUTRAL_PLANT_HEAD__HERBAL_SPECIFIC_RIVAL	lokal im Herbal Blattgut; bei SHOR Fruchtdroge	36	W1_WEAK_WORKING	V48-Quelle GDT664:EXACT_WHOLE mit Staerke MEDIUM_EXACT_WHOLE und Scope KNOWN_EXACT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; kein seitenuebergreifender Bedeutungsbeleg	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	okshor#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	92c83510519d5a3ac0901c3748916e7ca4de78a71c83a73b26c99e148f423c9d	1	0
G730-D042	paiin#GLOBAL	paiin	POWDER_WHOLE	V13:SCOPED_CONCRETE_HEAD_FORM	POWDER_HEAD__FORM_OR_BATCH_RIVAL	Pulveransatz statt Pulverstoff	56	W2_PROVISIONAL_WORKING	V48-Quelle V13:SCOPED_CONCRETE_HEAD_FORM mit Staerke NEW_V12_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 7 exakte ZL3b-Vorkommen auf 7 Seiten und 7 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	paiin#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	bfe1e2c6da839f1fbcb3c1bb999f8f8b83ddbdef136c5b679abe6e009f8fc3b1	1	0
G730-D043	paiir#GLOBAL	paiir	POWDER_WHOLE	GDT637:ATTESTED_LADDER_CELL|GDT693:R_INDEXED_SHARE	POWDER_HEAD__FORM_OR_BATCH_RIVAL	Pulver, Sortierklasse III	38	W1_WEAK_WORKING	V48-Quelle GDT637:ATTESTED_LADDER_CELL mit Staerke SCOPED_LADDER_EXTENSION und Scope KNOWN_EXACT_WHOLE; 2 exakte ZL3b-Vorkommen auf 2 Seiten und 2 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	paiir#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	c1d4e6f6162bd56169cbd120e708dbcc23e8b8337f743dd3b8e6f2dbc7e1012b	1	0
G730-D044	pam#GLOBAL	pam	POWDER_WHOLE	V13:SCOPED_RESIDUAL_HEAD_FORM	POWDER_HEAD__FORM_OR_BATCH_RIVAL	Pulver, Maßform I	31	W1_WEAK_WORKING	V48-Quelle V13:SCOPED_RESIDUAL_HEAD_FORM mit Staerke NEW_V13_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; kein seitenuebergreifender Bedeutungsbeleg	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	pam#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	34d2b74f9e697ee1a4884244459f2d84d9c20d6cba52bf2fd243f0de86a0df59	1	0
G730-D045	pchdy#GLOBAL	pchdy	POWDER_WHOLE	V13:SCOPED_RESIDUAL_HEAD_FORM	POWDER_HEAD__FORM_OR_BATCH_RIVAL	Pulveransatz statt Pulverstoff	61	W3_SOLID_WORKING_THEORY	V48-Quelle V13:SCOPED_RESIDUAL_HEAD_FORM mit Staerke NEW_V13_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 10 exakte ZL3b-Vorkommen auf 10 Seiten und 10 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	pchdy#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	a62a32eeac588d0f727c3fd25a296e7bac171abe4049837d8bd19f89c6692528	1	0
G730-D046	pcheo#GLOBAL	pcheo	POWDER_WHOLE	V13:SCOPED_RESIDUAL_HEAD_FORM	POWDER_HEAD__FORM_OR_BATCH_RIVAL	Pulveransatz statt Pulverstoff	51	W2_PROVISIONAL_WORKING	V48-Quelle V13:SCOPED_RESIDUAL_HEAD_FORM mit Staerke NEW_V13_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 3 exakte ZL3b-Vorkommen auf 3 Seiten und 3 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	pcheo#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	959ecadb12f0d869e32861b0aa1bb9fc4e0702953c73782de1e0488c74df52b6	1	0
G730-D047	pchol#GLOBAL	pchol	POWDER_WHOLE	V13:SCOPED_RESIDUAL_HEAD_FORM	POWDER_HEAD__FORM_OR_BATCH_RIVAL	Pulveransatz statt Pulverstoff	56	W2_PROVISIONAL_WORKING	V48-Quelle V13:SCOPED_RESIDUAL_HEAD_FORM mit Staerke NEW_V13_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 5 exakte ZL3b-Vorkommen auf 5 Seiten und 5 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	pchol#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	26cbc6232630885505d6d346008557bf6c4242f15967355af935fda2f0b972f4	1	0
G730-D048	polchedy#GLOBAL	polchedy	POWDER_WHOLE	V13:SCOPED_RESIDUAL_HEAD_FORM	POWDER_HEAD__FORM_OR_BATCH_RIVAL	getrockneter Pulverstoff	56	W2_PROVISIONAL_WORKING	V48-Quelle V13:SCOPED_RESIDUAL_HEAD_FORM mit Staerke NEW_V13_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 7 exakte ZL3b-Vorkommen auf 6 Seiten und 7 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	polchedy#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	ad848b872bbc9698b572dd0b1ed4c1316a3d99eefbb1e635c319cdc7c261d234	1	0
G730-D049	pshedy#GLOBAL	pshedy	POWDER_WHOLE	V13:SCOPED_CONCRETE_HEAD_FORM	POWDER_HEAD__FORM_OR_BATCH_RIVAL	angefeuchtetes Pulver	51	W2_PROVISIONAL_WORKING	V48-Quelle V13:SCOPED_CONCRETE_HEAD_FORM mit Staerke NEW_V12_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 3 exakte ZL3b-Vorkommen auf 3 Seiten und 3 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	pshedy#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	a8b7d1e74ef40de24e6c8f600916ed23fefc73ebfcf184becd2a468391f9a5ee	1	0
G730-D050	qodal#GLOBAL	qodal	QUANTITY_WHOLE	GDT655:DAL_MEASURED_INPUT_QUANTITY	DAL_MEASURED_INPUT_DISTINCT_FROM_OR_PORTION	abgeteilte Ansatzportion I	53	W2_PROVISIONAL_WORKING	V48-Quelle GDT655:NEW_EXACT_WHOLE mit Staerke EXACT_WHOLE_DAL_AL_CONSOLIDATION und Scope KNOWN_EXACT_WHOLE; 7 exakte ZL3b-Vorkommen auf 6 Seiten und 7 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	qodal#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	ff438cb0043fedecaf06ca1d04631e8e0411de301f7222cc9e58e5ff034d5ccf	1	0
G730-D051	raiir#GLOBAL	raiir	ROOT_WHOLE	GDT637:ATTESTED_LADDER_CELL|GDT693:R_INDEXED_SHARE	ROOT_DRUG_HEAD__ALTERNATIVE_ROOT_LABEL_RIVAL	Wurzeldroge, Sortierklasse III	26	W1_WEAK_WORKING	V48-Quelle GDT637:ATTESTED_LADDER_CELL mit Staerke SCOPED_LADDER_EXTENSION und Scope KNOWN_EXACT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; kein seitenuebergreifender Bedeutungsbeleg	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	raiir#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	268c366b8558cdcce3ec6f1486526ce4045fb2a32a8875f1e429916c8c37b00a	1	0
G730-D052	rchdy#GLOBAL	rchdy	ROOT_WHOLE	V13:SCOPED_RESIDUAL_HEAD_FORM	ROOT_DRUG_HEAD__ALTERNATIVE_ROOT_LABEL_RIVAL	Wurzelmaterial statt Wurzeldroge	31	W1_WEAK_WORKING	V48-Quelle V13:SCOPED_RESIDUAL_HEAD_FORM mit Staerke NEW_V13_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; kein seitenuebergreifender Bedeutungsbeleg	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	rchdy#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	7eb806c3df6ae6e7a958b6e4f5a805dbfa7c394f779cc947b1c3c0839bb285ee	1	0
G730-D053	rcheey#GLOBAL	rcheey	ROOT_WHOLE	V13:SCOPED_RESIDUAL_HEAD_FORM	ROOT_DRUG_HEAD__ALTERNATIVE_ROOT_LABEL_RIVAL	Wurzelmaterial statt Wurzeldroge	53	W2_PROVISIONAL_WORKING	V48-Quelle V13:SCOPED_RESIDUAL_HEAD_FORM mit Staerke NEW_V13_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 5 exakte ZL3b-Vorkommen auf 4 Seiten und 5 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	rcheey#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	617c900242782f7560ee07a618f7d736818012ef64515e46ae16a2a074ecaf9e	1	0
G730-D054	rcheo#GLOBAL	rcheo	ROOT_WHOLE	V13:SCOPED_RESIDUAL_HEAD_FORM	ROOT_DRUG_HEAD__ALTERNATIVE_ROOT_LABEL_RIVAL	Wurzelmaterial statt Wurzeldroge	31	W1_WEAK_WORKING	V48-Quelle V13:SCOPED_RESIDUAL_HEAD_FORM mit Staerke NEW_V13_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; kein seitenuebergreifender Bedeutungsbeleg	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	rcheo#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	40c88a0cb1c79cfbf1530c55a1049add56fb488d0ac54effc5a58a5988671678	1	0
G730-D055	rchey#GLOBAL	rchey	ROOT_WHOLE	V13:SCOPED_RESIDUAL_HEAD_FORM	ROOT_DRUG_HEAD__ALTERNATIVE_ROOT_LABEL_RIVAL	Wurzelmaterial statt Wurzeldroge	56	W2_PROVISIONAL_WORKING	V48-Quelle V13:SCOPED_RESIDUAL_HEAD_FORM mit Staerke NEW_V13_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 8 exakte ZL3b-Vorkommen auf 5 Seiten und 7 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	rchey#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	76ca430702823c859a018116db058fdef60878f9078f9abafae8d0625ae913c9	1	0
G730-D056	rchol#GLOBAL	rchol	ROOT_WHOLE	V13:SCOPED_RESIDUAL_HEAD_FORM	ROOT_DRUG_HEAD__ALTERNATIVE_ROOT_LABEL_RIVAL	Wurzelmaterial statt Wurzeldroge	31	W1_WEAK_WORKING	V48-Quelle V13:SCOPED_RESIDUAL_HEAD_FORM mit Staerke NEW_V13_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; kein seitenuebergreifender Bedeutungsbeleg	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	rchol#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	07d3634e2c82ad32e569f0568c77e9748981cb0c462f9594eeec2cad67a53515	1	0
G730-D057	rchy#GLOBAL	rchy	ROOT_WHOLE	V13:SCOPED_RESIDUAL_HEAD_FORM	ROOT_DRUG_HEAD__ALTERNATIVE_ROOT_LABEL_RIVAL	Wurzelmaterial statt Wurzeldroge	51	W2_PROVISIONAL_WORKING	V48-Quelle V13:SCOPED_RESIDUAL_HEAD_FORM mit Staerke NEW_V13_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 3 exakte ZL3b-Vorkommen auf 3 Seiten und 3 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	1	NOT_EVALUATED_GDT725	NONE	rchy#GLOBAL	NOT_EVALUATED_GDT725	NOT_EVALUATED_GDT725	d7de67ffd82578db96e3ab3b6ae2579a6327aebf0e4da5fedd08f755bb729a54	1	0
