page	locus	kind	reader	model	source_text	literal_json	confidence
f77r	f77r.36	P	rf1b_clean	R_JOINT	dshedy pchedy qotain chedy dolchl qokeedy qokol olchey	"[""[dshedy]"", ""[pchedy]"", ""[qotain]"", ""[chedy]"", ""[dolchl]"", ""[qokeedy]"", ""[qokol]"", ""[olchey]""]"	C0_UNCONFIRMED
f77r	f77r.37	P	zl3b_clean	Q_JOINT	teeolain chey qoteedy qokain cheedy cheey lchedy	"[""[teeolain]"", ""[chey]"", ""[qoteedy]"", ""Wasser?"", ""[cheedy]"", ""[cheey]"", ""[lchedy]""]"	C0_UNCONFIRMED
f77r	f77r.37	P	zl3b_clean	R_JOINT	teeolain chey qoteedy qokain cheedy cheey lchedy	"[""[teeolain]"", ""[chey]"", ""[qoteedy]"", ""Wasser?"", ""[cheedy]"", ""[cheey]"", ""[lchedy]""]"	C0_UNCONFIRMED
f77r	f77r.37	P	it2a_clean	Q_JOINT	teeolain chey qoteedy qokain cheedy cheey lchedy	"[""[teeolain]"", ""[chey]"", ""[qoteedy]"", ""Wasser?"", ""[cheedy]"", ""[cheey]"", ""[lchedy]""]"	C0_UNCONFIRMED
f77r	f77r.37	P	it2a_clean	R_JOINT	teeolain chey qoteedy qokain cheedy cheey lchedy	"[""[teeolain]"", ""[chey]"", ""[qoteedy]"", ""Wasser?"", ""[cheedy]"", ""[cheey]"", ""[lchedy]""]"	C0_UNCONFIRMED
f77r	f77r.37	P	rf1b_clean	Q_JOINT	teeolain chey qotee y qokain cheedy cheey lche y	"[""[teeolain]"", ""[chey]"", ""[qotee]"", ""[y]"", ""Wasser?"", ""[cheedy]"", ""[cheey]"", ""[lche]"", ""[y]""]"	C0_UNCONFIRMED
f77r	f77r.37	P	rf1b_clean	R_JOINT	teeolain chey qotee y qokain cheedy cheey lche y	"[""[teeolain]"", ""[chey]"", ""[qotee]"", ""[y]"", ""Wasser?"", ""[cheedy]"", ""[cheey]"", ""[lche]"", ""[y]""]"	C0_UNCONFIRMED
f24v	f24v.1	P	zl3b_clean	Q_JOINT	tchodar chocfhey opom shod chcphy opshody ocphoraiin o k o am	"[""[tchodar]"", ""[chocfhey]"", ""[opom]"", ""[shod]"", ""[chcphy]"", ""[opshody]"", ""[ocphoraiin]"", ""[o]"", ""[k]"", ""[o]"", ""[am]""]"	C0_UNCONFIRMED
f24v	f24v.1	P	zl3b_clean	R_JOINT	tchodar chocfhey opom shod chcphy opshody ocphoraiin o k o am	"[""[tchodar]"", ""[chocfhey]"", ""[opom]"", ""[shod]"", ""[chcphy]"", ""[opshody]"", ""[ocphoraiin]"", ""[o]"", ""[k]"", ""[o]"", ""[am]""]"	C0_UNCONFIRMED
f24v	f24v.1	P	it2a_clean	Q_JOINT	tchodar chocfhhg opom shod chcphy opshody ocphoraiin okokom	"[""[tchodar]"", ""[chocfhhg]"", ""[opom]"", ""[shod]"", ""[chcphy]"", ""[opshody]"", ""[ocphoraiin]"", ""[okokom]""]"	C0_UNCONFIRMED
f24v	f24v.1	P	it2a_clean	R_JOINT	tchodar chocfhhg opom shod chcphy opshody ocphoraiin okokom	"[""[tchodar]"", ""[chocfhhg]"", ""[opom]"", ""[shod]"", ""[chcphy]"", ""[opshody]"", ""[ocphoraiin]"", ""[okokom]""]"	C0_UNCONFIRMED
f24v	f24v.1	P	rf1b_clean	Q_JOINT	tchodar choy opom shod chcphy opshody ocphoraiin okok m	"[""[tchodar]"", ""[choy]"", ""[opom]"", ""[shod]"", ""[chcphy]"", ""[opshody]"", ""[ocphoraiin]"", ""[okok]"", ""[m]""]"	C0_UNCONFIRMED
f24v	f24v.1	P	rf1b_clean	R_JOINT	tchodar choy opom shod chcphy opshody ocphoraiin okok m	"[""[tchodar]"", ""[choy]"", ""[opom]"", ""[shod]"", ""[chcphy]"", ""[opshody]"", ""[ocphoraiin]"", ""[okok]"", ""[m]""]"	C0_UNCONFIRMED
f24v	f24v.2	P	zl3b_clean	Q_JOINT	ydals ckhor shy cho dchor otol otaiir otchos okchom okcho	"[""[ydals]"", ""[ckhor]"", ""[shy]"", ""[cho]"", ""[dchor]"", ""[otol]"", ""[otaiir]"", ""[otchos]"", ""[okchom]"", ""[okcho]""]"	C0_UNCONFIRMED
f24v	f24v.2	P	zl3b_clean	R_JOINT	ydals ckhor shy cho dchor otol otaiir otchos okchom okcho	"[""[ydals]"", ""[ckhor]"", ""[shy]"", ""[cho]"", ""[dchor]"", ""[otol]"", ""[otaiir]"", ""[otchos]"", ""[okchom]"", ""[okcho]""]"	C0_UNCONFIRMED
f24v	f24v.2	P	it2a_clean	Q_JOINT	ydals ckhor shy cho dchar otol otaiir otchos okchom okcho	"[""[ydals]"", ""[ckhor]"", ""[shy]"", ""[cho]"", ""[dchar]"", ""[otol]"", ""[otaiir]"", ""[otchos]"", ""[okchom]"", ""[okcho]""]"	C0_UNCONFIRMED
f24v	f24v.2	P	it2a_clean	R_JOINT	ydals ckhor shy cho dchar otol otaiir otchos okchom okcho	"[""[ydals]"", ""[ckhor]"", ""[shy]"", ""[cho]"", ""[dchar]"", ""[otol]"", ""[otaiir]"", ""[otchos]"", ""[okchom]"", ""[okcho]""]"	C0_UNCONFIRMED
f24v	f24v.2	P	rf1b_clean	Q_JOINT	ydals ckhor shy cho d chor otol otaiir otchos okchom okcho	"[""[ydals]"", ""[ckhor]"", ""[shy]"", ""[cho]"", ""[d]"", ""Blätter?"", ""[otol]"", ""[otaiir]"", ""[otchos]"", ""[okchom]"", ""[okcho]""]"	C0_UNCONFIRMED
f24v	f24v.2	P	rf1b_clean	R_JOINT	ydals ckhor shy cho d chor otol otaiir otchos okchom okcho	"[""[ydals]"", ""[ckhor]"", ""[shy]"", ""[cho]"", ""[d]"", ""Blätter?"", ""[otol]"", ""[otaiir]"", ""[otchos]"", ""[okchom]"", ""[okcho]""]"	C0_UNCONFIRMED
f24v	f24v.3	P	zl3b_clean	Q_JOINT	octhyl odchees oesearies okam chcth	"[""[octhyl]"", ""[odchees]"", ""[oesearies]"", ""[okam]"", ""[chcth]""]"	C0_UNCONFIRMED
f24v	f24v.3	P	zl3b_clean	R_JOINT	octhyl odchees oesearies okam chcth	"[""[octhyl]"", ""[odchees]"", ""[oesearies]"", ""[okam]"", ""[chcth]""]"	C0_UNCONFIRMED
f24v	f24v.3	P	it2a_clean	Q_JOINT	octhol odchees oesearees okam chcth	"[""[octhol]"", ""[odchees]"", ""[oesearees]"", ""[okam]"", ""[chcth]""]"	C0_UNCONFIRMED
f24v	f24v.3	P	it2a_clean	R_JOINT	octhol odchees oesearees okam chcth	"[""[octhol]"", ""[odchees]"", ""[oesearees]"", ""[okam]"", ""[chcth]""]"	C0_UNCONFIRMED
f24v	f24v.3	P	rf1b_clean	Q_JOINT	octhol odchees oesearees okam chcth	"[""[octhol]"", ""[odchees]"", ""[oesearees]"", ""[okam]"", ""[chcth]""]"	C0_UNCONFIRMED
f24v	f24v.3	P	rf1b_clean	R_JOINT	octhol odchees oesearees okam chcth	"[""[octhol]"", ""[odchees]"", ""[oesearees]"", ""[okam]"", ""[chcth]""]"	C0_UNCONFIRMED
f24v	f24v.4	P	zl3b_clean	Q_JOINT	ydal sh okol okaiin odaiin dlos	"[""[ydal]"", ""[sh]"", ""Kraut?"", ""warm?"", ""[odaiin]"", ""[dlos]""]"	C0_UNCONFIRMED
f24v	f24v.4	P	zl3b_clean	R_JOINT	ydal sh okol okaiin odaiin dlos	"[""[ydal]"", ""[sh]"", ""Pflanze?"", ""dessen?"", ""[odaiin]"", ""[dlos]""]"	C0_UNCONFIRMED
f24v	f24v.4	P	it2a_clean	Q_JOINT	ydal sh okol okaiin odaiin dlos	"[""[ydal]"", ""[sh]"", ""Kraut?"", ""warm?"", ""[odaiin]"", ""[dlos]""]"	C0_UNCONFIRMED
f24v	f24v.4	P	it2a_clean	R_JOINT	ydal sh okol okaiin odaiin dlos	"[""[ydal]"", ""[sh]"", ""Pflanze?"", ""dessen?"", ""[odaiin]"", ""[dlos]""]"	C0_UNCONFIRMED
f24v	f24v.4	P	rf1b_clean	Q_JOINT	ydal sh okol okaiin odaiin dlos	"[""[ydal]"", ""[sh]"", ""Kraut?"", ""warm?"", ""[odaiin]"", ""[dlos]""]"	C0_UNCONFIRMED
f24v	f24v.4	P	rf1b_clean	R_JOINT	ydal sh okol okaiin odaiin dlos	"[""[ydal]"", ""[sh]"", ""Pflanze?"", ""dessen?"", ""[odaiin]"", ""[dlos]""]"	C0_UNCONFIRMED
f24v	f24v.5	P	zl3b_clean	Q_JOINT	oeor oraiin tchar oro	"[""[oeor]"", ""[oraiin]"", ""[tchar]"", ""[oro]""]"	C0_UNCONFIRMED
f24v	f24v.5	P	zl3b_clean	R_JOINT	oeor oraiin tchar oro	"[""[oeor]"", ""[oraiin]"", ""[tchar]"", ""[oro]""]"	C0_UNCONFIRMED
f24v	f24v.5	P	it2a_clean	Q_JOINT	oeor oraiin tchar oro	"[""[oeor]"", ""[oraiin]"", ""[tchar]"", ""[oro]""]"	C0_UNCONFIRMED
f24v	f24v.5	P	it2a_clean	R_JOINT	oeor oraiin tchar oro	"[""[oeor]"", ""[oraiin]"", ""[tchar]"", ""[oro]""]"	C0_UNCONFIRMED
f24v	f24v.5	P	rf1b_clean	Q_JOINT	oe r or iin tchar oro	"[""[oe]"", ""[r]"", ""[or]"", ""[iin]"", ""[tchar]"", ""[oro]""]"	C0_UNCONFIRMED
f24v	f24v.5	P	rf1b_clean	R_JOINT	oe r or iin tchar oro	"[""[oe]"", ""[r]"", ""[or]"", ""[iin]"", ""[tchar]"", ""[oro]""]"	C0_UNCONFIRMED
f75r	f75r.32	P	zl3b_clean	Q_JOINT	polshy dal shedy qokain dar chsdy shedy qotar shedy ldy	"[""[polshy]"", ""[dal]"", ""[shedy]"", ""Wasser?"", ""[dar]"", ""[chsdy]"", ""[shedy]"", ""[qotar]"", ""[shedy]"", ""[ldy]""]"	C0_UNCONFIRMED
f75r	f75r.32	P	zl3b_clean	R_JOINT	polshy dal shedy qokain dar chsdy shedy qotar shedy ldy	"[""[polshy]"", ""[dal]"", ""[shedy]"", ""Wasser?"", ""[dar]"", ""[chsdy]"", ""[shedy]"", ""[qotar]"", ""[shedy]"", ""[ldy]""]"	C0_UNCONFIRMED
f75r	f75r.32	P	it2a_clean	Q_JOINT	polshy dal shedy qokain das chsdy shedy qokar shedy ldy	"[""[polshy]"", ""[dal]"", ""[shedy]"", ""Wasser?"", ""[das]"", ""[chsdy]"", ""[shedy]"", ""[qokar]"", ""[shedy]"", ""[ldy]""]"	C0_UNCONFIRMED
f75r	f75r.32	P	it2a_clean	R_JOINT	polshy dal shedy qokain das chsdy shedy qokar shedy ldy	"[""[polshy]"", ""[dal]"", ""[shedy]"", ""Wasser?"", ""[das]"", ""[chsdy]"", ""[shedy]"", ""[qokar]"", ""[shedy]"", ""[ldy]""]"	C0_UNCONFIRMED
f75r	f75r.32	P	rf1b_clean	Q_JOINT	polshy dal shedy qokain dar chsdy shedy qokar she y ldy	"[""[polshy]"", ""[dal]"", ""[shedy]"", ""Wasser?"", ""[dar]"", ""[chsdy]"", ""[shedy]"", ""[qokar]"", ""[she]"", ""[y]"", ""[ldy]""]"	C0_UNCONFIRMED
f75r	f75r.32	P	rf1b_clean	R_JOINT	polshy dal shedy qokain dar chsdy shedy qokar she y ldy	"[""[polshy]"", ""[dal]"", ""[shedy]"", ""Wasser?"", ""[dar]"", ""[chsdy]"", ""[shedy]"", ""[qokar]"", ""[she]"", ""[y]"", ""[ldy]""]"	C0_UNCONFIRMED
f75r	f75r.33	P	zl3b_clean	Q_JOINT	qokeey l shedy qo l chedy qokain chcthedy ltedy darom	"[""[qokeey]"", ""[l]"", ""[shedy]"", ""[qo]"", ""[l]"", ""[chedy]"", ""Wasser?"", ""[chcthedy]"", ""[ltedy]"", ""[darom]""]"	C0_UNCONFIRMED
f75r	f75r.33	P	zl3b_clean	R_JOINT	qokeey l shedy qo l chedy qokain chcthedy ltedy darom	"[""[qokeey]"", ""[l]"", ""[shedy]"", ""[qo]"", ""[l]"", ""[chedy]"", ""Wasser?"", ""[chcthedy]"", ""[ltedy]"", ""[darom]""]"	C0_UNCONFIRMED
f75r	f75r.33	P	it2a_clean	Q_JOINT	qokeey lshedy qol chedy qokain chcthedy ltedy darom	"[""[qokeey]"", ""[lshedy]"", ""[qol]"", ""[chedy]"", ""Wasser?"", ""[chcthedy]"", ""[ltedy]"", ""[darom]""]"	C0_UNCONFIRMED
f75r	f75r.33	P	it2a_clean	R_JOINT	qokeey lshedy qol chedy qokain chcthedy ltedy darom	"[""[qokeey]"", ""[lshedy]"", ""[qol]"", ""[chedy]"", ""Wasser?"", ""[chcthedy]"", ""[ltedy]"", ""[darom]""]"	C0_UNCONFIRMED
f75r	f75r.33	P	rf1b_clean	Q_JOINT	qokeey lshedy qol ched qokain chcthedy ltedy darom	"[""[qokeey]"", ""[lshedy]"", ""[qol]"", ""[ched]"", ""Wasser?"", ""[chcthedy]"", ""[ltedy]"", ""[darom]""]"	C0_UNCONFIRMED
f75r	f75r.33	P	rf1b_clean	R_JOINT	qokeey lshedy qol ched qokain chcthedy ltedy darom	"[""[qokeey]"", ""[lshedy]"", ""[qol]"", ""[ched]"", ""Wasser?"", ""[chcthedy]"", ""[ltedy]"", ""[darom]""]"	C0_UNCONFIRMED
f75r	f75r.34	P	zl3b_clean	Q_JOINT	s olkedy okal dar oty okar otar ol kain oltedy	"[""[s]"", ""[olkedy]"", ""[okal]"", ""[dar]"", ""[oty]"", ""[okar]"", ""[otar]"", ""[ol]"", ""[kain]"", ""[oltedy]""]"	C0_UNCONFIRMED
f75r	f75r.34	P	zl3b_clean	R_JOINT	s olkedy okal dar oty okar otar ol kain oltedy	"[""[s]"", ""[olkedy]"", ""[okal]"", ""[dar]"", ""[oty]"", ""[okar]"", ""[otar]"", ""[ol]"", ""[kain]"", ""[oltedy]""]"	C0_UNCONFIRMED
f75r	f75r.34	P	it2a_clean	Q_JOINT	solkedy okal dar oty otar otar ol kain olkedy	"[""[solkedy]"", ""[okal]"", ""[dar]"", ""[oty]"", ""[otar]"", ""[otar]"", ""[ol]"", ""[kain]"", ""[olkedy]""]"	C0_UNCONFIRMED
f75r	f75r.34	P	it2a_clean	R_JOINT	solkedy okal dar oty otar otar ol kain olkedy	"[""[solkedy]"", ""[okal]"", ""[dar]"", ""[oty]"", ""[otar]"", ""[otar]"", ""[ol]"", ""[kain]"", ""[olkedy]""]"	C0_UNCONFIRMED
f75r	f75r.34	P	rf1b_clean	Q_JOINT	s olke y okal dar oty okar otar ol kain olkedy	"[""[s]"", ""[olke]"", ""[y]"", ""[okal]"", ""[dar]"", ""[oty]"", ""[okar]"", ""[otar]"", ""[ol]"", ""[kain]"", ""[olkedy]""]"	C0_UNCONFIRMED
f75r	f75r.34	P	rf1b_clean	R_JOINT	s olke y okal dar oty okar otar ol kain olkedy	"[""[s]"", ""[olke]"", ""[y]"", ""[okal]"", ""[dar]"", ""[oty]"", ""[okar]"", ""[otar]"", ""[ol]"", ""[kain]"", ""[olkedy]""]"	C0_UNCONFIRMED
f75r	f75r.35	P	zl3b_clean	Q_JOINT	qokain sheety qokain dar dar shedy qokain oldy	"[""Wasser?"", ""[sheety]"", ""Wasser?"", ""[dar]"", ""[dar]"", ""[shedy]"", ""Wasser?"", ""[oldy]""]"	C0_UNCONFIRMED
f75r	f75r.35	P	zl3b_clean	R_JOINT	qokain sheety qokain dar dar shedy qokain oldy	"[""Wasser?"", ""[sheety]"", ""Wasser?"", ""[dar]"", ""[dar]"", ""[shedy]"", ""Wasser?"", ""[oldy]""]"	C0_UNCONFIRMED
f75r	f75r.35	P	it2a_clean	Q_JOINT	qokain sheety qokain dar dar shedy qokar ol dy	"[""Wasser?"", ""[sheety]"", ""Wasser?"", ""[dar]"", ""[dar]"", ""[shedy]"", ""[qokar]"", ""[ol]"", ""[dy]""]"	C0_UNCONFIRMED
f75r	f75r.35	P	it2a_clean	R_JOINT	qokain sheety qokain dar dar shedy qokar ol dy	"[""Wasser?"", ""[sheety]"", ""Wasser?"", ""[dar]"", ""[dar]"", ""[shedy]"", ""[qokar]"", ""[ol]"", ""[dy]""]"	C0_UNCONFIRMED
f75r	f75r.35	P	rf1b_clean	Q_JOINT	qokain sheety qokain dar dar edy qokain oldy	"[""Wasser?"", ""[sheety]"", ""Wasser?"", ""[dar]"", ""[dar]"", ""[edy]"", ""Wasser?"", ""[oldy]""]"	C0_UNCONFIRMED
f75r	f75r.35	P	rf1b_clean	R_JOINT	qokain sheety qokain dar dar edy qokain oldy	"[""Wasser?"", ""[sheety]"", ""Wasser?"", ""[dar]"", ""[dar]"", ""[edy]"", ""Wasser?"", ""[oldy]""]"	C0_UNCONFIRMED
f75r	f75r.36	P	zl3b_clean	Q_JOINT	sol keedy qokeedy qokey okar otar dardardy	"[""[sol]"", ""[keedy]"", ""[qokeedy]"", ""[qokey]"", ""[okar]"", ""[otar]"", ""[dardardy]""]"	C0_UNCONFIRMED
f75r	f75r.36	P	zl3b_clean	R_JOINT	sol keedy qokeedy qokey okar otar dardardy	"[""[sol]"", ""[keedy]"", ""[qokeedy]"", ""[qokey]"", ""[okar]"", ""[otar]"", ""[dardardy]""]"	C0_UNCONFIRMED
f75r	f75r.36	P	it2a_clean	Q_JOINT	sol keedy qokeedy qokey okar otar dar dar dy	"[""[sol]"", ""[keedy]"", ""[qokeedy]"", ""[qokey]"", ""[okar]"", ""[otar]"", ""[dar]"", ""[dar]"", ""[dy]""]"	C0_UNCONFIRMED
f75r	f75r.36	P	it2a_clean	R_JOINT	sol keedy qokeedy qokey okar otar dar dar dy	"[""[sol]"", ""[keedy]"", ""[qokeedy]"", ""[qokey]"", ""[okar]"", ""[otar]"", ""[dar]"", ""[dar]"", ""[dy]""]"	C0_UNCONFIRMED
f75r	f75r.36	P	rf1b_clean	Q_JOINT	sol keedy qokee y qokey okar otar dar dar dy	"[""[sol]"", ""[keedy]"", ""[qokee]"", ""[y]"", ""[qokey]"", ""[okar]"", ""[otar]"", ""[dar]"", ""[dar]"", ""[dy]""]"	C0_UNCONFIRMED
f75r	f75r.36	P	rf1b_clean	R_JOINT	sol keedy qokee y qokey okar otar dar dar dy	"[""[sol]"", ""[keedy]"", ""[qokee]"", ""[y]"", ""[qokey]"", ""[okar]"", ""[otar]"", ""[dar]"", ""[dar]"", ""[dy]""]"	C0_UNCONFIRMED
f75r	f75r.37	P	zl3b_clean	Q_JOINT	qokedy dy sheety qokedy qokeedy qokechdy lol	"[""[qokedy]"", ""[dy]"", ""[sheety]"", ""[qokedy]"", ""[qokeedy]"", ""[qokechdy]"", ""[lol]""]"	C0_UNCONFIRMED
f75r	f75r.37	P	zl3b_clean	R_JOINT	qokedy dy sheety qokedy qokeedy qokechdy lol	"[""[qokedy]"", ""[dy]"", ""[sheety]"", ""[qokedy]"", ""[qokeedy]"", ""[qokechdy]"", ""[lol]""]"	C0_UNCONFIRMED
f75r	f75r.37	P	it2a_clean	Q_JOINT	qokedy dy sheety qokedy qokchdy qokechdy lol	"[""[qokedy]"", ""[dy]"", ""[sheety]"", ""[qokedy]"", ""[qokchdy]"", ""[qokechdy]"", ""[lol]""]"	C0_UNCONFIRMED
f75r	f75r.37	P	it2a_clean	R_JOINT	qokedy dy sheety qokedy qokchdy qokechdy lol	"[""[qokedy]"", ""[dy]"", ""[sheety]"", ""[qokedy]"", ""[qokchdy]"", ""[qokechdy]"", ""[lol]""]"	C0_UNCONFIRMED
f75r	f75r.37	P	rf1b_clean	Q_JOINT	qoke y dy sheety qoke y qokee y qokechdy lol	"[""[qoke]"", ""[y]"", ""[dy]"", ""[sheety]"", ""[qoke]"", ""[y]"", ""[qokee]"", ""[y]"", ""[qokechdy]"", ""[lol]""]"	C0_UNCONFIRMED
f75r	f75r.37	P	rf1b_clean	R_JOINT	qoke y dy sheety qoke y qokee y qokechdy lol	"[""[qoke]"", ""[y]"", ""[dy]"", ""[sheety]"", ""[qoke]"", ""[y]"", ""[qokee]"", ""[y]"", ""[qokechdy]"", ""[lol]""]"	C0_UNCONFIRMED
f75r	f75r.38	P	zl3b_clean	Q_JOINT	qokeedy qokeedy qokedy qokedy qokeedy ldy	"[""[qokeedy]"", ""[qokeedy]"", ""[qokedy]"", ""[qokedy]"", ""[qokeedy]"", ""[ldy]""]"	C0_UNCONFIRMED
f75r	f75r.38	P	zl3b_clean	R_JOINT	qokeedy qokeedy qokedy qokedy qokeedy ldy	"[""[qokeedy]"", ""[qokeedy]"", ""[qokedy]"", ""[qokedy]"", ""[qokeedy]"", ""[ldy]""]"	C0_UNCONFIRMED
f75r	f75r.38	P	it2a_clean	Q_JOINT	qokeedy qokeedy qokedy qokedy qokeedy ldy	"[""[qokeedy]"", ""[qokeedy]"", ""[qokedy]"", ""[qokedy]"", ""[qokeedy]"", ""[ldy]""]"	C0_UNCONFIRMED
f75r	f75r.38	P	it2a_clean	R_JOINT	qokeedy qokeedy qokedy qokedy qokeedy ldy	"[""[qokeedy]"", ""[qokeedy]"", ""[qokedy]"", ""[qokedy]"", ""[qokeedy]"", ""[ldy]""]"	C0_UNCONFIRMED
f75r	f75r.38	P	rf1b_clean	Q_JOINT	qokee y qokee y qokedy qokedy qokee y ldy	"[""[qokee]"", ""[y]"", ""[qokee]"", ""[y]"", ""[qokedy]"", ""[qokedy]"", ""[qokee]"", ""[y]"", ""[ldy]""]"	C0_UNCONFIRMED
f75r	f75r.38	P	rf1b_clean	R_JOINT	qokee y qokee y qokedy qokedy qokee y ldy	"[""[qokee]"", ""[y]"", ""[qokee]"", ""[y]"", ""[qokedy]"", ""[qokedy]"", ""[qokee]"", ""[y]"", ""[ldy]""]"	C0_UNCONFIRMED
f75r	f75r.39	P	zl3b_clean	Q_JOINT	yshedy qokeedy qokeedy olkeedy otey koldy	"[""[yshedy]"", ""[qokeedy]"", ""[qokeedy]"", ""[olkeedy]"", ""[otey]"", ""[koldy]""]"	C0_UNCONFIRMED
f75r	f75r.39	P	zl3b_clean	R_JOINT	yshedy qokeedy qokeedy olkeedy otey koldy	"[""[yshedy]"", ""[qokeedy]"", ""[qokeedy]"", ""[olkeedy]"", ""[otey]"", ""[koldy]""]"	C0_UNCONFIRMED
f75r	f75r.39	P	it2a_clean	Q_JOINT	yshedy qokeedy qokchdy olkeedy otey koldy	"[""[yshedy]"", ""[qokeedy]"", ""[qokchdy]"", ""[olkeedy]"", ""[otey]"", ""[koldy]""]"	C0_UNCONFIRMED
f75r	f75r.39	P	it2a_clean	R_JOINT	yshedy qokeedy qokchdy olkeedy otey koldy	"[""[yshedy]"", ""[qokeedy]"", ""[qokchdy]"", ""[olkeedy]"", ""[otey]"", ""[koldy]""]"	C0_UNCONFIRMED
f75r	f75r.39	P	rf1b_clean	Q_JOINT	yshedy qokeedy qokeedy olkeedy otey koldy	"[""[yshedy]"", ""[qokeedy]"", ""[qokeedy]"", ""[olkeedy]"", ""[otey]"", ""[koldy]""]"	C0_UNCONFIRMED
f75r	f75r.39	P	rf1b_clean	R_JOINT	yshedy qokeedy qokeedy olkeedy otey koldy	"[""[yshedy]"", ""[qokeedy]"", ""[qokeedy]"", ""[olkeedy]"", ""[otey]"", ""[koldy]""]"	C0_UNCONFIRMED
f75r	f75r.40	P	zl3b_clean	Q_JOINT	dar shedy qokain shedy dal keedy rshedy	"[""[dar]"", ""[shedy]"", ""Wasser?"", ""[shedy]"", ""[dal]"", ""[keedy]"", ""[rshedy]""]"	C0_UNCONFIRMED
f75r	f75r.40	P	zl3b_clean	R_JOINT	dar shedy qokain shedy dal keedy rshedy	"[""[dar]"", ""[shedy]"", ""Wasser?"", ""[shedy]"", ""[dal]"", ""[keedy]"", ""[rshedy]""]"	C0_UNCONFIRMED
f75r	f75r.40	P	it2a_clean	Q_JOINT	dar shedy qokain shedy dal keedy rshedy	"[""[dar]"", ""[shedy]"", ""Wasser?"", ""[shedy]"", ""[dal]"", ""[keedy]"", ""[rshedy]""]"	C0_UNCONFIRMED
f75r	f75r.40	P	it2a_clean	R_JOINT	dar shedy qokain shedy dal keedy rshedy	"[""[dar]"", ""[shedy]"", ""Wasser?"", ""[shedy]"", ""[dal]"", ""[keedy]"", ""[rshedy]""]"	C0_UNCONFIRMED
f75r	f75r.40	P	rf1b_clean	Q_JOINT	dar shedy qokain e y dal keedy rshedy	"[""[dar]"", ""[shedy]"", ""Wasser?"", ""[e]"", ""[y]"", ""[dal]"", ""[keedy]"", ""[rshedy]""]"	C0_UNCONFIRMED
f75r	f75r.40	P	rf1b_clean	R_JOINT	dar shedy qokain e y dal keedy rshedy	"[""[dar]"", ""[shedy]"", ""Wasser?"", ""[e]"", ""[y]"", ""[dal]"", ""[keedy]"", ""[rshedy]""]"	C0_UNCONFIRMED
f75r	f75r.41	P	zl3b_clean	Q_JOINT	sokeedy qokeedy oteedy qoky dy keedy sy	"[""[sokeedy]"", ""[qokeedy]"", ""[oteedy]"", ""[qoky]"", ""[dy]"", ""[keedy]"", ""[sy]""]"	C0_UNCONFIRMED
f75r	f75r.41	P	zl3b_clean	R_JOINT	sokeedy qokeedy oteedy qoky dy keedy sy	"[""[sokeedy]"", ""[qokeedy]"", ""[oteedy]"", ""[qoky]"", ""[dy]"", ""[keedy]"", ""[sy]""]"	C0_UNCONFIRMED
f75r	f75r.41	P	it2a_clean	Q_JOINT	sokeedy qokeedy oteedy qoky dykeedy sy	"[""[sokeedy]"", ""[qokeedy]"", ""[oteedy]"", ""[qoky]"", ""[dykeedy]"", ""[sy]""]"	C0_UNCONFIRMED
f75r	f75r.41	P	it2a_clean	R_JOINT	sokeedy qokeedy oteedy qoky dykeedy sy	"[""[sokeedy]"", ""[qokeedy]"", ""[oteedy]"", ""[qoky]"", ""[dykeedy]"", ""[sy]""]"	C0_UNCONFIRMED
f75r	f75r.41	P	rf1b_clean	Q_JOINT	sokee y qokee y oteedy qoky dykeedy sy	"[""[sokee]"", ""[y]"", ""[qokee]"", ""[y]"", ""[oteedy]"", ""[qoky]"", ""[dykeedy]"", ""[sy]""]"	C0_UNCONFIRMED
f75r	f75r.41	P	rf1b_clean	R_JOINT	sokee y qokee y oteedy qoky dykeedy sy	"[""[sokee]"", ""[y]"", ""[qokee]"", ""[y]"", ""[oteedy]"", ""[qoky]"", ""[dykeedy]"", ""[sy]""]"	C0_UNCONFIRMED
f75r	f75r.42	P	zl3b_clean	Q_JOINT	dshedy qokedy qokeedy qoteey qoteedy dor	"[""[dshedy]"", ""[qokedy]"", ""[qokeedy]"", ""[qoteey]"", ""[qoteedy]"", ""[dor]""]"	C0_UNCONFIRMED
f75r	f75r.42	P	zl3b_clean	R_JOINT	dshedy qokedy qokeedy qoteey qoteedy dor	"[""[dshedy]"", ""[qokedy]"", ""[qokeedy]"", ""[qoteey]"", ""[qoteedy]"", ""[dor]""]"	C0_UNCONFIRMED
f75r	f75r.42	P	it2a_clean	Q_JOINT	dshedy qokedy c qoteey qoteedy dar	"[""[dshedy]"", ""[qokedy]"", ""[c]"", ""[qoteey]"", ""[qoteedy]"", ""[dar]""]"	C0_UNCONFIRMED
f75r	f75r.42	P	it2a_clean	R_JOINT	dshedy qokedy c qoteey qoteedy dar	"[""[dshedy]"", ""[qokedy]"", ""[c]"", ""[qoteey]"", ""[qoteedy]"", ""[dar]""]"	C0_UNCONFIRMED
f75r	f75r.42	P	rf1b_clean	Q_JOINT	dshedy qokedy qokeedy qoteey qotee y d r	"[""[dshedy]"", ""[qokedy]"", ""[qokeedy]"", ""[qoteey]"", ""[qotee]"", ""[y]"", ""[d]"", ""[r]""]"	C0_UNCONFIRMED
