frame_id	page	physical_folio	locus	window_start_ordinal	window_end_ordinal	window_length	target_ordinal	target_position_in_window	target_window_slot	target_surface	target_reader_exact	target_source_before	target_render_before_de	target_axes_before	retired_literal_withheld	known_card_count	distinct_known_surfaces	known_surfaces	known_signed_offsets	known_source_classes	minimum_whole_edit_distance	known_wholes_within_edit1	known_wholes_within_edit2	whole_form_bridge_tier	known_card_axes	known_card_values_de	shared_all_axes	predicted_quality_stage_axes	known_union_axes	contrast_dimensions	all_reader_exact	frame_tier	gdt747_prior_axes	gdt747_prior_value_de	gdt747_prior_comparison	eva_window	literal_identity	confirmed_lexeme	component_export_credit
G748-F00930	f111v	f111	f111v.2	3	5	3	5	3	LAST	shecthy	1	WITHHELD_RETIRED_LITERAL_TARGET	[shecthy: zurückgehaltene Altidentität]	NONE	1	2	2	keedy|qokair	-1|-2	GDT734_W23_SAFE_WHOLE	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	keedy=HOT|CLOSE|END_STAGE || qokair=HOT|PART|PROCESS	keedy=heiß am Ende des Grades, abgeschlossen || qokair=erhitze die zweite Fraktion	HOT	HOT	HOT|PART|PROCESS|CLOSE|END_STAGE	NONE	1	F2_TWO_EXACT_CARDS	NONE	NONE	NO_GDT747_PRIOR	keedy qokair shecthy	OPEN	0	0
G748-F00931	f111v	f111	f111v.2	4	6	3	5	2	INNER	shecthy	1	WITHHELD_RETIRED_LITERAL_TARGET	[shecthy: zurückgehaltene Altidentität]	NONE	1	2	2	qokair|qokeol	-1|1	GDT734_W23_SAFE_WHOLE	7	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokair=HOT|PART|PROCESS || qokeol=HOT|MATERIAL|PROCESS|MIDDLE_STAGE	qokair=erhitze die zweite Fraktion || qokeol=erhitze den Drogenstoff bis zur Mittelstufe	HOT|PROCESS	HOT	HOT|PART|MATERIAL|PROCESS|MIDDLE_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	qokair shecthy qokeol	OPEN	0	0
G748-F00932	f111v	f111	f111v.2	3	6	4	5	3	INNER	shecthy	1	WITHHELD_RETIRED_LITERAL_TARGET	[shecthy: zurückgehaltene Altidentität]	NONE	1	3	3	keedy|qokair|qokeol	-1|-2|1	GDT734_W23_SAFE_WHOLE	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	keedy=HOT|CLOSE|END_STAGE || qokair=HOT|PART|PROCESS || qokeol=HOT|MATERIAL|PROCESS|MIDDLE_STAGE	keedy=heiß am Ende des Grades, abgeschlossen || qokair=erhitze die zweite Fraktion || qokeol=erhitze den Drogenstoff bis zur Mittelstufe	HOT	HOT	HOT|PART|MATERIAL|PROCESS|CLOSE|MIDDLE_STAGE|END_STAGE	STAGE	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	keedy qokair shecthy qokeol	OPEN	0	0
G748-F00935	f111v	f111	f111v.21	8	10	3	8	1	FIRST	lkeey	1	WITHHELD_RETIRED_LITERAL_TARGET	[lkeey: zurückgehaltene Altidentität]	NONE	1	2	2	cheokain|lkain	1|2	GDT734_W23_SAFE_WHOLE|GDT743_OCCURRENCE_WHOLE	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	lkain=HOT|DRY|PREPARATION|LEVEL_II || cheokain=HOT|DRY|PREPARATION|PROCESS|MIDDLE_STAGE|LEVEL_II	lkain=Qualitätsstufe II im heiß/trocken-Feld der Zubereitung || cheokain=Trockenansatz bis zur Mittelstufe trocknen und auf Heizstufe II bringen	HOT|DRY|PREPARATION|LEVEL_II	HOT|DRY|LEVEL_II	HOT|DRY|PREPARATION|PROCESS|MIDDLE_STAGE|LEVEL_II	NONE	1	F2_TWO_EXACT_CARDS	NONE	NONE	NO_GDT747_PRIOR	lkeey lkain cheokain	OPEN	0	0
G748-F00941	f111v	f111	f111v.3	5	7	3	6	2	INNER	chedy	0	GDT734_WEAK_AXIS_TARGET	[trocken in der Mitte des Grades, abgeschlossen; schwach]	DRY|CLOSE|MIDDLE_STAGE|END_STAGE	0	2	2	oteey|qokeey	-1|1	GDT734_W23_SAFE_WHOLE	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	oteey=COLD|PREPARATION|END_STAGE || qokeey=HOT|END_STAGE	oteey=kalter Ansatz am Ende des Grades || qokeey=heiß am Ende des Grades	END_STAGE	END_STAGE	HOT|COLD|PREPARATION|END_STAGE	THERMAL	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	oteey chedy qokeey	OPEN	0	0
G748-F00942	f111v	f111	f111v.31	2	4	3	2	1	FIRST	oteain	1	OPEN_TARGET	[oteain:?]	NONE	0	2	2	cheal|chekain	1|2	GDT734_W23_SAFE_WHOLE	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	chekain=HOT|DRY|PROCESS|MIDDLE_STAGE|LEVEL_II || cheal=DRY|MATERIAL|MIDDLE_STAGE	chekain=bis zur Mittelstufe trocknen, dann auf Stufe II erhitzen || cheal=Rohstoffklasse I, trocken in der Gradmitte	DRY|MIDDLE_STAGE	DRY|MIDDLE_STAGE	HOT|DRY|MATERIAL|PROCESS|MIDDLE_STAGE|LEVEL_II	NONE	1	F2_TWO_EXACT_CARDS	NONE	NONE	NO_GDT747_PRIOR	oteain chekain cheal	OPEN	0	0
G748-F00943	f111v	f111	f111v.31	4	6	3	6	3	LAST	chey	1	GDT734_WEAK_AXIS_TARGET	[trocken in der Mitte des Grades; schwach]	DRY|MIDDLE_STAGE	0	2	2	cheal|lain	-1|-2	GDT734_W23_SAFE_WHOLE|GDT743_OCCURRENCE_WHOLE	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	cheal=DRY|MATERIAL|MIDDLE_STAGE || lain=DRY|MATERIAL|LEVEL_II	cheal=Rohstoffklasse I, trocken in der Gradmitte || lain=interner Trockenheitsgrad II des Materials	DRY|MATERIAL	DRY	DRY|MATERIAL|MIDDLE_STAGE|LEVEL_II	NONE	1	F2_TWO_EXACT_CARDS	NONE	NONE	NO_GDT747_PRIOR	cheal lain chey	OPEN	0	0
G748-F00944	f111v	f111	f111v.31	2	5	4	2	1	FIRST	oteain	1	OPEN_TARGET	[oteain:?]	NONE	0	3	3	cheal|chekain|lain	1|2|3	GDT734_W23_SAFE_WHOLE|GDT743_OCCURRENCE_WHOLE	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	chekain=HOT|DRY|PROCESS|MIDDLE_STAGE|LEVEL_II || cheal=DRY|MATERIAL|MIDDLE_STAGE || lain=DRY|MATERIAL|LEVEL_II	chekain=bis zur Mittelstufe trocknen, dann auf Stufe II erhitzen || cheal=Rohstoffklasse I, trocken in der Gradmitte || lain=interner Trockenheitsgrad II des Materials	DRY	DRY	HOT|DRY|MATERIAL|PROCESS|MIDDLE_STAGE|LEVEL_II	NONE	1	F4_THREE_DISTINCT_EXACT_CARDS	NONE	NONE	NO_GDT747_PRIOR	oteain chekain cheal lain	OPEN	0	0
G748-F00945	f111v	f111	f111v.31	3	6	4	6	4	LAST	chey	1	GDT734_WEAK_AXIS_TARGET	[trocken in der Mitte des Grades; schwach]	DRY|MIDDLE_STAGE	0	3	3	cheal|chekain|lain	-1|-2|-3	GDT734_W23_SAFE_WHOLE|GDT743_OCCURRENCE_WHOLE	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	chekain=HOT|DRY|PROCESS|MIDDLE_STAGE|LEVEL_II || cheal=DRY|MATERIAL|MIDDLE_STAGE || lain=DRY|MATERIAL|LEVEL_II	chekain=bis zur Mittelstufe trocknen, dann auf Stufe II erhitzen || cheal=Rohstoffklasse I, trocken in der Gradmitte || lain=interner Trockenheitsgrad II des Materials	DRY	DRY	HOT|DRY|MATERIAL|PROCESS|MIDDLE_STAGE|LEVEL_II	NONE	1	F4_THREE_DISTINCT_EXACT_CARDS	NONE	NONE	NO_GDT747_PRIOR	chekain cheal lain chey	OPEN	0	0
G748-F00947	f111v	f111	f111v.38	8	10	3	8	1	FIRST	chedy	0	GDT734_WEAK_AXIS_TARGET	[trocken in der Mitte des Grades, abgeschlossen; schwach]	DRY|CLOSE|MIDDLE_STAGE|END_STAGE	0	2	2	okeedy|qokeey	1|2	GDT734_W23_SAFE_WHOLE	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokeey=HOT|END_STAGE || okeedy=HOT|PREPARATION|CLOSE|END_STAGE	qokeey=heiß am Ende des Grades || okeedy=heißer Ansatz am Ende des Grades, abgeschlossen	HOT|END_STAGE	HOT|END_STAGE	HOT|PREPARATION|CLOSE|END_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	chedy qokeey okeedy	OPEN	0	0
G748-F00948	f111v	f111	f111v.38	9	11	3	11	3	LAST	lkeey	1	WITHHELD_RETIRED_LITERAL_TARGET	[lkeey: zurückgehaltene Altidentität]	NONE	1	2	2	okeedy|qokeey	-1|-2	GDT734_W23_SAFE_WHOLE	2	0	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	qokeey=HOT|END_STAGE || okeedy=HOT|PREPARATION|CLOSE|END_STAGE	qokeey=heiß am Ende des Grades || okeedy=heißer Ansatz am Ende des Grades, abgeschlossen	HOT|END_STAGE	HOT|END_STAGE	HOT|PREPARATION|CLOSE|END_STAGE	NONE	1	F2_TWO_EXACT_CARDS	NONE	NONE	NO_GDT747_PRIOR	qokeey okeedy lkeey	OPEN	0	0
G748-F00949	f111v	f111	f111v.4	6	8	3	6	1	FIRST	lshedy	0	WITHHELD_RETIRED_LITERAL_TARGET	[lshedy: zurückgehaltene Altidentität]	NONE	1	2	2	qokedar|qotedy	1|2	GDT734_W23_SAFE_WHOLE	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	qotedy=COLD|CLOSE|MIDDLE_STAGE|END_STAGE || qokedar=HOT|PART|PROCESS|MIDDLE_STAGE	qotedy=kalt in der Mitte des Grades, abgeschlossen || qokedar=erhitze bis zur Mittelstufe und miss die erste Fraktion ab	MIDDLE_STAGE	MIDDLE_STAGE	HOT|COLD|PART|PROCESS|CLOSE|MIDDLE_STAGE|END_STAGE	THERMAL|STAGE	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	lshedy qotedy qokedar	OPEN	0	0
G748-F00950	f111v	f111	f111v.4	7	9	3	9	3	LAST	oteedy	1	GDT734_WEAK_AXIS_TARGET	[kalter Ansatz am Ende des Grades, abgeschlossen; schwach]	COLD|PREPARATION|CLOSE|END_STAGE	0	2	2	qokedar|qotedy	-1|-2	GDT734_W23_SAFE_WHOLE	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	qotedy=COLD|CLOSE|MIDDLE_STAGE|END_STAGE || qokedar=HOT|PART|PROCESS|MIDDLE_STAGE	qotedy=kalt in der Mitte des Grades, abgeschlossen || qokedar=erhitze bis zur Mittelstufe und miss die erste Fraktion ab	MIDDLE_STAGE	MIDDLE_STAGE	HOT|COLD|PART|PROCESS|CLOSE|MIDDLE_STAGE|END_STAGE	THERMAL|STAGE	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	qotedy qokedar oteedy	OPEN	0	0
G748-F00951	f111v	f111	f111v.40	2	4	3	3	2	INNER	chckhy	1	GDT734_WEAK_AXIS_TARGET	[Arzneikompositum: trocken, Gradanfang; schwach]	DRY|PREPARATION|BEGIN_STAGE	0	2	2	chokain|lkain	-1|1	GDT734_W23_SAFE_WHOLE|GDT743_OCCURRENCE_WHOLE	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	lkain=LEVEL_II || chokain=HOT|DRY|PREPARATION|PROCESS|LEVEL_II	lkain=Skalarstufe II [Carrier=PREPARATION; Dimension offen; provisorischer R4-Lauf] || chokain=erhitze den Trockenansatz auf Stufe II	LEVEL_II	LEVEL_II	HOT|DRY|PREPARATION|PROCESS|LEVEL_II	NONE	1	F2_TWO_EXACT_CARDS	NONE	NONE	NO_GDT747_PRIOR	lkain chckhy chokain	OPEN	0	0
G748-F00952	f111v	f111	f111v.40	3	5	3	3	1	FIRST	chckhy	1	GDT734_WEAK_AXIS_TARGET	[Arzneikompositum: trocken, Gradanfang; schwach]	DRY|PREPARATION|BEGIN_STAGE	0	2	2	chckhal|chokain	1|2	GDT734_W23_SAFE_WHOLE	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	chokain=HOT|DRY|PREPARATION|PROCESS|LEVEL_II || chckhal=DRY|MATERIAL|PREPARATION	chokain=erhitze den Trockenansatz auf Stufe II || chckhal=trockenes Arzneikompositum, Rohstoffform I	DRY|PREPARATION	DRY	HOT|DRY|MATERIAL|PREPARATION|PROCESS|LEVEL_II	NONE	1	F2_TWO_EXACT_CARDS	NONE	NONE	NO_GDT747_PRIOR	chckhy chokain chckhal	OPEN	0	0
G748-F00953	f111v	f111	f111v.40	6	8	3	8	3	LAST	qokeedy	0	GDT734_WEAK_AXIS_TARGET	[heiß am Ende des Grades, abgeschlossen; schwach]	HOT|CLOSE|END_STAGE	0	2	2	qokeey|sheckhedy	-1|-2	GDT734_W23_SAFE_WHOLE	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	sheckhedy=MOIST|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE || qokeey=HOT|END_STAGE	sheckhedy=feuchtes Arzneikompositum in der Gradmitte, abgeschlossen || qokeey=heiß am Ende des Grades	END_STAGE	END_STAGE	HOT|MOIST|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	STAGE	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	sheckhedy qokeey qokeedy	OPEN	0	0
G748-F00963	f111v	f111	f111v.47	6	8	3	6	1	FIRST	ykeeedy	0	OPEN_TARGET	[ykeeedy:?]	NONE	0	2	2	chckhey|chekain	1|2	GDT734_W23_SAFE_WHOLE	6	0	0	B0_NO_WHOLE_FORM_BRIDGE	chekain=HOT|DRY|PROCESS|MIDDLE_STAGE|LEVEL_II || chckhey=DRY|PREPARATION|MIDDLE_STAGE	chekain=bis zur Mittelstufe trocknen, dann auf Stufe II erhitzen || chckhey=Arzneikompositum: trocken, Gradmitte	DRY|MIDDLE_STAGE	DRY|MIDDLE_STAGE	HOT|DRY|PREPARATION|PROCESS|MIDDLE_STAGE|LEVEL_II	NONE	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	ykeeedy chekain chckhey	OPEN	0	0
G748-F00964	f111v	f111	f111v.47	7	9	3	9	3	LAST	lchar	1	WITHHELD_RETIRED_LITERAL_TARGET	[lchar: zurückgehaltene Altidentität]	NONE	1	2	2	chckhey|chekain	-1|-2	GDT734_W23_SAFE_WHOLE	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	chekain=HOT|DRY|PROCESS|MIDDLE_STAGE|LEVEL_II || chckhey=DRY|PREPARATION|MIDDLE_STAGE	chekain=bis zur Mittelstufe trocknen, dann auf Stufe II erhitzen || chckhey=Arzneikompositum: trocken, Gradmitte	DRY|MIDDLE_STAGE	DRY|MIDDLE_STAGE	HOT|DRY|PREPARATION|PROCESS|MIDDLE_STAGE|LEVEL_II	NONE	1	F2_TWO_EXACT_CARDS	NONE	NONE	NO_GDT747_PRIOR	chekain chckhey lchar	OPEN	0	0
G748-F00966	f111v	f111	f111v.5	7	9	3	8	2	INNER	qokeedy	1	GDT734_WEAK_AXIS_TARGET	[heiß am Ende des Grades, abgeschlossen; schwach]	HOT|CLOSE|END_STAGE	0	2	2	qokeey|qokeol	-1|1	GDT734_W23_SAFE_WHOLE	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	qokeey=HOT|END_STAGE || qokeol=HOT|MATERIAL|PROCESS|MIDDLE_STAGE	qokeey=heiß am Ende des Grades || qokeol=erhitze den Drogenstoff bis zur Mittelstufe	HOT	HOT	HOT|MATERIAL|PROCESS|MIDDLE_STAGE|END_STAGE	STAGE	1	F2_TWO_EXACT_CARDS	NONE	NONE	NO_GDT747_PRIOR	qokeey qokeedy qokeol	OPEN	0	0
G748-F00967	f111v	f111	f111v.5	9	11	3	10	2	INNER	shedy	1	GDT734_WEAK_AXIS_TARGET	[feucht in der Mitte des Grades, abgeschlossen; schwach]	MOIST|CLOSE|MIDDLE_STAGE|END_STAGE	0	2	2	qokeol|qotedal	-1|1	GDT734_W23_SAFE_WHOLE	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokeol=HOT|MATERIAL|PROCESS|MIDDLE_STAGE || qotedal=MATERIAL|MIDDLE_STAGE	qokeol=erhitze den Drogenstoff bis zur Mittelstufe || qotedal=kühle bis zur Mittelstufe und miss Rohdroge I ab	MATERIAL|MIDDLE_STAGE	MIDDLE_STAGE	HOT|MATERIAL|PROCESS|MIDDLE_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	qokeol shedy qotedal	OPEN	0	0
G748-F00968	f111v	f111	f111v.51	1	3	3	3	3	LAST	chckhy	1	GDT734_WEAK_AXIS_TARGET	[Arzneikompositum: trocken, Gradanfang; schwach]	DRY|PREPARATION|BEGIN_STAGE	0	2	2	cheal|sain	-1|-2	GDT734_W23_SAFE_WHOLE|GDT743_OCCURRENCE_WHOLE	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	sain=DRY|MATERIAL|LEVEL_II || cheal=DRY|MATERIAL|MIDDLE_STAGE	sain=Trockenheitsgrad II des Materials; Eintrag || cheal=Rohstoffklasse I, trocken in der Gradmitte	DRY|MATERIAL	DRY	DRY|MATERIAL|MIDDLE_STAGE|LEVEL_II	NONE	1	F2_TWO_EXACT_CARDS	NONE	NONE	NO_GDT747_PRIOR	sain cheal chckhy	OPEN	0	0
G748-F00969	f111v	f111	f111v.6	2	4	3	3	2	INNER	oteedy	1	GDT734_WEAK_AXIS_TARGET	[kalter Ansatz am Ende des Grades, abgeschlossen; schwach]	COLD|PREPARATION|CLOSE|END_STAGE	0	2	2	cheal|okchor	-1|1	GDT734_W23_SAFE_WHOLE	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	okchor=HOT|DRY|AMOUNT|MATERIAL|PREPARATION || cheal=DRY|MATERIAL|MIDDLE_STAGE	okchor=eine Portion heiß-trockene Droge im Ansatz || cheal=Rohstoffklasse I, trocken in der Gradmitte	DRY|MATERIAL	DRY	HOT|DRY|AMOUNT|MATERIAL|PREPARATION|MIDDLE_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	okchor oteedy cheal	OPEN	0	0
G748-F00977	f111v	f111	f111v.9	8	10	3	8	1	FIRST	okeey	1	GDT734_WEAK_AXIS_TARGET	[heißer Ansatz am Ende des Grades; schwach]	HOT|PREPARATION|END_STAGE	0	2	2	qokeey|qokey	1|2	GDT734_W23_SAFE_WHOLE	1	1	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	qokeey=HOT|END_STAGE || qokey=HOT|MIDDLE_STAGE	qokeey=heiß am Ende des Grades || qokey=heiß in der Mitte des Grades	HOT	HOT	HOT|MIDDLE_STAGE|END_STAGE	STAGE	1	F2_TWO_EXACT_CARDS	NONE	NONE	NO_GDT747_PRIOR	okeey qokeey qokey	OPEN	0	0
G748-F00978	f111v	f111	f111v.9	9	11	3	11	3	LAST	qokain	1	GDT734_WEAK_AXIS_TARGET	[heiß, Grad II; schwach]	HOT|LEVEL_II	0	2	2	qokeey|qokey	-1|-2	GDT734_W23_SAFE_WHOLE	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokeey=HOT|END_STAGE || qokey=HOT|MIDDLE_STAGE	qokeey=heiß am Ende des Grades || qokey=heiß in der Mitte des Grades	HOT	HOT	HOT|MIDDLE_STAGE|END_STAGE	STAGE	1	F2_TWO_EXACT_CARDS	NONE	NONE	NO_GDT747_PRIOR	qokeey qokey qokain	OPEN	0	0
G748-F00979	f112r	f112	f112r.1	1	3	3	1	1	FIRST	folchey	1	OPEN_TARGET	[folchey:?]	NONE	0	2	2	qokeey|ykair	1|2	GDT734_W23_SAFE_WHOLE	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokeey=HOT|END_STAGE || ykair=HOT|PART|MATERIAL	qokeey=heiß am Ende des Grades || ykair=nimm hiervon die zweite erhitzte Drogenfraktion	HOT	HOT	HOT|PART|MATERIAL|END_STAGE	NONE	1	F2_TWO_EXACT_CARDS	NONE	NONE	NO_GDT747_PRIOR	folchey qokeey ykair	OPEN	0	0
G748-F00980	f112r	f112	f112r.1	2	4	3	4	3	LAST	arally	0	OPEN_TARGET	[arally:?]	NONE	0	2	2	qokeey|ykair	-1|-2	GDT734_W23_SAFE_WHOLE	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokeey=HOT|END_STAGE || ykair=HOT|PART|MATERIAL	qokeey=heiß am Ende des Grades || ykair=nimm hiervon die zweite erhitzte Drogenfraktion	HOT	HOT	HOT|PART|MATERIAL|END_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	qokeey ykair arally	OPEN	0	0
G748-F00981	f112r	f112	f112r.11	2	4	3	3	2	INNER	qeol	1	OPEN_TARGET	[qeol:?]	NONE	0	2	2	qokeey|qoteey	-1|1	GDT734_W23_SAFE_WHOLE	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	qoteey=COLD|END_STAGE || qokeey=HOT|END_STAGE	qoteey=kalt am Ende des Grades || qokeey=heiß am Ende des Grades	END_STAGE	END_STAGE	HOT|COLD|END_STAGE	THERMAL	1	F2_TWO_EXACT_CARDS	NONE	NONE	NO_GDT747_PRIOR	qoteey qeol qokeey	OPEN	0	0
G748-F00989	f112r	f112	f112r.12	3	5	3	4	2	INNER	chdy	1	GDT734_WEAK_AXIS_TARGET	[trocken am Anfang des Grades, abgeschlossen; schwach]	DRY|CLOSE|BEGIN_STAGE|END_STAGE	0	2	2	otchedy|qokeey	-1|1	GDT734_W23_SAFE_WHOLE	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	otchedy=COLD|DRY|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE || qokeey=HOT|END_STAGE	otchedy=kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen || qokeey=heiß am Ende des Grades	END_STAGE	END_STAGE	HOT|COLD|DRY|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	THERMAL|STAGE	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	otchedy chdy qokeey	OPEN	0	0
G748-F00991	f112r	f112	f112r.14	4	6	3	4	1	FIRST	otaiin	1	GDT734_WEAK_AXIS_TARGET	[kalt im Zubereitungsrahmen, Grad III; schwach]	COLD|PREPARATION|LEVEL_III	0	2	2	okeedy|qokeey	1|2	GDT734_W23_SAFE_WHOLE	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	okeedy=HOT|PREPARATION|CLOSE|END_STAGE || qokeey=HOT|END_STAGE	okeedy=heißer Ansatz am Ende des Grades, abgeschlossen || qokeey=heiß am Ende des Grades	HOT|END_STAGE	HOT|END_STAGE	HOT|PREPARATION|CLOSE|END_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	otaiin okeedy qokeey	OPEN	0	0
G748-F00994	f112r	f112	f112r.19	8	10	3	8	1	FIRST	qeey	1	GDT734_WEAK_AXIS_TARGET	[nimm die Endportion hinzu; schwach]	AMOUNT	0	2	2	qokeey|qokey	1|2	GDT734_W23_SAFE_WHOLE	2	0	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	qokey=HOT|MIDDLE_STAGE || qokeey=HOT|END_STAGE	qokey=heiß in der Mitte des Grades || qokeey=heiß am Ende des Grades	HOT	HOT	HOT|MIDDLE_STAGE|END_STAGE	STAGE	1	F2_TWO_EXACT_CARDS	NONE	NONE	NO_GDT747_PRIOR	qeey qokey qokeey	OPEN	0	0
G748-F00995	f112r	f112	f112r.19	10	12	3	12	3	LAST	am	0	GDT734_WEAK_AXIS_TARGET	[Maßeinheit I; schwach]	AMOUNT	0	2	2	qokeey|qoky	-1|-2	GDT734_W23_SAFE_WHOLE	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokeey=HOT|END_STAGE || qoky=HOT|BEGIN_STAGE	qokeey=heiß am Ende des Grades || qoky=heiß am Anfang des Grades	HOT	HOT	HOT|BEGIN_STAGE|END_STAGE	STAGE	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	qokeey qoky am	OPEN	0	0
G748-F00996	f112r	f112	f112r.19	8	11	4	8	1	FIRST	qeey	1	GDT734_WEAK_AXIS_TARGET	[nimm die Endportion hinzu; schwach]	AMOUNT	0	3	3	qokeey|qokey|qoky	1|2|3	GDT734_W23_SAFE_WHOLE	2	0	3	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	qokey=HOT|MIDDLE_STAGE || qokeey=HOT|END_STAGE || qoky=HOT|BEGIN_STAGE	qokey=heiß in der Mitte des Grades || qokeey=heiß am Ende des Grades || qoky=heiß am Anfang des Grades	HOT	HOT	HOT|BEGIN_STAGE|MIDDLE_STAGE|END_STAGE	STAGE|STAGE|STAGE	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	qeey qokey qokeey qoky	OPEN	0	0
G748-F00997	f112r	f112	f112r.19	9	12	4	12	4	LAST	am	0	GDT734_WEAK_AXIS_TARGET	[Maßeinheit I; schwach]	AMOUNT	0	3	3	qokeey|qokey|qoky	-1|-2|-3	GDT734_W23_SAFE_WHOLE	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokey=HOT|MIDDLE_STAGE || qokeey=HOT|END_STAGE || qoky=HOT|BEGIN_STAGE	qokey=heiß in der Mitte des Grades || qokeey=heiß am Ende des Grades || qoky=heiß am Anfang des Grades	HOT	HOT	HOT|BEGIN_STAGE|MIDDLE_STAGE|END_STAGE	STAGE|STAGE|STAGE	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	qokey qokeey qoky am	OPEN	0	0
G748-F00998	f112r	f112	f112r.21	4	6	3	4	1	FIRST	chcthey	1	WITHHELD_RETIRED_LITERAL_TARGET	[chcthey: zurückgehaltene Altidentität]	NONE	1	2	2	okeedy|qoteedy	1|2	GDT734_W23_SAFE_WHOLE	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	okeedy=HOT|PREPARATION|CLOSE|END_STAGE || qoteedy=COLD|CLOSE|END_STAGE	okeedy=heißer Ansatz am Ende des Grades, abgeschlossen || qoteedy=kalt am Ende des Grades, abgeschlossen	CLOSE|END_STAGE	END_STAGE	HOT|COLD|PREPARATION|CLOSE|END_STAGE	THERMAL	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	chcthey okeedy qoteedy	OPEN	0	0
G748-F00999	f112r	f112	f112r.21	5	7	3	7	3	LAST	qeey	1	GDT734_WEAK_AXIS_TARGET	[nimm die Endportion hinzu; schwach]	AMOUNT	0	2	2	okeedy|qoteedy	-1|-2	GDT734_W23_SAFE_WHOLE	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	okeedy=HOT|PREPARATION|CLOSE|END_STAGE || qoteedy=COLD|CLOSE|END_STAGE	okeedy=heißer Ansatz am Ende des Grades, abgeschlossen || qoteedy=kalt am Ende des Grades, abgeschlossen	CLOSE|END_STAGE	END_STAGE	HOT|COLD|PREPARATION|CLOSE|END_STAGE	THERMAL	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	okeedy qoteedy qeey	OPEN	0	0
