evidence_id	page	physical_folio	locus	target_ordinal	target_position_in_window	target_window_slot	target_surface	target_reader_exact	target_source_before	target_render_before_de	target_axes_before	retired_literal_withheld	overlapping_predictive_frames	frame_ids	best_frame_id	best_frame_tier	best_window_length	best_known_card_count	best_known_surfaces	best_known_signed_offsets	minimum_whole_edit_distance	known_wholes_within_edit1	known_wholes_within_edit2	whole_form_bridge_tier	whole_form_bridge_weight	best_known_card_axes	best_known_card_values_de	predicted_axes_intersection_across_frames	predicted_axes_union_across_frames	best_predicted_axes	best_contrast_dimensions	gdt747_prior_axes	gdt747_prior_value_de	gdt747_prior_comparison	eva_window	working_prediction_de	literal_identity	confirmed_lexeme	component_export_credit
G748-E0199	f108r	f108	f108r.6	6	3	INNER	qokeedy	1	GDT734_WEAK_AXIS_TARGET	[heiß am Ende des Grades, abgeschlossen; schwach]	HOT|CLOSE|END_STAGE	0	2	G748-F00723|G748-F00729	G748-F00729	F3_THREE_EXACT_CARDS	4	3	qokeey|sheoky	-1|-2|1	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	qokeey=HOT|END_STAGE || qokeey=HOT|END_STAGE || sheoky=HOT|MOIST|PREPARATION|BEGIN_STAGE	qokeey=heiß am Ende des Grades || qokeey=heiß am Ende des Grades || sheoky=feucht angesetzte heiße Zubereitung am Gradanfang	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	qokeey qokeey qokeedy sheoky	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0200	f108r	f108	f108r.6	8	1	FIRST	otedy	1	GDT734_WEAK_AXIS_TARGET	[kalter Ansatz in der Mitte des Grades, abgeschlossen; schwach]	COLD|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	0	1	G748-F00725	G748-F00725	F2_TWO_EXACT_CARDS	3	2	qokchey|qotey	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	qotey=COLD|MIDDLE_STAGE || qokchey=HOT|DRY|MIDDLE_STAGE	qotey=kalt in der Mitte des Grades || qokchey=heiß und trocken in der Mitte des Grades	MIDDLE_STAGE	MIDDLE_STAGE	MIDDLE_STAGE	THERMAL	NONE	NONE	NO_GDT747_PRIOR	otedy qotey qokchey	Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0217	f108v	f108	f108v.37	3	2	INNER	sheey	1	GDT734_WEAK_AXIS_TARGET	[feucht am Ende des Grades; schwach]	MOIST|END_STAGE	0	3	G748-F00773|G748-F00774|G748-F00779	G748-F00773	F2_TWO_EXACT_CARDS	3	2	sheckhey|sheor	-1|1	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	sheor=MOIST|PART|MATERIAL || sheckhey=MOIST|PREPARATION|MIDDLE_STAGE	sheor=feuchter Drogenteil || sheckhey=feuchtes Arzneikompositum in der Gradmitte	NONE	MOIST|MIDDLE_STAGE	MOIST	NONE	NONE	NONE	NO_GDT747_PRIOR	sheor sheey sheckhey	feucht; genaue Funktion und Identität offen	OPEN	0	0
G748-E0218	f108v	f108	f108v.37	7	4	LAST	shey	1	GDT734_WEAK_AXIS_TARGET	[feucht in der Mitte des Grades; schwach]	MOIST|MIDDLE_STAGE	0	2	G748-F00775|G748-F00780	G748-F00780	F4_THREE_DISTINCT_EXACT_CARDS	4	3	okey|qokey|sheckhey	-1|-2|-3	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	sheckhey=MOIST|PREPARATION|MIDDLE_STAGE || qokey=HOT|MIDDLE_STAGE || okey=HOT|PREPARATION|MIDDLE_STAGE	sheckhey=feuchtes Arzneikompositum in der Gradmitte || qokey=heiß in der Mitte des Grades || okey=heißer Ansatz in der Mitte des Grades	MIDDLE_STAGE	HOT|MIDDLE_STAGE	MIDDLE_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	sheckhey qokey okey shey	Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0223	f108v	f108	f108v.42	6	1	FIRST	qokeedy	1	GDT734_WEAK_AXIS_TARGET	[heiß am Ende des Grades, abgeschlossen; schwach]	HOT|CLOSE|END_STAGE	0	1	G748-F00797	G748-F00797	F1_READER_VARIABLE_CARDS	3	2	okeedy|qokey	1|2	1	1	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	okeedy=HOT|PREPARATION|CLOSE|END_STAGE || qokey=HOT|MIDDLE_STAGE	okeedy=heißer Ansatz am Ende des Grades, abgeschlossen || qokey=heiß in der Mitte des Grades	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	qokeedy okeedy qokey	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0224	f108v	f108	f108v.42	9	3	LAST	qokeedy	0	GDT734_WEAK_AXIS_TARGET	[heiß am Ende des Grades, abgeschlossen; schwach]	HOT|CLOSE|END_STAGE	0	1	G748-F00798	G748-F00798	F1_READER_VARIABLE_CARDS	3	2	okeedy|qokey	-1|-2	1	1	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	okeedy=HOT|PREPARATION|CLOSE|END_STAGE || qokey=HOT|MIDDLE_STAGE	okeedy=heißer Ansatz am Ende des Grades, abgeschlossen || qokey=heiß in der Mitte des Grades	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	okeedy qokey qokeedy	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0229	f108v	f108	f108v.47	4	1	FIRST	qokeedy	1	GDT734_WEAK_AXIS_TARGET	[heiß am Ende des Grades, abgeschlossen; schwach]	HOT|CLOSE|END_STAGE	0	2	G748-F00815|G748-F00818	G748-F00818	F1_READER_VARIABLE_CARDS	4	3	okeedal|okeol|qokeey	1|2|3	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	qokeey=HOT|END_STAGE || okeedal=HOT|AMOUNT|MATERIAL|PREPARATION|PROCESS|END_STAGE || okeol=HOT|PREPARATION|MIDDLE_STAGE	qokeey=heiß am Ende des Grades || okeedal=Ansatz vollständig erhitzen und Rohdroge I abmessen || okeol=Grundansatz bis zur mittleren Heizstufe erwärmt	HOT	HOT|END_STAGE	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	qokeedy qokeey okeedal okeol	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0230	f108v	f108	f108v.47	8	4	LAST	lkeey	1	WITHHELD_RETIRED_LITERAL_TARGET	[lkeey: zurückgehaltene Altidentität]	NONE	1	2	G748-F00816|G748-F00819	G748-F00819	F1_READER_VARIABLE_CARDS	4	3	okeedal|okeol|qokeey	-1|-2|-3	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	qokeey=HOT|END_STAGE || okeedal=HOT|AMOUNT|MATERIAL|PREPARATION|PROCESS|END_STAGE || okeol=HOT|PREPARATION|MIDDLE_STAGE	qokeey=heiß am Ende des Grades || okeedal=Ansatz vollständig erhitzen und Rohdroge I abmessen || okeol=Grundansatz bis zur mittleren Heizstufe erwärmt	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	qokeey okeedal okeol lkeey	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0231	f108v	f108	f108v.49	3	1	FIRST	cheey	1	GDT734_WEAK_AXIS_TARGET	[trocken am Ende des Grades; schwach]	DRY|END_STAGE	0	1	G748-F00820	G748-F00820	F2_TWO_EXACT_CARDS	3	2	cheal|lkaiin	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	lkaiin=DRY|MATERIAL|LEVEL_III || cheal=DRY|MATERIAL|MIDDLE_STAGE	lkaiin=Trockenheitsgrad III des Materials || cheal=Rohstoffklasse I, trocken in der Gradmitte	DRY	DRY	DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	cheey lkaiin cheal	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0232	f108v	f108	f108v.49	6	3	LAST	cheol	1	GDT734_WEAK_AXIS_TARGET	[trockener Drogenstoff; schwach]	DRY|MATERIAL	0	1	G748-F00821	G748-F00821	F2_TWO_EXACT_CARDS	3	2	cheal|lkaiin	-1|-2	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	lkaiin=DRY|MATERIAL|LEVEL_III || cheal=DRY|MATERIAL|MIDDLE_STAGE	lkaiin=Trockenheitsgrad III des Materials || cheal=Rohstoffklasse I, trocken in der Gradmitte	DRY	DRY	DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	lkaiin cheal cheol	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0233	f108v	f108	f108v.49	8	2	INNER	qokeedy	0	GDT734_WEAK_AXIS_TARGET	[heiß am Ende des Grades, abgeschlossen; schwach]	HOT|CLOSE|END_STAGE	0	1	G748-F00823	G748-F00823	F1_READER_VARIABLE_CARDS	3	2	keear|qokeey	-1|1	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	keear=HOT|PART|MATERIAL|END_STAGE || qokeey=HOT|END_STAGE	keear=erste Drogenfraktion vollständig erhitzt || qokeey=heiß am Ende des Grades	HOT|END_STAGE	HOT|END_STAGE	HOT|END_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	keear qokeedy qokeey	heiß/warm; End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0235	f108v	f108	f108v.50	6	3	LAST	qokeedy	1	GDT734_WEAK_AXIS_TARGET	[heiß am Ende des Grades, abgeschlossen; schwach]	HOT|CLOSE|END_STAGE	0	1	G748-F00828	G748-F00828	F2_TWO_EXACT_CARDS	3	2	okeedy|teedar	-1|-2	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	teedar=COLD|PART|END_STAGE || okeedy=HOT|PREPARATION|CLOSE|END_STAGE	teedar=abgemessene kalte Fraktion I, Endstufe || okeedy=heißer Ansatz am Ende des Grades, abgeschlossen	END_STAGE	END_STAGE	END_STAGE	THERMAL	NONE	NONE	NO_GDT747_PRIOR	teedar okeedy qokeedy	End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0245	f10v	f10	f10v.7	2	2	INNER	chy	0	GDT734_WEAK_AXIS_TARGET	[trocken am Anfang des Grades; schwach]	DRY|BEGIN_STAGE	0	1	G748-F00866	G748-F00866	F1_READER_VARIABLE_CARDS	3	2	ky|qokol	-1|1	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	qokol=HOT|PROCESS || ky=HOT|BEGIN_STAGE	qokol=erhitzen || ky=heiß am Anfang des Grades	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	qokol chy ky	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0246	f111r	f111	f111r.11	3	1	FIRST	lkeedy	1	WITHHELD_RETIRED_LITERAL_TARGET	[lkeedy: zurückgehaltene Altidentität]	NONE	1	1	G748-F00867	G748-F00867	F1_READER_VARIABLE_CARDS	3	2	cheedy|oteedaiin	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	cheedy=DRY|CLOSE|END_STAGE || oteedaiin=AMOUNT|PREPARATION|PROCESS|END_STAGE	cheedy=trocken am Ende des Grades, abgeschlossen || oteedaiin=drei Portionen vollständig gekühlten Ansatzes abmessen	END_STAGE	END_STAGE	END_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	lkeedy cheedy oteedaiin	End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0247	f111r	f111	f111r.11	6	3	LAST	sheedy	1	GDT734_WEAK_AXIS_TARGET	[feucht am Ende des Grades, abgeschlossen; schwach]	MOIST|CLOSE|END_STAGE	0	1	G748-F00868	G748-F00868	F1_READER_VARIABLE_CARDS	3	2	cheedy|oteedaiin	-1|-2	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	cheedy=DRY|CLOSE|END_STAGE || oteedaiin=AMOUNT|PREPARATION|PROCESS|END_STAGE	cheedy=trocken am Ende des Grades, abgeschlossen || oteedaiin=drei Portionen vollständig gekühlten Ansatzes abmessen	END_STAGE	END_STAGE	END_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	cheedy oteedaiin sheedy	End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0251	f111r	f111	f111r.18	6	2	INNER	chey	1	GDT734_WEAK_AXIS_TARGET	[trocken in der Mitte des Grades; schwach]	DRY|MIDDLE_STAGE	0	1	G748-F00875	G748-F00875	F2_TWO_EXACT_CARDS	3	2	qokeey|teey	-1|1	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	qokeey=HOT|END_STAGE || teey=COLD|END_STAGE	qokeey=heiß am Ende des Grades || teey=kalt am Ende des Grades	END_STAGE	END_STAGE	END_STAGE	THERMAL	NONE	NONE	NO_GDT747_PRIOR	qokeey chey teey	End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0253	f111r	f111	f111r.20	9	3	LAST	qokeedy	1	GDT734_WEAK_AXIS_TARGET	[heiß am Ende des Grades, abgeschlossen; schwach]	HOT|CLOSE|END_STAGE	0	1	G748-F00877	G748-F00877	F1_READER_VARIABLE_CARDS	3	2	okeedy|teedy	-1|-2	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	teedy=COLD|CLOSE|END_STAGE || okeedy=HOT|PREPARATION|CLOSE|END_STAGE	teedy=kalt am Ende des Grades, abgeschlossen || okeedy=heißer Ansatz am Ende des Grades, abgeschlossen	END_STAGE	END_STAGE	END_STAGE	THERMAL	NONE	NONE	NO_GDT747_PRIOR	teedy okeedy qokeedy	End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0257	f111r	f111	f111r.23	9	2	INNER	okechedy	0	OPEN_TARGET	[okechedy:?]	NONE	0	1	G748-F00886	G748-F00886	F1_READER_VARIABLE_CARDS	3	2	qokechedy|shekal	-1|1	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	shekal=HOT|MOIST|MATERIAL|BEGIN_STAGE|MIDDLE_STAGE || qokechedy=HOT|DRY|PROCESS|MIDDLE_STAGE	shekal=Rohstoffklasse I: feucht in der Gradmitte; heiß am Gradanfang || qokechedy=erhitze bis zur Mittelstufe, trockne bis zur Mittelstufe und schließe ab	HOT|MIDDLE_STAGE	HOT|MIDDLE_STAGE	HOT|MIDDLE_STAGE	MOISTURE|STAGE	NONE	NONE	NO_GDT747_PRIOR	shekal okechedy qokechedy	heiß/warm; Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0262	f111r	f111	f111r.31	6	2	INNER	qokeedy	0	GDT734_WEAK_AXIS_TARGET	[heiß am Ende des Grades, abgeschlossen; schwach]	HOT|CLOSE|END_STAGE	0	1	G748-F00904	G748-F00904	F1_READER_VARIABLE_CARDS	3	2	chkal|qokeey	-1|1	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	qokeey=HOT|END_STAGE || chkal=HOT|DRY|MATERIAL|BEGIN_STAGE	qokeey=heiß am Ende des Grades || chkal=Rohstoffklasse I, trocken-heiß am Gradanfang	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	qokeey qokeedy chkal	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0271	f111r	f111	f111r.8	7	3	LAST	qokedy	0	GDT734_WEAK_AXIS_TARGET	[heiß in der Mitte des Grades, abgeschlossen; schwach]	HOT|CLOSE|MIDDLE_STAGE|END_STAGE	0	1	G748-F00926	G748-F00926	F1_READER_VARIABLE_CARDS	3	2	cheedy|qokeey	-1|-2	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	cheedy=DRY|CLOSE|END_STAGE || qokeey=HOT|END_STAGE	cheedy=trocken am Ende des Grades, abgeschlossen || qokeey=heiß am Ende des Grades	END_STAGE	END_STAGE	END_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	cheedy qokeey qokedy	End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0278	f111v	f111	f111v.31	6	4	LAST	chey	1	GDT734_WEAK_AXIS_TARGET	[trocken in der Mitte des Grades; schwach]	DRY|MIDDLE_STAGE	0	2	G748-F00943|G748-F00945	G748-F00945	F4_THREE_DISTINCT_EXACT_CARDS	4	3	cheal|chekain|lain	-1|-2|-3	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	chekain=HOT|DRY|PROCESS|MIDDLE_STAGE|LEVEL_II || cheal=DRY|MATERIAL|MIDDLE_STAGE || lain=DRY|MATERIAL|LEVEL_II	chekain=bis zur Mittelstufe trocknen, dann auf Stufe II erhitzen || cheal=Rohstoffklasse I, trocken in der Gradmitte || lain=interner Trockenheitsgrad II des Materials	DRY	DRY	DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	chekain cheal lain chey	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0280	f111v	f111	f111v.38	11	3	LAST	lkeey	1	WITHHELD_RETIRED_LITERAL_TARGET	[lkeey: zurückgehaltene Altidentität]	NONE	1	1	G748-F00948	G748-F00948	F2_TWO_EXACT_CARDS	3	2	okeedy|qokeey	-1|-2	2	0	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	qokeey=HOT|END_STAGE || okeedy=HOT|PREPARATION|CLOSE|END_STAGE	qokeey=heiß am Ende des Grades || okeedy=heißer Ansatz am Ende des Grades, abgeschlossen	HOT|END_STAGE	HOT|END_STAGE	HOT|END_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	qokeey okeedy lkeey	heiß/warm; End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0282	f111v	f111	f111v.4	9	3	LAST	oteedy	1	GDT734_WEAK_AXIS_TARGET	[kalter Ansatz am Ende des Grades, abgeschlossen; schwach]	COLD|PREPARATION|CLOSE|END_STAGE	0	1	G748-F00950	G748-F00950	F1_READER_VARIABLE_CARDS	3	2	qokedar|qotedy	-1|-2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	qotedy=COLD|CLOSE|MIDDLE_STAGE|END_STAGE || qokedar=HOT|PART|PROCESS|MIDDLE_STAGE	qotedy=kalt in der Mitte des Grades, abgeschlossen || qokedar=erhitze bis zur Mittelstufe und miss die erste Fraktion ab	MIDDLE_STAGE	MIDDLE_STAGE	MIDDLE_STAGE	THERMAL|STAGE	NONE	NONE	NO_GDT747_PRIOR	qotedy qokedar oteedy	Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0283	f111v	f111	f111v.40	3	1	FIRST	chckhy	1	GDT734_WEAK_AXIS_TARGET	[Arzneikompositum: trocken, Gradanfang; schwach]	DRY|PREPARATION|BEGIN_STAGE	0	2	G748-F00951|G748-F00952	G748-F00952	F2_TWO_EXACT_CARDS	3	2	chckhal|chokain	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	chokain=HOT|DRY|PREPARATION|PROCESS|LEVEL_II || chckhal=DRY|MATERIAL|PREPARATION	chokain=erhitze den Trockenansatz auf Stufe II || chckhal=trockenes Arzneikompositum, Rohstoffform I	NONE	DRY|LEVEL_II	DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	chckhy chokain chckhal	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0284	f111v	f111	f111v.40	8	3	LAST	qokeedy	0	GDT734_WEAK_AXIS_TARGET	[heiß am Ende des Grades, abgeschlossen; schwach]	HOT|CLOSE|END_STAGE	0	1	G748-F00953	G748-F00953	F1_READER_VARIABLE_CARDS	3	2	qokeey|sheckhedy	-1|-2	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	sheckhedy=MOIST|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE || qokeey=HOT|END_STAGE	sheckhedy=feuchtes Arzneikompositum in der Gradmitte, abgeschlossen || qokeey=heiß am Ende des Grades	END_STAGE	END_STAGE	END_STAGE	STAGE	NONE	NONE	NO_GDT747_PRIOR	sheckhedy qokeey qokeedy	End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0287	f111v	f111	f111v.5	8	2	INNER	qokeedy	1	GDT734_WEAK_AXIS_TARGET	[heiß am Ende des Grades, abgeschlossen; schwach]	HOT|CLOSE|END_STAGE	0	1	G748-F00966	G748-F00966	F2_TWO_EXACT_CARDS	3	2	qokeey|qokeol	-1|1	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	qokeey=HOT|END_STAGE || qokeol=HOT|MATERIAL|PROCESS|MIDDLE_STAGE	qokeey=heiß am Ende des Grades || qokeol=erhitze den Drogenstoff bis zur Mittelstufe	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	qokeey qokeedy qokeol	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0291	f111v	f111	f111v.9	8	1	FIRST	okeey	1	GDT734_WEAK_AXIS_TARGET	[heißer Ansatz am Ende des Grades; schwach]	HOT|PREPARATION|END_STAGE	0	1	G748-F00977	G748-F00977	F2_TWO_EXACT_CARDS	3	2	qokeey|qokey	1|2	1	1	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	qokeey=HOT|END_STAGE || qokey=HOT|MIDDLE_STAGE	qokeey=heiß am Ende des Grades || qokey=heiß in der Mitte des Grades	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	okeey qokeey qokey	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0298	f112r	f112	f112r.19	8	1	FIRST	qeey	1	GDT734_WEAK_AXIS_TARGET	[nimm die Endportion hinzu; schwach]	AMOUNT	0	2	G748-F00994|G748-F00996	G748-F00996	F1_READER_VARIABLE_CARDS	4	3	qokeey|qokey|qoky	1|2|3	2	0	3	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	qokey=HOT|MIDDLE_STAGE || qokeey=HOT|END_STAGE || qoky=HOT|BEGIN_STAGE	qokey=heiß in der Mitte des Grades || qokeey=heiß am Ende des Grades || qoky=heiß am Anfang des Grades	HOT	HOT	HOT	STAGE|STAGE|STAGE	NONE	NONE	NO_GDT747_PRIOR	qeey qokey qokeey qoky	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0314	f112v	f112	f112v.26	3	2	INNER	checkhy	1	GDT734_WEAK_AXIS_TARGET	[trockenes Arzneikompositum am Gradanfang; schwach]	DRY|PREPARATION|BEGIN_STAGE	0	1	G748-F01052	G748-F01052	F2_TWO_EXACT_CARDS	3	2	checkhey|cheeol	-1|1	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	checkhey=DRY|PREPARATION|MIDDLE_STAGE || cheeol=DRY|MATERIAL|END_STAGE	checkhey=trockenes Arzneikompositum in der Gradmitte || cheeol=vollständig getrockneter Drogenstoff	DRY	DRY	DRY	STAGE	NONE	NONE	NO_GDT747_PRIOR	checkhey checkhy cheeol	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0318	f112v	f112	f112v.33	4	3	LAST	qokedy	1	GDT734_WEAK_AXIS_TARGET	[heiß in der Mitte des Grades, abgeschlossen; schwach]	HOT|CLOSE|MIDDLE_STAGE|END_STAGE	0	1	G748-F01057	G748-F01057	F2_TWO_EXACT_CARDS	3	2	cheeor|okeedy	-1|-2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	cheeor=DRY|AMOUNT|MATERIAL|END_STAGE || okeedy=HOT|PREPARATION|CLOSE|END_STAGE	cheeor=eine Portion vollständig getrocknete Droge || okeedy=heißer Ansatz am Ende des Grades, abgeschlossen	END_STAGE	END_STAGE	END_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	cheeor okeedy qokedy	End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0326	f113r	f113	f113r.17	10	3	INNER	chotar	1	GDT734_WEAK_AXIS_TARGET	[abgekühlter trockener Anteil I; schwach]	COLD|DRY|PART	0	3	G748-F01093|G748-F01094|G748-F01096	G748-F01096	F4_THREE_DISTINCT_EXACT_CARDS	4	3	chokain|chokar|qoky	-1|-2|1	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	qoky=HOT|BEGIN_STAGE || chokain=HOT|DRY|PREPARATION|PROCESS|LEVEL_II || chokar=HOT|DRY|PART|PREPARATION	qoky=heiß am Anfang des Grades || chokain=erhitze den Trockenansatz auf Stufe II || chokar=erste heiß getrocknete Ansatzfraktion	HOT	HOT|DRY	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	qoky chokain chotar chokar	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0329	f113r	f113	f113r.31	11	1	FIRST	cky	0	OPEN_TARGET	[cky:?]	NONE	0	1	G748-F01107	G748-F01107	F1_READER_VARIABLE_CARDS	3	2	chokain|qoky	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	chokain=HOT|DRY|PREPARATION|PROCESS|LEVEL_II || qoky=HOT|BEGIN_STAGE	chokain=erhitze den Trockenansatz auf Stufe II || qoky=heiß am Anfang des Grades	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	cky chokain qoky	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0331	f113r	f113	f113r.42	6	2	INNER	cheol	1	GDT734_WEAK_AXIS_TARGET	[trockener Drogenstoff; schwach]	DRY|MATERIAL	0	1	G748-F01119	G748-F01119	F2_TWO_EXACT_CARDS	3	2	otchedy|tcheor	-1|1	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	otchedy=COLD|DRY|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE || tcheor=COLD|DRY|PART|MATERIAL	otchedy=kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen || tcheor=kalt-trockener Drogenteil	COLD|DRY	COLD|DRY	COLD|DRY	STAGE	NONE	NONE	NO_GDT747_PRIOR	otchedy cheol tcheor	kalt/gekühlt; trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0336	f113r	f113	f113r.49	2	1	FIRST	cheeey	1	OPEN_TARGET	[cheeey:?]	NONE	0	1	G748-F01138	G748-F01138	F2_TWO_EXACT_CARDS	3	2	cheo|kcheey	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	cheo=DRY|PREPARATION || kcheey=HOT|DRY|END_STAGE	cheo=trocken angesetzte Zubereitung || kcheey=heiß und trocken am Ende des Grades	DRY	DRY	DRY	NONE	DRY	trockener Zustand; Endbereich wahrscheinlich	GDT747_PRIOR_REINFORCED	cheeey cheo kcheey	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0346	f113v	f113	f113v.38	6	3	LAST	sheedy	0	GDT734_WEAK_AXIS_TARGET	[feucht am Ende des Grades, abgeschlossen; schwach]	MOIST|CLOSE|END_STAGE	0	1	G748-F01167	G748-F01167	F1_READER_VARIABLE_CARDS	3	2	chokor|okeedy	-1|-2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	okeedy=HOT|PREPARATION|CLOSE|END_STAGE || chokor=HOT|DRY|AMOUNT|PREPARATION	okeedy=heißer Ansatz am Ende des Grades, abgeschlossen || chokor=eine Portion erhitzten Trockenansatzes	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	okeedy chokor sheedy	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
