evidence_id	page	physical_folio	locus	target_ordinal	target_position_in_window	target_window_slot	target_surface	target_reader_exact	target_source_before	target_render_before_de	target_axes_before	retired_literal_withheld	overlapping_predictive_frames	frame_ids	best_frame_id	best_frame_tier	best_window_length	best_known_card_count	best_known_surfaces	best_known_signed_offsets	minimum_whole_edit_distance	known_wholes_within_edit1	known_wholes_within_edit2	whole_form_bridge_tier	whole_form_bridge_weight	best_known_card_axes	best_known_card_values_de	predicted_axes_intersection_across_frames	predicted_axes_union_across_frames	best_predicted_axes	best_contrast_dimensions	gdt747_prior_axes	gdt747_prior_value_de	gdt747_prior_comparison	eva_window	working_prediction_de	literal_identity	confirmed_lexeme	component_export_credit
G748-E0160	f107v	f107	f107v.36	8	1	FIRST	ar	1	GDT734_WEAK_AXIS_TARGET	[Drogenfraktion I; schwach]	PART|MATERIAL	0	1	G748-F00630	G748-F00630	F2_TWO_EXACT_CARDS	3	2	odain|olkain	1|2	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	olkain=HOT|MATERIAL|LEVEL_II || odain=PREPARATION|LEVEL_II	olkain=heißes Drogenmaterial, Grad II || odain=Zubereitung, Wertstufe II	LEVEL_II	LEVEL_II	LEVEL_II	NONE	NONE	NONE	NO_GDT747_PRIOR	ar olkain odain	Stufe II; genaue Funktion und Identität offen	OPEN	0	0
G748-E0161	f107v	f107	f107v.37	6	2	INNER	lpcheedy	1	OPEN_TARGET	[lpcheedy:?]	NONE	0	1	G748-F00631	G748-F00631	F2_TWO_EXACT_CARDS	3	2	qokol|qolkeey	-1|1	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qolkeey=HOT|MATERIAL|END_STAGE || qokol=HOT|PROCESS	qolkeey=gib vollständig erhitztes Drogenmaterial hinzu || qokol=erhitzen	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	qolkeey lpcheedy qokol	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0162	f107v	f107	f107v.37	8	2	INNER	rol	0	WITHHELD_RETIRED_LITERAL_TARGET	[rol: zurückgehaltene Altidentität]	NONE	1	1	G748-F00632	G748-F00632	F1_READER_VARIABLE_CARDS	3	2	keedy|qokol	-1|1	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qokol=HOT|PROCESS || keedy=HOT|CLOSE|END_STAGE	qokol=erhitzen || keedy=heiß am Ende des Grades, abgeschlossen	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	qokol rol keedy	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0163	f107v	f107	f107v.38	1	1	FIRST	dain	1	GDT734_WEAK_AXIS_TARGET	[Grad-/Maßwert II; schwach]	AMOUNT|LEVEL_II	0	1	G748-F00633	G748-F00633	F2_TWO_EXACT_CARDS	3	2	okchey|qokchey	1|2	6	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	okchey=HOT|DRY|PREPARATION|MIDDLE_STAGE || qokchey=HOT|DRY|MIDDLE_STAGE	okchey=heiß-trockener Ansatz in der Mitte des Grades || qokchey=heiß und trocken in der Mitte des Grades	HOT|DRY|MIDDLE_STAGE	HOT|DRY|MIDDLE_STAGE	HOT|DRY|MIDDLE_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	dain okchey qokchey	heiß/warm; trocken; Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0164	f107v	f107	f107v.38	4	3	LAST	qokaiin	1	GDT734_WEAK_AXIS_TARGET	[heiß, Grad III; schwach]	HOT|LEVEL_III	0	1	G748-F00634	G748-F00634	F2_TWO_EXACT_CARDS	3	2	okchey|qokchey	-1|-2	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	okchey=HOT|DRY|PREPARATION|MIDDLE_STAGE || qokchey=HOT|DRY|MIDDLE_STAGE	okchey=heiß-trockener Ansatz in der Mitte des Grades || qokchey=heiß und trocken in der Mitte des Grades	HOT|DRY|MIDDLE_STAGE	HOT|DRY|MIDDLE_STAGE	HOT|DRY|MIDDLE_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	okchey qokchey qokaiin	heiß/warm; trocken; Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0165	f107v	f107	f107v.40	3	3	LAST	qokaiii	1	OPEN_TARGET	[qokaiii:?]	NONE	0	1	G748-F00640	G748-F00640	F2_TWO_EXACT_CARDS	3	2	chokeey|qokey	-1|-2	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	chokeey=HOT|DRY|PREPARATION|END_STAGE || qokey=HOT|MIDDLE_STAGE	chokeey=heiß-trockener Ansatz am Gradende || qokey=heiß in der Mitte des Grades	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	chokeey qokey qokaiii	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0166	f107v	f107	f107v.41	11	1	FIRST	lkeedy	0	WITHHELD_RETIRED_LITERAL_TARGET	[lkeedy: zurückgehaltene Altidentität]	NONE	1	1	G748-F00643	G748-F00643	F1_READER_VARIABLE_CARDS	3	2	lkain|qokeey	1|2	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qokeey=HOT|END_STAGE || lkain=HOT|LEVEL_II	qokeey=heiß am Ende des Grades || lkain=Heißgrad II	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	lkeedy qokeey lkain	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0167	f107v	f107	f107v.46	6	1	FIRST	chedy	1	GDT734_WEAK_AXIS_TARGET	[trocken in der Mitte des Grades, abgeschlossen; schwach]	DRY|CLOSE|MIDDLE_STAGE|END_STAGE	0	2	G748-F00646|G748-F00648	G748-F00648	F1_READER_VARIABLE_CARDS	4	3	kedy|oteey|qoteey	1|2|3	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	kedy=HOT|CLOSE|MIDDLE_STAGE|END_STAGE || qoteey=COLD|END_STAGE || oteey=COLD|PREPARATION|END_STAGE	kedy=heiß in der Mitte des Grades, abgeschlossen || qoteey=kalt am Ende des Grades || oteey=kalter Ansatz am Ende des Grades	END_STAGE	END_STAGE	END_STAGE	THERMAL|STAGE	NONE	NONE	NO_GDT747_PRIOR	chedy kedy qoteey oteey	End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0168	f107v	f107	f107v.46	10	4	LAST	qokeeylkain	0	OPEN_TARGET	[qokeeylkain:?]	NONE	0	2	G748-F00647|G748-F00649	G748-F00649	F1_READER_VARIABLE_CARDS	4	3	kedy|oteey|qoteey	-1|-2|-3	6	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	kedy=HOT|CLOSE|MIDDLE_STAGE|END_STAGE || qoteey=COLD|END_STAGE || oteey=COLD|PREPARATION|END_STAGE	kedy=heiß in der Mitte des Grades, abgeschlossen || qoteey=kalt am Ende des Grades || oteey=kalter Ansatz am Ende des Grades	END_STAGE	COLD|END_STAGE	END_STAGE	THERMAL|STAGE	NONE	NONE	NO_GDT747_PRIOR	kedy qoteey oteey qokeeylkain	End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0169	f107v	f107	f107v.47	4	2	INNER	okeoteey	1	GDT734_WEAK_AXIS_TARGET	[erhitzten Ansatz bis zur Kühlendstufe bringen; schwach]	HOT|PREPARATION|END_STAGE	0	3	G748-F00650|G748-F00652|G748-F00653	G748-F00652	F3_THREE_EXACT_CARDS	4	3	qokeey|qokey	-1|1|2	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qokeey=HOT|END_STAGE || qokey=HOT|MIDDLE_STAGE || qokey=HOT|MIDDLE_STAGE	qokeey=heiß am Ende des Grades || qokey=heiß in der Mitte des Grades || qokey=heiß in der Mitte des Grades	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	qokeey okeoteey qokey qokey	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0170	f107v	f107	f107v.47	8	4	LAST	daiin	1	GDT734_WEAK_AXIS_TARGET	[Grad-/Maßwert III; schwach]	AMOUNT|LEVEL_III	0	2	G748-F00651|G748-F00654	G748-F00654	F3_THREE_EXACT_CARDS	4	3	qokeey|qokey	-1|-2|-3	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qokey=HOT|MIDDLE_STAGE || qokey=HOT|MIDDLE_STAGE || qokeey=HOT|END_STAGE	qokey=heiß in der Mitte des Grades || qokey=heiß in der Mitte des Grades || qokeey=heiß am Ende des Grades	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	qokey qokey qokeey daiin	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0171	f107v	f107	f107v.8	1	1	FIRST	polcheolkain	1	OPEN_TARGET	[polcheolkain:?]	NONE	0	2	G748-F00661|G748-F00663	G748-F00663	F4_THREE_DISTINCT_EXACT_CARDS	4	3	okeol|qokair|qokol	1|2|3	8	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qokair=HOT|PART|PROCESS || okeol=HOT|PREPARATION|MIDDLE_STAGE || qokol=HOT|PROCESS	qokair=erhitze die zweite Fraktion || okeol=Grundansatz bis zur mittleren Heizstufe erwärmt || qokol=erhitzen	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	polcheolkain qokair okeol qokol	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0172	f107v	f107	f107v.8	5	4	LAST	qokaiin	1	GDT734_WEAK_AXIS_TARGET	[heiß, Grad III; schwach]	HOT|LEVEL_III	0	2	G748-F00662|G748-F00664	G748-F00664	F4_THREE_DISTINCT_EXACT_CARDS	4	3	okeol|qokair|qokol	-1|-2|-3	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	qokair=HOT|PART|PROCESS || okeol=HOT|PREPARATION|MIDDLE_STAGE || qokol=HOT|PROCESS	qokair=erhitze die zweite Fraktion || okeol=Grundansatz bis zur mittleren Heizstufe erwärmt || qokol=erhitzen	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	qokair okeol qokol qokaiin	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0173	f108r	f108	f108r.10	2	1	FIRST	shkeedy	0	OPEN_TARGET	[shkeedy:?]	NONE	0	1	G748-F00665	G748-F00665	F1_READER_VARIABLE_CARDS	3	2	oteey|qoteey	1|2	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qoteey=COLD|END_STAGE || oteey=COLD|PREPARATION|END_STAGE	qoteey=kalt am Ende des Grades || oteey=kalter Ansatz am Ende des Grades	COLD|END_STAGE	COLD|END_STAGE	COLD|END_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	shkeedy qoteey oteey	kalt/gekühlt; End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0174	f108r	f108	f108r.10	5	3	INNER	ykeol	0	OPEN_TARGET	[ykeol:?]	NONE	0	4	G748-F00666|G748-F00667|G748-F00668|G748-F00670	G748-F00670	F1_READER_VARIABLE_CARDS	4	3	oteey|qoteey|ykeedy	-1|-2|1	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qoteey=COLD|END_STAGE || oteey=COLD|PREPARATION|END_STAGE || ykeedy=HOT|CLOSE|END_STAGE	qoteey=kalt am Ende des Grades || oteey=kalter Ansatz am Ende des Grades || ykeedy=Eintrag: heiß am Gradende, abgeschlossen	NONE	HOT|COLD|END_STAGE	END_STAGE	THERMAL	NONE	NONE	NO_GDT747_PRIOR	qoteey oteey ykeol ykeedy	End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0175	f108r	f108	f108r.10	8	3	LAST	qokeeodaiin	0	OPEN_TARGET	[qokeeodaiin:?]	NONE	0	1	G748-F00669	G748-F00669	F1_READER_VARIABLE_CARDS	3	2	chekar|ykeedy	-1|-2	7	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	ykeedy=HOT|CLOSE|END_STAGE || chekar=HOT|DRY|PART|MIDDLE_STAGE	ykeedy=Eintrag: heiß am Gradende, abgeschlossen || chekar=erste bis zur Mittelstufe getrocknete und erhitzte Fraktion	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	ykeedy chekar qokeeodaiin	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0176	f108r	f108	f108r.19	4	1	FIRST	okol	1	GDT734_WEAK_AXIS_TARGET	[heißer Ansatzstoff; schwach]	HOT|MATERIAL|PREPARATION	0	1	G748-F00673	G748-F00673	F2_TWO_EXACT_CARDS	3	2	kedy|okeedy	1|2	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	kedy=HOT|CLOSE|MIDDLE_STAGE|END_STAGE || okeedy=HOT|PREPARATION|CLOSE|END_STAGE	kedy=heiß in der Mitte des Grades, abgeschlossen || okeedy=heißer Ansatz am Ende des Grades, abgeschlossen	HOT|END_STAGE	HOT|END_STAGE	HOT|END_STAGE	STAGE	NONE	NONE	NO_GDT747_PRIOR	okol kedy okeedy	heiß/warm; End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0177	f108r	f108	f108r.19	7	3	LAST	chal	0	GDT734_WEAK_AXIS_TARGET	[Rohstoffklasse I, trocken am Gradanfang; schwach]	DRY|MATERIAL|BEGIN_STAGE	0	1	G748-F00674	G748-F00674	F1_READER_VARIABLE_CARDS	3	2	kedy|okeedy	-1|-2	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	kedy=HOT|CLOSE|MIDDLE_STAGE|END_STAGE || okeedy=HOT|PREPARATION|CLOSE|END_STAGE	kedy=heiß in der Mitte des Grades, abgeschlossen || okeedy=heißer Ansatz am Ende des Grades, abgeschlossen	HOT|END_STAGE	HOT|END_STAGE	HOT|END_STAGE	STAGE	NONE	NONE	NO_GDT747_PRIOR	kedy okeedy chal	heiß/warm; End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0178	f108r	f108	f108r.21	3	1	FIRST	lkealshedy	0	OPEN_TARGET	[lkealshedy:?]	NONE	0	1	G748-F00675	G748-F00675	F1_READER_VARIABLE_CARDS	3	2	keedy|shokal	1|2	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	shokal=HOT|MOIST|MATERIAL|PREPARATION|BEGIN_STAGE || keedy=HOT|CLOSE|END_STAGE	shokal=Feuchtansatz aus heißem Rohstoff Klasse I am Gradanfang || keedy=heiß am Ende des Grades, abgeschlossen	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	lkealshedy shokal keedy	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0179	f108r	f108	f108r.21	7	3	LAST	qopchedy	1	WITHHELD_RETIRED_LITERAL_TARGET	[qopchedy: zurückgehaltene Altidentität]	NONE	1	1	G748-F00676	G748-F00676	F1_READER_VARIABLE_CARDS	3	2	keedy|qotedy	-1|-2	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	keedy=HOT|CLOSE|END_STAGE || qotedy=COLD|CLOSE|MIDDLE_STAGE|END_STAGE	keedy=heiß am Ende des Grades, abgeschlossen || qotedy=kalt in der Mitte des Grades, abgeschlossen	END_STAGE	END_STAGE	END_STAGE	THERMAL|STAGE	NONE	NONE	NO_GDT747_PRIOR	keedy qotedy qopchedy	End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0180	f108r	f108	f108r.24	4	1	FIRST	lkedy	1	WITHHELD_RETIRED_LITERAL_TARGET	[lkedy: zurückgehaltene Altidentität]	NONE	1	2	G748-F00679|G748-F00681	G748-F00679	F2_TWO_EXACT_CARDS	3	2	qoked|qotedy	1|2	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qotedy=COLD|CLOSE|MIDDLE_STAGE|END_STAGE || qoked=HOT|PROCESS|MIDDLE_STAGE	qotedy=kalt in der Mitte des Grades, abgeschlossen || qoked=bis zur Mittelstufe erhitzen und abschließen	MIDDLE_STAGE	MIDDLE_STAGE	MIDDLE_STAGE	THERMAL|STAGE	NONE	NONE	NO_GDT747_PRIOR	lkedy qotedy qoked	Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0181	f108r	f108	f108r.24	8	3	LAST	okal	1	GDT734_WEAK_AXIS_TARGET	[Rohstoffklasse I im Ansatz, heiß am Gradanfang; schwach]	HOT|MATERIAL|PREPARATION|BEGIN_STAGE	0	2	G748-F00680|G748-F00682	G748-F00680	F1_READER_VARIABLE_CARDS	3	2	qoked|qotedy	-1|-2	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qoked=HOT|PROCESS|MIDDLE_STAGE || qotedy=COLD|CLOSE|MIDDLE_STAGE|END_STAGE	qoked=bis zur Mittelstufe erhitzen und abschließen || qotedy=kalt in der Mitte des Grades, abgeschlossen	MIDDLE_STAGE	MIDDLE_STAGE	MIDDLE_STAGE	THERMAL|STAGE	NONE	NONE	NO_GDT747_PRIOR	qoked qotedy okal	Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0182	f108r	f108	f108r.30	1	1	FIRST	ykeol	1	OPEN_TARGET	[ykeol:?]	NONE	0	1	G748-F00687	G748-F00687	F2_TWO_EXACT_CARDS	3	2	chedal|chokedy	1|2	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	chedal=DRY|AMOUNT|MATERIAL|MIDDLE_STAGE || chokedy=HOT|DRY|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	chedal=trockener abgewogener Rohstoffposten I in der Gradmitte || chokedy=heiß-trockener Ansatz in der Gradmitte, abgeschlossen	DRY|MIDDLE_STAGE	DRY|MIDDLE_STAGE	DRY|MIDDLE_STAGE	STAGE	NONE	NONE	NO_GDT747_PRIOR	ykeol chedal chokedy	trocken; Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0183	f108r	f108	f108r.30	4	3	LAST	o	1	WITHHELD_RETIRED_LITERAL_TARGET	[o: zurückgehaltene Altidentität]	NONE	1	1	G748-F00688	G748-F00688	F2_TWO_EXACT_CARDS	3	2	chedal|chokedy	-1|-2	6	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	chedal=DRY|AMOUNT|MATERIAL|MIDDLE_STAGE || chokedy=HOT|DRY|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	chedal=trockener abgewogener Rohstoffposten I in der Gradmitte || chokedy=heiß-trockener Ansatz in der Gradmitte, abgeschlossen	DRY|MIDDLE_STAGE	DRY|MIDDLE_STAGE	DRY|MIDDLE_STAGE	STAGE	NONE	NONE	NO_GDT747_PRIOR	chedal chokedy o	trocken; Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0184	f108r	f108	f108r.36	1	1	FIRST	okechy	1	OPEN_TARGET	[okechy:?]	NONE	0	1	G748-F00689	G748-F00689	F2_TWO_EXACT_CARDS	3	2	okeedy|okeol	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	okeol=HOT|PREPARATION|MIDDLE_STAGE || okeedy=HOT|PREPARATION|CLOSE|END_STAGE	okeol=Grundansatz bis zur mittleren Heizstufe erwärmt || okeedy=heißer Ansatz am Ende des Grades, abgeschlossen	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	okechy okeol okeedy	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0185	f108r	f108	f108r.36	4	3	LAST	cheedar	1	OPEN_TARGET	[cheedar:?]	NONE	0	1	G748-F00690	G748-F00690	F2_TWO_EXACT_CARDS	3	2	okeedy|okeol	-1|-2	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	okeol=HOT|PREPARATION|MIDDLE_STAGE || okeedy=HOT|PREPARATION|CLOSE|END_STAGE	okeol=Grundansatz bis zur mittleren Heizstufe erwärmt || okeedy=heißer Ansatz am Ende des Grades, abgeschlossen	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	okeol okeedy cheedar	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0186	f108r	f108	f108r.37	5	1	FIRST	chedy	1	GDT734_WEAK_AXIS_TARGET	[trocken in der Mitte des Grades, abgeschlossen; schwach]	DRY|CLOSE|MIDDLE_STAGE|END_STAGE	0	1	G748-F00692	G748-F00692	F2_TWO_EXACT_CARDS	3	2	cheokeey|qokeey	1|2	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	cheokeey=HOT|DRY|PREPARATION|END_STAGE || qokeey=HOT|END_STAGE	cheokeey=trocken angesetzte heiße Zubereitung am Gradende || qokeey=heiß am Ende des Grades	HOT|END_STAGE	HOT|END_STAGE	HOT|END_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	chedy cheokeey qokeey	heiß/warm; End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0187	f108r	f108	f108r.37	8	3	LAST	chedl	0	OPEN_TARGET	[chedl:?]	NONE	0	1	G748-F00693	G748-F00693	F1_READER_VARIABLE_CARDS	3	2	cheokeey|qokeey	-1|-2	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	cheokeey=HOT|DRY|PREPARATION|END_STAGE || qokeey=HOT|END_STAGE	cheokeey=trocken angesetzte heiße Zubereitung am Gradende || qokeey=heiß am Ende des Grades	HOT|END_STAGE	HOT|END_STAGE	HOT|END_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	cheokeey qokeey chedl	heiß/warm; End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0188	f108r	f108	f108r.40	2	2	INNER	aiin	1	GDT734_WEAK_AXIS_TARGET	[Menge III; schwach]	AMOUNT	0	1	G748-F00696	G748-F00696	F1_READER_VARIABLE_CARDS	3	2	okeedy|okor	-1|1	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	okor=HOT|AMOUNT|MATERIAL|PREPARATION || okeedy=HOT|PREPARATION|CLOSE|END_STAGE	okor=heiße Drogenportion im Ansatz || okeedy=heißer Ansatz am Ende des Grades, abgeschlossen	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	okor aiin okeedy	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0189	f108r	f108	f108r.43	5	1	FIRST	ol	0	GDT734_WEAK_AXIS_TARGET	[Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; schwach]	MATERIAL|PREPARATION	0	1	G748-F00702	G748-F00702	F1_READER_VARIABLE_CARDS	3	2	chedar|kechy	1|2	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	kechy=HOT|DRY|PROCESS || chedar=DRY|PART|MIDDLE_STAGE	kechy=mäßig erhitzen, trocknen und abschließen || chedar=abgemessene Trockenfraktion I, Mittelstufe	DRY	DRY	DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	ol kechy chedar	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0190	f108r	f108	f108r.43	8	3	LAST	olal	1	WITHHELD_RETIRED_LITERAL_TARGET	[olal: zurückgehaltene Altidentität]	NONE	1	1	G748-F00703	G748-F00703	F1_READER_VARIABLE_CARDS	3	2	chedar|kechy	-1|-2	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	kechy=HOT|DRY|PROCESS || chedar=DRY|PART|MIDDLE_STAGE	kechy=mäßig erhitzen, trocknen und abschließen || chedar=abgemessene Trockenfraktion I, Mittelstufe	DRY	DRY	DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	kechy chedar olal	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0191	f108r	f108	f108r.46	3	2	INNER	y	0	GDT734_WEAK_AXIS_TARGET	[Eintragsteil abgeschlossen; schwach]	PART|CLOSE|END_STAGE	0	1	G748-F00704	G748-F00704	F1_READER_VARIABLE_CARDS	3	2	qokeed|qokey	-1|1	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qokeed=HOT|PROCESS|END_STAGE || qokey=HOT|MIDDLE_STAGE	qokeed=erhitze bis zur Endstufe und schließe ab || qokey=heiß in der Mitte des Grades	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	qokeed y qokey	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0192	f108r	f108	f108r.47	3	3	LAST	dain	0	GDT734_WEAK_AXIS_TARGET	[Grad-/Maßwert II; schwach]	AMOUNT|LEVEL_II	0	1	G748-F00705	G748-F00705	F1_READER_VARIABLE_CARDS	3	2	chockhey|yched	-1|-2	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	yched=DRY|MIDDLE_STAGE || chockhey=DRY|PREPARATION|MIDDLE_STAGE	yched=trockne hiervon bis zur Mittelstufe und schließe ab || chockhey=Arzneikompositum im Trockenansatz in der Gradmitte	DRY|MIDDLE_STAGE	DRY|MIDDLE_STAGE	DRY|MIDDLE_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	yched chockhey dain	trocken; Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0193	f108r	f108	f108r.48	3	2	INNER	l	0	GDT734_WEAK_AXIS_TARGET	[Grundstoff des vorstehenden Ansatzes; schwach]	MATERIAL|PREPARATION	0	3	G748-F00709|G748-F00710|G748-F00712	G748-F00712	F1_READER_VARIABLE_CARDS	4	3	keol|okeol|qokeo	-1|1|2	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qokeo=HOT || okeol=HOT|PREPARATION|MIDDLE_STAGE || keol=HOT|MATERIAL	qokeo=bereite einen heißen Auszug || okeol=Grundansatz bis zur mittleren Heizstufe erwärmt || keol=heißer Drogenstoff	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	qokeo l okeol keol	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0194	f108r	f108	f108r.48	6	3	LAST	dain	1	GDT734_WEAK_AXIS_TARGET	[Qualitätsgrad II; schwach]	LEVEL_II	0	1	G748-F00711	G748-F00711	F2_TWO_EXACT_CARDS	3	2	keol|okeol	-1|-2	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	okeol=HOT|PREPARATION|MIDDLE_STAGE || keol=HOT|MATERIAL	okeol=Grundansatz bis zur mittleren Heizstufe erwärmt || keol=heißer Drogenstoff	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	okeol keol dain	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0195	f108r	f108	f108r.49	6	2	INNER	lchedy	0	WITHHELD_RETIRED_LITERAL_TARGET	[lchedy: zurückgehaltene Altidentität]	NONE	1	3	G748-F00713|G748-F00714|G748-F00716	G748-F00716	F1_READER_VARIABLE_CARDS	4	3	qokeey|qokeo|qokey	-1|1|2	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qokeo=HOT || qokey=HOT|MIDDLE_STAGE || qokeey=HOT|END_STAGE	qokeo=bereite einen heißen Auszug || qokey=heiß in der Mitte des Grades || qokeey=heiß am Ende des Grades	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	qokeo lchedy qokey qokeey	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
