edition_id	record_id	physical_page	register	page_record_ordinal	record_start_role	bundle_count	event_count	bundle_ids	surface_sequence	working_recipe_sequence	active_model_sequence	literal_component_trace_de	normalized_component_trace_de	technical_reading_de	fluent_reading_de	transformation_codes	transformation_count	order_occurrence_count	exact_order_scope_trace_de	order_root_sequences_by_event	state_operation_sequences_by_event	literal_name_slot_count	literal_name_slots	technical_guillemet_values	fluent_guillemet_values	backprojection_event_ids	support_tier_rank	support_tier	support_tier_label_de	support_explanation_de	technical_reading_byte_preserved	literal_backprojection_complete	order_trace_preserved	distinct_named_values_preserved_in_fluent	meaning_inventory_preserved
G485-R060	G475-R060	f72r	CELESTIAL	44	UNMARKED_NEW_LOCUS	3	3	G474-B060|G474-B061|G474-B062	okarcham|olkalaiin|olalsy	OK+AR+AM_ADDR|OL+AL+AIIN|OL+AL+Y	INSTRUCTION|INSTRUCTION|COORDINATE	SETZEN · AUSGANG · [STERNSTELLENNAME:ch] · HIER || FORTSETZEN · [STERNSTELLENNAME:k] · ZIELORT · WERT || FORTSETZEN · ZIELORT · POSTEN	SETZEN · AUSGANG · {N1} · HIER || FORTSETZEN · {N1} · ZIELORT · WERT || FORTSETZEN · ZIELORT · POSTEN	Setze den Sternstelleneintrag »ch« von der Ausgangsposition an der bezeichneten Stelle. Im selben Arbeitsgang: Weiter beziehe den Sternstelleneintrag »k« und den Positionswert zur Zielposition. Reihenfolge konkret: OL — weiter mit Sternstelle »k«. Dazugehörige Adressspur: weiter → Zielposition → Positionsposten. Reihenfolge konkret: OL — weiter mit Zielort.	Setze den Sternstelleneintrag »ch« von der Ausgangsposition aus an der bezeichneten Stelle. Führe im selben Arbeitsgang den Bezug des Sternstelleneintrags »k« und des Positionswerts zur Zielposition fort. Die zugehörige Adressspur wird bis zur Zielposition und zum Positionsposten fortgesetzt.	MULTI_LOCUS_SMOOTHED|CONTINUATION_SMOOTHED|SAME_GANG_SMOOTHED|ORDER_TRACE_SEPARATED	4	2	OL:weiter mit Sternstelle »k« || OL:weiter mit Zielort	NONE || OL || OL	NONE || KEEP_ACTIVE_UNIT || KEEP_ACTIVE_UNIT	2	STERNSTELLENNAME:ch || STERNSTELLENNAME:k	ch|k|k	ch|k	P1008-E0287|P1008-E0350|P1008-E0351	6	PARTIAL_ROLE_EVENT_RECURRENT	mindestens ein Rollenparallelevent	1/3 Events besitzen Rollenparallelen.	YES	YES	YES	YES	YES
G485-R061	G475-R061	f72r	CELESTIAL	45	UNMARKED_NEW_LOCUS	1	1	G474-B063	oraiinam	OR+AM_ADDR	CATALOGUE	EINHEIT · [STERNSTELLENNAME:aiin] · HIER	EINHEIT · {N1} · HIER	Sternstelle »aiin« — Einheitsangabe, Hier-Vermerk.	Sternstelle »aiin« mit Einheitsangabe und Hier-Vermerk.	CATALOGUE_PROSE	1	0	NONE	NONE	NONE	1	STERNSTELLENNAME:aiin	aiin	aiin	P1008-E0352	7	SAME_MODEL_COMPONENT_TILE	vollständig aus Komponenten desselben Modells gebaut	Alle Bedeutungsbausteine haben andere Träger im selben Koordinaten-, Anweisungs- oder Katalogmodell.	YES	YES	YES	YES	YES
G485-R062	G475-R062	f72r	CELESTIAL	46	UNMARKED_NEW_LOCUS	1	1	G474-B064	osarsheeeo	AR+SH	INSTRUCTION	[STERNSTELLENNAME:os] · AUSGANG · HALTEN · [STERNSTELLENNAME:eeeo]	{N1} · AUSGANG · HALTEN · {N2}	Halte den Sternstelleneintrag »os« und den Sternstelleneintrag »eeeo« von der Ausgangsposition.	Halte die Sternstelleneinträge »os« und »eeeo« von der Ausgangsposition aus.	OBJECT_REFERENCE_SMOOTHED	1	0	NONE	NONE	NONE	2	STERNSTELLENNAME:os || STERNSTELLENNAME:eeeo	os|eeeo	os|eeeo	P1008-E0353	2	RECURRENT_ROLE_WHOLE_RECORD	vollständige Rollenform wiederholt sich	Rollenform G480-S021 trägt 2 Records; der genaue Inhalt bleibt lokal.	YES	YES	YES	YES	YES
G485-R063	G475-R063	f72r	CELESTIAL	47	EXPLICIT_NEXT_SIBLING_OT	1	2	G474-B065	oto|aiin	OT+O|AIIN	COORDINATE	DANACH · AUSFÜHRUNG || WERT	DANACH · AUSFÜHRUNG || WERT	1. Adressspur: danach → Ausführungspunkt. 2. Adressspur: Positionswert. Reihenfolge konkret: OT — danach Ausführung.	Die erste Adressspur führt danach zum Ausführungspunkt; die zweite bezeichnet den Positionswert.	COORDINATE_PROSE|LIST_COMPACTED|ORDER_TRACE_SEPARATED	3	1	OT:danach Ausführung	OT || NONE	START_FRESH_SIBLING || NONE	0	NONE	NONE	NONE	P1008-E0354|P1008-E0355	4	PARTIAL_STRICT_EVENT_RECURRENT	mindestens ein striktes Parallelevent	1/2 Events besitzen strikte Bedeutungsparallelen.	YES	YES	YES	YES	YES
G485-R064	G475-R064	f72r	CELESTIAL	48	UNMARKED_NEW_LOCUS	1	3	G474-B066	opoiiinoin|al|ches	O+IIN|AL|CH+E+S	INSTRUCTION	[STERNSTELLENNAME:opoiiin] · AUSFÜHRUNG · STUFE || ZIELORT || NEHMEN · GRAD I · WÄHLEN	{N1} · AUSFÜHRUNG · STUFE || ZIELORT || NEHMEN · GRAD I · WÄHLEN	1. Beziehe den Sternstelleneintrag »opoiiin«, als Ausführung und auf der bezeichneten Stufe. 2. Beziehe den Eintrag zur Zielposition. 3. Nimm den Eintrag auf und wähle den Eintrag, auf Grad I.	Beziehe den Sternstelleneintrag »opoiiin« als Ausführung auf der bezeichneten Stufe; beziehe den Eintrag zur Zielposition; nimm ihn auf und wähle ihn auf Grad I.	LIST_COMPACTED|OBJECT_REFERENCE_SMOOTHED|QUALIFIER_REORDERED	3	0	NONE	NONE || NONE || NONE	NONE || NONE || NONE	1	STERNSTELLENNAME:opoiiin	opoiiin	opoiiin	P1008-E0356|P1008-E0357|P1008-E0358	4	PARTIAL_STRICT_EVENT_RECURRENT	mindestens ein striktes Parallelevent	1/3 Events besitzen strikte Bedeutungsparallelen.	YES	YES	YES	YES	YES
G485-R065	G475-R065	f72r	CELESTIAL	49	UNMARKED_NEW_LOCUS	1	2	G474-B067	ypaiin|alaly	AIIN|AL+AL+Y	CATALOGUE	[STERNSTELLENNAME:yp] · WERT || ZIELORT · ZIELORT · POSTEN	{N1} · WERT || ZIELORT · ZIELORT · POSTEN	1. Sternstelle »yp« — Wertangabe. 2. Eintrag »alaly« — Zielzuordnung, Zielzuordnung, Postenangabe.	Katalogfolge: Sternstelle »yp« mit Wertangabe; Eintrag »alaly« mit zweifacher Zielzuordnung und Postenangabe.	LIST_COMPACTED|CATALOGUE_PROSE|DUPLICATE_COLLAPSED	3	0	NONE	NONE || NONE	NONE || NONE	1	STERNSTELLENNAME:yp	yp|alaly	yp|alaly	P1008-E0359|P1008-E0360	4	PARTIAL_STRICT_EVENT_RECURRENT	mindestens ein striktes Parallelevent	1/2 Events besitzen strikte Bedeutungsparallelen.	YES	YES	YES	YES	YES
G485-R066	G475-R066	f72r	CELESTIAL	50	EXPLICIT_NEXT_SIBLING_OT	1	2	G474-B068	oteey|daiin	OT+EE+Y|AIIN	COORDINATE	DANACH · GRAD II · POSTEN || WERT	DANACH · GRAD II · POSTEN || WERT	1. Adressspur: danach → Grad II → Positionsposten. 2. Adressspur: Positionswert. Reihenfolge konkret: OT — danach Grad II.	Die erste Adressspur führt danach über Grad II zum Positionsposten; die zweite bezeichnet den Positionswert.	COORDINATE_PROSE|LIST_COMPACTED|ORDER_TRACE_SEPARATED	3	1	OT:danach Grad II	OT || NONE	START_FRESH_SIBLING || NONE	0	NONE	NONE	NONE	P1008-E0361|P1008-E0362	4	PARTIAL_STRICT_EVENT_RECURRENT	mindestens ein striktes Parallelevent	1/2 Events besitzen strikte Bedeutungsparallelen.	YES	YES	YES	YES	YES
G485-R067	G475-R067	f72r	CELESTIAL	51	UNMARKED_NEW_LOCUS	1	1	G474-B069	oeeodaiin	AIIN	CATALOGUE	[STERNSTELLENNAME:oeeo] · WERT	{N1} · WERT	Sternstelle »oeeo« — Wertangabe.	Sternstelle »oeeo« mit Wertangabe.	CATALOGUE_PROSE	1	0	NONE	NONE	NONE	1	STERNSTELLENNAME:oeeo	oeeo	oeeo	P1008-E0363	1	RECURRENT_STRICT_WHOLE_RECORD	vollständiger Record wiederholt sich bedeutungsgleich	Striktes Ganzrecord-Template G480-T061 trägt 2 Records.	YES	YES	YES	YES	YES
G485-R068	G475-R068	f72r	CELESTIAL	52	UNMARKED_NEW_LOCUS_WITH_INTERNAL_CONTROL	1	1	G474-B070	ofsholdy	O+LOCAL_CHAR_F+SH+OL	INSTRUCTION	AUSFÜHRUNG · HIER · HALTEN · FORTSETZEN · [STERNSTELLENNAME:dy]	AUSFÜHRUNG · HIER · HALTEN · FORTSETZEN · {N1}	Weiter halte den Sternstelleneintrag »dy«, als Ausführung an der bezeichneten Stelle. Reihenfolge konkret: OL — Halten in Sternstelle »dy« weiterführen.	Halte den Sternstelleneintrag »dy« an der bezeichneten Stelle als Ausführung weiter.	CONTINUATION_SMOOTHED|QUALIFIER_REORDERED|ORDER_TRACE_SEPARATED	3	1	OL:Halten in Sternstelle »dy« weiterführen	OL	KEEP_ACTIVE_UNIT	1	STERNSTELLENNAME:dy	dy|dy	dy	P1008-E0364	7	SAME_MODEL_COMPONENT_TILE	vollständig aus Komponenten desselben Modells gebaut	Alle Bedeutungsbausteine haben andere Träger im selben Koordinaten-, Anweisungs- oder Katalogmodell.	YES	YES	YES	YES	YES
G485-R069	G475-R069	f72r	CELESTIAL	53	UNMARKED_NEW_LOCUS	2	3	G474-B071|G474-B072	opoeey|okaiin|ykolairol	EE+Y|OK+AIIN|OL+AIR+OL	INSTRUCTION|INSTRUCTION	[STERNSTELLENNAME:opo] · GRAD II · POSTEN || SETZEN · WERT || [STERNSTELLENNAME:yk] · FORTSETZEN · BAHN · FORTSETZEN	{N1} · GRAD II · POSTEN || SETZEN · WERT || {N1} · FORTSETZEN · BAHN · FORTSETZEN	1. Beziehe den Sternstelleneintrag »opo« und den Positionsposten, auf Grad II. 2. Setze den Positionswert. Im selben Arbeitsgang: Weiter und weiter beziehe den Sternstelleneintrag »yk« entlang der Ringbahn. Reihenfolge konkret: OL — Sternstelle »yk« in Bahn weiterführen; OL — Bahn weiterführen.	Beziehe den Sternstelleneintrag »opo« und den Positionsposten auf Grad II; setze den Positionswert. Führe im selben Arbeitsgang den Bezug des Sternstelleneintrags »yk« entlang der Ringbahn zweimal weiter.	LIST_COMPACTED|MULTI_LOCUS_SMOOTHED|CONTINUATION_SMOOTHED|SAME_GANG_SMOOTHED|ORDER_TRACE_SEPARATED	5	2	OL:Sternstelle »yk« in Bahn weiterführen | OL:Bahn weiterführen	NONE || NONE || OL|OL	NONE || NONE || KEEP_ACTIVE_UNIT|KEEP_ACTIVE_UNIT	2	STERNSTELLENNAME:opo || STERNSTELLENNAME:yk	opo|yk|yk	opo|yk	P1008-E0365|P1008-E0366|P1008-E0367	4	PARTIAL_STRICT_EVENT_RECURRENT	mindestens ein striktes Parallelevent	1/3 Events besitzen strikte Bedeutungsparallelen.	YES	YES	YES	YES	YES
G485-R070	G475-R070	f72r	CELESTIAL	54	UNMARKED_NEW_LOCUS	1	1	G474-B073	oralkam	OR+AL+AM_ADDR	CATALOGUE	EINHEIT · ZIELORT · [STERNSTELLENNAME:k] · HIER	EINHEIT · ZIELORT · {N1} · HIER	Sternstelle »k« — Einheitsangabe, Zielzuordnung, Hier-Vermerk.	Sternstelle »k« mit Einheitsangabe, Zielzuordnung und Hier-Vermerk.	CATALOGUE_PROSE	1	0	NONE	NONE	NONE	1	STERNSTELLENNAME:k	k	k	P1008-E0409	7	SAME_MODEL_COMPONENT_TILE	vollständig aus Komponenten desselben Modells gebaut	Alle Bedeutungsbausteine haben andere Träger im selben Koordinaten-, Anweisungs- oder Katalogmodell.	YES	YES	YES	YES	YES
G485-R071	G475-R071	f72r	CELESTIAL	55	UNMARKED_NEW_LOCUS	1	1	G474-B074	ytairal	AIR+AL	CATALOGUE	[STERNSTELLENNAME:yt] · BAHN · ZIELORT	{N1} · BAHN · ZIELORT	Sternstelle »yt« — Bahnvermerk, Zielzuordnung.	Sternstelle »yt« mit Bahnvermerk und Zielzuordnung.	CATALOGUE_PROSE	1	0	NONE	NONE	NONE	1	STERNSTELLENNAME:yt	yt	yt	P1008-E0410	2	RECURRENT_ROLE_WHOLE_RECORD	vollständige Rollenform wiederholt sich	Rollenform G480-S044 trägt 3 Records; der genaue Inhalt bleibt lokal.	YES	YES	YES	YES	YES
G485-R072	G475-R072	f72r	CELESTIAL	56	UNMARKED_NEW_LOCUS	1	1	G474-B075	oeeesaiin	AIIN	CATALOGUE	[STERNSTELLENNAME:oeees] · WERT	{N1} · WERT	Sternstelle »oeees« — Wertangabe.	Sternstelle »oeees« mit Wertangabe.	CATALOGUE_PROSE	1	0	NONE	NONE	NONE	1	STERNSTELLENNAME:oeees	oeees	oeees	P1008-E0411	1	RECURRENT_STRICT_WHOLE_RECORD	vollständiger Record wiederholt sich bedeutungsgleich	Striktes Ganzrecord-Template G480-T061 trägt 2 Records.	YES	YES	YES	YES	YES
G485-R073	G475-R073	f72r	CELESTIAL	57	UNMARKED_NEW_LOCUS	1	1	G474-B076	ory	OR+Y	COORDINATE	EINHEIT · POSTEN	EINHEIT · POSTEN	Adressspur: Positionseinheit → Positionsposten.	Die Adressspur führt von der Positionseinheit zum Positionsposten.	COORDINATE_PROSE	1	0	NONE	NONE	NONE	0	NONE	NONE	NONE	P1008-E0412	8	MODEL_FREE_COMPONENT_BACKOFF	vollständig aus modellübergreifend wiederkehrenden Komponenten gebaut	Alle Bedeutungsbausteine wiederholen sich; mindestens einer braucht einen markierten Rückgriff auf ein anderes Modell.	YES	YES	YES	YES	YES
G485-R074	G475-R074	f72r	CELESTIAL	58	UNMARKED_NEW_LOCUS	1	2	G474-B077	ochey|fydy	O+CH+E+Y|Y+DY	INSTRUCTION	AUSFÜHRUNG · NEHMEN · GRAD I · POSTEN || [STERNSTELLENNAME:f] · POSTEN · SCHLUSS	AUSFÜHRUNG · NEHMEN · GRAD I · POSTEN || {N1} · POSTEN · SCHLUSS	1. Nimm den Positionsposten auf, als Ausführung und auf Grad I. 2. Im selben Gang nimm den Sternstelleneintrag »f« und den Positionsposten auf, und schließe den Schritt.	Nimm den Positionsposten als Ausführung der Stufe I auf; nimm im selben Gang den Sternstelleneintrag »f« und den Positionsposten auf und schließe den Schritt.	LIST_COMPACTED|SAME_GANG_SMOOTHED|OBJECT_REFERENCE_SMOOTHED	3	0	NONE	NONE || NONE	NONE || NONE	1	STERNSTELLENNAME:f	f	f	P1008-E0413|P1008-E0414	7	SAME_MODEL_COMPONENT_TILE	vollständig aus Komponenten desselben Modells gebaut	Alle Bedeutungsbausteine haben andere Träger im selben Koordinaten-, Anweisungs- oder Katalogmodell. 7/7 Komponenten.	YES	YES	YES	YES	YES
G485-R075	G475-R075	f72r	CELESTIAL	59	UNMARKED_NEW_LOCUS	1	3	G474-B078	of|o|eeesaly	O+LOCAL_CHAR_F|O|AL+Y	CATALOGUE	AUSFÜHRUNG · HIER || AUSFÜHRUNG || [STERNSTELLENNAME:eees] · ZIELORT · POSTEN	AUSFÜHRUNG · HIER || AUSFÜHRUNG || {N1} · ZIELORT · POSTEN	1. Eintrag »of« — Ausführungsvermerk, Hier-Vermerk. 2. Eintrag »o« — Ausführungsvermerk. 3. Sternstelle »eees« — Zielzuordnung, Postenangabe.	Katalogfolge: Eintrag »of« mit Ausführungs- und Hier-Vermerk; Eintrag »o« mit Ausführungsvermerk; Sternstelle »eees« mit Zielzuordnung und Postenangabe.	LIST_COMPACTED|CATALOGUE_PROSE	2	0	NONE	NONE || NONE || NONE	NONE || NONE || NONE	1	STERNSTELLENNAME:eees	of|o|eees	of|o|eees	P1008-E0415|P1008-E0416|P1008-E0417	4	PARTIAL_STRICT_EVENT_RECURRENT	mindestens ein striktes Parallelevent	1/3 Events besitzen strikte Bedeutungsparallelen.	YES	YES	YES	YES	YES
G485-R076	G475-R076	f72r	CELESTIAL	60	UNMARKED_NEW_LOCUS	1	2	G474-B079	ykaraiin|airal	AR+AIIN|AIR+AL	CATALOGUE	[STERNSTELLENNAME:yk] · AUSGANG · WERT || BAHN · ZIELORT	{N1} · AUSGANG · WERT || BAHN · ZIELORT	1. Sternstelle »yk« — Ausgangszuordnung, Wertangabe. 2. Eintrag »airal« — Bahnvermerk, Zielzuordnung.	Katalogfolge: Sternstelle »yk« mit Ausgangszuordnung und Wertangabe; Eintrag »airal« mit Bahnvermerk und Zielzuordnung.	LIST_COMPACTED|CATALOGUE_PROSE	2	0	NONE	NONE || NONE	NONE || NONE	1	STERNSTELLENNAME:yk	yk|airal	yk|airal	P1008-E0418|P1008-E0419	6	PARTIAL_ROLE_EVENT_RECURRENT	mindestens ein Rollenparallelevent	1/2 Events besitzen Rollenparallelen.	YES	YES	YES	YES	YES
G485-R077	G475-R077	f72r	CELESTIAL	61	UNMARKED_NEW_LOCUS	1	1	G474-B080	okalar	OK+AL+AR	INSTRUCTION	SETZEN · ZIELORT · AUSGANG	SETZEN · ZIELORT · AUSGANG	Setze den Eintrag zur Zielposition und von der Ausgangsposition.	Setze den Eintrag zur Zielposition, ausgehend von der Ausgangsposition.	QUALIFIER_REORDERED	1	0	NONE	NONE	NONE	0	NONE	NONE	NONE	P1008-E0420	1	RECURRENT_STRICT_WHOLE_RECORD	vollständiger Record wiederholt sich bedeutungsgleich	Striktes Ganzrecord-Template G480-T036 trägt 2 Records.	YES	YES	YES	YES	YES
G485-R078	G475-R078	f72r	CELESTIAL	62	UNMARKED_NEW_LOCUS	3	4	G474-B081|G474-B082|G474-B083	orara|olaiin|olay|olfsheoral	OR+AR|OL+AIIN|OL|OL+SH+AL	CATALOGUE|CATALOGUE|INSTRUCTION	EINHEIT · AUSGANG · [STERNSTELLENNAME:a] || FORTSETZEN · WERT || FORTSETZEN · [STERNSTELLENNAME:ay] || FORTSETZEN · [STERNSTELLENNAME:f] · HALTEN · [STERNSTELLENNAME:eor] · ZIELORT	EINHEIT · AUSGANG · {N1} || FORTSETZEN · WERT || FORTSETZEN · {N1} || FORTSETZEN · {N1} · HALTEN · {N2} · ZIELORT	Sternstelle »a« — Einheitsangabe, Ausgangszuordnung. Fortgesetzter Katalogeintrag: 1. Eintrag »olaiin« — Fortsetzungsvermerk, Wertangabe. 2. Sternstelle »ay« — Fortsetzungsvermerk. Reihenfolge konkret: OL — weiter mit Wert; OL — weiter mit Sternstelle »ay«. Im selben Arbeitsgang: Weiter halte den Sternstelleneintrag »f« und den Sternstelleneintrag »eor« zur Zielposition. Reihenfolge konkret: OL — weiter mit Sternstelle »f«.	Sternstelle »a« mit Einheitsangabe und Ausgangszuordnung. Führe den Katalog mit Eintrag »olaiin« samt Fortsetzungs- und Wertvermerk und mit Sternstelle »ay« samt Fortsetzungsvermerk weiter. Führe im selben Arbeitsgang das Halten der Sternstelleneinträge »f« und »eor« zur Zielposition fort.	MULTI_LOCUS_SMOOTHED|CONTINUATION_SMOOTHED|CATALOGUE_PROSE|SAME_GANG_SMOOTHED|ORDER_TRACE_SEPARATED	5	3	OL:weiter mit Wert | OL:weiter mit Sternstelle »ay« || OL:weiter mit Sternstelle »f«	NONE || OL || OL || OL	NONE || KEEP_ACTIVE_UNIT || KEEP_ACTIVE_UNIT || KEEP_ACTIVE_UNIT	4	STERNSTELLENNAME:a || STERNSTELLENNAME:ay || STERNSTELLENNAME:f || STERNSTELLENNAME:eor	a|olaiin|ay|ay|f|eor|f	a|olaiin|ay|f|eor	P1008-E0421|P1008-E0422|P1008-E0423|P1008-E0424	4	PARTIAL_STRICT_EVENT_RECURRENT	mindestens ein striktes Parallelevent	2/4 Events besitzen strikte Bedeutungsparallelen.	YES	YES	YES	YES	YES
G485-R079	G475-R079	f72r	CELESTIAL	63	UNMARKED_NEW_LOCUS	1	1	G474-B084	opalal	AL+AL	CATALOGUE	[STERNSTELLENNAME:op] · ZIELORT · ZIELORT	{N1} · ZIELORT · ZIELORT	Sternstelle »op« — Zielzuordnung, Zielzuordnung.	Sternstelle »op« mit zweifacher Zielzuordnung.	CATALOGUE_PROSE|DUPLICATE_COLLAPSED	2	0	NONE	NONE	NONE	1	STERNSTELLENNAME:op	op	op	P1008-E0452	1	RECURRENT_STRICT_WHOLE_RECORD	vollständiger Record wiederholt sich bedeutungsgleich	Striktes Ganzrecord-Template G480-T048 trägt 2 Records.	YES	YES	YES	YES	YES
G485-R080	G475-R080	f72r	CELESTIAL	64	UNMARKED_NEW_LOCUS	1	1	G474-B085	yfary	AR	CATALOGUE	[STERNSTELLENNAME:yf] · AUSGANG · [STERNSTELLENNAME:y]	{N1} · AUSGANG · {N2}	Sternstelle »yf« / Sternstelle »y« — Ausgangszuordnung.	Sternstellen »yf« und »y« mit Ausgangszuordnung.	CATALOGUE_PROSE|DUPLICATE_COLLAPSED	2	0	NONE	NONE	NONE	2	STERNSTELLENNAME:yf || STERNSTELLENNAME:y	yf|y	yf|y	P1008-E0453	1	RECURRENT_STRICT_WHOLE_RECORD	vollständiger Record wiederholt sich bedeutungsgleich	Striktes Ganzrecord-Template G480-T071 trägt 2 Records.	YES	YES	YES	YES	YES
G485-R081	G475-R081	f72r	CELESTIAL	65	UNMARKED_NEW_LOCUS	1	1	G474-B086	oraiiral	OR+AL	CATALOGUE	EINHEIT · [STERNSTELLENNAME:aiir] · ZIELORT	EINHEIT · {N1} · ZIELORT	Sternstelle »aiir« — Einheitsangabe, Zielzuordnung.	Sternstelle »aiir« mit Einheitsangabe und Zielzuordnung.	CATALOGUE_PROSE	1	0	NONE	NONE	NONE	1	STERNSTELLENNAME:aiir	aiir	aiir	P1008-E0454	7	SAME_MODEL_COMPONENT_TILE	vollständig aus Komponenten desselben Modells gebaut	Alle Bedeutungsbausteine haben andere Träger im selben Koordinaten-, Anweisungs- oder Katalogmodell.	YES	YES	YES	YES	YES
G485-R082	G475-R082	f72r	CELESTIAL	66	UNMARKED_NEW_LOCUS	1	2	G474-B087	ytoar|shar	AR|SH+AR	CATALOGUE	[STERNSTELLENNAME:yto] · AUSGANG || HALTEN · AUSGANG	{N1} · AUSGANG || HALTEN · AUSGANG	1. Sternstelle »yto« — Ausgangszuordnung. 2. Eintrag »shar« — Haltevermerk, Ausgangszuordnung.	Katalogfolge: Sternstelle »yto« mit Ausgangszuordnung; Eintrag »shar« mit Haltevermerk und Ausgangszuordnung.	LIST_COMPACTED|CATALOGUE_PROSE	2	0	NONE	NONE || NONE	NONE || NONE	1	STERNSTELLENNAME:yto	yto|shar	yto|shar	P1008-E0455|P1008-E0456	4	PARTIAL_STRICT_EVENT_RECURRENT	mindestens ein striktes Parallelevent	1/2 Events besitzen strikte Bedeutungsparallelen.	YES	YES	YES	YES	YES
G485-R083	G475-R083	f72r	CELESTIAL	67	UNMARKED_NEW_LOCUS	1	1	G474-B088	octho	CH+T	INSTRUCTION	[STERNSTELLENNAME:o] · NEHMEN · EINSTELLEN · [STERNSTELLENNAME:o]	{N1} · NEHMEN · EINSTELLEN · {N1}	Nimm den Sternstelleneintrag »o« und den Sternstelleneintrag »o« auf und stelle den Sternstelleneintrag »o« und den Sternstelleneintrag »o« ein.	Nimm zwei Vorkommen des Sternstelleneintrags »o« auf und stelle beide ein.	OBJECT_REFERENCE_SMOOTHED|DUPLICATE_COLLAPSED	2	0	NONE	NONE	NONE	1	STERNSTELLENNAME:o || STERNSTELLENNAME:o	o|o|o|o	o	P1008-E0457	7	SAME_MODEL_COMPONENT_TILE	vollständig aus Komponenten desselben Modells gebaut	Alle Bedeutungsbausteine haben andere Träger im selben Koordinaten-, Anweisungs- oder Katalogmodell.	YES	YES	YES	YES	YES
G485-R084	G475-R084	f72r	CELESTIAL	68	UNMARKED_NEW_LOCUS	2	2	G474-B089|G474-B090	aral|oletal	AR+AL|OL+AL	COORDINATE|COORDINATE	AUSGANG · ZIELORT || FORTSETZEN · [STERNSTELLENNAME:et] · ZIELORT	AUSGANG · ZIELORT || FORTSETZEN · {N1} · ZIELORT	Adressspur: Ausgangsposition → Zielposition. Dazugehörige Adressspur: weiter → Sternstelle »et« → Zielposition. Reihenfolge konkret: OL — weiter mit Sternstelle »et«.	Die Adressspur führt von der Ausgangs- zur Zielposition; die zugehörige Spur wird anschließend über Sternstelle »et« zur Zielposition fortgesetzt.	MULTI_LOCUS_SMOOTHED|COORDINATE_PROSE|CONTINUATION_SMOOTHED|ORDER_TRACE_SEPARATED	4	1	OL:weiter mit Sternstelle »et«	NONE || OL	NONE || KEEP_ACTIVE_UNIT	1	STERNSTELLENNAME:et	et|et	et	P1008-E0458|P1008-E0459	7	SAME_MODEL_COMPONENT_TILE	vollständig aus Komponenten desselben Modells gebaut	Alle Bedeutungsbausteine haben andere Träger im selben Koordinaten-, Anweisungs- oder Katalogmodell. 5/5 Komponenten.	YES	YES	YES	YES	YES
G485-R085	G475-R085	f77r	BIOLOGICAL	1	PAGE_START	2	2	G474-B091|G474-B092	darchdar|olkchs	AR+AR|OL	CATALOGUE|CATALOGUE	[BADSTATIONSNAME:d] · AUSGANG · [BADSTATIONSNAME:chd] · AUSGANG || FORTSETZEN · [BADSTATIONSNAME:kchs]	{N1} · AUSGANG · {N2} · AUSGANG || FORTSETZEN · {N1}	Badstation »d« / Badstation »chd« — Ausgangszuordnung, Ausgangszuordnung. Fortgesetzter Katalogeintrag: Badstation »kchs« — Fortsetzungsvermerk. Reihenfolge konkret: OL — weiter mit Badstation »kchs«.	Badstationen »d« und »chd« mit je einer Ausgangszuordnung; fortgesetzter Katalogeintrag: Badstation »kchs« mit Fortsetzungsvermerk.	MULTI_LOCUS_SMOOTHED|CATALOGUE_PROSE|DUPLICATE_COLLAPSED|ORDER_TRACE_SEPARATED	4	1	OL:weiter mit Badstation »kchs«	NONE || OL	NONE || KEEP_ACTIVE_UNIT	3	BADSTATIONSNAME:d || BADSTATIONSNAME:chd || BADSTATIONSNAME:kchs	d|chd|kchs|kchs	d|chd|kchs	P1003-E0081|P1003-E0082	4	PARTIAL_STRICT_EVENT_RECURRENT	mindestens ein striktes Parallelevent	1/2 Events besitzen strikte Bedeutungsparallelen.	YES	YES	YES	YES	YES
G485-R086	G475-R086	f77r	BIOLOGICAL	2	EXPLICIT_NEXT_SIBLING_OT	1	1	G474-B093	otedy	OT+E+DY	COORDINATE	DANACH · GRAD I · SCHLUSS	DANACH · GRAD I · SCHLUSS	Adressspur: danach → Grad I → Endpunkt. Reihenfolge konkret: OT — danach Grad I.	Danach führt die Adressspur über Grad I zum Endpunkt.	COORDINATE_PROSE|ORDER_TRACE_SEPARATED	2	1	OT:danach Grad I	OT	START_FRESH_SIBLING	0	NONE	NONE	NONE	P1003-E0083	8	MODEL_FREE_COMPONENT_BACKOFF	vollständig aus modellübergreifend wiederkehrenden Komponenten gebaut	Alle Bedeutungsbausteine wiederholen sich; mindestens einer braucht einen markierten Rückgriff auf ein anderes Modell.	YES	YES	YES	YES	YES
G485-R087	G475-R087	f77r	BIOLOGICAL	3	EXPLICIT_NEXT_SIBLING_OT	1	1	G474-B094	otork	OT	CATALOGUE	DANACH · [BADSTATIONSNAME:ork]	DANACH · {N1}	Badstation »ork« — Folgevermerk. Reihenfolge konkret: OT — danach Badstation »ork«.	Badstation »ork« mit Folgevermerk.	CATALOGUE_PROSE|ORDER_TRACE_SEPARATED	2	1	OT:danach Badstation »ork«	OT	START_FRESH_SIBLING	1	BADSTATIONSNAME:ork	ork|ork	ork	P1003-E0084	1	RECURRENT_STRICT_WHOLE_RECORD	vollständiger Record wiederholt sich bedeutungsgleich	Striktes Ganzrecord-Template G480-T005 trägt 4 Records.	YES	YES	YES	YES	YES
