category	joint_tuple_id	surface_family	atomic_role	selected_segmentation	selected_nucleus_de	selected_default_de	previous_default_de	occurrences	events	statements	pages	records	open_close_behavior	composition_status	technical_note	r1_default_de	r2_default_de	r3_default_de	r4_default_de	central_selected_segmentation	central_selected_nucleus_de	central_selected_default_de	central_decision_source	central_decision_reason
05_THERMAL_WHOLE	e8a6105b5c3a6220b440	qotchol	THERMAL_WHOLE	QOTCHOL_GENTLE_HEAT_WHOLE_CARD	QOTCHOL=sanft wärmen	sanft wärmen	gelind erwärmen	1	E012	H1-S002	f10r	H1	OPEN_OR_NONTERMINAL	REVISED_R3	Learned whole card; OTYTCHOL and TSHOL block a free TCHOL root.	anwärmen	anwärmen	sanft wärmen	anwärmen	QOTCHOL_WARM_WHOLE_CARD	QOTCHOL=anwärmen	anwärmen	FOUR_ROLE_LEXICAL_REPAIR	Three roles prefer the shorter action; 'sanft' is not independently encoded.
05_THERMAL_WHOLE	4da0f0f7b5fc7ac20067	ral	COOL	ral=abkühlen	abkühlen	abkühlen	abkühlen	1	E130	B1-S006	f81v	B1	OPEN_OR_NONTERMINAL	RETAINED_AUDIT	Learned RAL cooling card; no shared visible cooling root with CHARY.	abkühlen	abkühlen	abkühlen	kühlen	ral=abkühlen	abkühlen	abkühlen	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
05_THERMAL_WHOLE	1496a731803a9f48d2e1	rol	THERMAL_WHOLE	ROL_BEFORE_COOLING_WHOLE_CARD	ROL=vor Abkühlung	vor Abkühlung	vor dem Abkühlen	1	E111	B1-S002	f81v	B1	OPEN_OR_NONTERMINAL	REVISED_R3	Learned thermal boundary; internal OL is not continuation here.	noch warm	noch warm	vor Abkühlung	heiß	ROL_STILL_WARM_WHOLE_CARD	ROL=noch warm	noch warm	FOUR_ROLE_LEXICAL_REPAIR	A state is smaller than R3's prepositional phrase 'vor Abkühlung'.
05_THERMAL_WHOLE	98bdc4244c84cbef3321	rsheal	WARM_WATER	RSHEAL_WARM_WATER_WHOLE_CARD	RSHEAL=Warmwasser	Warmwasser	Warmwasser	1	E222	B2-S017	f82r	B2	OPEN_OR_NONTERMINAL	RETAINED_AUDIT	Material card, not a warmth operation.	Warmwasser	Warmwasser	Warmwasser	Warmwasser	RSHEAL_WARM_WATER_WHOLE_CARD	RSHEAL=Warmwasser	Warmwasser	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
05_THERMAL_WHOLE	428a5e3662aa57b4b256	schoal	WINE_DECOCTION	SCHOAL_WINE_DECOCTION_WHOLE_CARD	SCHOAL=Weinsud	Weinsud	Weinsud	1	E040	H3-S001	f11r	H3	OPEN_OR_NONTERMINAL	RETAINED_AUDIT	SCHOAL is a product noun, not the whole instruction 'boil in wine'.	Weinsud	Weinsud	Weinsud	Weinsud	SCHOAL_WINE_DECOCTION_WHOLE_CARD	SCHOAL=Weinsud	Weinsud	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
05_THERMAL_WHOLE	883a6708116c342cb10b	skar	WARM_POUR	SKAR_WARM_POUR_WHOLE_CARD	SKAR=Warmausguss	Warmausguss	Warmausguss	1	E360	B4-S016	f83r	B4	OPEN_OR_NONTERMINAL	RETAINED_AUDIT	Transfer/material whole card, not CHK warmth grammar.	Warmausguss	Warmausguss	Warmausguss	Warmausguss	SKAR_WARM_POUR_WHOLE_CARD	SKAR=Warmausguss	Warmausguss	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
05_THERMAL_WHOLE	2e2027b1951d79911e24	tchody	THERMAL_CLOSE	TCHO_COOL+DY_CLOSE	TCHO=abkühlen; DY=Schluss	abkühlen; Schluss	abkühlen; Ende	1	E045	H3-S001	f11r	H3	CLOSE	REVISED_R3	Cooling operation plus the productive terminal carrier.	abkühlen; Schluss	auskühlen; Schluss	abkühlen; Schluss	kühlen; Schluss	TCHO_COOL+DY_CLOSE	TCHO=abkühlen; DY=Schluss	abkühlen; Schluss	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
06_ORDER	dcda95c81a5460feb191	cheol|chol|ol|qol|sol|tol	ORDER_GRID	OL_CONTINUE	OL=mit Vorigem fortsetzen	mit Vorigem fortsetzen	mit Vorigem weiter	19	E013|E027|E029|E106|E110|E114|E121|E124|E133|E135|E148|E154|E295|E324|E343|E366|E370|E376|E378	H1-S002|H2-S002|B1-S002|B1-S003|B1-S004|B1-S008|B1-S014|B1-S016|B3-S029|B4-S003|B4-S011|B5-S003|B6-S001	f10r|f81v|f83r	H1|H2|B1|B3|B4|B5|B6	OPEN_OR_NONTERMINAL	REVISED_R3	Nineteen events make OL the recurrent continuation carrier.	fortsetzen	fortsetzen	mit Vorigem fortsetzen	weiter	OL_CONTINUE	OL=fortsetzen	fortsetzen	FOUR_ROLE_LEXICAL_REPAIR	The inherited item supplies 'mit dem Vorigen'; the card contributes only continuation.
06_ORDER	dec401773c1f0347793d	cholor|olor	PREVIOUS_BATCH	OL_PREVIOUS+OR_BATCH	OL=voriger; OR=Ansatz	voriger Ansatz	voriger Ansatz	2	E028|E113	H2-S002|B1-S002	f10r|f81v	H2|B1	OPEN_OR_NONTERMINAL	RETAINED_AUDIT	OL supplies previous/continued relation to OR batch.	voriger Ansatz	Fortsetzungsansatz	voriger Ansatz	Ansatz weiterführen	OL_CONTINUE+OR_BATCH	OL=Fortsetzung; OR=Ansatz	Fortsetzungsansatz	FOUR_ROLE_LEXICAL_REPAIR	The compound makes the OL and OR contributions explicit without a whole phrase.
06_ORDER	d665560c8ff80799a82c	dchol|schol	ORDER_GRID	CH_WRAPPER+OL_PREVIOUS_ITEM	OL=voriger Posten	voriger Posten	vom vorigen Posten nehmen	2	E047|E083	H3-S003|H5-S002	f11r|f56r	H3|H5	OPEN_OR_NONTERMINAL	REVISED_R3	The local action 'nehmen' comes from syntax, not the card default.	vom vorigen Posten nehmen	Fortsetzungsposten	voriger Posten	weiternehmen	CH_WRAPPER+OL_CONTINUE	OL=Fortsetzung	Fortsetzungsposten	FOUR_ROLE_LEXICAL_REPAIR	The local verb 'nehmen' belongs to sentence expansion, not the recurrent card.
06_ORDER	322281bd391aa621f568	okchol	ORDER_GRID	OK_SET+CH_WRAPPER+OL_CONTINUE	OK=ansetzen; OL=mit Vorigem	Vorigen fortsetzen	mit dem vorigen Arbeitsgut weiterarbeiten	1	E053	H3-S004	f11r	H3	OPEN_OR_NONTERMINAL	REVISED_R3	Wrapped surface of the same OK+OL continuation value.	voriges Arbeitsgut fortsetzen	Fortsetzungsstoff	Vorigen fortsetzen	mit dem vorigen Arbeitsgut weiterarbeiten	OK_SET+CH_WRAPPER+OL_CONTINUE	OK=einsetzen; OL=Fortsetzung	Fortsetzung einsetzen	FOUR_ROLE_LEXICAL_REPAIR	Wrapped realization of the same OK+OL composition.
06_ORDER	28ffbc88b97772a75f1e	olchedy|qolchedy	ORDER_GRID	OL_CONTINUE+CHED_TRANSFER+DY_CLOSE	OL=mit Vorigem; CHED=führen; DY=Schluss	Vorigen weiterführen; Schluss	weiterführen; Schluss	3	E126|E168|E242	B1-S005|B2-S002|B3-S006	f81v|f82r|f83r	B1|B2|B3	CLOSE	REVISED_R3	Continuation plus transfer and close.	fortsetzen; Schluss	fortsetzen; Schluss	Vorigen weiterführen; Schluss	weiterführen; Schluss	OL_CONTINUE+CHED_TRANSFER+TERMINAL_CLOSE	OL=fortsetzen; CHED=führen; Endkarte=Schluss	fortsetzen; Schluss	FOUR_ROLE_LEXICAL_REPAIR	The visible owner supplies the transferred item; the portable value is continuation plus close.
06_ORDER	1b1ffdd869fb1429ad03	oldy	ORDER_GRID	OL_CONTINUE+DY_CLOSE	OL=fortsetzen; DY=Schluss	fortsetzen; Schluss	weiterführen; Ende	2	E067|E337	H4-S003|B4-S010	f55v|f83r	H4|B4	CLOSE	REVISED_R3	The B4 heating sentence was contextual overexpansion; OLDY itself only continues and closes.	fortsetzen; Schluss	fortsetzen; Schluss	fortsetzen; Schluss	weiter; Schluss	OL_CONTINUE+DY_CLOSE	OL=fortsetzen; DY=Schluss	fortsetzen; Schluss	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
06_ORDER	94df4847b7b16c98394a	olkain|qolkain	ORDER_GRID	OL_CONTINUE+AIN_PORTION	OL=weiter; AIN=Portion	weitere Portion	eine weitere Portion zugeben	2	E108|E358	B1-S002|B4-S016	f81v|f83r	B1|B4	OPEN_OR_NONTERMINAL	REVISED_R3	OL makes the portion additional; adding it is contextual syntax.	weitere Portion	Fortsetzungsportion	weitere Portion	weitere Portion	OL_CONTINUE+AIN_PORTION	OL=weiter; AIN=Portion	weitere Portion	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
06_ORDER	90bcf0a9ec0ef56399e6	otal|qotal	NEXT_SITE	OT_NEXT+AL_SITE	OT=danach; AL=Stelle	danach zur Stelle	danach zur Stelle	3	E230|E237|E320	B3-S002|B3-S004|B4-S003	f83r	B3|B4	OPEN_OR_NONTERMINAL	RETAINED_AUDIT	OT supplies succession to AL site.	Folgestelle	Folgestelle	danach zur Stelle	Folgestelle	OT_FOLLOW+AL_SITE	OT=Folge; AL=Stelle	Folgestelle	FOUR_ROLE_LEXICAL_REPAIR	Nominal OT compound is more compositional than the phrase 'danach zur Stelle'.
06_ORDER	b6b654722e55729cc947	otar	THEN_FROM_SOURCE	OT+AR_SOURCE	OT=danach; AR=aus	danach auslassen	danach auslassen	1	E149	B1-S014	f81v	B1	OPEN_OR_NONTERMINAL	RETAINED_AUDIT	OT supplies succession to a source action.	danach auslassen	Folgeauslass	danach auslassen	danach auslassen	OT_FOLLOW+AR_OUTLET	OT=Folge; AR=Auslass	Folgeauslass	FOUR_ROLE_LEXICAL_REPAIR	Keep the order relation nominal; a later clause supplies the action.
06_ORDER	601b77449028deed39de	otchdy	ORDER_GRID	OT_FOLLOW+CHD_TRANSFER+DY_CLOSE	OT=Folge; CHD=umsetzen; DY=Schluss	danach umsetzen; Schluss	danach umsetzen; Schluss	1	E362	B5-S001	f83r	B5	CLOSE	REVISED_R3	Short CHD layout of the same followed transfer close.	danach umsetzen; Schluss	Folgeumsetzung; Schluss	danach umsetzen; Schluss	danach umsetzen; Schluss	OT_FOLLOW+CHD_TRANSFER+TERMINAL_CLOSE	OT=Folge; CHD=umsetzen; Endkarte=Schluss	Folgeumsetzung; Schluss	FOUR_ROLE_LEXICAL_REPAIR	Short allomorph of the same selected compound.
06_ORDER	4de12cf322dfb76ded1e	otchedy|qotchedy	ORDER_GRID	OT_FOLLOW+CHED_TRANSFER+DY_CLOSE	OT=Folge; CHED=umsetzen; DY=Schluss	danach umsetzen; Schluss	danach oder erneut umsetzen; Schluss	2	E281|E301	B3-S022|B3-S030	f83r	B3	CLOSE	REVISED_R3	OT is succession, not an ambiguous free repetition word.	danach umsetzen; Schluss	Folgeumsetzung; Schluss	danach umsetzen; Schluss	danach umsetzen; Schluss	OT_FOLLOW+CHED_TRANSFER+TERMINAL_CLOSE	OT=Folge; CHED=umsetzen; Endkarte=Schluss	Folgeumsetzung; Schluss	FOUR_ROLE_LEXICAL_REPAIR	The compact compound avoids making one card an entire temporal clause.
06_ORDER	faf321940aed922846a9	otchey	ORDER_GRID	OT_FOLLOW+Y_CURRENT_ITEM	OT=Folge; Y=Posten	Folgeposten	den nächsten Posten wählen	2	E098|E321	H5-S006|B4-S003	f56r|f83r	H5|B4	OPEN_OR_NONTERMINAL	REVISED_R3	OT selects the successor item.	Folgeposten wählen	Folgeposten	Folgeposten	Folgeposten	OT_FOLLOW+Y_CURRENT_ITEM	OT=Folge; Y=Posten	Folgeposten	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
06_ORDER	10488b911aae52b3b334	otchor|qotchor	NEXT_BATCH	OT_NEXT+OR_BATCH	OT=nächster; OR=Ansatz	nächster Ansatz	nächster Ansatz	2	E024|E080	H2-S002|H5-S001	f10r|f56r	H2|H5	OPEN_OR_NONTERMINAL	RETAINED_AUDIT	OT supplies successor relation to OR batch.	Folgeansatz	Folgeansatz	nächster Ansatz	Folgeansatz	OT_FOLLOW+OR_BATCH	OT=Folge; OR=Ansatz	Folgeansatz	FOUR_ROLE_LEXICAL_REPAIR	Nominal OT compound selected by R1/R2/R4.
06_ORDER	497cbd9c7401810ff56b	otol	ORDER_GRID	OT_FOLLOW+OL_CONTINUE	OT=Folge; OL=fortsetzen	danach fortsetzen	danach weiter	1	E026	H2-S002	f10r	H2	OPEN_OR_NONTERMINAL	REVISED_R3	Both order values compose without adding content.	danach fortsetzen	danach fortsetzen	danach fortsetzen	danach weiter	OT_FOLLOW+OL_CONTINUE	OT=Folge; OL=fortsetzen	danach fortsetzen	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
06_ORDER	232195d6ff2f326322f7	qokol	ORDER_GRID	OK_SET+OL_CONTINUE	OK=ansetzen; OL=mit Vorigem	Vorigen fortsetzen	vorigen Arbeitsgang weiterführen	1	E346	B4-S013	f83r	B4	OPEN_OR_NONTERMINAL	REVISED_R3	OK applies the continuation to the previous work item.	vorigen Gang fortsetzen	Fortsetzung einsetzen	Vorigen fortsetzen	weiterarbeiten	OK_SET+OL_CONTINUE	OK=einsetzen; OL=Fortsetzung	Fortsetzung einsetzen	FOUR_ROLE_LEXICAL_REPAIR	One invariant OK+OL composition replaces a reference-heavy phrase.
06_ORDER	b154ff779abe5f196c80	schedair	CONDUCT_ONWARD	S_RENDERER+CHED_LEAD+AIR_WATER	CHED=führen; AIR=Wasser	Wasser weiterführen	Wasser weiterführen	1	E300	B3-S030	f83r	B3	OPEN_OR_NONTERMINAL	RETAINED_AUDIT	Water is conducted onward, but the card is not an OT/OL order marker.	Wasser weiterführen	Wasser weiterführen	Wasser weiterführen	Wasser weiterführen	S_RENDERER+CHED_LEAD+AIR_WATER	CHED=führen; AIR=Wasser	Wasser weiterführen	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
07_REPEAT	9247e38d29c79a0d2fa5	cheeety	FIRST_RINSE	cheeety=erste Spülung	erste Spülung	erste Spülung	erste Spülung	1	E296	B3-S029	f83r	B3	OPEN_OR_NONTERMINAL	RETAINED_AUDIT	Learned first-rinse card.	erste Spülung	erste Spülung	erste Spülung	erste Spülung	cheeety=erste Spülung	erste Spülung	erste Spülung	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
07_REPEAT	db729b598e89e11452e0	ches	EQUAL_PORTIONS	ches=gleiche Anteile	gleiche Anteile	gleiche Anteile	gleiche Anteile	1	E216	B2-S016	f82r	B2	OPEN_OR_NONTERMINAL	RETAINED_AUDIT	Learned equality card for portions.	gleiche Anteile	gleiche Anteile	gleiche Anteile	gleiche Anteile	ches=gleiche Anteile	gleiche Anteile	gleiche Anteile	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
07_REPEAT	0ec6a45e2950e8e7061d	chodaly	SEASONAL_ONSET	chodaly=Blütebeginn	Blütebeginn	Blütebeginn	Blütebeginn	1	E076	H5-S001	f56r	H5	OPEN_OR_NONTERMINAL	RETAINED_AUDIT	Learned flowering-onset card; temporal but not part of the OT/OL grid.	Blütebeginn	Blütebeginn	Blütebeginn	Blütebeginn	chodaly=Blütebeginn	Blütebeginn	Blütebeginn	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
07_REPEAT	78b3b3140714da19090d	daldy	SECOND_OPENING_CLOSE	dal=zweite Öffnung + dy=Ende	zweite Öffnung + Ende	zweite Öffnung; Ende	zweite Öffnung; Ende	1	E223	B2-S017	f82r	B2	CLOSE	RETAINED_AUDIT	Learned second-opening card with terminal DY.	zweite Öffnung; Ende	zweite Öffnung; Ende	zweite Öffnung; Ende	zweite Öffnung; Ende	dal=zweite Öffnung + dy=Ende	zweite Öffnung + Ende	zweite Öffnung; Ende	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
07_REPEAT	f329f2051370174e9a38	lcheckhy	SECOND_OPENING	lcheckhy=zweite Öffnung	zweite Öffnung	zweite Öffnung	zweite Öffnung	1	E173	B2-S004	f82r	B2	OPEN_OR_NONTERMINAL	RETAINED_AUDIT	Learned second-opening card without a productive numeric split.	zweite Öffnung	zweite Öffnung	zweite Öffnung	zweite Öffnung	lcheckhy=zweite Öffnung	zweite Öffnung	zweite Öffnung	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
07_REPEAT	b958a512ca6a3559e86e	lkedy	REPEAT_WHOLE	LKEDY_SECOND_WASH_CLOSE_WHOLE_CARD	LKEDY=zweite Waschung mit Schluss	zweite Waschung; Schluss	zweimal waschen; Ende	1	E344	B4-S011	f83r	B4	CLOSE	REVISED_R3	Learned repeated-wash card; no free LKE=two rule is generalized.	zweimal waschen; Ende	Doppelwaschung; Schluss	zweite Waschung; Schluss	zweimal waschen; Ende	LKEDY_SECOND_WASH_CLOSE_WHOLE_CARD	LKEDY=zweite Waschung mit Schluss	zweite Waschung; Schluss	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
07_REPEAT	5eff216ba51fbfb21f22	ls	FIRST_OPENING	ls=erste Öffnung	erste Öffnung	erste Öffnung	erste Öffnung	1	E196	B2-S010	f82r	B2	OPEN_OR_NONTERMINAL	RETAINED_AUDIT	Second exact surface family for a learned first-opening value.	erste Öffnung	erste Öffnung	erste Öffnung	erste Öffnung	ls=erste Öffnung	erste Öffnung	erste Öffnung	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
07_REPEAT	a8f891de626fc00028e9	octheol	SAME_SETTING	octheol=gleiche Einstellung	gleiche Einstellung	gleiche Einstellung	gleiche Einstellung	1	E182	B2-S005	f82r	B2	OPEN_OR_NONTERMINAL	RETAINED_AUDIT	Learned equality/same-setting card.	gleiche Einstellung	gleiche Einstellung	gleiche Einstellung	gleiche Einstellung	octheol=gleiche Einstellung	gleiche Einstellung	gleiche Einstellung	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
07_REPEAT	1322bc176443fc2a8a86	qokokchy	REPEAT_GRID	OK_SET+OK_REPEAT+CHY_CURRENT_ITEM	OK+OK=erneut; CHY=Posten	Posten erneut ansetzen	den laufenden Posten erneut in Arbeit nehmen	1	E090	H5-S003	f56r	H5	OPEN_OR_NONTERMINAL	REVISED_R3	Literal doubled OK is the strongest visible repetition marker.	erneut einsetzen	Wiederansatz	Posten erneut ansetzen	Posten nochmals einsetzen	OK_SET+OK_REPEAT+Y_CURRENT	OK+OK=erneut; Y=Posten	erneut ansetzen	FOUR_ROLE_LEXICAL_REPAIR	The doubled operation supplies repetition; the item is inherited from Y.
07_REPEAT	a48efd6c4491a046ba78	qotchy	RESERVED_ITEM	qotchy=zurückbehaltene Blüten	zurückbehaltene Blüten	zurückbehaltene Blüten	zurückbehaltene Blüten	1	E052	H3-S004	f11r	H3	OPEN_OR_NONTERMINAL	RETAINED_AUDIT	Learned reference to the reserved flowers; apparent OT is not freely split.	zurückbehaltene Blüten	zurückbehaltene Blüten	zurückbehaltene Blüten	zurückbehaltene Blüten	qotchy=zurückbehaltene Blüten	zurückbehaltene Blüten	zurückbehaltene Blüten	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
07_REPEAT	3e9c7f217843b588489d	raly	FIRST_OPENING	raly=erste Öffnung	erste Öffnung	erste Öffnung	erste Öffnung	1	E375	B6-S001	f83r	B6	OPEN_OR_NONTERMINAL	RETAINED_AUDIT	Learned first-opening card.	erste Öffnung	erste Öffnung	erste Öffnung	erste Öffnung	raly=erste Öffnung	erste Öffnung	erste Öffnung	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
07_REPEAT	92e43836d82f98bf02d3	sheey	FIRST_OPENING	sheey=erste Öffnung	erste Öffnung	erste Öffnung	erste Öffnung	1	E334	B4-S008	f83r	B4	OPEN_OR_NONTERMINAL	RETAINED_AUDIT	Third exact first-opening card; resemblance does not license decomposition.	erste Öffnung	erste Öffnung	erste Öffnung	erste Öffnung	sheey=erste Öffnung	erste Öffnung	erste Öffnung	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
07_REPEAT	577c03a928d674d420d7	shoyty	RESERVE_FOR_SECOND	shoyty=Blütenanteil zurückhalten	Blütenanteil zurückhalten	Blütenanteil zurückhalten	Blütenanteil zurückhalten	1	E046	H3-S002	f11r	H3	OPEN_OR_NONTERMINAL	RETAINED_AUDIT	Learned reserve-for-second-use card.	Blütenanteil zurückhalten	Blütenanteil zurückhalten	Blütenanteil zurückhalten	Blütenanteil zurückhalten	shoyty=Blütenanteil zurückhalten	Blütenanteil zurückhalten	Blütenanteil zurückhalten	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
07_REPEAT	a06244ef1f2b37ca44c1	teol	FIRST_OPENING	teol=erste Öffnung	erste Öffnung	erste Öffnung	erste Öffnung	1	E157	B1-S017	f81v	B1	OPEN_OR_NONTERMINAL	RETAINED_AUDIT	Fourth exact first-opening card.	erste Öffnung	erste Öffnung	erste Öffnung	erste Öffnung	teol=erste Öffnung	erste Öffnung	erste Öffnung	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
08_DY_CLOSE_AUDIT	95987d6f198d6d247511	cheeckhody	OTHER_BASE_PLUS_CLOSE	CHEECKHO_APPLY_WHOLE_CARD+DY_CLOSE	CHEECKHO=auftragen; Endkarte=Schluss	auftragen; Schluss	auftragen; Schluss	1	E086	H5-S002	f56r	H5	CLOSE	RETAINED_AUDIT	Closure carrier audited; process-base meaning is retained from the selected medium edition.	auftragen; Schluss	auftragen; Schluss	auftragen; Schluss	auftragen; Schluss	CHEECKHO_APPLY_WHOLE_CARD+DY_CLOSE	CHEECKHO=auftragen; Endkarte=Schluss	auftragen; Schluss	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
08_DY_CLOSE_AUDIT	8aedd154964a78e555d6	dairydy	OTHER_BASE_PLUS_CLOSE	D_RENDERER+AIR_WATER+Y_REFERENT+DY_CLOSE	AIR=Wasser; Y=Posten; Endkarte=Schluss	Wasserlauf schließen; Schluss	Wasserlauf schließen; Schluss	1	E351	B4-S014	f83r	B4	CLOSE	RETAINED_AUDIT	Closure carrier audited; process-base meaning is retained from the selected medium edition.	Wasserlauf schließen; Schluss	Wasserlauf schließen; Schluss	Wasserlauf schließen; Schluss	Wasserlauf schließen; Schluss	D_RENDERER+AIR_WATER+Y_REFERENT+DY_CLOSE	AIR=Wasser; Y=Posten; Endkarte=Schluss	Wasserlauf schließen; Schluss	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
08_DY_CLOSE_AUDIT	2bc2ed2630dbdaaa6b59	dalchdy	OTHER_BASE_PLUS_CLOSE	DAL+CHD+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; DAL unbestimmt; umhüllte DY-Abschlusskonstruktion	lokal umsetzen; Schluss	lokal umsetzen; Schluss	1	E280	B3-S021	f83r	B3	CLOSE	RETAINED_AUDIT	Closure carrier audited; process-base meaning is retained from the selected medium edition.	lokal umsetzen; Schluss	lokal umsetzen; Schluss	lokal umsetzen; Schluss	lokal umsetzen; Schluss	DAL+CHD+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; DAL unbestimmt; umhüllte DY-Abschlusskonstruktion	lokal umsetzen; Schluss	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
08_DY_CLOSE_AUDIT	d225b7a7b95da7aee437	dchdy	OTHER_BASE_PLUS_CLOSE	D+CHD+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; D unbestimmt beziehungsweise Rendererhülle; umhüllte DY-Abschlusskonstruktion	Umsetzung abschließen	Umsetzung abschließen	1	E158	B1-S017	f81v	B1	CLOSE	RETAINED_AUDIT	Closure carrier audited; process-base meaning is retained from the selected medium edition.	Umsetzung abschließen	Umsetzung abschließen	Umsetzung abschließen	Umsetzung abschließen	D+CHD+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; D unbestimmt beziehungsweise Rendererhülle; umhüllte DY-Abschlusskonstruktion	Umsetzung abschließen	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
08_DY_CLOSE_AUDIT	259b2b3b0bf859882e2c	dchedy|schedy|tchedy	OTHER_BASE_PLUS_CLOSE	RENDERER_D+CHED+TERMINAL_Y / RENDERER_S+CHED+TERMINAL_Y / RENDERER_T+CHED+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; D/S/T sind wertgleiche Oberflächenhüllen; umhüllte DY-Abschlusskonstruktion	Arbeitsbewegung abschließen	Arbeitsbewegung abschließen	4	E120|E167|E239|E283	B1-S002|B2-S001|B3-S005|B3-S024	f81v|f82r|f83r	B1|B2|B3	CLOSE	RETAINED_AUDIT	Closure carrier audited; process-base meaning is retained from the selected medium edition.	Arbeitsbewegung abschließen	Arbeitsbewegung abschließen	Arbeitsbewegung abschließen	Arbeitsbewegung abschließen	RENDERER_D+CHED+TERMINAL_Y / RENDERER_S+CHED+TERMINAL_Y / RENDERER_T+CHED+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; D/S/T sind wertgleiche Oberflächenhüllen; umhüllte DY-Abschlusskonstruktion	Arbeitsbewegung abschließen	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
08_DY_CLOSE_AUDIT	cbb42a4fe68068325d6b	dshedy	OTHER_BASE_PLUS_CLOSE	DSHE_FRESH_WATER+DY_CLOSE	DSHE=Frischwasser; Endkarte=Schluss	Frischwasser; Schluss	Frischwasser; Schluss	1	E189	B2-S007	f82r	B2	CLOSE	RETAINED_AUDIT	Closure carrier audited; process-base meaning is retained from the selected medium edition.	Frischwasser; Schluss	Frischwasser; Schluss	Frischwasser; Schluss	Frischwasser; Schluss	DSHE_FRESH_WATER+DY_CLOSE	DSHE=Frischwasser; Endkarte=Schluss	Frischwasser; Schluss	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
08_DY_CLOSE_AUDIT	c1db6b0a28d5cbb5d3d2	lcheckhedy	OTHER_BASE_PLUS_CLOSE	LCHE_LOCAL_HULL+CKHE_STRAIN+DY_CLOSE	CKHE=seihen; lokale LCHE-Hülle; Endkarte=Schluss	klar seihen; Schluss	klar seihen; Schluss	1	E176	B2-S004	f82r	B2	CLOSE	RETAINED_AUDIT	Closure carrier audited; process-base meaning is retained from the selected medium edition.	klar seihen; Schluss	klar seihen; Schluss	klar seihen; Schluss	klar seihen; Schluss	LCHE_LOCAL_HULL+CKHE_STRAIN+DY_CLOSE	CKHE=seihen; lokale LCHE-Hülle; Endkarte=Schluss	klar seihen; Schluss	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
08_DY_CLOSE_AUDIT	de7321bface5628e35d6	lchedy	OTHER_BASE_PLUS_CLOSE	L+CHED+DY_TERMINAL	L=hinaus; CHED=führen; DY=Schluss	hinausführen; Schluss	hinausführen; Schluss	8	E210|E235|E246|E262|E269|E282|E345|E357	B2-S013|B3-S003|B3-S008|B3-S015|B3-S020|B3-S023|B4-S012|B4-S015	f82r|f83r	B2|B3|B4	CLOSE	RETAINED_AUDIT	Closure carrier audited; process-base meaning is retained from the selected medium edition.	hinausführen; Schluss	hinausführen; Schluss	hinausführen; Schluss	hinausführen; Schluss	L+CHED+DY_TERMINAL	L=hinaus; CHED=führen; DY=Schluss	hinausführen; Schluss	R3_STRUCTURAL_BASE	R3 retained after four-role comparison.
