joint_tuple_id	surface_family	common_visible_core	occurrences	records	pages	semantic_segmentation	stable_concrete_nucleus_de	concrete_word_reading_de	reading_type	local_expansion_examples_de	variation_note	previous_semantic_segmentation	previous_stable_concrete_nucleus_de	previous_concrete_word_reading_de	paradigm_revision	revision_strength	revision_note	component_completion_previous_segmentation	component_completion_previous_nucleus_de	component_completion_previous_gloss_de	component_completion_source	component_completion_strength	component_completion_note	direction_previous_segmentation	direction_previous_nucleus_de	direction_previous_gloss_de	direction_revision_source	direction_revision_strength	direction_revision_note	quantity_previous_segmentation	quantity_previous_nucleus_de	quantity_previous_gloss_de	quantity_revision_source	quantity_revision_strength	quantity_revision_note	state_endpoint_previous_segmentation	state_endpoint_previous_nucleus_de	state_endpoint_previous_gloss_de	state_endpoint_revision_family	state_endpoint_revision_strength	state_endpoint_revision_note	filtration_previous_segmentation	filtration_previous_nucleus_de	filtration_previous_gloss_de	filtration_revision_family	filtration_revision_strength	filtration_revision_note	application_previous_segmentation	application_previous_nucleus_de	application_previous_gloss_de	application_revision_family	application_revision_strength	application_revision_note	r3_previous_segmentation	r3_previous_nucleus_de	r3_previous_gloss_de	r3_revision_family	r3_revision_strength	r3_revision_note	selected_previous_segmentation	selected_previous_nucleus_de	selected_previous_gloss_de	selected_medium_family	selected_medium_rationale	r3_thermal_previous_segmentation	r3_thermal_previous_nucleus_de	r3_thermal_previous_gloss_de	r3_thermal_family	r3_thermal_status	r3_thermal_note	selected_thermal_previous_segmentation	selected_thermal_previous_nucleus_de	selected_thermal_previous_gloss_de	selected_thermal_source	selected_thermal_family	selected_thermal_reason
7d2404c835b10a2c06af	okair	okair	1	B3	f83r	OK_START+AIR_WATER	OK=in Gang setzen; AIR=Wasser	Wasser in Gang setzen	SELECTED_MEDIUM_SUBSTANCE__AIR_WATER	Stoffrunde: Wasser in Gang setzen	NONE; Revision: oberer Wasserlauf verliert oben und zwingendes Wasser; direction: No upper/lower direction is encoded.; R3: The following long rest fits water admitted before settling.	air=fließende Flüssigkeit	fließende Flüssigkeit	Wasserlauf öffnen	OK_PARADIGM	CLOSED_THIN	oberer Wasserlauf verliert oben und zwingendes Wasser				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+AIR	OK=in den laufenden Arbeitsgang setzen; laufendes Medium oder Strömungsbahn	Flüssigkeitslauf in Gang setzen; Lauf öffnen	DIRECTION_WORKSHOP	SELECTED_COMPOSITIONAL	No upper/lower direction is encoded.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+AIR_FLOW	OK=in Gang setzen; AIR=fließende Flüssigkeit im Lauf	Flüssigkeit in den Lauf bringen	AIR_WATER	SELECTED_SINGLETON_COMPOSITION	The following long rest fits water admitted before settling.	OK_START+AIR_WATER	OK=in Gang setzen; AIR=Wasser	Wasser einströmen lassen	AIR_WATER	OK supplies activation while AIR keeps its material value.	OK_START+AIR_WATER	OK=in Gang setzen; AIR=Wasser	Wasser in Gang setzen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK_START+AIR_WATER	OK=in Gang setzen; AIR=Wasser	Wasser in Gang setzen	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
7d25241b0e56c836372a	qokeedy	qokeedy	10	B2|B3|B4	f82r|f83r	OK_SET+GRADE_2+DY_CLOSE	OK=ansetzen; EE=Stufe II; DY=Schluss	länger ansetzen; Schluss	R3_THERMAL_TEMPORAL__OK_GRID	R3-Wärme-/Zeitfassung: länger ansetzen; Schluss	eine Bedeutung, mehrere lokale Anwendungen; Revision: EE-DY-Zelle; koexistiert mit E-DY in B3 und B4; state/endpoint: Sustained closed member; the owner supplies bath, basin or application.; application: Ten cells range from liquid soaking to cloth or station contact; the portable default is sustained action.; R3 thermal: Second ranked committed OK state.	okee=baden + dy=Ende	baden + Ende	baden; Ende	E_GRADE_PARADIGM	SELECTED_PRODUCTIVE	EE-DY-Zelle; koexistiert mit E-DY in B3 und B4				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+EE+DY	E-Grad=SUSTAINED_CONTACT; Zustand=CLOSED	eintauchen oder einweichen und den Schritt abschließen	OK_STATE_GRID	SELECTED_PRODUCTIVE	Sustained closed member; the owner supplies bath, basin or application.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+GRADE_2+DY_CLOSE	OK=einsetzen; EE=anhaltend; Endkarte=Schluss	länger einweichen; Schluss	CONTACT_GRID	SELECTED_RECURRENT_GRID	Ten cells range from liquid soaking to cloth or station contact; the portable default is sustained action.	OK+GRADE_2+DY_CLOSE	OK=ansetzen; EE=länger; Endkarte=Schluss	länger einwirken; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+GRADE_2+DY_CLOSE	OK=ansetzen; EE=länger; Endkarte=Schluss	länger einwirken; Schluss	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	OK+GRADE_2+DY_CLOSE	OK=ansetzen; EE=länger; Endkarte=Schluss	länger einwirken; Schluss	OK_GRID	REVISED_R3	Second ranked committed OK state.	OK_SET+GRADE_2+DY_CLOSE	OK=ansetzen; EE=Stufe II; DY=Schluss	länger ansetzen; Schluss	R3_STRUCTURAL_BASE	OK_GRID	R3 retained after four-role comparison.
7db18b2f0fb7ed0fcfd3	qokedy	qokedy	8	B1|B3|B4	f81v|f83r	OK_SET+GRADE_1+DY_CLOSE	OK=ansetzen; E=Stufe I; DY=Schluss	kurz ansetzen; Schluss	R3_THERMAL_TEMPORAL__OK_GRID	R3-Wärme-/Zeitfassung: kurz ansetzen; Schluss	NONE; Revision: E-DY-Zelle; koexistiert mit EE-DY auf f83r; state/endpoint: Brief closed member; all occurrences are complete cells.; R3 thermal: First ranked committed OK state; wetting is only a local realization.	oke=spülen + dy=Ende	spülen + Ende	spülen; Ende	E_GRADE_PARADIGM	SELECTED_PRODUCTIVE	E-DY-Zelle; koexistiert mit EE-DY auf f83r				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+E+DY	E-Grad=BRIEF_DIRECT_CONTACT; Zustand=CLOSED	kurz spülen oder benetzen und den Schritt abschließen	OK_STATE_GRID	SELECTED_PRODUCTIVE	Brief closed member; all occurrences are complete cells.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+GRADE_1+DY_CLOSE	OK=einsetzen; E=kurz; Endkarte=Schluss	kurz benetzen; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+GRADE_1+DY_CLOSE	OK=einsetzen; E=kurz; Endkarte=Schluss	kurz benetzen; Schluss	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	OK+GRADE_1+DY_CLOSE	OK=einsetzen; E=kurz; Endkarte=Schluss	kurz benetzen; Schluss	OK_GRID	REVISED_R3	First ranked committed OK state; wetting is only a local realization.	OK_SET+GRADE_1+DY_CLOSE	OK=ansetzen; E=Stufe I; DY=Schluss	kurz ansetzen; Schluss	R3_STRUCTURAL_BASE	OK_GRID	R3 retained after four-role comparison.
7f68f60279efe6b28cd7	rshedy	rshedy	1	B2	f82r	RSHE_WASH_WHOLE_CARD+DY_CLOSE	RSHE=Waschung; Endkarte=Schluss	Waschung; Schluss	SELECTED_APPLICATION__APPLICATION_ACTION_DECK	Anwendungsfassung: Waschung; Schluss	NONE; quantity/preparation: The prior segmentation already contained dy=Ende.; application: The former unsupported part value is removed; the one complete cell retains a wash close.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	rshe=Teil als Waschung + dy=Ende	Teil als Waschung + Ende	Teil als Waschung	SENTENCE_CLOSE_REPAIR	SELECTED_EXISTING_COMPONENT	The prior segmentation already contained dy=Ende.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	RSHE_WASH_PART+DY_TERMINAL	RSHE=Teil als Waschung; DY=Schluss	Teil als Waschung; Schluss	APPLICATION_ACTION_DECK	SELECTED_SINGLETON_WHOLE_CARD	The former unsupported part value is removed; the one complete cell retains a wash close.	RSHE_WASH_WHOLE_CARD+DY_CLOSE	RSHE=Waschung; Endkarte=Schluss	Waschung; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE	RSHE_WASH_WHOLE_CARD+DY_CLOSE	RSHE=Waschung; Endkarte=Schluss	Waschung; Schluss	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	RSHE_WASH_WHOLE_CARD+DY_CLOSE	RSHE=Waschung; Endkarte=Schluss	Waschung; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE	RSHE_WASH_WHOLE_CARD+DY_CLOSE	RSHE=Waschung; Endkarte=Schluss	Waschung; Schluss	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
807591efc3d3f7ddbfab	cheoar	cheoar	1	H4	f55v	CHEO_EXTRACT+AR_SOURCE	CHEO=Auszug; AR=aus	Auszug entnehmen	SELECTED_MEDIUM_SUBSTANCE__CHEO_EXTRACT	Stoffrunde: Auszug entnehmen	NONE; direction: CHEO is concrete but not forced to water, oil, or wine.; R3: H4 takes the extract from the current batch before warming it.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	ar=aus	aus	klarer Auszug	DIRECTION_WORKSHOP	SELECTED_COMPOSITIONAL	CHEO is concrete but not forced to water, oil, or wine.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	CHEO_EXTRACT_LIQUID+AR_SOURCE	CHEO=Auszugsflüssigkeit; AR=aus	Auszug daraus entnehmen	CHEO_EXTRACT	SELECTED_TWO_CARD_CORE	H4 takes the extract from the current batch before warming it.	CHEO_EXTRACT+AR_SOURCE	CHEO=Auszug; AR=aus	Auszug daraus nehmen	CHEO_EXTRACT	AR supplies source direction; CHEO remains the extract.	CHEO_EXTRACT+AR_SOURCE	CHEO=Auszug; AR=aus	Auszug entnehmen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	CHEO_EXTRACT+AR_SOURCE	CHEO=Auszug; AR=aus	Auszug entnehmen	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
80ebbbbf238eee9f0aef	chety|chty	ch	2	B3|H1	f10r|f83r	ch=zerkleinern	zerkleinern	zerkleinern	CONCRETE_MEMORIZED_WHOLE_WORD	Zerschneide ihn || Gleichmäßig bearbeiten	eine Bedeutung, mehrere lokale Anwendungen				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	ch=zerkleinern	zerkleinern	zerkleinern	UNCHANGED	UNCHANGED	NOT_APPLICABLE	ch=zerkleinern	zerkleinern	zerkleinern	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	ch=zerkleinern	zerkleinern	zerkleinern	UNCHANGED	UNCHANGED	NOT_APPLICABLE	ch=zerkleinern	zerkleinern	zerkleinern	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
834825c61d048a6b5628	chodaiin	chodaiin	1	H2	f10r	chodaiin=Geschwür	Geschwür	Geschwür	CONCRETE_MEMORIZED_WHOLE_WORD	Lege sie äußerlich auf ein Geschwür oder eine harte Schwellung	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	chodaiin=Geschwür	Geschwür	Geschwür	UNCHANGED	UNCHANGED	NOT_APPLICABLE	chodaiin=Geschwür	Geschwür	Geschwür	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	chodaiin=Geschwür	Geschwür	Geschwür	UNCHANGED	UNCHANGED	NOT_APPLICABLE	chodaiin=Geschwür	Geschwür	Geschwür	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
87411f84689b4f93a303	qokchdy	qokchdy	3	B1|B3|B5	f81v|f83r	RENDERER_Q+OK+CHD+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; Q ohne Semantik; OK=in Gang setzen oder anwenden; umhüllte DY-Abschlusskonstruktion	Ansatz umsetzen; Schluss	PARADIGM_CHD_CHED	Stammkonsistente Werkstattlektüre: Ansatz umsetzen; Schluss	NONE; Revision: Drei Wiederholungen stützen die Identität, aber nicht die alte Zusatzbedeutung einmal erhitzen; kein sichtbares Element bedeutet sicher Hitze.	qokch=einmal erhitzen + dy=Ende	einmal erhitzen + Ende	einmal erhitzen; Ende	CHED_PARADIGM	MEDIUM	Drei Wiederholungen stützen die Identität, aber nicht die alte Zusatzbedeutung einmal erhitzen; kein sichtbares Element bedeutet sicher Hitze.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	RENDERER_Q+OK+CHD+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; Q ohne Semantik; OK=in Gang setzen oder anwenden; umhüllte DY-Abschlusskonstruktion	Ansatz umsetzen; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE	RENDERER_Q+OK+CHD+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; Q ohne Semantik; OK=in Gang setzen oder anwenden; umhüllte DY-Abschlusskonstruktion	Ansatz umsetzen; Schluss	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	RENDERER_Q+OK+CHD+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; Q ohne Semantik; OK=in Gang setzen oder anwenden; umhüllte DY-Abschlusskonstruktion	Ansatz umsetzen; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE	RENDERER_Q+OK+CHD+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; Q ohne Semantik; OK=in Gang setzen oder anwenden; umhüllte DY-Abschlusskonstruktion	Ansatz umsetzen; Schluss	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
883a6708116c342cb10b	skar	skar	1	B4	f83r	SKAR_WARM_POUR_WHOLE_CARD	SKAR=Warmausguss	Warmausguss	SELECTED_MEDIUM_SUBSTANCE__MEDIUM_WHOLE_CARD	Stoffrunde: Warmausguss	NONE; direction: Outward direction is retained; the exact medium remains locally learned.; R3: The surrounding site and rest cards supply delivery; SKAR need not itself mean pour.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	ar=aus	aus	warmes Wasser ausgießen	DIRECTION_WORKSHOP	SELECTED_CONTEXT_BOUND	Outward direction is retained; the exact medium remains locally learned.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	SK_LEARNED+AR_SOURCE	AR=aus; SK supplies the learned warm-medium value	erwärmtes Medium ausgießen	WARM_MEDIUM	SELECTED_SINGLETON_COMPOSITION	The surrounding site and rest cards supply delivery; SKAR need not itself mean pour.	SK_WARM_MEDIUM+AR_SOURCE	SK=warmes Medium; AR=aus der Quelle	warmes Medium aus der Quelle	MEDIUM_WHOLE_CARD	A compact learned product/action noun; no free SK or AR material root is exported.	SKAR_WARM_POUR_WHOLE_CARD	SKAR=Warmausguss	Warmausguss	UNCHANGED	UNCHANGED	NOT_APPLICABLE	SKAR_WARM_POUR_WHOLE_CARD	SKAR=Warmausguss	Warmausguss	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
893c570f3fa3fce99711	kchol	kchol	1	H5	f56r	kchol=auflegen	auflegen	auflegen	CONCRETE_MEMORIZED_WHOLE_WORD	Lege sie als Auflage auf	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	kchol=auflegen	auflegen	auflegen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	kchol=auflegen	auflegen	auflegen	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	kchol=auflegen	auflegen	auflegen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	kchol=auflegen	auflegen	auflegen	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
8aedd154964a78e555d6	dairydy	dairydy	1	B4	f83r	D_RENDERER+AIR_WATER+Y_REFERENT+DY_CLOSE	AIR=Wasser; Y=Posten; Endkarte=Schluss	Wasserlauf schließen; Schluss	SELECTED_MEDIUM_SUBSTANCE__AIR_WATER	Stoffrunde: Wasserlauf schließen; Schluss	NONE; direction: This prediction replaces the unrelated whole-card gloss immediately use.; R3: The B4 cell closes the running water belonging to the current item.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	dairy=sofort gebrauchen + dy=Ende	sofort gebrauchen + Ende	sofort gebrauchen; Ende	DIRECTION_EXTENSION	SELECTED_PREDICTED_COMPOSITION	This prediction replaces the unrelated whole-card gloss immediately use.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	D_RENDERER+AIR_FLOW+Y_REFERENT+DY_TERMINAL	AIR=Flüssigkeitslauf; Y=laufender Posten; DY=Schluss	den Flüssigkeitslauf abschließen	AIR_WATER	SELECTED_SINGLETON_COMPOSITION	The B4 cell closes the running water belonging to the current item.	D_RENDERER+AIR_WATER+Y_REFERENT+DY_CLOSE	AIR=Wasser; Y=laufender Posten; Endkarte=Schluss	laufendes Wasser schließen; Schluss	AIR_WATER	The learned terminal hull closes the water run.	D_RENDERER+AIR_WATER+Y_REFERENT+DY_CLOSE	AIR=Wasser; Y=Posten; Endkarte=Schluss	Wasserlauf schließen; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE	D_RENDERER+AIR_WATER+Y_REFERENT+DY_CLOSE	AIR=Wasser; Y=Posten; Endkarte=Schluss	Wasserlauf schließen; Schluss	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
8c97dfde96fbc78e3355	lol	lol	1	B5	f83r	LOL_WARM_WHOLE_CARD	LOL=warm	warm	SELECTED_THERMAL_TEMPORAL__THERMAL_STATE	Selected process edition: warm	NONE; R3 thermal: A concise endpoint value replaces the clause 'bis es warm ist'.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	lol=bis warm	bis warm	bis warm	UNCHANGED	UNCHANGED	NOT_APPLICABLE	lol=bis warm	bis warm	bis warm	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	lol=bis warm	bis warm	bis warm	THERMAL_WHOLE	REVISED_R3	A concise endpoint value replaces the clause 'bis es warm ist'.	LOL_WARM_ENDPOINT_WHOLE_CARD	LOL=Warmpunkt	Warmpunkt	FOUR_ROLE_LEXICAL_REPAIR	THERMAL_STATE	WARM is the common core of warm-enough, hand-warm, and warm-point rivals.
90bcf0a9ec0ef56399e6	otal|qotal	otal	3	B3|B4	f83r	OT_FOLLOW+AL_SITE	OT=Folge; AL=Stelle	Folgestelle	SELECTED_THERMAL_TEMPORAL__ORDER_OT	Selected process edition: Folgestelle	eine Bedeutung, mehrere lokale Anwendungen; direction: The old fixed outlet is demoted to a local possible target.; application: Three f83r station changes; no flow direction is encoded.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	ot=danach + al=Stelle	danach + Stelle	danach zur Ablaufstelle	DIRECTION_WORKSHOP	SELECTED_RECURRENT_COMPOSITION	The old fixed outlet is demoted to a local possible target.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OT+AL_TARGET	OT=danach; AL=Zielstelle	danach zur Zielstelle	AL_SITE	SELECTED_RECURRENT_COMPOSITION	Three f83r station changes; no flow direction is encoded.	OT_NEXT+AL_SITE	OT=danach; AL=Stelle	danach zur Stelle	UNCHANGED	UNCHANGED	NOT_APPLICABLE	OT_NEXT+AL_SITE	OT=danach; AL=Stelle	danach zur Stelle	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	OT_NEXT+AL_SITE	OT=danach; AL=Stelle	danach zur Stelle	UNCHANGED	UNCHANGED	NOT_APPLICABLE	OT_NEXT+AL_SITE	OT=danach; AL=Stelle	danach zur Stelle	FOUR_ROLE_LEXICAL_REPAIR	ORDER_OT	Nominal OT compound is more compositional than the phrase 'danach zur Stelle'.
9247e38d29c79a0d2fa5	cheeety	cheeety	1	B3	f83r	cheeety=erste Spülung	erste Spülung	erste Spülung	CONCRETE_MEMORIZED_WHOLE_WORD	Nach der ersten Spülung	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	cheeety=erste Spülung	erste Spülung	erste Spülung	UNCHANGED	UNCHANGED	NOT_APPLICABLE	cheeety=erste Spülung	erste Spülung	erste Spülung	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	cheeety=erste Spülung	erste Spülung	erste Spülung	UNCHANGED	UNCHANGED	NOT_APPLICABLE	cheeety=erste Spülung	erste Spülung	erste Spülung	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
92e43836d82f98bf02d3	sheey	sheey	1	B4	f83r	sheey=erste Öffnung	erste Öffnung	erste Öffnung	CONCRETE_MEMORIZED_WHOLE_WORD	Die erste Öffnung	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	sheey=erste Öffnung	erste Öffnung	erste Öffnung	UNCHANGED	UNCHANGED	NOT_APPLICABLE	sheey=erste Öffnung	erste Öffnung	erste Öffnung	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	sheey=erste Öffnung	erste Öffnung	erste Öffnung	UNCHANGED	UNCHANGED	NOT_APPLICABLE	sheey=erste Öffnung	erste Öffnung	erste Öffnung	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
93f69c38fdedee1598e9	qokeedal	qokeedal	1	B1	f81v	OK_SET+GRADE_2+AL_SITE	OK=ansetzen; EE=Stufe II; AL=Stelle	länger an der Stelle halten	R3_THERMAL_TEMPORAL__GRADE_SITE_EXTENSION	R3-Wärme-/Zeitfassung: länger an der Stelle halten	NONE; Revision: DAL ist Realisierung der AL-Kartenfamilie; kein DY; direction: Target and duration are separated.; state/endpoint: The target substitutes for Y/DY while the sustained grade remains.; application: Completes the long-grade Y/AL/DY row without naming skin or a vessel.; R3 thermal: The same second grade modifies a site construction.	qokeedal=eingetauchter Teil	eingetauchter Teil	eingetauchter Teil	E_GRADE_PARADIGM	SELECTED_DERIVED_PREDICTION	DAL ist Realisierung der AL-Kartenfamilie; kein DY				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+EE+AL	E-Grad=SUSTAINED_CONTACT; Zustand=TARGET_AL	bezeichneten Teil oder Stelle in anhaltenden Kontakt bringen	DIRECTION_WORKSHOP	SELECTED_COMPOSITIONAL	Target and duration are separated.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	Q_RENDERER+OK+E_GRADE_2+AL_TARGET	OK=in Arbeit setzen; EE=anhaltend; AL=Zielstelle	an der Zielstelle anhaltend in Kontakt halten	OK_STATE_EXTENSION	SELECTED_SINGLETON_EXTENSION	The target substitutes for Y/DY while the sustained grade remains.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+GRADE_2+AL_TARGET	OK=einsetzen; EE=anhaltend; AL=Zielstelle	an der Zielstelle länger einwirken lassen	AL_SITE	SELECTED_SINGLETON_GRID_CELL	Completes the long-grade Y/AL/DY row without naming skin or a vessel.	OK+GRADE_2+AL_SITE	OK=einsetzen; EE=anhaltend; AL=Stelle	länger an der Stelle halten	UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+GRADE_2+AL_SITE	OK=einsetzen; EE=anhaltend; AL=Stelle	länger an der Stelle halten	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	OK+GRADE_2+AL_SITE	OK=einsetzen; EE=anhaltend; AL=Stelle	länger an der Stelle halten	GRADE_SITE_EXTENSION	REVISED_R3	The same second grade modifies a site construction.	OK_SET+GRADE_2+AL_SITE	OK=ansetzen; EE=Stufe II; AL=Stelle	länger an der Stelle halten	R3_STRUCTURAL_BASE	GRADE_SITE_EXTENSION	R3 retained after four-role comparison.
