factorized_id	attachment_id	physical_page	register	statement_id	event_id	surface	focus_core	focus_family	selector_rule	attachment_geometry	selected_action_event_id	selected_action_atom_ordinal	action_core	head_kind	r_topology	duplicate_mode	duplicate_role	lookahead_cards	owner_boundary_crossed	selector_outside_page_level	selector_outside_register_level	head_outside_page	head_outside_register	r_topology_support	duplicate_support	factorized_result
G402-A00789	G399-A00789	f71v	CELESTIAL	P1009-S046	P1003-E0587	oteey	EE	GRADE	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	P1003-E0586	1	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00790	G399-A00790	f71v	CELESTIAL	P1009-S046	P1003-E0587	oteey	Y	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	P1003-E0586	1	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00791	G399-A00791	f71v	CELESTIAL	P1009-S046	P1003-E0588	teeey	EEE	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1003-E0588	1	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00792	G399-A00792	f71v	CELESTIAL	P1009-S046	P1003-E0588	teeey	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1003-E0588	1	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00793	G399-A00793	f71v	CELESTIAL	P1009-S046	P1003-E0589	oteey	EE	GRADE	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	P1003-E0588	1	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00794	G399-A00794	f71v	CELESTIAL	P1009-S046	P1003-E0589	oteey	Y	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	P1003-E0588	1	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00795	G399-A00795	f71v	CELESTIAL	P1009-S046	P1003-E0590	keor	E	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1003-E0590	1	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00796	G399-A00796	f71v	CELESTIAL	P1009-S046	P1003-E0590	keor	OR	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1003-E0590	1	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00797	G399-A00797	f71v	CELESTIAL	P1009-S046	P1003-E0591	or	OR	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	P1003-E0590	1	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00798	G399-A00798	f71v	CELESTIAL	P1009-S046	P1003-E0592	arol	AR	RELATION	AL_AR_ORDERED_FALLBACK	INHERITED_ACTION	P1003-E0590	1	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00799	G399-A00799	f71v	CELESTIAL	P1009-S046	P1003-E0593	cheols	E	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1003-E0593	1	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00800	G399-A00800	f71v	CELESTIAL	P1009-S046	P1003-E0593	cheols	L	RELATION	L_AIR_RIGHT_FALLBACK	SAME_CARD_RIGHT_ACTION	P1003-E0593	5	S	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00801	G399-A00801	f71v	CELESTIAL	P1009-S046	P1003-E0594	okaikaly	AL	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	P1003-E0594	4	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00802	G399-A00802	f71v	CELESTIAL	P1009-S046	P1003-E0594	okaikaly	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1003-E0594	4	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00803	G399-A00803	f71v	CELESTIAL	P1009-S047	P1003-E0611	chal	AL	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	P1003-E0611	1	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00804	G399-A00804	f71v	CELESTIAL	P1009-S047	P1003-E0612	oteeos	EE	GRADE	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	P1003-E0611	1	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00805	G399-A00805	f71v	CELESTIAL	P1009-S047	P1003-E0613	al	AL	RELATION	AL_AR_ORDERED_FALLBACK	INHERITED_ACTION	P1003-E0611	1	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00806	G399-A00806	f71v	CELESTIAL	P1009-S047	P1003-E0614	sheky	E	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1003-E0614	1	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00807	G399-A00807	f71v	CELESTIAL	P1009-S047	P1003-E0614	sheky	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1003-E0614	3	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00808	G399-A00808	f71v	CELESTIAL	P1009-S047	P1003-E0615	okalar	AL	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	P1003-E0615	1	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00809	G399-A00809	f71v	CELESTIAL	P1009-S047	P1003-E0615	okalar	AR	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	P1003-E0615	1	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00810	G399-A00810	f71v	CELESTIAL	P1009-S047	P1003-E0616	ar	AR	RELATION	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	P1003-E0615	1	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00811	G399-A00811	f71v	CELESTIAL	P1009-S047	P1003-E0617	okeo	E	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1003-E0617	1	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00812	G399-A00812	f71v	CELESTIAL	P1009-S047	P1003-E0618	dar	AR	RELATION	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	P1003-E0617	1	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00813	G399-A00813	f71v	CELESTIAL	P1009-S047	P1003-E0619	oty	Y	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	P1003-E0617	1	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00814	G399-A00814	f71v	CELESTIAL	P1009-S047	P1003-E0621	kaiin	AIIN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1003-E0621	1	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00815	G399-A00815	f71v	CELESTIAL	P1009-S047	P1003-E0622	chey	Y	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	P1003-E0621	1	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00816	G399-A00816	f71v	CELESTIAL	P1009-S047	P1003-E0623	tal	AL	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	P1003-E0623	1	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00817	G399-A00817	f71v	CELESTIAL	P1009-S047	P1003-E0626	cheor	E	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1003-E0626	1	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00818	G399-A00818	f71v	CELESTIAL	P1009-S047	P1003-E0627	shepchol	E	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1003-E0627	1	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00819	G399-A00819	f71v	CELESTIAL	P1009-S047	P1003-E0628	otor	OR	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	P1003-E0627	4	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00820	G399-A00820	f71v	CELESTIAL	P1009-S047	P1003-E0629	sheo	E	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1003-E0629	1	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00821	G399-A00821	f71v	CELESTIAL	P1009-S047	P1003-E0631	ar	AR	RELATION	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	P1003-E0630	4	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00822	G399-A00822	f71v	CELESTIAL	P1009-S047	P1003-E0632	aly	AL	RELATION	AL_AR_ORDERED_FALLBACK	INHERITED_ACTION	P1003-E0630	4	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00823	G399-A00823	f71v	CELESTIAL	P1009-S047	P1003-E0632	aly	Y	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	P1003-E0630	4	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00824	G399-A00824	f71v	CELESTIAL	P1009-S047	P1003-E0633	okeo	E	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1003-E0633	1	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00825	G399-A00825	f71v	CELESTIAL	P1009-S047	P1003-E0634	cheey	EE	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1003-E0634	1	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00826	G399-A00826	f71v	CELESTIAL	P1009-S047	P1003-E0634	cheey	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1003-E0634	1	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00827	G399-A00827	f71v	CELESTIAL	P1009-S047	P1003-E0635	otal	AL	RELATION	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	P1003-E0634	1	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00828	G399-A00828	f71v	CELESTIAL	P1009-S047	P1003-E0636	al	AL	RELATION	AL_AR_ORDERED_FALLBACK	INHERITED_ACTION	P1003-E0634	1	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00829	G399-A00829	f71v	CELESTIAL	P1009-S047	P1003-E0637	shldy	L	RELATION	L_AIR_RIGHT_FALLBACK	SAME_CARD_LEFT_ACTION	P1003-E0637	1	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00830	G399-A00830	f71v	CELESTIAL	P1009-S048	P1003-E0638	otaly	AL	RELATION	AL_AR_ORDERED_FALLBACK	BOUNDED_NEXT_CARD_ACTION	P1003-E0639	1	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	1	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00831	G399-A00831	f71v	CELESTIAL	P1009-S048	P1003-E0638	otaly	Y	ARGUMENT	Q_OT_PACKAGE_FORWARD	BOUNDED_NEXT_CARD_ACTION	P1003-E0639	1	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	1	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00832	G399-A00832	f71v	CELESTIAL	P1009-S048	P1003-E0640	sheeor	EE	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1003-E0640	1	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00833	G399-A00833	f71v	CELESTIAL	P1009-S048	P1003-E0640	sheeor	OR	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1003-E0640	1	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00834	G399-A00834	f71v	CELESTIAL	P1009-S049	P1003-E0647	okeey	EE	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1003-E0647	1	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00835	G399-A00835	f71v	CELESTIAL	P1009-S049	P1003-E0647	okeey	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1003-E0647	1	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00836	G399-A00836	f71v	CELESTIAL	P1009-S049	P1003-E0648	okeosar	E	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1003-E0648	1	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00837	G399-A00837	f71v	CELESTIAL	P1009-S049	P1003-E0648	okeosar	AR	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	P1003-E0648	4	S	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00838	G399-A00838	f71v	CELESTIAL	P1009-S049	P1003-E0649	otaiin	AIIN	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	P1003-E0648	4	S	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00839	G399-A00839	f71v	CELESTIAL	P1009-S049	P1003-E0650	chkeeal	EE	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1003-E0650	2	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00840	G399-A00840	f71v	CELESTIAL	P1009-S049	P1003-E0650	chkeeal	AL	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	P1003-E0650	2	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00841	G399-A00841	f71v	CELESTIAL	P1009-S049	P1003-E0651	okal	AL	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	P1003-E0651	1	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00842	G399-A00842	f71v	CELESTIAL	P1009-S049	P1003-E0652	cheekaiin	EE	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1003-E0652	2	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00843	G399-A00843	f71v	CELESTIAL	P1009-S049	P1003-E0652	cheekaiin	AIIN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1003-E0652	4	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00844	G399-A00844	f71v	CELESTIAL	P1009-S049	P1003-E0653	okaiin	AIIN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1003-E0653	1	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
