edition	paragraph	at	word	hypothesis
ZL3b	f112v|f112v.39-f112v.41	ZL3b|f112v.40|G006	shchy	⟦shchy⟧
ZL3b	f112v|f112v.39-f112v.41	ZL3b|f112v.40|G007	daiin	Masse C·Uₚ
ZL3b	f112v|f112v.39-f112v.41	ZL3b|f112v.40|G008	cheolor	⟦cheolor⟧
ZL3b	f112v|f112v.39-f112v.41	ZL3b|f112v.40|G009	okain	⟦okain⟧
ZL3b	f112v|f112v.39-f112v.41	ZL3b|f112v.40|G010	chedy	⟦chedy⟧
ZL3b	f112v|f112v.39-f112v.41	ZL3b|f112v.40|G011	daiin	Masse C·Uₚ
ZL3b	f112v|f112v.39-f112v.41	ZL3b|f112v.41|G001	ykeedan	⟦ykeedan⟧
ZL3b	f112v|f112v.39-f112v.41	ZL3b|f112v.41|G002	checkhey	⟦checkhey⟧
ZL3b	f112v|f112v.39-f112v.41	ZL3b|f112v.41|G003	oain	⟦oain⟧
ZL3b	f112v|f112v.39-f112v.41	ZL3b|f112v.41|G004	chol	getrocknet
ZL3b	f113r|f113r.37-f113r.38	ZL3b|f113r.37|G001	tshedy	⟦tshedy⟧
ZL3b	f113r|f113r.37-f113r.38	ZL3b|f113r.37|G002	qokaiin	⟦qokaiin⟧
ZL3b	f113r|f113r.37-f113r.38	ZL3b|f113r.37|G003	shedar	⟦shedar⟧
ZL3b	f113r|f113r.37-f113r.38	ZL3b|f113r.37|G004	sheocphy	⟦sheocphy⟧
ZL3b	f113r|f113r.37-f113r.38	ZL3b|f113r.37|G005	okchdy	⟦okchdy⟧
ZL3b	f113r|f113r.37-f113r.38	ZL3b|f113r.37|G006	pcheody	⟦pcheody⟧
ZL3b	f113r|f113r.37-f113r.38	ZL3b|f113r.37|G007	opchear	⟦opchear⟧
ZL3b	f113r|f113r.37-f113r.38	ZL3b|f113r.37|G008	opchedy	⟦opchedy⟧
ZL3b	f113r|f113r.37-f113r.38	ZL3b|f113r.37|G009	lfchedy	⟦lfchedy⟧
ZL3b	f113r|f113r.37-f113r.38	ZL3b|f113r.37|G010	otal	⟦otal⟧
ZL3b	f113r|f113r.37-f113r.38	ZL3b|f113r.38|G001	daiin	Masse C·Uₚ
ZL3b	f113r|f113r.37-f113r.38	ZL3b|f113r.38|G002	sheor	⟦sheor⟧
ZL3b	f113r|f113r.37-f113r.38	ZL3b|f113r.38|G003	qoteey	Material U
ZL3b	f113r|f113r.37-f113r.38	ZL3b|f113r.38|G004	daiin	Masse C·Uₚ
ZL3b	f113r|f113r.37-f113r.38	ZL3b|f113r.38|G005	okchedy	⟦okchedy⟧
ZL3b	f113r|f113r.37-f113r.38	ZL3b|f113r.38|G006	sheo[s:r]	⟦sheo[s:r]⟧
ZL3b	f113r|f113r.37-f113r.38	ZL3b|f113r.38|G007	aiin	⟦aiin⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.29|G001	pchdair	⟦pchdair⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.29|G002	sho	mit
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.29|G003	qopchey	⟦qopchey⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.29|G004	otcheed	⟦otcheed⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.29|G005	chedy	⟦chedy⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.29|G006	qopcheo	⟦qopcheo⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.29|G007	r	⟦r⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.29|G008	ocpheody	⟦ocpheody⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.29|G009	opchdy	⟦opchdy⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.29|G010	qopairam	⟦qopairam⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.30|G001	y	⟦y⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.30|G002	cheey	⟦cheey⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.30|G003	qooeey	⟦qooeey⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.30|G004	qolcheey	⟦qolcheey⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.30|G005	qoteey	Material U
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.30|G006	qotaiin	abseihen
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.30|G007	otal	⟦otal⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.30|G008	otaiin	⟦otaiin⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.30|G009	oteeo	⟦oteeo⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.30|G010	teey	⟦teey⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.30|G011	rain	⟦rain⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.31|G001	olaiin	⟦olaiin⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.31|G002	cheo	⟦cheo⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.31|G003	otcheody	⟦otcheody⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.31|G004	lkchedy	⟦lkchedy⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.31|G005	okol	⟦okol⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.31|G006	okaiin	Zubereitung
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.31|G007	otaiin	⟦otaiin⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.31|G008	otal	⟦otal⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.31|G009	qotar	⟦qotar⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.32|G001	y	⟦y⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.32|G002	cheol	⟦cheol⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.32|G003	oleey	⟦oleey⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.32|G004	cheoaiin	⟦cheoaiin⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.32|G005	chetaiin	⟦chetaiin⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.32|G006	sheeodain	⟦sheeodain⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.33|G001	kaiin	⟦kaiin⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.33|G002	sheey	⟦sheey⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.33|G003	oaiin	⟦oaiin⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.33|G004	sheol	⟦sheol⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.33|G005	qoteey	Material U
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.33|G006	qokeeedy	⟦qokeeedy⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.33|G007	cheo	⟦cheo⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.33|G008	ctheey	⟦ctheey⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.33|G009	qokeeo	⟦qokeeo⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.33|G010	lkealy	⟦lkealy⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.34|G001	olkeechy	⟦olkeechy⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.34|G002	ol	auch
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.34|G003	oaiin	⟦oaiin⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.34|G004	aiin	⟦aiin⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.34|G005	chocthey	⟦chocthey⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.34|G006	qotedal	⟦qotedal⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.34|G007	octhy	⟦octhy⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.34|G008	sotey	⟦sotey⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.34|G009	cheos	⟦cheos⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.34|G010	air	⟦air⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.35|G001	yshey	⟦yshey⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.35|G002	kair	⟦kair⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.35|G003	yteeey	⟦yteeey⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.35|G004	qokaiin	⟦qokaiin⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.35|G005	chckhy	⟦chckhy⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.35|G006	chodaiin	⟦chodaiin⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.35|G007	olkaim	⟦olkaim⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.1|G001	tchedor	⟦tchedor⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.1|G002	otchedy	⟦otchedy⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.1|G003	qotees	⟦qotees⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.1|G004	ytain	⟦ytain⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.1|G005	qoty	⟦qoty⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.1|G006	qotar	⟦qotar⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.1|G007	opolaiin	⟦opolaiin⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.1|G008	qotdain	⟦qotdain⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.1|G009	ol	auch
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.1|G010	raiin	⟦raiin⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.1|G011	om	⟦om⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.2|G001	ykeeochody	⟦ykeeochody⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.2|G002	qokeedy	⟦qokeedy⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.2|G003	yteedy	⟦yteedy⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.2|G004	qokar	⟦qokar⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.2|G005	qor	⟦qor⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.2|G006	chodaiin	⟦chodaiin⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.2|G007	qokchdy	⟦qokchdy⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.2|G008	chdar	⟦chdar⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.2|G009	okchdy	⟦okchdy⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.2|G010	qokam	⟦qokam⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.3|G001	dsheol	⟦dsheol⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.3|G002	qokchedy	⟦qokchedy⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.3|G003	qokshedy	⟦qokshedy⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.3|G004	qotchey	⟦qotchey⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.3|G005	otaiin	⟦otaiin⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.3|G006	qotedy	⟦qotedy⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.3|G007	lkedain	⟦lkedain⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.3|G008	dalchdy	⟦dalchdy⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.3|G009	okchedam	⟦okchedam⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.4|G001	ykcheodain	⟦ykcheodain⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.4|G002	lkchedy	⟦lkchedy⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.4|G003	otechdy	⟦otechdy⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.4|G004	qotar	⟦qotar⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.4|G005	or	⟦or⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.4|G006	al	⟦al⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.4|G007	ytchedy	⟦ytchedy⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.4|G008	lched	⟦lched⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.4|G009	otchd	⟦otchd⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.4|G010	chokeedy	⟦chokeedy⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.5|G001	dair	Masse A·Uₚ
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.5|G002	cheky	⟦cheky⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.5|G003	qoteey	Material U
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.5|G004	otar	⟦otar⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.5|G005	chl	⟦chl⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.5|G006	oleed	⟦oleed⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.13|G001	pchdarody	⟦pchdarody⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.13|G002	pcheed	⟦pcheed⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.13|G003	rar	⟦rar⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.13|G004	tcheody	⟦tcheody⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.13|G005	polched	⟦polched⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.13|G006	lpchdy	⟦lpchdy⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.13|G007	tol	⟦tol⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.13|G008	rchees	⟦rchees⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.13|G009	cphor	⟦cphor⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.13|G010	orair	⟦orair⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.13|G011	kol	⟦kol⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.14|G001	okeeo	⟦okeeo⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.14|G002	kaiin	⟦kaiin⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.14|G003	lkeeey	⟦lkeeey⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.14|G004	lkor	⟦lkor⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.14|G005	sheedy	⟦sheedy⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.14|G006	chockhy	⟦chockhy⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.14|G007	qockheedy	⟦qockheedy⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.14|G008	qokechy	⟦qokechy⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.14|G009	lkeey	⟦lkeey⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.14|G010	ldaiin	⟦ldaiin⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.15|G001	saiin	⟦saiin⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.15|G002	chol	getrocknet
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.15|G003	qotain	⟦qotain⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.15|G004	qokain	⟦qokain⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.15|G005	chl	⟦chl⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.15|G006	lr	⟦lr⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.15|G007	chdain	⟦chdain⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.15|G008	qoteey	Material U
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.15|G009	rcheey	⟦rcheey⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.15|G010	r	⟦r⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.15|G011	ar	Anteil
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.15|G012	rodam	⟦rodam⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.16|G001	dain	Masse B·Uₚ
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.16|G002	ar	Anteil
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.16|G003	oteey	⟦oteey⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.16|G004	qoteol	⟦qoteol⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.16|G005	kar	⟦kar⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.16|G006	y	⟦y⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.16|G007	sheo	⟦sheo⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.16|G008	lkechdy	⟦lkechdy⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.16|G009	qokar	⟦qokar⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.16|G010	qokey	⟦qokey⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.16|G011	lko	⟦lko⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.16|G012	rokeedy	⟦rokeedy⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.16|G013	ld	⟦ld⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.17|G001	okai[?:r]	⟦okai[?:r]⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.17|G002	chey	⟦chey⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.17|G003	keey	⟦keey⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.17|G004	lcho	⟦lcho⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.17|G005	racthy	⟦racthy⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.18|G001	pchodain	⟦pchodain⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.18|G002	chotain	⟦chotain⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.18|G003	choky	⟦choky⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.18|G004	lchain	⟦lchain⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.18|G005	lpchdain	⟦lpchdain⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.18|G006	dalchedy	⟦dalchedy⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.18|G007	qotolchedy	⟦qotolchedy⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.18|G008	qopchedy	⟦qopchedy⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.19|G001	yshedy	⟦yshedy⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.19|G002	qokeedy	⟦qokeedy⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.19|G003	lxor	⟦lxor⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.19|G004	xoiin	⟦xoiin⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.19|G005	choto	⟦choto⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.19|G006	keeody	⟦keeody⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.19|G007	qoteody	⟦qoteody⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.19|G008	dain	Masse B·Uₚ
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.19|G009	qokchedy	⟦qokchedy⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.19|G010	ralom	⟦ralom⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.20|G001	ysheey	⟦ysheey⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.20|G002	qoteey	Material U
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.20|G003	lkeey	⟦lkeey⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.20|G004	raiin	⟦raiin⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.20|G005	cheo	⟦cheo⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.20|G006	lor	⟦lor⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.20|G007	otal	⟦otal⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.20|G008	otchedy	⟦otchedy⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.34|G001	taiin	⟦taiin⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.34|G002	she{ck}eey	⟦she{ck}eey⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.34|G003	lchckhy	⟦lchckhy⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.34|G004	ldar	⟦ldar⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.34|G005	shdar	⟦shdar⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.34|G006	qotchdy	⟦qotchdy⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.34|G007	qoky	⟦qoky⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.34|G008	shedy	⟦shedy⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.34|G009	qokar	⟦qokar⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.34|G010	chckhy	⟦chckhy⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.35|G001	shos	⟦shos⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.35|G002	shee	⟦shee⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.35|G003	oky	⟦oky⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.35|G004	cheo	⟦cheo⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.35|G005	lkain	⟦lkain⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.35|G006	cheeos	⟦cheeos⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.35|G007	al	⟦al⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.35|G008	ches	⟦ches⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.35|G009	kcheo	⟦kcheo⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.35|G010	rain	⟦rain⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.35|G011	checthey	⟦checthey⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.35|G012	lcham	⟦lcham⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.36|G001	ytar	⟦ytar⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.36|G002	aiin	⟦aiin⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.36|G003	qoteey	Material U
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.36|G004	lkchedy	⟦lkchedy⟧
ZL3b	f116r|f116r.1-f116r.3	ZL3b|f116r.1|G001	kchdpy	⟦kchdpy⟧
ZL3b	f116r|f116r.1-f116r.3	ZL3b|f116r.1|G002	shey	erwärmen
ZL3b	f116r|f116r.1-f116r.3	ZL3b|f116r.1|G003	qokain	⟦qokain⟧
ZL3b	f116r|f116r.1-f116r.3	ZL3b|f116r.1|G004	otalsh[?:e]dy	⟦otalsh[?:e]dy⟧
ZL3b	f116r|f116r.1-f116r.3	ZL3b|f116r.1|G005	qoteey	Material U
ZL3b	f116r|f116r.1-f116r.3	ZL3b|f116r.1|G006	shear	⟦shear⟧
ZL3b	f116r|f116r.1-f116r.3	ZL3b|f116r.1|G007	ain	⟦ain⟧
ZL3b	f116r|f116r.1-f116r.3	ZL3b|f116r.1|G008	or	⟦or⟧
ZL3b	f116r|f116r.1-f116r.3	ZL3b|f116r.1|G009	llory	⟦llory⟧
ZL3b	f116r|f116r.1-f116r.3	ZL3b|f116r.1|G010	{i'h}earamom	⟦{i'h}earamom⟧
ZL3b	f116r|f116r.1-f116r.3	ZL3b|f116r.2|G001	shain	⟦shain⟧
ZL3b	f116r|f116r.1-f116r.3	ZL3b|f116r.2|G002	cheor	⟦cheor⟧
ZL3b	f116r|f116r.1-f116r.3	ZL3b|f116r.2|G003	ain	⟦ain⟧
ZL3b	f116r|f116r.1-f116r.3	ZL3b|f116r.2|G004	okeey	⟦okeey⟧
ZL3b	f116r|f116r.1-f116r.3	ZL3b|f116r.2|G005	okeey	⟦okeey⟧
ZL3b	f116r|f116r.1-f116r.3	ZL3b|f116r.2|G006	shy	⟦shy⟧
ZL3b	f116r|f116r.1-f116r.3	ZL3b|f116r.2|G007	lar	⟦lar⟧
ZL3b	f116r|f116r.1-f116r.3	ZL3b|f116r.2|G008	ar	Anteil
ZL3b	f116r|f116r.1-f116r.3	ZL3b|f116r.2|G009	aiiin	⟦aiiin⟧
ZL3b	f116r|f116r.1-f116r.3	ZL3b|f116r.2|G010	oky	⟦oky⟧
ZL3b	f116r|f116r.1-f116r.3	ZL3b|f116r.2|G011	char	⟦char⟧
ZL3b	f116r|f116r.1-f116r.3	ZL3b|f116r.2|G012	ar	Anteil
ZL3b	f116r|f116r.1-f116r.3	ZL3b|f116r.2|G013	okain	⟦okain⟧
ZL3b	f116r|f116r.1-f116r.3	ZL3b|f116r.2|G014	ykanam	⟦ykanam⟧
ZL3b	f116r|f116r.1-f116r.3	ZL3b|f116r.3|G001	dain	Masse B·Uₚ
ZL3b	f116r|f116r.1-f116r.3	ZL3b|f116r.3|G002	chl	⟦chl⟧
ZL3b	f116r|f116r.1-f116r.3	ZL3b|f116r.3|G003	lshey	⟦lshey⟧
ZL3b	f116r|f116r.1-f116r.3	ZL3b|f116r.3|G004	cthy	Kraut
ZL3b	f116r|f116r.1-f116r.3	ZL3b|f116r.3|G005	lshedy	⟦lshedy⟧
ZL3b	f116r|f116r.1-f116r.3	ZL3b|f116r.3|G006	oteor	⟦oteor⟧
ZL3b	f116r|f116r.1-f116r.3	ZL3b|f116r.3|G007	shey	erwärmen
ZL3b	f116r|f116r.1-f116r.3	ZL3b|f116r.3|G008	qo	⟦qo⟧
