master_card_id	joint_tuple_id	master_head_form	registered_surface_family	registered_surface_count	short_meaning_de	component_reading	macro_id	encoder_mode	paradigm_rule_id	observed_occurrences	dossiers	master_copy_rule_de	reader_rule_de
MC068	61a075bc54793c1c781f	sotodan	sotodan	1	danach anwenden	S_FRAME+OT_FOLLOW+DAN_APPLY	M07	COMPOSE_FROM_COMPONENTS	NONE	1	D4_FRESH_PLANT_LEFT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC069	62ff059766b21c7de083	otytchol	otytchol	1	naechsten Teilposten weiterfuehren	OT_FOLLOW+TY_PART+OL_CONTINUE	M04	COMPOSE_FROM_COMPONENTS	NONE	1	D1_ROOT_BATH_RIGHT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC070	65df3cd9e59060042d47	pchedy	pchedy	1	einführen; Schluss	P_IN+CHED_TRANSFER+TERMINAL	M06	PARADIGM_RULE	P22	1	D2_CLEAR_EXTRACT_STAR_ATLAS	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC071	65f320e75510b2f38182	dchey	dchey	1	Wurzel	MEMORIZED_WHOLE_CARD	M01	COPY_WHOLE_CARD	NONE	1	D1_ROOT_BATH_RIGHT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC072	6afeb5c9ab9f6cbdea0d	orain	orain	1	Ansatzportion	OR_BATCH+AIN_PORTION	M04	COMPOSE_FROM_COMPONENTS	NONE	1	D3_STORED_APPLICATION_THREE_WHEELS	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC073	6b89d6dd70635bc60fe0	qcthey	qcthey|shcthey	2	kurz bereithalten	CTH_READY+GRADE_1+Y_CURRENT	M08	COMPOSE_FROM_COMPONENTS	NONE	2	D2_CLEAR_EXTRACT_STAR_ATLAS;D4_FRESH_PLANT_LEFT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC074	6f7ff8287eddf4da9fdb	chdy	chdy|chedy	2	umsetzen	CHD~CHED_TRANSFER+Y_ITEM	M06	PARADIGM_RULE	P19	11	D1_ROOT_BATH_RIGHT_WHEEL;D3_STORED_APPLICATION_THREE_WHEELS;D4_FRESH_PLANT_LEFT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC075	7249edc4df3419c26999	ycheor	ycheor	1	Auszugsansatz	Y_ITEM+CHEO_EXTRACT+OR_BATCH	M03	COMPOSE_FROM_COMPONENTS	NONE	1	D1_ROOT_BATH_RIGHT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC076	74c76d589d44120f647b	dsheol	dsheol	1	kurz weiter ruhen lassen	SH_REST+E_SHORT+OL_CONTINUE	M08	COMPOSE_FROM_COMPONENTS	NONE	1	D1_ROOT_BATH_RIGHT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC077	75a523fcf039b006f97b	kchal	kchal	1	an der Zielstelle bearbeiten	KCH_PROCESS+AL_TO	M07	COMPOSE_FROM_COMPONENTS	NONE	1	D4_FRESH_PLANT_LEFT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC078	7811a7daff25d476e28d	olsaly	olsaly	1	untere Zielstelle	OLS_BELOW+AL_TO+Y_ITEM	M05	COMPOSE_FROM_COMPONENTS	NONE	1	D4_FRESH_PLANT_LEFT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC079	78b3b3140714da19090d	daldy	daldy	1	Nebenoeffnung; Schluss	D_SIDE_FRAME+AL_TO+CLOSE_EXACT	M05	COMPOSE_FROM_COMPONENTS	NONE	1	D2_CLEAR_EXTRACT_STAR_ATLAS	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC080	7a4bb8136330ee4e6e56	chor	chor|or|shor|sor	4	Ansatz	OR_BATCH	M03	PARADIGM_RULE	P08	7	D1_ROOT_BATH_RIGHT_WHEEL;D3_STORED_APPLICATION_THREE_WHEELS;D4_FRESH_PLANT_LEFT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC081	7d2404c835b10a2c06af	okair	okair	1	Wasser einlassen	OK_SET+AIR_WATER	M06	COMPOSE_FROM_COMPONENTS	NONE	1	D4_FRESH_PLANT_LEFT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC082	7d25241b0e56c836372a	qokeedy	qokeedy	1	länger ansetzen; Schluss	OK_SET+GRADE_2+DY_CLOSE	M07	PARADIGM_RULE	P17	10	D2_CLEAR_EXTRACT_STAR_ATLAS;D3_STORED_APPLICATION_THREE_WHEELS;D4_FRESH_PLANT_LEFT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC083	7db18b2f0fb7ed0fcfd3	qokedy	qokedy	1	kurz ansetzen; Schluss	OK_SET+GRADE_1+DY_CLOSE	M07	PARADIGM_RULE	P16	8	D1_ROOT_BATH_RIGHT_WHEEL;D3_STORED_APPLICATION_THREE_WHEELS;D4_FRESH_PLANT_LEFT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC084	7f68f60279efe6b28cd7	rshedy	rshedy	1	Waschgang	RSHE_WASH_WHOLE_CARD+DY_CLOSE	M07	COPY_WHOLE_CARD	NONE	1	D2_CLEAR_EXTRACT_STAR_ATLAS	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC085	807591efc3d3f7ddbfab	cheoar	cheoar	1	Auszug entnehmen	CHEO_EXTRACT+AR_SOURCE	M03	COMPOSE_FROM_COMPONENTS	NONE	1	D3_STORED_APPLICATION_THREE_WHEELS	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC086	80ebbbbf238eee9f0aef	chety	chety|chty	2	Teil abtrennen	CH_PARTITION+TY_PART	M04	COMPOSE_FROM_COMPONENTS	NONE	2	D1_ROOT_BATH_RIGHT_WHEEL;D4_FRESH_PLANT_LEFT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC087	834825c61d048a6b5628	chodaiin	chodaiin	1	Zutatenmaß	HO_INGREDIENT+AIIN_MEASURE	M04	COMPOSE_FROM_COMPONENTS	NONE	1	D1_ROOT_BATH_RIGHT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC088	87411f84689b4f93a303	qokchdy	qokchdy	1	umsetzen; Schluss	OK+CHD_TRANSFER+CLOSE	M06	COMPOSE_FROM_COMPONENTS	NONE	3	D1_ROOT_BATH_RIGHT_WHEEL;D3_STORED_APPLICATION_THREE_WHEELS;D4_FRESH_PLANT_LEFT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC089	883a6708116c342cb10b	skar	skar	1	von dort ausgiessen	SK_POUR+AR_FROM	M06	COMPOSE_FROM_COMPONENTS	NONE	1	D3_STORED_APPLICATION_THREE_WHEELS	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC090	893c570f3fa3fce99711	kchol	kchol	1	weiter bearbeiten	KCH_PROCESS+OL_CONTINUE	M07	COMPOSE_FROM_COMPONENTS	NONE	1	D4_FRESH_PLANT_LEFT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC091	8aedd154964a78e555d6	dairydy	dairydy	1	Wasserlauf schliessen; Schluss	D_TERMINAL_FRAME+AIR_WATER+Y_ITEM+CLOSE_EXACT	M06	COMPOSE_FROM_COMPONENTS	NONE	1	D3_STORED_APPLICATION_THREE_WHEELS	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC092	8c97dfde96fbc78e3355	lol	lol	1	von dort weiterfuehren	L_OUT+OL_CONTINUE	M06	COMPOSE_FROM_COMPONENTS	NONE	1	D3_STORED_APPLICATION_THREE_WHEELS	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC093	90bcf0a9ec0ef56399e6	otal	otal|qotal	2	danach dorthin	OT_NEXT+AL_TO	M05	COMPOSE_FROM_COMPONENTS	NONE	3	D3_STORED_APPLICATION_THREE_WHEELS;D4_FRESH_PLANT_LEFT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC094	9247e38d29c79a0d2fa5	cheeety	cheeety	1	ganzen Teilposten	EEE_FULL+TY_PART	M04	COMPOSE_FROM_COMPONENTS	NONE	1	D4_FRESH_PLANT_LEFT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC095	92e43836d82f98bf02d3	sheey	sheey	1	laenger ruhen	SH_REST+EE_LONG+Y_CURRENT	M08	COMPOSE_FROM_COMPONENTS	NONE	1	D3_STORED_APPLICATION_THREE_WHEELS	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC096	93f69c38fdedee1598e9	qokeedal	qokeedal	1	dort länger halten	OK_SET+EE_HOLD+AL_TO	M07	COMPOSE_FROM_COMPONENTS	NONE	1	D1_ROOT_BATH_RIGHT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC097	94df4847b7b16c98394a	olkain	olkain|qolkain	2	weitere Portion	OL_CONTINUE+AIN_PORTION	M04	COMPOSE_FROM_COMPONENTS	NONE	2	D1_ROOT_BATH_RIGHT_WHEEL;D3_STORED_APPLICATION_THREE_WHEELS	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC098	953ad19b79517fc8a211	tshol	tshol	1	Zutat entnehmen	T_FRAME+HO_INGREDIENT+L_OUT	M06	COMPOSE_FROM_COMPONENTS	NONE	1	D2_CLEAR_EXTRACT_STAR_ATLAS	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC099	95987d6f198d6d247511	cheeckhody	cheeckhody	1	auftragen	CHEECKHO_APPLY_WHOLE_CARD+DY_CLOSE	M07	COPY_WHOLE_CARD	NONE	1	D4_FRESH_PLANT_LEFT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC100	97cc9ac109148723c472	ody	ody	1	kühlen	ODY_COOL+TERMINAL_CLOSE	M07	COPY_WHOLE_CARD	NONE	1	D3_STORED_APPLICATION_THREE_WHEELS	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC101	97ddca78c9ebcc956d04	ldalor	ldalor	1	Endziel	LD_END+AL_TO	M05	COMPOSE_FROM_COMPONENTS	NONE	1	D3_STORED_APPLICATION_THREE_WHEELS	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC102	98bdc4244c84cbef3321	rsheal	rsheal	1	kurz am Ziel ruhen	R_FRAME+SH_REST+E_SHORT+AL_TO	M08	COMPOSE_FROM_COMPONENTS	NONE	1	D2_CLEAR_EXTRACT_STAR_ATLAS	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC103	9ad66e67803a12e745de	chokchy	chokchy|okchy|qokchy	3	Posten ansetzen	OK_SET+CH_WRAPPER+Y_OPEN	M07	COMPOSE_FROM_COMPONENTS	NONE	3	D1_ROOT_BATH_RIGHT_WHEEL;D4_FRESH_PLANT_LEFT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC104	9bb7122b386ebbc6138f	keol	keol	1	kurz weiterfuehren	E_SHORT+OL_CONTINUE	M02	COMPOSE_FROM_COMPONENTS	NONE	1	D4_FRESH_PLANT_LEFT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC105	9da1b6ac2c929daea697	chkain	chkain|kain	2	eine Portion	AIN_PORTION	M04	PARADIGM_RULE	P04	3	D1_ROOT_BATH_RIGHT_WHEEL;D3_STORED_APPLICATION_THREE_WHEELS;D4_FRESH_PLANT_LEFT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC106	a06244ef1f2b37ca44c1	teol	teol	1	kurz weiterfuehren	E_SHORT+OL_CONTINUE	M02	COMPOSE_FROM_COMPONENTS	NONE	1	D1_ROOT_BATH_RIGHT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC107	a48efd6c4491a046ba78	qotchy	qotchy	1	Folgeposten	OT_FOLLOW+CHY_ITEM	M02	COMPOSE_FROM_COMPONENTS	NONE	1	D2_CLEAR_EXTRACT_STAR_ATLAS	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC108	a6939862e33ece5a0483	etyd	etyd	1	kleiner Restteil	E_SHORT+TY_PART+D_LOCAL	M04	COMPOSE_FROM_COMPONENTS	NONE	1	D1_ROOT_BATH_RIGHT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC109	a7af89ab31ce5e247395	ytey	ytey	1	fuellen	MEMORIZED_WHOLE_CARD	M07	COPY_WHOLE_CARD	NONE	1	D1_ROOT_BATH_RIGHT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC110	a84fbe3ad380df345b97	chkeedy	chkeedy	1	länger wärmen; Schluss	CHK_WARM+GRADE_2+DY_CLOSE	M07	PARADIGM_RULE	P29	1	D4_FRESH_PLANT_LEFT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC111	a8af08e69edab8e54f15	shfydaiin	shfydaiin	1	Standmaß	SHFY_STAND+AIIN_MEASURE	M04	COMPOSE_FROM_COMPONENTS	NONE	1	D2_CLEAR_EXTRACT_STAR_ATLAS	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC112	a8f891de626fc00028e9	octheol	octheol	1	bereit weiterfuehren	CTH_READY+OL_CONTINUE	M08	COMPOSE_FROM_COMPONENTS	NONE	1	D2_CLEAR_EXTRACT_STAR_ATLAS	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC113	abb23e5e6936b4147f76	shedal	shedal	1	dort absetzen	SHED_SETTLE+AL_TO	M07	COMPOSE_FROM_COMPONENTS	NONE	2	D3_STORED_APPLICATION_THREE_WHEELS;D4_FRESH_PLANT_LEFT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC114	ad3581d3144f69a5912d	sh	sh	1	Staengel	MEMORIZED_WHOLE_CARD	M07	COPY_WHOLE_CARD	NONE	1	D4_FRESH_PLANT_LEFT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC115	af816c04e65874a0f2fa	qoctholy	qoctholy	1	bereiten Posten weiterfuehren	CTH_READY+OL_CONTINUE+Y_CURRENT	M08	COMPOSE_FROM_COMPONENTS	NONE	1	D1_ROOT_BATH_RIGHT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC116	b154ff779abe5f196c80	schedair	schedair	1	Wasser weiterleiten	SCHED_LEAD+AIR_WATER	M06	COMPOSE_FROM_COMPONENTS	NONE	1	D4_FRESH_PLANT_LEFT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC117	b2812c8283c3a62438bd	kchy	kchy	1	diesen Posten bearbeiten	KCH_PROCESS+Y_CURRENT	M07	COMPOSE_FROM_COMPONENTS	NONE	1	D2_CLEAR_EXTRACT_STAR_ATLAS	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC118	b38d70daefd663d74625	ly	ly	1	Gefaess	MEMORIZED_VESSEL_CARD	M05	COPY_WHOLE_CARD	NONE	1	D1_ROOT_BATH_RIGHT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC119	b5df9126607030b95175	cheey	cheey|shey	2	Klarlauf	SHEY_CLEAR_LIQUID_WHOLE	M08	PARADIGM_RULE	P37	4	D2_CLEAR_EXTRACT_STAR_ATLAS;D3_STORED_APPLICATION_THREE_WHEELS	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC120	b5fcea1eaed06b2f2291	okaiin	okaiin|qokaiin	2	auf Sollmaß einstellen	OK_SET+AIIN_TARGET_MEASURE	M04	PARADIGM_RULE	P11	9	D1_ROOT_BATH_RIGHT_WHEEL;D2_CLEAR_EXTRACT_STAR_ATLAS;D3_STORED_APPLICATION_THREE_WHEELS;D4_FRESH_PLANT_LEFT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC121	b6b654722e55729cc947	otar	otar	1	danach von dort	OT_NEXT+AR_FROM	M05	COMPOSE_FROM_COMPONENTS	NONE	1	D1_ROOT_BATH_RIGHT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC122	b74e9e65637b7c8538dd	kchey	kchey	1	diesen Posten kurz bearbeiten	KCH_PROCESS+E_SHORT+Y_CURRENT	M07	COMPOSE_FROM_COMPONENTS	NONE	1	D4_FRESH_PLANT_LEFT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC123	b921a237be883a820352	chey	chey|chy|dy|shy|sy|y	6	dieser Posten	Y_CURRENT_ITEM_CARD	M02	PARADIGM_RULE	P01	18	D1_ROOT_BATH_RIGHT_WHEEL;D2_CLEAR_EXTRACT_STAR_ATLAS;D3_STORED_APPLICATION_THREE_WHEELS;D4_FRESH_PLANT_LEFT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC124	b958a512ca6a3559e86e	lkedy	lkedy	1	nachwaschen	LKEDY_REWASH_WHOLE+CLOSE	M07	COPY_WHOLE_CARD	NONE	1	D3_STORED_APPLICATION_THREE_WHEELS	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC125	b9d7b6d68209a9019e7a	chochor	chochor	1	Zutatenansatz	HO_INGREDIENT+OR_BATCH	M03	COMPOSE_FROM_COMPONENTS	NONE	1	D4_FRESH_PLANT_LEFT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC126	ba540da978ea132f6da5	pchedal	pchedal	1	Einlass	P_IN+CHED_TRANSFER+AL_TO	M06	COMPOSE_FROM_COMPONENTS	NONE	1	D4_FRESH_PLANT_LEFT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC127	ba8142680851f24c9ff2	lched	lched	1	abführen	L_OUT+CHED_TRANSFER	M06	COMPOSE_FROM_COMPONENTS	NONE	1	D2_CLEAR_EXTRACT_STAR_ATLAS	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC128	bc4f1f5c006c74a4d26d	cheedy	cheedy|shedy|tedy	3	absetzen; Schluss	SHED_SETTLE+GRADE_1+DY_CLOSE	M07	PARADIGM_RULE	P25	12	D1_ROOT_BATH_RIGHT_WHEEL;D2_CLEAR_EXTRACT_STAR_ATLAS;D3_STORED_APPLICATION_THREE_WHEELS;D4_FRESH_PLANT_LEFT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC129	bdad9f9ea8b80f141496	cfhy	cfhy	1	auswringen	MEMORIZED_WHOLE_CARD	M07	COPY_WHOLE_CARD	NONE	1	D2_CLEAR_EXTRACT_STAR_ATLAS	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC130	be0974b366c981dc1eef	lsho	lsho	1	Waschgang	LSH_WASH	M07	COMPOSE_FROM_COMPONENTS	NONE	1	D1_ROOT_BATH_RIGHT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC131	c10aec6d4dd877ec8bd8	choy	choy	1	diese Zutat	HO_INGREDIENT+Y_CURRENT	M01	COMPOSE_FROM_COMPONENTS	NONE	1	D4_FRESH_PLANT_LEFT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC132	c1913ec4ff84148da6d3	sheckhy	sheckhy	1	kurz durchleiten	CKH_THROUGH+E_SHORT+Y_CURRENT	M06	COMPOSE_FROM_COMPONENTS	NONE	1	D2_CLEAR_EXTRACT_STAR_ATLAS	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC133	c1db6b0a28d5cbb5d3d2	lcheckhedy	lcheckhedy	1	abseihen; Schluss	L_OUT+CKHE_STRAIN+TERMINAL	M06	COMPOSE_FROM_COMPONENTS	NONE	1	D2_CLEAR_EXTRACT_STAR_ATLAS	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC134	c205570c49d4d93c23d3	qolky	qolky	1	weiterfuehren	Q_FRAME+OL_CONTINUE+KY_PATH	M02	COMPOSE_FROM_COMPONENTS	NONE	1	D1_ROOT_BATH_RIGHT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
