edition	grammar	paragraph	operation	form	mention	material	same_form_as_input	identity	independently_bound_composition	row_status
IT2a	M	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.16:3	cthar	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	M	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.16:4	cthy	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	M	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.17:4	cthodam	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	M	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.18:2	cthol	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	M	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.18:4	cthor	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	M	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.19:1	ocholy	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	M	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.20:1	dchor	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	M	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.20:2	choldar	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	M	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.20:3	okol	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	M	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.21:2	chor	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	M	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.16:2	cthar	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	M	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.16:3	cthar	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	M	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.16:4	cthy	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	M	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.17:4	cthodam	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	M	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.18:2	cthol	True	SAME_OR_NEW_UNRESOLVED	False	recorded
IT2a	M	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.18:4	cthor	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	M	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.19:1	ocholy	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	M	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.20:1	dchor	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	M	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.20:2	choldar	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	M	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.20:3	okol	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	M	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.21:2	chor	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	B	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	f22v.12:3	cthy	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	B	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	f22v.15:1	sho	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	B	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	f22v.15:2	cthy	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	J	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	f22v.12:3	cthy	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	J	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	f22v.15:1	sho	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	J	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	f22v.15:2	cthy	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	M	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	f22v.12:3	cthy	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	M	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	f22v.15:1	sho	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	M	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	f22v.15:2	cthy	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	B	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.12:3	tol	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	B	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.12:4	tod	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	B	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.14:4	char	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	B	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.14:5	cthal	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	B	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.16:1	sham	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	B	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.17:2	otam	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	B	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.17:3	sham	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	B	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.17:4	cthom	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	B	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.18:2	cheol	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	B	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.19:2	tol	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	J	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.14:4	char	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	J	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.14:5	cthal	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	J	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.16:1	sham	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	J	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.17:2	otam	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	J	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.17:3	sham	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	J	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.17:4	cthom	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	J	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.18:2	cheol	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	J	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.19:2	tol	True	SAME_OR_NEW_UNRESOLVED	False	recorded
IT2a	M	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.14:4	char	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	M	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.14:5	cthal	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	M	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.16:1	sham	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	M	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.17:2	otam	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	M	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.17:3	sham	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	M	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.17:4	cthom	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	M	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.18:2	cheol	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
IT2a	M	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.19:2	tol	True	SAME_OR_NEW_UNRESOLVED	False	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.11:2	char	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.12:4	cthy	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.13:2	cthy	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.13:4	chor	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.14:3	cthol	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.16:2	cthar	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.16:3	cthor	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.16:4	cthy	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.17:3	cthodam	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.18:1	ytchocthol	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.18:3	cthor	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.19:1	ocholy	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.19:2	kchor	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.20:1	dchor	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.20:2	choldar	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.20:3	okol	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.21:2	chor	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.16:2	cthar	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.16:3	cthor	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.16:4	cthy	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.17:3	cthodam	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.18:1	ytchocthol	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.18:3	cthor	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.19:1	ocholy	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.19:2	kchor	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.20:1	dchor	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.20:2	choldar	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.20:3	okol	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.21:2	chor	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.11:2	char	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.12:4	cthy	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.13:2	cthy	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.13:4	chor	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.14:3	cthol	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.16:2	cthar	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.16:3	cthor	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.16:4	cthy	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.17:3	cthodam	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.18:1	ytchocthol	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.18:3	cthor	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.19:1	ocholy	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.19:2	kchor	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.20:1	dchor	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.20:2	choldar	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.20:3	okol	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.21:2	chor	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.16:2	cthar	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.16:3	cthor	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.16:4	cthy	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.17:3	cthodam	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.18:1	ytchocthol	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.18:3	cthor	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.19:1	ocholy	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.19:2	kchor	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.20:1	dchor	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.20:2	choldar	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.20:3	okol	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.21:2	chor	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.11:2	char	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.12:4	cthy	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.13:2	cthy	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.13:4	chor	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.14:3	cthol	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.16:2	cthar	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.16:3	cthor	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.16:4	cthy	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.17:3	cthodam	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.18:1	ytchocthol	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.18:3	cthor	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.19:1	ocholy	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.19:2	kchor	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.20:1	dchor	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.20:2	choldar	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.20:3	okol	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.21:2	chor	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.16:2	cthar	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.16:3	cthor	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.16:4	cthy	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.17:3	cthodam	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.18:1	ytchocthol	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.18:3	cthor	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.19:1	ocholy	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.19:2	kchor	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.20:1	dchor	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.20:2	choldar	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.20:3	okol	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.21:2	chor	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	B	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	f22v.12:3	cthy	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	B	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	f22v.15:1	sho	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	B	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	f22v.15:2	cthy	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	J	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	f22v.12:3	cthy	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	J	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	f22v.15:1	sho	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	J	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	f22v.15:2	cthy	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	M	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	f22v.12:3	cthy	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	M	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	f22v.15:1	sho	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	M	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	f22v.15:2	cthy	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	B	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.12:3	tol	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	B	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.12:4	tod	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	B	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.14:4	char	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	B	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.14:5	cthal	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	B	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.16:1	sham	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	B	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.17:2	otam	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	B	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.17:3	sham	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	B	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.17:4	cthom	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	J	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.14:4	char	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	J	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.14:5	cthal	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	J	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.16:1	sham	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	J	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.17:2	otam	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	J	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.17:3	sham	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	J	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.17:4	cthom	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	M	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.14:4	char	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	M	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.14:5	cthal	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
RF1b	M	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.16:1	sham	False	DIFFERENT_FORM_NO_PRODUCT_BINDING	False	recorded
