edition	grammar	paragraph	operation	form	next_operation	next_form	next_patient	next_second	identical_written_inputs	same_form_input_classes	next_debts	next_grammar_assumption	output_binding	row_status
RF1b	B	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.12:3	qokam	f6v.12:4						NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.14:1	qokor	f6v.13:4				UNREAD_BETWEEN:f6v.13:6;IMPLICIT_SUBJECT_CONTINUATION		NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.14:2	chol	f6v.14:3						NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.15:1	chockhy	f6v.14:3				IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT		NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.16:1	ochy	f6v.16:2						NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.17:2	ckhal	f6v.17:3						NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.18:2	ches	f6v.18:1						NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.21:3	octham	f6v.21:2						NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.16:1	ochy	f6v.16:2						NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.17:2	ckhal	f6v.17:3						NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.18:2	ches	f6v.18:1						NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.21:3	octham	f6v.21:2						NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.12:3	qokam	f6v.12:4						NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.14:1	qokor	f6v.14:3					COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.14:2	chol	f6v.14:3					COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.15:1	chockhy	f6v.14:3				IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT		NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.16:1	ochy	f6v.16:2						NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.17:2	ckhal	f6v.17:3						NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.18:2	ches	f6v.18:1						NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.21:3	octham	f6v.21:2						NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.16:1	ochy	f6v.16:2						NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.17:2	ckhal	f6v.17:3						NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.18:2	ches	f6v.18:1						NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.21:3	octham	f6v.21:2						NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.12:3	qokam	f6v.12:4						NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.14:1	qokor	f6v.14:3					COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.14:2	chol	f6v.14:3					COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.15:1	chockhy	f6v.14:3				IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT		NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.16:1	ochy	f6v.16:2						NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.17:2	ckhal	f6v.17:3						NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.18:2	ches	f6v.18:1						NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.10:2	ychear	f6v.21:3	octham	f6v.21:2						NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.16:1	ochy	f6v.16:2						NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.17:2	ckhal	f6v.17:3						NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.18:2	ches	f6v.18:1						NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	f6v.21:3	octham	f6v.21:2						NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	B	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	f22v.15:4	qokchy	f22v.15:2	f22v.15:1			UNREAD_BETWEEN:f22v.15:3		NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	J	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	f22v.15:4	qokchy	f22v.15:2	f22v.15:1			UNREAD_BETWEEN:f22v.15:3		NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	M	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	f22v.15:4	qokchy	f22v.15:2	f22v.15:1			UNREAD_BETWEEN:f22v.15:3		NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	B	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.12:2	qotchy	f24r.12:3	f24r.12:4					NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	B	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.13:4	chey	f24r.12:4				UNREAD_BETWEEN:f24r.12:5;IMPLICIT_SUBJECT_CONTINUATION		NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	B	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.14:2	cheey	f24r.14:4				UNREAD_BETWEEN:f24r.14:3		NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	B	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.18:2	chol	f24r.17:4				IMPLICIT_SUBJECT_CONTINUATION		NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	B	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.18:4	chol	f24r.17:4				IMPLICIT_SUBJECT_CONTINUATION		NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	B	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.19:3	chol	f24r.17:4				UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION		NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	J	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.12:2	qotchy	f24r.12:3	f24r.12:4	f24r.12:3;f24r.12:4	tod;tol		COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	J	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.13:4	chey	f24r.12:4		f24r.12:4	tod	UNREAD_BETWEEN:f24r.12:5;IMPLICIT_SUBJECT_CONTINUATION		NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	J	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.14:2	cheey	f24r.14:4				UNREAD_BETWEEN:f24r.14:3		NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	J	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.18:2	chol	f24r.17:4				IMPLICIT_SUBJECT_CONTINUATION		NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	J	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.18:4	chol	f24r.17:4				IMPLICIT_SUBJECT_CONTINUATION		NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	J	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.19:3	chol	f24r.17:4				UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION		NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	M	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.12:2	qotchy	f24r.12:3	f24r.12:4	f24r.12:3;f24r.12:4	tod;tol		COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	M	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.13:4	chey	f24r.12:4		f24r.12:4	tod	UNREAD_BETWEEN:f24r.12:5;IMPLICIT_SUBJECT_CONTINUATION		NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	M	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.14:2	cheey	f24r.14:4				UNREAD_BETWEEN:f24r.14:3		NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	M	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.18:2	chol	f24r.17:4				IMPLICIT_SUBJECT_CONTINUATION		NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	M	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.18:4	chol	f24r.17:4				IMPLICIT_SUBJECT_CONTINUATION		NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
RF1b	M	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.19:3	chol	f24r.17:4				UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION		NO_AUTOMATIC_MIX_OUTPUT_CARRY	recorded
