event_id	statement_id	page	visible_owner	source_instruction_de	encoded_master_card_id	renderer_choice_count	actual_visible_surface	decoded_master_card_id	decoded_instruction_de	master_roundtrip	instruction_roundtrip	terminal_status
E147	B1-S014	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	Zielabführung	MC051	1	lchedal	MC051	Zielabführung	PASS	PASS	NONCLOSE
E148	B1-S014	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	weiter	MC153	6	qol	MC153	weiter	PASS	PASS	NONCLOSE
E149	B1-S014	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	Folgequelle	MC121	1	otar	MC121	Folgequelle	PASS	PASS	NONCLOSE
E150	B1-S015	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	Kurzteil	MC109	1	ytey	MC109	Kurzteil	PASS	PASS	NONCLOSE
E151	B1-S015	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	vorigen Posten überführen; Schluss	MC005	2	okchedy	MC005	vorigen Posten überführen; Schluss	PASS	PASS	TERMINAL
E152	B1-S016	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	dorthin einsetzen	MC040	2	qokal	MC040	dorthin einsetzen	PASS	PASS	NONCLOSE
E153	B1-S016	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	LAENGER_SETZEN_ODER_HALTEN	MC002	2	okeey	MC002	LAENGER_SETZEN_ODER_HALTEN	PASS	PASS	NONCLOSE
E154	B1-S016	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	weiter	MC153	6	qol	MC153	weiter	PASS	PASS	NONCLOSE
E155	B1-S016	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	kurz absetzen; Schluss	MC128	3	cheedy	MC128	kurz absetzen; Schluss	PASS	PASS	TERMINAL
E156	B1-S017	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	dorthin	MC154	6	sal	MC154	dorthin	PASS	PASS	NONCLOSE
E157	B1-S017	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	kurz weiterführen	MC106	1	teol	MC106	kurz weiterführen	PASS	PASS	NONCLOSE
E158	B1-S017	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	Transfer; Schluss	MC139	1	dchdy	MC139	Transfer; Schluss	PASS	PASS	TERMINAL
E159	B1-S018	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	Auffanggefäß	MC118	1	ly	MC118	Auffanggefäß	PASS	PASS	NONCLOSE
E160	B1-S018	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	Kurzhalt	MC076	1	dsheol	MC076	Kurzhalt	PASS	PASS	NONCLOSE
E161	B1-S018	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	Arbeitsstufe	MC033	2	oiiin	MC033	Arbeitsstufe	PASS	PASS	NONCLOSE
E162	B1-S018	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	lange sammeln; Schluss	MC045	2	olkeedy	MC045	lange sammeln; Schluss	PASS	PASS	TERMINAL
E163	B1-S019	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	kurz absetzen; Schluss	MC128	3	tedy	MC128	kurz absetzen; Schluss	PASS	PASS	TERMINAL
E164	B1-S020	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	kurz wärmen	MC147	1	cheky	MC147	kurz wärmen	PASS	PASS	NONCLOSE
E165	B1-S020	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	durchlassen; Schluss	MC143	1	shckhedy	MC143	durchlassen; Schluss	PASS	PASS	TERMINAL
E166	B1-S021	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	dorthin	MC154	6	chal	MC154	dorthin	PASS	PASS	NONCLOSE
E167	B2-S001	f82r	obere Paarbecken-/Zylinderstation	überführen; Schluss	MC025	3	dchedy	MC025	überführen; Schluss	PASS	PASS	TERMINAL
E168	B2-S002	f82r	obere Paarbecken-/Zylinderstation	weiterführen; Schluss	MC028	2	qolchedy	MC028	weiterführen; Schluss	PASS	PASS	TERMINAL
E169	B2-S003	f82r	obere Paarbecken-/Zylinderstation	Anteil zugeben	MC017	2	qokain	MC017	Anteil zugeben	PASS	PASS	NONCLOSE
E170	B2-S003	f82r	obere Paarbecken-/Zylinderstation	dies	MC123	6	dy	MC123	dies	PASS	PASS	NONCLOSE
E171	B2-S003	f82r	obere Paarbecken-/Zylinderstation	lange einwirken; Schluss	MC082	1	qokeedy	MC082	lange einwirken; Schluss	PASS	PASS	TERMINAL
E172	B2-S004	f82r	obere Paarbecken-/Zylinderstation	dorthin einsetzen	MC040	2	qokal	MC040	dorthin einsetzen	PASS	PASS	NONCLOSE
E173	B2-S004	f82r	obere Paarbecken-/Zylinderstation	Abführpassage	MC168	1	lcheckhy	MC168	Abführpassage	PASS	PASS	NONCLOSE
E174	B2-S004	f82r	obere Paarbecken-/Zylinderstation	Abführung	MC127	1	lched	MC127	Abführung	PASS	PASS	NONCLOSE
E175	B2-S004	f82r	obere Paarbecken-/Zylinderstation	LAENGER_SETZEN_ODER_HALTEN	MC002	2	qokeey	MC002	LAENGER_SETZEN_ODER_HALTEN	PASS	PASS	NONCLOSE
E176	B2-S004	f82r	obere Paarbecken-/Zylinderstation	Trennabzug; Schluss	MC133	1	lcheckhedy	MC133	Trennabzug; Schluss	PASS	PASS	TERMINAL
E177	B2-S005	f82r	obere Paarbecken-/Zylinderstation	Zieleinsatz	MC054	1	qokaly	MC054	Zieleinsatz	PASS	PASS	NONCLOSE
E178	B2-S005	f82r	obere Paarbecken-/Zylinderstation	Sollsammlung	MC036	1	solkaiin	MC036	Sollsammlung	PASS	PASS	NONCLOSE
E179	B2-S005	f82r	obere Paarbecken-/Zylinderstation	durchleiten	MC035	2	chckhy	MC035	durchleiten	PASS	PASS	NONCLOSE
E180	B2-S005	f82r	obere Paarbecken-/Zylinderstation	bemessen	MC120	2	qokaiin	MC120	bemessen	PASS	PASS	NONCLOSE
E181	B2-S005	f82r	obere Paarbecken-/Zylinderstation	bemessen	MC120	2	qokaiin	MC120	bemessen	PASS	PASS	NONCLOSE
E182	B2-S005	f82r	obere Paarbecken-/Zylinderstation	Fortsetzung vorbereiten	MC112	1	octheol	MC112	Fortsetzung vorbereiten	PASS	PASS	NONCLOSE
E183	B2-S005	f82r	obere Paarbecken-/Zylinderstation	Langwärmen	MC166	1	chkeey	MC166	Langwärmen	PASS	PASS	NONCLOSE
E184	B2-S005	f82r	obere Paarbecken-/Zylinderstation	abziehen; Schluss	MC004	1	ldy	MC004	abziehen; Schluss	PASS	PASS	TERMINAL
E185	B2-S006	f82r	obere Paarbecken-/Zylinderstation	Langfolge	MC063	1	oteey	MC063	Langfolge	PASS	PASS	NONCLOSE
E186	B2-S006	f82r	obere Paarbecken-/Zylinderstation	dorthin einsetzen	MC040	2	qokal	MC040	dorthin einsetzen	PASS	PASS	NONCLOSE
E187	B2-S006	f82r	obere Paarbecken-/Zylinderstation	Kurzpassage	MC132	1	sheckhy	MC132	Kurzpassage	PASS	PASS	NONCLOSE
E188	B2-S006	f82r	obere Paarbecken-/Zylinderstation	einsetzen	MC026	3	qoky	MC026	einsetzen	PASS	PASS	NONCLOSE
E189	B2-S007	f82r	mittlere linke Geräte-/Inline-Knotenstation	Frischwasser zugeben; Schluss	MC138	1	dshedy	MC138	Frischwasser zugeben; Schluss	PASS	PASS	TERMINAL
E190	B2-S008	f82r	mittlere linke Geräte-/Inline-Knotenstation	Folgemaß	MC060	2	sotaiin	MC060	Folgemaß	PASS	PASS	NONCLOSE
E191	B2-S008	f82r	mittlere linke Geräte-/Inline-Knotenstation	Quelleinsatz	MC044	1	qokar	MC044	Quelleinsatz	PASS	PASS	NONCLOSE
E192	B2-S008	f82r	mittlere linke Geräte-/Inline-Knotenstation	kurz absetzen; Schluss	MC128	3	shedy	MC128	kurz absetzen; Schluss	PASS	PASS	TERMINAL
E193	B2-S009	f82r	mittlere linke Geräte-/Inline-Knotenstation	Folgeabsetzen; Schluss	MC149	1	solshedy	MC149	Folgeabsetzen; Schluss	PASS	PASS	TERMINAL
E194	B2-S010	f82r	mittlere linke Geräte-/Inline-Knotenstation	LAENGER_SETZEN_ODER_HALTEN	MC002	2	qokeey	MC002	LAENGER_SETZEN_ODER_HALTEN	PASS	PASS	NONCLOSE
E195	B2-S010	f82r	mittlere linke Geräte-/Inline-Knotenstation	einsetzen	MC026	3	qoky	MC026	einsetzen	PASS	PASS	NONCLOSE
E196	B2-S010	f82r	mittlere linke Geräte-/Inline-Knotenstation	Auslass	MC065	1	ls	MC065	Auslass	PASS	PASS	NONCLOSE
E197	B2-S010	f82r	mittlere linke Geräte-/Inline-Knotenstation	Klarlauf	MC119	2	cheey	MC119	Klarlauf	PASS	PASS	NONCLOSE
E198	B2-S011	f82r	ungelöste mittlere rechte Linie-/Liegepodeststation	Anteil zugeben	MC017	2	okain	MC017	Anteil zugeben	PASS	PASS	NONCLOSE
E199	B2-S011	f82r	ungelöste mittlere rechte Linie-/Liegepodeststation	davon	MC055	3	char	MC055	davon	PASS	PASS	NONCLOSE
E200	B2-S011	f82r	ungelöste mittlere rechte Linie-/Liegepodeststation	Anteil zugeben	MC017	2	okain	MC017	Anteil zugeben	PASS	PASS	NONCLOSE
E201	B2-S011	f82r	ungelöste mittlere rechte Linie-/Liegepodeststation	lange einwirken; Schluss	MC082	1	qokeedy	MC082	lange einwirken; Schluss	PASS	PASS	TERMINAL
E202	B2-S012	f82r	ungelöste mittlere rechte Linie-/Liegepodeststation	Abführgut	MC008	1	lchy	MC008	Abführgut	PASS	PASS	NONCLOSE
E203	B2-S012	f82r	unteres grünes Mehrfigurenfeld	Klarlauf	MC119	2	cheey	MC119	Klarlauf	PASS	PASS	NONCLOSE
E204	B2-S012	f82r	unteres grünes Mehrfigurenfeld	kurz vorbereiten	MC073	2	qcthey	MC073	kurz vorbereiten	PASS	PASS	NONCLOSE
E205	B2-S012	f82r	unteres grünes Mehrfigurenfeld	LAENGER_SETZEN_ODER_HALTEN	MC002	2	qokeey	MC002	LAENGER_SETZEN_ODER_HALTEN	PASS	PASS	NONCLOSE
E206	B2-S012	f82r	unteres grünes Mehrfigurenfeld	Klarabzug	MC066	1	lcheey	MC066	Klarabzug	PASS	PASS	NONCLOSE
E207	B2-S012	f82r	unteres grünes Mehrfigurenfeld	Sollmaß	MC039	5	daiin	MC039	Sollmaß	PASS	PASS	NONCLOSE
E208	B2-S012	f82r	unteres grünes Mehrfigurenfeld	dies	MC123	6	chey	MC123	dies	PASS	PASS	NONCLOSE
E209	B2-S012	f82r	unteres grünes Mehrfigurenfeld	Volleinsatz; Schluss	MC140	1	qokeeedy	MC140	Volleinsatz; Schluss	PASS	PASS	TERMINAL
E210	B2-S013	f82r	unteres grünes Mehrfigurenfeld	abführen; Schluss	MC155	1	lchedy	MC155	abführen; Schluss	PASS	PASS	TERMINAL
E211	B2-S014	f82r	unteres grünes Mehrfigurenfeld	Quellabzug	MC029	1	lar	MC029	Quellabzug	PASS	PASS	NONCLOSE
E212	B2-S015	f82r	lokale Randstationen des unteren Feldes	Folgeklarlauf	MC141	1	tshey	MC141	Folgeklarlauf	PASS	PASS	NONCLOSE
E213	B2-S015	f82r	lokale Randstationen des unteren Feldes	lange einwirken; Schluss	MC082	1	qokeedy	MC082	lange einwirken; Schluss	PASS	PASS	TERMINAL
E214	B2-S016	f82r	lokale Randstationen des unteren Feldes	dorthin	MC154	6	cheal	MC154	dorthin	PASS	PASS	NONCLOSE
E215	B2-S016	f82r	lokale Randstationen des unteren Feldes	Quellabführung	MC011	1	lchedar	MC011	Quellabführung	PASS	PASS	NONCLOSE
E216	B2-S016	f82r	lokale Randstationen des unteren Feldes	teilen	MC152	1	ches	MC152	teilen	PASS	PASS	NONCLOSE
E217	B2-S016	f82r	lokale Randstationen des unteren Feldes	Sollmaß	MC039	5	aiin	MC039	Sollmaß	PASS	PASS	NONCLOSE
E218	B2-S016	f82r	lokale Randstationen des unteren Feldes	Langfolge	MC063	1	oteey	MC063	Langfolge	PASS	PASS	NONCLOSE
E219	B2-S016	f82r	lokale Randstationen des unteren Feldes	bemessen	MC120	2	qokaiin	MC120	bemessen	PASS	PASS	NONCLOSE
E220	B2-S016	f82r	lokale Randstationen des unteren Feldes	KURZ_SETZEN	MC007	2	okey	MC007	KURZ_SETZEN	PASS	PASS	NONCLOSE
E221	B2-S016	f82r	lokale Randstationen des unteren Feldes	Zuführung; Schluss	MC070	1	pchedy	MC070	Zuführung; Schluss	PASS	PASS	TERMINAL
E222	B2-S017	f82r	lokale Randstationen des unteren Feldes	Kurzhalt am Ziel	MC102	1	rsheal	MC102	Kurzhalt am Ziel	PASS	PASS	NONCLOSE
E223	B2-S017	f82r	lokale Randstationen des unteren Feldes	Zielschluss	MC079	1	daldy	MC079	Zielschluss	PASS	PASS	TERMINAL
E224	B2-S018	f82r	lokale Randstationen des unteren Feldes	lange einwirken; Schluss	MC082	1	qokeedy	MC082	lange einwirken; Schluss	PASS	PASS	TERMINAL
E225	B2-S019	f82r	lokale Randstationen des unteren Feldes	Vollwaschung; Schluss	MC084	1	rshedy	MC084	Vollwaschung; Schluss	PASS	PASS	TERMINAL
E226	B2-S020	f82r	lokale Randstationen des unteren Feldes	lange Folgestufe; Schluss	MC173	1	qoteedy	MC173	lange Folgestufe; Schluss	PASS	PASS	TERMINAL
E227	B2-S021	f82r	lokale Randstationen des unteren Feldes	lange einwirken; Schluss	MC082	1	qokeedy	MC082	lange einwirken; Schluss	PASS	PASS	TERMINAL
E228	B2-S022	f82r	lokale Randstationen des unteren Feldes	Abführung; Schluss	MC167	1	lochedy	MC167	Abführung; Schluss	PASS	PASS	TERMINAL
E229	B3-S001	f83r	obere offene Fächer-Randstation	lange sammeln; Schluss	MC045	2	olkeedy	MC045	lange sammeln; Schluss	PASS	PASS	TERMINAL
E230	B3-S002	f83r	obere offene Fächer-Randstation	danach dorthin	MC093	2	qotal	MC093	danach dorthin	PASS	PASS	NONCLOSE
E231	B3-S002	f83r	obere offene Fächer-Randstation	Langwärmen; Schluss	MC110	1	chkeedy	MC110	Langwärmen; Schluss	PASS	PASS	TERMINAL
E232	B3-S003	f83r	obere offene Fächer-Randstation	dies	MC123	6	chey	MC123	dies	PASS	PASS	NONCLOSE
E233	B3-S003	f83r	obere offene Fächer-Randstation	Sollmaß	MC039	5	daiin	MC039	Sollmaß	PASS	PASS	NONCLOSE
E234	B3-S003	f83r	obere offene Fächer-Randstation	dies	MC123	6	chey	MC123	dies	PASS	PASS	NONCLOSE
E235	B3-S003	f83r	obere offene Fächer-Randstation	abführen; Schluss	MC155	1	lchedy	MC155	abführen; Schluss	PASS	PASS	TERMINAL
E236	B3-S004	f83r	obere offene Fächer-Randstation	bemessen	MC120	2	qokaiin	MC120	bemessen	PASS	PASS	NONCLOSE
E237	B3-S004	f83r	obere offene Fächer-Randstation	danach dorthin	MC093	2	qotal	MC093	danach dorthin	PASS	PASS	NONCLOSE
E238	B3-S004	f83r	obere offene Fächer-Randstation	davon	MC055	3	dar	MC055	davon	PASS	PASS	NONCLOSE
E239	B3-S005	f83r	mittlere runde Gefäß-Randstation	überführen; Schluss	MC025	3	schedy	MC025	überführen; Schluss	PASS	PASS	TERMINAL
E240	B3-S006	f83r	mittlere runde Gefäß-Randstation	Postentransfer	MC064	1	chedchy	MC064	Postentransfer	PASS	PASS	NONCLOSE
E241	B3-S006	f83r	mittlere runde Gefäß-Randstation	dorthin einsetzen	MC040	2	qokal	MC040	dorthin einsetzen	PASS	PASS	NONCLOSE
E242	B3-S006	f83r	mittlere runde Gefäß-Randstation	weiterführen; Schluss	MC028	2	olchedy	MC028	weiterführen; Schluss	PASS	PASS	TERMINAL
E243	B3-S007	f83r	mittlere runde Gefäß-Randstation	bemessen	MC120	2	qokaiin	MC120	bemessen	PASS	PASS	NONCLOSE
E244	B3-S007	f83r	mittlere runde Gefäß-Randstation	überführen	MC074	2	chedy	MC074	überführen	PASS	PASS	NONCLOSE
E245	B3-S007	f83r	mittlere runde Gefäß-Randstation	lange einwirken; Schluss	MC082	1	qokeedy	MC082	lange einwirken; Schluss	PASS	PASS	TERMINAL
E246	B3-S008	f83r	mittlere runde Gefäß-Randstation	abführen; Schluss	MC155	1	lchedy	MC155	abführen; Schluss	PASS	PASS	TERMINAL
E247	B3-S009	f83r	mittlere runde Gefäß-Randstation	einsetzen	MC026	3	qoky	MC026	einsetzen	PASS	PASS	NONCLOSE
E248	B3-S010	f83r	untere korbartige Gefäß-Randstation	Zielzuführung	MC126	1	pchedal	MC126	Zielzuführung	PASS	PASS	NONCLOSE
E249	B3-S010	f83r	untere korbartige Gefäß-Randstation	Kurzfolge; Schluss	MC135	1	otedy	MC135	Kurzfolge; Schluss	PASS	PASS	TERMINAL
E250	B3-S011	f83r	untere korbartige Gefäß-Randstation	Vorbereitungstransfer	MC043	1	shecthedchy	MC043	Vorbereitungstransfer	PASS	PASS	NONCLOSE
E251	B3-S011	f83r	untere korbartige Gefäß-Randstation	einsetzen	MC026	3	qoky	MC026	einsetzen	PASS	PASS	NONCLOSE
E252	B3-S011	f83r	untere korbartige Gefäß-Randstation	überführen	MC074	2	chedy	MC074	überführen	PASS	PASS	NONCLOSE
E253	B3-S011	f83r	untere korbartige Gefäß-Randstation	Quellposten	MC009	1	chary	MC009	Quellposten	PASS	PASS	NONCLOSE
E254	B3-S012	f83r	untere korbartige Gefäß-Randstation	Ansatz	MC080	4	sor	MC080	Ansatz	PASS	PASS	NONCLOSE
E255	B3-S012	f83r	untere korbartige Gefäß-Randstation	kurz absetzen; Schluss	MC128	3	shedy	MC128	kurz absetzen; Schluss	PASS	PASS	TERMINAL
E256	B3-S013	f83r	untere korbartige Gefäß-Randstation	bemessen	MC120	2	qokaiin	MC120	bemessen	PASS	PASS	NONCLOSE
E257	B3-S013	f83r	untere korbartige Gefäß-Randstation	Portion	MC105	2	chkain	MC105	Portion	PASS	PASS	NONCLOSE
E258	B3-S013	f83r	untere korbartige Gefäß-Randstation	kurz vorbereiten	MC073	2	shcthey	MC073	kurz vorbereiten	PASS	PASS	NONCLOSE
E259	B3-S013	f83r	untere korbartige Gefäß-Randstation	kurz einwirken; Schluss	MC083	1	qokedy	MC083	kurz einwirken; Schluss	PASS	PASS	TERMINAL
E260	B3-S014	f83r	untere korbartige Gefäß-Randstation	Laufeinsatz	MC081	1	okair	MC081	Laufeinsatz	PASS	PASS	NONCLOSE
E261	B3-S014	f83r	untere korbartige Gefäß-Randstation	Langabsetzen; Schluss	MC003	1	sheedy	MC003	Langabsetzen; Schluss	PASS	PASS	TERMINAL
E262	B3-S015	f83r	untere korbartige Gefäß-Randstation	abführen; Schluss	MC155	1	lchedy	MC155	abführen; Schluss	PASS	PASS	TERMINAL
E263	B3-S016	f83r	untere korbartige Gefäß-Randstation	Abzug	MC030	1	lo	MC030	Abzug	PASS	PASS	NONCLOSE
E264	B3-S016	f83r	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	vorigen Posten überführen; Schluss	MC005	2	qokchedy	MC005	vorigen Posten überführen; Schluss	PASS	PASS	TERMINAL
E265	B3-S017	f83r	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	lange einwirken; Schluss	MC082	1	qokeedy	MC082	lange einwirken; Schluss	PASS	PASS	TERMINAL
E266	B3-S018	f83r	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	kurz absetzen; Schluss	MC128	3	shedy	MC128	kurz absetzen; Schluss	PASS	PASS	TERMINAL
E267	B3-S019	f83r	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	Einsatzabsetzen; Schluss	MC151	1	qokshedy	MC151	Einsatzabsetzen; Schluss	PASS	PASS	TERMINAL
E268	B3-S020	f83r	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	dorthin	MC154	6	dal	MC154	dorthin	PASS	PASS	NONCLOSE
E269	B3-S020	f83r	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	abführen; Schluss	MC155	1	lchedy	MC155	abführen; Schluss	PASS	PASS	TERMINAL
E270	B3-S021	f83r	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	bemessen	MC120	2	qokaiin	MC120	bemessen	PASS	PASS	NONCLOSE
E271	B3-S021	f83r	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	bereit	MC161	3	shcthy	MC161	bereit	PASS	PASS	NONCLOSE
E272	B3-S021	f83r	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	dorthin	MC154	6	dal	MC154	dorthin	PASS	PASS	NONCLOSE
E273	B3-S021	f83r	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	dies	MC123	6	sy	MC123	dies	PASS	PASS	NONCLOSE
E274	B3-S021	f83r	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	Sollmaß	MC039	5	saiin	MC039	Sollmaß	PASS	PASS	NONCLOSE
E275	B3-S021	f83r	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	am Ziel absetzen	MC113	1	shedal	MC113	am Ziel absetzen	PASS	PASS	NONCLOSE
E276	B3-S021	f83r	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	Kurzvorbereitung	MC137	1	shecthy	MC137	Kurzvorbereitung	PASS	PASS	NONCLOSE
E277	B3-S021	f83r	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	dies	MC123	6	chey	MC123	dies	PASS	PASS	NONCLOSE
E278	B3-S021	f83r	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	dorthin	MC154	6	tal	MC154	dorthin	PASS	PASS	NONCLOSE
E279	B3-S021	f83r	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	bereit	MC161	3	shcthy	MC161	bereit	PASS	PASS	NONCLOSE
E280	B3-S021	f83r	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	Zieltransfer; Schluss	MC031	1	dalchdy	MC031	Zieltransfer; Schluss	PASS	PASS	TERMINAL
E281	B3-S022	f83r	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	Folgetransfer; Schluss	MC057	2	qotchedy	MC057	Folgetransfer; Schluss	PASS	PASS	TERMINAL
E282	B3-S023	f83r	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	abführen; Schluss	MC155	1	lchedy	MC155	abführen; Schluss	PASS	PASS	TERMINAL
E283	B3-S024	f83r	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	überführen; Schluss	MC025	3	tchedy	MC025	überführen; Schluss	PASS	PASS	TERMINAL
E284	B3-S025	f83r	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	neuen Posten einsetzen; Schluss	MC088	1	qokchdy	MC088	neuen Posten einsetzen; Schluss	PASS	PASS	TERMINAL
E285	B3-S026	f83r	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	Quelltransfer	MC042	1	cheedar	MC042	Quelltransfer	PASS	PASS	NONCLOSE
E286	B3-S026	f83r	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	Sollabsetzung	MC144	1	chldaiin	MC144	Sollabsetzung	PASS	PASS	NONCLOSE
E287	B3-S026	f83r	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	überführen	MC074	2	chedy	MC074	überführen	PASS	PASS	NONCLOSE
E288	B3-S026	f83r	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	Anteil zugeben	MC017	2	qokain	MC017	Anteil zugeben	PASS	PASS	NONCLOSE
E289	B3-S026	f83r	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	bereit	MC161	3	checthy	MC161	bereit	PASS	PASS	NONCLOSE
E290	B3-S026	f83r	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	Zielbereitung	MC146	1	chealror	MC146	Zielbereitung	PASS	PASS	NONCLOSE
E291	B3-S026	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	lange sammeln; Schluss	MC045	2	solkeedy	MC045	lange sammeln; Schluss	PASS	PASS	TERMINAL
E292	B3-S027	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	lange Folgestufe; Schluss	MC173	1	qoteedy	MC173	lange Folgestufe; Schluss	PASS	PASS	TERMINAL
E293	B3-S028	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	LAENGER_SETZEN_ODER_HALTEN	MC002	2	qokeey	MC002	LAENGER_SETZEN_ODER_HALTEN	PASS	PASS	NONCLOSE
E294	B3-S028	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	kurz einwirken; Schluss	MC083	1	qokedy	MC083	kurz einwirken; Schluss	PASS	PASS	TERMINAL
E295	B3-S029	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	weiter	MC153	6	sol	MC153	weiter	PASS	PASS	NONCLOSE
E296	B3-S029	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	Vollteil	MC094	1	cheeety	MC094	Vollteil	PASS	PASS	NONCLOSE
E297	B3-S029	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	kurz einwirken; Schluss	MC083	1	qokedy	MC083	kurz einwirken; Schluss	PASS	PASS	TERMINAL
E298	B3-S030	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	einsetzen	MC026	3	qoky	MC026	einsetzen	PASS	PASS	NONCLOSE
E299	B3-S030	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	Sollmaß	MC039	5	saiin	MC039	Sollmaß	PASS	PASS	NONCLOSE
E300	B3-S030	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	Weiterlauf	MC116	1	schedair	MC116	Weiterlauf	PASS	PASS	NONCLOSE
E301	B3-S030	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	Folgetransfer; Schluss	MC057	2	otchedy	MC057	Folgetransfer; Schluss	PASS	PASS	TERMINAL
E302	B3-S031	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	lange einwirken; Schluss	MC082	1	qokeedy	MC082	lange einwirken; Schluss	PASS	PASS	TERMINAL
E303	B3-S032	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	Anteilstransfer	MC145	1	chedain	MC145	Anteilstransfer	PASS	PASS	NONCLOSE
E304	B3-S032	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	überführen	MC074	2	chedy	MC074	überführen	PASS	PASS	NONCLOSE
E305	B3-S032	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	Kurzsoll	MC018	1	qotedaiin	MC018	Kurzsoll	PASS	PASS	NONCLOSE
E306	B3-S032	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	Folgemaß	MC060	2	otaiin	MC060	Folgemaß	PASS	PASS	NONCLOSE
E307	B3-S032	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	Kurzfolge; Schluss	MC135	1	otedy	MC135	Kurzfolge; Schluss	PASS	PASS	TERMINAL
E308	B3-S033	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	abziehen; Schluss	MC004	1	ldy	MC004	abziehen; Schluss	PASS	PASS	TERMINAL
E309	B3-S034	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	Arbeitsstufe	MC033	2	soiiin	MC033	Arbeitsstufe	PASS	PASS	NONCLOSE
E310	B3-S034	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	bereit	MC161	3	checthy	MC161	bereit	PASS	PASS	NONCLOSE
E311	B3-S034	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	Teil	MC086	2	chety	MC086	Teil	PASS	PASS	NONCLOSE
E312	B3-S034	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	Folgemaß	MC060	2	otaiin	MC060	Folgemaß	PASS	PASS	NONCLOSE
E313	B3-S034	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	Zwischenziel	MC078	1	olsaly	MC078	Zwischenziel	PASS	PASS	NONCLOSE
