held_folio	register	joint_tuple_id	training_occurrences	training_frequency_bin	training_folios	held_records	anonymous_class	anonymous_class_probability	hits	trials	p_register_frequency	p_comparator_class	p_exact_tuple	semantic_state	translation_state
f108	STARS_RECIPE_B	2f1c5e56e8f0ff459065	422	16_PLUS	83	6	C2	0.707395575216	81	115	0.667875056309	0.731228302886	0.737505539225	UNASSIGNED	UNASSIGNED
f108	STARS_RECIPE_B	308e8ea2d5d190c498e8	69	16_PLUS	31	2	C4	0.560985919055	54	84	0.667875056309	0.646451697998	0.699581334535	UNASSIGNED	UNASSIGNED
f108	STARS_RECIPE_B	3ae9a121ba0045b913e8	71	16_PLUS	29	3	C4	0.587975777991	31	51	0.667875056309	0.646451697998	0.650326317370	UNASSIGNED	UNASSIGNED
f108	STARS_RECIPE_B	4f4dac0eceda3ec9161c	2	2_3	2	2	C1	0.485416863752	18	45	0.222191553910	0.202876448711	0.283146207461	UNASSIGNED	UNASSIGNED
f108	STARS_RECIPE_B	53cd0637c6820ba5e91f	87	16_PLUS	47	2	C4	0.857816778223	59	84	0.667875056309	0.646451697998	0.679874726265	UNASSIGNED	UNASSIGNED
f108	STARS_RECIPE_B	54d0e228ca346110af05	73	16_PLUS	33	3	C4	0.666214786653	58	95	0.667875056309	0.646451697998	0.654183929376	UNASSIGNED	UNASSIGNED
f108	STARS_RECIPE_B	642b2bc11b535d949c84	13	8_15	11	2	C4	0.778460585918	30	85	0.501043223939	0.499909305625	0.493075292838	UNASSIGNED	UNASSIGNED
f108	STARS_RECIPE_B	6f7ff8287eddf4da9fdb	178	16_PLUS	37	3	C1	0.626136711481	74	101	0.667875056309	0.686491041157	0.717231043188	UNASSIGNED	UNASSIGNED
f108	STARS_RECIPE_B	77b6588a8060d12971eb	12	8_15	9	2	C4	0.894076149378	22	37	0.501043223939	0.499909305625	0.533840174267	UNASSIGNED	UNASSIGNED
f108	STARS_RECIPE_B	7c519ca94b18cf6c0131	23	16_PLUS	15	2	C4	0.868559538880	40	72	0.667875056309	0.646451697998	0.616040938307	UNASSIGNED	UNASSIGNED
f108	STARS_RECIPE_B	7d25241b0e56c836372a	99	16_PLUS	23	7	C1	0.630058496431	82	129	0.667875056309	0.686491041157	0.661355240587	UNASSIGNED	UNASSIGNED
f108	STARS_RECIPE_B	7db18b2f0fb7ed0fcfd3	105	16_PLUS	28	4	C1	0.511464883487	76	111	0.667875056309	0.686491041157	0.693353685159	UNASSIGNED	UNASSIGNED
f108	STARS_RECIPE_B	84ff25b533707c1cbf0c	2	2_3	2	2	C1	0.618699170970	33	84	0.222191553910	0.202876448711	0.288110842224	UNASSIGNED	UNASSIGNED
f108	STARS_RECIPE_B	90bcf0a9ec0ef56399e6	55	16_PLUS	26	3	C4	0.685023151323	62	101	0.667875056309	0.646451697998	0.657756033379	UNASSIGNED	UNASSIGNED
f108	STARS_RECIPE_B	b921a237be883a820352	219	16_PLUS	66	6	C1	0.412985126996	79	120	0.667875056309	0.686491041157	0.747034215320	UNASSIGNED	UNASSIGNED
f108	STARS_RECIPE_B	b958a512ca6a3559e86e	6	4_7	6	2	C1	0.622177592601	36	85	0.403647093581	0.404595677489	0.477654651199	UNASSIGNED	UNASSIGNED
f108	STARS_RECIPE_B	bc4f1f5c006c74a4d26d	137	16_PLUS	28	3	C1	0.684088843246	70	101	0.667875056309	0.686491041157	0.711815661420	UNASSIGNED	UNASSIGNED
f108	STARS_RECIPE_B	c45ebac60774620561e2	57	16_PLUS	22	5	C4	0.516841085582	69	109	0.667875056309	0.646451697998	0.650097286087	UNASSIGNED	UNASSIGNED
f108	STARS_RECIPE_B	dcda95c81a5460feb191	403	16_PLUS	80	4	C2	0.541191845419	74	100	0.667875056309	0.731228302886	0.730343578980	UNASSIGNED	UNASSIGNED
f108	STARS_RECIPE_B	dd0ecaf5e27d81befffc	131	16_PLUS	49	3	C4	0.510829078535	60	91	0.667875056309	0.646451697998	0.716823782880	UNASSIGNED	UNASSIGNED
f108	STARS_RECIPE_B	de7321bface5628e35d6	37	16_PLUS	17	3	C4	0.522580908905	49	97	0.667875056309	0.646451697998	0.663174143669	UNASSIGNED	UNASSIGNED
f108	STARS_RECIPE_B	ff178343c18e287ce3b7	54	16_PLUS	18	2	C1	0.650605643620	53	85	0.667875056309	0.686491041157	0.665176871770	UNASSIGNED	UNASSIGNED
f11	HERBAL_A	b921a237be883a820352	223	16_PLUS	66	2	C1	0.403227113742	15	20	0.664473357040	0.675468698303	0.739049233179	UNASSIGNED	UNASSIGNED
f11	HERBAL_A	deb377381ceaf55ea310	5	4_7	5	2	C1	0.596491958644	10	20	0.400230952796	0.370737530409	0.386326679758	UNASSIGNED	UNASSIGNED
f111	STARS_RECIPE_B	0275fbf14e07935b0a45	106	16_PLUS	28	3	C1	0.645781388710	89	132	0.656069916054	0.676943424838	0.714785833659	UNASSIGNED	UNASSIGNED
f111	STARS_RECIPE_B	0624a2d057f60b99ad1e	44	16_PLUS	21	4	C4	0.794119748095	56	92	0.656069916054	0.629191691531	0.669237526203	UNASSIGNED	UNASSIGNED
f111	STARS_RECIPE_B	12efe866f335461823a6	37	16_PLUS	26	2	C4	0.769757641249	39	55	0.656069916054	0.629191691531	0.595621398321	UNASSIGNED	UNASSIGNED
f111	STARS_RECIPE_B	143765800c8b0c917d59	8	8_15	5	2	C4	0.520020954769	40	107	0.500699153504	0.502939034836	0.500699153504	UNASSIGNED	UNASSIGNED
f111	STARS_RECIPE_B	1645e612504fcef59ced	110	16_PLUS	27	3	C4	0.520511110909	94	132	0.656069916054	0.629191691531	0.670534374886	UNASSIGNED	UNASSIGNED
f111	STARS_RECIPE_B	276a7c2d74d1143446f4	82	16_PLUS	51	2	C4	0.584968830502	77	107	0.656069916054	0.629191691531	0.724867132304	UNASSIGNED	UNASSIGNED
f111	STARS_RECIPE_B	2cc054357a929df85f64	78	16_PLUS	43	2	C4	0.696904383744	73	107	0.656069916054	0.629191691531	0.652646450066	UNASSIGNED	UNASSIGNED
f111	STARS_RECIPE_B	2cc8bb3c2af19607888f	67	16_PLUS	40	4	C4	0.737801896370	93	139	0.656069916054	0.629191691531	0.701099556241	UNASSIGNED	UNASSIGNED
f111	STARS_RECIPE_B	2f1c5e56e8f0ff459065	427	16_PLUS	83	4	C2	0.695459277686	107	142	0.656069916054	0.727010705708	0.724894988953	UNASSIGNED	UNASSIGNED
f111	STARS_RECIPE_B	308e8ea2d5d190c498e8	67	16_PLUS	31	3	C4	0.547002235643	57	81	0.656069916054	0.629191691531	0.680551744255	UNASSIGNED	UNASSIGNED
f111	STARS_RECIPE_B	4d4559019a961b834aa1	165	16_PLUS	57	4	C1	0.480423794560	107	142	0.656069916054	0.676943424838	0.709154887126	UNASSIGNED	UNASSIGNED
f111	STARS_RECIPE_B	53cd0637c6820ba5e91f	84	16_PLUS	47	3	C4	0.828697697008	92	132	0.656069916054	0.629191691531	0.673829384099	UNASSIGNED	UNASSIGNED
f111	STARS_RECIPE_B	6b89d6dd70635bc60fe0	19	16_PLUS	16	2	C4	0.859714343260	58	107	0.656069916054	0.629191691531	0.656069916054	UNASSIGNED	UNASSIGNED
f111	STARS_RECIPE_B	6f7ff8287eddf4da9fdb	175	16_PLUS	37	3	C1	0.661780391973	98	132	0.656069916054	0.676943424838	0.711252840502	UNASSIGNED	UNASSIGNED
f111	STARS_RECIPE_B	71e0f0a510ce62c8d089	5	4_7	5	2	C1	0.532887969391	34	88	0.395471739236	0.395573434604	0.392687056481	UNASSIGNED	UNASSIGNED
f111	STARS_RECIPE_B	7d25241b0e56c836372a	114	16_PLUS	23	4	C1	0.627782138153	91	139	0.656069916054	0.676943424838	0.660485640739	UNASSIGNED	UNASSIGNED
f111	STARS_RECIPE_B	7db18b2f0fb7ed0fcfd3	109	16_PLUS	28	2	C1	0.574316251887	77	107	0.656069916054	0.676943424838	0.679015781479	UNASSIGNED	UNASSIGNED
f111	STARS_RECIPE_B	9b4951f0842b4e6a483b	11	8_15	9	2	C1	0.498154856806	53	109	0.500699153504	0.494627193693	0.597886882913	UNASSIGNED	UNASSIGNED
f111	STARS_RECIPE_B	a5c7832a16ef13d7eadc	6	4_7	6	2	C4	0.698454698081	34	73	0.395471739236	0.396280123763	0.403247981374	UNASSIGNED	UNASSIGNED
f111	STARS_RECIPE_B	aff35ec265e15b292c5b	35	16_PLUS	25	2	C4	0.677947278103	53	90	0.656069916054	0.629191691531	0.658326472993	UNASSIGNED	UNASSIGNED
f111	STARS_RECIPE_B	b5df9126607030b95175	76	16_PLUS	37	3	C4	0.671285354029	60	84	0.656069916054	0.629191691531	0.691363385435	UNASSIGNED	UNASSIGNED
f111	STARS_RECIPE_B	b5fcea1eaed06b2f2291	153	16_PLUS	42	2	C1	0.627723153856	55	73	0.656069916054	0.676943424838	0.691719946130	UNASSIGNED	UNASSIGNED
f111	STARS_RECIPE_B	b921a237be883a820352	219	16_PLUS	66	3	C1	0.419855575955	104	132	0.656069916054	0.676943424838	0.710378065497	UNASSIGNED	UNASSIGNED
f111	STARS_RECIPE_B	bc4f1f5c006c74a4d26d	138	16_PLUS	28	4	C1	0.750453315520	103	142	0.656069916054	0.676943424838	0.697986991833	UNASSIGNED	UNASSIGNED
f111	STARS_RECIPE_B	c45ebac60774620561e2	60	16_PLUS	22	2	C4	0.543305171883	73	107	0.656069916054	0.629191691531	0.631190448938	UNASSIGNED	UNASSIGNED
f111	STARS_RECIPE_B	dcda95c81a5460feb191	409	16_PLUS	80	4	C2	0.565787298258	105	142	0.656069916054	0.727010705708	0.728709504406	UNASSIGNED	UNASSIGNED
f111	STARS_RECIPE_B	dd0ecaf5e27d81befffc	132	16_PLUS	49	4	C1	0.473301779682	101	139	0.656069916054	0.676943424838	0.697305475890	UNASSIGNED	UNASSIGNED
f111	STARS_RECIPE_B	e0b630cb1b5df5e7105b	97	16_PLUS	49	2	C4	0.629773010317	53	73	0.656069916054	0.629191691531	0.764248067230	UNASSIGNED	UNASSIGNED
f111	STARS_RECIPE_B	fdd1face23a0e17315b7	6	4_7	6	3	C4	0.602760178207	55	132	0.395471739236	0.396280123763	0.379667301266	UNASSIGNED	UNASSIGNED
f112	STARS_RECIPE_B	0275fbf14e07935b0a45	107	16_PLUS	28	3	C1	0.616670079882	50	68	0.658971812180	0.677701915217	0.711714393044	UNASSIGNED	UNASSIGNED
f112	STARS_RECIPE_B	0624a2d057f60b99ad1e	50	16_PLUS	21	3	C4	0.761466952551	45	62	0.658971812180	0.639883961617	0.656144493517	UNASSIGNED	UNASSIGNED
f112	STARS_RECIPE_B	08bd5ca0c2ad137a056d	37	16_PLUS	21	3	C4	0.668146329480	55	82	0.658971812180	0.639883961617	0.633192907947	UNASSIGNED	UNASSIGNED
f112	STARS_RECIPE_B	1645e612504fcef59ced	121	16_PLUS	27	2	C1	0.503488738205	24	31	0.658971812180	0.677701915217	0.702493675485	UNASSIGNED	UNASSIGNED
f112	STARS_RECIPE_B	17fc658861c19549eb04	20	16_PLUS	17	2	C4	0.687163108964	33	51	0.658971812180	0.639883961617	0.606626741280	UNASSIGNED	UNASSIGNED
f112	STARS_RECIPE_B	2cc8bb3c2af19607888f	69	16_PLUS	40	3	C4	0.752764906711	50	67	0.658971812180	0.639883961617	0.702498134955	UNASSIGNED	UNASSIGNED
f112	STARS_RECIPE_B	2f1c5e56e8f0ff459065	418	16_PLUS	83	4	C2	0.683988792232	72	84	0.658971812180	0.725141549217	0.726827904783	UNASSIGNED	UNASSIGNED
f112	STARS_RECIPE_B	4d4559019a961b834aa1	167	16_PLUS	57	3	C4	0.446892263368	54	67	0.658971812180	0.639883961617	0.724546492203	UNASSIGNED	UNASSIGNED
f112	STARS_RECIPE_B	4de12cf322dfb76ded1e	14	8_15	7	2	C4	0.814759788736	32	67	0.488799305395	0.490348760221	0.414551972216	UNASSIGNED	UNASSIGNED
f112	STARS_RECIPE_B	53cd0637c6820ba5e91f	86	16_PLUS	47	3	C4	0.852082140391	48	67	0.658971812180	0.639883961617	0.687016471393	UNASSIGNED	UNASSIGNED
f112	STARS_RECIPE_B	54d0e228ca346110af05	72	16_PLUS	33	4	C4	0.646618185188	67	87	0.658971812180	0.639883961617	0.621957349467	UNASSIGNED	UNASSIGNED
f112	STARS_RECIPE_B	5d5e0b288cf36864ed9d	35	16_PLUS	20	3	C4	0.730754862504	54	75	0.658971812180	0.639883961617	0.635207549486	UNASSIGNED	UNASSIGNED
f112	STARS_RECIPE_B	6f7ff8287eddf4da9fdb	175	16_PLUS	37	6	C1	0.664836965311	82	107	0.658971812180	0.677701915217	0.716314766703	UNASSIGNED	UNASSIGNED
f112	STARS_RECIPE_B	7a4bb8136330ee4e6e56	219	16_PLUS	71	3	C4	0.346714773003	63	77	0.658971812180	0.639883961617	0.695913835555	UNASSIGNED	UNASSIGNED
f112	STARS_RECIPE_B	7d25241b0e56c836372a	115	16_PLUS	23	4	C1	0.629460467088	59	79	0.658971812180	0.677701915217	0.661128506521	UNASSIGNED	UNASSIGNED
f112	STARS_RECIPE_B	7db18b2f0fb7ed0fcfd3	110	16_PLUS	28	3	C1	0.559299662495	65	82	0.658971812180	0.677701915217	0.679110663685	UNASSIGNED	UNASSIGNED
f112	STARS_RECIPE_B	829a9ac9244be8bffe61	12	8_15	10	2	C4	0.841071586978	38	67	0.488799305395	0.490348760221	0.507851447698	UNASSIGNED	UNASSIGNED
f112	STARS_RECIPE_B	9437caf104b94f823311	70	16_PLUS	41	2	C4	0.740654135076	42	53	0.658971812180	0.639883961617	0.659701940870	UNASSIGNED	UNASSIGNED
f112	STARS_RECIPE_B	9eba24fdbcb1b7866de1	12	8_15	10	3	C4	0.745546818555	37	69	0.488799305395	0.490348760221	0.484635253259	UNASSIGNED	UNASSIGNED
f112	STARS_RECIPE_B	9fdf883dd432cd092759	4	4_7	3	2	C1	0.690295437615	18	67	0.398495029374	0.410985172822	0.398495029374	UNASSIGNED	UNASSIGNED
f112	STARS_RECIPE_B	aff35ec265e15b292c5b	35	16_PLUS	25	2	C4	0.745073891407	49	67	0.658971812180	0.639883961617	0.614900319732	UNASSIGNED	UNASSIGNED
f112	STARS_RECIPE_B	b5fcea1eaed06b2f2291	153	16_PLUS	42	3	C1	0.633196636192	51	64	0.658971812180	0.677701915217	0.690146301698	UNASSIGNED	UNASSIGNED
f112	STARS_RECIPE_B	b921a237be883a820352	223	16_PLUS	66	3	C1	0.420028790577	62	75	0.658971812180	0.677701915217	0.727139207118	UNASSIGNED	UNASSIGNED
f112	STARS_RECIPE_B	bc4f1f5c006c74a4d26d	142	16_PLUS	28	2	C1	0.737920422676	46	53	0.658971812180	0.677701915217	0.708429310889	UNASSIGNED	UNASSIGNED
f112	STARS_RECIPE_B	bd3a0d490dddd19f8061	10	8_15	7	2	C4	0.741772281465	28	53	0.488799305395	0.490348760221	0.488799305395	UNASSIGNED	UNASSIGNED
f112	STARS_RECIPE_B	c45ebac60774620561e2	60	16_PLUS	22	2	C4	0.566785285896	24	36	0.658971812180	0.639883961617	0.651013154364	UNASSIGNED	UNASSIGNED
f112	STARS_RECIPE_B	d61868be4843182c0c45	5	4_7	4	2	C1	0.746082515528	15	36	0.398495029374	0.410985172822	0.448485949122	UNASSIGNED	UNASSIGNED
f112	STARS_RECIPE_B	dcda95c81a5460feb191	403	16_PLUS	80	6	C2	0.532601788434	87	107	0.658971812180	0.725141549217	0.722645768249	UNASSIGNED	UNASSIGNED
f112	STARS_RECIPE_B	dd0ecaf5e27d81befffc	134	16_PLUS	49	2	C4	0.506471862280	57	67	0.658971812180	0.639883961617	0.697052319249	UNASSIGNED	UNASSIGNED
f112	STARS_RECIPE_B	ff178343c18e287ce3b7	52	16_PLUS	18	3	C1	0.683888150745	48	62	0.658971812180	0.677701915217	0.644982272624	UNASSIGNED	UNASSIGNED
f113	STARS_RECIPE_B	0275fbf14e07935b0a45	113	16_PLUS	28	2	C1	0.633765232963	36	48	0.670163792477	0.692071707062	0.708022909363	UNASSIGNED	UNASSIGNED
f113	STARS_RECIPE_B	0624a2d057f60b99ad1e	49	16_PLUS	21	4	C4	0.794936140312	46	77	0.670163792477	0.649361103202	0.666742076388	UNASSIGNED	UNASSIGNED
f113	STARS_RECIPE_B	07913ef9b1fb773cd325	14	8_15	9	2	C1	0.541986689673	16	43	0.501156140621	0.511013751987	0.472951966133	UNASSIGNED	UNASSIGNED
f113	STARS_RECIPE_B	0aa37cd1b5e88dc8f9af	23	16_PLUS	15	2	C4	0.601696434478	18	34	0.670163792477	0.649361103202	0.618452385180	UNASSIGNED	UNASSIGNED
f113	STARS_RECIPE_B	2bf1ec7c4d9bd57e8734	11	8_15	10	2	C4	0.632892346893	22	54	0.501156140621	0.499741950688	0.507107388204	UNASSIGNED	UNASSIGNED
f113	STARS_RECIPE_B	2f1c5e56e8f0ff459065	430	16_PLUS	83	3	C2	0.704409085950	39	48	0.670163792477	0.729921596018	0.730529538056	UNASSIGNED	UNASSIGNED
f113	STARS_RECIPE_B	4d4559019a961b834aa1	170	16_PLUS	57	4	C1	0.438981437839	57	79	0.670163792477	0.692071707062	0.727933467567	UNASSIGNED	UNASSIGNED
f113	STARS_RECIPE_B	54d0e228ca346110af05	71	16_PLUS	33	3	C4	0.737847906550	45	70	0.670163792477	0.649361103202	0.650190274085	UNASSIGNED	UNASSIGNED
f113	STARS_RECIPE_B	5cb94bc48767e275d197	16	16_PLUS	9	2	C4	0.841561842101	26	54	0.670163792477	0.649361103202	0.670163792477	UNASSIGNED	UNASSIGNED
f113	STARS_RECIPE_B	6f7ff8287eddf4da9fdb	182	16_PLUS	37	3	C1	0.661869935901	34	51	0.670163792477	0.692071707062	0.724117796801	UNASSIGNED	UNASSIGNED
f113	STARS_RECIPE_B	7d25241b0e56c836372a	121	16_PLUS	23	2	C1	0.622365931918	21	32	0.670163792477	0.692071707062	0.679335318697	UNASSIGNED	UNASSIGNED
f113	STARS_RECIPE_B	90bcf0a9ec0ef56399e6	54	16_PLUS	26	3	C4	0.681008869392	37	57	0.670163792477	0.649361103202	0.657940792182	UNASSIGNED	UNASSIGNED
f113	STARS_RECIPE_B	b5fcea1eaed06b2f2291	149	16_PLUS	42	3	C1	0.568946215071	46	68	0.670163792477	0.692071707062	0.696528039921	UNASSIGNED	UNASSIGNED
f113	STARS_RECIPE_B	b6b654722e55729cc947	46	16_PLUS	28	5	C4	0.780116537968	55	98	0.670163792477	0.649361103202	0.598250165315	UNASSIGNED	UNASSIGNED
f113	STARS_RECIPE_B	be67da22871098b54e98	11	8_15	10	2	C4	0.860278540913	10	43	0.501156140621	0.499741950688	0.437789035155	UNASSIGNED	UNASSIGNED
f113	STARS_RECIPE_B	dcda95c81a5460feb191	411	16_PLUS	80	2	C2	0.552079064774	34	39	0.670163792477	0.729921596018	0.728766780185	UNASSIGNED	UNASSIGNED
f113	STARS_RECIPE_B	dd0ecaf5e27d81befffc	133	16_PLUS	49	3	C4	0.534134712775	53	70	0.670163792477	0.649361103202	0.702866912851	UNASSIGNED	UNASSIGNED
f113	STARS_RECIPE_B	ff178343c18e287ce3b7	53	16_PLUS	18	3	C1	0.633602148442	43	72	0.670163792477	0.692071707062	0.668196718810	UNASSIGNED	UNASSIGNED
f114	STARS_RECIPE_B	00d8ebe3c68294eeac39	9	8_15	8	2	C4	0.812617600970	21	45	0.497763453395	0.498279795342	0.527888849743	UNASSIGNED	UNASSIGNED
f114	STARS_RECIPE_B	0115b7968b6b998acb6b	3	2_3	3	2	C1	0.742992850689	8	47	0.235102496972	0.211002418118	0.144040998789	UNASSIGNED	UNASSIGNED
f114	STARS_RECIPE_B	03626ca94cb17800d767	34	16_PLUS	20	3	C4	0.735839490230	48	77	0.677597541671	0.654063909045	0.661296466954	UNASSIGNED	UNASSIGNED
f114	STARS_RECIPE_B	0624a2d057f60b99ad1e	51	16_PLUS	21	2	C4	0.797628503415	35	54	0.677597541671	0.654063909045	0.668580660745	UNASSIGNED	UNASSIGNED
f114	STARS_RECIPE_B	07913ef9b1fb773cd325	13	8_15	9	3	C4	0.500769917997	32	81	0.497763453395	0.498279795342	0.466558228043	UNASSIGNED	UNASSIGNED
f114	STARS_RECIPE_B	0aa37cd1b5e88dc8f9af	23	16_PLUS	15	2	C4	0.665234389765	26	47	0.677597541671	0.654063909045	0.619004335185	UNASSIGNED	UNASSIGNED
f114	STARS_RECIPE_B	0bdc8b6db811b4e67a63	13	8_15	12	2	C4	0.831409374525	32	70	0.497763453395	0.498279795342	0.488164042176	UNASSIGNED	UNASSIGNED
f114	STARS_RECIPE_B	12efe866f335461823a6	37	16_PLUS	26	3	C4	0.817748460887	55	96	0.677597541671	0.654063909045	0.625127521820	UNASSIGNED	UNASSIGNED
f114	STARS_RECIPE_B	1c285ab99c764045610f	13	8_15	12	2	C4	0.705763282564	38	74	0.497763453395	0.498279795342	0.419437400156	UNASSIGNED	UNASSIGNED
f114	STARS_RECIPE_B	22fb87a5a83e5c3fb510	2	2_3	2	2	C1	0.578563691005	17	74	0.235102496972	0.211002418118	0.235102496972	UNASSIGNED	UNASSIGNED
f114	STARS_RECIPE_B	232195d6ff2f326322f7	42	16_PLUS	30	2	C4	0.687008785816	41	66	0.677597541671	0.654063909045	0.567461639394	UNASSIGNED	UNASSIGNED
f114	STARS_RECIPE_B	259b2b3b0bf859882e2c	23	16_PLUS	13	5	C4	0.663252959789	57	118	0.677597541671	0.654063909045	0.617931706173	UNASSIGNED	UNASSIGNED
f114	STARS_RECIPE_B	274c5efb78a1f886f5d3	3	2_3	3	2	C1	0.688934022726	11	53	0.235102496972	0.211002418118	0.235102496972	UNASSIGNED	UNASSIGNED
f114	STARS_RECIPE_B	2cc054357a929df85f64	78	16_PLUS	43	3	C4	0.740258125354	50	80	0.677597541671	0.654063909045	0.664687159075	UNASSIGNED	UNASSIGNED
f114	STARS_RECIPE_B	2f1c5e56e8f0ff459065	422	16_PLUS	83	7	C2	0.695779855199	96	147	0.677597541671	0.742110811869	0.743413923344	UNASSIGNED	UNASSIGNED
f114	STARS_RECIPE_B	3ae9a121ba0045b913e8	72	16_PLUS	29	2	C4	0.663485439704	34	62	0.677597541671	0.654063909045	0.665769271290	UNASSIGNED	UNASSIGNED
f114	STARS_RECIPE_B	3cd4ca78dd7201580201	5	4_7	5	2	C4	0.891502271505	18	45	0.403112320886	0.400121330259	0.392382020055	UNASSIGNED	UNASSIGNED
f114	STARS_RECIPE_B	3e945460f11ab6ffd158	9	8_15	9	2	C4	0.873682134402	33	70	0.497763453395	0.498279795342	0.461194377445	UNASSIGNED	UNASSIGNED
f114	STARS_RECIPE_B	497cbd9c7401810ff56b	50	16_PLUS	33	2	C4	0.851921184265	27	45	0.677597541671	0.654063909045	0.677950163964	UNASSIGNED	UNASSIGNED
f114	STARS_RECIPE_B	4d4559019a961b834aa1	172	16_PLUS	57	3	C1	0.457491520539	64	92	0.677597541671	0.703932583346	0.732287738360	UNASSIGNED	UNASSIGNED
f114	STARS_RECIPE_B	53cd0637c6820ba5e91f	87	16_PLUS	47	3	C4	0.862553996835	48	81	0.677597541671	0.654063909045	0.710525721252	UNASSIGNED	UNASSIGNED
f114	STARS_RECIPE_B	54d0e228ca346110af05	70	16_PLUS	33	5	C4	0.695800972653	69	105	0.677597541671	0.654063909045	0.644401418788	UNASSIGNED	UNASSIGNED
f114	STARS_RECIPE_B	58e8b9a836b9040452ed	16	16_PLUS	10	4	C1	0.639227425588	45	104	0.677597541671	0.703932583346	0.677597541671	UNASSIGNED	UNASSIGNED
f114	STARS_RECIPE_B	5cb94bc48767e275d197	16	16_PLUS	9	2	C4	0.624873838283	26	46	0.677597541671	0.654063909045	0.677597541671	UNASSIGNED	UNASSIGNED
f114	STARS_RECIPE_B	6f7ff8287eddf4da9fdb	178	16_PLUS	37	6	C1	0.641856784444	79	123	0.677597541671	0.703932583346	0.732871995539	UNASSIGNED	UNASSIGNED
f114	STARS_RECIPE_B	77b6588a8060d12971eb	11	8_15	9	3	C4	0.908215084613	35	63	0.497763453395	0.498279795342	0.549033669075	UNASSIGNED	UNASSIGNED
f114	STARS_RECIPE_B	7c519ca94b18cf6c0131	23	16_PLUS	15	2	C4	0.882024048051	25	47	0.677597541671	0.654063909045	0.619493777211	UNASSIGNED	UNASSIGNED
f114	STARS_RECIPE_B	7db18b2f0fb7ed0fcfd3	112	16_PLUS	28	2	C1	0.568956644785	39	60	0.677597541671	0.703932583346	0.698518593790	UNASSIGNED	UNASSIGNED
f114	STARS_RECIPE_B	834825c61d048a6b5628	54	16_PLUS	35	5	C4	0.779884018238	63	127	0.677597541671	0.654063909045	0.561325023495	UNASSIGNED	UNASSIGNED
f114	STARS_RECIPE_B	90bcf0a9ec0ef56399e6	56	16_PLUS	26	2	C4	0.678539924105	36	60	0.677597541671	0.654063909045	0.662852126409	UNASSIGNED	UNASSIGNED
f114	STARS_RECIPE_B	9b6fe6cda72117ebb4c2	5	4_7	5	2	C4	0.628626395475	20	56	0.403112320886	0.400121330259	0.403112320886	UNASSIGNED	UNASSIGNED
f114	STARS_RECIPE_B	b5fcea1eaed06b2f2291	147	16_PLUS	42	6	C1	0.557334867254	87	143	0.677597541671	0.703932583346	0.713023036983	UNASSIGNED	UNASSIGNED
f114	STARS_RECIPE_B	b6b654722e55729cc947	47	16_PLUS	28	4	C4	0.802118036590	65	116	0.677597541671	0.654063909045	0.597754410183	UNASSIGNED	UNASSIGNED
f114	STARS_RECIPE_B	b921a237be883a820352	222	16_PLUS	66	3	C1	0.393764991060	58	88	0.677597541671	0.703932583346	0.744327081975	UNASSIGNED	UNASSIGNED
f114	STARS_RECIPE_B	bc4f1f5c006c74a4d26d	138	16_PLUS	28	5	C1	0.730886942529	58	98	0.677597541671	0.703932583346	0.739319448593	UNASSIGNED	UNASSIGNED
f114	STARS_RECIPE_B	c45ebac60774620561e2	60	16_PLUS	22	2	C4	0.611233906294	41	61	0.677597541671	0.654063909045	0.649838327211	UNASSIGNED	UNASSIGNED
f114	STARS_RECIPE_B	d784b2abcaf1a3703de2	5	4_7	5	2	C4	0.600343205940	14	40	0.403112320886	0.400121330259	0.386336029850	UNASSIGNED	UNASSIGNED
f114	STARS_RECIPE_B	dcda95c81a5460feb191	406	16_PLUS	80	5	C2	0.548514896924	78	116	0.677597541671	0.742110811869	0.740134950093	UNASSIGNED	UNASSIGNED
f114	STARS_RECIPE_B	f644a2f6f78233947323	11	8_15	9	2	C4	0.582278904272	21	56	0.497763453395	0.498279795342	0.447211470414	UNASSIGNED	UNASSIGNED
f114	STARS_RECIPE_B	ff178343c18e287ce3b7	54	16_PLUS	18	2	C1	0.670181880582	33	54	0.677597541671	0.703932583346	0.666145721045	UNASSIGNED	UNASSIGNED
f115	STARS_RECIPE_B	07913ef9b1fb773cd325	14	8_15	9	2	C4	0.503352292965	22	45	0.501993133159	0.501539675477	0.452815647091	UNASSIGNED	UNASSIGNED
f115	STARS_RECIPE_B	12efe866f335461823a6	39	16_PLUS	26	2	C4	0.798659521197	29	48	0.674307497160	0.651666254463	0.622590810755	UNASSIGNED	UNASSIGNED
f115	STARS_RECIPE_B	1673a830c8d7c1486a9a	7	4_7	6	2	C4	0.814735141240	15	50	0.411703916199	0.410490753114	0.568409036191	UNASSIGNED	UNASSIGNED
f115	STARS_RECIPE_B	259b2b3b0bf859882e2c	25	16_PLUS	13	3	C4	0.660937210506	35	62	0.674307497160	0.651666254463	0.551803455378	UNASSIGNED	UNASSIGNED
f115	STARS_RECIPE_B	2cc054357a929df85f64	78	16_PLUS	43	3	C4	0.757289916270	40	68	0.674307497160	0.651666254463	0.671024228282	UNASSIGNED	UNASSIGNED
f115	STARS_RECIPE_B	2f1c5e56e8f0ff459065	430	16_PLUS	83	4	C2	0.705540716167	60	85	0.674307497160	0.739935554403	0.738411006820	UNASSIGNED	UNASSIGNED
