source_position_id	event_id	record_unit_id	statement_id	surface	joint_tuple_id	slot_code	atomic_value_de	free_context_phrase_de	controlled_phrase	recovered_slot_code	recovered_atomic_value_de	exact_reverse_parse
S128	E128	B1	B1-S006	shckhy	2cc8bb3c2af19607888f	S3_PROZESS_TRANSFER	durchleiten	Führe den Posten durch den Durchlass	TRANSFER[durchleiten]	S3_PROZESS_TRANSFER	durchleiten	YES
S129	E129	B1	B1-S006	dl	0f18de177ed7c878bf95	S2_MATERIAL_MASS	Zusatz	Badzusatz	MASS[Zusatz]	S2_MATERIAL_MASS	Zusatz	YES
S130	E130	B1	B1-S006	ral	4da0f0f7b5fc7ac20067	S5_ZIEL_ANWENDUNG	Zielmarke	Und lasse es abkühlen	ZIEL[Zielmarke]	S5_ZIEL_ANWENDUNG	Zielmarke	YES
S131	E131	B1	B1-S007	qokchdy	87411f84689b4f93a303	S5_ZIEL_ANWENDUNG	Neueinsatz	Ansatz umsetzen; Schluss	ZIEL[Neueinsatz]	S5_ZIEL_ANWENDUNG	Neueinsatz	YES
S132	E132	B1	B1-S008	chey	b921a237be883a820352	S1_BEZUG_FOLGE	Diesposten	Dieser Arbeitsposten	BEZUG[Diesposten]	S1_BEZUG_FOLGE	Diesposten	YES
S133	E133	B1	B1-S008	ol	dcda95c81a5460feb191	S1_BEZUG_FOLGE	Fortsetzung	Fortsetzen	BEZUG[Fortsetzung]	S1_BEZUG_FOLGE	Fortsetzung	YES
S134	E134	B1	B1-S008	cheky	d904bf7b044dd3922781	S4_DAUER_ZUSTAND	Kurzwärme	Kurz wärmen	ZUSTAND[Kurzwärme]	S4_DAUER_ZUSTAND	Kurzwärme	YES
S135	E135	B1	B1-S008	ol	dcda95c81a5460feb191	S1_BEZUG_FOLGE	Fortsetzung	Fortsetzen	BEZUG[Fortsetzung]	S1_BEZUG_FOLGE	Fortsetzung	YES
S136	E136	B1	B1-S008	shedy	bc4f1f5c006c74a4d26d	S3_PROZESS_TRANSFER	Kurzabsetzung	Absetzen; Schluss	TRANSFER[Kurzabsetzung]	S3_PROZESS_TRANSFER	Kurzabsetzung	YES
S137	E137	B1	B1-S009	qokedy	7db18b2f0fb7ed0fcfd3	S4_DAUER_ZUSTAND	Kurzkontakt	Kurz ansetzen; Schluss	ZUSTAND[Kurzkontakt]	S4_DAUER_ZUSTAND	Kurzkontakt	YES
S138	E138	B1	B1-S010	qokedy	7db18b2f0fb7ed0fcfd3	S4_DAUER_ZUSTAND	Kurzkontakt	Kurz ansetzen; Schluss	ZUSTAND[Kurzkontakt]	S4_DAUER_ZUSTAND	Kurzkontakt	YES
S139	E139	B1	B1-S011	chckhy	2cc8bb3c2af19607888f	S3_PROZESS_TRANSFER	durchleiten	Führe den Posten durch den Durchlass	TRANSFER[durchleiten]	S3_PROZESS_TRANSFER	durchleiten	YES
S140	E140	B1	B1-S011	qoky	276a7c2d74d1143446f4	S5_ZIEL_ANWENDUNG	Einsetzen	Posten ansetzen	ZIEL[Einsetzen]	S5_ZIEL_ANWENDUNG	Einsetzen	YES
S141	E141	B1	B1-S012	lsho	be0974b366c981dc1eef	S3_PROZESS_TRANSFER	Waschgang	Waschgang	TRANSFER[Waschgang]	S3_PROZESS_TRANSFER	Waschgang	YES
S142	E142	B1	B1-S012	qokey	08bd5ca0c2ad137a056d	S4_DAUER_ZUSTAND	Kurzkontakt	Kurz ansetzen	ZUSTAND[Kurzkontakt]	S4_DAUER_ZUSTAND	Kurzkontakt	YES
S143	E143	B1	B1-S012	lshedy	2e7e89e0bd12b999c280	S3_PROZESS_TRANSFER	Waschgang	Waschen; Schluss	TRANSFER[Waschgang]	S3_PROZESS_TRANSFER	Waschgang	YES
S144	E144	B1	B1-S013	lshedy	2e7e89e0bd12b999c280	S3_PROZESS_TRANSFER	Waschgang	Waschen; Schluss	TRANSFER[Waschgang]	S3_PROZESS_TRANSFER	Waschgang	YES
S145	E145	B1	B1-S014	chedy	6f7ff8287eddf4da9fdb	S3_PROZESS_TRANSFER	Umsetzen	Den laufenden Posten umsetzen oder durcharbeiten	TRANSFER[Umsetzen]	S3_PROZESS_TRANSFER	Umsetzen	YES
S146	E146	B1	B1-S014	qolky	c205570c49d4d93c23d3	S1_BEZUG_FOLGE	Weiterweg	Behandlungsstelle	BEZUG[Weiterweg]	S1_BEZUG_FOLGE	Weiterweg	YES
S147	E147	B1	B1-S014	lchedal	433713294b25b0a12f66	S3_PROZESS_TRANSFER	Zielabführung	Auslassstelle	TRANSFER[Zielabführung]	S3_PROZESS_TRANSFER	Zielabführung	YES
S148	E148	B1	B1-S014	qol	dcda95c81a5460feb191	S1_BEZUG_FOLGE	Fortsetzung	Fortsetzen	BEZUG[Fortsetzung]	S1_BEZUG_FOLGE	Fortsetzung	YES
S149	E149	B1	B1-S014	otar	b6b654722e55729cc947	S1_BEZUG_FOLGE	Folgequelle	Folgeauslass	BEZUG[Folgequelle]	S1_BEZUG_FOLGE	Folgequelle	YES
S150	E150	B1	B1-S015	ytey	a7af89ab31ce5e247395	S2_MATERIAL_MASS	Kurzteil	Fülle das Gefäß	MASS[Kurzteil]	S2_MATERIAL_MASS	Kurzteil	YES
S151	E151	B1	B1-S015	okchedy	07913ef9b1fb773cd325	S3_PROZESS_TRANSFER	Rücktransfer	Ansatz umsetzen; Schluss	TRANSFER[Rücktransfer]	S3_PROZESS_TRANSFER	Rücktransfer	YES
S152	E152	B1	B1-S016	qokal	308e8ea2d5d190c498e8	S5_ZIEL_ANWENDUNG	Zieleinsatz	An die Stelle setzen	ZIEL[Zieleinsatz]	S5_ZIEL_ANWENDUNG	Zieleinsatz	YES
S153	E153	B1	B1-S016	okeey	0275fbf14e07935b0a45	S4_DAUER_ZUSTAND	Langkontakt	Länger ansetzen	ZUSTAND[Langkontakt]	S4_DAUER_ZUSTAND	Langkontakt	YES
S154	E154	B1	B1-S016	qol	dcda95c81a5460feb191	S1_BEZUG_FOLGE	Fortsetzung	Fortsetzen	BEZUG[Fortsetzung]	S1_BEZUG_FOLGE	Fortsetzung	YES
S155	E155	B1	B1-S016	cheedy	bc4f1f5c006c74a4d26d	S3_PROZESS_TRANSFER	Kurzabsetzung	Absetzen; Schluss	TRANSFER[Kurzabsetzung]	S3_PROZESS_TRANSFER	Kurzabsetzung	YES
S156	E156	B1	B1-S017	sal	dd0ecaf5e27d81befffc	S5_ZIEL_ANWENDUNG	Stelle	Stelle	ZIEL[Stelle]	S5_ZIEL_ANWENDUNG	Stelle	YES
S157	E157	B1	B1-S017	teol	a06244ef1f2b37ca44c1	S1_BEZUG_FOLGE	Kurzfortgang	Die erste Öffnung	BEZUG[Kurzfortgang]	S1_BEZUG_FOLGE	Kurzfortgang	YES
S158	E158	B1	B1-S017	dchdy	d225b7a7b95da7aee437	S3_PROZESS_TRANSFER	Transfer	Umsetzung abschließen	TRANSFER[Transfer]	S3_PROZESS_TRANSFER	Transfer	YES
S159	E159	B1	B1-S018	ly	b38d70daefd663d74625	S3_PROZESS_TRANSFER	Auffanggefäß	Stelle das Empfangsgefäß bereit	TRANSFER[Auffanggefäß]	S3_PROZESS_TRANSFER	Auffanggefäß	YES
S160	E160	B1	B1-S018	dsheol	74c76d589d44120f647b	S4_DAUER_ZUSTAND	Kurzhalt	Reibe die bezeichnete Stelle ein	ZUSTAND[Kurzhalt]	S4_DAUER_ZUSTAND	Kurzhalt	YES
S161	E161	B1	B1-S018	oiiin	2c82523794dcb7d2b343	S2_MATERIAL_MASS	Arbeitsstufe	Zielstufe	MASS[Arbeitsstufe]	S2_MATERIAL_MASS	Arbeitsstufe	YES
S162	E162	B1	B1-S018	olkeedy	3b70942557b3a40e8030	S3_PROZESS_TRANSFER	Langsammlung	Länger auffangen; Schluss	TRANSFER[Langsammlung]	S3_PROZESS_TRANSFER	Langsammlung	YES
S163	E163	B1	B1-S019	tedy	bc4f1f5c006c74a4d26d	S3_PROZESS_TRANSFER	Kurzabsetzung	Absetzen; Schluss	TRANSFER[Kurzabsetzung]	S3_PROZESS_TRANSFER	Kurzabsetzung	YES
S164	E164	B1	B1-S020	cheky	d904bf7b044dd3922781	S4_DAUER_ZUSTAND	Kurzwärme	Kurz wärmen	ZUSTAND[Kurzwärme]	S4_DAUER_ZUSTAND	Kurzwärme	YES
S165	E165	B1	B1-S020	shckhedy	d68bc8de3bcee09db23c	S3_PROZESS_TRANSFER	durchlassen	Seihen; Schluss	TRANSFER[durchlassen]	S3_PROZESS_TRANSFER	durchlassen	YES
S166	E166	B1	B1-S021	chal	dd0ecaf5e27d81befffc	S5_ZIEL_ANWENDUNG	Stelle	Stelle	ZIEL[Stelle]	S5_ZIEL_ANWENDUNG	Stelle	YES
S167	E167	B2	B2-S001	dchedy	259b2b3b0bf859882e2c	S3_PROZESS_TRANSFER	überführen	Arbeitsbewegung abschließen	TRANSFER[überführen]	S3_PROZESS_TRANSFER	überführen	YES
S168	E168	B2	B2-S002	qolchedy	28ffbc88b97772a75f1e	S1_BEZUG_FOLGE	weiterführen	Fortsetzen; Schluss	BEZUG[weiterführen]	S1_BEZUG_FOLGE	weiterführen	YES
S169	E169	B2	B2-S003	qokain	1645e612504fcef59ced	S2_MATERIAL_MASS	Zugabe	Eine Portion zugeben	MASS[Zugabe]	S2_MATERIAL_MASS	Zugabe	YES
S170	E170	B2	B2-S003	dy	b921a237be883a820352	S1_BEZUG_FOLGE	Diesposten	Dieser Arbeitsposten	BEZUG[Diesposten]	S1_BEZUG_FOLGE	Diesposten	YES
S171	E171	B2	B2-S003	qokeedy	7d25241b0e56c836372a	S4_DAUER_ZUSTAND	Langkontakt	Länger ansetzen; Schluss	ZUSTAND[Langkontakt]	S4_DAUER_ZUSTAND	Langkontakt	YES
S172	E172	B2	B2-S004	qokal	308e8ea2d5d190c498e8	S5_ZIEL_ANWENDUNG	Zieleinsatz	An die Stelle setzen	ZIEL[Zieleinsatz]	S5_ZIEL_ANWENDUNG	Zieleinsatz	YES
S173	E173	B2	B2-S004	lcheckhy	f329f2051370174e9a38	S3_PROZESS_TRANSFER	Abführpassage	Die zweite Öffnung	TRANSFER[Abführpassage]	S3_PROZESS_TRANSFER	Abführpassage	YES
S174	E174	B2	B2-S004	lched	ba8142680851f24c9ff2	S3_PROZESS_TRANSFER	Abführung	Hinausführen	TRANSFER[Abführung]	S3_PROZESS_TRANSFER	Abführung	YES
S175	E175	B2	B2-S004	qokeey	0275fbf14e07935b0a45	S4_DAUER_ZUSTAND	Langkontakt	Länger ansetzen	ZUSTAND[Langkontakt]	S4_DAUER_ZUSTAND	Langkontakt	YES
S176	E176	B2	B2-S004	lcheckhedy	c1db6b0a28d5cbb5d3d2	S3_PROZESS_TRANSFER	Trennabzug	Klar seihen; Schluss	TRANSFER[Trennabzug]	S3_PROZESS_TRANSFER	Trennabzug	YES
S177	E177	B2	B2-S005	qokaly	4a7a6326ac95a8809302	S5_ZIEL_ANWENDUNG	Zieleinsatz	Posten zur Stelle setzen	ZIEL[Zieleinsatz]	S5_ZIEL_ANWENDUNG	Zieleinsatz	YES
S178	E178	B2	B2-S005	solkaiin	2d2e37ccb2dacc53ee5a	S3_PROZESS_TRANSFER	Sollsammlung	Seihtuch	TRANSFER[Sollsammlung]	S3_PROZESS_TRANSFER	Sollsammlung	YES
S179	E179	B2	B2-S005	chckhy	2cc8bb3c2af19607888f	S3_PROZESS_TRANSFER	durchleiten	Führe den Posten durch den Durchlass	TRANSFER[durchleiten]	S3_PROZESS_TRANSFER	durchleiten	YES
S180	E181	B2	B2-S005	qokaiin	b5fcea1eaed06b2f2291	S2_MATERIAL_MASS	Sollstellung	Auf Sollmaß einstellen	MASS[Sollstellung]	S2_MATERIAL_MASS	Sollstellung	YES
S181	E182	B2	B2-S005	octheol	a8f891de626fc00028e9	S1_BEZUG_FOLGE	Folgevorbereitung	dieselbe örtliche Einstellung	BEZUG[Folgevorbereitung]	S1_BEZUG_FOLGE	Folgevorbereitung	YES
S182	E183	B2	B2-S005	chkeey	f0db6d30cd34f4cb2a4d	S4_DAUER_ZUSTAND	Langwärmen	Länger wärmen	ZUSTAND[Langwärmen]	S4_DAUER_ZUSTAND	Langwärmen	YES
S183	E184	B2	B2-S005	ldy	04a3877f0fc81b7597c9	S3_PROZESS_TRANSFER	abziehen	Ziehe es ab und beende den Schritt	TRANSFER[abziehen]	S3_PROZESS_TRANSFER	abziehen	YES
S184	E185	B2	B2-S006	oteey	5d5e0b288cf36864ed9d	S1_BEZUG_FOLGE	Langfolge	Längerer Folgeposten	BEZUG[Langfolge]	S1_BEZUG_FOLGE	Langfolge	YES
S185	E186	B2	B2-S006	qokal	308e8ea2d5d190c498e8	S5_ZIEL_ANWENDUNG	Zieleinsatz	An die Stelle setzen	ZIEL[Zieleinsatz]	S5_ZIEL_ANWENDUNG	Zieleinsatz	YES
S186	E187	B2	B2-S006	sheckhy	c1913ec4ff84148da6d3	S3_PROZESS_TRANSFER	Kurzpassage	Über der örtlich bezeichneten Stelle	TRANSFER[Kurzpassage]	S3_PROZESS_TRANSFER	Kurzpassage	YES
S187	E188	B2	B2-S006	qoky	276a7c2d74d1143446f4	S5_ZIEL_ANWENDUNG	Einsetzen	Posten ansetzen	ZIEL[Einsetzen]	S5_ZIEL_ANWENDUNG	Einsetzen	YES
S188	E189	B2	B2-S007	dshedy	cbb42a4fe68068325d6b	S3_PROZESS_TRANSFER	Vorabsetzschluss	Frischwasser zugeben; Schluss	TRANSFER[Vorabsetzschluss]	S3_PROZESS_TRANSFER	Vorabsetzschluss	YES
S189	E190	B2	B2-S008	sotaiin	54d0e228ca346110af05	S2_MATERIAL_MASS	Folgemaß	Folgemaß	MASS[Folgemaß]	S2_MATERIAL_MASS	Folgemaß	YES
S190	E191	B2	B2-S008	qokar	3ae9a121ba0045b913e8	S5_ZIEL_ANWENDUNG	Quelleinsatz	Daraus in den Arbeitsgang nehmen	ZIEL[Quelleinsatz]	S5_ZIEL_ANWENDUNG	Quelleinsatz	YES
S191	E192	B2	B2-S008	shedy	bc4f1f5c006c74a4d26d	S3_PROZESS_TRANSFER	Kurzabsetzung	Absetzen; Schluss	TRANSFER[Kurzabsetzung]	S3_PROZESS_TRANSFER	Kurzabsetzung	YES
S192	E193	B2	B2-S009	solshedy	daa1347f456415fe8737	S3_PROZESS_TRANSFER	Folgeabsetzen	Mit Vorigem absetzen; Schluss	TRANSFER[Folgeabsetzen]	S3_PROZESS_TRANSFER	Folgeabsetzen	YES
S193	E194	B2	B2-S010	qokeey	0275fbf14e07935b0a45	S4_DAUER_ZUSTAND	Langkontakt	Länger ansetzen	ZUSTAND[Langkontakt]	S4_DAUER_ZUSTAND	Langkontakt	YES
S194	E195	B2	B2-S010	qoky	276a7c2d74d1143446f4	S5_ZIEL_ANWENDUNG	Einsetzen	Posten ansetzen	ZIEL[Einsetzen]	S5_ZIEL_ANWENDUNG	Einsetzen	YES
S195	E196	B2	B2-S010	ls	5eff216ba51fbfb21f22	S3_PROZESS_TRANSFER	Auslass	Die erste Öffnung	TRANSFER[Auslass]	S3_PROZESS_TRANSFER	Auslass	YES
S196	E197	B2	B2-S010	cheey	b5df9126607030b95175	S3_PROZESS_TRANSFER	Klarauszug	Klarauszug	TRANSFER[Klarauszug]	S3_PROZESS_TRANSFER	Klarauszug	YES
S197	E198	B2	B2-S011	okain	1645e612504fcef59ced	S2_MATERIAL_MASS	Zugabe	Eine Portion zugeben	MASS[Zugabe]	S2_MATERIAL_MASS	Zugabe	YES
S198	E199	B2	B2-S011	char	4d4559019a961b834aa1	S1_BEZUG_FOLGE	Quelle	Aus demselben Vorrat	BEZUG[Quelle]	S1_BEZUG_FOLGE	Quelle	YES
S199	E200	B2	B2-S011	okain	1645e612504fcef59ced	S2_MATERIAL_MASS	Zugabe	Eine Portion zugeben	MASS[Zugabe]	S2_MATERIAL_MASS	Zugabe	YES
S200	E201	B2	B2-S011	qokeedy	7d25241b0e56c836372a	S4_DAUER_ZUSTAND	Langkontakt	Länger ansetzen; Schluss	ZUSTAND[Langkontakt]	S4_DAUER_ZUSTAND	Langkontakt	YES
S201	E202	B2	B2-S012	lchy	0ab57b7166de99db3a55	S3_PROZESS_TRANSFER	Abführgut	Ziehe den laufenden Flüssigkeitsposten ab	TRANSFER[Abführgut]	S3_PROZESS_TRANSFER	Abführgut	YES
S202	E203	B2	B2-S012	cheey	b5df9126607030b95175	S3_PROZESS_TRANSFER	Klarauszug	Klarauszug	TRANSFER[Klarauszug]	S3_PROZESS_TRANSFER	Klarauszug	YES
S203	E204	B2	B2-S012	qcthey	6b89d6dd70635bc60fe0	S4_DAUER_ZUSTAND	Kurzvorbereitung	Kurz bereithalten	ZUSTAND[Kurzvorbereitung]	S4_DAUER_ZUSTAND	Kurzvorbereitung	YES
S204	E205	B2	B2-S012	qokeey	0275fbf14e07935b0a45	S4_DAUER_ZUSTAND	Langkontakt	Länger ansetzen	ZUSTAND[Langkontakt]	S4_DAUER_ZUSTAND	Langkontakt	YES
S205	E206	B2	B2-S012	lcheey	5fca8fc3dee57e1d8c1f	S3_PROZESS_TRANSFER	Klarabzug	Benetzte Stelle	TRANSFER[Klarabzug]	S3_PROZESS_TRANSFER	Klarabzug	YES
S206	E207	B2	B2-S012	daiin	2f1c5e56e8f0ff459065	S2_MATERIAL_MASS	Sollmaß	Sollmaß	MASS[Sollmaß]	S2_MATERIAL_MASS	Sollmaß	YES
S207	E208	B2	B2-S012	chey	b921a237be883a820352	S1_BEZUG_FOLGE	Diesposten	Dieser Arbeitsposten	BEZUG[Diesposten]	S1_BEZUG_FOLGE	Diesposten	YES
S208	E209	B2	B2-S012	qokeeedy	d25110e0d8488927278f	S5_ZIEL_ANWENDUNG	Volleinsatz	Vollständig ansetzen; Schluss	ZIEL[Volleinsatz]	S5_ZIEL_ANWENDUNG	Volleinsatz	YES
S209	E210	B2	B2-S013	lchedy	de7321bface5628e35d6	S3_PROZESS_TRANSFER	abführen	Hinausführen; Schluss	TRANSFER[abführen]	S3_PROZESS_TRANSFER	abführen	YES
S210	E211	B2	B2-S014	lar	29e0eb222ef2fb99523a	S3_PROZESS_TRANSFER	Quellabzug	Schließe den unteren Ablauf	TRANSFER[Quellabzug]	S3_PROZESS_TRANSFER	Quellabzug	YES
S211	E212	B2	B2-S015	tshey	d4a31dbcf1ed6d9e5aa9	S1_BEZUG_FOLGE	Folgeklarlauf	Spülwasser	BEZUG[Folgeklarlauf]	S1_BEZUG_FOLGE	Folgeklarlauf	YES
S212	E213	B2	B2-S015	qokeedy	7d25241b0e56c836372a	S4_DAUER_ZUSTAND	Langkontakt	Länger ansetzen; Schluss	ZUSTAND[Langkontakt]	S4_DAUER_ZUSTAND	Langkontakt	YES
S213	E214	B2	B2-S016	cheal	dd0ecaf5e27d81befffc	S5_ZIEL_ANWENDUNG	Stelle	Stelle	ZIEL[Stelle]	S5_ZIEL_ANWENDUNG	Stelle	YES
S214	E215	B2	B2-S016	lchedar	0f15effeca7ab10bb026	S3_PROZESS_TRANSFER	Quellabführung	Aus der Quelle hinausführen	TRANSFER[Quellabführung]	S3_PROZESS_TRANSFER	Quellabführung	YES
S215	E216	B2	B2-S016	ches	db729b598e89e11452e0	S2_MATERIAL_MASS	teilen	Zu gleichen Anteilen	MASS[teilen]	S2_MATERIAL_MASS	teilen	YES
S216	E217	B2	B2-S016	aiin	2f1c5e56e8f0ff459065	S2_MATERIAL_MASS	Sollmaß	Sollmaß	MASS[Sollmaß]	S2_MATERIAL_MASS	Sollmaß	YES
S217	E218	B2	B2-S016	oteey	5d5e0b288cf36864ed9d	S1_BEZUG_FOLGE	Langfolge	Längerer Folgeposten	BEZUG[Langfolge]	S1_BEZUG_FOLGE	Langfolge	YES
S218	E219	B2	B2-S016	qokaiin	b5fcea1eaed06b2f2291	S2_MATERIAL_MASS	Sollstellung	Auf Sollmaß einstellen	MASS[Sollstellung]	S2_MATERIAL_MASS	Sollstellung	YES
S219	E220	B2	B2-S016	okey	08bd5ca0c2ad137a056d	S4_DAUER_ZUSTAND	Kurzkontakt	Kurz ansetzen	ZUSTAND[Kurzkontakt]	S4_DAUER_ZUSTAND	Kurzkontakt	YES
S220	E221	B2	B2-S016	pchedy	65df3cd9e59060042d47	S3_PROZESS_TRANSFER	Zuführung	Hineinführen; Schluss	TRANSFER[Zuführung]	S3_PROZESS_TRANSFER	Zuführung	YES
S221	E222	B2	B2-S017	rsheal	98bdc4244c84cbef3321	S4_DAUER_ZUSTAND	Zielkurzhalt	Warmwasser einlassen	ZUSTAND[Zielkurzhalt]	S4_DAUER_ZUSTAND	Zielkurzhalt	YES
S222	E223	B2	B2-S017	daldy	78b3b3140714da19090d	S5_ZIEL_ANWENDUNG	Zielschluss	Wiederhole es an der zweiten Öffnung und beende den Schritt	ZIEL[Zielschluss]	S5_ZIEL_ANWENDUNG	Zielschluss	YES
S223	E224	B2	B2-S018	qokeedy	7d25241b0e56c836372a	S4_DAUER_ZUSTAND	Langkontakt	Länger ansetzen; Schluss	ZUSTAND[Langkontakt]	S4_DAUER_ZUSTAND	Langkontakt	YES
S224	E225	B2	B2-S019	rshedy	7f68f60279efe6b28cd7	S3_PROZESS_TRANSFER	Absetzschluss	Führe die Waschung aus; Schluss	TRANSFER[Absetzschluss]	S3_PROZESS_TRANSFER	Absetzschluss	YES
S225	E226	B2	B2-S020	qoteedy	ff178343c18e287ce3b7	S1_BEZUG_FOLGE	Langfolgestufe	Längerer Folgeschritt; Schluss	BEZUG[Langfolgestufe]	S1_BEZUG_FOLGE	Langfolgestufe	YES
S226	E227	B2	B2-S021	qokeedy	7d25241b0e56c836372a	S4_DAUER_ZUSTAND	Langkontakt	Länger ansetzen; Schluss	ZUSTAND[Langkontakt]	S4_DAUER_ZUSTAND	Langkontakt	YES
S227	E228	B2	B2-S022	lochedy	f2af6326898fb5b490a4	S3_PROZESS_TRANSFER	Abführung	Den Rest hinausführen; Schluss	TRANSFER[Abführung]	S3_PROZESS_TRANSFER	Abführung	YES
S228	E229	B3	B3-S001	olkeedy	3b70942557b3a40e8030	S3_PROZESS_TRANSFER	Langsammlung	Länger auffangen; Schluss	TRANSFER[Langsammlung]	S3_PROZESS_TRANSFER	Langsammlung	YES
S229	E230	B3	B3-S002	qotal	90bcf0a9ec0ef56399e6	S5_ZIEL_ANWENDUNG	Folgeziel	Folgestelle	ZIEL[Folgeziel]	S5_ZIEL_ANWENDUNG	Folgeziel	YES
S230	E231	B3	B3-S002	chkeedy	a84fbe3ad380df345b97	S4_DAUER_ZUSTAND	Langwärmen	Länger wärmen; Schluss	ZUSTAND[Langwärmen]	S4_DAUER_ZUSTAND	Langwärmen	YES
S231	E232	B3	B3-S003	chey	b921a237be883a820352	S1_BEZUG_FOLGE	Diesposten	Dieser Arbeitsposten	BEZUG[Diesposten]	S1_BEZUG_FOLGE	Diesposten	YES
S232	E233	B3	B3-S003	daiin	2f1c5e56e8f0ff459065	S2_MATERIAL_MASS	Sollmaß	Sollmaß	MASS[Sollmaß]	S2_MATERIAL_MASS	Sollmaß	YES
S233	E234	B3	B3-S003	chey	b921a237be883a820352	S1_BEZUG_FOLGE	Diesposten	Dieser Arbeitsposten	BEZUG[Diesposten]	S1_BEZUG_FOLGE	Diesposten	YES
S234	E235	B3	B3-S003	lchedy	de7321bface5628e35d6	S3_PROZESS_TRANSFER	abführen	Hinausführen; Schluss	TRANSFER[abführen]	S3_PROZESS_TRANSFER	abführen	YES
S235	E236	B3	B3-S004	qokaiin	b5fcea1eaed06b2f2291	S2_MATERIAL_MASS	Sollstellung	Auf Sollmaß einstellen	MASS[Sollstellung]	S2_MATERIAL_MASS	Sollstellung	YES
S236	E237	B3	B3-S004	qotal	90bcf0a9ec0ef56399e6	S5_ZIEL_ANWENDUNG	Folgeziel	Folgestelle	ZIEL[Folgeziel]	S5_ZIEL_ANWENDUNG	Folgeziel	YES
S237	E238	B3	B3-S004	dar	4d4559019a961b834aa1	S1_BEZUG_FOLGE	Quelle	Aus demselben Vorrat	BEZUG[Quelle]	S1_BEZUG_FOLGE	Quelle	YES
S238	E239	B3	B3-S005	schedy	259b2b3b0bf859882e2c	S3_PROZESS_TRANSFER	überführen	Arbeitsbewegung abschließen	TRANSFER[überführen]	S3_PROZESS_TRANSFER	überführen	YES
S239	E240	B3	B3-S006	chedchy	5e8441397e7c0faf042b	S3_PROZESS_TRANSFER	Postentransfer	Den laufenden Posten zuführen oder umsetzen	TRANSFER[Postentransfer]	S3_PROZESS_TRANSFER	Postentransfer	YES
S240	E241	B3	B3-S006	qokal	308e8ea2d5d190c498e8	S5_ZIEL_ANWENDUNG	Zieleinsatz	An die Stelle setzen	ZIEL[Zieleinsatz]	S5_ZIEL_ANWENDUNG	Zieleinsatz	YES
S241	E242	B3	B3-S006	olchedy	28ffbc88b97772a75f1e	S1_BEZUG_FOLGE	weiterführen	Fortsetzen; Schluss	BEZUG[weiterführen]	S1_BEZUG_FOLGE	weiterführen	YES
S242	E243	B3	B3-S007	qokaiin	b5fcea1eaed06b2f2291	S2_MATERIAL_MASS	Sollstellung	Auf Sollmaß einstellen	MASS[Sollstellung]	S2_MATERIAL_MASS	Sollstellung	YES
S243	E244	B3	B3-S007	chedy	6f7ff8287eddf4da9fdb	S3_PROZESS_TRANSFER	Umsetzen	Den laufenden Posten umsetzen oder durcharbeiten	TRANSFER[Umsetzen]	S3_PROZESS_TRANSFER	Umsetzen	YES
S244	E245	B3	B3-S007	qokeedy	7d25241b0e56c836372a	S4_DAUER_ZUSTAND	Langkontakt	Länger ansetzen; Schluss	ZUSTAND[Langkontakt]	S4_DAUER_ZUSTAND	Langkontakt	YES
S245	E246	B3	B3-S008	lchedy	de7321bface5628e35d6	S3_PROZESS_TRANSFER	abführen	Hinausführen; Schluss	TRANSFER[abführen]	S3_PROZESS_TRANSFER	abführen	YES
S246	E247	B3	B3-S009	qoky	276a7c2d74d1143446f4	S5_ZIEL_ANWENDUNG	Einsetzen	Posten ansetzen	ZIEL[Einsetzen]	S5_ZIEL_ANWENDUNG	Einsetzen	YES
S247	E248	B3	B3-S010	pchedal	ba540da978ea132f6da5	S3_PROZESS_TRANSFER	Zielzuführung	Einfüllstelle	TRANSFER[Zielzuführung]	S3_PROZESS_TRANSFER	Zielzuführung	YES
S248	E249	B3	B3-S010	otedy	c45ebac60774620561e2	S1_BEZUG_FOLGE	Kurzfolge	Kurzer Folgeschritt; Schluss	BEZUG[Kurzfolge]	S1_BEZUG_FOLGE	Kurzfolge	YES
S249	E250	B3	B3-S011	shecthedchy	348e81ba084c5acdb32b	S3_PROZESS_TRANSFER	Vorbereitungstransfer	Streiche den Posten auf	TRANSFER[Vorbereitungstransfer]	S3_PROZESS_TRANSFER	Vorbereitungstransfer	YES
S250	E251	B3	B3-S011	qoky	276a7c2d74d1143446f4	S5_ZIEL_ANWENDUNG	Einsetzen	Posten ansetzen	ZIEL[Einsetzen]	S5_ZIEL_ANWENDUNG	Einsetzen	YES
S251	E252	B3	B3-S011	chedy	6f7ff8287eddf4da9fdb	S3_PROZESS_TRANSFER	Umsetzen	Den laufenden Posten umsetzen oder durcharbeiten	TRANSFER[Umsetzen]	S3_PROZESS_TRANSFER	Umsetzen	YES
S252	E253	B3	B3-S011	chary	0bdc8b6db811b4e67a63	S1_BEZUG_FOLGE	Quellposten	Und lasse es abkühlen	BEZUG[Quellposten]	S1_BEZUG_FOLGE	Quellposten	YES
S253	E254	B3	B3-S012	sor	7a4bb8136330ee4e6e56	S1_BEZUG_FOLGE	Ansatz	Ansatz	BEZUG[Ansatz]	S1_BEZUG_FOLGE	Ansatz	YES
