copy_id	unit_id	page	scribe_profile	group_count	source_surface_sequence	rendered_surface_sequence	atom_sequence	fixed_generated_prose_de	surface_changes	profile_matches	semantic_readback_changed	status
H4-S002::S4_MIXED_COMPACT	H4-S002	f55v	S4_MIXED_COMPACT	3	daiin chedy talam	aiin chedchy talam	AIIN | CHD+Y | AL+AM	Bildbesitzer: diese Bildpflanze. Kartenfolge: Sollmaß; laufenden Posten umsetzen; am Ziel verwahren. Der Pflanzenartikel setzt dabei voraus: das Ergebnis des gerade geführten Auszugsgangs; der laufende Arbeitsansatz; eine abgeteilte Portion.	2	1	NO	SAFE_ALLOGRAPHIC_RENDERING
H4-S003::S1_BARE_MASTER	H4-S003	f55v	S1_BARE_MASTER	4	ykaiin cheoar cheeky oldy	ykaiin cheoar chkeey oldy	Y+AIIN | CHEO+AR | CHK+EE+Y | OL+CLOSE	Bildbesitzer: diese Bildpflanze. Kartenfolge: Postenmaß; Auszug entnehmen; länger erwärmen und offen halten; Fortsetzung abschließen. Der Pflanzenartikel setzt dabei voraus: das Ergebnis des gerade geführten Auszugsgangs.	1	4	NO	SAFE_ALLOGRAPHIC_RENDERING
H4-S003::S2_Q_CELL_SCRIBE	H4-S003	f55v	S2_Q_CELL_SCRIBE	4	ykaiin cheoar cheeky oldy	ykaiin kchoar cheeky oldy	Y+AIIN | CHEO+AR | CHK+EE+Y | OL+CLOSE	Bildbesitzer: diese Bildpflanze. Kartenfolge: Postenmaß; Auszug entnehmen; länger erwärmen und offen halten; Fortsetzung abschließen. Der Pflanzenartikel setzt dabei voraus: das Ergebnis des gerade geführten Auszugsgangs.	1	0	NO	SAFE_ALLOGRAPHIC_RENDERING
H4-S003::S3_S_LINE_SCRIBE	H4-S003	f55v	S3_S_LINE_SCRIBE	4	ykaiin cheoar cheeky oldy	ykaiin cheoar chkeey oldy	Y+AIIN | CHEO+AR | CHK+EE+Y | OL+CLOSE	Bildbesitzer: diese Bildpflanze. Kartenfolge: Postenmaß; Auszug entnehmen; länger erwärmen und offen halten; Fortsetzung abschließen. Der Pflanzenartikel setzt dabei voraus: das Ergebnis des gerade geführten Auszugsgangs.	1	0	NO	SAFE_ALLOGRAPHIC_RENDERING
H4-S003::S4_MIXED_COMPACT	H4-S003	f55v	S4_MIXED_COMPACT	4	ykaiin cheoar cheeky oldy	ykaiin kchoar cheeky oldy	Y+AIIN | CHEO+AR | CHK+EE+Y | OL+CLOSE	Bildbesitzer: diese Bildpflanze. Kartenfolge: Postenmaß; Auszug entnehmen; länger erwärmen und offen halten; Fortsetzung abschließen. Der Pflanzenartikel setzt dabei voraus: das Ergebnis des gerade geführten Auszugsgangs.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
H4-S004::S1_BARE_MASTER	H4-S004	f55v	S1_BARE_MASTER	6	aiin okal oltchy or y orain	daiin okal oltchy or dy orain	AIIN | OK+AL | OL+CTH+Y | OR | Y | OR+AIN	Bildbesitzer: diese Bildpflanze. Kartenfolge: Sollmaß; dort ansetzen; bereiten Posten weiterführen; Ansatz; dieser Posten; Ansatzportion. Der Pflanzenartikel setzt dabei voraus: der laufende Arbeitsansatz; die bezeichnete örtliche Stelle; das örtliche Sollmaß.	2	6	NO	SAFE_ALLOGRAPHIC_RENDERING
H4-S004::S2_Q_CELL_SCRIBE	H4-S004	f55v	S2_Q_CELL_SCRIBE	6	aiin okal oltchy or y orain	saiin qokal oltchy sor y orain	AIIN | OK+AL | OL+CTH+Y | OR | Y | OR+AIN	Bildbesitzer: diese Bildpflanze. Kartenfolge: Sollmaß; dort ansetzen; bereiten Posten weiterführen; Ansatz; dieser Posten; Ansatzportion. Der Pflanzenartikel setzt dabei voraus: der laufende Arbeitsansatz; die bezeichnete örtliche Stelle; das örtliche Sollmaß.	3	1	NO	SAFE_ALLOGRAPHIC_RENDERING
H4-S004::S3_S_LINE_SCRIBE	H4-S004	f55v	S3_S_LINE_SCRIBE	6	aiin okal oltchy or y orain	saiin okal oltchy sor shy orain	AIIN | OK+AL | OL+CTH+Y | OR | Y | OR+AIN	Bildbesitzer: diese Bildpflanze. Kartenfolge: Sollmaß; dort ansetzen; bereiten Posten weiterführen; Ansatz; dieser Posten; Ansatzportion. Der Pflanzenartikel setzt dabei voraus: der laufende Arbeitsansatz; die bezeichnete örtliche Stelle; das örtliche Sollmaß.	3	3	NO	SAFE_ALLOGRAPHIC_RENDERING
H4-S004::S4_MIXED_COMPACT	H4-S004	f55v	S4_MIXED_COMPACT	6	aiin okal oltchy or y orain	aiin okal oltchy or dy orain	AIIN | OK+AL | OL+CTH+Y | OR | Y | OR+AIN	Bildbesitzer: diese Bildpflanze. Kartenfolge: Sollmaß; dort ansetzen; bereiten Posten weiterführen; Ansatz; dieser Posten; Ansatzportion. Der Pflanzenartikel setzt dabei voraus: der laufende Arbeitsansatz; die bezeichnete örtliche Stelle; das örtliche Sollmaß.	1	6	NO	SAFE_ALLOGRAPHIC_RENDERING
H5-S001::S1_BARE_MASTER	H5-S001	f56r	S1_BARE_MASTER	9	chochor cho chodaly daiin sho kchol otchor choky dal	chochor cho chodaly aiin cho kchol otchor oky ral	HO+OR | HO | HO+AL+Y | AIIN | HO | KCH+OL | OT+OR | OK+Y | AL	Bildbesitzer: diese Bildpflanze. Kartenfolge: Zutatenansatz; Eingangsposten oder Zutat; diese Zutat zur Stelle bringen; Sollmaß; Zutat; weiter bearbeiten; Folgeansatz; aktuellen Posten ansetzen; dorthin. Der Pflanzenartikel setzt dabei voraus: die abgebildete Pflanze; der bild- oder exemplarbestimmte Blütenteil; der aktuell verarbeitete Pflanzenposten; die bezeichnete örtliche Stelle; das örtliche Sollmaß.	4	9	NO	SAFE_ALLOGRAPHIC_RENDERING
H5-S001::S2_Q_CELL_SCRIBE	H5-S001	f56r	S2_Q_CELL_SCRIBE	9	chochor cho chodaly daiin sho kchol otchor choky dal	chochor sho chodaly aiin cho kchol qotchor qokchy ral	HO+OR | HO | HO+AL+Y | AIIN | HO | KCH+OL | OT+OR | OK+Y | AL	Bildbesitzer: diese Bildpflanze. Kartenfolge: Zutatenansatz; Eingangsposten oder Zutat; diese Zutat zur Stelle bringen; Sollmaß; Zutat; weiter bearbeiten; Folgeansatz; aktuellen Posten ansetzen; dorthin. Der Pflanzenartikel setzt dabei voraus: die abgebildete Pflanze; der bild- oder exemplarbestimmte Blütenteil; der aktuell verarbeitete Pflanzenposten; die bezeichnete örtliche Stelle; das örtliche Sollmaß.	6	2	NO	SAFE_ALLOGRAPHIC_RENDERING
H5-S001::S3_S_LINE_SCRIBE	H5-S001	f56r	S3_S_LINE_SCRIBE	9	chochor cho chodaly daiin sho kchol otchor choky dal	chochor sho chodaly saiin sho kchol qotchor qokchy sal	HO+OR | HO | HO+AL+Y | AIIN | HO | KCH+OL | OT+OR | OK+Y | AL	Bildbesitzer: diese Bildpflanze. Kartenfolge: Zutatenansatz; Eingangsposten oder Zutat; diese Zutat zur Stelle bringen; Sollmaß; Zutat; weiter bearbeiten; Folgeansatz; aktuellen Posten ansetzen; dorthin. Der Pflanzenartikel setzt dabei voraus: die abgebildete Pflanze; der bild- oder exemplarbestimmte Blütenteil; der aktuell verarbeitete Pflanzenposten; die bezeichnete örtliche Stelle; das örtliche Sollmaß.	5	4	NO	SAFE_ALLOGRAPHIC_RENDERING
H5-S001::S4_MIXED_COMPACT	H5-S001	f56r	S4_MIXED_COMPACT	9	chochor cho chodaly daiin sho kchol otchor choky dal	chochor sho chodaly daiin cho kchol otchor okchy al	HO+OR | HO | HO+AL+Y | AIIN | HO | KCH+OL | OT+OR | OK+Y | AL	Bildbesitzer: diese Bildpflanze. Kartenfolge: Zutatenansatz; Eingangsposten oder Zutat; diese Zutat zur Stelle bringen; Sollmaß; Zutat; weiter bearbeiten; Folgeansatz; aktuellen Posten ansetzen; dorthin. Der Pflanzenartikel setzt dabei voraus: die abgebildete Pflanze; der bild- oder exemplarbestimmte Blütenteil; der aktuell verarbeitete Pflanzenposten; die bezeichnete örtliche Stelle; das örtliche Sollmaß.	4	4	NO	SAFE_ALLOGRAPHIC_RENDERING
H5-S002::S1_BARE_MASTER	H5-S002	f56r	S1_BARE_MASTER	4	schol choy choky cheeckhody	dchol choy chokchy cheeckhody	PREV+OL | HO+Y | OK+Y | EE+CKH+HO+CLOSE	Bildbesitzer: diese Bildpflanze. Kartenfolge: vorigen Posten fortsetzen; diese Zutat; aktuellen Posten ansetzen; länger auftragen; Schluss. Der Pflanzenartikel setzt dabei voraus: das für den Gang vorgesehene Wasser; die bezeichnete örtliche Stelle.	2	4	NO	SAFE_ALLOGRAPHIC_RENDERING
H5-S002::S2_Q_CELL_SCRIBE	H5-S002	f56r	S2_Q_CELL_SCRIBE	4	schol choy choky cheeckhody	dchol choy qoky cheeckhody	PREV+OL | HO+Y | OK+Y | EE+CKH+HO+CLOSE	Bildbesitzer: diese Bildpflanze. Kartenfolge: vorigen Posten fortsetzen; diese Zutat; aktuellen Posten ansetzen; länger auftragen; Schluss. Der Pflanzenartikel setzt dabei voraus: das für den Gang vorgesehene Wasser; die bezeichnete örtliche Stelle.	2	1	NO	SAFE_ALLOGRAPHIC_RENDERING
H5-S002::S3_S_LINE_SCRIBE	H5-S002	f56r	S3_S_LINE_SCRIBE	4	schol choy choky cheeckhody	schol choy chokchy cheeckhody	PREV+OL | HO+Y | OK+Y | EE+CKH+HO+CLOSE	Bildbesitzer: diese Bildpflanze. Kartenfolge: vorigen Posten fortsetzen; diese Zutat; aktuellen Posten ansetzen; länger auftragen; Schluss. Der Pflanzenartikel setzt dabei voraus: das für den Gang vorgesehene Wasser; die bezeichnete örtliche Stelle.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
H5-S002::S4_MIXED_COMPACT	H5-S002	f56r	S4_MIXED_COMPACT	4	schol choy choky cheeckhody	dchol choy oky cheeckhody	PREV+OL | HO+Y | OK+Y | EE+CKH+HO+CLOSE	Bildbesitzer: diese Bildpflanze. Kartenfolge: vorigen Posten fortsetzen; diese Zutat; aktuellen Posten ansetzen; länger auftragen; Schluss. Der Pflanzenartikel setzt dabei voraus: das für den Gang vorgesehene Wasser; die bezeichnete örtliche Stelle.	2	2	NO	SAFE_ALLOGRAPHIC_RENDERING
H5-S003::S1_BARE_MASTER	H5-S003	f56r	S1_BARE_MASTER	4	sh cho kchey qokokchy	sh cho kchey qokokchy	SH | HO | KCH+E+Y | OK+OK+Y	Bildbesitzer: diese Bildpflanze. Kartenfolge: halten; Eingangsposten oder Zutat; diesen Posten kurz bearbeiten; erneut ansetzen. Der Pflanzenartikel setzt dabei voraus: der aktuell verarbeitete Pflanzenposten.	0	2	NO	SAFE_ALLOGRAPHIC_RENDERING
H5-S003::S2_Q_CELL_SCRIBE	H5-S003	f56r	S2_Q_CELL_SCRIBE	4	sh cho kchey qokokchy	sh sho qekey qokokchy	SH | HO | KCH+E+Y | OK+OK+Y	Bildbesitzer: diese Bildpflanze. Kartenfolge: halten; Eingangsposten oder Zutat; diesen Posten kurz bearbeiten; erneut ansetzen. Der Pflanzenartikel setzt dabei voraus: der aktuell verarbeitete Pflanzenposten.	2	2	NO	SAFE_ALLOGRAPHIC_RENDERING
H5-S003::S3_S_LINE_SCRIBE	H5-S003	f56r	S3_S_LINE_SCRIBE	4	sh cho kchey qokokchy	sh sho qekey qokokchy	SH | HO | KCH+E+Y | OK+OK+Y	Bildbesitzer: diese Bildpflanze. Kartenfolge: halten; Eingangsposten oder Zutat; diesen Posten kurz bearbeiten; erneut ansetzen. Der Pflanzenartikel setzt dabei voraus: der aktuell verarbeitete Pflanzenposten.	2	2	NO	SAFE_ALLOGRAPHIC_RENDERING
H5-S003::S4_MIXED_COMPACT	H5-S003	f56r	S4_MIXED_COMPACT	4	sh cho kchey qokokchy	sh sho kchey qokokchy	SH | HO | KCH+E+Y | OK+OK+Y	Bildbesitzer: diese Bildpflanze. Kartenfolge: halten; Eingangsposten oder Zutat; diesen Posten kurz bearbeiten; erneut ansetzen. Der Pflanzenartikel setzt dabei voraus: der aktuell verarbeitete Pflanzenposten.	1	0	NO	SAFE_ALLOGRAPHIC_RENDERING
H5-S004::S1_BARE_MASTER	H5-S004	f56r	S1_BARE_MASTER	3	okchy chokcheo kchal	choky chokcheo kchal	OK+Y | OK+CHEO | KCH+AL	Bildbesitzer: diese Bildpflanze. Kartenfolge: Posten zur Weiterbearbeitung ansetzen; Auszug zugeben; an der Zielstelle bearbeiten. Der Pflanzenartikel setzt dabei voraus: das im Rezept vorgesehene Weinmedium; das Ergebnis des gerade geführten Auszugsgangs; das für den Durchgang vorgesehene Tuch.	1	3	NO	SAFE_ALLOGRAPHIC_RENDERING
H5-S004::S2_Q_CELL_SCRIBE	H5-S004	f56r	S2_Q_CELL_SCRIBE	3	okchy chokcheo kchal	qoky chokcheo kchal	OK+Y | OK+CHEO | KCH+AL	Bildbesitzer: diese Bildpflanze. Kartenfolge: Posten zur Weiterbearbeitung ansetzen; Auszug zugeben; an der Zielstelle bearbeiten. Der Pflanzenartikel setzt dabei voraus: das im Rezept vorgesehene Weinmedium; das Ergebnis des gerade geführten Auszugsgangs; das für den Durchgang vorgesehene Tuch.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
H5-S004::S3_S_LINE_SCRIBE	H5-S004	f56r	S3_S_LINE_SCRIBE	3	okchy chokcheo kchal	okchy chokcheo kchal	OK+Y | OK+CHEO | KCH+AL	Bildbesitzer: diese Bildpflanze. Kartenfolge: Posten zur Weiterbearbeitung ansetzen; Auszug zugeben; an der Zielstelle bearbeiten. Der Pflanzenartikel setzt dabei voraus: das im Rezept vorgesehene Weinmedium; das Ergebnis des gerade geführten Auszugsgangs; das für den Durchgang vorgesehene Tuch.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
H5-S004::S4_MIXED_COMPACT	H5-S004	f56r	S4_MIXED_COMPACT	3	okchy chokcheo kchal	oky chokcheo kchal	OK+Y | OK+CHEO | KCH+AL	Bildbesitzer: diese Bildpflanze. Kartenfolge: Posten zur Weiterbearbeitung ansetzen; Auszug zugeben; an der Zielstelle bearbeiten. Der Pflanzenartikel setzt dabei voraus: das im Rezept vorgesehene Weinmedium; das Ergebnis des gerade geführten Auszugsgangs; das für den Durchgang vorgesehene Tuch.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
H5-S005::S1_BARE_MASTER	H5-S005	f56r	S1_BARE_MASTER	4	sho chokchy kchoar sotodan	cho okchy kchoar sotodan	HO | OK+Y | CHEO+AR | OT+DAN	Bildbesitzer: diese Bildpflanze. Kartenfolge: Zutat; Posten zur Weiterbearbeitung ansetzen; Auszug daraus; danach anwenden. Der Pflanzenartikel setzt dabei voraus: das Ergebnis des gerade geführten Auszugsgangs.	2	3	NO	SAFE_ALLOGRAPHIC_RENDERING
H5-S005::S2_Q_CELL_SCRIBE	H5-S005	f56r	S2_Q_CELL_SCRIBE	4	sho chokchy kchoar sotodan	cho qokchy cheoar sotodan	HO | OK+Y | CHEO+AR | OT+DAN	Bildbesitzer: diese Bildpflanze. Kartenfolge: Zutat; Posten zur Weiterbearbeitung ansetzen; Auszug daraus; danach anwenden. Der Pflanzenartikel setzt dabei voraus: das Ergebnis des gerade geführten Auszugsgangs.	3	1	NO	SAFE_ALLOGRAPHIC_RENDERING
H5-S005::S3_S_LINE_SCRIBE	H5-S005	f56r	S3_S_LINE_SCRIBE	4	sho chokchy kchoar sotodan	sho qokchy kchoar sotodan	HO | OK+Y | CHEO+AR | OT+DAN	Bildbesitzer: diese Bildpflanze. Kartenfolge: Zutat; Posten zur Weiterbearbeitung ansetzen; Auszug daraus; danach anwenden. Der Pflanzenartikel setzt dabei voraus: das Ergebnis des gerade geführten Auszugsgangs.	1	2	NO	SAFE_ALLOGRAPHIC_RENDERING
H5-S005::S4_MIXED_COMPACT	H5-S005	f56r	S4_MIXED_COMPACT	4	sho chokchy kchoar sotodan	cho okchy cheoar sotodan	HO | OK+Y | CHEO+AR | OT+DAN	Bildbesitzer: diese Bildpflanze. Kartenfolge: Zutat; Posten zur Weiterbearbeitung ansetzen; Auszug daraus; danach anwenden. Der Pflanzenartikel setzt dabei voraus: das Ergebnis des gerade geführten Auszugsgangs.	3	1	NO	SAFE_ALLOGRAPHIC_RENDERING
H5-S006::S1_BARE_MASTER	H5-S006	f56r	S1_BARE_MASTER	3	otchey keol daiin	otchey keol chaiin	OT+Y | E+OL | AIIN	Bildbesitzer: diese Bildpflanze. Kartenfolge: nächster Teilposten; kurz weiterbearbeiten; Sollmaß. Der Pflanzenartikel setzt dabei voraus: der abgeteilte Teil; das örtliche Sollmaß.	1	3	NO	SAFE_ALLOGRAPHIC_RENDERING
H5-S006::S2_Q_CELL_SCRIBE	H5-S006	f56r	S2_Q_CELL_SCRIBE	3	otchey keol daiin	qotchy teol chaiin	OT+Y | E+OL | AIIN	Bildbesitzer: diese Bildpflanze. Kartenfolge: nächster Teilposten; kurz weiterbearbeiten; Sollmaß. Der Pflanzenartikel setzt dabei voraus: der abgeteilte Teil; das örtliche Sollmaß.	3	1	NO	SAFE_ALLOGRAPHIC_RENDERING
H5-S006::S3_S_LINE_SCRIBE	H5-S006	f56r	S3_S_LINE_SCRIBE	3	otchey keol daiin	qotchy keol saiin	OT+Y | E+OL | AIIN	Bildbesitzer: diese Bildpflanze. Kartenfolge: nächster Teilposten; kurz weiterbearbeiten; Sollmaß. Der Pflanzenartikel setzt dabei voraus: der abgeteilte Teil; das örtliche Sollmaß.	2	1	NO	SAFE_ALLOGRAPHIC_RENDERING
H5-S006::S4_MIXED_COMPACT	H5-S006	f56r	S4_MIXED_COMPACT	3	otchey keol daiin	otchey teol aiin	OT+Y | E+OL | AIIN	Bildbesitzer: diese Bildpflanze. Kartenfolge: nächster Teilposten; kurz weiterbearbeiten; Sollmaß. Der Pflanzenartikel setzt dabei voraus: der abgeteilte Teil; das örtliche Sollmaß.	2	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S001::S1_BARE_MASTER	B1-S001	f81v	S1_BARE_MASTER	1	qokedy	qokedy	OK+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: kurz ansetzen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; die bezeichnete örtliche Stelle.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S001::S2_Q_CELL_SCRIBE	B1-S001	f81v	S2_Q_CELL_SCRIBE	1	qokedy	qokedy	OK+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: kurz ansetzen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; die bezeichnete örtliche Stelle.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S001::S3_S_LINE_SCRIBE	B1-S001	f81v	S3_S_LINE_SCRIBE	1	qokedy	qokedy	OK+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: kurz ansetzen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; die bezeichnete örtliche Stelle.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S001::S4_MIXED_COMPACT	B1-S001	f81v	S4_MIXED_COMPACT	1	qokedy	qokedy	OK+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: kurz ansetzen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; die bezeichnete örtliche Stelle.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S002::S1_BARE_MASTER	B1-S002	f81v	S1_BARE_MASTER	19	okaiin kair okal sar ol kain olkain al ol rol dl olor ol sheckhal daiin qokeedal daiin chckhy schedy	okaiin kair okal dar ol kain olkain dal cheol ol dl olor chol sheckhal chaiin qokeedal daiin chckhy dchedy	OK+AIIN | AIR | OK+AL | AR | OL | AIN | OL+AIN | AL | OL | OL | LOCAL_WHOLE | OL+OR | OL | CKH+E+AL | AIIN | OK+EE+AL | AIIN | CKH+Y | CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: auf Sollmaß einstellen; Beckenwasser; dort ansetzen; aus dem Ansatz; fortsetzen; eine Portion; weitere Portion; dorthin; fortsetzen; vom vorigen Gang weiterführen; Zusatz; Fortsetzungsansatz; fortsetzen; kurz zur Zielstelle durchleiten; Sollmaß; dort länger halten; Sollmaß; durchleiten; Posten überführen; Schluss. Die gezeichnete Station setzt dabei voraus: der laufende Arbeitsansatz; das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß; der abgeteilte Teil.	7	17	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S002::S2_Q_CELL_SCRIBE	B1-S002	f81v	S2_Q_CELL_SCRIBE	19	okaiin kair okal sar ol kain olkain al ol rol dl olor ol sheckhal daiin qokeedal daiin chckhy schedy	qokaiin kair qokal char qol chkain qolkain dal qol qolky dl cholor qol sheckhal daiin qokeedal taiin shckhy dchdy	OK+AIIN | AIR | OK+AL | AR | OL | AIN | OL+AIN | AL | OL | OL | LOCAL_WHOLE | OL+OR | OL | CKH+E+AL | AIIN | OK+EE+AL | AIIN | CKH+Y | CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: auf Sollmaß einstellen; Beckenwasser; dort ansetzen; aus dem Ansatz; fortsetzen; eine Portion; weitere Portion; dorthin; fortsetzen; vom vorigen Gang weiterführen; Zusatz; Fortsetzungsansatz; fortsetzen; kurz zur Zielstelle durchleiten; Sollmaß; dort länger halten; Sollmaß; durchleiten; Posten überführen; Schluss. Die gezeichnete Station setzt dabei voraus: der laufende Arbeitsansatz; das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß; der abgeteilte Teil.	14	8	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S002::S3_S_LINE_SCRIBE	B1-S002	f81v	S3_S_LINE_SCRIBE	19	okaiin kair okal sar ol kain olkain al ol rol dl olor ol sheckhal daiin qokeedal daiin chckhy schedy	qokaiin schedair qokal sar sol kain qolkain sal sol sol dl olor sol sheckhal saiin qokeedal saiin shckhy schedy	OK+AIIN | AIR | OK+AL | AR | OL | AIN | OL+AIN | AL | OL | OL | LOCAL_WHOLE | OL+OR | OL | CKH+E+AL | AIIN | OK+EE+AL | AIIN | CKH+Y | CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: auf Sollmaß einstellen; Beckenwasser; dort ansetzen; aus dem Ansatz; fortsetzen; eine Portion; weitere Portion; dorthin; fortsetzen; vom vorigen Gang weiterführen; Zusatz; Fortsetzungsansatz; fortsetzen; kurz zur Zielstelle durchleiten; Sollmaß; dort länger halten; Sollmaß; durchleiten; Posten überführen; Schluss. Die gezeichnete Station setzt dabei voraus: der laufende Arbeitsansatz; das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß; der abgeteilte Teil.	12	12	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S002::S4_MIXED_COMPACT	B1-S002	f81v	S4_MIXED_COMPACT	19	okaiin kair okal sar ol kain olkain al ol rol dl olor ol sheckhal daiin qokeedal daiin chckhy schedy	okaiin schedair okal dar ol chkain olkain dal ol ol dl olor ol sheckhal aiin qokeedal aiin shckhy dchdy	OK+AIIN | AIR | OK+AL | AR | OL | AIN | OL+AIN | AL | OL | OL | LOCAL_WHOLE | OL+OR | OL | CKH+E+AL | AIIN | OK+EE+AL | AIIN | CKH+Y | CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: auf Sollmaß einstellen; Beckenwasser; dort ansetzen; aus dem Ansatz; fortsetzen; eine Portion; weitere Portion; dorthin; fortsetzen; vom vorigen Gang weiterführen; Zusatz; Fortsetzungsansatz; fortsetzen; kurz zur Zielstelle durchleiten; Sollmaß; dort länger halten; Sollmaß; durchleiten; Posten überführen; Schluss. Die gezeichnete Station setzt dabei voraus: der laufende Arbeitsansatz; das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß; der abgeteilte Teil.	9	14	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S003::S1_BARE_MASTER	B1-S003	f81v	S1_BARE_MASTER	2	qol sshkchdy	rol sshkchdy	OL | SH+KCH+CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: fortsetzen; im Arbeitsgang schwenken; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S003::S2_Q_CELL_SCRIBE	B1-S003	f81v	S2_Q_CELL_SCRIBE	2	qol sshkchdy	qol sshkchdy	OL | SH+KCH+CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: fortsetzen; im Arbeitsgang schwenken; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S003::S3_S_LINE_SCRIBE	B1-S003	f81v	S3_S_LINE_SCRIBE	2	qol sshkchdy	sol sshkchdy	OL | SH+KCH+CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: fortsetzen; im Arbeitsgang schwenken; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken.	1	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S003::S4_MIXED_COMPACT	B1-S003	f81v	S4_MIXED_COMPACT	2	qol sshkchdy	ol sshkchdy	OL | SH+KCH+CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: fortsetzen; im Arbeitsgang schwenken; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S004::S1_BARE_MASTER	B1-S004	f81v	S1_BARE_MASTER	3	chedy ol shedy	chedy tol tedy	CHD+Y | OL | SHED+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: laufenden Posten umsetzen; fortsetzen; kurz absetzen lassen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken.	2	3	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S004::S2_Q_CELL_SCRIBE	B1-S004	f81v	S2_Q_CELL_SCRIBE	3	chedy ol shedy	chedchy qolky tedy	CHD+Y | OL | SHED+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: laufenden Posten umsetzen; fortsetzen; kurz absetzen lassen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken.	3	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S004::S3_S_LINE_SCRIBE	B1-S004	f81v	S3_S_LINE_SCRIBE	3	chedy ol shedy	chdy sol shedy	CHD+Y | OL | SHED+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: laufenden Posten umsetzen; fortsetzen; kurz absetzen lassen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken.	2	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S004::S4_MIXED_COMPACT	B1-S004	f81v	S4_MIXED_COMPACT	3	chedy ol shedy	chedy ol dshedy	CHD+Y | OL | SHED+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: laufenden Posten umsetzen; fortsetzen; kurz absetzen lassen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken.	1	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S005::S1_BARE_MASTER	B1-S005	f81v	S1_BARE_MASTER	1	qolchedy	olchedy	OL+CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: weiterüberführen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß; die bezeichnete örtliche Stelle.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
