copy_id	unit_id	page	scribe_profile	group_position	source_group_id	atom_sequence	source_surface	selected_surface	selection_mode	surface_changed	atom_identity_preserved
H3-S001::S3_S_LINE_SCRIBE	H3-S001	f11r	S3_S_LINE_SCRIBE	4	E042	SH+AIIN	shfydaiin	shfydaiin	PROFILE_MATCH	NO	YES
H3-S001::S3_S_LINE_SCRIBE	H3-S001	f11r	S3_S_LINE_SCRIBE	5	E043	CPH+Y	cphy	cphy	REGISTERED_FALLBACK	NO	YES
H3-S001::S3_S_LINE_SCRIBE	H3-S001	f11r	S3_S_LINE_SCRIBE	6	E044	CHEEY	shey	shey	PROFILE_MATCH	NO	YES
H3-S001::S3_S_LINE_SCRIBE	H3-S001	f11r	S3_S_LINE_SCRIBE	7	E045	HO+CLOSE	tchody	tchody	REGISTERED_FALLBACK	NO	YES
H3-S001::S4_MIXED_COMPACT	H3-S001	f11r	S4_MIXED_COMPACT	1	E039	HO+L	tshol	tshol	REGISTERED_FALLBACK	NO	YES
H3-S001::S4_MIXED_COMPACT	H3-S001	f11r	S4_MIXED_COMPACT	2	E040	HO+AL	schoal	schoal	REGISTERED_FALLBACK	NO	YES
H3-S001::S4_MIXED_COMPACT	H3-S001	f11r	S4_MIXED_COMPACT	3	E041	CFH+Y	cfhy	cfhy	REGISTERED_FALLBACK	NO	YES
H3-S001::S4_MIXED_COMPACT	H3-S001	f11r	S4_MIXED_COMPACT	4	E042	SH+AIIN	shfydaiin	shfydaiin	REGISTERED_FALLBACK	NO	YES
H3-S001::S4_MIXED_COMPACT	H3-S001	f11r	S4_MIXED_COMPACT	5	E043	CPH+Y	cphy	cphy	REGISTERED_FALLBACK	NO	YES
H3-S001::S4_MIXED_COMPACT	H3-S001	f11r	S4_MIXED_COMPACT	6	E044	CHEEY	shey	shey	REGISTERED_FALLBACK	NO	YES
H3-S001::S4_MIXED_COMPACT	H3-S001	f11r	S4_MIXED_COMPACT	7	E045	HO+CLOSE	tchody	tchody	REGISTERED_FALLBACK	NO	YES
H3-S002::S1_BARE_MASTER	H3-S002	f11r	S1_BARE_MASTER	1	E046	HO+Y+TY	shoyty	shoyty	REGISTERED_FALLBACK	NO	YES
H3-S002::S2_Q_CELL_SCRIBE	H3-S002	f11r	S2_Q_CELL_SCRIBE	1	E046	HO+Y+TY	shoyty	shoyty	REGISTERED_FALLBACK	NO	YES
H3-S002::S3_S_LINE_SCRIBE	H3-S002	f11r	S3_S_LINE_SCRIBE	1	E046	HO+Y+TY	shoyty	shoyty	PROFILE_MATCH	NO	YES
H3-S002::S4_MIXED_COMPACT	H3-S002	f11r	S4_MIXED_COMPACT	1	E046	HO+Y+TY	shoyty	shoyty	REGISTERED_FALLBACK	NO	YES
H3-S003::S1_BARE_MASTER	H3-S003	f11r	S1_BARE_MASTER	1	E047	PREV+OL	dchol	dchol	PROFILE_MATCH	NO	YES
H3-S003::S1_BARE_MASTER	H3-S003	f11r	S1_BARE_MASTER	2	E048	Y	chy	chy	PROFILE_MATCH	NO	YES
H3-S003::S1_BARE_MASTER	H3-S003	f11r	S1_BARE_MASTER	3	E049	KCH+Y	kchy	kchy	PROFILE_MATCH	NO	YES
H3-S003::S1_BARE_MASTER	H3-S003	f11r	S1_BARE_MASTER	4	E050	Y	dy	y	PROFILE_MATCH	YES	YES
H3-S003::S1_BARE_MASTER	H3-S003	f11r	S1_BARE_MASTER	5	E051	AIIN	daiin	daiin	PROFILE_MATCH	NO	YES
H3-S003::S2_Q_CELL_SCRIBE	H3-S003	f11r	S2_Q_CELL_SCRIBE	1	E047	PREV+OL	dchol	dchol	REGISTERED_FALLBACK	NO	YES
H3-S003::S2_Q_CELL_SCRIBE	H3-S003	f11r	S2_Q_CELL_SCRIBE	2	E048	Y	chy	chy	REGISTERED_FALLBACK	NO	YES
H3-S003::S2_Q_CELL_SCRIBE	H3-S003	f11r	S2_Q_CELL_SCRIBE	3	E049	KCH+Y	kchy	kchy	REGISTERED_FALLBACK	NO	YES
H3-S003::S2_Q_CELL_SCRIBE	H3-S003	f11r	S2_Q_CELL_SCRIBE	4	E050	Y	dy	chey	REGISTERED_FALLBACK	YES	YES
H3-S003::S2_Q_CELL_SCRIBE	H3-S003	f11r	S2_Q_CELL_SCRIBE	5	E051	AIIN	daiin	daiin	REGISTERED_FALLBACK	NO	YES
H3-S003::S3_S_LINE_SCRIBE	H3-S003	f11r	S3_S_LINE_SCRIBE	1	E047	PREV+OL	dchol	schol	PROFILE_MATCH	YES	YES
H3-S003::S3_S_LINE_SCRIBE	H3-S003	f11r	S3_S_LINE_SCRIBE	2	E048	Y	chy	sy	PROFILE_MATCH	YES	YES
H3-S003::S3_S_LINE_SCRIBE	H3-S003	f11r	S3_S_LINE_SCRIBE	3	E049	KCH+Y	kchy	kchy	REGISTERED_FALLBACK	NO	YES
H3-S003::S3_S_LINE_SCRIBE	H3-S003	f11r	S3_S_LINE_SCRIBE	4	E050	Y	dy	sy	PROFILE_MATCH	YES	YES
H3-S003::S3_S_LINE_SCRIBE	H3-S003	f11r	S3_S_LINE_SCRIBE	5	E051	AIIN	daiin	saiin	PROFILE_MATCH	YES	YES
H3-S003::S4_MIXED_COMPACT	H3-S003	f11r	S4_MIXED_COMPACT	1	E047	PREV+OL	dchol	dchol	PROFILE_MATCH	NO	YES
H3-S003::S4_MIXED_COMPACT	H3-S003	f11r	S4_MIXED_COMPACT	2	E048	Y	chy	dy	PROFILE_MATCH	YES	YES
H3-S003::S4_MIXED_COMPACT	H3-S003	f11r	S4_MIXED_COMPACT	3	E049	KCH+Y	kchy	kchy	REGISTERED_FALLBACK	NO	YES
H3-S003::S4_MIXED_COMPACT	H3-S003	f11r	S4_MIXED_COMPACT	4	E050	Y	dy	dy	PROFILE_MATCH	NO	YES
H3-S003::S4_MIXED_COMPACT	H3-S003	f11r	S4_MIXED_COMPACT	5	E051	AIIN	daiin	aiin	PROFILE_MATCH	YES	YES
H3-S004::S1_BARE_MASTER	H3-S004	f11r	S1_BARE_MASTER	1	E052	OT+Y	qotchy	otchey	PROFILE_MATCH	YES	YES
H3-S004::S1_BARE_MASTER	H3-S004	f11r	S1_BARE_MASTER	2	E053	OK+OL	okchol	okchol	PROFILE_MATCH	NO	YES
H3-S004::S1_BARE_MASTER	H3-S004	f11r	S1_BARE_MASTER	3	E054	CTH+Y	cthy	checthy	PROFILE_MATCH	YES	YES
H3-S004::S1_BARE_MASTER	H3-S004	f11r	S1_BARE_MASTER	4	E055	Y	dy	y	PROFILE_MATCH	YES	YES
H3-S004::S2_Q_CELL_SCRIBE	H3-S004	f11r	S2_Q_CELL_SCRIBE	1	E052	OT+Y	qotchy	qotchy	PROFILE_MATCH	NO	YES
H3-S004::S2_Q_CELL_SCRIBE	H3-S004	f11r	S2_Q_CELL_SCRIBE	2	E053	OK+OL	okchol	qokol	PROFILE_MATCH	YES	YES
H3-S004::S2_Q_CELL_SCRIBE	H3-S004	f11r	S2_Q_CELL_SCRIBE	3	E054	CTH+Y	cthy	shcthy	REGISTERED_FALLBACK	YES	YES
H3-S004::S2_Q_CELL_SCRIBE	H3-S004	f11r	S2_Q_CELL_SCRIBE	4	E055	Y	dy	chey	REGISTERED_FALLBACK	YES	YES
H3-S004::S3_S_LINE_SCRIBE	H3-S004	f11r	S3_S_LINE_SCRIBE	1	E052	OT+Y	qotchy	qotchy	REGISTERED_FALLBACK	NO	YES
H3-S004::S3_S_LINE_SCRIBE	H3-S004	f11r	S3_S_LINE_SCRIBE	2	E053	OK+OL	okchol	qokol	REGISTERED_FALLBACK	YES	YES
H3-S004::S3_S_LINE_SCRIBE	H3-S004	f11r	S3_S_LINE_SCRIBE	3	E054	CTH+Y	cthy	shcthy	PROFILE_MATCH	YES	YES
H3-S004::S3_S_LINE_SCRIBE	H3-S004	f11r	S3_S_LINE_SCRIBE	4	E055	Y	dy	sy	PROFILE_MATCH	YES	YES
H3-S004::S4_MIXED_COMPACT	H3-S004	f11r	S4_MIXED_COMPACT	1	E052	OT+Y	qotchy	otchey	PROFILE_MATCH	YES	YES
H3-S004::S4_MIXED_COMPACT	H3-S004	f11r	S4_MIXED_COMPACT	2	E053	OK+OL	okchol	okchol	PROFILE_MATCH	NO	YES
H3-S004::S4_MIXED_COMPACT	H3-S004	f11r	S4_MIXED_COMPACT	3	E054	CTH+Y	cthy	cthy	REGISTERED_FALLBACK	NO	YES
H3-S004::S4_MIXED_COMPACT	H3-S004	f11r	S4_MIXED_COMPACT	4	E055	Y	dy	dy	PROFILE_MATCH	NO	YES
H4-S001::S1_BARE_MASTER	H4-S001	f55v	S1_BARE_MASTER	1	E056	OK+AIIN	qokaiin	okaiin	PROFILE_MATCH	YES	YES
H4-S001::S1_BARE_MASTER	H4-S001	f55v	S1_BARE_MASTER	2	E057	AIIN	chaiin	taiin	PROFILE_MATCH	YES	YES
H4-S001::S1_BARE_MASTER	H4-S001	f55v	S1_BARE_MASTER	3	E058	Y+AIN	ykain	ykain	PROFILE_MATCH	NO	YES
H4-S001::S1_BARE_MASTER	H4-S001	f55v	S1_BARE_MASTER	4	E059	Y+AIN	ykan	ykan	PROFILE_MATCH	NO	YES
H4-S001::S1_BARE_MASTER	H4-S001	f55v	S1_BARE_MASTER	5	E060	ODY	ody	ody	PROFILE_MATCH	NO	YES
H4-S001::S2_Q_CELL_SCRIBE	H4-S001	f55v	S2_Q_CELL_SCRIBE	1	E056	OK+AIIN	qokaiin	qokaiin	PROFILE_MATCH	NO	YES
H4-S001::S2_Q_CELL_SCRIBE	H4-S001	f55v	S2_Q_CELL_SCRIBE	2	E057	AIIN	chaiin	taiin	REGISTERED_FALLBACK	YES	YES
H4-S001::S2_Q_CELL_SCRIBE	H4-S001	f55v	S2_Q_CELL_SCRIBE	3	E058	Y+AIN	ykain	ykan	REGISTERED_FALLBACK	YES	YES
H4-S001::S2_Q_CELL_SCRIBE	H4-S001	f55v	S2_Q_CELL_SCRIBE	4	E059	Y+AIN	ykan	ykain	REGISTERED_FALLBACK	YES	YES
H4-S001::S2_Q_CELL_SCRIBE	H4-S001	f55v	S2_Q_CELL_SCRIBE	5	E060	ODY	ody	ody	REGISTERED_FALLBACK	NO	YES
H4-S001::S3_S_LINE_SCRIBE	H4-S001	f55v	S3_S_LINE_SCRIBE	1	E056	OK+AIIN	qokaiin	qokaiin	REGISTERED_FALLBACK	NO	YES
H4-S001::S3_S_LINE_SCRIBE	H4-S001	f55v	S3_S_LINE_SCRIBE	2	E057	AIIN	chaiin	saiin	PROFILE_MATCH	YES	YES
H4-S001::S3_S_LINE_SCRIBE	H4-S001	f55v	S3_S_LINE_SCRIBE	3	E058	Y+AIN	ykain	ykain	REGISTERED_FALLBACK	NO	YES
H4-S001::S3_S_LINE_SCRIBE	H4-S001	f55v	S3_S_LINE_SCRIBE	4	E059	Y+AIN	ykan	ykan	REGISTERED_FALLBACK	NO	YES
H4-S001::S3_S_LINE_SCRIBE	H4-S001	f55v	S3_S_LINE_SCRIBE	5	E060	ODY	ody	ody	REGISTERED_FALLBACK	NO	YES
H4-S001::S4_MIXED_COMPACT	H4-S001	f55v	S4_MIXED_COMPACT	1	E056	OK+AIIN	qokaiin	okaiin	PROFILE_MATCH	YES	YES
H4-S001::S4_MIXED_COMPACT	H4-S001	f55v	S4_MIXED_COMPACT	2	E057	AIIN	chaiin	daiin	PROFILE_MATCH	YES	YES
H4-S001::S4_MIXED_COMPACT	H4-S001	f55v	S4_MIXED_COMPACT	3	E058	Y+AIN	ykain	ykan	REGISTERED_FALLBACK	YES	YES
H4-S001::S4_MIXED_COMPACT	H4-S001	f55v	S4_MIXED_COMPACT	4	E059	Y+AIN	ykan	ykain	REGISTERED_FALLBACK	YES	YES
H4-S001::S4_MIXED_COMPACT	H4-S001	f55v	S4_MIXED_COMPACT	5	E060	ODY	ody	ody	PROFILE_MATCH	NO	YES
H4-S002::S1_BARE_MASTER	H4-S002	f55v	S1_BARE_MASTER	1	E061	AIIN	daiin	daiin	PROFILE_MATCH	NO	YES
H4-S002::S1_BARE_MASTER	H4-S002	f55v	S1_BARE_MASTER	2	E062	CHD+Y	chedy	chedchy	PROFILE_MATCH	YES	YES
H4-S002::S1_BARE_MASTER	H4-S002	f55v	S1_BARE_MASTER	3	E063	AL+AM	talam	talam	PROFILE_MATCH	NO	YES
H4-S002::S2_Q_CELL_SCRIBE	H4-S002	f55v	S2_Q_CELL_SCRIBE	1	E061	AIIN	daiin	saiin	REGISTERED_FALLBACK	YES	YES
H4-S002::S2_Q_CELL_SCRIBE	H4-S002	f55v	S2_Q_CELL_SCRIBE	2	E062	CHD+Y	chedy	chdy	REGISTERED_FALLBACK	YES	YES
H4-S002::S2_Q_CELL_SCRIBE	H4-S002	f55v	S2_Q_CELL_SCRIBE	3	E063	AL+AM	talam	talam	REGISTERED_FALLBACK	NO	YES
H4-S002::S3_S_LINE_SCRIBE	H4-S002	f55v	S3_S_LINE_SCRIBE	1	E061	AIIN	daiin	saiin	PROFILE_MATCH	YES	YES
H4-S002::S3_S_LINE_SCRIBE	H4-S002	f55v	S3_S_LINE_SCRIBE	2	E062	CHD+Y	chedy	chedy	REGISTERED_FALLBACK	NO	YES
H4-S002::S3_S_LINE_SCRIBE	H4-S002	f55v	S3_S_LINE_SCRIBE	3	E063	AL+AM	talam	talam	REGISTERED_FALLBACK	NO	YES
H4-S002::S4_MIXED_COMPACT	H4-S002	f55v	S4_MIXED_COMPACT	1	E061	AIIN	daiin	aiin	PROFILE_MATCH	YES	YES
H4-S002::S4_MIXED_COMPACT	H4-S002	f55v	S4_MIXED_COMPACT	2	E062	CHD+Y	chedy	chedchy	REGISTERED_FALLBACK	YES	YES
H4-S002::S4_MIXED_COMPACT	H4-S002	f55v	S4_MIXED_COMPACT	3	E063	AL+AM	talam	talam	REGISTERED_FALLBACK	NO	YES
H4-S003::S1_BARE_MASTER	H4-S003	f55v	S1_BARE_MASTER	1	E064	Y+AIIN	ykaiin	ykaiin	PROFILE_MATCH	NO	YES
H4-S003::S1_BARE_MASTER	H4-S003	f55v	S1_BARE_MASTER	2	E065	CHEO+AR	cheoar	cheoar	PROFILE_MATCH	NO	YES
H4-S003::S1_BARE_MASTER	H4-S003	f55v	S1_BARE_MASTER	3	E066	CHK+EE+Y	cheeky	chkeey	PROFILE_MATCH	YES	YES
H4-S003::S1_BARE_MASTER	H4-S003	f55v	S1_BARE_MASTER	4	E067	OL+CLOSE	oldy	oldy	PROFILE_MATCH	NO	YES
H4-S003::S2_Q_CELL_SCRIBE	H4-S003	f55v	S2_Q_CELL_SCRIBE	1	E064	Y+AIIN	ykaiin	ykaiin	REGISTERED_FALLBACK	NO	YES
H4-S003::S2_Q_CELL_SCRIBE	H4-S003	f55v	S2_Q_CELL_SCRIBE	2	E065	CHEO+AR	cheoar	kchoar	REGISTERED_FALLBACK	YES	YES
H4-S003::S2_Q_CELL_SCRIBE	H4-S003	f55v	S2_Q_CELL_SCRIBE	3	E066	CHK+EE+Y	cheeky	cheeky	REGISTERED_FALLBACK	NO	YES
H4-S003::S2_Q_CELL_SCRIBE	H4-S003	f55v	S2_Q_CELL_SCRIBE	4	E067	OL+CLOSE	oldy	oldy	REGISTERED_FALLBACK	NO	YES
H4-S003::S3_S_LINE_SCRIBE	H4-S003	f55v	S3_S_LINE_SCRIBE	1	E064	Y+AIIN	ykaiin	ykaiin	REGISTERED_FALLBACK	NO	YES
H4-S003::S3_S_LINE_SCRIBE	H4-S003	f55v	S3_S_LINE_SCRIBE	2	E065	CHEO+AR	cheoar	cheoar	REGISTERED_FALLBACK	NO	YES
H4-S003::S3_S_LINE_SCRIBE	H4-S003	f55v	S3_S_LINE_SCRIBE	3	E066	CHK+EE+Y	cheeky	chkeey	REGISTERED_FALLBACK	YES	YES
H4-S003::S3_S_LINE_SCRIBE	H4-S003	f55v	S3_S_LINE_SCRIBE	4	E067	OL+CLOSE	oldy	oldy	REGISTERED_FALLBACK	NO	YES
H4-S003::S4_MIXED_COMPACT	H4-S003	f55v	S4_MIXED_COMPACT	1	E064	Y+AIIN	ykaiin	ykaiin	REGISTERED_FALLBACK	NO	YES
H4-S003::S4_MIXED_COMPACT	H4-S003	f55v	S4_MIXED_COMPACT	2	E065	CHEO+AR	cheoar	kchoar	REGISTERED_FALLBACK	YES	YES
H4-S003::S4_MIXED_COMPACT	H4-S003	f55v	S4_MIXED_COMPACT	3	E066	CHK+EE+Y	cheeky	cheeky	REGISTERED_FALLBACK	NO	YES
H4-S003::S4_MIXED_COMPACT	H4-S003	f55v	S4_MIXED_COMPACT	4	E067	OL+CLOSE	oldy	oldy	PROFILE_MATCH	NO	YES
H4-S004::S1_BARE_MASTER	H4-S004	f55v	S1_BARE_MASTER	1	E068	AIIN	aiin	daiin	PROFILE_MATCH	YES	YES
H4-S004::S1_BARE_MASTER	H4-S004	f55v	S1_BARE_MASTER	2	E069	OK+AL	okal	okal	PROFILE_MATCH	NO	YES
H4-S004::S1_BARE_MASTER	H4-S004	f55v	S1_BARE_MASTER	3	E070	OL+CTH+Y	oltchy	oltchy	PROFILE_MATCH	NO	YES
H4-S004::S1_BARE_MASTER	H4-S004	f55v	S1_BARE_MASTER	4	E071	OR	or	or	PROFILE_MATCH	NO	YES
H4-S004::S1_BARE_MASTER	H4-S004	f55v	S1_BARE_MASTER	5	E072	Y	y	dy	PROFILE_MATCH	YES	YES
H4-S004::S1_BARE_MASTER	H4-S004	f55v	S1_BARE_MASTER	6	E073	OR+AIN	orain	orain	PROFILE_MATCH	NO	YES
H4-S004::S2_Q_CELL_SCRIBE	H4-S004	f55v	S2_Q_CELL_SCRIBE	1	E068	AIIN	aiin	saiin	REGISTERED_FALLBACK	YES	YES
H4-S004::S2_Q_CELL_SCRIBE	H4-S004	f55v	S2_Q_CELL_SCRIBE	2	E069	OK+AL	okal	qokal	PROFILE_MATCH	YES	YES
H4-S004::S2_Q_CELL_SCRIBE	H4-S004	f55v	S2_Q_CELL_SCRIBE	3	E070	OL+CTH+Y	oltchy	oltchy	REGISTERED_FALLBACK	NO	YES
H4-S004::S2_Q_CELL_SCRIBE	H4-S004	f55v	S2_Q_CELL_SCRIBE	4	E071	OR	or	sor	REGISTERED_FALLBACK	YES	YES
H4-S004::S2_Q_CELL_SCRIBE	H4-S004	f55v	S2_Q_CELL_SCRIBE	5	E072	Y	y	y	REGISTERED_FALLBACK	NO	YES
H4-S004::S2_Q_CELL_SCRIBE	H4-S004	f55v	S2_Q_CELL_SCRIBE	6	E073	OR+AIN	orain	orain	REGISTERED_FALLBACK	NO	YES
H4-S004::S3_S_LINE_SCRIBE	H4-S004	f55v	S3_S_LINE_SCRIBE	1	E068	AIIN	aiin	saiin	PROFILE_MATCH	YES	YES
H4-S004::S3_S_LINE_SCRIBE	H4-S004	f55v	S3_S_LINE_SCRIBE	2	E069	OK+AL	okal	okal	REGISTERED_FALLBACK	NO	YES
H4-S004::S3_S_LINE_SCRIBE	H4-S004	f55v	S3_S_LINE_SCRIBE	3	E070	OL+CTH+Y	oltchy	oltchy	REGISTERED_FALLBACK	NO	YES
H4-S004::S3_S_LINE_SCRIBE	H4-S004	f55v	S3_S_LINE_SCRIBE	4	E071	OR	or	sor	PROFILE_MATCH	YES	YES
H4-S004::S3_S_LINE_SCRIBE	H4-S004	f55v	S3_S_LINE_SCRIBE	5	E072	Y	y	shy	PROFILE_MATCH	YES	YES
H4-S004::S3_S_LINE_SCRIBE	H4-S004	f55v	S3_S_LINE_SCRIBE	6	E073	OR+AIN	orain	orain	REGISTERED_FALLBACK	NO	YES
H4-S004::S4_MIXED_COMPACT	H4-S004	f55v	S4_MIXED_COMPACT	1	E068	AIIN	aiin	aiin	PROFILE_MATCH	NO	YES
H4-S004::S4_MIXED_COMPACT	H4-S004	f55v	S4_MIXED_COMPACT	2	E069	OK+AL	okal	okal	PROFILE_MATCH	NO	YES
H4-S004::S4_MIXED_COMPACT	H4-S004	f55v	S4_MIXED_COMPACT	3	E070	OL+CTH+Y	oltchy	oltchy	PROFILE_MATCH	NO	YES
H4-S004::S4_MIXED_COMPACT	H4-S004	f55v	S4_MIXED_COMPACT	4	E071	OR	or	or	PROFILE_MATCH	NO	YES
H4-S004::S4_MIXED_COMPACT	H4-S004	f55v	S4_MIXED_COMPACT	5	E072	Y	y	dy	PROFILE_MATCH	YES	YES
H4-S004::S4_MIXED_COMPACT	H4-S004	f55v	S4_MIXED_COMPACT	6	E073	OR+AIN	orain	orain	PROFILE_MATCH	NO	YES
H5-S001::S1_BARE_MASTER	H5-S001	f56r	S1_BARE_MASTER	1	E074	HO+OR	chochor	chochor	PROFILE_MATCH	NO	YES
H5-S001::S1_BARE_MASTER	H5-S001	f56r	S1_BARE_MASTER	2	E075	HO	cho	cho	PROFILE_MATCH	NO	YES
H5-S001::S1_BARE_MASTER	H5-S001	f56r	S1_BARE_MASTER	3	E076	HO+AL+Y	chodaly	chodaly	PROFILE_MATCH	NO	YES
H5-S001::S1_BARE_MASTER	H5-S001	f56r	S1_BARE_MASTER	4	E077	AIIN	daiin	aiin	PROFILE_MATCH	YES	YES
H5-S001::S1_BARE_MASTER	H5-S001	f56r	S1_BARE_MASTER	5	E078	HO	sho	cho	PROFILE_MATCH	YES	YES
H5-S001::S1_BARE_MASTER	H5-S001	f56r	S1_BARE_MASTER	6	E079	KCH+OL	kchol	kchol	PROFILE_MATCH	NO	YES
H5-S001::S1_BARE_MASTER	H5-S001	f56r	S1_BARE_MASTER	7	E080	OT+OR	otchor	otchor	PROFILE_MATCH	NO	YES
H5-S001::S1_BARE_MASTER	H5-S001	f56r	S1_BARE_MASTER	8	E081	OK+Y	choky	oky	PROFILE_MATCH	YES	YES
H5-S001::S1_BARE_MASTER	H5-S001	f56r	S1_BARE_MASTER	9	E082	AL	dal	ral	PROFILE_MATCH	YES	YES
H5-S001::S2_Q_CELL_SCRIBE	H5-S001	f56r	S2_Q_CELL_SCRIBE	1	E074	HO+OR	chochor	chochor	REGISTERED_FALLBACK	NO	YES
H5-S001::S2_Q_CELL_SCRIBE	H5-S001	f56r	S2_Q_CELL_SCRIBE	2	E075	HO	cho	sho	REGISTERED_FALLBACK	YES	YES
H5-S001::S2_Q_CELL_SCRIBE	H5-S001	f56r	S2_Q_CELL_SCRIBE	3	E076	HO+AL+Y	chodaly	chodaly	REGISTERED_FALLBACK	NO	YES
H5-S001::S2_Q_CELL_SCRIBE	H5-S001	f56r	S2_Q_CELL_SCRIBE	4	E077	AIIN	daiin	aiin	REGISTERED_FALLBACK	YES	YES
H5-S001::S2_Q_CELL_SCRIBE	H5-S001	f56r	S2_Q_CELL_SCRIBE	5	E078	HO	sho	cho	REGISTERED_FALLBACK	YES	YES
H5-S001::S2_Q_CELL_SCRIBE	H5-S001	f56r	S2_Q_CELL_SCRIBE	6	E079	KCH+OL	kchol	kchol	REGISTERED_FALLBACK	NO	YES
H5-S001::S2_Q_CELL_SCRIBE	H5-S001	f56r	S2_Q_CELL_SCRIBE	7	E080	OT+OR	otchor	qotchor	PROFILE_MATCH	YES	YES
H5-S001::S2_Q_CELL_SCRIBE	H5-S001	f56r	S2_Q_CELL_SCRIBE	8	E081	OK+Y	choky	qokchy	PROFILE_MATCH	YES	YES
H5-S001::S2_Q_CELL_SCRIBE	H5-S001	f56r	S2_Q_CELL_SCRIBE	9	E082	AL	dal	ral	REGISTERED_FALLBACK	YES	YES
H5-S001::S3_S_LINE_SCRIBE	H5-S001	f56r	S3_S_LINE_SCRIBE	1	E074	HO+OR	chochor	chochor	REGISTERED_FALLBACK	NO	YES
H5-S001::S3_S_LINE_SCRIBE	H5-S001	f56r	S3_S_LINE_SCRIBE	2	E075	HO	cho	sho	PROFILE_MATCH	YES	YES
H5-S001::S3_S_LINE_SCRIBE	H5-S001	f56r	S3_S_LINE_SCRIBE	3	E076	HO+AL+Y	chodaly	chodaly	REGISTERED_FALLBACK	NO	YES
H5-S001::S3_S_LINE_SCRIBE	H5-S001	f56r	S3_S_LINE_SCRIBE	4	E077	AIIN	daiin	saiin	PROFILE_MATCH	YES	YES
H5-S001::S3_S_LINE_SCRIBE	H5-S001	f56r	S3_S_LINE_SCRIBE	5	E078	HO	sho	sho	PROFILE_MATCH	NO	YES
H5-S001::S3_S_LINE_SCRIBE	H5-S001	f56r	S3_S_LINE_SCRIBE	6	E079	KCH+OL	kchol	kchol	REGISTERED_FALLBACK	NO	YES
H5-S001::S3_S_LINE_SCRIBE	H5-S001	f56r	S3_S_LINE_SCRIBE	7	E080	OT+OR	otchor	qotchor	REGISTERED_FALLBACK	YES	YES
H5-S001::S3_S_LINE_SCRIBE	H5-S001	f56r	S3_S_LINE_SCRIBE	8	E081	OK+Y	choky	qokchy	REGISTERED_FALLBACK	YES	YES
H5-S001::S3_S_LINE_SCRIBE	H5-S001	f56r	S3_S_LINE_SCRIBE	9	E082	AL	dal	sal	PROFILE_MATCH	YES	YES
H5-S001::S4_MIXED_COMPACT	H5-S001	f56r	S4_MIXED_COMPACT	1	E074	HO+OR	chochor	chochor	REGISTERED_FALLBACK	NO	YES
H5-S001::S4_MIXED_COMPACT	H5-S001	f56r	S4_MIXED_COMPACT	2	E075	HO	cho	sho	REGISTERED_FALLBACK	YES	YES
H5-S001::S4_MIXED_COMPACT	H5-S001	f56r	S4_MIXED_COMPACT	3	E076	HO+AL+Y	chodaly	chodaly	REGISTERED_FALLBACK	NO	YES
H5-S001::S4_MIXED_COMPACT	H5-S001	f56r	S4_MIXED_COMPACT	4	E077	AIIN	daiin	daiin	PROFILE_MATCH	NO	YES
H5-S001::S4_MIXED_COMPACT	H5-S001	f56r	S4_MIXED_COMPACT	5	E078	HO	sho	cho	REGISTERED_FALLBACK	YES	YES
H5-S001::S4_MIXED_COMPACT	H5-S001	f56r	S4_MIXED_COMPACT	6	E079	KCH+OL	kchol	kchol	REGISTERED_FALLBACK	NO	YES
H5-S001::S4_MIXED_COMPACT	H5-S001	f56r	S4_MIXED_COMPACT	7	E080	OT+OR	otchor	otchor	PROFILE_MATCH	NO	YES
H5-S001::S4_MIXED_COMPACT	H5-S001	f56r	S4_MIXED_COMPACT	8	E081	OK+Y	choky	okchy	PROFILE_MATCH	YES	YES
H5-S001::S4_MIXED_COMPACT	H5-S001	f56r	S4_MIXED_COMPACT	9	E082	AL	dal	al	PROFILE_MATCH	YES	YES
H5-S002::S1_BARE_MASTER	H5-S002	f56r	S1_BARE_MASTER	1	E083	PREV+OL	schol	dchol	PROFILE_MATCH	YES	YES
H5-S002::S1_BARE_MASTER	H5-S002	f56r	S1_BARE_MASTER	2	E084	HO+Y	choy	choy	PROFILE_MATCH	NO	YES
H5-S002::S1_BARE_MASTER	H5-S002	f56r	S1_BARE_MASTER	3	E085	OK+Y	choky	chokchy	PROFILE_MATCH	YES	YES
H5-S002::S1_BARE_MASTER	H5-S002	f56r	S1_BARE_MASTER	4	E086	EE+CKH+HO+CLOSE	cheeckhody	cheeckhody	PROFILE_MATCH	NO	YES
H5-S002::S2_Q_CELL_SCRIBE	H5-S002	f56r	S2_Q_CELL_SCRIBE	1	E083	PREV+OL	schol	dchol	REGISTERED_FALLBACK	YES	YES
H5-S002::S2_Q_CELL_SCRIBE	H5-S002	f56r	S2_Q_CELL_SCRIBE	2	E084	HO+Y	choy	choy	REGISTERED_FALLBACK	NO	YES
H5-S002::S2_Q_CELL_SCRIBE	H5-S002	f56r	S2_Q_CELL_SCRIBE	3	E085	OK+Y	choky	qoky	PROFILE_MATCH	YES	YES
H5-S002::S2_Q_CELL_SCRIBE	H5-S002	f56r	S2_Q_CELL_SCRIBE	4	E086	EE+CKH+HO+CLOSE	cheeckhody	cheeckhody	REGISTERED_FALLBACK	NO	YES
