audit_id	round	surface	tier	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_support	reader_exact	split_normalized	before_gloss_de	after_gloss_de	known_other_tokens	clean_known_other_tokens	local_before_de	local_after_de	hard_collision	verdict
G649-A03-156	3	dar	STRONG_FAMILY_DEFAULT	f75v	f75v.10	B	B	2	6	MEDIAL	lchedy	ody	qokeed chedy ky okedy lchedy dar ody dchedy dar olchedy otedy qoky	qokeed chedy ky okedy lchedy dar ody dchedy dar olchedy otedy qoky	qokeed chedyky oke y lchedy dar ojy dchedy dar olchedy ote y qok	ALL_THREE_EXACT	1	1	[dar:?]	abgemessene Fraktion I	6	1	[qokeed:?] | trocken in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades | heißer Ansatz in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz | [dar:?] | [ody:?] | [dchedy:?] | [dar:?] | [olchedy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades	[qokeed:?] | trocken in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades | heißer Ansatz in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz | abgemessene Fraktion I | [ody:?] | [dchedy:?] | abgemessene Fraktion I | [olchedy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades	0	SHORT_OR_OPAQUE_CONTEXT
G649-A03-157	3	dar	STRONG_FAMILY_DEFAULT	f75v	f75v.10	B	B	2	9	MEDIAL	dchedy	olchedy	qokeed chedy ky okedy lchedy dar ody dchedy dar olchedy otedy qoky	qokeed chedy ky okedy lchedy dar ody dchedy dar olchedy otedy qoky	qokeed chedyky oke y lchedy dar ojy dchedy dar olchedy ote y qok	ALL_THREE_EXACT	1	1	[dar:?]	abgemessene Fraktion I	6	1	[qokeed:?] | trocken in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades | heißer Ansatz in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz | [dar:?] | [ody:?] | [dchedy:?] | [dar:?] | [olchedy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades	[qokeed:?] | trocken in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades | heißer Ansatz in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz | abgemessene Fraktion I | [ody:?] | [dchedy:?] | abgemessene Fraktion I | [olchedy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades	0	SHORT_OR_OPAQUE_CONTEXT
G649-A03-158	3	dar	STRONG_FAMILY_DEFAULT	f75v	f75v.12	B	B	2	13	MEDIAL	qokal	oly	qokedy rshey qol chey ol chey keed sol key dy kedy qokal dar oly	qokedy rshey qol chey ol chey keed sol key dykedy qokol dar oly	qokedy shey qol che ol chey keed sol key dykedy qok l dar oly	ALL_THREE_EXACT	1	1	[dar:?]	abgemessene Fraktion I	9	4	heiß in der Mitte des Grades, abgeschlossen | eingeweichte Wurzel, Form I | [qol:?] | trocken in der Mitte des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken in der Mitte des Grades | [keed:?] | Samenmaterial/Saatgut | heiß in der Mitte des Grades | [dy:?] | heiß in der Mitte des Grades, abgeschlossen | heiße Substanz | [dar:?] | [oly:?]	heiß in der Mitte des Grades, abgeschlossen | eingeweichte Wurzel, Form I | [qol:?] | trocken in der Mitte des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken in der Mitte des Grades | [keed:?] | Samenmaterial/Saatgut | heiß in der Mitte des Grades | [dy:?] | heiß in der Mitte des Grades, abgeschlossen | heiße Substanz | abgemessene Fraktion I | [oly:?]	0	FAMILY_CONTEXT_COMPATIBLE
G649-A03-159	3	dar	STRONG_FAMILY_DEFAULT	f75v	f75v.38	B	B	2	3	MEDIAL	qokal	olked	tolsheor qokal dar olked orol kchey okain olchey okar sheky dedy kedy	tol sheor qokal dar olked orol kchey otain olchey okar sheky dedy kedy	tolsheor qokal dar olked orol kchey okain olchey okar sheky dedy ke y	ALL_THREE_EXACT	1	1	[dar:?]	abgemessene Fraktion I	4	2	[tolsheor:?] | heiße Substanz | [dar:?] | [olked:?] | [orol:?] | heiß und trocken in der Mitte des Grades | heiß im Zubereitungsrahmen, Grad II | [olchey:?] | [okar:?] | [sheky:?] | [dedy:?] | heiß in der Mitte des Grades, abgeschlossen	[tolsheor:?] | heiße Substanz | abgemessene Fraktion I | [olked:?] | [orol:?] | heiß und trocken in der Mitte des Grades | heiß im Zubereitungsrahmen, Grad II | [olchey:?] | [okar:?] | [sheky:?] | [dedy:?] | heiß in der Mitte des Grades, abgeschlossen	0	FAMILY_CONTEXT_COMPATIBLE
G649-A03-160	3	dar	STRONG_FAMILY_DEFAULT	f75v	f75v.47	B	B	2	4	MEDIAL	qokain	ol	qokain olshey qokain dar ol shedy qokedy qokeedy qotar olshedy oldy	qokain olshey qokain dar ol shedy qokedy qokeedy qokar olshedy oldy	qokain olshey qokain dar ol shedy qokedy qokeedy qotar olshedy oldy	ALL_THREE_EXACT	1	1	[dar:?]	abgemessene Fraktion I	6	5	heiß, Grad II | [olshey:?] | heiß, Grad II | [dar:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [qotar:?] | [olshedy:?] | [oldy:?]	heiß, Grad II | [olshey:?] | heiß, Grad II | abgemessene Fraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [qotar:?] | [olshedy:?] | [oldy:?]	0	FAMILY_CONTEXT_COMPATIBLE
G649-A03-161	3	dar	STRONG_FAMILY_DEFAULT	f76r	f76r.21	T	B	2	9	MEDIAL	qotaly	sain	qokchsdy okeey lchedy qo olain ot shedy qotaly dar sain shedy oleeed	qokchsdy okeey lchedy qo olain otshedy qotaly dar sain shedy oleeed	qokch dy okeey lchedy qo olain ot edy qotaly dar sain shedy oleeed	ALL_THREE_EXACT	1	1	[dar:?]	abgemessene Fraktion I	4	3	[qokchsdy:?] | heißer Ansatz am Ende des Grades | getrocknetes Drogenholz | [qo:?] | [olain:?] | [ot:?] | feucht in der Mitte des Grades, abgeschlossen | [qotaly:?] | [dar:?] | [sain:?] | feucht in der Mitte des Grades, abgeschlossen | [oleeed:?]	[qokchsdy:?] | heißer Ansatz am Ende des Grades | getrocknetes Drogenholz | [qo:?] | [olain:?] | [ot:?] | feucht in der Mitte des Grades, abgeschlossen | [qotaly:?] | abgemessene Fraktion I | [sain:?] | feucht in der Mitte des Grades, abgeschlossen | [oleeed:?]	0	FAMILY_CONTEXT_COMPATIBLE
G649-A03-162	3	dar	STRONG_FAMILY_DEFAULT	f76r	f76r.29	T	B	2	7	MEDIAL	qokain	shey	qokar shedy shedy qokar shedy qokain dar shey lshcthy okar okain y laiin y	qokar shedy shedy qokar shedy qokain dar shey lshcthy okar okain ylaiin y	qokar edy shedy qokar she y qokain d r ey lshcthy okar okain ylaiiny	READER_VARIANT	0	0	[dar:?]	abgemessene Fraktion I	9	5	heiße Portion | feucht in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | heiße Portion | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad II | [dar:?] | feucht in der Mitte des Grades | [lshcthy:?] | [okar:?] | heiß im Zubereitungsrahmen, Grad II | [y:?] | Drogenholz, Typ/Charge III | [y:?]	heiße Portion | feucht in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | heiße Portion | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad II | abgemessene Fraktion I | feucht in der Mitte des Grades | [lshcthy:?] | [okar:?] | heiß im Zubereitungsrahmen, Grad II | [y:?] | Drogenholz, Typ/Charge III | [y:?]	0	READER_VARIANT_WARNING
G649-A03-163	3	dar	STRONG_FAMILY_DEFAULT	f76r	f76r.33	T	B	2	16	FINAL	sheey	<EOS>	qokedy lkey kal shedy qopchey qo l pchedy okchy chckhy shey lol r ol sheey dar	qokedy lkey kal shedy qopchey qol pchedy okchy chckhy shey lol ral sheey dar	qokedy lkey kal she y qopchey qol pchedy okchy chckhy shey lol r al sheey dar	ALL_THREE_EXACT	1	1	[dar:?]	abgemessene Fraktion I	8	6	heiß in der Mitte des Grades, abgeschlossen | [lkey:?] | [kal:?] | feucht in der Mitte des Grades, abgeschlossen | [qopchey:?] | [qo:?] | [l:?] | getrocknetes Pulver | heiß-trockener Ansatz am Anfang des Grades | [chckhy:?] | feucht in der Mitte des Grades | Holzstoff | [r:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht am Ende des Grades | [dar:?]	heiß in der Mitte des Grades, abgeschlossen | [lkey:?] | [kal:?] | feucht in der Mitte des Grades, abgeschlossen | [qopchey:?] | [qo:?] | [l:?] | getrocknetes Pulver | heiß-trockener Ansatz am Anfang des Grades | [chckhy:?] | feucht in der Mitte des Grades | Holzstoff | [r:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht am Ende des Grades | abgemessene Fraktion I	0	FAMILY_CONTEXT_COMPATIBLE
G649-A03-164	3	dar	STRONG_FAMILY_DEFAULT	f76r	f76r.51	T	B	2	8	MEDIAL	opchdy	chedy	qkor shedy shey keedy sal raiin opchdy dar chedy qopchedy rorol	qkor shedy shey keedy sal raiin opchdy dar chedy qopchedy rorol	qkor shed shey keedy sal raiin opchdy dar chedy qopched orol	ALL_THREE_EXACT	1	1	[dar:?]	abgemessene Fraktion I	6	5	[qkor:?] | feucht in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | Saat-Rohstoff I | Wurzel, Typ/Charge III | [opchdy:?] | [dar:?] | trocken in der Mitte des Grades, abgeschlossen | [qopchedy:?] | [rorol:?]	[qkor:?] | feucht in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | Saat-Rohstoff I | Wurzel, Typ/Charge III | [opchdy:?] | abgemessene Fraktion I | trocken in der Mitte des Grades, abgeschlossen | [qopchedy:?] | [rorol:?]	0	FAMILY_CONTEXT_COMPATIBLE
G649-A03-165	3	dar	STRONG_FAMILY_DEFAULT	f76r	f76r.6	T	B	2	13	FINAL	chedain	<EOS>	solchedy qokeedy qopchedy qokeeo rol shedy qokedy sheey okees al al chedain dar	solchedy qokeedy qopchedy qokeeo sol shedy qokedy sheey okees al al chedain dar	solchedy qokeedy qopchedy qokeeo sol shedy qokedy sheey okees al al chedain dar	ALL_THREE_EXACT	1	1	[dar:?]	abgemessene Fraktion I	7	6	getrockneter Samen/Saatgutstoff/-ansatz | heiß am Ende des Grades, abgeschlossen | [qopchedy:?] | heißer Ansatz, Bindungsstufe II | Wurzelstoff | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | feucht am Ende des Grades | [okees:?] | [al:?] | [al:?] | [chedain:?] | [dar:?]	getrockneter Samen/Saatgutstoff/-ansatz | heiß am Ende des Grades, abgeschlossen | [qopchedy:?] | heißer Ansatz, Bindungsstufe II | Wurzelstoff | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | feucht am Ende des Grades | [okees:?] | [al:?] | [al:?] | [chedain:?] | abgemessene Fraktion I	0	FAMILY_CONTEXT_COMPATIBLE
G649-A03-166	3	dar	STRONG_FAMILY_DEFAULT	f76r	f76r.8	T	B	2	10	MEDIAL	okey	aiin	qoaiin ches okeedal qoked qokeey shedy chey lkeedy okey dar aiin chekain oldy	qoaiin ches okeedal qoked qokeey shedy chey lkeedy okey dar oiin chekain oldy	qoaiin ches okeedal qoke qokee shedy chey lkeed key dar aiin chekain ldy	ALL_THREE_EXACT	1	1	[dar:?]	abgemessene Fraktion I	5	2	[qoaiin:?] | [ches:?] | [okeedal:?] | [qoked:?] | heiß am Ende des Grades | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades | [lkeedy:?] | heißer Ansatz in der Mitte des Grades | [dar:?] | Menge III | [chekain:?] | [oldy:?]	[qoaiin:?] | [ches:?] | [okeedal:?] | [qoked:?] | heiß am Ende des Grades | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades | [lkeedy:?] | heißer Ansatz in der Mitte des Grades | abgemessene Fraktion I | Menge III | [chekain:?] | [oldy:?]	0	FAMILY_CONTEXT_COMPATIBLE
G649-A03-167	3	dar	STRONG_FAMILY_DEFAULT	f76r	f76r.9	T	B	2	14	MEDIAL	chedy	daly	shed al shckhy r ain chcphedy ain olkeey lkar ain otchy lkain chedy dar daly	shed al shckhy sain chcphedy ain olkeey lkar ain otchy lkain chedy dar daly	shed al ckhy sain chcphedy ain olkeey lkar ain oteey lkain chedy ar daly	READER_VARIANT	0	0	[dar:?]	abgemessene Fraktion I	6	4	[shed:?] | [al:?] | [shckhy:?] | [r:?] | Menge-/Klassenwert II | [chcphedy:?] | Menge-/Klassenwert II | [olkeey:?] | heiße Holzfraktion I | Menge-/Klassenwert II | kalt-trockener Ansatz am Anfang des Grades | [lkain:?] | trocken in der Mitte des Grades, abgeschlossen | [dar:?] | [daly:?]	[shed:?] | [al:?] | [shckhy:?] | [r:?] | Menge-/Klassenwert II | [chcphedy:?] | Menge-/Klassenwert II | [olkeey:?] | heiße Holzfraktion I | Menge-/Klassenwert II | kalt-trockener Ansatz am Anfang des Grades | [lkain:?] | trocken in der Mitte des Grades, abgeschlossen | abgemessene Fraktion I | [daly:?]	0	READER_VARIANT_WARNING
G649-A03-168	3	dar	STRONG_FAMILY_DEFAULT	f77v	f77v.13	B	B	2	5	MEDIAL	qokeedy	shedy	sor sheol chdy qokeedy dar shedy chedy qokal chedy qokey lshedy dal	sor sheol chdy qokeedy dar shedy chedy qokal chedy qokey lshedy dal	sor sheol ch y qokee y dar shedy chedy qokal chedy qokey lshedy dal	ALL_THREE_EXACT	1	1	[dar:?]	abgemessene Fraktion I	10	8	Samenportion | feuchtes Material | trocken am Anfang des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [dar:?] | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | heiße Substanz | trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades | eingeweichtes Drogenholz | [dal:?]	Samenportion | feuchtes Material | trocken am Anfang des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | abgemessene Fraktion I | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | heiße Substanz | trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades | eingeweichtes Drogenholz | [dal:?]	0	FAMILY_CONTEXT_COMPATIBLE
G649-A03-169	3	dar	STRONG_FAMILY_DEFAULT	f77v	f77v.22	B	B	2	8	FINAL	qokal	<EOS>	dalchey qol chedy oqokain olkaiin chckhy qokal dar	dalohey qol chedy oqokain olkaiin chckhy qokal dar	dalchey qol chedy oqokain olkaiin chckhy qokal dar	ALL_THREE_EXACT	1	1	[dar:?]	abgemessene Fraktion I	2	2	[dalchey:?] | [qol:?] | trocken in der Mitte des Grades, abgeschlossen | [oqokain:?] | [olkaiin:?] | [chckhy:?] | heiße Substanz | [dar:?]	[dalchey:?] | [qol:?] | trocken in der Mitte des Grades, abgeschlossen | [oqokain:?] | [olkaiin:?] | [chckhy:?] | heiße Substanz | abgemessene Fraktion I	0	FAMILY_CONTEXT_COMPATIBLE
G649-A03-170	3	dar	STRONG_FAMILY_DEFAULT	f77v	f77v.33	B	B	2	6	MEDIAL	qokal	y	qokaiin cheky rar chedy qokal dar y qotal dal rain	qokaiin cheky rar chedy qokal dary qotal dal rain	qokaiin cheky r r chedy qokal dar y qotal dal rain	READER_VARIANT	0	0	[dar:?]	abgemessene Fraktion I	4	3	heiß, Grad III | [cheky:?] | Wurzelfraktion I | trocken in der Mitte des Grades, abgeschlossen | heiße Substanz | [dar:?] | [y:?] | [qotal:?] | [dal:?] | [rain:?]	heiß, Grad III | [cheky:?] | Wurzelfraktion I | trocken in der Mitte des Grades, abgeschlossen | heiße Substanz | abgemessene Fraktion I | [y:?] | [qotal:?] | [dal:?] | [rain:?]	0	READER_VARIANT_WARNING
G649-A03-171	3	dar	STRONG_FAMILY_DEFAULT	f77v	f77v.39	B	B	2	9	FINAL	qotal	<EOS>	dcheol kchedy soey qokal qokal shedy sholdy qotal dar	dcheol kchedy sockhey qokal qokal shedy sholdy qokal dar	dcheol kche y soey qokal qokal shedy sholdy qokal dar	ALL_THREE_EXACT	1	1	[dar:?]	abgemessene Fraktion I	4	3	[dcheol:?] | heiß und trocken in der Mitte des Grades, abgeschlossen | [soey:?] | heiße Substanz | heiße Substanz | feucht in der Mitte des Grades, abgeschlossen | [sholdy:?] | [qotal:?] | [dar:?]	[dcheol:?] | heiß und trocken in der Mitte des Grades, abgeschlossen | [soey:?] | heiße Substanz | heiße Substanz | feucht in der Mitte des Grades, abgeschlossen | [sholdy:?] | [qotal:?] | abgemessene Fraktion I	0	FAMILY_CONTEXT_COMPATIBLE
G649-A03-172	3	dar	STRONG_FAMILY_DEFAULT	f77v	f77v.41	B	B	2	6	MEDIAL	qokal	chdain	chedy lchedy lkaiin dy qokal dar chdain ldchey ol raiin oldy	chedy lchedy lkaiin dy qokal dar chdain ldchey ol raiin oldy	chedy lchedy lkaiin dy qotal dar ch ain ldchey ol raiin oldy	ALL_THREE_EXACT	1	1	[dar:?]	abgemessene Fraktion I	5	3	trocken in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz | [lkaiin:?] | [dy:?] | heiße Substanz | [dar:?] | [chdain:?] | [ldchey:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Wurzel, Typ/Charge III | [oldy:?]	trocken in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz | [lkaiin:?] | [dy:?] | heiße Substanz | abgemessene Fraktion I | [chdain:?] | [ldchey:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Wurzel, Typ/Charge III | [oldy:?]	0	FAMILY_CONTEXT_COMPATIBLE
G649-A03-173	3	dar	STRONG_FAMILY_DEFAULT	f77v	f77v.6	B	B	2	6	MEDIAL	chal	qopshedy	qetedy shedy qotol odal chal dar qopshedy qotedy qotedy qokedy dal	qetedy shedy qotol odal chal dar qopshedy qotedy qotedy qokedy dal	qetedy shedy qotol odal chal dar qopedy qotedy qotedy qo edy dal	ALL_THREE_EXACT	1	1	[dar:?]	abgemessene Fraktion I	5	4	[qetedy:?] | feucht in der Mitte des Grades, abgeschlossen | kaltes Material | [odal:?] | [chal:?] | [dar:?] | [qopshedy:?] | kalt in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [dal:?]	[qetedy:?] | feucht in der Mitte des Grades, abgeschlossen | kaltes Material | [odal:?] | [chal:?] | abgemessene Fraktion I | [qopshedy:?] | kalt in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [dal:?]	0	FAMILY_CONTEXT_COMPATIBLE
G649-A03-174	3	dar	STRONG_FAMILY_DEFAULT	f78r	f78r.18	B	B	2	5	MEDIAL	qokain	ar	o l chedy qokain dar ar okain	ol chedy qokain dar ar okain	ol chedy qokain dar ar okain	ALL_THREE_EXACT	1	1	[dar:?]	abgemessene Fraktion I	3	3	[o:?] | [l:?] | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | [dar:?] | [ar:?] | heiß im Zubereitungsrahmen, Grad II	[o:?] | [l:?] | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | abgemessene Fraktion I | [ar:?] | heiß im Zubereitungsrahmen, Grad II	0	FAMILY_CONTEXT_COMPATIBLE
G649-A03-175	3	dar	STRONG_FAMILY_DEFAULT	f78r	f78r.34	B	B	2	5	MEDIAL	qokaly	okaiin	dshedy qokeedy qopchedy qokaly dar okaiin o keeal am	dshedy qokeedy qopchedy qokaly dar okaiin okeeal am	ded qokee y qopche y qokaly dar okaiin okeeal am	ALL_THREE_EXACT	1	1	[dar:?]	abgemessene Fraktion I	2	1	[dshedy:?] | heiß am Ende des Grades, abgeschlossen | [qopchedy:?] | [qokaly:?] | [dar:?] | heiß, Grad III, im Ansatzrahmen | [o:?] | [keeal:?] | [am:?]	[dshedy:?] | heiß am Ende des Grades, abgeschlossen | [qopchedy:?] | [qokaly:?] | abgemessene Fraktion I | heiß, Grad III, im Ansatzrahmen | [o:?] | [keeal:?] | [am:?]	0	SHORT_OR_OPAQUE_CONTEXT
G649-A03-176	3	dar	STRONG_FAMILY_DEFAULT	f78r	f78r.43	B	B	2	4	FINAL	qokaiin	<EOS>	lchedy pchedy qokaiin dar	lchedy pchedy qokaiin dar	lche y pchedy qokeiiin r	READER_VARIANT	0	0	[dar:?]	abgemessene Fraktion I	3	1	getrocknetes Drogenholz | getrocknetes Pulver | heiß, Grad III | [dar:?]	getrocknetes Drogenholz | getrocknetes Pulver | heiß, Grad III | abgemessene Fraktion I	0	READER_VARIANT_WARNING
G649-A03-177	3	dar	STRONG_FAMILY_DEFAULT	f78r	f78r.44	B	B	2	1	INITIAL	<BOS>	aloy	dar aloy	daraloikhy	daralocphy	READER_VARIANT	0	0	[dar:?]	abgemessene Fraktion I	0	0	[dar:?] | [aloy:?]	abgemessene Fraktion I | [aloy:?]	0	READER_VARIANT_WARNING
G649-A03-178	3	dar	STRONG_FAMILY_DEFAULT	f78v	f78v.5	B	B	2	8	MEDIAL	cheeky	okal	qor olkeey olkain ol chsey ol cheeky dar okal dal olchedy	qor olkeey olkain ol eesey ol cheeky dar okal dal olchedy	qor olkee olkain ol chsey ol cheeky dar okal dal olchedy	ALL_THREE_EXACT	1	1	[dar:?]	abgemessene Fraktion I	3	1	[qor:?] | [olkeey:?] | [olkain:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [chsey:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheeky:?] | [dar:?] | Ansatz aus heißem Rohstoff, Form I | [dal:?] | [olchedy:?]	[qor:?] | [olkeey:?] | [olkain:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [chsey:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheeky:?] | abgemessene Fraktion I | Ansatz aus heißem Rohstoff, Form I | [dal:?] | [olchedy:?]	0	SHORT_OR_OPAQUE_CONTEXT
G649-A03-179	3	dar	STRONG_FAMILY_DEFAULT	f78v	f78v.8	B	B	2	6	MEDIAL	qokeedy	okedy	qokedy otedy qokain oteedy qokeedy dar okedy dkedy dain	qokedy otedy qokain oteedy qokeedy dar okedy dkedy dain	qokedy otedy qokain otee y qokeedy dar oke dkedy dain	ALL_THREE_EXACT	1	1	[dar:?]	abgemessene Fraktion I	7	5	heiß in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß, Grad II | kalter Ansatz am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [dar:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | [dkedy:?] | Grad-/Maßwert II	heiß in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß, Grad II | kalter Ansatz am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | abgemessene Fraktion I | heißer Ansatz in der Mitte des Grades, abgeschlossen | [dkedy:?] | Grad-/Maßwert II	0	FAMILY_CONTEXT_COMPATIBLE
G649-A03-180	3	dar	STRONG_FAMILY_DEFAULT	f79r	f79r.4	B	B	2	2	MEDIAL	teey	qotar	teey dar qotar sheds sheekeey qokeey okey qolshy olchey qoky ol	teey dar qotar sheds sheekeey qokeey okey qolshy olchey qoky ol	teey dar qot r sheds sheekeey qokeey okey qolshy olchey qoky ol	ALL_THREE_EXACT	1	1	[dar:?]	abgemessene Fraktion I	5	4	kalt am Ende des Grades | [dar:?] | [qotar:?] | [sheds:?] | [sheekeey:?] | heiß am Ende des Grades | heißer Ansatz in der Mitte des Grades | [qolshy:?] | [olchey:?] | heiß am Anfang des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	kalt am Ende des Grades | abgemessene Fraktion I | [qotar:?] | [sheds:?] | [sheekeey:?] | heiß am Ende des Grades | heißer Ansatz in der Mitte des Grades | [qolshy:?] | [olchey:?] | heiß am Anfang des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	0	FAMILY_CONTEXT_COMPATIBLE
G649-A03-181	3	dar	STRONG_FAMILY_DEFAULT	f79r	f79r.44	B	B	2	4	MEDIAL	okeey	cheory	ody aran okeey dar cheory	ody oaan okeey dar cheory	ody aran okeey dar cheory	ALL_THREE_EXACT	1	1	[dar:?]	abgemessene Fraktion I	1	1	[ody:?] | [aran:?] | heißer Ansatz am Ende des Grades | [dar:?] | [cheory:?]	[ody:?] | [aran:?] | heißer Ansatz am Ende des Grades | abgemessene Fraktion I | [cheory:?]	0	SHORT_OR_OPAQUE_CONTEXT
G649-A03-182	3	dar	STRONG_FAMILY_DEFAULT	f79v	f79v.17	B	B	2	5	MEDIAL	ol	qokaiin	qol sheey chol ol dar qokaiin cheekey qoky otain oram	qol sheey chol ol dar qokaiin cheekey qoky otain oram	qol sheey chol ol dar qokaiin cheekey qoky otain oram	ALL_THREE_EXACT	1	1	[dar:?]	abgemessene Fraktion I	6	5	[qol:?] | feucht am Ende des Grades | trocken; nominal trockenes Gut/Material | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [dar:?] | heiß, Grad III | [cheekey:?] | heiß am Anfang des Grades | kalt im Zubereitungsrahmen, Grad II | [oram:?]	[qol:?] | feucht am Ende des Grades | trocken; nominal trockenes Gut/Material | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | abgemessene Fraktion I | heiß, Grad III | [cheekey:?] | heiß am Anfang des Grades | kalt im Zubereitungsrahmen, Grad II | [oram:?]	0	FAMILY_CONTEXT_COMPATIBLE
G649-A03-183	3	dar	STRONG_FAMILY_DEFAULT	f79v	f79v.19	B	B	2	8	MEDIAL	qokedy	olkain	ykail shy qolar shey qokedy qokedy qokedy dar olkain cham	ykail shy qolar shey qokedy qokedy qokedy dar olkain cham	ykail shy qol ar shey qokedy qokedy qokedy dar olkain cham	ALL_THREE_EXACT	1	1	[dar:?]	abgemessene Fraktion I	5	5	[ykail:?] | feucht am Anfang des Grades | [qolar:?] | feucht in der Mitte des Grades | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [dar:?] | [olkain:?] | [cham:?]	[ykail:?] | feucht am Anfang des Grades | [qolar:?] | feucht in der Mitte des Grades | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | abgemessene Fraktion I | [olkain:?] | [cham:?]	0	FAMILY_CONTEXT_COMPATIBLE
