target_surface	frame_id	frame_name_de	radius	direction_rule	count_unit	support_occurrences	target_reader_exact_occurrences	normalised_support_rate	support_loci	support_pages	support_page_list	observed_axis_families	strongest_support_locus	strongest_support_page	strongest_locus_support_occurrences	loo_remaining_occurrences	loo_remaining_loci	loo_remaining_pages	loo_remaining_page_list	loo_remaining_axis_families	minimum_distinct_pages_total	minimum_remaining_support_pages	passes_total_page_gate	passes_strongest_locus_loo	frame_selected	failure_reasons	state_transition_direction_counts	state_transition_direction_page_counts	majority_transition_direction	majority_transition_share	description_de	anchor_source	union_ed2_donor_gate_required	default_is_translation	eva_latin_credit	substring_export_credit	confirmed_lexeme	confirmed_plaintext	component_export_credit
ol	F14_MEDIAL_TWO_SIDED_LINKER	mediale zweiseitige Scharnierposition	LINE	BOTH	DISTINCT_TARGET_OCCURRENCE_AND_PAGE	212	376	0.563830	198	80	"[""f100v"",""f102v1"",""f102v2"",""f103r"",""f103v"",""f104r"",""f104v"",""f105r"",""f105v"",""f106r"",""f106v"",""f107r"",""f107v"",""f108r"",""f108v"",""f111r"",""f111v"",""f112r"",""f112v"",""f113v"",""f114r"",""f114v"",""f115r"",""f115v"",""f116r"",""f15v"",""f17v"",""f18r"",""f20r"",""f22r"",""f23r"",""f23v"",""f30r"",""f30v"",""f33r"",""f34r"",""f34v"",""f39r"",""f3r"",""f40r"",""f42v"",""f44r"",""f48v"",""f4r"",""f55v"",""f58v"",""f66r"",""f6r"",""f75r"",""f75v"",""f76r"",""f76v"",""f77r"",""f77v"",""f78r"",""f78v"",""f79r"",""f79v"",""f80r"",""f80v"",""f81r"",""f81v"",""f82r"",""f83r"",""f85r1"",""f85r2"",""f86v5"",""f86v6"",""f87v"",""f88r"",""f88v"",""f89r1"",""f89v1"",""f90r1"",""f93r"",""f94v"",""f95r1"",""f95r2"",""f95v1"",""f96r""]"	"[""TWO_SIDED_LINKER_GEOMETRY""]"	f79v.32	f79v	3	209	197	80	"[""f100v"",""f102v1"",""f102v2"",""f103r"",""f103v"",""f104r"",""f104v"",""f105r"",""f105v"",""f106r"",""f106v"",""f107r"",""f107v"",""f108r"",""f108v"",""f111r"",""f111v"",""f112r"",""f112v"",""f113v"",""f114r"",""f114v"",""f115r"",""f115v"",""f116r"",""f15v"",""f17v"",""f18r"",""f20r"",""f22r"",""f23r"",""f23v"",""f30r"",""f30v"",""f33r"",""f34r"",""f34v"",""f39r"",""f3r"",""f40r"",""f42v"",""f44r"",""f48v"",""f4r"",""f55v"",""f58v"",""f66r"",""f6r"",""f75r"",""f75v"",""f76r"",""f76v"",""f77r"",""f77v"",""f78r"",""f78v"",""f79r"",""f79v"",""f80r"",""f80v"",""f81r"",""f81v"",""f82r"",""f83r"",""f85r1"",""f85r2"",""f86v5"",""f86v6"",""f87v"",""f88r"",""f88v"",""f89r1"",""f89v1"",""f90r1"",""f93r"",""f94v"",""f95r1"",""f95r2"",""f95v1"",""f96r""]"	"[""TWO_SIDED_LINKER_GEOMETRY""]"	2	1	1	1	1	[]	{}	{}	NONE	0.000000	Notwendige, aber ausdrücklich nicht hinreichende Verbindergeometrie: sie ist bei ol, ckhy und otar ähnlich häufig und darf nur zusammen mit einer unabhängigen Übergangs- oder Mengenrelationsachse zählen	GDT625_GEOMETRY_PLUS_GDT769_CLEAN_DONORS	1	0	0	0	0	0	0
ol	F15_STATE_TRANSITION_BRIDGE	Zustandsübergangsbrücke	LINE	LEFT_STATE_TO_RIGHT_STATE	DISTINCT_DIRECTIONAL_FRAME_AND_PAGE	31	376	0.082447	31	26	"[""f102v1"",""f102v2"",""f103r"",""f103v"",""f104v"",""f105v"",""f108v"",""f116r"",""f3r"",""f44r"",""f75r"",""f76r"",""f76v"",""f78r"",""f78v"",""f79r"",""f79v"",""f80r"",""f80v"",""f81r"",""f81v"",""f85r1"",""f86v5"",""f86v6"",""f87v"",""f88v""]"	"[""STATE_TRANSITION_DIRECTION""]"	f102v1.13	f102v1	1	30	30	25	"[""f102v2"",""f103r"",""f103v"",""f104v"",""f105v"",""f108v"",""f116r"",""f3r"",""f44r"",""f75r"",""f76r"",""f76v"",""f78r"",""f78v"",""f79r"",""f79v"",""f80r"",""f80v"",""f81r"",""f81v"",""f85r1"",""f86v5"",""f86v6"",""f87v"",""f88v""]"	"[""STATE_TRANSITION_DIRECTION""]"	2	1	1	1	1	[]	"{""COLD_TO_COLD"":2,""COLD_TO_DRY"":3,""COLD_TO_HOT"":4,""COLD_TO_MOIST"":2,""DRY_TO_COLD"":1,""DRY_TO_DRY"":3,""DRY_TO_HOT"":3,""DRY_TO_MOIST"":1,""HOT_TO_COLD"":1,""HOT_TO_DRY"":3,""HOT_TO_HOT"":8,""HOT_TO_MOIST"":4,""MOIST_TO_COLD"":1,""MOIST_TO_DRY"":2,""MOIST_TO_HOT"":7,""MOIST_TO_MOIST"":6}"	"{""COLD_TO_COLD"":2,""COLD_TO_DRY"":3,""COLD_TO_HOT"":4,""COLD_TO_MOIST"":2,""DRY_TO_COLD"":1,""DRY_TO_DRY"":3,""DRY_TO_HOT"":3,""DRY_TO_MOIST"":1,""HOT_TO_COLD"":1,""HOT_TO_DRY"":3,""HOT_TO_HOT"":6,""HOT_TO_MOIST"":4,""MOIST_TO_COLD"":1,""MOIST_TO_DRY"":2,""MOIST_TO_HOT"":5,""MOIST_TO_MOIST"":5}"	HOT_TO_HOT	0.156863	Prüft die alte otar-Spur als separates Wort zwischen Zuständen: gemischte Richtungen können einen allgemeinen Folgeschalter stützen, während bis oder ein konkreter Prozess eine eigene konsistente Zielrichtung brauchen	GDT625_EXACT_STATE_PAIRS_PLUS_CURRENT_CLEAN_STATE_DONORS	1	0	0	0	0	0	0
ol	F16_RELATIONAL_AMOUNT_ORDER	relationaler Mengen- oder Feldanschluss	1	BOTH	DISTINCT_DIRECTIONAL_FRAME_AND_PAGE	9	376	0.023936	8	8	"[""f48v"",""f55v"",""f78r"",""f78v"",""f79r"",""f85r1"",""f86v6"",""f94v""]"	"[""RELATIONAL_AMOUNT_ORDER""]"	f85r1.13	f85r1	2	7	7	7	"[""f48v"",""f55v"",""f78r"",""f78v"",""f79r"",""f86v6"",""f94v""]"	"[""RELATIONAL_AMOUNT_ORDER""]"	2	1	1	1	1	[]	"{""AMOUNT_BEFORE_TARGET"":4,""TARGET_BEFORE_AMOUNT"":5}"	"{""AMOUNT_BEFORE_TARGET"":4,""TARGET_BEFORE_AMOUNT"":5}"	TARGET_BEFORE_AMOUNT	0.555556	Unterscheidet einen mengenfähigen Stoffkopf von einem Relationswort: die Mengenformel bleibt ein selbständiges Nachbarfeld und ihre Orientierung wird sichtbar; bloße Häufigkeit oder bloße Wiederholung des Targets zählt nicht	GDT759_GDT760_GDT764_EXACT_AMOUNT_CONSTRUCTIONS	1	0	0	0	0	0	0
ols	F01_AMOUNT_DIRECT	unmittelbare Mengenformel	1	BOTH	DISTINCT_TARGET_OCCURRENCE_AND_PAGE	0	12	0.000000	0	0	[]	[]	NONE	NONE	0	0	0	0	[]	[]	2	1	0	0	0	"[""NO_OBSERVED_FRAME""]"	{}	{}	NONE	0.000000	Target besetzt unmittelbar die Inhaltsseite einer bereits beobachteten Ganzwort-Mengenformel; Drachme bleibt gegen gleiche Teile und Unze offen	GDT759_GDT760_GDT764_EXACT_AMOUNT_CONSTRUCTIONS	1	0	0	0	0	0	0
ols	F02_VALUE_DIRECT	unmittelbares Wertfeld	1	BOTH	DISTINCT_TARGET_OCCURRENCE_AND_PAGE	3	12	0.250000	3	3	"[""f104v"",""f83r"",""f99v""]"	"[""MEASURE_VALUE""]"	f104v.19	f104v	1	2	2	2	"[""f83r"",""f99v""]"	"[""MEASURE_VALUE""]"	2	1	1	1	1	[]	{}	{}	NONE	0.000000	Wertnähe zählt nur in einem begrenzten Feld und nicht als freie Zahlenbedeutung	GDT759_GDT763_GDT764_VALUE_FIELDS	1	0	0	0	0	0	0
ols	F03_DRY_R2	unabhängiger Trockenrahmen	2	BOTH	DISTINCT_TARGET_OCCURRENCE_AND_PAGE	2	12	0.166667	2	2	"[""f104v"",""f83v""]"	"[""DRY_STATE""]"	f104v.19	f104v	1	1	1	1	"[""f83v""]"	"[""DRY_STATE""]"	2	1	1	1	1	[]	{}	{}	NONE	0.000000	Mindestens ein unabhängiges vollständiges Trockenwort liegt innerhalb Radius zwei	GDT759_GDT761_GDT762_CLEAN_DRY_WHOLES	1	0	0	0	0	0	0
ols	F04_MOIST_R2	unabhängiger Feucht- oder Einweichrahmen	2	BOTH	DISTINCT_TARGET_OCCURRENCE_AND_PAGE	2	12	0.166667	2	2	"[""f104v"",""f99v""]"	"[""MOIST_STATE""]"	f104v.19	f104v	1	1	1	1	"[""f99v""]"	"[""MOIST_STATE""]"	2	1	1	1	1	[]	{}	{}	NONE	0.000000	Mindestens ein unabhängiges vollständiges Feucht- oder Einweichfeld liegt innerhalb Radius zwei; bloße SH-Formnähe zählt nicht	GDT761_GDT762_CLEAN_MOIST_WHOLES	1	0	0	0	0	0	0
ols	F05_PROCESS_SLOT_FINAL	gerichteter Vorgangsslot	2	LEFT_PATIENT_TO_TARGET	DISTINCT_DIRECTIONAL_FRAME_AND_PAGE	1	12	0.083333	1	1	"[""f83v""]"	"[""LEFT_PATIENT_PROCESS_DIRECTION"",""TERMINAL_GEOMETRY""]"	f83v.22	f83v	1	0	0	0	[]	[]	2	1	0	0	0	"[""TOTAL_PAGE_GATE_FAILED"",""STRONGEST_LOCUS_LOO_FAILED""]"	{}	{}	NONE	0.000000	Target folgt gerichtet auf einen Stoff-, Zubereitungs- oder Dosisrahmen und trägt Prozess- oder Endgeometrie; dies erfasst auch rezeptfinales Mischen nach einer Mengenliste	CURRENT_CLEAN_COMPLETE_WHOLE_ROLE_DECK_PLUS_EXACT_VALUE_FIELDS	1	0	0	0	0	0	0
ols	F06_TARGET_BEFORE_PROCESS	Target als Patient vor Vorgang	3	TARGET_TO_RIGHT_PROCESS	DISTINCT_DIRECTIONAL_FRAME_AND_PAGE	0	12	0.000000	0	0	[]	[]	NONE	NONE	0	0	0	0	[]	[]	2	1	0	0	0	"[""NO_OBSERVED_FRAME""]"	{}	{}	NONE	0.000000	Target ist nominaler Patient oder Ausgangsstoff vor einem unabhängig lizenzierten Vorgang	GDT763_GDT764_CLEAN_PROCESS_WHOLES	1	0	0	0	0	0	0
ols	F07_LINE_FINAL_OR_CLOSE	End- oder Abschlussgeometrie	1	RIGHT	DISTINCT_TARGET_OCCURRENCE_AND_PAGE	5	12	0.416667	5	5	"[""f105r"",""f15v"",""f23v"",""f83v"",""f85r1""]"	"[""TERMINAL_GEOMETRY""]"	f105r.22	f105r	1	4	4	4	"[""f15v"",""f23v"",""f83v"",""f85r1""]"	"[""TERMINAL_GEOMETRY""]"	2	1	1	1	1	[]	{}	{}	NONE	0.000000	Reine Positionsevidenz; kann Vorgang oder Produkt stützen, aber niemals allein eine konkrete Operation benennen	GDT733_GDT734_STRUCTURAL_LINE_GEOMETRY	1	0	0	0	0	0	0
ols	F08_HOT_R2	unabhängiger Hitzrahmen	2	BOTH	DISTINCT_TARGET_OCCURRENCE_AND_PAGE	2	12	0.166667	2	2	"[""f104v"",""f114r""]"	"[""HOT_STATE""]"	f104v.19	f104v	1	1	1	1	"[""f114r""]"	"[""HOT_STATE""]"	2	1	1	1	1	[]	{}	{}	NONE	0.000000	Vollständige Zielwort-freie Hitzebindung innerhalb Radius zwei	CURRENT_CLEAN_COMPLETE_WHOLE_QUALITY_DECK	1	0	0	0	0	0	0
ols	F09_COLD_R2	unabhängiger Kälterahmen	2	BOTH	DISTINCT_TARGET_OCCURRENCE_AND_PAGE	0	12	0.000000	0	0	[]	[]	NONE	NONE	0	0	0	0	[]	[]	2	1	0	0	0	"[""NO_OBSERVED_FRAME""]"	{}	{}	NONE	0.000000	Vollständige Zielwort-freie Kältebindung innerhalb Radius zwei	CURRENT_CLEAN_COMPLETE_WHOLE_QUALITY_DECK	1	0	0	0	0	0	0
ols	F10_PART_OR_CONTENT_R2	Pflanzenteil- oder Inhaltskontakt	2	BOTH	DISTINCT_TARGET_OCCURRENCE_AND_PAGE	0	12	0.000000	0	0	[]	[]	NONE	NONE	0	0	0	0	[]	[]	2	1	0	0	0	"[""NO_OBSERVED_FRAME""]"	{}	{}	NONE	0.000000	Target steht bei einem unabhängigen Pflanzenteil- oder Inhaltskopf; konkrete Blüte-, Frucht- oder Blattidentität wird nicht importiert	GDT759_GDT768_COMPLETE_WHOLE_CONTENT_CONTROLS	1	0	0	0	0	0	0
ols	F11_H1_BOUNDED_VALUE	H1-gebundenes X-daiin-Feld	2	RIGHT	DISTINCT_BOUNDED_FIELD_AND_PAGE	0	12	0.000000	0	0	[]	[]	NONE	NONE	0	0	0	0	[]	[]	2	1	0	0	0	"[""NO_OBSERVED_FRAME""]"	{}	{}	NONE	0.000000	RECORD := H1 FIELD+ und FIELD := X daiin; das vollständige X begrenzt die Achse, ohne eine Substanz zu benennen	GDT763_GDT764_H1_X_DAIIN_GRAMMAR	1	0	0	0	0	0	0
ols	F12_PARALLEL_VALUE_CELL	parallele Wertzelle	LINE	BOTH	DISTINCT_PARALLEL_CELL_AND_PAGE	0	12	0.000000	0	0	[]	[]	NONE	NONE	0	0	0	0	[]	[]	2	1	0	0	0	"[""NO_OBSERVED_FRAME""]"	{}	{}	NONE	0.000000	Parallele nominale Wertzellen stützen Recordsyntax und widersprechen einem ungestützten Imperativ	GDT764_COMPLETE_PARALLEL_FIELDS	1	0	0	0	0	0	0
ols	F13_SECOND_PAGE_AFTER_ABLATION	Zweitseite nach stärkstem-Locus-Ausschluss	META	NONE	DISTINCT_PAGE	18	12	1.500000	10	10	"[""f104v"",""f105r"",""f114r"",""f15v"",""f23v"",""f78v"",""f83r"",""f83v"",""f85r1"",""f99v""]"	"[""DRY_STATE"",""HOT_STATE"",""LEFT_PATIENT_PROCESS_DIRECTION"",""MEASURE_VALUE"",""MOIST_STATE"",""STATE_TRANSITION_DIRECTION"",""TERMINAL_GEOMETRY"",""TWO_SIDED_LINKER_GEOMETRY""]"	f104v.19	f104v	5	13	9	9	"[""f105r"",""f114r"",""f15v"",""f23v"",""f78v"",""f83r"",""f83v"",""f85r1"",""f99v""]"	"[""DRY_STATE"",""HOT_STATE"",""LEFT_PATIENT_PROCESS_DIRECTION"",""MEASURE_VALUE"",""MOIST_STATE"",""TERMINAL_GEOMETRY"",""TWO_SIDED_LINKER_GEOMETRY""]"	2	1	1	1	1	[]	{}	{}	NONE	0.000000	Gemeinsamer kleinster Falsifikator für jede konkrete Identitätskarte; ein Einzelbeleg kann keinen Default befördern	GDT769_INTERNAL	1	0	0	0	0	0	0
ols	F14_MEDIAL_TWO_SIDED_LINKER	mediale zweiseitige Scharnierposition	LINE	BOTH	DISTINCT_TARGET_OCCURRENCE_AND_PAGE	2	12	0.166667	2	2	"[""f114r"",""f78v""]"	"[""TWO_SIDED_LINKER_GEOMETRY""]"	f114r.37	f114r	1	1	1	1	"[""f78v""]"	"[""TWO_SIDED_LINKER_GEOMETRY""]"	2	1	1	1	1	[]	{}	{}	NONE	0.000000	Notwendige, aber ausdrücklich nicht hinreichende Verbindergeometrie: sie ist bei ol, ckhy und otar ähnlich häufig und darf nur zusammen mit einer unabhängigen Übergangs- oder Mengenrelationsachse zählen	GDT625_GEOMETRY_PLUS_GDT769_CLEAN_DONORS	1	0	0	0	0	0	0
ols	F15_STATE_TRANSITION_BRIDGE	Zustandsübergangsbrücke	LINE	LEFT_STATE_TO_RIGHT_STATE	DISTINCT_DIRECTIONAL_FRAME_AND_PAGE	1	12	0.083333	1	1	"[""f104v""]"	"[""STATE_TRANSITION_DIRECTION""]"	f104v.19	f104v	1	0	0	0	[]	[]	2	1	0	0	0	"[""TOTAL_PAGE_GATE_FAILED"",""STRONGEST_LOCUS_LOO_FAILED""]"	"{""COLD_TO_DRY"":1,""COLD_TO_HOT"":1,""MOIST_TO_DRY"":1,""MOIST_TO_HOT"":1}"	"{""COLD_TO_DRY"":1,""COLD_TO_HOT"":1,""MOIST_TO_DRY"":1,""MOIST_TO_HOT"":1}"	COLD_TO_DRY	0.250000	Prüft die alte otar-Spur als separates Wort zwischen Zuständen: gemischte Richtungen können einen allgemeinen Folgeschalter stützen, während bis oder ein konkreter Prozess eine eigene konsistente Zielrichtung brauchen	GDT625_EXACT_STATE_PAIRS_PLUS_CURRENT_CLEAN_STATE_DONORS	1	0	0	0	0	0	0
ols	F16_RELATIONAL_AMOUNT_ORDER	relationaler Mengen- oder Feldanschluss	1	BOTH	DISTINCT_DIRECTIONAL_FRAME_AND_PAGE	0	12	0.000000	0	0	[]	[]	NONE	NONE	0	0	0	0	[]	[]	2	1	0	0	0	"[""NO_OBSERVED_FRAME""]"	{}	{}	NONE	0.000000	Unterscheidet einen mengenfähigen Stoffkopf von einem Relationswort: die Mengenformel bleibt ein selbständiges Nachbarfeld und ihre Orientierung wird sichtbar; bloße Häufigkeit oder bloße Wiederholung des Targets zählt nicht	GDT759_GDT760_GDT764_EXACT_AMOUNT_CONSTRUCTIONS	1	0	0	0	0	0	0
otar	F01_AMOUNT_DIRECT	unmittelbare Mengenformel	1	BOTH	DISTINCT_TARGET_OCCURRENCE_AND_PAGE	4	110	0.036364	4	4	"[""f39v"",""f85r1"",""f86v5"",""f86v6""]"	"[""MEASURE_VALUE""]"	f39v.5	f39v	1	3	3	3	"[""f85r1"",""f86v5"",""f86v6""]"	"[""MEASURE_VALUE""]"	2	1	1	1	1	[]	{}	{}	NONE	0.000000	Target besetzt unmittelbar die Inhaltsseite einer bereits beobachteten Ganzwort-Mengenformel; Drachme bleibt gegen gleiche Teile und Unze offen	GDT759_GDT760_GDT764_EXACT_AMOUNT_CONSTRUCTIONS	1	0	0	0	0	0	0
otar	F02_VALUE_DIRECT	unmittelbares Wertfeld	1	BOTH	DISTINCT_TARGET_OCCURRENCE_AND_PAGE	0	110	0.000000	0	0	[]	[]	NONE	NONE	0	0	0	0	[]	[]	2	1	0	0	0	"[""NO_OBSERVED_FRAME""]"	{}	{}	NONE	0.000000	Wertnähe zählt nur in einem begrenzten Feld und nicht als freie Zahlenbedeutung	GDT759_GDT763_GDT764_VALUE_FIELDS	1	0	0	0	0	0	0
otar	F03_DRY_R2	unabhängiger Trockenrahmen	2	BOTH	DISTINCT_TARGET_OCCURRENCE_AND_PAGE	10	110	0.090909	10	10	"[""f106r"",""f112r"",""f113r"",""f113v"",""f115r"",""f75r"",""f76r"",""f80r"",""f86v6"",""f95v1""]"	"[""DRY_STATE""]"	f106r.16	f106r	1	9	9	9	"[""f112r"",""f113r"",""f113v"",""f115r"",""f75r"",""f76r"",""f80r"",""f86v6"",""f95v1""]"	"[""DRY_STATE""]"	2	1	1	1	1	[]	{}	{}	NONE	0.000000	Mindestens ein unabhängiges vollständiges Trockenwort liegt innerhalb Radius zwei	GDT759_GDT761_GDT762_CLEAN_DRY_WHOLES	1	0	0	0	0	0	0
otar	F04_MOIST_R2	unabhängiger Feucht- oder Einweichrahmen	2	BOTH	DISTINCT_TARGET_OCCURRENCE_AND_PAGE	4	110	0.036364	4	4	"[""f103v"",""f76v"",""f78r"",""f86v6""]"	"[""MOIST_STATE""]"	f103v.41	f103v	1	3	3	3	"[""f76v"",""f78r"",""f86v6""]"	"[""MOIST_STATE""]"	2	1	1	1	1	[]	{}	{}	NONE	0.000000	Mindestens ein unabhängiges vollständiges Feucht- oder Einweichfeld liegt innerhalb Radius zwei; bloße SH-Formnähe zählt nicht	GDT761_GDT762_CLEAN_MOIST_WHOLES	1	0	0	0	0	0	0
otar	F05_PROCESS_SLOT_FINAL	gerichteter Vorgangsslot	2	LEFT_PATIENT_TO_TARGET	DISTINCT_DIRECTIONAL_FRAME_AND_PAGE	1	110	0.009091	1	1	"[""f112r""]"	"[""LEFT_PATIENT_PROCESS_DIRECTION"",""TERMINAL_GEOMETRY""]"	f112r.2	f112r	1	0	0	0	[]	[]	2	1	0	0	0	"[""TOTAL_PAGE_GATE_FAILED"",""STRONGEST_LOCUS_LOO_FAILED""]"	{}	{}	NONE	0.000000	Target folgt gerichtet auf einen Stoff-, Zubereitungs- oder Dosisrahmen und trägt Prozess- oder Endgeometrie; dies erfasst auch rezeptfinales Mischen nach einer Mengenliste	CURRENT_CLEAN_COMPLETE_WHOLE_ROLE_DECK_PLUS_EXACT_VALUE_FIELDS	1	0	0	0	0	0	0
otar	F06_TARGET_BEFORE_PROCESS	Target als Patient vor Vorgang	3	TARGET_TO_RIGHT_PROCESS	DISTINCT_DIRECTIONAL_FRAME_AND_PAGE	7	110	0.063636	7	7	"[""f103v"",""f106v"",""f115r"",""f45r"",""f58r"",""f86v6"",""f94v""]"	"[""RIGHT_PROCESS_DIRECTION""]"	f103v.45	f103v	1	6	6	6	"[""f106v"",""f115r"",""f45r"",""f58r"",""f86v6"",""f94v""]"	"[""RIGHT_PROCESS_DIRECTION""]"	2	1	1	1	1	[]	{}	{}	NONE	0.000000	Target ist nominaler Patient oder Ausgangsstoff vor einem unabhängig lizenzierten Vorgang	GDT763_GDT764_CLEAN_PROCESS_WHOLES	1	0	0	0	0	0	0
otar	F07_LINE_FINAL_OR_CLOSE	End- oder Abschlussgeometrie	1	RIGHT	DISTINCT_TARGET_OCCURRENCE_AND_PAGE	5	110	0.045455	5	5	"[""f10r"",""f112r"",""f58r"",""f75v"",""f81v""]"	"[""TERMINAL_GEOMETRY""]"	f10r.11	f10r	1	4	4	4	"[""f112r"",""f58r"",""f75v"",""f81v""]"	"[""TERMINAL_GEOMETRY""]"	2	1	1	1	1	[]	{}	{}	NONE	0.000000	Reine Positionsevidenz; kann Vorgang oder Produkt stützen, aber niemals allein eine konkrete Operation benennen	GDT733_GDT734_STRUCTURAL_LINE_GEOMETRY	1	0	0	0	0	0	0
otar	F08_HOT_R2	unabhängiger Hitzrahmen	2	BOTH	DISTINCT_TARGET_OCCURRENCE_AND_PAGE	16	110	0.145455	16	12	"[""f105v"",""f106r"",""f107v"",""f112r"",""f113r"",""f115r"",""f75r"",""f80r"",""f81r"",""f86v6"",""f94v"",""f95v1""]"	"[""HOT_STATE""]"	f105v.13	f105v	1	15	15	11	"[""f106r"",""f107v"",""f112r"",""f113r"",""f115r"",""f75r"",""f80r"",""f81r"",""f86v6"",""f94v"",""f95v1""]"	"[""HOT_STATE""]"	2	1	1	1	1	[]	{}	{}	NONE	0.000000	Vollständige Zielwort-freie Hitzebindung innerhalb Radius zwei	CURRENT_CLEAN_COMPLETE_WHOLE_QUALITY_DECK	1	0	0	0	0	0	0
otar	F09_COLD_R2	unabhängiger Kälterahmen	2	BOTH	DISTINCT_TARGET_OCCURRENCE_AND_PAGE	8	110	0.072727	8	8	"[""f107v"",""f113v"",""f115r"",""f115v"",""f116r"",""f55v"",""f75v"",""f85r1""]"	"[""COLD_STATE""]"	f107v.2	f107v	1	7	7	7	"[""f113v"",""f115r"",""f115v"",""f116r"",""f55v"",""f75v"",""f85r1""]"	"[""COLD_STATE""]"	2	1	1	1	1	[]	{}	{}	NONE	0.000000	Vollständige Zielwort-freie Kältebindung innerhalb Radius zwei	CURRENT_CLEAN_COMPLETE_WHOLE_QUALITY_DECK	1	0	0	0	0	0	0
otar	F10_PART_OR_CONTENT_R2	Pflanzenteil- oder Inhaltskontakt	2	BOTH	DISTINCT_TARGET_OCCURRENCE_AND_PAGE	1	110	0.009091	1	1	"[""f9r""]"	"[""CONTENT_CONTACT""]"	f9r.4	f9r	1	0	0	0	[]	[]	2	1	0	0	0	"[""TOTAL_PAGE_GATE_FAILED"",""STRONGEST_LOCUS_LOO_FAILED""]"	{}	{}	NONE	0.000000	Target steht bei einem unabhängigen Pflanzenteil- oder Inhaltskopf; konkrete Blüte-, Frucht- oder Blattidentität wird nicht importiert	GDT759_GDT768_COMPLETE_WHOLE_CONTENT_CONTROLS	1	0	0	0	0	0	0
otar	F11_H1_BOUNDED_VALUE	H1-gebundenes X-daiin-Feld	2	RIGHT	DISTINCT_BOUNDED_FIELD_AND_PAGE	0	110	0.000000	0	0	[]	[]	NONE	NONE	0	0	0	0	[]	[]	2	1	0	0	0	"[""NO_OBSERVED_FRAME""]"	{}	{}	NONE	0.000000	RECORD := H1 FIELD+ und FIELD := X daiin; das vollständige X begrenzt die Achse, ohne eine Substanz zu benennen	GDT763_GDT764_H1_X_DAIIN_GRAMMAR	1	0	0	0	0	0	0
otar	F12_PARALLEL_VALUE_CELL	parallele Wertzelle	LINE	BOTH	DISTINCT_PARALLEL_CELL_AND_PAGE	0	110	0.000000	0	0	[]	[]	NONE	NONE	0	0	0	0	[]	[]	2	1	0	0	0	"[""NO_OBSERVED_FRAME""]"	{}	{}	NONE	0.000000	Parallele nominale Wertzellen stützen Recordsyntax und widersprechen einem ungestützten Imperativ	GDT764_COMPLETE_PARALLEL_FIELDS	1	0	0	0	0	0	0
otar	F13_SECOND_PAGE_AFTER_ABLATION	Zweitseite nach stärkstem-Locus-Ausschluss	META	NONE	DISTINCT_PAGE	129	110	1.172727	83	46	"[""f103r"",""f103v"",""f104r"",""f105r"",""f105v"",""f106r"",""f106v"",""f107r"",""f107v"",""f108v"",""f10r"",""f111r"",""f111v"",""f112r"",""f113r"",""f113v"",""f114r"",""f114v"",""f115r"",""f115v"",""f116r"",""f34v"",""f36v"",""f39v"",""f45r"",""f46v"",""f48v"",""f55v"",""f58r"",""f75r"",""f75v"",""f76r"",""f76v"",""f78r"",""f78v"",""f80r"",""f81r"",""f81v"",""f85r1"",""f85r2"",""f86v5"",""f86v6"",""f89v1"",""f94v"",""f95v1"",""f9r""]"	"[""COLD_STATE"",""CONTENT_CONTACT"",""DRY_STATE"",""HOT_STATE"",""LEFT_PATIENT_PROCESS_DIRECTION"",""MEASURE_VALUE"",""MOIST_STATE"",""RELATIONAL_AMOUNT_ORDER"",""RIGHT_PROCESS_DIRECTION"",""STATE_TRANSITION_DIRECTION"",""TERMINAL_GEOMETRY"",""TWO_SIDED_LINKER_GEOMETRY""]"	f115r.4	f115r	6	123	82	45	"[""f103r"",""f103v"",""f104r"",""f105r"",""f105v"",""f106r"",""f106v"",""f107r"",""f107v"",""f108v"",""f10r"",""f111r"",""f111v"",""f112r"",""f113r"",""f113v"",""f114r"",""f114v"",""f115v"",""f116r"",""f34v"",""f36v"",""f39v"",""f45r"",""f46v"",""f48v"",""f55v"",""f58r"",""f75r"",""f75v"",""f76r"",""f76v"",""f78r"",""f78v"",""f80r"",""f81r"",""f81v"",""f85r1"",""f85r2"",""f86v5"",""f86v6"",""f89v1"",""f94v"",""f95v1"",""f9r""]"	"[""COLD_STATE"",""CONTENT_CONTACT"",""DRY_STATE"",""HOT_STATE"",""LEFT_PATIENT_PROCESS_DIRECTION"",""MEASURE_VALUE"",""MOIST_STATE"",""RELATIONAL_AMOUNT_ORDER"",""RIGHT_PROCESS_DIRECTION"",""STATE_TRANSITION_DIRECTION"",""TERMINAL_GEOMETRY"",""TWO_SIDED_LINKER_GEOMETRY""]"	2	1	1	1	1	[]	{}	{}	NONE	0.000000	Gemeinsamer kleinster Falsifikator für jede konkrete Identitätskarte; ein Einzelbeleg kann keinen Default befördern	GDT769_INTERNAL	1	0	0	0	0	0	0
