locus	page	section	currier	source_lattice_paths	selected_source	literal_decoded	normalized_plaintext_or_record	confidence	alternative_analysis	uncertainty_reason
f103r.47	f103r	S	B	f103r.47|P01|f103r.47|P02|f103r.47|P03	ssheey okeeol lchey qokaly lcheedy oloraiin	OP_03:VALUE_0198:STATE_01 OP_01:VALUE_0055:STATE_03 OP_05:VALUE_0008:STATE_01 OP_02:VALUE_0120:STATE_01 OP_05:VALUE_0075:STATE_01 OP_01:VALUE_1762:STATE_02	OP_03:VALUE_0198:STATE_01 OP_01:VALUE_0055:STATE_03 OP_05:VALUE_0008:STATE_01 OP_02:VALUE_0120:STATE_01 OP_05:VALUE_0075:STATE_01 OP_01:VALUE_1762:STATE_02	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f103r.48	f103r	S	B	f103r.48|P01|f103r.48|P02|f103r.48|P03	polarar lshedy qotolaiin qokeey qokeey shkchy opchealol kchy sam	OP_08:VALUE_0708:STATE_04 OP_05:VALUE_0050:STATE_01 OP_02:VALUE_1763:STATE_02 OP_02:VALUE_0009:STATE_01 OP_02:VALUE_0009:STATE_01 OP_03:VALUE_1102:STATE_01 OP_01:VALUE_1764:STATE_03 OP_06:VALUE_0019:STATE_01 OP_03:VALUE_0002:STATE_07	OP_08:VALUE_0708:STATE_04 OP_05:VALUE_0050:STATE_01 OP_02:VALUE_1763:STATE_02 OP_02:VALUE_0009:STATE_01 OP_02:VALUE_0009:STATE_01 OP_03:VALUE_1102:STATE_01 OP_01:VALUE_1764:STATE_03 OP_06:VALUE_0019:STATE_01 OP_03:VALUE_0002:STATE_07	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f103r.49	f103r	S	B	f103r.49|P01|f103r.49|P02|f103r.49|P03	okeey lr ain l ol sheed qokeey sheol qokeedy shedy qoky leeesain am	OP_01:VALUE_0009:STATE_01 OP_05:VALUE_0047:STATE_05 OP_01:VALUE_0006:STATE_02 OP_01:VALUE_0059:STATE_05 OP_01:VALUE_0001:STATE_03 OP_03:VALUE_0037:STATE_08 OP_02:VALUE_0009:STATE_01 OP_03:VALUE_0027:STATE_03 OP_02:VALUE_0015:STATE_01 OP_03:VALUE_0017:STATE_01 OP_02:VALUE_0023:STATE_01 OP_05:VALUE_1765:STATE_02 OP_01:VALUE_0002:STATE_07	OP_01:VALUE_0009:STATE_01 OP_05:VALUE_0047:STATE_05 OP_01:VALUE_0006:STATE_02 OP_01:VALUE_0059:STATE_05 OP_01:VALUE_0001:STATE_03 OP_03:VALUE_0037:STATE_08 OP_02:VALUE_0009:STATE_01 OP_03:VALUE_0027:STATE_03 OP_02:VALUE_0015:STATE_01 OP_03:VALUE_0017:STATE_01 OP_02:VALUE_0023:STATE_01 OP_05:VALUE_1765:STATE_02 OP_01:VALUE_0002:STATE_07	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f103r.5	f103r	S	B	f103r.5|P01|f103r.5|P02|f103r.5|P03	pocharal okedar shedy oteey qokey lkar sheeky okalor shedy rkar otan okdy	OP_08:VALUE_1766:STATE_03 OP_01:VALUE_0164:STATE_04 OP_03:VALUE_0017:STATE_01 OP_01:VALUE_0031:STATE_01 OP_02:VALUE_0034:STATE_01 OP_05:VALUE_0110:STATE_04 OP_03:VALUE_0250:STATE_01 OP_01:VALUE_0282:STATE_04 OP_03:VALUE_0017:STATE_01 OP_09:VALUE_0110:STATE_04 OP_01:VALUE_0012:STATE_02 OP_01:VALUE_0540:STATE_01	OP_08:VALUE_1766:STATE_03 OP_01:VALUE_0164:STATE_04 OP_03:VALUE_0017:STATE_01 OP_01:VALUE_0031:STATE_01 OP_02:VALUE_0034:STATE_01 OP_05:VALUE_0110:STATE_04 OP_03:VALUE_0250:STATE_01 OP_01:VALUE_0282:STATE_04 OP_03:VALUE_0017:STATE_01 OP_09:VALUE_0110:STATE_04 OP_01:VALUE_0012:STATE_02 OP_01:VALUE_0540:STATE_01	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f103r.50	f103r	S	B	f103r.50|P01|f103r.50|P02|f103r.50|P03	ssheey lshey qol cheey chey qokeey okeey qokain cheey qotain	OP_03:VALUE_0198:STATE_01 OP_05:VALUE_0082:STATE_01 OP_02:VALUE_0001:STATE_03 OP_01:VALUE_0022:STATE_01 OP_01:VALUE_0008:STATE_01 OP_02:VALUE_0009:STATE_01 OP_01:VALUE_0009:STATE_01 OP_02:VALUE_0014:STATE_02 OP_01:VALUE_0022:STATE_01 OP_02:VALUE_0033:STATE_02	OP_03:VALUE_0198:STATE_01 OP_05:VALUE_0082:STATE_01 OP_02:VALUE_0001:STATE_03 OP_01:VALUE_0022:STATE_01 OP_01:VALUE_0008:STATE_01 OP_02:VALUE_0009:STATE_01 OP_01:VALUE_0009:STATE_01 OP_02:VALUE_0014:STATE_02 OP_01:VALUE_0022:STATE_01 OP_02:VALUE_0033:STATE_02	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f103r.51	f103r	S	B	f103r.51|P01|f103r.51|P02|f103r.51|P03	saiin chekeey shey cheosaiin	OP_03:VALUE_0003:STATE_02 OP_01:VALUE_0476:STATE_01 OP_03:VALUE_0020:STATE_01 OP_01:VALUE_1767:STATE_02	OP_03:VALUE_0003:STATE_02 OP_01:VALUE_0476:STATE_01 OP_03:VALUE_0020:STATE_01 OP_01:VALUE_1767:STATE_02	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f103r.52	f103r	S	B	f103r.52|P01|f103r.52|P02|f103r.52|P03	pchedal oteey qol keedy qokeey qoty chepchy qopchey lkaiin otalsy	OP_08:VALUE_0060:STATE_03 OP_01:VALUE_0031:STATE_01 OP_02:VALUE_0001:STATE_03 OP_06:VALUE_0074:STATE_01 OP_02:VALUE_0009:STATE_01 OP_02:VALUE_0030:STATE_01 OP_01:VALUE_0722:STATE_01 OP_02:VALUE_0126:STATE_01 OP_05:VALUE_0105:STATE_02 OP_01:VALUE_1103:STATE_01	OP_08:VALUE_0060:STATE_03 OP_01:VALUE_0031:STATE_01 OP_02:VALUE_0001:STATE_03 OP_06:VALUE_0074:STATE_01 OP_02:VALUE_0009:STATE_01 OP_02:VALUE_0030:STATE_01 OP_01:VALUE_0722:STATE_01 OP_02:VALUE_0126:STATE_01 OP_05:VALUE_0105:STATE_02 OP_01:VALUE_1103:STATE_01	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f103r.53	f103r	S	B	f103r.53|P01|f103r.53|P02	sshey qokedy qokaiin shdy qokeey chedy qokeey qokeey lchedy loty	OP_03:VALUE_0082:STATE_01 OP_02:VALUE_0018:STATE_01 OP_02:VALUE_0010:STATE_02 OP_03:VALUE_0125:STATE_01 OP_02:VALUE_0009:STATE_01 OP_01:VALUE_0005:STATE_01 OP_02:VALUE_0009:STATE_01 OP_02:VALUE_0009:STATE_01 OP_05:VALUE_0005:STATE_01 OP_05:VALUE_0030:STATE_01	OP_03:VALUE_0082:STATE_01 OP_02:VALUE_0018:STATE_01 OP_02:VALUE_0010:STATE_02 OP_03:VALUE_0125:STATE_01 OP_02:VALUE_0009:STATE_01 OP_01:VALUE_0005:STATE_01 OP_02:VALUE_0009:STATE_01 OP_02:VALUE_0009:STATE_01 OP_05:VALUE_0005:STATE_01 OP_05:VALUE_0030:STATE_01	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f103r.54	f103r	S	B	f103r.54|P01|f103r.54|P02|f103r.54|P03	dshey qoteeey darchedy qokey qoty	OP_04:VALUE_0082:STATE_01 OP_02:VALUE_0255:STATE_01 OP_04:VALUE_0868:STATE_01 OP_02:VALUE_0034:STATE_01 OP_02:VALUE_0030:STATE_01	OP_04:VALUE_0082:STATE_01 OP_02:VALUE_0255:STATE_01 OP_04:VALUE_0868:STATE_01 OP_02:VALUE_0034:STATE_01 OP_02:VALUE_0030:STATE_01	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f103r.6	f103r	S	B	f103r.6|P01|f103r.6|P02|f103r.6|P03	ocheey dain shek okeedy okey shedy qokealdy shcthy qotedy qot san am	OP_01:VALUE_0541:STATE_01 OP_04:VALUE_0006:STATE_02 OP_03:VALUE_0124:STATE_05 OP_01:VALUE_0015:STATE_01 OP_01:VALUE_0034:STATE_01 OP_03:VALUE_0017:STATE_01 OP_02:VALUE_1768:STATE_01 OP_03:VALUE_0169:STATE_01 OP_02:VALUE_0024:STATE_01 OP_02:VALUE_0030:STATE_05 OP_03:VALUE_0002:STATE_02 OP_01:VALUE_0002:STATE_07	OP_01:VALUE_0541:STATE_01 OP_04:VALUE_0006:STATE_02 OP_03:VALUE_0124:STATE_05 OP_01:VALUE_0015:STATE_01 OP_01:VALUE_0034:STATE_01 OP_03:VALUE_0017:STATE_01 OP_02:VALUE_1768:STATE_01 OP_03:VALUE_0169:STATE_01 OP_02:VALUE_0024:STATE_01 OP_02:VALUE_0030:STATE_05 OP_03:VALUE_0002:STATE_02 OP_01:VALUE_0002:STATE_07	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f103r.7	f103r	S	B	f103r.7|P01|f103r.7|P02|f103r.7|P03	sain chey she olshedy qokeey okeeody qoeedy olshedy	OP_03:VALUE_0006:STATE_02 OP_01:VALUE_0008:STATE_01 OP_03:VALUE_0020:STATE_05 OP_01:VALUE_0156:STATE_01 OP_02:VALUE_0009:STATE_01 OP_01:VALUE_0151:STATE_01 OP_02:VALUE_0179:STATE_01 OP_01:VALUE_0156:STATE_01	OP_03:VALUE_0006:STATE_02 OP_01:VALUE_0008:STATE_01 OP_03:VALUE_0020:STATE_05 OP_01:VALUE_0156:STATE_01 OP_02:VALUE_0009:STATE_01 OP_01:VALUE_0151:STATE_01 OP_02:VALUE_0179:STATE_01 OP_01:VALUE_0156:STATE_01	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f103r.8	f103r	S	B	f103r.8|P01|f103r.8|P02|f103r.8|P03	daroal okey chedy okey rain okechy qoisol qotar adchey ofcho lteody oral kechdy lo	OP_04:VALUE_1769:STATE_03 OP_01:VALUE_0034:STATE_01 OP_01:VALUE_0005:STATE_01 OP_01:VALUE_0034:STATE_01 OP_09:VALUE_0006:STATE_02 OP_01:VALUE_0231:STATE_01 OP_02:VALUE_1770:STATE_03 OP_02:VALUE_0012:STATE_04 OP_01:VALUE_1771:STATE_01 OP_01:VALUE_0450:STATE_05 OP_05:VALUE_1772:STATE_01 OP_01:VALUE_0129:STATE_03 OP_06:VALUE_0723:STATE_01 OP_05:VALUE_0001:STATE_05	OP_04:VALUE_1769:STATE_03 OP_01:VALUE_0034:STATE_01 OP_01:VALUE_0005:STATE_01 OP_01:VALUE_0034:STATE_01 OP_09:VALUE_0006:STATE_02 OP_01:VALUE_0231:STATE_01 OP_02:VALUE_1770:STATE_03 OP_02:VALUE_0012:STATE_04 OP_01:VALUE_1771:STATE_01 OP_01:VALUE_0450:STATE_05 OP_05:VALUE_1772:STATE_01 OP_01:VALUE_0129:STATE_03 OP_06:VALUE_0723:STATE_01 OP_05:VALUE_0001:STATE_05	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f103r.9	f103r	S	B	f103r.9|P01|f103r.9|P02|f103r.9|P03	oteeos ar cheal okeey shey lkaiin shey lkeor otain shedy otey l ledy okeedaram	OP_01:VALUE_0122:STATE_06 OP_01:VALUE_0002:STATE_04 OP_01:VALUE_0058:STATE_03 OP_01:VALUE_0009:STATE_01 OP_03:VALUE_0020:STATE_01 OP_05:VALUE_0105:STATE_02 OP_03:VALUE_0020:STATE_01 OP_05:VALUE_0414:STATE_04 OP_01:VALUE_0033:STATE_02 OP_03:VALUE_0017:STATE_01 OP_01:VALUE_0056:STATE_01 OP_01:VALUE_0059:STATE_05 OP_05:VALUE_0064:STATE_01 OP_01:VALUE_1773:STATE_07	OP_01:VALUE_0122:STATE_06 OP_01:VALUE_0002:STATE_04 OP_01:VALUE_0058:STATE_03 OP_01:VALUE_0009:STATE_01 OP_03:VALUE_0020:STATE_01 OP_05:VALUE_0105:STATE_02 OP_03:VALUE_0020:STATE_01 OP_05:VALUE_0414:STATE_04 OP_01:VALUE_0033:STATE_02 OP_03:VALUE_0017:STATE_01 OP_01:VALUE_0056:STATE_01 OP_01:VALUE_0059:STATE_05 OP_05:VALUE_0064:STATE_01 OP_01:VALUE_1773:STATE_07	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f103v.1	f103v	S	B	f103v.1|P01|f103v.1|P02|f103v.1|P03	poldar olfchey qoky dy qokeey qokeey daiin okeedaky qoteiir shedy dal	OP_08:VALUE_0218:STATE_04 OP_01:VALUE_1104:STATE_01 OP_02:VALUE_0023:STATE_01 OP_04:VALUE_0011:STATE_05 OP_02:VALUE_0009:STATE_01 OP_02:VALUE_0009:STATE_01 OP_04:VALUE_0003:STATE_02 OP_01:VALUE_1774:STATE_01 OP_02:VALUE_1775:STATE_04 OP_03:VALUE_0017:STATE_01 OP_04:VALUE_0002:STATE_03	OP_08:VALUE_0218:STATE_04 OP_01:VALUE_1104:STATE_01 OP_02:VALUE_0023:STATE_01 OP_04:VALUE_0011:STATE_05 OP_02:VALUE_0009:STATE_01 OP_02:VALUE_0009:STATE_01 OP_04:VALUE_0003:STATE_02 OP_01:VALUE_1774:STATE_01 OP_02:VALUE_1775:STATE_04 OP_03:VALUE_0017:STATE_01 OP_04:VALUE_0002:STATE_03	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f103v.10	f103v	S	B	f103v.10|P01|f103v.10|P02|f103v.10|P03	or cheey qokeeshy okeey loiin oithy otedy lor aiin sheor qotain olldy	OP_01:VALUE_0001:STATE_04 OP_01:VALUE_0022:STATE_01 OP_02:VALUE_0869:STATE_01 OP_01:VALUE_0009:STATE_01 OP_05:VALUE_0052:STATE_02 OP_01:VALUE_0870:STATE_01 OP_01:VALUE_0024:STATE_01 OP_05:VALUE_0001:STATE_04 OP_01:VALUE_0003:STATE_02 OP_03:VALUE_0027:STATE_04 OP_02:VALUE_0033:STATE_02 OP_01:VALUE_1776:STATE_01	OP_01:VALUE_0001:STATE_04 OP_01:VALUE_0022:STATE_01 OP_02:VALUE_0869:STATE_01 OP_01:VALUE_0009:STATE_01 OP_05:VALUE_0052:STATE_02 OP_01:VALUE_0870:STATE_01 OP_01:VALUE_0024:STATE_01 OP_05:VALUE_0001:STATE_04 OP_01:VALUE_0003:STATE_02 OP_03:VALUE_0027:STATE_04 OP_02:VALUE_0033:STATE_02 OP_01:VALUE_1776:STATE_01	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f103v.11	f103v	S	B	f103v.11|P01|f103v.11|P02|f103v.11|P03	qokeedy olkeeshy qoky qokal shed	OP_02:VALUE_0015:STATE_01 OP_01:VALUE_1777:STATE_01 OP_02:VALUE_0023:STATE_01 OP_02:VALUE_0007:STATE_03 OP_03:VALUE_0020:STATE_08	OP_02:VALUE_0015:STATE_01 OP_01:VALUE_1777:STATE_01 OP_02:VALUE_0023:STATE_01 OP_02:VALUE_0007:STATE_03 OP_03:VALUE_0020:STATE_08	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f103v.12	f103v	S	B	f103v.12|P01|f103v.12|P02|f103v.12|P03	sal sheal shedy okeedy qokeey lol shedy pchor pchedy pol sheedy opalam	OP_03:VALUE_0002:STATE_03 OP_03:VALUE_0131:STATE_03 OP_03:VALUE_0017:STATE_01 OP_01:VALUE_0015:STATE_01 OP_02:VALUE_0009:STATE_01 OP_05:VALUE_0001:STATE_03 OP_03:VALUE_0017:STATE_01 OP_08:VALUE_0004:STATE_04 OP_08:VALUE_0005:STATE_01 OP_08:VALUE_0001:STATE_03 OP_03:VALUE_0068:STATE_01 OP_01:VALUE_0724:STATE_07	OP_03:VALUE_0002:STATE_03 OP_03:VALUE_0131:STATE_03 OP_03:VALUE_0017:STATE_01 OP_01:VALUE_0015:STATE_01 OP_02:VALUE_0009:STATE_01 OP_05:VALUE_0001:STATE_03 OP_03:VALUE_0017:STATE_01 OP_08:VALUE_0004:STATE_04 OP_08:VALUE_0005:STATE_01 OP_08:VALUE_0001:STATE_03 OP_03:VALUE_0068:STATE_01 OP_01:VALUE_0724:STATE_07	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f103v.13	f103v	S	B	f103v.13|P01|f103v.13|P02|f103v.13|P03	dain cseey olshy otey olshedy qotshdy okeey lr ain okan olshey	OP_04:VALUE_0006:STATE_02 OP_01:VALUE_1105:STATE_01 OP_01:VALUE_0318:STATE_01 OP_01:VALUE_0056:STATE_01 OP_01:VALUE_0156:STATE_01 OP_02:VALUE_0542:STATE_01 OP_01:VALUE_0009:STATE_01 OP_05:VALUE_0047:STATE_05 OP_01:VALUE_0006:STATE_02 OP_01:VALUE_0007:STATE_02 OP_01:VALUE_0199:STATE_01	OP_04:VALUE_0006:STATE_02 OP_01:VALUE_1105:STATE_01 OP_01:VALUE_0318:STATE_01 OP_01:VALUE_0056:STATE_01 OP_01:VALUE_0156:STATE_01 OP_02:VALUE_0542:STATE_01 OP_01:VALUE_0009:STATE_01 OP_05:VALUE_0047:STATE_05 OP_01:VALUE_0006:STATE_02 OP_01:VALUE_0007:STATE_02 OP_01:VALUE_0199:STATE_01	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f103v.14	f103v	S	B	f103v.14|P01|f103v.14|P02|f103v.14|P03	teeol sheol sho qokeedy shedy qokey oshedy oteedy qokain otar aiin otam	OP_07:VALUE_0106:STATE_03 OP_03:VALUE_0027:STATE_03 OP_03:VALUE_0016:STATE_05 OP_02:VALUE_0015:STATE_01 OP_03:VALUE_0017:STATE_01 OP_02:VALUE_0034:STATE_01 OP_01:VALUE_0871:STATE_01 OP_01:VALUE_0036:STATE_01 OP_02:VALUE_0014:STATE_02 OP_01:VALUE_0012:STATE_04 OP_01:VALUE_0003:STATE_02 OP_01:VALUE_0012:STATE_07	OP_07:VALUE_0106:STATE_03 OP_03:VALUE_0027:STATE_03 OP_03:VALUE_0016:STATE_05 OP_02:VALUE_0015:STATE_01 OP_03:VALUE_0017:STATE_01 OP_02:VALUE_0034:STATE_01 OP_01:VALUE_0871:STATE_01 OP_01:VALUE_0036:STATE_01 OP_02:VALUE_0014:STATE_02 OP_01:VALUE_0012:STATE_04 OP_01:VALUE_0003:STATE_02 OP_01:VALUE_0012:STATE_07	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f103v.15	f103v	S	B	f103v.15|P01|f103v.15|P02|f103v.15|P03	tchedal shey lcheey lchdy char olchey lcheody tedy otain otain otaly	OP_07:VALUE_0060:STATE_03 OP_03:VALUE_0020:STATE_01 OP_05:VALUE_0022:STATE_01 OP_05:VALUE_0029:STATE_01 OP_01:VALUE_0035:STATE_04 OP_01:VALUE_0089:STATE_01 OP_05:VALUE_0046:STATE_01 OP_07:VALUE_0064:STATE_01 OP_01:VALUE_0033:STATE_02 OP_01:VALUE_0033:STATE_02 OP_01:VALUE_0165:STATE_01	OP_07:VALUE_0060:STATE_03 OP_03:VALUE_0020:STATE_01 OP_05:VALUE_0022:STATE_01 OP_05:VALUE_0029:STATE_01 OP_01:VALUE_0035:STATE_04 OP_01:VALUE_0089:STATE_01 OP_05:VALUE_0046:STATE_01 OP_07:VALUE_0064:STATE_01 OP_01:VALUE_0033:STATE_02 OP_01:VALUE_0033:STATE_02 OP_01:VALUE_0165:STATE_01	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f103v.16	f103v	S	B	f103v.16|P01|f103v.16|P02|f103v.16|P03	doiin sheekchy okeeshy qol shedy otain olkedy	OP_04:VALUE_0052:STATE_02 OP_03:VALUE_0872:STATE_01 OP_01:VALUE_0869:STATE_01 OP_02:VALUE_0001:STATE_03 OP_03:VALUE_0017:STATE_01 OP_01:VALUE_0033:STATE_02 OP_01:VALUE_0149:STATE_01	OP_04:VALUE_0052:STATE_02 OP_03:VALUE_0872:STATE_01 OP_01:VALUE_0869:STATE_01 OP_02:VALUE_0001:STATE_03 OP_03:VALUE_0017:STATE_01 OP_01:VALUE_0033:STATE_02 OP_01:VALUE_0149:STATE_01	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f103v.17	f103v	S	B	f103v.17|P01|f103v.17|P02|f103v.17|P03	qokeedy chedy qoteey oteedy lkedy shedy qokal ol char otal opchedy	OP_02:VALUE_0015:STATE_01 OP_01:VALUE_0005:STATE_01 OP_02:VALUE_0031:STATE_01 OP_01:VALUE_0036:STATE_01 OP_05:VALUE_0170:STATE_01 OP_03:VALUE_0017:STATE_01 OP_02:VALUE_0007:STATE_03 OP_01:VALUE_0001:STATE_03 OP_01:VALUE_0035:STATE_04 OP_01:VALUE_0012:STATE_03 OP_01:VALUE_0066:STATE_01	OP_02:VALUE_0015:STATE_01 OP_01:VALUE_0005:STATE_01 OP_02:VALUE_0031:STATE_01 OP_01:VALUE_0036:STATE_01 OP_05:VALUE_0170:STATE_01 OP_03:VALUE_0017:STATE_01 OP_02:VALUE_0007:STATE_03 OP_01:VALUE_0001:STATE_03 OP_01:VALUE_0035:STATE_04 OP_01:VALUE_0012:STATE_03 OP_01:VALUE_0066:STATE_01	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f103v.18	f103v	S	B	f103v.18|P01|f103v.18|P02|f103v.18|P03	yshear ol oqaiin chckhy lchedy chedy olaiin oteedy qokeedal larorol	OP_01:VALUE_1106:STATE_04 OP_01:VALUE_0001:STATE_03 OP_01:VALUE_1778:STATE_02 OP_01:VALUE_0038:STATE_01 OP_05:VALUE_0005:STATE_01 OP_01:VALUE_0005:STATE_01 OP_01:VALUE_0076:STATE_02 OP_01:VALUE_0036:STATE_01 OP_02:VALUE_0283:STATE_03 OP_05:VALUE_1779:STATE_03	OP_01:VALUE_1106:STATE_04 OP_01:VALUE_0001:STATE_03 OP_01:VALUE_1778:STATE_02 OP_01:VALUE_0038:STATE_01 OP_05:VALUE_0005:STATE_01 OP_01:VALUE_0005:STATE_01 OP_01:VALUE_0076:STATE_02 OP_01:VALUE_0036:STATE_01 OP_02:VALUE_0283:STATE_03 OP_05:VALUE_1779:STATE_03	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f103v.19	f103v	S	B	f103v.19|P01|f103v.19|P02|f103v.19|P03	daiin chey lkeey chalkar cheeey l chealainor	OP_04:VALUE_0003:STATE_02 OP_01:VALUE_0008:STATE_01 OP_05:VALUE_0114:STATE_01 OP_01:VALUE_1107:STATE_04 OP_01:VALUE_0319:STATE_01 OP_01:VALUE_0059:STATE_05 OP_01:VALUE_1780:STATE_04	OP_04:VALUE_0003:STATE_02 OP_01:VALUE_0008:STATE_01 OP_05:VALUE_0114:STATE_01 OP_01:VALUE_1107:STATE_04 OP_01:VALUE_0319:STATE_01 OP_01:VALUE_0059:STATE_05 OP_01:VALUE_1780:STATE_04	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f103v.2	f103v	S	B	f103v.2|P01|f103v.2|P02|f103v.2|P03	daiin sheey qokal shedy qokeedy qoteor shey qoty chckhy qotain chalr	OP_04:VALUE_0003:STATE_02 OP_03:VALUE_0037:STATE_01 OP_02:VALUE_0007:STATE_03 OP_03:VALUE_0017:STATE_01 OP_02:VALUE_0015:STATE_01 OP_02:VALUE_0045:STATE_04 OP_03:VALUE_0020:STATE_01 OP_02:VALUE_0030:STATE_01 OP_01:VALUE_0038:STATE_01 OP_02:VALUE_0033:STATE_02 OP_01:VALUE_0359:STATE_04	OP_04:VALUE_0003:STATE_02 OP_03:VALUE_0037:STATE_01 OP_02:VALUE_0007:STATE_03 OP_03:VALUE_0017:STATE_01 OP_02:VALUE_0015:STATE_01 OP_02:VALUE_0045:STATE_04 OP_03:VALUE_0020:STATE_01 OP_02:VALUE_0030:STATE_01 OP_01:VALUE_0038:STATE_01 OP_02:VALUE_0033:STATE_02 OP_01:VALUE_0359:STATE_04	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f103v.20	f103v	S	B	f103v.20|P01|f103v.20|P02|f103v.20|P03	pol char otar okain shaikhy oteal okain qotal shedy qokeey lolain	OP_08:VALUE_0001:STATE_03 OP_01:VALUE_0035:STATE_04 OP_01:VALUE_0012:STATE_04 OP_01:VALUE_0014:STATE_02 OP_03:VALUE_1108:STATE_01 OP_01:VALUE_0262:STATE_03 OP_01:VALUE_0014:STATE_02 OP_02:VALUE_0012:STATE_03 OP_03:VALUE_0017:STATE_01 OP_02:VALUE_0009:STATE_01 OP_05:VALUE_0214:STATE_02	OP_08:VALUE_0001:STATE_03 OP_01:VALUE_0035:STATE_04 OP_01:VALUE_0012:STATE_04 OP_01:VALUE_0014:STATE_02 OP_03:VALUE_1108:STATE_01 OP_01:VALUE_0262:STATE_03 OP_01:VALUE_0014:STATE_02 OP_02:VALUE_0012:STATE_03 OP_03:VALUE_0017:STATE_01 OP_02:VALUE_0009:STATE_01 OP_05:VALUE_0214:STATE_02	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f103v.21	f103v	S	B	f103v.21|P01|f103v.21|P02|f103v.21|P03	tokain shal qokeed oteedy sheoky shaikhhy tar teor otam oll	OP_07:VALUE_0014:STATE_02 OP_03:VALUE_0093:STATE_03 OP_02:VALUE_0009:STATE_08 OP_01:VALUE_0036:STATE_01 OP_03:VALUE_0543:STATE_01 OP_03:VALUE_1781:STATE_01 OP_07:VALUE_0002:STATE_04 OP_07:VALUE_0087:STATE_04 OP_01:VALUE_0012:STATE_07 OP_01:VALUE_0040:STATE_03	OP_07:VALUE_0014:STATE_02 OP_03:VALUE_0093:STATE_03 OP_02:VALUE_0009:STATE_08 OP_01:VALUE_0036:STATE_01 OP_03:VALUE_0543:STATE_01 OP_03:VALUE_1781:STATE_01 OP_07:VALUE_0002:STATE_04 OP_07:VALUE_0087:STATE_04 OP_01:VALUE_0012:STATE_07 OP_01:VALUE_0040:STATE_03	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f103v.22	f103v	S	B	f103v.22|P01|f103v.22|P02|f103v.22|P03	olshey qokshy qotal sheey oloiin oleeedy qokain shedy qokey	OP_01:VALUE_0199:STATE_01 OP_02:VALUE_0194:STATE_01 OP_02:VALUE_0012:STATE_03 OP_03:VALUE_0037:STATE_01 OP_01:VALUE_0487:STATE_02 OP_01:VALUE_1109:STATE_01 OP_02:VALUE_0014:STATE_02 OP_03:VALUE_0017:STATE_01 OP_02:VALUE_0034:STATE_01	OP_01:VALUE_0199:STATE_01 OP_02:VALUE_0194:STATE_01 OP_02:VALUE_0012:STATE_03 OP_03:VALUE_0037:STATE_01 OP_01:VALUE_0487:STATE_02 OP_01:VALUE_1109:STATE_01 OP_02:VALUE_0014:STATE_02 OP_03:VALUE_0017:STATE_01 OP_02:VALUE_0034:STATE_01	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
