locus	selected_path_id	source	segmentation	rule
f105v.26	f105v.26|P01	lkl sheeodees otaiin otar otal or aiin chedor alkaiin chs alkaiin ry	lkl | sheeodees | otaiin | otar | otal | or | aiin | chedor | alkaiin | chs | alkaiin | ry	optional one-character prefix + nonempty core + optional one-character suffix
f105v.27	f105v.27|P02	sheoe arxor eesy qopcheoain orkchdy daiin oteedy kol kair otaiilody	sheoe | arxor | eesy | qopcheoain | orkchdy | daiin | oteedy | kol | kair | otaiilody	optional one-character prefix + nonempty core + optional one-character suffix
f105v.28	f105v.28|P01	oeoar ar al odor aiil otaiin	oeoar | ar | al | odor | aiil | otaiin	optional one-character prefix + nonempty core + optional one-character suffix
f105v.29	f105v.29|P01	tdol tor oaldar aiir okokeedy karody qoeedy sho qopchedy daiin opairam	tdol | tor | oaldar | aiir | okokeedy | karody | qoeedy | sho | qopchedy | daiin | opairam	optional one-character prefix + nonempty core + optional one-character suffix
f105v.3	f105v.3|P01	dshedy qoedaiin ytoiin okair qotol dol okoldy qokedy opched oteedy qotaiin	dshedy | qoedaiin | ytoiin | okair | qotol | dol | okoldy | qokedy | opched | oteedy | qotaiin	optional one-character prefix + nonempty core + optional one-character suffix
f105v.30	f105v.30|P01	dchedy cheey qokor otaiin otair otair okeedy kaiin aiin s aiin sy	dchedy | cheey | qokor | otaiin | otair | otair | okeedy | kaiin | aiin | s | aiin | sy	optional one-character prefix + nonempty core + optional one-character suffix
f105v.31	f105v.31|P01	ychtaiir aiichy dol aiin otaiin aiidy okchd otar daiin	ychtaiir | aiichy | dol | aiin | otaiin | aiidy | okchd | otar | daiin	optional one-character prefix + nonempty core + optional one-character suffix
f105v.32	f105v.32|P02	poar keeo daiin qoair ar aiphhey qoeedeody qokaiin qotedais aporair apy	poar | keeo | daiin | qoair | ar | aiphhey | qoeedeody | qokaiin | qotedais | aporair | apy	optional one-character prefix + nonempty core + optional one-character suffix
f105v.33	f105v.33|P02	lsheody tair oteey oteeo ol otaiin okeey qokaiin ar aiir al dal	lsheody | tair | oteey | oteeo | ol | otaiin | okeey | qokaiin | ar | aiir | al | dal	optional one-character prefix + nonempty core + optional one-character suffix
f105v.34	f105v.34|P01	sheeo daiin chsd qokeeey dair okaiin otaiin chedaiin olkal lkldain	sheeo | daiin | chsd | qokeeey | dair | okaiin | otaiin | chedaiin | olkal | lkldain	optional one-character prefix + nonempty core + optional one-character suffix
f105v.35	f105v.35|P02	doee okcheeo lkaiin otcheedy chor aiin odaiin chedy otaiin al kaishd	doee | okcheeo | lkaiin | otcheedy | chor | aiin | odaiin | chedy | otaiin | al | kaishd	optional one-character prefix + nonempty core + optional one-character suffix
f105v.36	f105v.36|P02	laiin sheod okeeody qoaiin ytaiin otair chdal dydaim chdaiin ockhhy	laiin | sheod | okeeody | qoaiin | ytaiin | otair | chdal | dydaim | chdaiin | ockhhy	optional one-character prefix + nonempty core + optional one-character suffix
f105v.37	f105v.37|P01	yshey ckhy sheo qoeeo lkaiin chs okol tchdy sheeey okaiin ar aildy	yshey | ckhy | sheo | qoeeo | lkaiin | chs | okol | tchdy | sheeey | okaiin | ar | aildy	optional one-character prefix + nonempty core + optional one-character suffix
f105v.38	f105v.38|P02	cheody oaiir aiin okshey	cheody | oaiir | aiin | okshey	optional one-character prefix + nonempty core + optional one-character suffix
f105v.4	f105v.4|P01	olkeeol orchsey qokeedy chdor olar ol keeol chedaiin	olkeeol | orchsey | qokeedy | chdor | olar | ol | keeol | chedaiin	optional one-character prefix + nonempty core + optional one-character suffix
f105v.5	f105v.5|P02	pchedal qopchdy daiin chedy daiin okaildy opchedaiin opcheo olkeedy sairom	pchedal | qopchdy | daiin | chedy | daiin | okaildy | opchedaiin | opcheo | olkeedy | sairom	optional one-character prefix + nonempty core + optional one-character suffix
f105v.6	f105v.6|P02	dcheo fcheeody ckheey dar aiin al dar ar daiiidy otedy oteody ytaiin g	dcheo | fcheeody | ckheey | dar | aiin | al | dar | ar | daiiidy | otedy | oteody | ytaiin | g	optional one-character prefix + nonempty core + optional one-character suffix
f105v.7	f105v.7|P01	ycheeo lkaiin otair ol olkaiin okairody lchedr	ycheeo | lkaiin | otair | ol | olkaiin | okairody | lchedr	optional one-character prefix + nonempty core + optional one-character suffix
f105v.8	f105v.8|P01	fodal kedar olpchesd araiin ksheeol opchedy pchedy opcheddl pchdar air odar	fodal | kedar | olpchesd | araiin | ksheeol | opchedy | pchedy | opcheddl | pchdar | air | odar	optional one-character prefix + nonempty core + optional one-character suffix
f105v.9	f105v.9|P02	lcheey qoeees y daiin okairy otchedy ockhedy otchey daiin or r ain ookam	lcheey | qoeees | y | daiin | okairy | otchedy | ockhedy | otchey | daiin | or | r | ain | ookam	optional one-character prefix + nonempty core + optional one-character suffix
f106r.1	f106r.1|P02	pshdar shoefy yteedy shol korchy sheky otchedy okshed qotedy qoted yteeody	pshdar | shoefy | yteedy | shol | korchy | sheky | otchedy | okshed | qotedy | qoted | yteeody	optional one-character prefix + nonempty core + optional one-character suffix
f106r.10	f106r.10|P01	pshoair lkeeshedy qokain cheoly qokedy lchedy qokedy otedy qotoky	pshoair | lkeeshedy | qokain | cheoly | qokedy | lchedy | qokedy | otedy | qotoky	optional one-character prefix + nonempty core + optional one-character suffix
f106r.11	f106r.11|P01	sar aiin cheol aiin cheokey raiin chokar cholky okeees aiin okeey lchg	sar | aiin | cheol | aiin | cheokey | raiin | chokar | cholky | okeees | aiin | okeey | lchg	optional one-character prefix + nonempty core + optional one-character suffix
f106r.12	f106r.12|P01	okeey lcheedy olkeey qokeeo dchedy	okeey | lcheedy | olkeey | qokeeo | dchedy	optional one-character prefix + nonempty core + optional one-character suffix
f106r.13	f106r.13|P03	pcheol sheokaiin otey qokeeor sheoaiin otchey pcheo ror aiin daiinopal	pcheol | sheokaiin | otey | qokeeor | sheoaiin | otchey | pcheo | ror | aiin | daiinopal	optional one-character prefix + nonempty core + optional one-character suffix
f106r.14	f106r.14|P01	ychol okaiin olcheey dolchedy otair otal chedy okeor	ychol | okaiin | olcheey | dolchedy | otair | otal | chedy | okeor	optional one-character prefix + nonempty core + optional one-character suffix
f106r.15	f106r.15|P02	podaroar oteeolchor shol tchedy chotar opchedy opches aiin okchdam	podaroar | oteeolchor | shol | tchedy | chotar | opchedy | opches | aiin | okchdam	optional one-character prefix + nonempty core + optional one-character suffix
f106r.16	f106r.16|P02	sain oin okain aiin arol ocheedy lkeeeody daiin chedar okol otar chdam	sain | oin | okain | aiin | arol | ocheedy | lkeeeody | daiin | chedar | okol | otar | chdam	optional one-character prefix + nonempty core + optional one-character suffix
f106r.17	f106r.17|P01	yochor lshedy qockhey qokedain or aiinchodar	yochor | lshedy | qockhey | qokedain | or | aiinchodar	optional one-character prefix + nonempty core + optional one-character suffix
f106r.18	f106r.18|P01	kshed dsheol qokeedy otol okeedy lkeedar sheopchy qopchy qotolchy qoty chdy	kshed | dsheol | qokeedy | otol | okeedy | lkeedar | sheopchy | qopchy | qotolchy | qoty | chdy	optional one-character prefix + nonempty core + optional one-character suffix
f106r.19	f106r.19|P01	otchedy qokeey shosaiin qokaiin okain cholkeeey ltal olcheey qotchoraiin y	otchedy | qokeey | shosaiin | qokaiin | okain | cholkeeey | ltal | olcheey | qotchoraiin | y	optional one-character prefix + nonempty core + optional one-character suffix
f106r.2	f106r.2|P01	shedchy ytchedy chees otshes okcho chdy qokeedy ched chedy chedy qotar rod	shedchy | ytchedy | chees | otshes | okcho | chdy | qokeedy | ched | chedy | chedy | qotar | rod	optional one-character prefix + nonempty core + optional one-character suffix
f106r.20	f106r.20|P01	ytaiin cheey qokaiin shaiin qokeedy sail chedy cheodal qochedy qokaiin	ytaiin | cheey | qokaiin | shaiin | qokeedy | sail | chedy | cheodal | qochedy | qokaiin	optional one-character prefix + nonempty core + optional one-character suffix
f106r.21	f106r.21|P01	olkeedy qokchedy cheo lkeedy chearaiin okain	olkeedy | qokchedy | cheo | lkeedy | chearaiin | okain	optional one-character prefix + nonempty core + optional one-character suffix
f106r.22	f106r.22|P01	tshodair olkeees odain qokeedy opchor aror pcheeody daiir opchedy opchody	tshodair | olkeees | odain | qokeedy | opchor | aror | pcheeody | daiir | opchedy | opchody	optional one-character prefix + nonempty core + optional one-character suffix
f106r.23	f106r.23|P01	ychedy qckhedy dair al qokedy shecphy qokchy otedy dar aror	ychedy | qckhedy | dair | al | qokedy | shecphy | qokchy | otedy | dar | aror	optional one-character prefix + nonempty core + optional one-character suffix
f106r.24	f106r.24|P01	podshedy qokchedy lkechor otchodar cho lky chedar otaiin chkchedaram	podshedy | qokchedy | lkechor | otchodar | cho | lky | chedar | otaiin | chkchedaram	optional one-character prefix + nonempty core + optional one-character suffix
f106r.25	f106r.25|P01	soraiin cheeo lo lchey qokaiin shedy okain shear qokain chees ykarain	soraiin | cheeo | lo | lchey | qokaiin | shedy | okain | shear | qokain | chees | ykarain	optional one-character prefix + nonempty core + optional one-character suffix
f106r.26	f106r.26|P01	ycheeo lkeey	ycheeo | lkeey	optional one-character prefix + nonempty core + optional one-character suffix
f106r.27	f106r.27|P01	tcheoky lkshedy qokaiin lky raiin chy rody chlar cheeorfor cheoly	tcheoky | lkshedy | qokaiin | lky | raiin | chy | rody | chlar | cheeorfor | cheoly	optional one-character prefix + nonempty core + optional one-character suffix
f106r.28	f106r.28|P01	okaiin ol lcho rcheo raiin qokaiin chey chokaiin chear ar ol raralchl	okaiin | ol | lcho | rcheo | raiin | qokaiin | chey | chokaiin | chear | ar | ol | raralchl	optional one-character prefix + nonempty core + optional one-character suffix
f106r.29	f106r.29|P02	saiin chal chlal okal ykalaiin okain qokain ar okaiin chor aiiny	saiin | chal | chlal | okal | ykalaiin | okain | qokain | ar | okaiin | chor | aiiny	optional one-character prefix + nonempty core + optional one-character suffix
f106r.3	f106r.3|P02	dshes lchedy lkchedy ytchdy orcheos	dshes | lchedy | lkchedy | ytchdy | orcheos	optional one-character prefix + nonempty core + optional one-character suffix
f106r.30	f106r.30|P02	ycheeo lkaiin cho ror sheol kain shor sar aiiry sheo al kairam	ycheeo | lkaiin | cho | ror | sheol | kain | shor | sar | aiiry | sheo | al | kairam	optional one-character prefix + nonempty core + optional one-character suffix
f106r.31	f106r.31|P02	yshar chkar aiiiky ral cheol oraiin	yshar | chkar | aiiiky | ral | cheol | oraiin	optional one-character prefix + nonempty core + optional one-character suffix
f106r.32	f106r.32|P02	poral sho keeody qokain chckhy olteeedy qopches al karchy qotedary	poral | sho | keeody | qokain | chckhy | olteeedy | qopches | al | karchy | qotedary	optional one-character prefix + nonempty core + optional one-character suffix
f106r.33	f106r.33|P01	ycheol chokaiin sheody chody qokaiin ar akair aiir okaly	ycheol | chokaiin | sheody | chody | qokaiin | ar | akair | aiir | okaly	optional one-character prefix + nonempty core + optional one-character suffix
f106r.34	f106r.34|P01	tcheorsho lkshey lpcheo ro lpchey oporaiin chpchy qopcheody qotarain	tcheorsho | lkshey | lpcheo | ro | lpchey | oporaiin | chpchy | qopcheody | qotarain	optional one-character prefix + nonempty core + optional one-character suffix
f106r.35	f106r.35|P01	okaiin choky lkar chdy lchedy	okaiin | choky | lkar | chdy | lchedy	optional one-character prefix + nonempty core + optional one-character suffix
f106r.36	f106r.36|P01	psheodalo dar sheodal qotedy qotes aiin okalal shdy otaiin shedy	psheodalo | dar | sheodal | qotedy | qotes | aiin | okalal | shdy | otaiin | shedy	optional one-character prefix + nonempty core + optional one-character suffix
f106r.37	f106r.37|P01	tchodaiin tcheo dlchy	tchodaiin | tcheo | dlchy	optional one-character prefix + nonempty core + optional one-character suffix
f106r.38	f106r.38|P02	pshodaiin opchy shoteeody shotchey yteey sholfaiin opchdy lchdy dol	pshodaiin | opchy | shoteeody | shotchey | yteey | sholfaiin | opchdy | lchdy | dol	optional one-character prefix + nonempty core + optional one-character suffix
f106r.39	f106r.39|P01	ycheool cheeey ol aiin cheody laiiin chekol cheey okchar aiin aloal	ycheool | cheeey | ol | aiin | cheody | laiiin | chekol | cheey | okchar | aiin | aloal	optional one-character prefix + nonempty core + optional one-character suffix
f106r.4	f106r.4|P01	pcheodair okchedy olkeeedy or arojy qopchdy sholfchdy cheeky lchedy qokam	pcheodair | okchedy | olkeeedy | or | arojy | qopchdy | sholfchdy | cheeky | lchedy | qokam	optional one-character prefix + nonempty core + optional one-character suffix
f106r.40	f106r.40|P01	shaiin ar aiin sheey lkaiin sheedy shedy qokal chey okaiin chdaldy	shaiin | ar | aiin | sheey | lkaiin | sheedy | shedy | qokal | chey | okaiin | chdaldy	optional one-character prefix + nonempty core + optional one-character suffix
f106r.41	f106r.41|P01	dair alsheod shedy cholchedy cheol shory	dair | alsheod | shedy | cholchedy | cheol | shory	optional one-character prefix + nonempty core + optional one-character suffix
f106r.42	f106r.42|P02	pcheodar shol kain okshchedy qoteey shotchy qoty lpaiin shedy lar	pcheodar | shol | kain | okshchedy | qoteey | shotchy | qoty | lpaiin | shedy | lar	optional one-character prefix + nonempty core + optional one-character suffix
f106r.43	f106r.43|P01	daiiral sheol daiin otedy qokain okar cheor al taiin chekal otaras	daiiral | sheol | daiin | otedy | qokain | okar | cheor | al | taiin | chekal | otaras	optional one-character prefix + nonempty core + optional one-character suffix
f106r.44	f106r.44|P01	dshedy qoteey otaiin chy chealol chlchd aiin oty otair otaiikam	dshedy | qoteey | otaiin | chy | chealol | chlchd | aiin | oty | otair | otaiikam	optional one-character prefix + nonempty core + optional one-character suffix
f106r.45	f106r.45|P02	ysheedal okain okain otar kaiin chdalkair olkair alkeedy okal	ysheedal | okain | okain | otar | kaiin | chdalkair | olkair | alkeedy | okal	optional one-character prefix + nonempty core + optional one-character suffix
f106r.46	f106r.46|P01	sotchdaiin shodaiin otedy qokeedy qokaiin ykar qokain cheedy lol	sotchdaiin | shodaiin | otedy | qokeedy | qokaiin | ykar | qokain | cheedy | lol	optional one-character prefix + nonempty core + optional one-character suffix
f106r.47	f106r.47|P01	ycheoar okain qokain char oky cheokam	ycheoar | okain | qokain | char | oky | cheokam	optional one-character prefix + nonempty core + optional one-character suffix
f106r.5	f106r.5|P02	ysheor aiin char okaiin qokeechy checkhy qokeod ar qokeo lkeo leeo ram	ysheor | aiin | char | okaiin | qokeechy | checkhy | qokeod | ar | qokeo | lkeo | leeo | ram	optional one-character prefix + nonempty core + optional one-character suffix
f106r.6	f106r.6|P01	shor sheor orkchsd otair or qokeeo raiin qokeeolchedy olchedy qokeol qoky	shor | sheor | orkchsd | otair | or | qokeeo | raiin | qokeeolchedy | olchedy | qokeol | qoky	optional one-character prefix + nonempty core + optional one-character suffix
f106r.7	f106r.7|P01	olched qoiin ychedy qokam sheol qokor cheees	olched | qoiin | ychedy | qokam | sheol | qokor | cheees	optional one-character prefix + nonempty core + optional one-character suffix
f106r.8	f106r.8|P02	porarchy oror olkaiin shedy oteedy qotor qoteedo qoteedy dair okeedaim	porarchy | oror | olkaiin | shedy | oteedy | qotor | qoteedo | qoteedy | dair | okeedaim	optional one-character prefix + nonempty core + optional one-character suffix
f106r.9	f106r.9|P01	ychor chol qokain chocphol lchedy qocheo qokar	ychor | chol | qokain | chocphol | lchedy | qocheo | qokar	optional one-character prefix + nonempty core + optional one-character suffix
f106v.1	f106v.1|P03	fsheda loain opaiiral oteodaiin chopchy otair kar alalor aiin aly kar	fsheda | loain | opaiiral | oteodaiin | chopchy | otair | kar | alalor | aiin | aly | kar	optional one-character prefix + nonempty core + optional one-character suffix
f106v.10	f106v.10|P01	ysheody cheol oteey qodaiin ytain ychdy oltydy	ysheody | cheol | oteey | qodaiin | ytain | ychdy | oltydy	optional one-character prefix + nonempty core + optional one-character suffix
f106v.11	f106v.11|P01	tchdys arshedy oteeody kshedy qotchdy qotar shedy qotedy opchy kaiin sham	tchdys | arshedy | oteeody | kshedy | qotchdy | qotar | shedy | qotedy | opchy | kaiin | sham	optional one-character prefix + nonempty core + optional one-character suffix
f106v.12	f106v.12|P01	ycheey qoeeda chodain otalchdy qokaiin chokaiin chody qokal otal otam	ycheey | qoeeda | chodain | otalchdy | qokaiin | chokaiin | chody | qokal | otal | otam	optional one-character prefix + nonempty core + optional one-character suffix
f106v.13	f106v.13|P01	olkeealkchedy qoeeey ral ches al ytar shsy lchey ykaiin shy lkam	olkeealkchedy | qoeeey | ral | ches | al | ytar | shsy | lchey | ykaiin | shy | lkam	optional one-character prefix + nonempty core + optional one-character suffix
f106v.14	f106v.14|P01	schedy raiin char arshey chedy aiiin alkam	schedy | raiin | char | arshey | chedy | aiiin | alkam	optional one-character prefix + nonempty core + optional one-character suffix
f106v.15	f106v.15|P02	kcheo okar shedy qofchdy otshedy qokchdy qotshdy qokchdy kair alo dy	kcheo | okar | shedy | qofchdy | otshedy | qokchdy | qotshdy | qokchdy | kair | alo | dy	optional one-character prefix + nonempty core + optional one-character suffix
f106v.16	f106v.16|P02	sarar okeor aiin chotal shody qotchdy qotar shedy chodal chedy qotam	sarar | okeor | aiin | chotal | shody | qotchdy | qotar | shedy | chodal | chedy | qotam	optional one-character prefix + nonempty core + optional one-character suffix
f106v.17	f106v.17|P02	salar sheodar okain qedaiin chodal	salar | sheodar | okain | qedaiin | chodal	optional one-character prefix + nonempty core + optional one-character suffix
f106v.18	f106v.18|P01	pshodalos qokshdy qokshy opchdy qokshd ar shdar oeedy qotaly dairy	pshodalos | qokshdy | qokshy | opchdy | qokshd | ar | shdar | oeedy | qotaly | dairy	optional one-character prefix + nonempty core + optional one-character suffix
f106v.19	f106v.19|P02	dar shy otaiin otal chedy rain olaiin otaiin sain	dar | shy | otaiin | otal | chedy | rain | olaiin | otaiin | sain	optional one-character prefix + nonempty core + optional one-character suffix
f106v.2	f106v.2|P02	daiin al sheeodar ychtain chor otar qokar okar shed sheo keor ain amchy	daiin | al | sheeodar | ychtain | chor | otar | qokar | okar | shed | sheo | keor | ain | amchy	optional one-character prefix + nonempty core + optional one-character suffix
f106v.20	f106v.20|P02	polchs lkaiir shokar choefy shor qokor sheeo kolshes okcharaiin	polchs | lkaiir | shokar | choefy | shor | qokor | sheeo | kolshes | okcharaiin	optional one-character prefix + nonempty core + optional one-character suffix
f106v.21	f106v.21|P02	ycheo lkaiin cheolchdaiin osaiin okal sheedy qokchedy	ycheo | lkaiin | cheolchdaiin | osaiin | okal | sheedy | qokchedy	optional one-character prefix + nonempty core + optional one-character suffix
f106v.22	f106v.22|P01	tshod qokchy qokaiin okshy qokar shedy shey qopshedy shdykairylam	tshod | qokchy | qokaiin | okshy | qokar | shedy | shey | qopshedy | shdykairylam	optional one-character prefix + nonempty core + optional one-character suffix
f106v.23	f106v.23|P02	olkalol shor chor okal chdy chol chedy qotaiin oraiin okeedy qokain	olkalol | shor | chor | okal | chdy | chol | chedy | qotaiin | oraiin | okeedy | qokain	optional one-character prefix + nonempty core + optional one-character suffix
f106v.24	f106v.24|P02	saraiin solshedy qokchdy qokol chdaiin chdal air odl charain okaifhy	saraiin | solshedy | qokchdy | qokol | chdaiin | chdal | air | odl | charain | okaifhy	optional one-character prefix + nonempty core + optional one-character suffix
f106v.25	f106v.25|P01	sar sheol chol shar chol okarol	sar | sheol | chol | shar | chol | okarol	optional one-character prefix + nonempty core + optional one-character suffix
f106v.26	f106v.26|P01	tar air kshdain okal chdy lchedy kshar chopchy otches aral opchdy	tar | air | kshdain | okal | chdy | lchedy | kshar | chopchy | otches | aral | opchdy	optional one-character prefix + nonempty core + optional one-character suffix
f106v.27	f106v.27|P03	olcheo odaiin sheotal shoar qokeey oarar	olcheo | odaiin | sheotal | shoar | qokeey | oarar	optional one-character prefix + nonempty core + optional one-character suffix
f106v.28	f106v.28|P01	psheody olkeedy qokor sheos choty qotaiin oteody otaiin qokar otydy	psheody | olkeedy | qokor | sheos | choty | qotaiin | oteody | otaiin | qokar | otydy	optional one-character prefix + nonempty core + optional one-character suffix
f106v.29	f106v.29|P02	ycheey olchey chedy qotaiin cheos otaiin otain chotar olos aiin cheom	ycheey | olchey | chedy | qotaiin | cheos | otaiin | otain | chotar | olos | aiin | cheom	optional one-character prefix + nonempty core + optional one-character suffix
f106v.3	f106v.3|P02	yshedaiin shckhy cheokchy sar al cholchedy ytain otar ol chdy daly lody	yshedaiin | shckhy | cheokchy | sar | al | cholchedy | ytain | otar | ol | chdy | daly | lody	optional one-character prefix + nonempty core + optional one-character suffix
f106v.30	f106v.30|P02	otaiin okochey qody oinysarx okeey oteedy ksheody qokeedy qotokody	otaiin | okochey | qody | oinysarx | okeey | oteedy | ksheody | qokeedy | qotokody	optional one-character prefix + nonempty core + optional one-character suffix
f106v.31	f106v.31|P01	sheeyko shody chosaiin olcham	sheeyko | shody | chosaiin | olcham	optional one-character prefix + nonempty core + optional one-character suffix
f106v.32	f106v.32|P02	tolos shdair sheky keedy qoeedy qofchedy sair al pchedy ypodaiin saram	tolos | shdair | sheky | keedy | qoeedy | qofchedy | sair | al | pchedy | ypodaiin | saram	optional one-character prefix + nonempty core + optional one-character suffix
f106v.33	f106v.33|P01	choaiin ody qotar chey ol aiin chey dychy	choaiin | ody | qotar | chey | ol | aiin | chey | dychy	optional one-character prefix + nonempty core + optional one-character suffix
f106v.34	f106v.34|P01	pchodaiin kcheeor al ky shcthy otos ar odal pcheody qotaiin otor alodam	pchodaiin | kcheeor | al | ky | shcthy | otos | ar | odal | pcheody | qotaiin | otor | alodam	optional one-character prefix + nonempty core + optional one-character suffix
f106v.35	f106v.35|P02	shody shockhy qokeey qokchol kchedy shdy kchedy chedy qockhey okaiin al	shody | shockhy | qokeey | qokchol | kchedy | shdy | kchedy | chedy | qockhey | okaiin | al	optional one-character prefix + nonempty core + optional one-character suffix
f106v.36	f106v.36|P01	sol sheedy qokaiin cholkaiin	sol | sheedy | qokaiin | cholkaiin	optional one-character prefix + nonempty core + optional one-character suffix
f106v.37	f106v.37|P01	pyoaly cheo aiir al kcheodar qodaiin shcphoor shedy otedar opol fchedy odr	pyoaly | cheo | aiir | al | kcheodar | qodaiin | shcphoor | shedy | otedar | opol | fchedy | odr	optional one-character prefix + nonempty core + optional one-character suffix
f106v.38	f106v.38|P01	okcheody qokeey otchey qokeey qokeedal qotchkeey qol rody raiin oty	okcheody | qokeey | otchey | qokeey | qokeedal | qotchkeey | qol | rody | raiin | oty	optional one-character prefix + nonempty core + optional one-character suffix
f106v.39	f106v.39|P03	qokaiin cheykar oteol	qokaiin | cheykar | oteol	optional one-character prefix + nonempty core + optional one-character suffix
f106v.4	f106v.4|P01	ycheoto lsheo aiin chcthy okain chdal chdam charam	ycheoto | lsheo | aiin | chcthy | okain | chdal | chdam | charam	optional one-character prefix + nonempty core + optional one-character suffix
f106v.40	f106v.40|P02	ko sheody qody ches aiin dairair opchedy pchdy kolchedy tcheodar podkor	ko | sheody | qody | ches | aiin | dairair | opchedy | pchdy | kolchedy | tcheodar | podkor	optional one-character prefix + nonempty core + optional one-character suffix
f106v.41	f106v.41|P01	otedy qoar cheey kaiin qokeeody okaiin oteey qoteedy choty	otedy | qoar | cheey | kaiin | qokeeody | okaiin | oteey | qoteedy | choty	optional one-character prefix + nonempty core + optional one-character suffix
f106v.42	f106v.42|P02	pychal shedy qoteedy cheyky okedaiin otedy odaiin chdy chy keedy lkey	pychal | shedy | qoteedy | cheyky | okedaiin | otedy | odaiin | chdy | chy | keedy | lkey	optional one-character prefix + nonempty core + optional one-character suffix
f106v.43	f106v.43|P02	chedy okeey qokeedy okeey cheey qokaiin al al kalos chedy dkain chcthy	chedy | okeey | qokeedy | okeey | cheey | qokaiin | al | al | kalos | chedy | dkain | chcthy	optional one-character prefix + nonempty core + optional one-character suffix
f106v.44	f106v.44|P01	cthey chey okal chey keeyrain okeeo otaiin chedar oteedy otol oty	cthey | chey | okal | chey | keeyrain | okeeo | otaiin | chedar | oteedy | otol | oty	optional one-character prefix + nonempty core + optional one-character suffix
f106v.45	f106v.45|P03	ysair okeey cheodain chey tchar oqotaiin oty raral oteey sar aildy	ysair | okeey | cheodain | chey | tchar | oqotaiin | oty | raral | oteey | sar | aildy	optional one-character prefix + nonempty core + optional one-character suffix
f106v.46	f106v.46|P01	ytar okain cheokaiin chedy okeeey chkaiin ol oky raiin cheoar chos	ytar | okain | cheokaiin | chedy | okeeey | chkaiin | ol | oky | raiin | cheoar | chos	optional one-character prefix + nonempty core + optional one-character suffix
f106v.47	f106v.47|P01	dcheoaiin shky	dcheoaiin | shky	optional one-character prefix + nonempty core + optional one-character suffix
f106v.5	f106v.5|P01	tshoar oeey qokain shypchedy opched qopchedy otaiin chepar aiin octhy dair ry	tshoar | oeey | qokain | shypchedy | opched | qopchedy | otaiin | chepar | aiin | octhy | dair | ry	optional one-character prefix + nonempty core + optional one-character suffix
f106v.6	f106v.6|P01	daiin shody kchedy sheody olkaiin shkar chody talshdy qokain kararo	daiin | shody | kchedy | sheody | olkaiin | shkar | chody | talshdy | qokain | kararo	optional one-character prefix + nonempty core + optional one-character suffix
f106v.7	f106v.7|P02	soy sheolshody chain shol kain shokaiin qotaiin chodar ail dal dar loror	soy | sheolshody | chain | shol | kain | shokaiin | qotaiin | chodar | ail | dal | dar | loror	optional one-character prefix + nonempty core + optional one-character suffix
f106v.8	f106v.8|P01	oraiin cheo rol aiin otaiin	oraiin | cheo | rol | aiin | otaiin	optional one-character prefix + nonempty core + optional one-character suffix
f106v.9	f106v.9|P01	tshodaiin sholkair orainkar aiin shtchy qopchdy qopchy lolkair shear am	tshodaiin | sholkair | orainkar | aiin | shtchy | qopchdy | qopchy | lolkair | shear | am	optional one-character prefix + nonempty core + optional one-character suffix
f107r.1	f107r.1|P01	pchdlar sheolor ykeeol qokchy otor okeesodar tarair oteey otaiin ytar	pchdlar | sheolor | ykeeol | qokchy | otor | okeesodar | tarair | oteey | otaiin | ytar	optional one-character prefix + nonempty core + optional one-character suffix
f107r.10	f107r.10|P02	yteedy qokeedy okeol lchedy qokal lor sheal cheedaiin chey sair alom	yteedy | qokeedy | okeol | lchedy | qokal | lor | sheal | cheedaiin | chey | sair | alom	optional one-character prefix + nonempty core + optional one-character suffix
f107r.11	f107r.11|P02	cheeo cheeol qokaiin ytain ykeeol l or aiin okaiin ekar okaiin otaram	cheeo | cheeol | qokaiin | ytain | ykeeol | l | or | aiin | okaiin | ekar | okaiin | otaram	optional one-character prefix + nonempty core + optional one-character suffix
f107r.12	f107r.12|P02	ychol chal lor aiir aiinal	ychol | chal | lor | aiir | aiinal	optional one-character prefix + nonempty core + optional one-character suffix
f107r.13	f107r.13|P01	polchls aiin sheky qokaiin opchal shedy pshedaiin otodal shedy otaral	polchls | aiin | sheky | qokaiin | opchal | shedy | pshedaiin | otodal | shedy | otaral	optional one-character prefix + nonempty core + optional one-character suffix
f107r.14	f107r.14|P01	cthedy lshedy cheolchear or alam chtaiin otarain chey qokaiin otain	cthedy | lshedy | cheolchear | or | alam | chtaiin | otarain | chey | qokaiin | otain	optional one-character prefix + nonempty core + optional one-character suffix
f107r.15	f107r.15|P02	ychol oiin chey qockhal shal otaraiin sheky okeeey raiin airal	ychol | oiin | chey | qockhal | shal | otaraiin | sheky | okeeey | raiin | airal	optional one-character prefix + nonempty core + optional one-character suffix
f107r.16	f107r.16|P01	tolshoror olkeedy qotaiin otalar opcheol qeeoy shey kair otaiinam	tolshoror | olkeedy | qotaiin | otalar | opcheol | qeeoy | shey | kair | otaiinam	optional one-character prefix + nonempty core + optional one-character suffix
f107r.17	f107r.17|P01	sair chey losaiin chey	sair | chey | losaiin | chey	optional one-character prefix + nonempty core + optional one-character suffix
f107r.18	f107r.18|P02	poalosy shey tar aiphy farsheey fol rolchy sheey opalkaiin ypaiin al	poalosy | shey | tar | aiphy | farsheey | fol | rolchy | sheey | opalkaiin | ypaiin | al	optional one-character prefix + nonempty core + optional one-character suffix
