event_id	record_unit_id	page	statement_id	field_id	visible_owner	owner_reset_or_break	owner_reset_rule	source_short_value_de	terminal_scope	source_key	predicted_master_card_id	expected_master_card_id	forward_identity_match	minimal_dictionary_recipe	grade_instruction	form_selector	exact_identity_recipe	canonical_forward_surface	observed_visible_surface	surface_relation	reverse_decoded_master_card_id	reverse_identity_match	dictionary_reading_de
E167	B2	f82r	B2-S001	F045	obere Paarbecken-/Zylinderstation	YES	RECORD_RESET;CLEAR_OWNER_ACTIVE_TARGET_PREVIOUS	überführen	TERMINAL	überführen|TERMINAL	MC025	MC025	YES	F_CHED_TRANSFER	NO_GRADE	UNIQUE_RECIPE	CHED_TRANSFER[LICENSED_CLOSE=YES]	dchedy	dchedy	CANONICAL	MC025	YES	Führe den Posten über
E168	B2	f82r	B2-S002	F046	obere Paarbecken-/Zylinderstation	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	weiterführen	TERMINAL	weiterführen|TERMINAL	MC028	MC028	YES	F_CHED_TRANSFER+F_DY+F_OL	NO_GRADE	UNIQUE_RECIPE	OL+DY+CHED_TRANSFER	olchedy	qolchedy	REGISTERED_ALLOGRAPH	MC028	YES	Führe ihn weiter
E169	B2	f82r	B2-S003	F047	obere Paarbecken-/Zylinderstation	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Anteil zugeben	NONCLOSE	Anteil zugeben|NONCLOSE	MC017	MC017	YES	F_AIN+F_OK	NO_GRADE	UNIQUE_RECIPE	OK+AIN	okain	qokain	REGISTERED_ALLOGRAPH	MC017	YES	Gib einen Anteil zu
E170	B2	f82r	B2-S003	F047	obere Paarbecken-/Zylinderstation	NO	WITHIN_FIELD_SAME_OWNER	dies	NONCLOSE	dies|NONCLOSE	MC123	MC123	YES	F_Y	NO_GRADE	UNIQUE_RECIPE	Y	chey	dy	REGISTERED_ALLOGRAPH	MC123	YES	Halte diesen Posten aktiv
E171	B2	f82r	B2-S003	F047	obere Paarbecken-/Zylinderstation	NO	WITHIN_FIELD_SAME_OWNER	lange einwirken	TERMINAL	lange einwirken|TERMINAL	MC082	MC082	YES	F_DY+F_E_GRADE+F_OK	EE_LONG	UNIQUE_RECIPE	OK+E_GRADE+DY[GRADE=EE_LONG]	qokeedy	qokeedy	CANONICAL	MC082	YES	Lass ihn lange einwirken
E172	B2	f82r	B2-S004	F048	obere Paarbecken-/Zylinderstation	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	dorthin einsetzen	NONCLOSE	dorthin einsetzen|NONCLOSE	MC040	MC040	YES	F_AL+F_OK	NO_GRADE	UNIQUE_RECIPE	OK+AL	okal	qokal	REGISTERED_ALLOGRAPH	MC040	YES	Setze ihn dort ein
E173	B2	f82r	B2-S004	F048	obere Paarbecken-/Zylinderstation	NO	WITHIN_FIELD_SAME_OWNER	Abführpassage	NONCLOSE	Abführpassage|NONCLOSE	MC168	MC168	YES	F_CKH+F_L+F_Y	NO_GRADE	UNIQUE_RECIPE	L+Y+CKH	lcheckhy	lcheckhy	CANONICAL	MC168	YES	Führe ihn durch die Abführpassage
E174	B2	f82r	B2-S004	F048	obere Paarbecken-/Zylinderstation	NO	WITHIN_FIELD_SAME_OWNER	Abführung	NONCLOSE	Abführung|NONCLOSE	MC127	MC127	YES	F_CHED_TRANSFER+F_L	NO_GRADE	SELECT_MC127	L+CHED_TRANSFER	lched	lched	CANONICAL	MC127	YES	Führe ihn ab
E175	B2	f82r	B2-S004	F049	obere Paarbecken-/Zylinderstation	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	länger einwirken lassen	NONCLOSE	länger einwirken lassen|NONCLOSE	MC002	MC002	YES	F_E_GRADE+F_OK+F_Y	EE_LONG	UNIQUE_RECIPE	OK+E_GRADE+Y[GRADE=EE_LONG]	okeey	qokeey	REGISTERED_ALLOGRAPH	MC002	YES	Lass ihn länger einwirken
E176	B2	f82r	B2-S004	F049	obere Paarbecken-/Zylinderstation	NO	WITHIN_FIELD_SAME_OWNER	Trennabzug	TERMINAL	Trennabzug|TERMINAL	MC133	MC133	YES	F_CKHE+F_L	NO_GRADE	UNIQUE_RECIPE	L+CKHE[LICENSED_CLOSE=YES]	lcheckhedy	lcheckhedy	CANONICAL	MC133	YES	Ziehe die getrennte Fraktion ab
E177	B2	f82r	B2-S005	F050	obere Paarbecken-/Zylinderstation	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Zieleinsatz	NONCLOSE	Zieleinsatz|NONCLOSE	MC054	MC054	YES	F_AL+F_OK+F_Y	NO_GRADE	UNIQUE_RECIPE	OK+AL+Y	qokaly	qokaly	CANONICAL	MC054	YES	Setze ihn am Ziel ein
E178	B2	f82r	B2-S005	F050	obere Paarbecken-/Zylinderstation	NO	WITHIN_FIELD_SAME_OWNER	Sollsammlung	NONCLOSE	Sollsammlung|NONCLOSE	MC036	MC036	YES	F_AIIN+F_SOLK	NO_GRADE	UNIQUE_RECIPE	AIIN+SOLK	solkaiin	solkaiin	CANONICAL	MC036	YES	Sammle ihn bis zur Sollmenge
E179	B2	f82r	B2-S005	F050	obere Paarbecken-/Zylinderstation	NO	WITHIN_FIELD_SAME_OWNER	durchleiten	NONCLOSE	durchleiten|NONCLOSE	MC035	MC035	YES	F_CKH+F_Y	NO_GRADE	UNIQUE_RECIPE	Y+CKH	chckhy	chckhy	CANONICAL	MC035	YES	Leite den Posten hindurch
E180	B2	f82r	B2-S005	F050	obere Paarbecken-/Zylinderstation	NO	WITHIN_FIELD_SAME_OWNER	bemessen	NONCLOSE	bemessen|NONCLOSE	MC120	MC120	YES	F_AIIN+F_OK	NO_GRADE	UNIQUE_RECIPE	OK+AIIN	okaiin	qokaiin	REGISTERED_ALLOGRAPH	MC120	YES	Messe den Posten ab
E181	B2	f82r	B2-S005	F051	obere Paarbecken-/Zylinderstation	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	bemessen	NONCLOSE	bemessen|NONCLOSE	MC120	MC120	YES	F_AIIN+F_OK	NO_GRADE	UNIQUE_RECIPE	OK+AIIN	okaiin	qokaiin	REGISTERED_ALLOGRAPH	MC120	YES	Messe den Posten ab
E182	B2	f82r	B2-S005	F051	obere Paarbecken-/Zylinderstation	NO	WITHIN_FIELD_SAME_OWNER	Fortsetzung vorbereiten	NONCLOSE	Fortsetzung vorbereiten|NONCLOSE	MC112	MC112	YES	F_CTH+F_OL	NO_GRADE	UNIQUE_RECIPE	OL+CTH	octheol	octheol	CANONICAL	MC112	YES	Setze den nächsten Durchgang an
E183	B2	f82r	B2-S005	F051	obere Paarbecken-/Zylinderstation	NO	WITHIN_FIELD_SAME_OWNER	Langwärmen	NONCLOSE	Langwärmen|NONCLOSE	MC166	MC166	YES	F_CHK+F_E_GRADE+F_Y	EE_LONG	SELECT_MC166	E_GRADE+Y+CHK[GRADE=EE_LONG][SUBTYPE=LONG_WARMING]	chkeey	chkeey	CANONICAL	MC166	YES	Wärme ihn lange
E184	B2	f82r	B2-S005	F051	obere Paarbecken-/Zylinderstation	NO	WITHIN_FIELD_SAME_OWNER	abziehen	TERMINAL	abziehen|TERMINAL	MC004	MC004	YES	F_DY+F_L	NO_GRADE	UNIQUE_RECIPE	L+DY	ldy	ldy	CANONICAL	MC004	YES	Ziehe ihn ab
E185	B2	f82r	B2-S006	F052	obere Paarbecken-/Zylinderstation	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Langfolge	NONCLOSE	Langfolge|NONCLOSE	MC063	MC063	YES	F_E_GRADE+F_OT+F_Y	EE_LONG	UNIQUE_RECIPE	OT+E_GRADE+Y[GRADE=EE_LONG]	oteey	oteey	CANONICAL	MC063	YES	Führe ihn länger im Folgegang weiter
E186	B2	f82r	B2-S006	F052	obere Paarbecken-/Zylinderstation	NO	WITHIN_FIELD_SAME_OWNER	dorthin einsetzen	NONCLOSE	dorthin einsetzen|NONCLOSE	MC040	MC040	YES	F_AL+F_OK	NO_GRADE	UNIQUE_RECIPE	OK+AL	okal	qokal	REGISTERED_ALLOGRAPH	MC040	YES	Setze ihn dort ein
E187	B2	f82r	B2-S006	F052	obere Paarbecken-/Zylinderstation	NO	WITHIN_FIELD_SAME_OWNER	Kurzpassage	NONCLOSE	Kurzpassage|NONCLOSE	MC132	MC132	YES	F_CKH+F_E_GRADE+F_Y	E_SHORT	UNIQUE_RECIPE	E_GRADE+Y+CKH[GRADE=E_SHORT]	sheckhy	sheckhy	CANONICAL	MC132	YES	Führe ihn kurz hindurch
E188	B2	f82r	B2-S006	F052	obere Paarbecken-/Zylinderstation	NO	WITHIN_FIELD_SAME_OWNER	einsetzen	NONCLOSE	einsetzen|NONCLOSE	MC026	MC026	YES	F_OK+F_Y	NO_GRADE	UNIQUE_RECIPE	OK+Y[SUBTYPE=SET_CURRENT_ITEM]	choky	qoky	REGISTERED_ALLOGRAPH	MC026	YES	Setze den Posten ein
E189	B2	f82r	B2-S007	F053	mittlere linke Geräte-/Inline-Knotenstation	YES	BREAK_VISIBLE_OWNER;BLOCK_PHYSICAL_CARRY;BOOKKEEPING_ID_MAY_CONTINUE_ONLY	Frischwasser zugeben	TERMINAL	Frischwasser zugeben|TERMINAL	MC138	MC138	YES	W_MC138	NO_GRADE	UNIQUE_RECIPE	W_MC138	dshedy	dshedy	CANONICAL	MC138	YES	Lass frische Spülflüssigkeit ein
E190	B2	f82r	B2-S008	F054	mittlere linke Geräte-/Inline-Knotenstation	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Folgemaß	NONCLOSE	Folgemaß|NONCLOSE	MC060	MC060	YES	F_AIIN+F_OT	NO_GRADE	UNIQUE_RECIPE	OT+AIIN	otaiin	sotaiin	REGISTERED_ALLOGRAPH	MC060	YES	Arbeite danach nach dem nächsten Maß
E191	B2	f82r	B2-S008	F054	mittlere linke Geräte-/Inline-Knotenstation	NO	WITHIN_FIELD_SAME_OWNER	Quelleinsatz	NONCLOSE	Quelleinsatz|NONCLOSE	MC044	MC044	YES	F_AR+F_OK	NO_GRADE	UNIQUE_RECIPE	OK+AR	qokar	qokar	CANONICAL	MC044	YES	Setze den Quellposten ein
E192	B2	f82r	B2-S008	F054	mittlere linke Geräte-/Inline-Knotenstation	NO	WITHIN_FIELD_SAME_OWNER	kurz absetzen	TERMINAL	kurz absetzen|TERMINAL	MC128	MC128	YES	F_DY+F_E_GRADE+F_SHED	E_SHORT	UNIQUE_RECIPE	E_GRADE+DY+SHED[GRADE=E_SHORT]	cheedy	shedy	REGISTERED_ALLOGRAPH	MC128	YES	Lass ihn kurz absetzen
E193	B2	f82r	B2-S009	F055	mittlere linke Geräte-/Inline-Knotenstation	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Folgeabsetzen	TERMINAL	Folgeabsetzen|TERMINAL	MC149	MC149	YES	F_DY+F_OL+F_SHED	NO_GRADE	UNIQUE_RECIPE	OL+DY+SHED	solshedy	solshedy	CANONICAL	MC149	YES	Lass danach den nächsten Posten absetzen
E194	B2	f82r	B2-S010	F056	mittlere linke Geräte-/Inline-Knotenstation	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	länger einwirken lassen	NONCLOSE	länger einwirken lassen|NONCLOSE	MC002	MC002	YES	F_E_GRADE+F_OK+F_Y	EE_LONG	UNIQUE_RECIPE	OK+E_GRADE+Y[GRADE=EE_LONG]	okeey	qokeey	REGISTERED_ALLOGRAPH	MC002	YES	Lass ihn länger einwirken
E195	B2	f82r	B2-S010	F056	mittlere linke Geräte-/Inline-Knotenstation	NO	WITHIN_FIELD_SAME_OWNER	einsetzen	NONCLOSE	einsetzen|NONCLOSE	MC026	MC026	YES	F_OK+F_Y	NO_GRADE	UNIQUE_RECIPE	OK+Y[SUBTYPE=SET_CURRENT_ITEM]	choky	qoky	REGISTERED_ALLOGRAPH	MC026	YES	Setze den Posten ein
E196	B2	f82r	B2-S010	F056	mittlere linke Geräte-/Inline-Knotenstation	NO	WITHIN_FIELD_SAME_OWNER	Auslass	NONCLOSE	Auslass|NONCLOSE	MC065	MC065	YES	F_L	NO_GRADE	DEFAULT_FOR_RECIPE	L[SUBTYPE=OUTLET]	ls	ls	CANONICAL	MC065	YES	Führe zum Auslass
E197	B2	f82r	B2-S010	F056	mittlere linke Geräte-/Inline-Knotenstation	NO	WITHIN_FIELD_SAME_OWNER	Klarlauf	NONCLOSE	Klarlauf|NONCLOSE	MC119	MC119	YES	W_MC119	NO_GRADE	UNIQUE_RECIPE	W_MC119	cheey	cheey	CANONICAL	MC119	YES	Nimm den klaren Ablauf
E198	B2	f82r	B2-S011	F057	ungelöste mittlere rechte Linie-/Liegepodeststation	YES	BREAK_VISIBLE_OWNER;BLOCK_PHYSICAL_CARRY;BOOKKEEPING_ID_MAY_CONTINUE_ONLY	Anteil zugeben	NONCLOSE	Anteil zugeben|NONCLOSE	MC017	MC017	YES	F_AIN+F_OK	NO_GRADE	UNIQUE_RECIPE	OK+AIN	okain	okain	CANONICAL	MC017	YES	Gib einen Anteil zu
E199	B2	f82r	B2-S011	F057	ungelöste mittlere rechte Linie-/Liegepodeststation	NO	WITHIN_FIELD_SAME_OWNER	davon	NONCLOSE	davon|NONCLOSE	MC055	MC055	YES	F_AR	NO_GRADE	DEFAULT_FOR_RECIPE	AR[SUBTYPE=SOURCE_ORIGIN]	char	char	CANONICAL	MC055	YES	Nimm davon
E200	B2	f82r	B2-S011	F057	ungelöste mittlere rechte Linie-/Liegepodeststation	NO	WITHIN_FIELD_SAME_OWNER	Anteil zugeben	NONCLOSE	Anteil zugeben|NONCLOSE	MC017	MC017	YES	F_AIN+F_OK	NO_GRADE	UNIQUE_RECIPE	OK+AIN	okain	okain	CANONICAL	MC017	YES	Gib einen Anteil zu
E201	B2	f82r	B2-S011	F057	ungelöste mittlere rechte Linie-/Liegepodeststation	NO	WITHIN_FIELD_SAME_OWNER	lange einwirken	TERMINAL	lange einwirken|TERMINAL	MC082	MC082	YES	F_DY+F_E_GRADE+F_OK	EE_LONG	UNIQUE_RECIPE	OK+E_GRADE+DY[GRADE=EE_LONG]	qokeedy	qokeedy	CANONICAL	MC082	YES	Lass ihn lange einwirken
E202	B2	f82r	B2-S012	F058	ungelöste mittlere rechte Linie-/Liegepodeststation	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Abführgut	NONCLOSE	Abführgut|NONCLOSE	MC008	MC008	YES	F_L+F_Y	NO_GRADE	UNIQUE_RECIPE	L+Y	lchy	lchy	CANONICAL	MC008	YES	Nimm das abzuführende Gut
E203	B2	f82r	B2-S012	F059	unteres grünes Mehrfigurenfeld	YES	BREAK_VISIBLE_OWNER;BLOCK_PHYSICAL_CARRY;BOOKKEEPING_ID_MAY_CONTINUE_ONLY	Klarlauf	NONCLOSE	Klarlauf|NONCLOSE	MC119	MC119	YES	W_MC119	NO_GRADE	UNIQUE_RECIPE	W_MC119	cheey	cheey	CANONICAL	MC119	YES	Nimm den klaren Ablauf
E204	B2	f82r	B2-S012	F059	unteres grünes Mehrfigurenfeld	NO	WITHIN_FIELD_SAME_OWNER	kurz vorbereiten	NONCLOSE	kurz vorbereiten|NONCLOSE	MC073	MC073	YES	F_CTH+F_E_GRADE+F_Y	E_SHORT	DEFAULT_FOR_RECIPE	E_GRADE+Y+CTH[GRADE=E_SHORT][SUBTYPE=LOCAL_CTH_ALLOGRAPH][OWNER=VISIBLE_BOUNDED_STATION]	qcthey	qcthey	CANONICAL	MC073	YES	Bereite ihn kurz vor
E205	B2	f82r	B2-S012	F059	unteres grünes Mehrfigurenfeld	NO	WITHIN_FIELD_SAME_OWNER	länger einwirken lassen	NONCLOSE	länger einwirken lassen|NONCLOSE	MC002	MC002	YES	F_E_GRADE+F_OK+F_Y	EE_LONG	UNIQUE_RECIPE	OK+E_GRADE+Y[GRADE=EE_LONG]	okeey	qokeey	REGISTERED_ALLOGRAPH	MC002	YES	Lass ihn länger einwirken
E206	B2	f82r	B2-S012	F059	unteres grünes Mehrfigurenfeld	NO	WITHIN_FIELD_SAME_OWNER	Klarabzug	NONCLOSE	Klarabzug|NONCLOSE	MC066	MC066	YES	F_L	NO_GRADE	SELECT_MC066	L[SUBTYPE=CLEAR_WITHDRAWAL]	lcheey	lcheey	CANONICAL	MC066	YES	Ziehe den klaren Anteil ab
E207	B2	f82r	B2-S012	F059	unteres grünes Mehrfigurenfeld	NO	WITHIN_FIELD_SAME_OWNER	Sollmaß	NONCLOSE	Sollmaß|NONCLOSE	MC039	MC039	YES	F_AIIN	NO_GRADE	DEFAULT_FOR_RECIPE	AIIN[SUBTYPE=GENERAL_MEASURE]	aiin	daiin	REGISTERED_ALLOGRAPH	MC039	YES	Arbeite nach dem vorgeschriebenen Maß
E208	B2	f82r	B2-S012	F059	unteres grünes Mehrfigurenfeld	NO	WITHIN_FIELD_SAME_OWNER	dies	NONCLOSE	dies|NONCLOSE	MC123	MC123	YES	F_Y	NO_GRADE	UNIQUE_RECIPE	Y	chey	chey	CANONICAL	MC123	YES	Halte diesen Posten aktiv
E209	B2	f82r	B2-S012	F059	unteres grünes Mehrfigurenfeld	NO	WITHIN_FIELD_SAME_OWNER	Volleinsatz	TERMINAL	Volleinsatz|TERMINAL	MC140	MC140	YES	F_DY+F_E_GRADE+F_OK	EEE_FULL	UNIQUE_RECIPE	OK+E_GRADE+DY[GRADE=EEE_FULL]	qokeeedy	qokeeedy	CANONICAL	MC140	YES	Setze ihn vollständig ein
E210	B2	f82r	B2-S013	F060	unteres grünes Mehrfigurenfeld	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	abführen	TERMINAL	abführen|TERMINAL	MC155	MC155	YES	F_CHED_TRANSFER+F_L	NO_GRADE	DEFAULT_FOR_RECIPE	L+CHED_TRANSFER[LICENSED_CLOSE=YES]	lchedy	lchedy	CANONICAL	MC155	YES	Führe ihn ab
E211	B2	f82r	B2-S014	F061	unteres grünes Mehrfigurenfeld	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Quellabzug	NONCLOSE	Quellabzug|NONCLOSE	MC029	MC029	YES	F_AR+F_L	NO_GRADE	UNIQUE_RECIPE	AR+L	lar	lar	CANONICAL	MC029	YES	Ziehe ihn aus der Quelle ab
E212	B2	f82r	B2-S015	F062	lokale Randstationen des unteren Feldes	YES	BREAK_VISIBLE_OWNER;BLOCK_PHYSICAL_CARRY;BOOKKEEPING_ID_MAY_CONTINUE_ONLY	Folgeklarlauf	NONCLOSE	Folgeklarlauf|NONCLOSE	MC141	MC141	YES	W_MC141	NO_GRADE	UNIQUE_RECIPE	W_MC141	tshey	tshey	CANONICAL	MC141	YES	Nimm danach den klaren Ablauf
E213	B2	f82r	B2-S015	F062	lokale Randstationen des unteren Feldes	NO	WITHIN_FIELD_SAME_OWNER	lange einwirken	TERMINAL	lange einwirken|TERMINAL	MC082	MC082	YES	F_DY+F_E_GRADE+F_OK	EE_LONG	UNIQUE_RECIPE	OK+E_GRADE+DY[GRADE=EE_LONG]	qokeedy	qokeedy	CANONICAL	MC082	YES	Lass ihn lange einwirken
E214	B2	f82r	B2-S016	F063	lokale Randstationen des unteren Feldes	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	dorthin	NONCLOSE	dorthin|NONCLOSE	MC154	MC154	YES	F_AL	NO_GRADE	DEFAULT_FOR_RECIPE	AL[SUBTYPE=TARGET_ADDRESS]	al	cheal	REGISTERED_ALLOGRAPH	MC154	YES	Führe ihn dorthin
E215	B2	f82r	B2-S016	F063	lokale Randstationen des unteren Feldes	NO	WITHIN_FIELD_SAME_OWNER	Quellabführung	NONCLOSE	Quellabführung|NONCLOSE	MC011	MC011	YES	F_AR+F_CHED_TRANSFER+F_L	NO_GRADE	UNIQUE_RECIPE	AR+L+CHED_TRANSFER	lchedar	lchedar	CANONICAL	MC011	YES	Führe ihn von der Quelle ab
E216	B2	f82r	B2-S016	F063	lokale Randstationen des unteren Feldes	NO	WITHIN_FIELD_SAME_OWNER	teilen	NONCLOSE	teilen|NONCLOSE	MC152	MC152	YES	W_MC152	NO_GRADE	UNIQUE_RECIPE	W_MC152	ches	ches	CANONICAL	MC152	YES	Teile den Posten
E217	B2	f82r	B2-S016	F063	lokale Randstationen des unteren Feldes	NO	WITHIN_FIELD_SAME_OWNER	Sollmaß	NONCLOSE	Sollmaß|NONCLOSE	MC039	MC039	YES	F_AIIN	NO_GRADE	DEFAULT_FOR_RECIPE	AIIN[SUBTYPE=GENERAL_MEASURE]	aiin	aiin	CANONICAL	MC039	YES	Arbeite nach dem vorgeschriebenen Maß
E218	B2	f82r	B2-S016	F063	lokale Randstationen des unteren Feldes	NO	WITHIN_FIELD_SAME_OWNER	Langfolge	NONCLOSE	Langfolge|NONCLOSE	MC063	MC063	YES	F_E_GRADE+F_OT+F_Y	EE_LONG	UNIQUE_RECIPE	OT+E_GRADE+Y[GRADE=EE_LONG]	oteey	oteey	CANONICAL	MC063	YES	Führe ihn länger im Folgegang weiter
E219	B2	f82r	B2-S016	F063	lokale Randstationen des unteren Feldes	NO	WITHIN_FIELD_SAME_OWNER	bemessen	NONCLOSE	bemessen|NONCLOSE	MC120	MC120	YES	F_AIIN+F_OK	NO_GRADE	UNIQUE_RECIPE	OK+AIIN	okaiin	qokaiin	REGISTERED_ALLOGRAPH	MC120	YES	Messe den Posten ab
E220	B2	f82r	B2-S016	F063	lokale Randstationen des unteren Feldes	NO	WITHIN_FIELD_SAME_OWNER	kurz einwirken lassen	NONCLOSE	kurz einwirken lassen|NONCLOSE	MC007	MC007	YES	F_E_GRADE+F_OK+F_Y	E_SHORT	UNIQUE_RECIPE	OK+E_GRADE+Y[GRADE=E_SHORT]	okey	okey	CANONICAL	MC007	YES	Lass ihn kurz einwirken
E221	B2	f82r	B2-S016	F064	lokale Randstationen des unteren Feldes	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Zuführung	TERMINAL	Zuführung|TERMINAL	MC070	MC070	YES	F_CHED_TRANSFER+F_P	NO_GRADE	UNIQUE_RECIPE	P+CHED_TRANSFER[LICENSED_CLOSE=YES]	pchedy	pchedy	CANONICAL	MC070	YES	Führe ihn zu
E222	B2	f82r	B2-S017	F065	lokale Randstationen des unteren Feldes	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Kurzhalt am Ziel	NONCLOSE	Kurzhalt am Ziel|NONCLOSE	MC102	MC102	YES	F_AL+F_E_GRADE	E_SHORT	UNIQUE_RECIPE	AL+E_GRADE[GRADE=E_SHORT]	rsheal	rsheal	CANONICAL	MC102	YES	Halte den zugeführten Posten kurz am Ziel
E223	B2	f82r	B2-S017	F065	lokale Randstationen des unteren Feldes	NO	WITHIN_FIELD_SAME_OWNER	Zielschluss	TERMINAL	Zielschluss|TERMINAL	MC079	MC079	YES	F_AL+F_DY	NO_GRADE	UNIQUE_RECIPE	AL+DY	daldy	daldy	CANONICAL	MC079	YES	Schließe den Schritt am Ziel ab
E224	B2	f82r	B2-S018	F066	lokale Randstationen des unteren Feldes	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	lange einwirken	TERMINAL	lange einwirken|TERMINAL	MC082	MC082	YES	F_DY+F_E_GRADE+F_OK	EE_LONG	UNIQUE_RECIPE	OK+E_GRADE+DY[GRADE=EE_LONG]	qokeedy	qokeedy	CANONICAL	MC082	YES	Lass ihn lange einwirken
E225	B2	f82r	B2-S019	F067	lokale Randstationen des unteren Feldes	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Vollwaschung	TERMINAL	Vollwaschung|TERMINAL	MC084	MC084	YES	W_MC084	NO_GRADE	UNIQUE_RECIPE	W_MC084	rshedy	rshedy	CANONICAL	MC084	YES	Wasche ihn vollständig
E226	B2	f82r	B2-S020	F068	lokale Randstationen des unteren Feldes	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	lange Folgestufe	TERMINAL	lange Folgestufe|TERMINAL	MC173	MC173	YES	F_DY+F_E_GRADE+F_OT	EE_LONG	UNIQUE_RECIPE	OT+E_GRADE+DY[GRADE=EE_LONG]	qoteedy	qoteedy	CANONICAL	MC173	YES	Führe die lange Folgestufe aus
E227	B2	f82r	B2-S021	F069	lokale Randstationen des unteren Feldes	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	lange einwirken	TERMINAL	lange einwirken|TERMINAL	MC082	MC082	YES	F_DY+F_E_GRADE+F_OK	EE_LONG	UNIQUE_RECIPE	OK+E_GRADE+DY[GRADE=EE_LONG]	qokeedy	qokeedy	CANONICAL	MC082	YES	Lass ihn lange einwirken
E228	B2	f82r	B2-S022	F070	lokale Randstationen des unteren Feldes	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Abführung	TERMINAL	Abführung|TERMINAL	MC167	MC167	YES	F_CHED_TRANSFER+F_DY+F_L+F_O_WITHDRAW	NO_GRADE	UNIQUE_RECIPE	L+DY+CHED_TRANSFER+O_WITHDRAW	lochedy	lochedy	CANONICAL	MC167	YES	Führe ihn ab
E229	B3	f83r	B3-S001	F071	obere offene Fächer-Randstation	YES	RECORD_RESET;CLEAR_OWNER_ACTIVE_TARGET_PREVIOUS	lange sammeln	TERMINAL	lange sammeln|TERMINAL	MC045	MC045	YES	F_E_GRADE+F_SOLK	EE_LONG	UNIQUE_RECIPE	E_GRADE+SOLK[LICENSED_CLOSE=YES]	olkeedy	olkeedy	CANONICAL	MC045	YES	Sammle ihn lange
E230	B3	f83r	B3-S002	F072	obere offene Fächer-Randstation	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	danach dorthin	NONCLOSE	danach dorthin|NONCLOSE	MC093	MC093	YES	F_AL+F_OT	NO_GRADE	UNIQUE_RECIPE	OT+AL	otal	qotal	REGISTERED_ALLOGRAPH	MC093	YES	Führe ihn danach dorthin
E231	B3	f83r	B3-S002	F072	obere offene Fächer-Randstation	NO	WITHIN_FIELD_SAME_OWNER	Langwärmen	TERMINAL	Langwärmen|TERMINAL	MC110	MC110	YES	F_CHK+F_DY+F_E_GRADE	EE_LONG	UNIQUE_RECIPE	E_GRADE+DY+CHK[GRADE=EE_LONG]	chkeedy	chkeedy	CANONICAL	MC110	YES	Wärme ihn lange
E232	B3	f83r	B3-S003	F073	obere offene Fächer-Randstation	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	dies	NONCLOSE	dies|NONCLOSE	MC123	MC123	YES	F_Y	NO_GRADE	UNIQUE_RECIPE	Y	chey	chey	CANONICAL	MC123	YES	Halte diesen Posten aktiv
E233	B3	f83r	B3-S003	F073	obere offene Fächer-Randstation	NO	WITHIN_FIELD_SAME_OWNER	Sollmaß	NONCLOSE	Sollmaß|NONCLOSE	MC039	MC039	YES	F_AIIN	NO_GRADE	DEFAULT_FOR_RECIPE	AIIN[SUBTYPE=GENERAL_MEASURE]	aiin	daiin	REGISTERED_ALLOGRAPH	MC039	YES	Arbeite nach dem vorgeschriebenen Maß
E234	B3	f83r	B3-S003	F073	obere offene Fächer-Randstation	NO	WITHIN_FIELD_SAME_OWNER	dies	NONCLOSE	dies|NONCLOSE	MC123	MC123	YES	F_Y	NO_GRADE	UNIQUE_RECIPE	Y	chey	chey	CANONICAL	MC123	YES	Halte diesen Posten aktiv
E235	B3	f83r	B3-S003	F073	obere offene Fächer-Randstation	NO	WITHIN_FIELD_SAME_OWNER	abführen	TERMINAL	abführen|TERMINAL	MC155	MC155	YES	F_CHED_TRANSFER+F_L	NO_GRADE	DEFAULT_FOR_RECIPE	L+CHED_TRANSFER[LICENSED_CLOSE=YES]	lchedy	lchedy	CANONICAL	MC155	YES	Führe ihn ab
