global_running_event_id	physical_page	surface	component_recipe	pair_ordinal_in_recipe	ordered_pair	r_topology	other_page_count	other_pages	portability_status
G407-E0487	f17r	tsho	T+SH+O	1	T>SH	NONE	3	f11r|f1r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0490	f17r	qokcheor	OK+CH+E+O+R	1	OK>CH	NONE	10	f13r|f18r|f1r|f24v|f56r|f68r1|f71v|f72r|f77r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0492	f17r	ksheo	K+SH+E+O	1	K>SH	NONE	6	f11r|f1r|f24v|f75r|f81r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0495	f17r	zepchy	S+E+P+CH+Y	3	P>CH	NONE	11	f10r|f13r|f55v|f67r2|f68r1|f71v|f72r|f81r|f83r|f88r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0497	f17r	opchordy	O+P+CH+OR+DY	2	P>CH	NONE	11	f10r|f13r|f55v|f67r2|f68r1|f71v|f72r|f81r|f83r|f88r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0503	f17r	chckho	CH+K+O	1	CH>K	NONE	22	f10r|f13r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0506	f17r	chypcham	CH+Y+P+CH+AM_ADDR	3	P>CH	NONE	11	f10r|f13r|f55v|f67r2|f68r1|f71v|f72r|f81r|f83r|f88r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0514	f17r	cthar	CH+T+AR	1	CH>T	NONE	21	f10r|f11r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0527	f18r	chckhy	CH+K+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0528	f18r	octhor	O+CH+T+OR	2	CH>T	NONE	21	f10r|f11r|f17r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0532	f18r	chykchy	Y+K+CH+Y	2	K>CH	NONE	10	f10r|f11r|f24v|f55v|f56r|f67r2|f68r1|f83r|f88r|f88v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0533	f18r	okchal	OK+CH+AL	1	OK>CH	NONE	10	f13r|f17r|f1r|f24v|f56r|f68r1|f71v|f72r|f77r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0538	f18r	qokchor	OK+CH+OR	1	OK>CH	NONE	10	f13r|f17r|f1r|f24v|f56r|f68r1|f71v|f72r|f77r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0545	f18r	ytcharg	K+CH+AR+LOCAL_CHAR_G	1	K>CH	NONE	10	f10r|f11r|f24v|f55v|f56r|f67r2|f68r1|f83r|f88r|f88v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0547	f18r	cthor	CH+T+OR	1	CH>T	NONE	21	f10r|f11r|f17r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0551	f18r	tchor	T+CH+OR	1	T>CH	NONE	13	f10r|f11r|f13r|f17r|f1r|f24v|f56r|f72r|f81v|f82r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0553	f18r	cthaiin	CH+T+AIIN	1	CH>T	NONE	21	f10r|f11r|f17r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0554	f18r	cthol	CH+T+OL	1	CH>T	NONE	21	f10r|f11r|f17r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0558	f18r	kchor	K+CH+OR	1	K>CH	NONE	10	f10r|f11r|f24v|f55v|f56r|f67r2|f68r1|f83r|f88r|f88v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0561	f18r	chcthy	CH+CH+T+Y	1	CH>CH	NONE	15	f10r|f24v|f55v|f56r|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0561	f18r	chcthy	CH+CH+T+Y	2	CH>T	NONE	21	f10r|f11r|f17r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0567	f18r	cthy	CH+T+Y	1	CH>T	NONE	21	f10r|f11r|f17r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0571	f18r	qokchor	OK+CH+OR	1	OK>CH	NONE	10	f13r|f17r|f1r|f24v|f56r|f68r1|f71v|f72r|f77r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0572	f18r	ckhol	CH+K+OL	1	CH>K	NONE	22	f10r|f13r|f17r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0578	f18r	chcthal	CH+T+AL	1	CH>T	NONE	21	f10r|f11r|f17r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0579	f18r	okshal	OK+SH+AL	1	OK>SH	NONE	5	f1r|f75r|f81v|f83r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0587	f18r	chokchy	OK+CH+Y	1	OK>CH	NONE	10	f13r|f17r|f1r|f24v|f56r|f68r1|f71v|f72r|f77r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0588	f18r	chckhol	CH+K+OL	1	CH>K	NONE	22	f10r|f13r|f17r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0592	f18r	cthol	CH+T+OL	1	CH>T	NONE	21	f10r|f11r|f17r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0595	f18r	cthy	CH+T+Y	1	CH>T	NONE	21	f10r|f11r|f17r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0598	f18r	cthar	CH+T+AR	1	CH>T	NONE	21	f10r|f11r|f17r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0599	f18r	cthal	CH+T+AL	1	CH>T	NONE	21	f10r|f11r|f17r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0602	f18r	ychekch	Y+CH+K	2	CH>K	NONE	22	f10r|f13r|f17r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0604	f18r	kchaiin	K+CH+AIIN	1	K>CH	NONE	10	f10r|f11r|f24v|f55v|f56r|f67r2|f68r1|f83r|f88r|f88v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0605	f24v	tchodar	T+CH+O+D_ADDR+AR	1	T>CH	NONE	13	f10r|f11r|f13r|f17r|f18r|f1r|f56r|f72r|f81v|f82r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0609	f24v	chcphy	CH+CH+P+Y	1	CH>CH	NONE	15	f10r|f18r|f55v|f56r|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0609	f24v	chcphy	CH+CH+P+Y	2	CH>P	NONE	15	f11r|f17r|f1r|f56r|f68r1|f71v|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0610	f24v	opshody	O+P+SH+O+DY	2	P>SH	NONE	7	f1r|f75r|f76r|f77r|f83r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0611	f24v	ocphoraiin	O+CH+P+OR+AIIN	2	CH>P	NONE	15	f11r|f17r|f1r|f56r|f68r1|f71v|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0617	f24v	ckhor	CH+K+OR	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0624	f24v	okchom	OK+CH+O+AM_ADDR	1	OK>CH	NONE	10	f13r|f17r|f18r|f1r|f56r|f68r1|f71v|f72r|f77r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0625	f24v	okcho	OK+CH+O	1	OK>CH	NONE	10	f13r|f17r|f18r|f1r|f56r|f68r1|f71v|f72r|f77r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0626	f24v	octhyl	O+CH+T+Y+L	2	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0630	f24v	chcth	CH+CH+T	1	CH>CH	NONE	15	f10r|f18r|f55v|f56r|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0630	f24v	chcth	CH+CH+T	2	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0639	f24v	tchar	T+CH+AR	1	T>CH	NONE	13	f10r|f11r|f13r|f17r|f18r|f1r|f56r|f72r|f81v|f82r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0649	f24v	kochky	K+O+CH+K+Y	3	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0650	f24v	chcthy	CH+CH+T+Y	1	CH>CH	NONE	15	f10r|f18r|f55v|f56r|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0650	f24v	chcthy	CH+CH+T+Y	2	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0659	f24v	ctheod	CH+T+E+O+D_ADDR	1	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0666	f24v	ksho	K+SH+O	1	K>SH	NONE	6	f11r|f17r|f1r|f75r|f81r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0670	f24v	qokch	OK+CH	1	OK>CH	NONE	10	f13r|f17r|f18r|f1r|f56r|f68r1|f71v|f72r|f77r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0672	f24v	okchal	OK+CH+AL	1	OK>CH	NONE	10	f13r|f17r|f18r|f1r|f56r|f68r1|f71v|f72r|f77r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0686	f24v	kchod	K+CH+O+D_ADDR	1	K>CH	NONE	10	f10r|f11r|f18r|f55v|f56r|f67r2|f68r1|f83r|f88r|f88v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0691	f55v	kcheedchdy	K+CH+EE+D_ADDR+CHD+Y	1	K>CH	NONE	10	f10r|f11r|f18r|f24v|f56r|f67r2|f68r1|f83r|f88r|f88v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0693	f55v	chckhy	CH+K+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0714	f55v	chckhdy	CH+CH+K+D_ADDR+Y	1	CH>CH	NONE	15	f10r|f18r|f24v|f56r|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0714	f55v	chckhdy	CH+CH+K+D_ADDR+Y	2	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0732	f55v	cheky	CH+K+E+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0734	f55v	okchd	OK+CHD	1	OK>CHD	NONE	6	f75r|f76r|f81r|f81v|f83r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0740	f55v	kchdy	K+CHD+Y	1	K>CHD	NONE	5	f75r|f81v|f82r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0741	f55v	pchal	P+CH+AL	1	P>CH	NONE	11	f10r|f13r|f17r|f67r2|f68r1|f71v|f72r|f81r|f83r|f88r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0780	f55v	cheeky	CH+K+EE+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0790	f55v	cheky	CH+K+E+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0799	f56r	chchs	CH+CH+S	1	CH>CH	NONE	15	f10r|f18r|f24v|f55v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0799	f56r	chchs	CH+CH+S	2	CH>S	NONE	6	f68r1|f72r|f75r|f81v|f83r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0804	f56r	ychocphy	Y+CH+O+CH+P+Y	4	CH>P	NONE	15	f11r|f17r|f1r|f24v|f68r1|f71v|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0807	f56r	chokchey	OK+CH+E+Y	1	OK>CH	NONE	10	f13r|f17r|f18r|f1r|f24v|f68r1|f71v|f72r|f77r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0813	f56r	shokaiin	SH+OK+AIIN	1	SH>OK	NONE	4	f1r|f68r1|f72r|f75r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0820	f56r	choksy	OK+S+Y	1	OK>S	NONE	0	NONE	LOCAL_ADJACENT_PAIR
G407-E0825	f56r	chkor	CH+K+OR	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0833	f56r	ykcho	Y+K+CH+O	2	K>CH	NONE	10	f10r|f11r|f18r|f24v|f55v|f67r2|f68r1|f83r|f88r|f88v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0847	f56r	cheeckhody	CH+EE+CH+K+O+DY	3	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0848	f56r	tchoky	T+OK+Y	1	T>OK	NONE	1	f11r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0863	f56r	kcheey	K+CH+EE+Y	1	K>CH	NONE	10	f10r|f11r|f18r|f24v|f55v|f67r2|f68r1|f83r|f88r|f88v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0865	f56r	cthol	CH+T+OL	1	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0870	f56r	kchey	K+CH+E+Y	1	K>CH	NONE	10	f10r|f11r|f18r|f24v|f55v|f67r2|f68r1|f83r|f88r|f88v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0871	f56r	qokokchy	OK+OK+CH+Y	1	OK>OK	NONE	0	NONE	OLD_REPEATED_ACTION_SCOPE
G407-E0871	f56r	qokokchy	OK+OK+CH+Y	2	OK>CH	NONE	10	f13r|f17r|f18r|f1r|f24v|f68r1|f71v|f72r|f77r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0873	f56r	chokcheo	OK+CH+E+O	1	OK>CH	NONE	10	f13r|f17r|f18r|f1r|f24v|f68r1|f71v|f72r|f77r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0874	f56r	kchal	K+CH+AL	1	K>CH	NONE	10	f10r|f11r|f18r|f24v|f55v|f67r2|f68r1|f83r|f88r|f88v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0879	f56r	tcho	T+CH+O	1	T>CH	NONE	13	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f72r|f81v|f82r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0882	f56r	cthy	CH+T+Y	1	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0885	f56r	ctho	CH+T+O	1	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0888	f56r	kcharg	K+CH+AR+LOCAL_CHAR_G	1	K>CH	NONE	10	f10r|f11r|f18r|f24v|f55v|f67r2|f68r1|f83r|f88r|f88v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0890	f56r	qokcheey	OK+CH+EE+Y	1	OK>CH	NONE	10	f13r|f17r|f18r|f1r|f24v|f68r1|f71v|f72r|f77r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0891	f56r	schey	S+CH+E+Y	1	S>CH	NONE	3	f1r|f83r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0896	f56r	chokchy	OK+CH+Y	1	OK>CH	NONE	10	f13r|f17r|f18r|f1r|f24v|f68r1|f71v|f72r|f77r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0897	f56r	kchoar	K+CH+O+AR	1	K>CH	NONE	10	f10r|f11r|f18r|f24v|f55v|f67r2|f68r1|f83r|f88r|f88v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0959	f67r2	octhole	O+CH+T+OL+E	2	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0966	f67r2	ytoeopchey	Y+T+O+E+O+P+CH+E+Y	6	P>CH	NONE	11	f10r|f13r|f17r|f55v|f68r1|f71v|f72r|f81r|f83r|f88r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0967	f67r2	chekody	CH+K+O+D_ADDR+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E0970	f67r2	ockhy	O+CH+K+Y	2	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1004	f67r2	sshey	S+SH+E+Y	1	S>SH	NONE	3	f75r|f77r|f82r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1008	f67r2	ykchey	Y+K+CH+E+Y	2	K>CH	NONE	10	f10r|f11r|f18r|f24v|f55v|f56r|f68r1|f83r|f88r|f88v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1009	f67r2	ykchey	Y+K+CH+E+Y	2	K>CH	NONE	10	f10r|f11r|f18r|f24v|f55v|f56r|f68r1|f83r|f88r|f88v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1019	f67r2	qockhy	CARRIER_Q+O+CH+K+Y	3	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1028	f68r1	shokchy	SH+OK+CH+Y	1	SH>OK	NONE	4	f1r|f56r|f72r|f75r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1028	f68r1	shokchy	SH+OK+CH+Y	2	OK>CH	NONE	10	f13r|f17r|f18r|f1r|f24v|f56r|f71v|f72r|f77r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1029	f68r1	chteey	CH+T+EE+Y	1	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1031	f68r1	cphol	CH+P+OL	1	CH>P	NONE	15	f11r|f17r|f1r|f24v|f56r|f71v|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1033	f68r1	opcheeol	O+P+CH+EE+OL	2	P>CH	NONE	11	f10r|f13r|f17r|f55v|f67r2|f71v|f72r|f81r|f83r|f88r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1035	f68r1	choctheeey	CH+O+CH+T+EEE+Y	3	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1036	f68r1	okchoal	OK+CH+O+AL	1	OK>CH	NONE	10	f13r|f17r|f18r|f1r|f24v|f56r|f71v|f72r|f77r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1037	f68r1	tochso	T+O+CH+S+O	3	CH>S	NONE	6	f56r|f72r|f75r|f81v|f83r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1043	f68r1	chpor	CH+P+OR	1	CH>P	NONE	15	f11r|f17r|f1r|f24v|f56r|f71v|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1052	f68r1	eckhear	E+CH+K+E+AR	2	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1058	f68r1	chkchykoly	CH+K+CH+Y+K+OL+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1058	f68r1	chkchykoly	CH+K+CH+Y+K+OL+Y	2	K>CH	NONE	10	f10r|f11r|f18r|f24v|f55v|f56r|f67r2|f83r|f88r|f88v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1082	f71v	chpchy	CH+P+CH+Y	1	CH>P	NONE	15	f11r|f17r|f1r|f24v|f56r|f68r1|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1082	f71v	chpchy	CH+P+CH+Y	2	P>CH	NONE	11	f10r|f13r|f17r|f55v|f67r2|f68r1|f72r|f81r|f83r|f88r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1109	f71v	otchr	OT+CH+R	2	CH>R	NONE	1	f77r	CROSS_PAGE_EXACT_ADJACENT_PAIR
