event_id	record_unit_id	statement_id	visible_surface	master_card_id	family_parse	productive_family_memberships	teaching_layer	operating_mode	imperative_clause_de	minimal_dictionary_recipe	revised_operating_mode	dictionary_reading_de
E225	B2	B2-S019	rshedy	MC084	WHOLE_SIGN[rshedy]	NONE	LEARNED_WHOLE_OR_MICROSIGN	PASS_FILTER	Wasche ihn vollständig	W_MC084	PASS_FILTER	Wasche ihn vollständig
E226	B2	B2-S020	qoteedy	MC173	OT+E_GRADE+DY	DY|E_GRADE|OT	PRODUCTIVE_COMPOSITION	MEASURE	Führe die lange Folgestufe aus	F_DY+F_E_GRADE+F_OT	MEASURE	Führe die lange Folgestufe aus
E227	B2	B2-S021	qokeedy	MC082	OK+E_GRADE+DY	DY|E_GRADE|OK	PRODUCTIVE_COMPOSITION	TREAT	Lass ihn lange einwirken	F_DY+F_E_GRADE+F_OK	TREAT	Lass ihn lange einwirken
E228	B2	B2-S022	lochedy	MC167	L+DY+CHED_TRANSFER+O_WITHDRAW	CHED_TRANSFER|DY|L|O_WITHDRAW	PRODUCTIVE_COMPOSITION	DISCHARGE	Führe ihn ab	F_CHED_TRANSFER+F_DY+F_L+F_O_WITHDRAW	DISCHARGE	Führe ihn ab
E229	B3	B3-S001	olkeedy	MC045	E_GRADE+SOLK	E_GRADE|SOLK	PRODUCTIVE_COMPOSITION	SETTLE	Sammle ihn lange	F_E_GRADE+F_SOLK	SETTLE	Sammle ihn lange
E230	B3	B3-S002	qotal	MC093	OT+AL	AL|OT	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Führe ihn danach dorthin	F_AL+F_OT	LOCAL_CONTROL	Führe ihn danach dorthin
E231	B3	B3-S002	chkeedy	MC110	E_GRADE+DY+CHK	CHK|DY|E_GRADE	PRODUCTIVE_COMPOSITION	TREAT	Wärme ihn lange	F_CHK+F_DY+F_E_GRADE	TREAT	Wärme ihn lange
E232	B3	B3-S003	chey	MC123	Y	Y	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Halte diesen Posten aktiv	F_Y	LOCAL_CONTROL	Halte diesen Posten aktiv
E233	B3	B3-S003	daiin	MC039	AIIN	AIIN	PRODUCTIVE_COMPOSITION	MEASURE	Arbeite nach dem vorgeschriebenen Maß	F_AIIN	MEASURE	Arbeite nach dem vorgeschriebenen Maß
E234	B3	B3-S003	chey	MC123	Y	Y	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Halte diesen Posten aktiv	F_Y	LOCAL_CONTROL	Halte diesen Posten aktiv
E235	B3	B3-S003	lchedy	MC155	L+CHED_TRANSFER	CHED_TRANSFER|L	PRODUCTIVE_COMPOSITION	DISCHARGE	Führe ihn ab	F_CHED_TRANSFER+F_L	DISCHARGE	Führe ihn ab
E236	B3	B3-S004	qokaiin	MC120	OK+AIIN	AIIN|OK	PRODUCTIVE_COMPOSITION	MEASURE	Messe den Posten ab	F_AIIN+F_OK	MEASURE	Messe den Posten ab
E237	B3	B3-S004	qotal	MC093	OT+AL	AL|OT	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Führe ihn danach dorthin	F_AL+F_OT	LOCAL_CONTROL	Führe ihn danach dorthin
E238	B3	B3-S004	dar	MC055	AR	AR	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Nimm davon	F_AR	LOCAL_CONTROL	Nimm davon
E239	B3	B3-S005	schedy	MC025	CHED_TRANSFER	CHED_TRANSFER	PRODUCTIVE_COMPOSITION	CHARGE	Führe den Posten über	F_CHED_TRANSFER	CHARGE	Führe den Posten über
E240	B3	B3-S006	chedchy	MC064	Y+CHED_TRANSFER	CHED_TRANSFER|Y	PRODUCTIVE_COMPOSITION	CHARGE	Führe den aktuellen Posten über	F_CHED_TRANSFER+F_Y	CHARGE	Führe den aktuellen Posten über
E241	B3	B3-S006	qokal	MC040	OK+AL	AL|OK	PRODUCTIVE_COMPOSITION	CHARGE	Setze ihn dort ein	F_AL+F_OK	CHARGE	Setze ihn dort ein
E242	B3	B3-S006	olchedy	MC028	OL+DY+CHED_TRANSFER	CHED_TRANSFER|DY|OL	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Führe ihn weiter	F_CHED_TRANSFER+F_DY+F_OL	LOCAL_CONTROL	Führe ihn weiter
E243	B3	B3-S007	qokaiin	MC120	OK+AIIN	AIIN|OK	PRODUCTIVE_COMPOSITION	MEASURE	Messe den Posten ab	F_AIIN+F_OK	MEASURE	Messe den Posten ab
E244	B3	B3-S007	chedy	MC074	Y+CHED_TRANSFER	CHED_TRANSFER|Y	PRODUCTIVE_COMPOSITION	CHARGE	Führe den Posten über	F_CHED_TRANSFER+F_Y	CHARGE	Führe den Posten über
E245	B3	B3-S007	qokeedy	MC082	OK+E_GRADE+DY	DY|E_GRADE|OK	PRODUCTIVE_COMPOSITION	TREAT	Lass ihn lange einwirken	F_DY+F_E_GRADE+F_OK	TREAT	Lass ihn lange einwirken
E246	B3	B3-S008	lchedy	MC155	L+CHED_TRANSFER	CHED_TRANSFER|L	PRODUCTIVE_COMPOSITION	DISCHARGE	Führe ihn ab	F_CHED_TRANSFER+F_L	DISCHARGE	Führe ihn ab
E247	B3	B3-S009	qoky	MC026	OK+Y	OK|Y	PRODUCTIVE_COMPOSITION	CHARGE	Setze den Posten ein	F_OK+F_Y	CHARGE	Setze den Posten ein
E248	B3	B3-S010	pchedal	MC126	AL+P+CHED_TRANSFER	AL|CHED_TRANSFER|P	PRODUCTIVE_COMPOSITION	CHARGE	Führe ihn dem Ziel zu	F_AL+F_CHED_TRANSFER+F_P	CHARGE	Führe ihn dem Ziel zu
E249	B3	B3-S010	otedy	MC135	OT+E_GRADE+DY	DY|E_GRADE|OT	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Führe ihn kurz zum Folgeschritt weiter	F_DY+F_E_GRADE+F_OT	LOCAL_CONTROL	Führe ihn kurz zum Folgeschritt weiter
E250	B3	B3-S011	shecthedchy	MC043	Y+CHED_TRANSFER+CTH	CHED_TRANSFER|CTH|Y	PRODUCTIVE_COMPOSITION	CHARGE	Führe die vorbereitete Portion über	F_CHED_TRANSFER+F_CTH+F_Y	CHARGE	Führe die vorbereitete Portion über
E251	B3	B3-S011	qoky	MC026	OK+Y	OK|Y	PRODUCTIVE_COMPOSITION	CHARGE	Setze den Posten ein	F_OK+F_Y	CHARGE	Setze den Posten ein
E252	B3	B3-S011	chedy	MC074	Y+CHED_TRANSFER	CHED_TRANSFER|Y	PRODUCTIVE_COMPOSITION	CHARGE	Führe den Posten über	F_CHED_TRANSFER+F_Y	CHARGE	Führe den Posten über
E253	B3	B3-S011	chary	MC009	AR+Y	AR|Y	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Nimm den Posten aus der Quelle	F_AR+F_Y	LOCAL_CONTROL	Nimm den Posten aus der Quelle
E254	B3	B3-S012	sor	MC080	OR	OR	PRODUCTIVE_COMPOSITION	CHARGE	Verwende den Ansatz	F_OR	CHARGE	Verwende den Ansatz
E255	B3	B3-S012	shedy	MC128	E_GRADE+DY+SHED	DY|E_GRADE|SHED	PRODUCTIVE_COMPOSITION	SETTLE	Lass ihn kurz absetzen	F_DY+F_E_GRADE+F_SHED	SETTLE	Lass ihn kurz absetzen
E256	B3	B3-S013	qokaiin	MC120	OK+AIIN	AIIN|OK	PRODUCTIVE_COMPOSITION	MEASURE	Messe den Posten ab	F_AIIN+F_OK	MEASURE	Messe den Posten ab
E257	B3	B3-S013	chkain	MC105	AIN	AIN	PRODUCTIVE_COMPOSITION	CHARGE	Nimm eine Portion	F_AIN	CHARGE	Nimm eine Portion
E258	B3	B3-S013	shcthey	MC073	E_GRADE+Y+CTH	CTH|E_GRADE|Y	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Bereite ihn kurz vor	F_CTH+F_E_GRADE+F_Y	LOCAL_CONTROL	Bereite ihn kurz vor
E259	B3	B3-S013	qokedy	MC083	OK+E_GRADE+DY	DY|E_GRADE|OK	PRODUCTIVE_COMPOSITION	TREAT	Lass ihn kurz einwirken	F_DY+F_E_GRADE+F_OK	TREAT	Lass ihn kurz einwirken
E260	B3	B3-S014	okair	MC081	OK+AIR	AIR|OK	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Setze ihn in den Lauf ein	F_AIR+F_OK	LOCAL_CONTROL	Setze ihn in den Lauf ein
E261	B3	B3-S014	sheedy	MC003	E_GRADE+DY+SHED	DY|E_GRADE|SHED	PRODUCTIVE_COMPOSITION	SETTLE	Lass ihn lange absetzen	F_DY+F_E_GRADE+F_SHED	SETTLE	Lass ihn lange absetzen
E262	B3	B3-S015	lchedy	MC155	L+CHED_TRANSFER	CHED_TRANSFER|L	PRODUCTIVE_COMPOSITION	DISCHARGE	Führe ihn ab	F_CHED_TRANSFER+F_L	DISCHARGE	Führe ihn ab
E263	B3	B3-S016	lo	MC030	L+O_WITHDRAW	L|O_WITHDRAW	PRODUCTIVE_COMPOSITION	DISCHARGE	Ziehe ihn ab	F_L+F_O_WITHDRAW	DISCHARGE	Ziehe ihn ab
E264	B3	B3-S016	qokchedy	MC005	OK+DY+CHED_TRANSFER	CHED_TRANSFER|DY|OK	PRODUCTIVE_COMPOSITION	CHARGE	Führe den vorigen Posten über	F_CHED_TRANSFER+F_DY+F_OK	CHARGE	Führe den vorigen Posten über
E265	B3	B3-S017	qokeedy	MC082	OK+E_GRADE+DY	DY|E_GRADE|OK	PRODUCTIVE_COMPOSITION	TREAT	Lass ihn lange einwirken	F_DY+F_E_GRADE+F_OK	TREAT	Lass ihn lange einwirken
E266	B3	B3-S018	shedy	MC128	E_GRADE+DY+SHED	DY|E_GRADE|SHED	PRODUCTIVE_COMPOSITION	SETTLE	Lass ihn kurz absetzen	F_DY+F_E_GRADE+F_SHED	SETTLE	Lass ihn kurz absetzen
E267	B3	B3-S019	qokshedy	MC151	OK+DY+SHED	DY|OK|SHED	PRODUCTIVE_COMPOSITION	SETTLE	Lass ihn nach dem Einsatz absetzen	F_DY+F_OK+F_SHED	SETTLE	Lass ihn nach dem Einsatz absetzen
E268	B3	B3-S020	dal	MC154	AL	AL	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Führe ihn dorthin	F_AL	LOCAL_CONTROL	Führe ihn dorthin
E269	B3	B3-S020	lchedy	MC155	L+CHED_TRANSFER	CHED_TRANSFER|L	PRODUCTIVE_COMPOSITION	DISCHARGE	Führe ihn ab	F_CHED_TRANSFER+F_L	DISCHARGE	Führe ihn ab
E270	B3	B3-S021	qokaiin	MC120	OK+AIIN	AIIN|OK	PRODUCTIVE_COMPOSITION	MEASURE	Messe den Posten ab	F_AIIN+F_OK	MEASURE	Messe den Posten ab
E271	B3	B3-S021	shcthy	MC161	Y+CTH	CTH|Y	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Halte ihn bereit	F_CTH+F_Y	LOCAL_CONTROL	Halte ihn bereit
E272	B3	B3-S021	dal	MC154	AL	AL	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Führe ihn dorthin	F_AL	LOCAL_CONTROL	Führe ihn dorthin
E273	B3	B3-S021	sy	MC123	Y	Y	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Halte diesen Posten aktiv	F_Y	LOCAL_CONTROL	Halte diesen Posten aktiv
E274	B3	B3-S021	saiin	MC039	AIIN	AIIN	PRODUCTIVE_COMPOSITION	MEASURE	Arbeite nach dem vorgeschriebenen Maß	F_AIIN	MEASURE	Arbeite nach dem vorgeschriebenen Maß
E275	B3	B3-S021	shedal	MC113	AL+SHED	AL|SHED	PRODUCTIVE_COMPOSITION	SETTLE	Lass ihn am Ziel absetzen	F_AL+F_SHED	SETTLE	Lass ihn am Ziel absetzen
E276	B3	B3-S021	shecthy	MC137	E_GRADE+Y+CTH	CTH|E_GRADE|Y	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Bereite ihn kurz vor	F_CTH+F_E_GRADE+F_Y	LOCAL_CONTROL	Bereite ihn kurz vor
E277	B3	B3-S021	chey	MC123	Y	Y	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Halte diesen Posten aktiv	F_Y	LOCAL_CONTROL	Halte diesen Posten aktiv
E278	B3	B3-S021	tal	MC154	AL	AL	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Führe ihn dorthin	F_AL	LOCAL_CONTROL	Führe ihn dorthin
E279	B3	B3-S021	shcthy	MC161	Y+CTH	CTH|Y	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Halte ihn bereit	F_CTH+F_Y	LOCAL_CONTROL	Halte ihn bereit
E280	B3	B3-S021	dalchdy	MC031	AL+DY+CHED_TRANSFER	AL|CHED_TRANSFER|DY	PRODUCTIVE_COMPOSITION	CHARGE	Führe ihn zum Ziel über	F_AL+F_CHED_TRANSFER+F_DY	CHARGE	Führe ihn zum Ziel über
E281	B3	B3-S022	qotchedy	MC057	OT+DY+CHED_TRANSFER	CHED_TRANSFER|DY|OT	PRODUCTIVE_COMPOSITION	CHARGE	Führe danach den nächsten Posten über	F_CHED_TRANSFER+F_DY+F_OT	CHARGE	Führe danach den nächsten Posten über
E282	B3	B3-S023	lchedy	MC155	L+CHED_TRANSFER	CHED_TRANSFER|L	PRODUCTIVE_COMPOSITION	DISCHARGE	Führe ihn ab	F_CHED_TRANSFER+F_L	DISCHARGE	Führe ihn ab
E283	B3	B3-S024	tchedy	MC025	CHED_TRANSFER	CHED_TRANSFER	PRODUCTIVE_COMPOSITION	CHARGE	Führe den Posten über	F_CHED_TRANSFER	CHARGE	Führe den Posten über
E284	B3	B3-S025	qokchdy	MC088	OK+DY+CHED_TRANSFER	CHED_TRANSFER|DY|OK	PRODUCTIVE_COMPOSITION	CHARGE	Setze einen neuen Posten ein	F_CHED_TRANSFER+F_DY+F_OK	CHARGE	Setze einen neuen Posten ein
E285	B3	B3-S026	cheedar	MC042	AR+CHED_TRANSFER	AR|CHED_TRANSFER	PRODUCTIVE_COMPOSITION	CHARGE	Führe ihn von der Quelle über	F_AR+F_CHED_TRANSFER	CHARGE	Führe ihn von der Quelle über
E286	B3	B3-S026	chldaiin	MC144	AIIN	AIIN	PRODUCTIVE_COMPOSITION	SETTLE	Lass ihn bis zum Sollstand absetzen	F_AIIN	SETTLE	Lass ihn bis zum Sollstand absetzen
E287	B3	B3-S026	chedy	MC074	Y+CHED_TRANSFER	CHED_TRANSFER|Y	PRODUCTIVE_COMPOSITION	CHARGE	Führe den Posten über	F_CHED_TRANSFER+F_Y	CHARGE	Führe den Posten über
E288	B3	B3-S026	qokain	MC017	OK+AIN	AIN|OK	PRODUCTIVE_COMPOSITION	CHARGE	Gib einen Anteil zu	F_AIN+F_OK	CHARGE	Gib einen Anteil zu
E289	B3	B3-S026	checthy	MC161	Y+CTH	CTH|Y	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Halte ihn bereit	F_CTH+F_Y	LOCAL_CONTROL	Halte ihn bereit
E290	B3	B3-S026	chealror	MC146	AL+OR	AL|OR	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Stelle ihn am Zielgefäß bereit	F_AL+F_OR	LOCAL_CONTROL	Stelle ihn am Zielgefäß bereit
E291	B3	B3-S026	solkeedy	MC045	E_GRADE+SOLK	E_GRADE|SOLK	PRODUCTIVE_COMPOSITION	SETTLE	Sammle ihn lange	F_E_GRADE+F_SOLK	SETTLE	Sammle ihn lange
E292	B3	B3-S027	qoteedy	MC173	OT+E_GRADE+DY	DY|E_GRADE|OT	PRODUCTIVE_COMPOSITION	MEASURE	Führe die lange Folgestufe aus	F_DY+F_E_GRADE+F_OT	MEASURE	Führe die lange Folgestufe aus
E293	B3	B3-S028	qokeey	MC002	OK+E_GRADE+Y	E_GRADE|OK|Y	PRODUCTIVE_COMPOSITION	TREAT	Lass ihn länger einwirken	F_E_GRADE+F_OK+F_Y	TREAT	Lass ihn länger einwirken
E294	B3	B3-S028	qokedy	MC083	OK+E_GRADE+DY	DY|E_GRADE|OK	PRODUCTIVE_COMPOSITION	TREAT	Lass ihn kurz einwirken	F_DY+F_E_GRADE+F_OK	TREAT	Lass ihn kurz einwirken
E295	B3	B3-S029	sol	MC153	OL	OL	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Arbeite weiter	F_OL	LOCAL_CONTROL	Arbeite weiter
E296	B3	B3-S029	cheeety	MC094	E_GRADE+TY	E_GRADE|TY	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Nimm den ganzen bezeichneten Teil	F_E_GRADE+F_TY	LOCAL_CONTROL	Nimm den ganzen bezeichneten Teil
E297	B3	B3-S029	qokedy	MC083	OK+E_GRADE+DY	DY|E_GRADE|OK	PRODUCTIVE_COMPOSITION	TREAT	Lass ihn kurz einwirken	F_DY+F_E_GRADE+F_OK	TREAT	Lass ihn kurz einwirken
E298	B3	B3-S030	qoky	MC026	OK+Y	OK|Y	PRODUCTIVE_COMPOSITION	CHARGE	Setze den Posten ein	F_OK+F_Y	CHARGE	Setze den Posten ein
E299	B3	B3-S030	saiin	MC039	AIIN	AIIN	PRODUCTIVE_COMPOSITION	MEASURE	Arbeite nach dem vorgeschriebenen Maß	F_AIIN	MEASURE	Arbeite nach dem vorgeschriebenen Maß
E300	B3	B3-S030	schedair	MC116	AIR	AIR	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Führe ihn im Lauf weiter	F_AIR	LOCAL_CONTROL	Führe ihn im Lauf weiter
E301	B3	B3-S030	otchedy	MC057	OT+DY+CHED_TRANSFER	CHED_TRANSFER|DY|OT	PRODUCTIVE_COMPOSITION	CHARGE	Führe danach den nächsten Posten über	F_CHED_TRANSFER+F_DY+F_OT	CHARGE	Führe danach den nächsten Posten über
E302	B3	B3-S031	qokeedy	MC082	OK+E_GRADE+DY	DY|E_GRADE|OK	PRODUCTIVE_COMPOSITION	TREAT	Lass ihn lange einwirken	F_DY+F_E_GRADE+F_OK	TREAT	Lass ihn lange einwirken
E303	B3	B3-S032	chedain	MC145	AIN+CHED_TRANSFER	AIN|CHED_TRANSFER	PRODUCTIVE_COMPOSITION	CHARGE	Führe einen Anteil über	F_AIN+F_CHED_TRANSFER	CHARGE	Führe einen Anteil über
E304	B3	B3-S032	chedy	MC074	Y+CHED_TRANSFER	CHED_TRANSFER|Y	PRODUCTIVE_COMPOSITION	CHARGE	Führe den Posten über	F_CHED_TRANSFER+F_Y	CHARGE	Führe den Posten über
E305	B3	B3-S032	qotedaiin	MC018	OT+AIIN+E_GRADE	AIIN|E_GRADE|OT	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Halte die kurze Sollstufe ein	F_AIIN+F_E_GRADE+F_OT	LOCAL_CONTROL	Halte die kurze Sollstufe ein
E306	B3	B3-S032	otaiin	MC060	OT+AIIN	AIIN|OT	PRODUCTIVE_COMPOSITION	MEASURE	Arbeite danach nach dem nächsten Maß	F_AIIN+F_OT	MEASURE	Arbeite danach nach dem nächsten Maß
E307	B3	B3-S032	otedy	MC135	OT+E_GRADE+DY	DY|E_GRADE|OT	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Führe ihn kurz zum Folgeschritt weiter	F_DY+F_E_GRADE+F_OT	LOCAL_CONTROL	Führe ihn kurz zum Folgeschritt weiter
E308	B3	B3-S033	ldy	MC004	L+DY	DY|L	PRODUCTIVE_COMPOSITION	DISCHARGE	Ziehe ihn ab	F_DY+F_L	DISCHARGE	Ziehe ihn ab
E309	B3	B3-S034	soiiin	MC033	IIN	IIN	PRODUCTIVE_COMPOSITION	MEASURE	Stelle die Arbeitsstufe ein	F_IIN	MEASURE	Stelle die Arbeitsstufe ein
E310	B3	B3-S034	checthy	MC161	Y+CTH	CTH|Y	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Halte ihn bereit	F_CTH+F_Y	LOCAL_CONTROL	Halte ihn bereit
E311	B3	B3-S034	chety	MC086	TY	TY	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Nimm den bezeichneten Teil	F_TY	LOCAL_CONTROL	Nimm den bezeichneten Teil
E312	B3	B3-S034	otaiin	MC060	OT+AIIN	AIIN|OT	PRODUCTIVE_COMPOSITION	MEASURE	Arbeite danach nach dem nächsten Maß	F_AIIN+F_OT	MEASURE	Arbeite danach nach dem nächsten Maß
E313	B3	B3-S034	olsaly	MC078	AL+Y	AL|Y	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Führe zum Zwischenziel	F_AL+F_Y	LOCAL_CONTROL	Führe zum Zwischenziel
E314	B3	B3-S034	shedy	MC128	E_GRADE+DY+SHED	DY|E_GRADE|SHED	PRODUCTIVE_COMPOSITION	SETTLE	Lass ihn kurz absetzen	F_DY+F_E_GRADE+F_SHED	SETTLE	Lass ihn kurz absetzen
E315	B4	B4-S001	qokeedy	MC082	OK+E_GRADE+DY	DY|E_GRADE|OK	PRODUCTIVE_COMPOSITION	TREAT	Lass ihn lange einwirken	F_DY+F_E_GRADE+F_OK	TREAT	Lass ihn lange einwirken
E316	B4	B4-S002	qolchey	MC162	OL+Y	OL|Y	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Nimm den nächsten Einsatzposten	F_OL+F_Y	LOCAL_CONTROL	Nimm den nächsten Einsatzposten
E317	B4	B4-S002	qokeey	MC002	OK+E_GRADE+Y	E_GRADE|OK|Y	PRODUCTIVE_COMPOSITION	TREAT	Lass ihn länger einwirken	F_E_GRADE+F_OK+F_Y	TREAT	Lass ihn länger einwirken
E318	B4	B4-S002	qokedy	MC083	OK+E_GRADE+DY	DY|E_GRADE|OK	PRODUCTIVE_COMPOSITION	TREAT	Lass ihn kurz einwirken	F_DY+F_E_GRADE+F_OK	TREAT	Lass ihn kurz einwirken
E319	B4	B4-S003	chedy	MC074	Y+CHED_TRANSFER	CHED_TRANSFER|Y	PRODUCTIVE_COMPOSITION	CHARGE	Führe den Posten über	F_CHED_TRANSFER+F_Y	CHARGE	Führe den Posten über
E320	B4	B4-S003	otal	MC093	OT+AL	AL|OT	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Führe ihn danach dorthin	F_AL+F_OT	LOCAL_CONTROL	Führe ihn danach dorthin
E321	B4	B4-S003	otchey	MC171	OT+Y	OT|Y	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Nimm das nächste	F_OT+F_Y	LOCAL_CONTROL	Nimm das nächste
E322	B4	B4-S003	qokeey	MC002	OK+E_GRADE+Y	E_GRADE|OK|Y	PRODUCTIVE_COMPOSITION	TREAT	Lass ihn länger einwirken	F_E_GRADE+F_OK+F_Y	TREAT	Lass ihn länger einwirken
E323	B4	B4-S003	qoky	MC026	OK+Y	OK|Y	PRODUCTIVE_COMPOSITION	CHARGE	Setze den Posten ein	F_OK+F_Y	CHARGE	Setze den Posten ein
E324	B4	B4-S003	tol	MC153	OL	OL	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Arbeite weiter	F_OL	LOCAL_CONTROL	Arbeite weiter
E325	B4	B4-S003	shedy	MC128	E_GRADE+DY+SHED	DY|E_GRADE|SHED	PRODUCTIVE_COMPOSITION	SETTLE	Lass ihn kurz absetzen	F_DY+F_E_GRADE+F_SHED	SETTLE	Lass ihn kurz absetzen
E326	B4	B4-S004	qokylddy	MC164	WHOLE_SIGN[qokylddy]	NONE	LEARNED_WHOLE_OR_MICROSIGN	TREAT	Befestige ihn	W_MC164	TREAT	Befestige ihn
E327	B4	B4-S005	dain	MC059	WHOLE_SIGN[dain]	NONE	LEARNED_WHOLE_OR_MICROSIGN	LOCAL_CONTROL	Lege die Einlage ein	W_MC059	CHARGE	Lege die Einlage ein
E328	B4	B4-S005	chedy	MC074	Y+CHED_TRANSFER	CHED_TRANSFER|Y	PRODUCTIVE_COMPOSITION	CHARGE	Führe den Posten über	F_CHED_TRANSFER+F_Y	CHARGE	Führe den Posten über
E329	B4	B4-S005	qokeedy	MC082	OK+E_GRADE+DY	DY|E_GRADE|OK	PRODUCTIVE_COMPOSITION	TREAT	Lass ihn lange einwirken	F_DY+F_E_GRADE+F_OK	TREAT	Lass ihn lange einwirken
E330	B4	B4-S006	shckhedy	MC143	CKHE	CKHE	PRODUCTIVE_COMPOSITION	PASS_FILTER	Lass ihn hindurch	F_CKHE	PASS_FILTER	Lass ihn hindurch
E331	B4	B4-S007	shckhedy	MC143	CKHE	CKHE	PRODUCTIVE_COMPOSITION	PASS_FILTER	Lass ihn hindurch	F_CKHE	PASS_FILTER	Lass ihn hindurch
E332	B4	B4-S008	saiin	MC039	AIIN	AIIN	PRODUCTIVE_COMPOSITION	MEASURE	Arbeite nach dem vorgeschriebenen Maß	F_AIIN	MEASURE	Arbeite nach dem vorgeschriebenen Maß
E333	B4	B4-S008	cheeky	MC032	E_GRADE+Y+CHK	CHK|E_GRADE|Y	PRODUCTIVE_COMPOSITION	TREAT	Bearbeite ihn länger	F_CHK+F_E_GRADE+F_Y	TREAT	Bearbeite ihn länger
E334	B4	B4-S008	sheey	MC095	E_GRADE+Y	E_GRADE|Y	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Halte ihn lange	F_E_GRADE+F_Y	LOCAL_CONTROL	Halte ihn lange
E335	B4	B4-S008	qokedy	MC083	OK+E_GRADE+DY	DY|E_GRADE|OK	PRODUCTIVE_COMPOSITION	TREAT	Lass ihn kurz einwirken	F_DY+F_E_GRADE+F_OK	TREAT	Lass ihn kurz einwirken
E336	B4	B4-S009	shedy	MC128	E_GRADE+DY+SHED	DY|E_GRADE|SHED	PRODUCTIVE_COMPOSITION	SETTLE	Lass ihn kurz absetzen	F_DY+F_E_GRADE+F_SHED	SETTLE	Lass ihn kurz absetzen
E337	B4	B4-S010	oldy	MC019	OL+DY	DY|OL	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Beende den Arbeitsschritt	F_DY+F_OL	LOCAL_CONTROL	Beende den Arbeitsschritt
E338	B4	B4-S011	saiin	MC039	AIIN	AIIN	PRODUCTIVE_COMPOSITION	MEASURE	Arbeite nach dem vorgeschriebenen Maß	F_AIIN	MEASURE	Arbeite nach dem vorgeschriebenen Maß
E339	B4	B4-S011	cheky	MC147	E_GRADE+Y+CHK	CHK|E_GRADE|Y	PRODUCTIVE_COMPOSITION	TREAT	Wärme ihn kurz	F_CHK+F_E_GRADE+F_Y	TREAT	Wärme ihn kurz
E340	B4	B4-S011	okeeol	MC150	OK+OL+E_GRADE	E_GRADE|OK|OL	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Setze den Gang lange fort	F_E_GRADE+F_OK+F_OL	LOCAL_CONTROL	Setze den Gang lange fort
E341	B4	B4-S011	okain	MC017	OK+AIN	AIN|OK	PRODUCTIVE_COMPOSITION	CHARGE	Gib einen Anteil zu	F_AIN+F_OK	CHARGE	Gib einen Anteil zu
E342	B4	B4-S011	chdy	MC074	Y+CHED_TRANSFER	CHED_TRANSFER|Y	PRODUCTIVE_COMPOSITION	CHARGE	Führe den Posten über	F_CHED_TRANSFER+F_Y	CHARGE	Führe den Posten über
E343	B4	B4-S011	sol	MC153	OL	OL	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Arbeite weiter	F_OL	LOCAL_CONTROL	Arbeite weiter
E344	B4	B4-S011	lkedy	MC124	WHOLE_SIGN[lkedy]	NONE	LEARNED_WHOLE_OR_MICROSIGN	DISCHARGE	Ziehe ihn weiter ab	W_MC124	DISCHARGE	Ziehe ihn weiter ab
E345	B4	B4-S012	lchedy	MC155	L+CHED_TRANSFER	CHED_TRANSFER|L	PRODUCTIVE_COMPOSITION	DISCHARGE	Führe ihn ab	F_CHED_TRANSFER+F_L	DISCHARGE	Führe ihn ab
