current_cell_id	source_matrix_cell_id	frozen_frame	action_root	action_recipe	register	portable_component_trace_de	owner_local_component_trace_de	previous_default_phrase_de	current_default_phrase_de	editorial_status	compression_rule	action_slot_count_retained	repeated_action_root_count	repeated_action_roots	source_first_action_clause_de	source_second_action_clause_de	source_phrase_tail_de	compressed_count_marker_de	roundtrip_expanded_phrase_de	exact_source_phrase_roundtrip	evidence_status_retained	composition_priority_tier	composition_global_priority_rank	composition_support_class	state_requirement	observed_event_count	observed_pages	all_component_value_cells_old	working_root_meaning_changed	evidence_status_changed	recipe_changed	surface_prediction_made	occurrence_prediction_made	guard
G500-M080	G498-M080	@ACTION+AIIN	T	T+AIIN	PHARMA	EINSTELLEN · WERT	ANSATZWERT EINSTELLEN · MENGENWERT	Stelle den Mengenwert ein.	Stelle den Mengenwert ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Stelle den Mengenwert ein.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	1	f89r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M082	G498-M082	@ACTION+AIIN	R	R+AIIN	HERBAL	MARKIEREN · WERT	TEIL MARKIEREN · ARBEITSWERT	Markiere den Arbeitswert.	Markiere den Arbeitswert.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Markiere den Arbeitswert.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	1	f95v	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M083	G498-M083	@ACTION+AIIN	R	R+AIIN	BIOLOGICAL	MARKIEREN · WERT	STATION MARKIEREN · STATIONSWERT	Markiere den Stationswert.	Markiere den Stationswert.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Markiere den Stationswert.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	7	f76r|f77r|f82r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M091	G498-M091	@ACTION+AIN	OK	OK+AIN	SOURCE_SECTION_T	SETZEN · ANTEIL	EINTRAGEN · TEILWERT	Trage den Teilwert ein.	Trage den Teilwert ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Trage den Teilwert ein.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	1	f1r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M092	G498-M092	@ACTION+AIN	OK	OK+AIN	HERBAL	SETZEN · ANTEIL	ARBEITSGANG ANSETZEN · MATERIALANTEIL	Setze den Materialanteil im Arbeitsgang an.	Setze den Materialanteil im Arbeitsgang an.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze den Materialanteil im Arbeitsgang an.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	7	f18r|f55v|f95v	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M093	G498-M093	@ACTION+AIN	OK	OK+AIN	BIOLOGICAL	SETZEN · ANTEIL	STATIONSGANG ANSETZEN · STATIONSANTEIL	Setze den Stationsanteil im Stationsgang an.	Setze den Stationsanteil im Stationsgang an.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze den Stationsanteil im Stationsgang an.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	54	f75r|f76r|f77r|f81r|f81v|f82r|f83r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M095	G498-M095	@ACTION+AIN	OK	OK+AIN	PHARMA	SETZEN · ANTEIL	ANSATZ ANSETZEN · DROGENANTEIL	Setze den Drogenanteil als Ansatz an.	Setze den Drogenanteil als Ansatz an.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze den Drogenanteil als Ansatz an.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	1	f89r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M107	G498-M107	@ACTION+AIN	K	K+AIN	HERBAL	GEBEN · ANTEIL	MATERIAL ZUGEBEN · MATERIALANTEIL	Gib den Materialanteil zu.	Gib den Materialanteil zu.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Gib den Materialanteil zu.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	1	f95v	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M108	G498-M108	@ACTION+AIN	K	K+AIN	BIOLOGICAL	GEBEN · ANTEIL	POSTEN ZUFÜHREN · STATIONSANTEIL	Führe den Stationsanteil zu.	Führe den Stationsanteil zu.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Führe den Stationsanteil zu.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	5	f75r|f76r|f81v|f83r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M112	G498-M112	@ACTION+AIN	S	S+AIN	HERBAL	WÄHLEN · ANTEIL	PFLANZENTEIL WÄHLEN · MATERIALANTEIL	Wähle den Materialanteil.	Wähle den Materialanteil.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Wähle den Materialanteil.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	3	f17r|f24v|f95v	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M113	G498-M113	@ACTION+AIN	S	S+AIN	BIOLOGICAL	WÄHLEN · ANTEIL	STATION WÄHLEN · STATIONSANTEIL	Wähle den Stationsanteil.	Wähle den Stationsanteil.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Wähle den Stationsanteil.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	18	f75r|f76r|f77r|f81r|f82r|f83r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M114	G498-M114	@ACTION+AIN	S	S+AIN	CELESTIAL	WÄHLEN · ANTEIL	POSITION WÄHLEN · SEKTORANTEIL	Wähle den Sektoranteil.	Wähle den Sektoranteil.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Wähle den Sektoranteil.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	1	f67r2	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M115	G498-M115	@ACTION+AIN	S	S+AIN	PHARMA	WÄHLEN · ANTEIL	DROGENPOSTEN WÄHLEN · DROGENANTEIL	Wähle den Drogenanteil.	Wähle den Drogenanteil.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Wähle den Drogenanteil.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	1	f89r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M117	G498-M117	@ACTION+AIN	CHD	CHD+AIN	HERBAL	BEARBEITEN · ANTEIL	MATERIAL BEARBEITEN · MATERIALANTEIL	Bearbeite den Materialanteil.	Bearbeite den Materialanteil.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Bearbeite den Materialanteil.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	1	f95v	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M118	G498-M118	@ACTION+AIN	CHD	CHD+AIN	BIOLOGICAL	BEARBEITEN · ANTEIL	POSTEN BEARBEITEN · STATIONSANTEIL	Bearbeite den Stationsanteil.	Bearbeite den Stationsanteil.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Bearbeite den Stationsanteil.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	2	f76r|f83r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M120	G498-M120	@ACTION+AIN	CHD	CHD+AIN	PHARMA	BEARBEITEN · ANTEIL	ANSATZ BEARBEITEN · DROGENANTEIL	Bearbeite den Drogenanteil.	Bearbeite den Drogenanteil.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Bearbeite den Drogenanteil.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	1	f89r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M123	G498-M123	@ACTION+AIN	T	T+AIN	BIOLOGICAL	EINSTELLEN · ANTEIL	STATIONSWERT EINSTELLEN · STATIONSANTEIL	Stelle den Stationsanteil ein.	Stelle den Stationsanteil ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Stelle den Stationsanteil ein.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	1	f77r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M125	G498-M125	@ACTION+AIN	T	T+AIN	PHARMA	EINSTELLEN · ANTEIL	ANSATZWERT EINSTELLEN · DROGENANTEIL	Stelle den Drogenanteil ein.	Stelle den Drogenanteil ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Stelle den Drogenanteil ein.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	1	f89r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M128	G498-M128	@ACTION+AIN	R	R+AIN	BIOLOGICAL	MARKIEREN · ANTEIL	STATION MARKIEREN · STATIONSANTEIL	Markiere den Stationsanteil.	Markiere den Stationsanteil.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Markiere den Stationsanteil.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	3	f76r|f81r|f82r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M137	G498-M137	@ACTION+AL	OK	OK+AL	HERBAL	SETZEN · ZIELORT	ARBEITSGANG ANSETZEN · ZIELSTELLE	Setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; zur Zielstelle.	Setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; zur Zielstelle.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; zur Zielstelle.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	7	f18r|f55v|f95v	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M138	G498-M138	@ACTION+AL	OK	OK+AL	BIOLOGICAL	SETZEN · ZIELORT	STATIONSGANG ANSETZEN · ZIELSTATION	Setze den Stationsposten [wie zuvor] im Stationsgang an; zur Zielstation.	Setze den Stationsposten [wie zuvor] im Stationsgang an; zur Zielstation.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze den Stationsposten [wie zuvor] im Stationsgang an; zur Zielstation.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	34	f75r|f76r|f77r|f81r|f81v|f82r|f83r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M139	G498-M139	@ACTION+AL	OK	OK+AL	CELESTIAL	SETZEN · ZIELORT	POSITION SETZEN · ZIELPOSITION	Setze den Positionsposten [wie zuvor]; zur Zielposition.	Setze den Positionsposten [wie zuvor]; zur Zielposition.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze den Positionsposten [wie zuvor]; zur Zielposition.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	5	f68r1|f71v|f72r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M140	G498-M140	@ACTION+AL	OK	OK+AL	PHARMA	SETZEN · ZIELORT	ANSATZ ANSETZEN · ZIELGEFÄSS	Setze den Drogenposten [wie zuvor] als Ansatz an; zum Zielgefäß.	Setze den Drogenposten [wie zuvor] als Ansatz an; zum Zielgefäß.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze den Drogenposten [wie zuvor] als Ansatz an; zum Zielgefäß.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	1	f89r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M141	G498-M141	@ACTION+AL	CH	CH+AL	SOURCE_SECTION_T	NEHMEN · ZIELORT	ENTNEHMEN · ZIELSPALTE	Entnimm die Eintragseinheit [wie zuvor]; zur Zielspalte.	Entnimm die Eintragseinheit [wie zuvor]; zur Zielspalte.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Entnimm die Eintragseinheit [wie zuvor]; zur Zielspalte.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	1	f1r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M142	G498-M142	@ACTION+AL	CH	CH+AL	HERBAL	NEHMEN · ZIELORT	PFLANZENTEIL NEHMEN · ZIELSTELLE	Nimm; zur Zielstelle.	Nimm; zur Zielstelle.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Nimm; zur Zielstelle.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	1	f56r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M143	G498-M143	@ACTION+AL	CH	CH+AL	BIOLOGICAL	NEHMEN · ZIELORT	POSTEN ENTNEHMEN · ZIELSTATION	Entnimm den Stationsposten [wie zuvor]; zur Zielstation.	Entnimm den Stationsposten [wie zuvor]; zur Zielstation.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Entnimm den Stationsposten [wie zuvor]; zur Zielstation.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	4	f75r|f76r|f81v	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M144	G498-M144	@ACTION+AL	CH	CH+AL	CELESTIAL	NEHMEN · ZIELORT	POSITION AUFNEHMEN · ZIELPOSITION	Nimm auf; zur Zielposition.	Nimm auf; zur Zielposition.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Nimm auf; zur Zielposition.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	2	f71v|f72r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M148	G498-M148	@ACTION+AL	SH	SH+AL	BIOLOGICAL	HALTEN · ZIELORT	POSTEN HALTEN · ZIELSTATION	Halte den Stationsposten [wie zuvor]; zur Zielstation.	Halte den Stationsposten [wie zuvor]; zur Zielstation.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Halte den Stationsposten [wie zuvor]; zur Zielstation.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	1	f75r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M152	G498-M152	@ACTION+AL	K	K+AL	HERBAL	GEBEN · ZIELORT	MATERIAL ZUGEBEN · ZIELSTELLE	Gib den Pflanzenposten [wie zuvor] zu; zur Zielstelle.	Gib den Pflanzenposten [wie zuvor] zu; zur Zielstelle.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Gib den Pflanzenposten [wie zuvor] zu; zur Zielstelle.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	1	f55v	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M153	G498-M153	@ACTION+AL	K	K+AL	BIOLOGICAL	GEBEN · ZIELORT	POSTEN ZUFÜHREN · ZIELSTATION	Führe den Stationsposten [wie zuvor] zu; zur Zielstation.	Führe den Stationsposten [wie zuvor] zu; zur Zielstation.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Führe den Stationsposten [wie zuvor] zu; zur Zielstation.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	3	f75r|f76r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M154	G498-M154	@ACTION+AL	K	K+AL	CELESTIAL	GEBEN · ZIELORT	WERT ZUORDNEN · ZIELPOSITION	Ordne den Positionsposten [wie zuvor] zu; zur Zielposition.	Ordne den Positionsposten [wie zuvor] zu; zur Zielposition.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Ordne den Positionsposten [wie zuvor] zu; zur Zielposition.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	1	f71v	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M158	G498-M158	@ACTION+AL	S	S+AL	BIOLOGICAL	WÄHLEN · ZIELORT	STATION WÄHLEN · ZIELSTATION	Wähle den Stationsposten [wie zuvor]; zur Zielstation.	Wähle den Stationsposten [wie zuvor]; zur Zielstation.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Wähle den Stationsposten [wie zuvor]; zur Zielstation.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	8	f75r|f76r|f77r|f81v|f82r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M159	G498-M159	@ACTION+AL	S	S+AL	CELESTIAL	WÄHLEN · ZIELORT	POSITION WÄHLEN · ZIELPOSITION	Wähle den Positionswert [wie zuvor]; zur Zielposition.	Wähle den Positionswert [wie zuvor]; zur Zielposition.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Wähle den Positionswert [wie zuvor]; zur Zielposition.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	2	f67r2|f72r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M163	G498-M163	@ACTION+AL	CHD	CHD+AL	BIOLOGICAL	BEARBEITEN · ZIELORT	POSTEN BEARBEITEN · ZIELSTATION	Bearbeite den Stationsposten [wie zuvor]; zur Zielstation.	Bearbeite den Stationsposten [wie zuvor]; zur Zielstation.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Bearbeite den Stationsposten [wie zuvor]; zur Zielstation.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	1	f83r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M164	G498-M164	@ACTION+AL	CHD	CHD+AL	CELESTIAL	BEARBEITEN · ZIELORT	EINTRAG BEARBEITEN · ZIELPOSITION	Bearbeite den Positionsposten [wie zuvor]; zur Zielposition.	Bearbeite den Positionsposten [wie zuvor]; zur Zielposition.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Bearbeite den Positionsposten [wie zuvor]; zur Zielposition.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	1	f72r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M168	G498-M168	@ACTION+AL	T	T+AL	BIOLOGICAL	EINSTELLEN · ZIELORT	STATIONSWERT EINSTELLEN · ZIELSTATION	Stelle den Stationsposten [wie zuvor] ein; zur Zielstation.	Stelle den Stationsposten [wie zuvor] ein; zur Zielstation.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Stelle den Stationsposten [wie zuvor] ein; zur Zielstation.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	2	f77r|f83r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M169	G498-M169	@ACTION+AL	T	T+AL	CELESTIAL	EINSTELLEN · ZIELORT	WERT EINSTELLEN · ZIELPOSITION	Stelle den Positionsposten [wie zuvor] ein; zur Zielposition.	Stelle den Positionsposten [wie zuvor] ein; zur Zielposition.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Stelle den Positionsposten [wie zuvor] ein; zur Zielposition.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	1	f71v	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M173	G498-M173	@ACTION+AL	R	R+AL	BIOLOGICAL	MARKIEREN · ZIELORT	STATION MARKIEREN · ZIELSTATION	Markiere den Stationsposten [wie zuvor]; zur Zielstation.	Markiere den Stationsposten [wie zuvor]; zur Zielstation.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Markiere den Stationsposten [wie zuvor]; zur Zielstation.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	1	f81v	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M175	G498-M175	@ACTION+AL	R	R+AL	PHARMA	MARKIEREN · ZIELORT	POSTEN MARKIEREN · ZIELGEFÄSS	Markiere die Ansatzeinheit [wie zuvor]; zum Zielgefäß.	Markiere die Ansatzeinheit [wie zuvor]; zum Zielgefäß.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Markiere die Ansatzeinheit [wie zuvor]; zum Zielgefäß.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	1	f88r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
