current_cell_id	source_matrix_cell_id	frozen_frame	action_root	action_recipe	register	portable_component_trace_de	owner_local_component_trace_de	previous_default_phrase_de	current_default_phrase_de	editorial_status	compression_rule	action_slot_count_retained	repeated_action_root_count	repeated_action_roots	source_first_action_clause_de	source_second_action_clause_de	source_phrase_tail_de	compressed_count_marker_de	roundtrip_expanded_phrase_de	exact_source_phrase_roundtrip	evidence_status_retained	composition_priority_tier	composition_global_priority_rank	composition_support_class	state_requirement	observed_event_count	observed_pages	all_component_value_cells_old	working_root_meaning_changed	evidence_status_changed	recipe_changed	surface_prediction_made	occurrence_prediction_made	guard
G500-M185	G498-M185	@ACTION+AL+Y	OK	OK+AL+Y	PHARMA	SETZEN · ZIELORT · POSTEN	ANSATZ ANSETZEN · ZIELGEFÄSS · DROGENPOSTEN	Setze den Drogenposten als Ansatz an; zum Zielgefäß.	Setze den Drogenposten als Ansatz an; zum Zielgefäß.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze den Drogenposten als Ansatz an; zum Zielgefäß.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	168	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M186	G498-M186	@ACTION+AL+Y	CH	CH+AL+Y	SOURCE_SECTION_T	NEHMEN · ZIELORT · POSTEN	ENTNEHMEN · ZIELSPALTE · LAUFENDER EINTRAG	Entnimm den laufenden Eintrag; zur Zielspalte.	Entnimm den laufenden Eintrag; zur Zielspalte.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Entnimm den laufenden Eintrag; zur Zielspalte.	YES	COMPOSED_WORKING	C_CROSS_REGISTER_SAME_ACTION	260	COMPOSED_CROSS_REGISTER_SAME_ACTION	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M187	G498-M187	@ACTION+AL+Y	CH	CH+AL+Y	HERBAL	NEHMEN · ZIELORT · POSTEN	PFLANZENTEIL NEHMEN · ZIELSTELLE · PFLANZENPOSTEN	Nimm den Pflanzenposten; zur Zielstelle.	Nimm den Pflanzenposten; zur Zielstelle.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Nimm den Pflanzenposten; zur Zielstelle.	YES	COMPOSED_WORKING	C_CROSS_REGISTER_SAME_ACTION	259	COMPOSED_CROSS_REGISTER_SAME_ACTION	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M189	G498-M189	@ACTION+AL+Y	CH	CH+AL+Y	CELESTIAL	NEHMEN · ZIELORT · POSTEN	POSITION AUFNEHMEN · ZIELPOSITION · POSITIONSPOSTEN	Nimm den Positionsposten auf; zur Zielposition.	Nimm den Positionsposten auf; zur Zielposition.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Nimm den Positionsposten auf; zur Zielposition.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	131	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M191	G498-M191	@ACTION+AL+Y	SH	SH+AL+Y	SOURCE_SECTION_T	HALTEN · ZIELORT · POSTEN	FESTHALTEN · ZIELSPALTE · LAUFENDER EINTRAG	Halte den laufenden Eintrag fest; zur Zielspalte.	Halte den laufenden Eintrag fest; zur Zielspalte.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Halte den laufenden Eintrag fest; zur Zielspalte.	YES	COMPOSED_WORKING	D_OLD_VALUES_ONLY	336	COMPOSED_OLD_VALUES_ONLY	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M192	G498-M192	@ACTION+AL+Y	SH	SH+AL+Y	HERBAL	HALTEN · ZIELORT · POSTEN	MATERIAL HALTEN · ZIELSTELLE · PFLANZENPOSTEN	Halte den Pflanzenposten; zur Zielstelle.	Halte den Pflanzenposten; zur Zielstelle.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Halte den Pflanzenposten; zur Zielstelle.	YES	COMPOSED_WORKING	D_OLD_VALUES_ONLY	335	COMPOSED_OLD_VALUES_ONLY	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M193	G498-M193	@ACTION+AL+Y	SH	SH+AL+Y	BIOLOGICAL	HALTEN · ZIELORT · POSTEN	POSTEN HALTEN · ZIELSTATION · STATIONSPOSTEN	Halte den Stationsposten; zur Zielstation.	Halte den Stationsposten; zur Zielstation.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Halte den Stationsposten; zur Zielstation.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	91	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M194	G498-M194	@ACTION+AL+Y	SH	SH+AL+Y	CELESTIAL	HALTEN · ZIELORT · POSTEN	POSITION HALTEN · ZIELPOSITION · POSITIONSPOSTEN	Halte den Positionsposten; zur Zielposition.	Halte den Positionsposten; zur Zielposition.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Halte den Positionsposten; zur Zielposition.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	142	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M195	G498-M195	@ACTION+AL+Y	SH	SH+AL+Y	PHARMA	HALTEN · ZIELORT · POSTEN	ANSATZ HALTEN · ZIELGEFÄSS · DROGENPOSTEN	Halte den Drogenposten; zum Zielgefäß.	Halte den Drogenposten; zum Zielgefäß.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Halte den Drogenposten; zum Zielgefäß.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	181	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M196	G498-M196	@ACTION+AL+Y	K	K+AL+Y	SOURCE_SECTION_T	GEBEN · ZIELORT · POSTEN	ZUORDNEN · ZIELSPALTE · LAUFENDER EINTRAG	Ordne den laufenden Eintrag zu; zur Zielspalte.	Ordne den laufenden Eintrag zu; zur Zielspalte.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Ordne den laufenden Eintrag zu; zur Zielspalte.	YES	COMPOSED_WORKING	D_OLD_VALUES_ONLY	321	COMPOSED_OLD_VALUES_ONLY	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M197	G498-M197	@ACTION+AL+Y	K	K+AL+Y	HERBAL	GEBEN · ZIELORT · POSTEN	MATERIAL ZUGEBEN · ZIELSTELLE · PFLANZENPOSTEN	Gib den Pflanzenposten zu; zur Zielstelle.	Gib den Pflanzenposten zu; zur Zielstelle.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Gib den Pflanzenposten zu; zur Zielstelle.	YES	COMPOSED_WORKING	D_OLD_VALUES_ONLY	320	COMPOSED_OLD_VALUES_ONLY	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M198	G498-M198	@ACTION+AL+Y	K	K+AL+Y	BIOLOGICAL	GEBEN · ZIELORT · POSTEN	POSTEN ZUFÜHREN · ZIELSTATION · STATIONSPOSTEN	Führe den Stationsposten zu; zur Zielstation.	Führe den Stationsposten zu; zur Zielstation.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Führe den Stationsposten zu; zur Zielstation.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	88	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M199	G498-M199	@ACTION+AL+Y	K	K+AL+Y	CELESTIAL	GEBEN · ZIELORT · POSTEN	WERT ZUORDNEN · ZIELPOSITION · POSITIONSPOSTEN	Ordne den Positionsposten zu; zur Zielposition.	Ordne den Positionsposten zu; zur Zielposition.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Ordne den Positionsposten zu; zur Zielposition.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	138	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M200	G498-M200	@ACTION+AL+Y	K	K+AL+Y	PHARMA	GEBEN · ZIELORT · POSTEN	ZUTAT ZUGEBEN · ZIELGEFÄSS · DROGENPOSTEN	Gib den Drogenposten zu; zum Zielgefäß.	Gib den Drogenposten zu; zum Zielgefäß.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Gib den Drogenposten zu; zum Zielgefäß.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	178	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M201	G498-M201	@ACTION+AL+Y	S	S+AL+Y	SOURCE_SECTION_T	WÄHLEN · ZIELORT · POSTEN	AUSWÄHLEN · ZIELSPALTE · LAUFENDER EINTRAG	Wähle den laufenden Eintrag; zur Zielspalte.	Wähle den laufenden Eintrag; zur Zielspalte.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Wähle den laufenden Eintrag; zur Zielspalte.	YES	COMPOSED_WORKING	D_OLD_VALUES_ONLY	331	COMPOSED_OLD_VALUES_ONLY	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M202	G498-M202	@ACTION+AL+Y	S	S+AL+Y	HERBAL	WÄHLEN · ZIELORT · POSTEN	PFLANZENTEIL WÄHLEN · ZIELSTELLE · PFLANZENPOSTEN	Wähle den Pflanzenposten; zur Zielstelle.	Wähle den Pflanzenposten; zur Zielstelle.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Wähle den Pflanzenposten; zur Zielstelle.	YES	COMPOSED_WORKING	D_OLD_VALUES_ONLY	330	COMPOSED_OLD_VALUES_ONLY	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M203	G498-M203	@ACTION+AL+Y	S	S+AL+Y	BIOLOGICAL	WÄHLEN · ZIELORT · POSTEN	STATION WÄHLEN · ZIELSTATION · STATIONSPOSTEN	Wähle den Stationsposten; zur Zielstation.	Wähle den Stationsposten; zur Zielstation.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Wähle den Stationsposten; zur Zielstation.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	90	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M204	G498-M204	@ACTION+AL+Y	S	S+AL+Y	CELESTIAL	WÄHLEN · ZIELORT · POSTEN	POSITION WÄHLEN · ZIELPOSITION · POSITIONSPOSTEN	Wähle den Positionsposten; zur Zielposition.	Wähle den Positionsposten; zur Zielposition.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Wähle den Positionsposten; zur Zielposition.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	140	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M205	G498-M205	@ACTION+AL+Y	S	S+AL+Y	PHARMA	WÄHLEN · ZIELORT · POSTEN	DROGENPOSTEN WÄHLEN · ZIELGEFÄSS · DROGENPOSTEN	Wähle den Drogenposten; zum Zielgefäß.	Wähle den Drogenposten; zum Zielgefäß.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Wähle den Drogenposten; zum Zielgefäß.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	180	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M206	G498-M206	@ACTION+AL+Y	CHD	CHD+AL+Y	SOURCE_SECTION_T	BEARBEITEN · ZIELORT · POSTEN	EINTRAG BEARBEITEN · ZIELSPALTE · LAUFENDER EINTRAG	Bearbeite den laufenden Eintrag; zur Zielspalte.	Bearbeite den laufenden Eintrag; zur Zielspalte.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Bearbeite den laufenden Eintrag; zur Zielspalte.	YES	COMPOSED_WORKING	D_OLD_VALUES_ONLY	317	COMPOSED_OLD_VALUES_ONLY	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M207	G498-M207	@ACTION+AL+Y	CHD	CHD+AL+Y	HERBAL	BEARBEITEN · ZIELORT · POSTEN	MATERIAL BEARBEITEN · ZIELSTELLE · PFLANZENPOSTEN	Bearbeite den Pflanzenposten; zur Zielstelle.	Bearbeite den Pflanzenposten; zur Zielstelle.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Bearbeite den Pflanzenposten; zur Zielstelle.	YES	COMPOSED_WORKING	D_OLD_VALUES_ONLY	316	COMPOSED_OLD_VALUES_ONLY	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M208	G498-M208	@ACTION+AL+Y	CHD	CHD+AL+Y	BIOLOGICAL	BEARBEITEN · ZIELORT · POSTEN	POSTEN BEARBEITEN · ZIELSTATION · STATIONSPOSTEN	Bearbeite den Stationsposten; zur Zielstation.	Bearbeite den Stationsposten; zur Zielstation.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Bearbeite den Stationsposten; zur Zielstation.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	87	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M209	G498-M209	@ACTION+AL+Y	CHD	CHD+AL+Y	CELESTIAL	BEARBEITEN · ZIELORT · POSTEN	EINTRAG BEARBEITEN · ZIELPOSITION · POSITIONSPOSTEN	Bearbeite den Positionsposten; zur Zielposition.	Bearbeite den Positionsposten; zur Zielposition.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Bearbeite den Positionsposten; zur Zielposition.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	137	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M210	G498-M210	@ACTION+AL+Y	CHD	CHD+AL+Y	PHARMA	BEARBEITEN · ZIELORT · POSTEN	ANSATZ BEARBEITEN · ZIELGEFÄSS · DROGENPOSTEN	Bearbeite den Drogenposten; zum Zielgefäß.	Bearbeite den Drogenposten; zum Zielgefäß.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Bearbeite den Drogenposten; zum Zielgefäß.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	177	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M211	G498-M211	@ACTION+AL+Y	T	T+AL+Y	SOURCE_SECTION_T	EINSTELLEN · ZIELORT · POSTEN	FESTLEGEN · ZIELSPALTE · LAUFENDER EINTRAG	Lege den laufenden Eintrag fest; zur Zielspalte.	Lege den laufenden Eintrag fest; zur Zielspalte.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Lege den laufenden Eintrag fest; zur Zielspalte.	YES	COMPOSED_WORKING	C_CROSS_REGISTER_SAME_ACTION	290	COMPOSED_CROSS_REGISTER_SAME_ACTION	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M212	G498-M212	@ACTION+AL+Y	T	T+AL+Y	HERBAL	EINSTELLEN · ZIELORT · POSTEN	ARBEITSSTUFE EINSTELLEN · ZIELSTELLE · PFLANZENPOSTEN	Stelle den Pflanzenposten ein; zur Zielstelle.	Stelle den Pflanzenposten ein; zur Zielstelle.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Stelle den Pflanzenposten ein; zur Zielstelle.	YES	COMPOSED_WORKING	C_CROSS_REGISTER_SAME_ACTION	289	COMPOSED_CROSS_REGISTER_SAME_ACTION	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M213	G498-M213	@ACTION+AL+Y	T	T+AL+Y	BIOLOGICAL	EINSTELLEN · ZIELORT · POSTEN	STATIONSWERT EINSTELLEN · ZIELSTATION · STATIONSPOSTEN	Stelle den Stationsposten ein; zur Zielstation.	Stelle den Stationsposten ein; zur Zielstation.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Stelle den Stationsposten ein; zur Zielstation.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	86	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M215	G498-M215	@ACTION+AL+Y	T	T+AL+Y	PHARMA	EINSTELLEN · ZIELORT · POSTEN	ANSATZWERT EINSTELLEN · ZIELGEFÄSS · DROGENPOSTEN	Stelle den Drogenposten ein; zum Zielgefäß.	Stelle den Drogenposten ein; zum Zielgefäß.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Stelle den Drogenposten ein; zum Zielgefäß.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	174	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M216	G498-M216	@ACTION+AL+Y	R	R+AL+Y	SOURCE_SECTION_T	MARKIEREN · ZIELORT · POSTEN	KENNZEICHNEN · ZIELSPALTE · LAUFENDER EINTRAG	Kennzeichne den laufenden Eintrag; zur Zielspalte.	Kennzeichne den laufenden Eintrag; zur Zielspalte.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Kennzeichne den laufenden Eintrag; zur Zielspalte.	YES	COMPOSED_WORKING	C_CROSS_REGISTER_SAME_ACTION	282	COMPOSED_CROSS_REGISTER_SAME_ACTION	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M217	G498-M217	@ACTION+AL+Y	R	R+AL+Y	HERBAL	MARKIEREN · ZIELORT · POSTEN	TEIL MARKIEREN · ZIELSTELLE · PFLANZENPOSTEN	Markiere den Pflanzenposten; zur Zielstelle.	Markiere den Pflanzenposten; zur Zielstelle.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Markiere den Pflanzenposten; zur Zielstelle.	YES	COMPOSED_WORKING	C_CROSS_REGISTER_SAME_ACTION	281	COMPOSED_CROSS_REGISTER_SAME_ACTION	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M219	G498-M219	@ACTION+AL+Y	R	R+AL+Y	CELESTIAL	MARKIEREN · ZIELORT · POSTEN	POSITION MARKIEREN · ZIELPOSITION · POSITIONSPOSTEN	Markiere den Positionsposten; zur Zielposition.	Markiere den Positionsposten; zur Zielposition.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Markiere den Positionsposten; zur Zielposition.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	135	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M220	G498-M220	@ACTION+AL+Y	R	R+AL+Y	PHARMA	MARKIEREN · ZIELORT · POSTEN	POSTEN MARKIEREN · ZIELGEFÄSS · DROGENPOSTEN	Markiere den Drogenposten; zum Zielgefäß.	Markiere den Drogenposten; zum Zielgefäß.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Markiere den Drogenposten; zum Zielgefäß.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	173	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M221	G498-M221	@ACTION+AL+Y	P	P+AL+Y	SOURCE_SECTION_T	EINSETZEN · ZIELORT · POSTEN	IN EINTRAG EINSETZEN · ZIELSPALTE · LAUFENDER EINTRAG	Setze den laufenden Eintrag ein; zur Zielspalte.	Setze den laufenden Eintrag ein; zur Zielspalte.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze den laufenden Eintrag ein; zur Zielspalte.	YES	COMPOSED_WORKING	D_OLD_VALUES_ONLY	327	COMPOSED_OLD_VALUES_ONLY	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M222	G498-M222	@ACTION+AL+Y	P	P+AL+Y	HERBAL	EINSETZEN · ZIELORT · POSTEN	MATERIAL EINSETZEN · ZIELSTELLE · PFLANZENPOSTEN	Setze den Pflanzenposten ein; zur Zielstelle.	Setze den Pflanzenposten ein; zur Zielstelle.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze den Pflanzenposten ein; zur Zielstelle.	YES	COMPOSED_WORKING	D_OLD_VALUES_ONLY	326	COMPOSED_OLD_VALUES_ONLY	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M223	G498-M223	@ACTION+AL+Y	P	P+AL+Y	BIOLOGICAL	EINSETZEN · ZIELORT · POSTEN	POSTEN EINSETZEN · ZIELSTATION · STATIONSPOSTEN	Setze den Stationsposten ein; zur Zielstation.	Setze den Stationsposten ein; zur Zielstation.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze den Stationsposten ein; zur Zielstation.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	89	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M224	G498-M224	@ACTION+AL+Y	P	P+AL+Y	CELESTIAL	EINSETZEN · ZIELORT · POSTEN	EINTRAG EINSETZEN · ZIELPOSITION · POSITIONSPOSTEN	Setze den Positionsposten ein; zur Zielposition.	Setze den Positionsposten ein; zur Zielposition.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze den Positionsposten ein; zur Zielposition.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	139	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
