event_serial	page	locus	record_unit_id	field_id	statement_id	joint_tuple_id_opaque	surface_display_only	formal_formula_opaque	terminal_status	fixed_exact_mnemonic	strict_formal_prompt	event_template	event_parse_status	local_phase	fixed_value_clause	formal_clause_no_semantic_inheritance	local_apparatus_argument	complete_layered_technical_reading	local_argument_source_class	local_pre_state	local_post_state	v62_statement_pre_state	v62_statement_post_state	iatromedical_comparator_event	opaque_roundtrip_atom	layer_contract	source_lineage
162	f81v	f81v.27	B1	F041	B1-S018	3b70942557b3a40e8030	olkeedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	UNKNOWN	NONE	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	MAINTENANCE	NONE	NONE	LOCAL_EXEMPLAR[Beckenrand reinigen;keine Kartenbedeutung]	LOCAL_EXEMPLAR[Beckenrand reinigen;keine Kartenbedeutung]	V54_VISIBLE_APPARATUS_OR_V65_LOCAL_EXEMPLAR;NOT_CARD_MEANING	B1:Q020	B1:Q021:MAINTENANCE	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=B1:T015;PREVIOUS_ITEM=B1:I004	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=B1:T016;PREVIOUS_ITEM=B1:I004	lasse die Flüssigkeit sich setzen und beende den Schritt	E162@3b70942557b3a40e8030	EXACT_TUPLE_ATOMIC;V60_VALUE_FIXED;V63_STATUS_FIXED;LOCAL_NOUN_NEVER_CARD_GLOSS	V54_SELECTED_RECORD+V60_EVENT+V61/V62+V63_PARSE>V65_R3_WATERWORK_EVENT
163	f81v	f81v.27	B1	F042	B1-S019	bc4f1f5c006c74a4d26d	tedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	UNKNOWN	NONE	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	RETURN	NONE	NONE	LOCAL_EXEMPLAR[Rücklaufleitung öffnen;keine Kartenbedeutung]	LOCAL_EXEMPLAR[Rücklaufleitung öffnen;keine Kartenbedeutung]	V54_VISIBLE_APPARATUS_OR_V65_LOCAL_EXEMPLAR;NOT_CARD_MEANING	B1:Q021	B1:Q022:RETURN	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=B1:T016;PREVIOUS_ITEM=B1:I004	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=B1:T016;PREVIOUS_ITEM=B1:I004	lasse es bis zur Bereitschaft stehen und beende den Schritt	E163@bc4f1f5c006c74a4d26d	EXACT_TUPLE_ATOMIC;V60_VALUE_FIXED;V63_STATUS_FIXED;LOCAL_NOUN_NEVER_CARD_GLOSS	V54_SELECTED_RECORD+V60_EVENT+V61/V62+V63_PARSE>V65_R3_WATERWORK_EVENT
164	f81v	f81v.27	B1	F043	B1-S020	d904bf7b044dd3922781	cheky	OPAQUE_PAYLOAD	NONCLOSE	UNKNOWN	NONE	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	HANDOFF	NONE	NONE	LOCAL_EXEMPLAR[fertige Charge markieren;keine Kartenbedeutung]	LOCAL_EXEMPLAR[fertige Charge markieren;keine Kartenbedeutung]	V54_VISIBLE_APPARATUS_OR_V65_LOCAL_EXEMPLAR;NOT_CARD_MEANING	B1:Q022	B1:Q023:HANDOFF	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=B1:T016;PREVIOUS_ITEM=B1:I004	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=B1:T017;PREVIOUS_ITEM=B1:I004	bei sanfter Wärme	E164@d904bf7b044dd3922781	EXACT_TUPLE_ATOMIC;V60_VALUE_FIXED;V63_STATUS_FIXED;LOCAL_NOUN_NEVER_CARD_GLOSS	V54_SELECTED_RECORD+V60_EVENT+V61/V62+V63_PARSE>V65_R3_WATERWORK_EVENT
165	f81v	f81v.27	B1	F043	B1-S020	d68bc8de3bcee09db23c	shckhedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	UNKNOWN	NONE	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	HANDOFF	NONE	NONE	LOCAL_EXEMPLAR[Zielstation bestätigen;keine Kartenbedeutung]	LOCAL_EXEMPLAR[Zielstation bestätigen;keine Kartenbedeutung]	V54_VISIBLE_APPARATUS_OR_V65_LOCAL_EXEMPLAR;NOT_CARD_MEANING	B1:Q022	B1:Q023:HANDOFF	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=B1:T016;PREVIOUS_ITEM=B1:I004	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=B1:T017;PREVIOUS_ITEM=B1:I004	seihe es einmal durch ein Tuch und beende den Schritt	E165@d68bc8de3bcee09db23c	EXACT_TUPLE_ATOMIC;V60_VALUE_FIXED;V63_STATUS_FIXED;LOCAL_NOUN_NEVER_CARD_GLOSS	V54_SELECTED_RECORD+V60_EVENT+V61/V62+V63_PARSE>V65_R3_WATERWORK_EVENT
166	f81v	f81v.27	B1	F044	B1-S021	dd0ecaf5e27d81befffc	chal	OPAQUE_PAYLOAD	NONCLOSE	ZIEL?	NONE	TARGET_ASSIGN	UNIQUE_EXACT	ROUTE	ZIEL?=Arbeitsziel setzen oder bestätigen	NONE	LOCAL_ARGUMENT[Zieladresse=Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0]	ZIEL?=Arbeitsziel setzen oder bestätigen ; LOCAL_ARGUMENT[Zieladresse=Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0]	V60_EXACT+LOCAL_APPARATUS_ARGUMENT	B1:Q023	B1:Q024:ROUTE	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=B1:T017;PREVIOUS_ITEM=B1:I004	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=B1:T018;PREVIOUS_ITEM=B1:I004	An die bezeichnete Zielstelle führen	E166@dd0ecaf5e27d81befffc	EXACT_TUPLE_ATOMIC;V60_VALUE_FIXED;V63_STATUS_FIXED;LOCAL_NOUN_NEVER_CARD_GLOSS	V54_SELECTED_RECORD+V60_EVENT+V61/V62+V63_PARSE>V65_R3_WATERWORK_EVENT
167	f82r	f82r.2	B2	F045	B2-S001	259b2b3b0bf859882e2c	dchedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	UNKNOWN	NONE	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	SETUP	NONE	NONE	LOCAL_EXEMPLAR[Beckenrand und Fugen sichten;keine Kartenbedeutung]	LOCAL_EXEMPLAR[Beckenrand und Fugen sichten;keine Kartenbedeutung]	V54_VISIBLE_APPARATUS_OR_V65_LOCAL_EXEMPLAR;NOT_CARD_MEANING	B2:Q000	B2:Q001:SETUP	OWNER=UNSET;ACTIVE_ITEM/PREPARATION=UNSET;TARGET/STATION=UNSET;PREVIOUS_ITEM=UNSET	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T001;PREVIOUS_ITEM=UNSET	spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	E167@259b2b3b0bf859882e2c	EXACT_TUPLE_ATOMIC;V60_VALUE_FIXED;V63_STATUS_FIXED;LOCAL_NOUN_NEVER_CARD_GLOSS	V54_SELECTED_RECORD+V60_EVENT+V61/V62+V63_PARSE>V65_R3_WATERWORK_EVENT
168	f82r	f82r.2	B2	F046	B2-S002	28ffbc88b97772a75f1e	qolchedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	UNKNOWN	NONE	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	MAINTENANCE	NONE	NONE	LOCAL_EXEMPLAR[Filter lösen;keine Kartenbedeutung]	LOCAL_EXEMPLAR[Filter lösen;keine Kartenbedeutung]	V54_VISIBLE_APPARATUS_OR_V65_LOCAL_EXEMPLAR;NOT_CARD_MEANING	B2:Q001	B2:Q002:MAINTENANCE	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T001;PREVIOUS_ITEM=UNSET	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T002;PREVIOUS_ITEM=UNSET	stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt	E168@28ffbc88b97772a75f1e	EXACT_TUPLE_ATOMIC;V60_VALUE_FIXED;V63_STATUS_FIXED;LOCAL_NOUN_NEVER_CARD_GLOSS	V54_SELECTED_RECORD+V60_EVENT+V61/V62+V63_PARSE>V65_R3_WATERWORK_EVENT
169	f82r	f82r.2	B2	F047	B2-S003	1645e612504fcef59ced	qokain	SET(<ARG_AIN>)	NONCLOSE	UNKNOWN	NONE	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	CHARGE	NONE	NONE	LOCAL_EXEMPLAR[Vorratscharge bereitstellen;keine Kartenbedeutung]	LOCAL_EXEMPLAR[Vorratscharge bereitstellen;keine Kartenbedeutung]	V54_VISIBLE_APPARATUS_OR_V65_LOCAL_EXEMPLAR;NOT_CARD_MEANING	B2:Q002	B2:Q003:CHARGE	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T002;PREVIOUS_ITEM=UNSET	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T002;PREVIOUS_ITEM=UNSET	gib einen abgemessenen Anteil in das Gefäß	E169@1645e612504fcef59ced	EXACT_TUPLE_ATOMIC;V60_VALUE_FIXED;V63_STATUS_FIXED;LOCAL_NOUN_NEVER_CARD_GLOSS	V54_SELECTED_RECORD+V60_EVENT+V61/V62+V63_PARSE>V65_R3_WATERWORK_EVENT
170	f82r	f82r.2	B2	F047	B2-S003	b921a237be883a820352	dy	OPAQUE_PAYLOAD	NONCLOSE	UNKNOWN	NONE	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	CHARGE	NONE	NONE	LOCAL_EXEMPLAR[Zuführung öffnen;keine Kartenbedeutung]	LOCAL_EXEMPLAR[Zuführung öffnen;keine Kartenbedeutung]	V54_VISIBLE_APPARATUS_OR_V65_LOCAL_EXEMPLAR;NOT_CARD_MEANING	B2:Q002	B2:Q003:CHARGE	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T002;PREVIOUS_ITEM=UNSET	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T002;PREVIOUS_ITEM=UNSET	Diese aktive Portion	E170@b921a237be883a820352	EXACT_TUPLE_ATOMIC;V60_VALUE_FIXED;V63_STATUS_FIXED;LOCAL_NOUN_NEVER_CARD_GLOSS	V54_SELECTED_RECORD+V60_EVENT+V61/V62+V63_PARSE>V65_R3_WATERWORK_EVENT
171	f82r	f82r.2	B2	F047	B2-S003	7d25241b0e56c836372a	qokeedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	UNKNOWN	NONE	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	CHARGE	NONE	NONE	LOCAL_EXEMPLAR[Wasser in das Becken einlassen;keine Kartenbedeutung]	LOCAL_EXEMPLAR[Wasser in das Becken einlassen;keine Kartenbedeutung]	V54_VISIBLE_APPARATUS_OR_V65_LOCAL_EXEMPLAR;NOT_CARD_MEANING	B2:Q002	B2:Q003:CHARGE	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T002;PREVIOUS_ITEM=UNSET	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T002;PREVIOUS_ITEM=UNSET	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	E171@7d25241b0e56c836372a	EXACT_TUPLE_ATOMIC;V60_VALUE_FIXED;V63_STATUS_FIXED;LOCAL_NOUN_NEVER_CARD_GLOSS	V54_SELECTED_RECORD+V60_EVENT+V61/V62+V63_PARSE>V65_R3_WATERWORK_EVENT
172	f82r	f82r.2	B2	F048	B2-S004	308e8ea2d5d190c498e8	qokal	SET(<ARG_AL>)	NONCLOSE	UNKNOWN	LOKALEN_RELATIONSSLOT_SETZEN	TARGET_ASSIGN	UNIQUE_FORMAL_ONLY	ROUTE	NONE	LOKALEN_RELATIONSSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION	LOCAL_ARGUMENT[Zieladresse=Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2]	LOKALEN_RELATIONSSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Zieladresse=Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2]	V63_FORMAL_NO_SEMANTIC_WORD+LOCAL_APPARATUS_ARGUMENT	B2:Q003	B2:Q004:ROUTE	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T002;PREVIOUS_ITEM=UNSET	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T003;PREVIOUS_ITEM=B2:I002	mische beide Anteile zusammen	E172@308e8ea2d5d190c498e8	EXACT_TUPLE_ATOMIC;V60_VALUE_FIXED;V63_STATUS_FIXED;LOCAL_NOUN_NEVER_CARD_GLOSS	V54_SELECTED_RECORD+V60_EVENT+V61/V62+V63_PARSE>V65_R3_WATERWORK_EVENT
173	f82r	f82r.2	B2	F048	B2-S004	f329f2051370174e9a38	lcheckhy	OPAQUE_PAYLOAD	NONCLOSE	UNKNOWN	NONE	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	ROUTE	NONE	NONE	LOCAL_EXEMPLAR[Schieber am Abgang öffnen;keine Kartenbedeutung]	LOCAL_EXEMPLAR[Schieber am Abgang öffnen;keine Kartenbedeutung]	V54_VISIBLE_APPARATUS_OR_V65_LOCAL_EXEMPLAR;NOT_CARD_MEANING	B2:Q003	B2:Q004:ROUTE	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T002;PREVIOUS_ITEM=UNSET	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T003;PREVIOUS_ITEM=B2:I002	die zweite Öffnung	E173@f329f2051370174e9a38	EXACT_TUPLE_ATOMIC;V60_VALUE_FIXED;V63_STATUS_FIXED;LOCAL_NOUN_NEVER_CARD_GLOSS	V54_SELECTED_RECORD+V60_EVENT+V61/V62+V63_PARSE>V65_R3_WATERWORK_EVENT
174	f82r	f82r.2	B2	F048	B2-S004	ba8142680851f24c9ff2	lched	OPAQUE_PAYLOAD	NONCLOSE	UNKNOWN	NONE	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	ROUTE	NONE	NONE	LOCAL_EXEMPLAR[Fluss zur Zielstation führen;keine Kartenbedeutung]	LOCAL_EXEMPLAR[Fluss zur Zielstation führen;keine Kartenbedeutung]	V54_VISIBLE_APPARATUS_OR_V65_LOCAL_EXEMPLAR;NOT_CARD_MEANING	B2:Q003	B2:Q004:ROUTE	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T002;PREVIOUS_ITEM=UNSET	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T003;PREVIOUS_ITEM=B2:I002	und gehe zum nächsten Becken weiter	E174@ba8142680851f24c9ff2	EXACT_TUPLE_ATOMIC;V60_VALUE_FIXED;V63_STATUS_FIXED;LOCAL_NOUN_NEVER_CARD_GLOSS	V54_SELECTED_RECORD+V60_EVENT+V61/V62+V63_PARSE>V65_R3_WATERWORK_EVENT
175	f82r	f82r.3	B2	F049	B2-S004	0275fbf14e07935b0a45	qokeey	OPAQUE_PAYLOAD	NONCLOSE	TEMPERIEREN?	NONE	ACTION_TEMPER	UNIQUE_EXACT	HEAT	TEMPERIEREN?=aktive Charge gelinde erwärmen	NONE	LOCAL_ARGUMENT[aktive Charge an der Wärmestelle von Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2]	TEMPERIEREN?=aktive Charge gelinde erwärmen ; LOCAL_ARGUMENT[aktive Charge an der Wärmestelle von Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2]	V60_EXACT+LOCAL_APPARATUS_ARGUMENT	B2:Q004	B2:Q005:HEAT	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T002;PREVIOUS_ITEM=UNSET	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T003;PREVIOUS_ITEM=B2:I002	temperiere die Arbeitsflüssigkeit und halte sie lauwarm	E175@0275fbf14e07935b0a45	EXACT_TUPLE_ATOMIC;V60_VALUE_FIXED;V63_STATUS_FIXED;LOCAL_NOUN_NEVER_CARD_GLOSS	V54_SELECTED_RECORD+V60_EVENT+V61/V62+V63_PARSE>V65_R3_WATERWORK_EVENT
176	f82r	f82r.3	B2	F049	B2-S004	c1db6b0a28d5cbb5d3d2	lcheckhedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	UNKNOWN	NONE	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	HEAT	NONE	NONE	LOCAL_EXEMPLAR[Charge gelinde erwärmen;keine Kartenbedeutung]	LOCAL_EXEMPLAR[Charge gelinde erwärmen;keine Kartenbedeutung]	V54_VISIBLE_APPARATUS_OR_V65_LOCAL_EXEMPLAR;NOT_CARD_MEANING	B2:Q004	B2:Q005:HEAT	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T002;PREVIOUS_ITEM=UNSET	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T003;PREVIOUS_ITEM=B2:I002	seihe es klar und beende den Schritt	E176@c1db6b0a28d5cbb5d3d2	EXACT_TUPLE_ATOMIC;V60_VALUE_FIXED;V63_STATUS_FIXED;LOCAL_NOUN_NEVER_CARD_GLOSS	V54_SELECTED_RECORD+V60_EVENT+V61/V62+V63_PARSE>V65_R3_WATERWORK_EVENT
177	f82r	f82r.3	B2	F050	B2-S005	4a7a6326ac95a8809302	qokaly	OPAQUE_PAYLOAD	NONCLOSE	UNKNOWN	NONE	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	CHARGE	NONE	NONE	LOCAL_EXEMPLAR[Vorratscharge bereitstellen;keine Kartenbedeutung]	LOCAL_EXEMPLAR[Vorratscharge bereitstellen;keine Kartenbedeutung]	V54_VISIBLE_APPARATUS_OR_V65_LOCAL_EXEMPLAR;NOT_CARD_MEANING	B2:Q005	B2:Q006:CHARGE	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T003;PREVIOUS_ITEM=B2:I002	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T006;PREVIOUS_ITEM=B2:I002	fahre am zweiten Lauf fort	E177@4a7a6326ac95a8809302	EXACT_TUPLE_ATOMIC;V60_VALUE_FIXED;V63_STATUS_FIXED;LOCAL_NOUN_NEVER_CARD_GLOSS	V54_SELECTED_RECORD+V60_EVENT+V61/V62+V63_PARSE>V65_R3_WATERWORK_EVENT
178	f82r	f82r.3	B2	F050	B2-S005	2d2e37ccb2dacc53ee5a	solkaiin	OPAQUE_PAYLOAD + <ARG_AIIN>	NONCLOSE	UNKNOWN	NONE	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	CHARGE	NONE	NONE	LOCAL_EXEMPLAR[Zuführung öffnen;keine Kartenbedeutung]	LOCAL_EXEMPLAR[Zuführung öffnen;keine Kartenbedeutung]	V54_VISIBLE_APPARATUS_OR_V65_LOCAL_EXEMPLAR;NOT_CARD_MEANING	B2:Q005	B2:Q006:CHARGE	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T003;PREVIOUS_ITEM=B2:I002	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T006;PREVIOUS_ITEM=B2:I002	durch ein Tuch	E178@2d2e37ccb2dacc53ee5a	EXACT_TUPLE_ATOMIC;V60_VALUE_FIXED;V63_STATUS_FIXED;LOCAL_NOUN_NEVER_CARD_GLOSS	V54_SELECTED_RECORD+V60_EVENT+V61/V62+V63_PARSE>V65_R3_WATERWORK_EVENT
179	f82r	f82r.3	B2	F050	B2-S005	2cc8bb3c2af19607888f	chckhy	OPAQUE_PAYLOAD	NONCLOSE	UNKNOWN	NONE	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	CHARGE	NONE	NONE	LOCAL_EXEMPLAR[Wasser in das Becken einlassen;keine Kartenbedeutung]	LOCAL_EXEMPLAR[Wasser in das Becken einlassen;keine Kartenbedeutung]	V54_VISIBLE_APPARATUS_OR_V65_LOCAL_EXEMPLAR;NOT_CARD_MEANING	B2:Q005	B2:Q006:CHARGE	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T003;PREVIOUS_ITEM=B2:I002	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T006;PREVIOUS_ITEM=B2:I002	durch die verbundenen Läufe	E179@2cc8bb3c2af19607888f	EXACT_TUPLE_ATOMIC;V60_VALUE_FIXED;V63_STATUS_FIXED;LOCAL_NOUN_NEVER_CARD_GLOSS	V54_SELECTED_RECORD+V60_EVENT+V61/V62+V63_PARSE>V65_R3_WATERWORK_EVENT
180	f82r	f82r.3	B2	F050	B2-S005	b5fcea1eaed06b2f2291	qokaiin	SET(<ARG_AIIN>)	NONCLOSE	UNKNOWN	STANDARDSLOT_SETZEN	PARAMETER_ASSIGN	UNIQUE_FORMAL_ONLY	CHARGE	NONE	STANDARDSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION	LOCAL_ARGUMENT[Mengenbuch=B2:F050:M]	STANDARDSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Mengenbuch=B2:F050:M]	V63_FORMAL_NO_SEMANTIC_WORD+LOCAL_APPARATUS_ARGUMENT	B2:Q005	B2:Q006:CHARGE	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T003;PREVIOUS_ITEM=B2:I002	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T006;PREVIOUS_ITEM=B2:I002	beginne den nächsten abgemessenen Posten	E180@b5fcea1eaed06b2f2291	EXACT_TUPLE_ATOMIC;V60_VALUE_FIXED;V63_STATUS_FIXED;LOCAL_NOUN_NEVER_CARD_GLOSS	V54_SELECTED_RECORD+V60_EVENT+V61/V62+V63_PARSE>V65_R3_WATERWORK_EVENT
181	f82r	f82r.4	B2	F051	B2-S005	b5fcea1eaed06b2f2291	qokaiin	SET(<ARG_AIIN>)	NONCLOSE	UNKNOWN	STANDARDSLOT_SETZEN	PARAMETER_ASSIGN	UNIQUE_FORMAL_ONLY	CHARGE	NONE	STANDARDSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION	LOCAL_ARGUMENT[Mengenbuch=B2:F051:M]	STANDARDSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Mengenbuch=B2:F051:M]	V63_FORMAL_NO_SEMANTIC_WORD+LOCAL_APPARATUS_ARGUMENT	B2:Q006	B2:Q007:CHARGE	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T003;PREVIOUS_ITEM=B2:I002	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T006;PREVIOUS_ITEM=B2:I002	beginne den nächsten abgemessenen Posten	E181@b5fcea1eaed06b2f2291	EXACT_TUPLE_ATOMIC;V60_VALUE_FIXED;V63_STATUS_FIXED;LOCAL_NOUN_NEVER_CARD_GLOSS	V54_SELECTED_RECORD+V60_EVENT+V61/V62+V63_PARSE>V65_R3_WATERWORK_EVENT
182	f82r	f82r.4	B2	F051	B2-S005	a8f891de626fc00028e9	octheol	OPAQUE_PAYLOAD	NONCLOSE	UNKNOWN	NONE	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	CHARGE	NONE	NONE	LOCAL_EXEMPLAR[Zuführung öffnen;keine Kartenbedeutung]	LOCAL_EXEMPLAR[Zuführung öffnen;keine Kartenbedeutung]	V54_VISIBLE_APPARATUS_OR_V65_LOCAL_EXEMPLAR;NOT_CARD_MEANING	B2:Q006	B2:Q007:CHARGE	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T003;PREVIOUS_ITEM=B2:I002	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T006;PREVIOUS_ITEM=B2:I002	unter derselben Einstellung	E182@a8f891de626fc00028e9	EXACT_TUPLE_ATOMIC;V60_VALUE_FIXED;V63_STATUS_FIXED;LOCAL_NOUN_NEVER_CARD_GLOSS	V54_SELECTED_RECORD+V60_EVENT+V61/V62+V63_PARSE>V65_R3_WATERWORK_EVENT
183	f82r	f82r.4	B2	F051	B2-S005	f0db6d30cd34f4cb2a4d	chkeey	OPAQUE_PAYLOAD	NONCLOSE	UNKNOWN	NONE	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	CHARGE	NONE	NONE	LOCAL_EXEMPLAR[Wasser in das Becken einlassen;keine Kartenbedeutung]	LOCAL_EXEMPLAR[Wasser in das Becken einlassen;keine Kartenbedeutung]	V54_VISIBLE_APPARATUS_OR_V65_LOCAL_EXEMPLAR;NOT_CARD_MEANING	B2:Q006	B2:Q007:CHARGE	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T003;PREVIOUS_ITEM=B2:I002	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T006;PREVIOUS_ITEM=B2:I002	das breite Gefäß	E183@f0db6d30cd34f4cb2a4d	EXACT_TUPLE_ATOMIC;V60_VALUE_FIXED;V63_STATUS_FIXED;LOCAL_NOUN_NEVER_CARD_GLOSS	V54_SELECTED_RECORD+V60_EVENT+V61/V62+V63_PARSE>V65_R3_WATERWORK_EVENT
184	f82r	f82r.4	B2	F051	B2-S005	04a3877f0fc81b7597c9	ldy	CLOSE(LINK)	TERMINAL	UNKNOWN	NONE	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	CHARGE	NONE	NONE	LOCAL_EXEMPLAR[Füllstand am Randzeichen prüfen;keine Kartenbedeutung]	LOCAL_EXEMPLAR[Füllstand am Randzeichen prüfen;keine Kartenbedeutung]	V54_VISIBLE_APPARATUS_OR_V65_LOCAL_EXEMPLAR;NOT_CARD_MEANING	B2:Q006	B2:Q007:CHARGE	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T003;PREVIOUS_ITEM=B2:I002	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T006;PREVIOUS_ITEM=B2:I002	ziehe es ab und beende den Schritt	E184@04a3877f0fc81b7597c9	EXACT_TUPLE_ATOMIC;V60_VALUE_FIXED;V63_STATUS_FIXED;LOCAL_NOUN_NEVER_CARD_GLOSS	V54_SELECTED_RECORD+V60_EVENT+V61/V62+V63_PARSE>V65_R3_WATERWORK_EVENT
