record_unit_id	edge_ordinal	from_node	to_node	boundary_class	selected_graph_operation	target_statement_phase	target_statement_parse_status	pre_state	post_state	medical_execution	apparative_execution	branch_or_alternative	execution_contract
B2	1	START	B2-S001	RECORD_START	RESET_ALL;INTRODUCE_OWNER_ACTIVE_AS_NEEDED;EXECUTE_TARGET_NODE	P1_STATION_VORBEREITEN	UNPARSED	OWNER=UNSET;ACTIVE_ITEM/PREPARATION=UNSET;TARGET/STATION=UNSET;PREVIOUS_ITEM=UNSET	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T001;PREVIOUS_ITEM=UNSET	[EXEMPLAR_MED; KEIN_KARTENWERT] Gefäß und Einzelbad reinigen, eine Portion einlassen, temperieren und durch Tuch klären. Einzelposition: spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] Kammer und Lauf reinigen, eine Prüfcharge einlassen, temperieren und filtern. Einzelposition: spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	SEGMENTATION=Ein erstes Feld kann Überschrift oder Rubrik statt Klausel sein.; NONMEDICAL=Einzelbecken füllen [Ganzfeldexemplar B2, Feld 1/26]	SELECTED_EDGE_EXECUTABLE;UNRESOLVED_EDGE_RETAINS_EXPLICIT_ALTERNATIVE
B2	2	B2-S001	B2-S002	WITHIN_LOCUS_FIELD_BOUNDARY	KEEP_RECORD;EXECUTE_NEXT_CLAUSE_CELL	P1_STATION_VORBEREITEN	UNPARSED	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T001;PREVIOUS_ITEM=UNSET	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T002;PREVIOUS_ITEM=UNSET	[EXEMPLAR_MED; KEIN_KARTENWERT] Gefäß und Einzelbad reinigen, eine Portion einlassen, temperieren und durch Tuch klären. Einzelposition: stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] Kammer und Lauf reinigen, eine Prüfcharge einlassen, temperieren und filtern. Einzelposition: stelle die Charge im bedeckten Auffanggefäß beiseite und beende den Schritt	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=Einzelbecken füllen [Ganzfeldexemplar B2, Feld 2/26]	SELECTED_EDGE_EXECUTABLE;UNRESOLVED_EDGE_RETAINS_EXPLICIT_ALTERNATIVE
B2	3	B2-S002	B2-S003	WITHIN_LOCUS_FIELD_BOUNDARY	KEEP_RECORD;EXECUTE_NEXT_CLAUSE_CELL	P1_STATION_VORBEREITEN	UNPARSED	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T002;PREVIOUS_ITEM=UNSET	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T002;PREVIOUS_ITEM=UNSET	[EXEMPLAR_MED; KEIN_KARTENWERT] Gefäß und Einzelbad reinigen, eine Portion einlassen, temperieren und durch Tuch klären. Einzelposition: gib einen abgemessenen Anteil in das Gefäß ; Diese aktive Portion ; bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] Kammer und Lauf reinigen, eine Prüfcharge einlassen, temperieren und filtern. Einzelposition: gib einen abgemessenen Anteil in das Gefäß ; Diese aktive Charge ; führe die Prüfcharge durch das temperierte Becken und beende den Schritt	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=Einzelbecken füllen [Ganzfeldexemplar B2, Feld 3/26]	SELECTED_EDGE_EXECUTABLE;UNRESOLVED_EDGE_RETAINS_EXPLICIT_ALTERNATIVE
B2	4	B2-S003	B2-S004	WITHIN_LOCUS_FIELD_BOUNDARY	KEEP_RECORD;EXECUTE_NEXT_CLAUSE_CELL	P1_STATION_VORBEREITEN	AMBIGUOUS	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T002;PREVIOUS_ITEM=UNSET	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T003;PREVIOUS_ITEM=B2:I002	[EXEMPLAR_MED; KEIN_KARTENWERT] Gefäß und Einzelbad reinigen, eine Portion einlassen, temperieren und durch Tuch klären. Einzelposition: mische beide Anteile zusammen ; die zweite Öffnung ; und gehe zum nächsten Becken weiter || temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; seihe es klar und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] Kammer und Lauf reinigen, eine Prüfcharge einlassen, temperieren und filtern. Einzelposition: mische beide Anteile zusammen ; der zweite Anschluss ; und gehe zum nächsten Becken weiter || temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; seihe es klar und beende den Schritt	SEGMENTATION=RESUME_ACTIVE_ITEM: F049 kann eine neue Klausel am zweiten Becken sein.; NONMEDICAL=Einzelbecken füllen [Ganzfeldexemplar B2, Feld 4/26] || Einzelbecken füllen [Ganzfeldexemplar B2, Feld 5/26]	SELECTED_EDGE_EXECUTABLE;UNRESOLVED_EDGE_RETAINS_EXPLICIT_ALTERNATIVE
B2	5	B2-S004	B2-S005	WITHIN_LOCUS_FIELD_BOUNDARY	KEEP_RECORD;EXECUTE_NEXT_CLAUSE_CELL	P1_STATION_VORBEREITEN	AMBIGUOUS	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T003;PREVIOUS_ITEM=B2:I002	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T006;PREVIOUS_ITEM=B2:I002	[EXEMPLAR_MED; KEIN_KARTENWERT] Gefäß und Einzelbad reinigen, eine Portion einlassen, temperieren und durch Tuch klären. Einzelposition: fahre am zweiten Lauf fort ; durch ein Tuch ; durch die verbundenen Läufe ; beginne den nächsten abgemessenen Posten || beginne den nächsten abgemessenen Posten ; unter derselben Einstellung ; das breite Gefäß ; ziehe es ab und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] Kammer und Lauf reinigen, eine Prüfcharge einlassen, temperieren und filtern. Einzelposition: fahre am zweiten Lauf fort ; durch ein Tuch ; durch die verbundenen Läufe ; beginne den nächsten abgemessenen Posten || beginne den nächsten abgemessenen Posten ; unter derselben Einstellung ; das breite Gefäß ; ziehe es ab und beende den Schritt	SEGMENTATION=RESUME_ACTIVE_ITEM: der doppelte Postenbeginn kann absichtliche Wiederaufnahme statt echter Satzfortsetzung sein.; NONMEDICAL=Einzelbecken füllen [Ganzfeldexemplar B2, Feld 6/26] || Einzelbecken füllen [Ganzfeldexemplar B2, Feld 7/26]	SELECTED_EDGE_EXECUTABLE;UNRESOLVED_EDGE_RETAINS_EXPLICIT_ALTERNATIVE
B2	6	B2-S005	B2-S006	WITHIN_LOCUS_FIELD_BOUNDARY	KEEP_RECORD;EXECUTE_NEXT_CLAUSE_CELL	P2_ERSTE_ANWENDUNG	AMBIGUOUS	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T006;PREVIOUS_ITEM=B2:I002	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T007;PREVIOUS_ITEM=B2:I002	[EXEMPLAR_MED; KEIN_KARTENWERT] die temperierte Portion an der gewählten Bad- oder Körperstelle anwenden und bis zum klaren Zustand führen. Einzelposition: das bereitete Öl ; mische beide Anteile zusammen ; über der örtlich bezeichneten Stelle ; Die aktive Portion verwenden	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] die temperierte Charge am gewählten Anschluss fahren und den Endzustand prüfen. Einzelposition: das bereitete Arbeitsmedium ; mische beide Anteile zusammen ; am örtlich bezeichneten Anschluss ; die aktive Charge in den Arbeitslauf geben	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=Fluss bewegen [Ganzfeldexemplar B2, Feld 8/26]	SELECTED_EDGE_EXECUTABLE;UNRESOLVED_EDGE_RETAINS_EXPLICIT_ALTERNATIVE
B2	7	B2-S006	B2-S007	START_NEW_CLAUSE	KEEP_OWNER;SAVE_PREVIOUS;INTRODUCE_NEW_ACTIVE;RESET_TARGET	P2_ERSTE_ANWENDUNG	UNPARSED	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T007;PREVIOUS_ITEM=B2:I002	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I003;TARGET/STATION=UNSET;PREVIOUS_ITEM=B2:I001	[EXEMPLAR_MED; KEIN_KARTENWERT] die temperierte Portion an der gewählten Bad- oder Körperstelle anwenden und bis zum klaren Zustand führen. Einzelposition: gib sauberes Wasser hinzu und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] die temperierte Charge am gewählten Anschluss fahren und den Endzustand prüfen. Einzelposition: gib sauberes Wasser hinzu und beende den Schritt	SEGMENTATION=NEXT_PARALLEL_CELL: Anwendung und Nachfüllen können benachbarte eigenständige Workcells sein.; NONMEDICAL=Fluss bewegen [Ganzfeldexemplar B2, Feld 9/26]	SELECTED_EDGE_EXECUTABLE;UNRESOLVED_EDGE_RETAINS_EXPLICIT_ALTERNATIVE
B2	8	B2-S007	B2-S008	WITHIN_LOCUS_FIELD_BOUNDARY	KEEP_RECORD;EXECUTE_NEXT_CLAUSE_CELL	P2_ERSTE_ANWENDUNG	UNPARSED	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I003;TARGET/STATION=UNSET;PREVIOUS_ITEM=B2:I001	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I003;TARGET/STATION=B2:T008;PREVIOUS_ITEM=B2:I001	[EXEMPLAR_MED; KEIN_KARTENWERT] die temperierte Portion an der gewählten Bad- oder Körperstelle anwenden und bis zum klaren Zustand führen. Einzelposition: für dieselbe Dauer wie zuvor ; über der örtlich bezeichneten Stelle ; lasse es bis zur Bereitschaft stehen und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] die temperierte Charge am gewählten Anschluss fahren und den Endzustand prüfen. Einzelposition: für dieselbe Dauer wie zuvor ; am örtlich bezeichneten Anschluss ; lasse es bis zur Bereitschaft stehen und beende den Schritt	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=Fluss bewegen [Ganzfeldexemplar B2, Feld 10/26]	SELECTED_EDGE_EXECUTABLE;UNRESOLVED_EDGE_RETAINS_EXPLICIT_ALTERNATIVE
B2	9	B2-S008	B2-S009	WITHIN_LOCUS_FIELD_BOUNDARY	KEEP_RECORD;EXECUTE_NEXT_CLAUSE_CELL	P2_ERSTE_ANWENDUNG	UNPARSED	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I003;TARGET/STATION=B2:T008;PREVIOUS_ITEM=B2:I001	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I003;TARGET/STATION=B2:T008;PREVIOUS_ITEM=B2:I001	[EXEMPLAR_MED; KEIN_KARTENWERT] die temperierte Portion an der gewählten Bad- oder Körperstelle anwenden und bis zum klaren Zustand führen. Einzelposition: halte es warm und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] die temperierte Charge am gewählten Anschluss fahren und den Endzustand prüfen. Einzelposition: halte es warm und beende den Schritt	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=Fluss bewegen [Ganzfeldexemplar B2, Feld 11/26]	SELECTED_EDGE_EXECUTABLE;UNRESOLVED_EDGE_RETAINS_EXPLICIT_ALTERNATIVE
B2	10	B2-S009	B2-S010	WITHIN_LOCUS_FIELD_BOUNDARY	KEEP_RECORD;EXECUTE_NEXT_CLAUSE_CELL	P2_ERSTE_ANWENDUNG	AMBIGUOUS	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I003;TARGET/STATION=B2:T008;PREVIOUS_ITEM=B2:I001	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I003;TARGET/STATION=B2:T009;PREVIOUS_ITEM=B2:I001	[EXEMPLAR_MED; KEIN_KARTENWERT] die temperierte Portion an der gewählten Bad- oder Körperstelle anwenden und bis zum klaren Zustand führen. Einzelposition: temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; Die aktive Portion verwenden ; die erste Öffnung ; Bis die Flüssigkeit klar abläuft	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] die temperierte Charge am gewählten Anschluss fahren und den Endzustand prüfen. Einzelposition: temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; die aktive Charge in den Arbeitslauf geben ; der erste Anschluss ; Bis die Flüssigkeit klar abläuft	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=Fluss bewegen [Ganzfeldexemplar B2, Feld 12/26]	SELECTED_EDGE_EXECUTABLE;UNRESOLVED_EDGE_RETAINS_EXPLICIT_ALTERNATIVE
B2	11	B2-S010	B2-S011	UNRESOLVED	BRANCH_SELECTED_CONTINUE_OR_ALTERNATIVE_NEW_CELL;PRESERVE_BOTH_IN_AUDIT	P3_KLAEREN_ABLASSEN	UNPARSED	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I003;TARGET/STATION=B2:T009;PREVIOUS_ITEM=B2:I001	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I003;TARGET/STATION=B2:T009;PREVIOUS_ITEM=B2:I001	[EXEMPLAR_MED; KEIN_KARTENWERT] eine neue Teilbadportion dosieren, vollständig eintauchen, ablassen und den Ablauf schließen. Einzelposition: gib einen abgemessenen Anteil in das Gefäß ; Daraus, aus demselben Ansatz ; gib einen abgemessenen Anteil in das Gefäß ; bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine neue Prüfcharge dosieren, die Kammer füllen, ablassen und den Ablauf schließen. Einzelposition: gib einen abgemessenen Anteil in das Gefäß ; Daraus, aus demselben Ansatz ; gib einen abgemessenen Anteil in das Gefäß ; führe die Prüfcharge durch das temperierte Becken und beende den Schritt	SEGMENTATION=CONTINUE_SAME_CLAUSE: die klare Flüssigkeit aus F056 kann unmittelbar in F057 dosiert werden.; NONMEDICAL=Fluss bewegen [Ganzfeldexemplar B2, Feld 13/26]	SELECTED_EDGE_EXECUTABLE;UNRESOLVED_EDGE_RETAINS_EXPLICIT_ALTERNATIVE
B2	12	B2-S011	B2-S012	WITHIN_LOCUS_FIELD_BOUNDARY	KEEP_RECORD;EXECUTE_NEXT_CLAUSE_CELL	P3_KLAEREN_ABLASSEN	AMBIGUOUS	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I003;TARGET/STATION=B2:T009;PREVIOUS_ITEM=B2:I001	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I003;TARGET/STATION=B2:T009;PREVIOUS_ITEM=B2:I001	[EXEMPLAR_MED; KEIN_KARTENWERT] eine neue Teilbadportion dosieren, vollständig eintauchen, ablassen und den Ablauf schließen. Einzelposition: ziehe die klare Flüssigkeit ab || Bis die Flüssigkeit klar abläuft ; unter derselben Einstellung ; temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; der eingetauchte Teil ; Ein vorgeschriebenes Maß ; Diese aktive Portion ; tauche vollständig ein und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine neue Prüfcharge dosieren, die Kammer füllen, ablassen und den Ablauf schließen. Einzelposition: ziehe die klare Flüssigkeit ab || Bis die Flüssigkeit klar abläuft ; unter derselben Einstellung ; temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; die gefüllte Kammer ; Ein vorgeschriebenes Maß ; Diese aktive Charge ; fülle die Kammer bis zur Markierung und beende den Schritt	SEGMENTATION=RESUME_ACTIVE_ITEM: F059 kann eine neue Verwendung der zuvor abgezogenen Flüssigkeit sein.; NONMEDICAL=filtern und ablassen [Ganzfeldexemplar B2, Feld 14/26] || filtern und ablassen [Ganzfeldexemplar B2, Feld 15/26]	SELECTED_EDGE_EXECUTABLE;UNRESOLVED_EDGE_RETAINS_EXPLICIT_ALTERNATIVE
B2	13	B2-S012	B2-S013	WITHIN_LOCUS_FIELD_BOUNDARY	KEEP_RECORD;EXECUTE_NEXT_CLAUSE_CELL	P3_KLAEREN_ABLASSEN	UNIQUE	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I003;TARGET/STATION=B2:T009;PREVIOUS_ITEM=B2:I001	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I003;TARGET/STATION=B2:T009;PREVIOUS_ITEM=B2:I001	[EXEMPLAR_MED; KEIN_KARTENWERT] eine neue Teilbadportion dosieren, vollständig eintauchen, ablassen und den Ablauf schließen. Einzelposition: lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine neue Prüfcharge dosieren, die Kammer füllen, ablassen und den Ablauf schließen. Einzelposition: lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=filtern und ablassen [Ganzfeldexemplar B2, Feld 16/26]	SELECTED_EDGE_EXECUTABLE;UNRESOLVED_EDGE_RETAINS_EXPLICIT_ALTERNATIVE
B2	14	B2-S013	B2-S014	WITHIN_LOCUS_FIELD_BOUNDARY	KEEP_RECORD;EXECUTE_NEXT_CLAUSE_CELL	P3_KLAEREN_ABLASSEN	UNPARSED	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I003;TARGET/STATION=B2:T009;PREVIOUS_ITEM=B2:I001	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I003;TARGET/STATION=B2:T010;PREVIOUS_ITEM=B2:I001	[EXEMPLAR_MED; KEIN_KARTENWERT] eine neue Teilbadportion dosieren, vollständig eintauchen, ablassen und den Ablauf schließen. Einzelposition: schließe den unteren Ablauf	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine neue Prüfcharge dosieren, die Kammer füllen, ablassen und den Ablauf schließen. Einzelposition: schließe den unteren Ablauf	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=filtern und ablassen [Ganzfeldexemplar B2, Feld 17/26]	SELECTED_EDGE_EXECUTABLE;UNRESOLVED_EDGE_RETAINS_EXPLICIT_ALTERNATIVE
B2	15	B2-S014	B2-S015	START_NEW_CLAUSE	KEEP_OWNER;SAVE_PREVIOUS;INTRODUCE_NEW_ACTIVE;RESET_TARGET	P4_ZWEITER_GANG	UNPARSED	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I003;TARGET/STATION=B2:T010;PREVIOUS_ITEM=B2:I001	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I004;TARGET/STATION=UNSET;PREVIOUS_ITEM=B2:I003	[EXEMPLAR_MED; KEIN_KARTENWERT] einen zweiten warmen Bade- oder Spülgang am Ziel ausführen. Einzelposition: beginne die Spülung ; bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] einen zweiten Füll-, Spül- und Übergabegang ausführen. Einzelposition: beginne die Spülung ; führe die Prüfcharge durch das temperierte Becken und beende den Schritt	SEGMENTATION=CONTINUE_SAME_CLAUSE: die Apparaturhandlung kann trotz lokalem Phasenende ein durchgehender Zyklus sein.; NONMEDICAL=filtern und ablassen [Ganzfeldexemplar B2, Feld 18/26]	SELECTED_EDGE_EXECUTABLE;UNRESOLVED_EDGE_RETAINS_EXPLICIT_ALTERNATIVE
B2	16	B2-S015	B2-S016	WITHIN_LOCUS_FIELD_BOUNDARY	KEEP_RECORD;EXECUTE_NEXT_CLAUSE_CELL	P4_ZWEITER_GANG	AMBIGUOUS	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I004;TARGET/STATION=UNSET;PREVIOUS_ITEM=B2:I003	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I004;TARGET/STATION=B2:T011;PREVIOUS_ITEM=B2:I003	[EXEMPLAR_MED; KEIN_KARTENWERT] einen zweiten warmen Bade- oder Spülgang am Ziel ausführen. Einzelposition: An die bezeichnete Zielstelle führen ; kühles Wasser ; zu gleichen Anteilen ; Ein vorgeschriebenes Maß ; das bereitete Öl ; beginne den nächsten abgemessenen Posten ; warmes Wasser || ziehe es ab und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] einen zweiten Füll-, Spül- und Übergabegang ausführen. Einzelposition: An die bezeichneten Zielanschluss führen ; kühles Wasser ; zu gleichen Anteilen ; Ein vorgeschriebenes Maß ; das bereitete Arbeitsmedium ; beginne den nächsten abgemessenen Posten ; warmes Wasser || ziehe es ab und beende den Schritt	SEGMENTATION=NEXT_PARALLEL_CELL: F064 kann die erste von sieben unabhängigen Schlussvarianten sein.; NONMEDICAL=filtern und ablassen [Ganzfeldexemplar B2, Feld 19/26] || filtern und ablassen [Ganzfeldexemplar B2, Feld 20/26]	SELECTED_EDGE_EXECUTABLE;UNRESOLVED_EDGE_RETAINS_EXPLICIT_ALTERNATIVE
B2	17	B2-S016	B2-S017	WITHIN_LOCUS_FIELD_BOUNDARY	KEEP_RECORD;EXECUTE_NEXT_CLAUSE_CELL	P4_ZWEITER_GANG	UNPARSED	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I004;TARGET/STATION=B2:T011;PREVIOUS_ITEM=B2:I003	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I004;TARGET/STATION=B2:T012;PREVIOUS_ITEM=B2:I003	[EXEMPLAR_MED; KEIN_KARTENWERT] einen zweiten warmen Bade- oder Spülgang am Ziel ausführen. Einzelposition: gieße das erwärmte Wasser ein ; wiederhole es an der zweiten Öffnung und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] einen zweiten Füll-, Spül- und Übergabegang ausführen. Einzelposition: gieße das erwärmte Wasser ein ; wiederhole es an der zweiten Öffnung und beende den Schritt	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=nachfüllen und übergeben [Ganzfeldexemplar B2, Feld 21/26]	SELECTED_EDGE_EXECUTABLE;UNRESOLVED_EDGE_RETAINS_EXPLICIT_ALTERNATIVE
B2	18	B2-S017	B2-S018	WITHIN_LOCUS_FIELD_BOUNDARY	KEEP_RECORD;EXECUTE_NEXT_CLAUSE_CELL	P4_ZWEITER_GANG	UNPARSED	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I004;TARGET/STATION=B2:T012;PREVIOUS_ITEM=B2:I003	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I004;TARGET/STATION=B2:T012;PREVIOUS_ITEM=B2:I003	[EXEMPLAR_MED; KEIN_KARTENWERT] einen zweiten warmen Bade- oder Spülgang am Ziel ausführen. Einzelposition: bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] einen zweiten Füll-, Spül- und Übergabegang ausführen. Einzelposition: führe die Prüfcharge durch das temperierte Becken und beende den Schritt	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=nachfüllen und übergeben [Ganzfeldexemplar B2, Feld 22/26]	SELECTED_EDGE_EXECUTABLE;UNRESOLVED_EDGE_RETAINS_EXPLICIT_ALTERNATIVE
B2	19	B2-S018	B2-S019	WITHIN_LOCUS_FIELD_BOUNDARY	KEEP_RECORD;EXECUTE_NEXT_CLAUSE_CELL	P5_GEBRAUCHSVARIANTEN	UNPARSED	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I004;TARGET/STATION=B2:T012;PREVIOUS_ITEM=B2:I003	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I004;TARGET/STATION=B2:T012;PREVIOUS_ITEM=B2:I003	[EXEMPLAR_MED; KEIN_KARTENWERT] Trank, Auflage, Bad und Mischabschluss als getrennte lokale Anwendungsvarianten buchen. Einzelposition: trinke den angegebenen Anteil und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] Entnahme, Filterbefestigung, Kammergang und Mischabschluss als parallele Prüfzellen buchen. Einzelposition: entnimm den angegebenen Anteil am Prüfanschluss und beende den Schritt	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=nachfüllen und übergeben [Ganzfeldexemplar B2, Feld 23/26]	SELECTED_EDGE_EXECUTABLE;UNRESOLVED_EDGE_RETAINS_EXPLICIT_ALTERNATIVE
B2	20	B2-S019	B2-S020	WITHIN_LOCUS_FIELD_BOUNDARY	KEEP_RECORD;EXECUTE_NEXT_CLAUSE_CELL	P5_GEBRAUCHSVARIANTEN	UNPARSED	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I004;TARGET/STATION=B2:T012;PREVIOUS_ITEM=B2:I003	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I004;TARGET/STATION=B2:T012;PREVIOUS_ITEM=B2:I003	[EXEMPLAR_MED; KEIN_KARTENWERT] Trank, Auflage, Bad und Mischabschluss als getrennte lokale Anwendungsvarianten buchen. Einzelposition: binde es auf die Stelle und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] Entnahme, Filterbefestigung, Kammergang und Mischabschluss als parallele Prüfzellen buchen. Einzelposition: befestige das Filtertuch am markierten Anschluss und beende den Schritt	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=nachfüllen und übergeben [Ganzfeldexemplar B2, Feld 24/26]	SELECTED_EDGE_EXECUTABLE;UNRESOLVED_EDGE_RETAINS_EXPLICIT_ALTERNATIVE
B2	21	B2-S020	B2-S021	WITHIN_LOCUS_FIELD_BOUNDARY	KEEP_RECORD;EXECUTE_NEXT_CLAUSE_CELL	P5_GEBRAUCHSVARIANTEN	UNPARSED	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I004;TARGET/STATION=B2:T012;PREVIOUS_ITEM=B2:I003	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I004;TARGET/STATION=B2:T012;PREVIOUS_ITEM=B2:I003	[EXEMPLAR_MED; KEIN_KARTENWERT] Trank, Auflage, Bad und Mischabschluss als getrennte lokale Anwendungsvarianten buchen. Einzelposition: bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] Entnahme, Filterbefestigung, Kammergang und Mischabschluss als parallele Prüfzellen buchen. Einzelposition: führe die Prüfcharge durch das temperierte Becken und beende den Schritt	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=nachfüllen und übergeben [Ganzfeldexemplar B2, Feld 25/26]	SELECTED_EDGE_EXECUTABLE;UNRESOLVED_EDGE_RETAINS_EXPLICIT_ALTERNATIVE
