event_serial	page	locus	record_unit_id	field_id	statement_id	event_index_in_record	surface_display_only	joint_tuple_id	formal_value	terminal_status	strict_control_prompt	v60_exact_mnemonic	v63_event_template	v63_event_parse_status	trigger_origin	required_registers	symbolic_register_effect	process_phase	medical_exemplar_expansion	apparative_exemplar_expansion	semantic_accounting	unknown_exemplar_status	layer_contract	source_lineage
162	f81v	f81v.27	B1	F041	B1-S018	62	olkeedy	3b70942557b3a40e8030	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P5_KLAEREN_UEBERGEBEN	[EXEMPLAR_MED; KEIN_KARTENWERT] die geklärte Badportion filtern und an die erste Behandlungsstelle übergeben. Einzelposition: lasse die Flüssigkeit sich setzen und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] die geklärte Charge filtern und an den nächsten Anschluss übergeben. Einzelposition: lasse die Flüssigkeit sich setzen und beende den Schritt	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
163	f81v	f81v.27	B1	F042	B1-S019	63	tedy	bc4f1f5c006c74a4d26d	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P5_KLAEREN_UEBERGEBEN	[EXEMPLAR_MED; KEIN_KARTENWERT] die geklärte Badportion filtern und an die erste Behandlungsstelle übergeben. Einzelposition: lasse es bis zur Bereitschaft stehen und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] die geklärte Charge filtern und an den nächsten Anschluss übergeben. Einzelposition: lasse es bis zur Bereitschaft stehen und beende den Schritt	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
164	f81v	f81v.27	B1	F043	B1-S020	64	cheky	d904bf7b044dd3922781	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P5_KLAEREN_UEBERGEBEN	[EXEMPLAR_MED; KEIN_KARTENWERT] die geklärte Badportion filtern und an die erste Behandlungsstelle übergeben. Einzelposition: bei sanfter Wärme	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] die geklärte Charge filtern und an den nächsten Anschluss übergeben. Einzelposition: bei sanfter Wärme	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
165	f81v	f81v.27	B1	F043	B1-S020	65	shckhedy	d68bc8de3bcee09db23c	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P5_KLAEREN_UEBERGEBEN	[EXEMPLAR_MED; KEIN_KARTENWERT] die geklärte Badportion filtern und an die erste Behandlungsstelle übergeben. Einzelposition: seihe es einmal durch ein Tuch und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] die geklärte Charge filtern und an den nächsten Anschluss übergeben. Einzelposition: seihe es einmal durch ein Tuch und beende den Schritt	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
166	f81v	f81v.27	B1	F044	B1-S021	66	chal	dd0ecaf5e27d81befffc	OPAQUE_EXACT_CARD	NONCLOSE	NONE	ZIEL?	TARGET_ASSIGN	UNIQUE_EXACT	EXACT_JOINT_TUPLE_MNEMONIC	OWNER|TARGET/STATION	TARGET/STATION:=EXACT_TARGET_ARGUMENT	P5_KLAEREN_UEBERGEBEN	[EXEMPLAR_MED; KEIN_KARTENWERT] die geklärte Badportion filtern und an die erste Behandlungsstelle übergeben. Einzelposition: An die bezeichnete Zielstelle führen	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] die geklärte Charge filtern und an den nächsten Anschluss übergeben. Einzelposition: An die bezeichneten Zielanschluss führen	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
167	f82r	f82r.2	B2	F045	B2-S001	1	dchedy	259b2b3b0bf859882e2c	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P1_STATION_VORBEREITEN	[EXEMPLAR_MED; KEIN_KARTENWERT] Gefäß und Einzelbad reinigen, eine Portion einlassen, temperieren und durch Tuch klären. Einzelposition: spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] Kammer und Lauf reinigen, eine Prüfcharge einlassen, temperieren und filtern. Einzelposition: spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
168	f82r	f82r.2	B2	F046	B2-S002	2	qolchedy	28ffbc88b97772a75f1e	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P1_STATION_VORBEREITEN	[EXEMPLAR_MED; KEIN_KARTENWERT] Gefäß und Einzelbad reinigen, eine Portion einlassen, temperieren und durch Tuch klären. Einzelposition: stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] Kammer und Lauf reinigen, eine Prüfcharge einlassen, temperieren und filtern. Einzelposition: stelle die Charge im bedeckten Auffanggefäß beiseite und beende den Schritt	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
169	f82r	f82r.2	B2	F047	B2-S003	3	qokain	1645e612504fcef59ced	SET_OPAQUE_SLOT	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P1_STATION_VORBEREITEN	[EXEMPLAR_MED; KEIN_KARTENWERT] Gefäß und Einzelbad reinigen, eine Portion einlassen, temperieren und durch Tuch klären. Einzelposition: gib einen abgemessenen Anteil in das Gefäß	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] Kammer und Lauf reinigen, eine Prüfcharge einlassen, temperieren und filtern. Einzelposition: gib einen abgemessenen Anteil in das Gefäß	EXEMPLAR_ONLY_COMPLETE	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
170	f82r	f82r.2	B2	F047	B2-S003	4	dy	b921a237be883a820352	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P1_STATION_VORBEREITEN	[EXEMPLAR_MED; KEIN_KARTENWERT] Gefäß und Einzelbad reinigen, eine Portion einlassen, temperieren und durch Tuch klären. Einzelposition: Diese aktive Portion	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] Kammer und Lauf reinigen, eine Prüfcharge einlassen, temperieren und filtern. Einzelposition: Diese aktive Charge	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
171	f82r	f82r.2	B2	F047	B2-S003	5	qokeedy	7d25241b0e56c836372a	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P1_STATION_VORBEREITEN	[EXEMPLAR_MED; KEIN_KARTENWERT] Gefäß und Einzelbad reinigen, eine Portion einlassen, temperieren und durch Tuch klären. Einzelposition: bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] Kammer und Lauf reinigen, eine Prüfcharge einlassen, temperieren und filtern. Einzelposition: führe die Prüfcharge durch das temperierte Becken und beende den Schritt	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
172	f82r	f82r.2	B2	F048	B2-S004	6	qokal	308e8ea2d5d190c498e8	SET_LOCAL_RELATION_SLOT	NONCLOSE	LOKALEN_RELATIONSSLOT_SETZEN	UNKNOWN	TARGET_ASSIGN	UNIQUE_FORMAL_ONLY	STRICT_FORMAL_PROMPT_ONLY	OWNER|TARGET/STATION	TARGET/STATION:=FORMAL_RELATION_SLOT(OPAQUE_EVENT_VALUE)	P1_STATION_VORBEREITEN	[EXEMPLAR_MED; KEIN_KARTENWERT] Gefäß und Einzelbad reinigen, eine Portion einlassen, temperieren und durch Tuch klären. Einzelposition: mische beide Anteile zusammen	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] Kammer und Lauf reinigen, eine Prüfcharge einlassen, temperieren und filtern. Einzelposition: mische beide Anteile zusammen	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
173	f82r	f82r.2	B2	F048	B2-S004	7	lcheckhy	f329f2051370174e9a38	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P1_STATION_VORBEREITEN	[EXEMPLAR_MED; KEIN_KARTENWERT] Gefäß und Einzelbad reinigen, eine Portion einlassen, temperieren und durch Tuch klären. Einzelposition: die zweite Öffnung	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] Kammer und Lauf reinigen, eine Prüfcharge einlassen, temperieren und filtern. Einzelposition: der zweite Anschluss	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
174	f82r	f82r.2	B2	F048	B2-S004	8	lched	ba8142680851f24c9ff2	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P1_STATION_VORBEREITEN	[EXEMPLAR_MED; KEIN_KARTENWERT] Gefäß und Einzelbad reinigen, eine Portion einlassen, temperieren und durch Tuch klären. Einzelposition: und gehe zum nächsten Becken weiter	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] Kammer und Lauf reinigen, eine Prüfcharge einlassen, temperieren und filtern. Einzelposition: und gehe zum nächsten Becken weiter	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
175	f82r	f82r.3	B2	F049	B2-S004	9	qokeey	0275fbf14e07935b0a45	OPAQUE_EXACT_CARD	NONCLOSE	NONE	TEMPERIEREN?	ACTION_TEMPER	UNIQUE_EXACT	EXACT_JOINT_TUPLE_MNEMONIC	ACTIVE_ITEM/PREPARATION	TEMPER(ACTIVE_ITEM/PREPARATION)	P1_STATION_VORBEREITEN	[EXEMPLAR_MED; KEIN_KARTENWERT] Gefäß und Einzelbad reinigen, eine Portion einlassen, temperieren und durch Tuch klären. Einzelposition: temperiere die Arbeitsflüssigkeit und halte sie lauwarm	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] Kammer und Lauf reinigen, eine Prüfcharge einlassen, temperieren und filtern. Einzelposition: temperiere die Arbeitsflüssigkeit und halte sie lauwarm	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	MEANING_UNCONFIRMED;BIO_LOCAL_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
176	f82r	f82r.3	B2	F049	B2-S004	10	lcheckhedy	c1db6b0a28d5cbb5d3d2	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P1_STATION_VORBEREITEN	[EXEMPLAR_MED; KEIN_KARTENWERT] Gefäß und Einzelbad reinigen, eine Portion einlassen, temperieren und durch Tuch klären. Einzelposition: seihe es klar und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] Kammer und Lauf reinigen, eine Prüfcharge einlassen, temperieren und filtern. Einzelposition: seihe es klar und beende den Schritt	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
177	f82r	f82r.3	B2	F050	B2-S005	11	qokaly	4a7a6326ac95a8809302	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P1_STATION_VORBEREITEN	[EXEMPLAR_MED; KEIN_KARTENWERT] Gefäß und Einzelbad reinigen, eine Portion einlassen, temperieren und durch Tuch klären. Einzelposition: fahre am zweiten Lauf fort	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] Kammer und Lauf reinigen, eine Prüfcharge einlassen, temperieren und filtern. Einzelposition: fahre am zweiten Lauf fort	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
178	f82r	f82r.3	B2	F050	B2-S005	12	solkaiin	2d2e37ccb2dacc53ee5a	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P1_STATION_VORBEREITEN	[EXEMPLAR_MED; KEIN_KARTENWERT] Gefäß und Einzelbad reinigen, eine Portion einlassen, temperieren und durch Tuch klären. Einzelposition: durch ein Tuch	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] Kammer und Lauf reinigen, eine Prüfcharge einlassen, temperieren und filtern. Einzelposition: durch ein Tuch	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
179	f82r	f82r.3	B2	F050	B2-S005	13	chckhy	2cc8bb3c2af19607888f	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P1_STATION_VORBEREITEN	[EXEMPLAR_MED; KEIN_KARTENWERT] Gefäß und Einzelbad reinigen, eine Portion einlassen, temperieren und durch Tuch klären. Einzelposition: durch die verbundenen Läufe	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] Kammer und Lauf reinigen, eine Prüfcharge einlassen, temperieren und filtern. Einzelposition: durch die verbundenen Läufe	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
180	f82r	f82r.3	B2	F050	B2-S005	14	qokaiin	b5fcea1eaed06b2f2291	SET_STANDARD_SLOT	NONCLOSE	STANDARDSLOT_SETZEN	UNKNOWN	PARAMETER_ASSIGN	UNIQUE_FORMAL_ONLY	STRICT_FORMAL_PROMPT_ONLY	ACTIVE_ITEM/PREPARATION	FORMAL_STANDARD_SLOT:=OPAQUE_EVENT_VALUE;FOUR_REGISTERS=CARRY	P1_STATION_VORBEREITEN	[EXEMPLAR_MED; KEIN_KARTENWERT] Gefäß und Einzelbad reinigen, eine Portion einlassen, temperieren und durch Tuch klären. Einzelposition: beginne den nächsten abgemessenen Posten	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] Kammer und Lauf reinigen, eine Prüfcharge einlassen, temperieren und filtern. Einzelposition: beginne den nächsten abgemessenen Posten	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
181	f82r	f82r.4	B2	F051	B2-S005	15	qokaiin	b5fcea1eaed06b2f2291	SET_STANDARD_SLOT	NONCLOSE	STANDARDSLOT_SETZEN	UNKNOWN	PARAMETER_ASSIGN	UNIQUE_FORMAL_ONLY	STRICT_FORMAL_PROMPT_ONLY	ACTIVE_ITEM/PREPARATION	FORMAL_STANDARD_SLOT:=OPAQUE_EVENT_VALUE;FOUR_REGISTERS=CARRY	P1_STATION_VORBEREITEN	[EXEMPLAR_MED; KEIN_KARTENWERT] Gefäß und Einzelbad reinigen, eine Portion einlassen, temperieren und durch Tuch klären. Einzelposition: beginne den nächsten abgemessenen Posten	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] Kammer und Lauf reinigen, eine Prüfcharge einlassen, temperieren und filtern. Einzelposition: beginne den nächsten abgemessenen Posten	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
182	f82r	f82r.4	B2	F051	B2-S005	16	octheol	a8f891de626fc00028e9	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P1_STATION_VORBEREITEN	[EXEMPLAR_MED; KEIN_KARTENWERT] Gefäß und Einzelbad reinigen, eine Portion einlassen, temperieren und durch Tuch klären. Einzelposition: unter derselben Einstellung	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] Kammer und Lauf reinigen, eine Prüfcharge einlassen, temperieren und filtern. Einzelposition: unter derselben Einstellung	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
183	f82r	f82r.4	B2	F051	B2-S005	17	chkeey	f0db6d30cd34f4cb2a4d	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P1_STATION_VORBEREITEN	[EXEMPLAR_MED; KEIN_KARTENWERT] Gefäß und Einzelbad reinigen, eine Portion einlassen, temperieren und durch Tuch klären. Einzelposition: das breite Gefäß	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] Kammer und Lauf reinigen, eine Prüfcharge einlassen, temperieren und filtern. Einzelposition: das breite Gefäß	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
184	f82r	f82r.4	B2	F051	B2-S005	18	ldy	04a3877f0fc81b7597c9	LINK_ACTIVE_STATE+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P1_STATION_VORBEREITEN	[EXEMPLAR_MED; KEIN_KARTENWERT] Gefäß und Einzelbad reinigen, eine Portion einlassen, temperieren und durch Tuch klären. Einzelposition: ziehe es ab und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] Kammer und Lauf reinigen, eine Prüfcharge einlassen, temperieren und filtern. Einzelposition: ziehe es ab und beende den Schritt	EXEMPLAR_ONLY_COMPLETE	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
