global_group_id	source_event_id	physical_page	register	locus	source_order	owner_de	surface	group_kind	execution_domain	record_role	exact_event_recipe	portable_function_recipe	working_reading_de	semantic_source	package_status	surface_only_lookup_policy
G407-G1122	P912-E1967	f68r1	CELESTIAL	f68r1.5	822	mehrteilige Sternstellentafel	yky	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	Y+K+Y	Y+K+Y	ABLAUF BEI mehrteilige Sternstellentafel: POSTEN · GEBEN · POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G1123	P912-E1968	f68r1	CELESTIAL	f68r1.6	823	mehrteilige Sternstellentafel	dary	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	DA+R+Y	DA+R+Y	ABLAUF BEI mehrteilige Sternstellentafel: [DA:STEUERUNG=ZWEITE STUFE] · MARKIEREN · POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G1124	P912-E1969	f68r1	CELESTIAL	f68r1.7	824	mehrteilige Sternstellentafel	chkchykoly	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	CH+K+CH+Y+K+OL+Y	CH+K+CH+Y+K+OL+Y	ABLAUF BEI mehrteilige Sternstellentafel: NEHMEN · GEBEN · NEHMEN · POSTEN · GEBEN · FORTSETZEN · POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G1125	P912-E1970	f68r1	CELESTIAL	f68r1.8	825	mehrteiliger Sternatlas mit lokalen Zentren	okodaly	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	OK+O+DA+L+Y	OK+L+Y	ANWEISUNG BEI mehrteiliger Sternatlas mit lokalen Zentren: SETZEN · [O:STEUERUNG=AUSFÜHRUNG] · [DA:STEUERUNG=ZWEITE STUFE] · VERBINDUNG · POSTEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1126	P912-E1971	f68r1	CELESTIAL	f68r1.9	826	mehrteiliger Sternatlas mit lokalen Zentren	odchecthy	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	O+D_ADDR+CH+E+CTH+Y	CH+Y	ANWEISUNG BEI mehrteiliger Sternatlas mit lokalen Zentren: [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · NEHMEN · [E:STEUERUNG=GRAD I] · [CTH:LOKALSTRUKTUR=BEREITSCHAFTSKLASSE] · POSTEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1127	P912-E1972	f68r1	CELESTIAL	f68r1.10	827	mehrteiliger Sternatlas mit lokalen Zentren	otcheody	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ITINERARY_OR_ADDRESS_CARD	OT+CHEO+D_ADDR+Y	OT+Y	ADRESSE/FORTSETZUNG BEI mehrteiliger Sternatlas mit lokalen Zentren: DANACH · [CHEO:LOKALSTRUKTUR=LOKALER EINTRAG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1128	P912-E1973	f68r1	CELESTIAL	f68r1.11	828	mehrteiliger Sternatlas mit lokalen Zentren	okoaly	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	OK+O+AL+Y	OK+AL+Y	ANWEISUNG BEI mehrteiliger Sternatlas mit lokalen Zentren: SETZEN · [O:STEUERUNG=AUSFÜHRUNG] · ZIELORT · POSTEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1129	P912-E1974	f68r1	CELESTIAL	f68r1.12	829	mehrteiliger Sternatlas mit lokalen Zentren	chocfhy	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	CH+O+CFH+Y	CH+Y	ANWEISUNG BEI mehrteiliger Sternatlas mit lokalen Zentren: NEHMEN · [O:STEUERUNG=AUSFÜHRUNG] · [CFH:LOKALSTRUKTUR=TRENNKLASSE] · POSTEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1130	P912-E1975	f68r1	CELESTIAL	f68r1.13	830	mehrteiliger Sternatlas mit lokalen Zentren	octhey	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	COORDINATE_OR_CATALOGUE_CARD	O+CTH+E+Y	Y	KOORDINATE/KATALOGEINTRAG BEI mehrteiliger Sternatlas mit lokalen Zentren: [O:STEUERUNG=AUSFÜHRUNG] · [CTH:LOKALSTRUKTUR=BEREITSCHAFTSKLASSE] · [E:STEUERUNG=GRAD I] · POSTEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1131	P912-E1976	f68r1	CELESTIAL	f68r1.14	831	mehrteiliger Sternatlas mit lokalen Zentren	otshey	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	OT+SH+E+Y	OT+SH+Y	ANWEISUNG BEI mehrteiliger Sternatlas mit lokalen Zentren: DANACH · HALTEN · [E:STEUERUNG=GRAD I] · POSTEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1132	P912-E1977	f68r1	CELESTIAL	f68r1.15	832	mehrteiliger Sternatlas mit lokalen Zentren	otydy	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ITINERARY_OR_ADDRESS_CARD	OT+Y+D_ADDR+Y	OT+Y+Y	ADRESSE/FORTSETZUNG BEI mehrteiliger Sternatlas mit lokalen Zentren: DANACH · POSTEN · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1133	P912-E1978	f68r1	CELESTIAL	f68r1.16	833	mehrteiliger Sternatlas mit lokalen Zentren	okear	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	OK+E+AR	OK+AR	ANWEISUNG BEI mehrteiliger Sternatlas mit lokalen Zentren: SETZEN · [E:STEUERUNG=GRAD I] · AUSGANG	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1134	P912-E1979	f68r1	CELESTIAL	f68r1.17	834	mehrteiliger Sternatlas mit lokalen Zentren	cphocthy	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	COORDINATE_OR_CATALOGUE_CARD	CPH+O+CTH+Y	Y	KOORDINATE/KATALOGEINTRAG BEI mehrteiliger Sternatlas mit lokalen Zentren: [CPH:LOKALSTRUKTUR=GEGENPLATZ] · [O:STEUERUNG=AUSFÜHRUNG] · [CTH:LOKALSTRUKTUR=BEREITSCHAFTSKLASSE] · POSTEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1135	P912-E1980	f68r1	CELESTIAL	f68r1.18	835	mehrteiliger Sternatlas mit lokalen Zentren	ytchody	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	Y+T+CH+O+D_ADDR+Y	Y+T+CH+Y	ANWEISUNG BEI mehrteiliger Sternatlas mit lokalen Zentren: POSTEN · EINSTELLEN · NEHMEN · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1136	P912-E1981	f68r1	CELESTIAL	f68r1.19	836	mehrteiliger Sternatlas mit lokalen Zentren	otys	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	OT+Y+S	OT+Y+S	ANWEISUNG BEI mehrteiliger Sternatlas mit lokalen Zentren: DANACH · POSTEN · WÄHLEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1137	P912-E1982	f68r1	CELESTIAL	f68r1.20	837	mehrteiliger Sternatlas mit lokalen Zentren	olor	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ITINERARY_OR_ADDRESS_CARD	OL+OR	OL+OR	ADRESSE/FORTSETZUNG BEI mehrteiliger Sternatlas mit lokalen Zentren: FORTSETZEN · EINHEIT	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1138	P912-E1983	f68r1	CELESTIAL	f68r1.21	838	mehrteiliger Sternatlas mit lokalen Zentren	ockhy	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	COORDINATE_OR_CATALOGUE_CARD	O+CKH+Y	Y	KOORDINATE/KATALOGEINTRAG BEI mehrteiliger Sternatlas mit lokalen Zentren: [O:STEUERUNG=AUSFÜHRUNG] · [CKH:LOKALSTRUKTUR=VERBINDUNGSWEG] · POSTEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1139	P912-E1984	f68r1	CELESTIAL	f68r1.22	839	mehrteiliger Sternatlas mit lokalen Zentren	ofcheor	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	O+LOCAL_CHAR_F+CHEO+R	R	ANWEISUNG BEI mehrteiliger Sternatlas mit lokalen Zentren: [O:STEUERUNG=AUSFÜHRUNG] · [LOCAL_CHAR_F:LOKALSTRUKTUR=HIER] · [CHEO:LOKALSTRUKTUR=LOKALER EINTRAG] · MARKIEREN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1140	P912-E1985	f68r1	CELESTIAL	f68r1.23	840	mehrteiliger Sternatlas mit lokalen Zentren	otchdy	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	OT+CHD+DY	OT+CHD	ANWEISUNG BEI mehrteiliger Sternatlas mit lokalen Zentren: DANACH · BEARBEITEN · [DY:STEUERUNG=SCHLUSS]	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1141	P912-E1986	f68r1	CELESTIAL	f68r1.24	841	mehrteiliger Sternatlas mit lokalen Zentren	otykchs	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	OT+Y+K+CH+S	OT+Y+K+CH+S	ANWEISUNG BEI mehrteiliger Sternatlas mit lokalen Zentren: DANACH · POSTEN · GEBEN · NEHMEN · WÄHLEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1142	P912-E1987	f68r1	CELESTIAL	f68r1.25	842	mehrteiliger Sternatlas mit lokalen Zentren	otol	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ITINERARY_OR_ADDRESS_CARD	OT+OL	OT+OL	ADRESSE/FORTSETZUNG BEI mehrteiliger Sternatlas mit lokalen Zentren: DANACH · FORTSETZEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1143	P912-E1988	f68r1	CELESTIAL	f68r1.26	843	mehrteiliger Sternatlas mit lokalen Zentren	otor	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ITINERARY_OR_ADDRESS_CARD	OT+OR	OT+OR	ADRESSE/FORTSETZUNG BEI mehrteiliger Sternatlas mit lokalen Zentren: DANACH · EINHEIT	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1144	P912-E1989	f68r1	CELESTIAL	f68r1.27	844	mehrteiliger Sternatlas mit lokalen Zentren	oiinar	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	COORDINATE_OR_CATALOGUE_CARD	O+IIN+AR	AR	KOORDINATE/KATALOGEINTRAG BEI mehrteiliger Sternatlas mit lokalen Zentren: [O:STEUERUNG=AUSFÜHRUNG] · [IIN:STEUERUNG=STUFE] · AUSGANG	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1145	P912-E1990	f68r1	CELESTIAL	f68r1.28	845	mehrteiliger Sternatlas mit lokalen Zentren	okoldy	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	OK+OL+DY	OK+OL	ANWEISUNG BEI mehrteiliger Sternatlas mit lokalen Zentren: SETZEN · FORTSETZEN · [DY:STEUERUNG=SCHLUSS]	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1146	P912-E1991	f68r1	CELESTIAL	f68r1.29	846	mehrteiliger Sternatlas mit lokalen Zentren	ykchdy	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	Y+K+CHD+Y	Y+K+CHD+Y	ANWEISUNG BEI mehrteiliger Sternatlas mit lokalen Zentren: POSTEN · GEBEN · BEARBEITEN · POSTEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1147	P912-E1992	f68r1	CELESTIAL	f68r1.30	847	mehrteiliger Sternatlas mit lokalen Zentren	oeeody	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	COORDINATE_OR_CATALOGUE_CARD	O+EE+O+D_ADDR+Y	Y	KOORDINATE/KATALOGEINTRAG BEI mehrteiliger Sternatlas mit lokalen Zentren: [O:STEUERUNG=AUSFÜHRUNG] · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1148	P912-E1993	f68r1	CELESTIAL	f68r1.31	848	mehrteiliger Sternatlas mit lokalen Zentren	ocphy	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	COORDINATE_OR_CATALOGUE_CARD	O+CPH+Y	Y	KOORDINATE/KATALOGEINTRAG BEI mehrteiliger Sternatlas mit lokalen Zentren: [O:STEUERUNG=AUSFÜHRUNG] · [CPH:LOKALSTRUKTUR=GEGENPLATZ] · POSTEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1149	P912-E1994	f68r1	CELESTIAL	f68r1.32	849	mehrteiliger Sternatlas mit lokalen Zentren	okeeodal	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	OK+EE+O+DA+L	OK+L	ANWEISUNG BEI mehrteiliger Sternatlas mit lokalen Zentren: SETZEN · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG] · [DA:STEUERUNG=ZWEITE STUFE] · VERBINDUNG	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1150	P912-E1995	f68r1	CELESTIAL	f68r1.33	850	mehrteiliger Sternatlas mit lokalen Zentren	okshor	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	OK+SH+OR	OK+SH+OR	ANWEISUNG BEI mehrteiliger Sternatlas mit lokalen Zentren: SETZEN · HALTEN · EINHEIT	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1151	P912-E1996	f68r1	CELESTIAL	f68r1.34	851	mehrteiliger Sternatlas mit lokalen Zentren	osdaiin	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	O+S+D_ADDR+AIIN	S+AIIN	ANWEISUNG BEI mehrteiliger Sternatlas mit lokalen Zentren: [O:STEUERUNG=AUSFÜHRUNG] · WÄHLEN · [D_ADDR:LOKALSTRUKTUR=HIER] · WERT	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1152	P912-E1997	f68r1	CELESTIAL	f68r1.35	852	mehrteiliger Sternatlas mit lokalen Zentren	otochedy	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	OT+O+CHD+Y	OT+CHD+Y	ANWEISUNG BEI mehrteiliger Sternatlas mit lokalen Zentren: DANACH · [O:STEUERUNG=AUSFÜHRUNG] · BEARBEITEN · POSTEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1153	P912-E1998	f68r1	CELESTIAL	f68r1.36	853	mehrteiliger Sternatlas mit lokalen Zentren	dolchedy	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	D_ADDR+OL+CHD+Y	OL+CHD+Y	ANWEISUNG BEI mehrteiliger Sternatlas mit lokalen Zentren: [D_ADDR:LOKALSTRUKTUR=HIER] · FORTSETZEN · BEARBEITEN · POSTEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1154	P912-E1999	f68r1	CELESTIAL	f68r1.37	854	mehrteiliger Sternatlas mit lokalen Zentren	oky	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	OK+Y	OK+Y	ANWEISUNG BEI mehrteiliger Sternatlas mit lokalen Zentren: SETZEN · POSTEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1155	P912-E2000	f68r1	CELESTIAL	f68r1.37	855	mehrteiliger Sternatlas mit lokalen Zentren	okchdy	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	OK+CHD+DY	OK+CHD	ANWEISUNG BEI mehrteiliger Sternatlas mit lokalen Zentren: SETZEN · BEARBEITEN · [DY:STEUERUNG=SCHLUSS]	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1156	P912-E2001	f68r1	CELESTIAL	f68r1.37	856	mehrteiliger Sternatlas mit lokalen Zentren	okardy	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	OK+AR+D_ADDR+Y	OK+AR+Y	ANWEISUNG BEI mehrteiliger Sternatlas mit lokalen Zentren: SETZEN · AUSGANG · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1157	P912-E2002	f68r1	CELESTIAL	f68r1.37	857	mehrteiliger Sternatlas mit lokalen Zentren	qear	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	COORDINATE_OR_CATALOGUE_CARD	CARRIER_Q+E+AR	AR	KOORDINATE/KATALOGEINTRAG BEI mehrteiliger Sternatlas mit lokalen Zentren: [CARRIER_Q:STEUERUNG=BEGINNMARKER] · [E:STEUERUNG=GRAD I] · AUSGANG	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1158	P912-E2003	f68r1	CELESTIAL	f68r1.37	858	mehrteiliger Sternatlas mit lokalen Zentren	oygy	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	COORDINATE_OR_CATALOGUE_CARD	O+Y+G_LABEL+Y	Y+Y	KOORDINATE/KATALOGEINTRAG BEI mehrteiliger Sternatlas mit lokalen Zentren: [O:STEUERUNG=AUSFÜHRUNG] · POSTEN · [G_LABEL:LOKALSTRUKTUR=VARIANTE] · POSTEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1159	P912-E2004	f69v	CELESTIAL	f69v.1	859	drei getrennte heterogene Himmelsraeder	dair	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	COORDINATE_OR_CATALOGUE_CARD	D_ADDR+AIR	AIR	KOORDINATE/KATALOGEINTRAG BEI drei getrennte heterogene Himmelsraeder: [D_ADDR:LOKALSTRUKTUR=HIER] · BAHN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1160	P912-E2005	f69v	CELESTIAL	f69v.1	860	drei getrennte heterogene Himmelsraeder	cheyky	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	CH+E+Y+K+Y	CH+Y+K+Y	ANWEISUNG BEI drei getrennte heterogene Himmelsraeder: NEHMEN · [E:STEUERUNG=GRAD I] · POSTEN · GEBEN · POSTEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1161	P912-E2006	f69v	CELESTIAL	f69v.1	861	drei getrennte heterogene Himmelsraeder	otaza	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ITINERARY_OR_ADDRESS_CARD	OT+A_ADDR+LOCAL_CHAR_Z+A_ADDR	OT	ADRESSE/FORTSETZUNG BEI drei getrennte heterogene Himmelsraeder: DANACH · [A_ADDR:LOKALSTRUKTUR=HIER] · [LOCAL_CHAR_Z:LOKALSTRUKTUR=VARIANTE] · [A_ADDR:LOKALSTRUKTUR=HIER]	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1162	P912-E2007	f69v	CELESTIAL	f69v.1	862	drei getrennte heterogene Himmelsraeder	sar	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	S+AR	S+AR	ANWEISUNG BEI drei getrennte heterogene Himmelsraeder: WÄHLEN · AUSGANG	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1163	P912-E2008	f69v	CELESTIAL	f69v.1	863	drei getrennte heterogene Himmelsraeder	ar	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	COORDINATE_OR_CATALOGUE_CARD	AR	AR	KOORDINATE/KATALOGEINTRAG BEI drei getrennte heterogene Himmelsraeder: AUSGANG	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1164	P912-E2009	f69v	CELESTIAL	f69v.1	864	drei getrennte heterogene Himmelsraeder	chykar	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	CH+Y+K+AR	CH+Y+K+AR	ANWEISUNG BEI drei getrennte heterogene Himmelsraeder: NEHMEN · POSTEN · GEBEN · AUSGANG	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G407-G1165	P912-E2010	f69v	CELESTIAL	f69v.1	865	drei getrennte heterogene Himmelsraeder	okoirsh	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	ORDERED_INSTRUCTION_CARD	OK+O+LOCAL_CHAR_I+R+SH	OK+R+SH	ANWEISUNG BEI drei getrennte heterogene Himmelsraeder: SETZEN · [O:STEUERUNG=AUSFÜHRUNG] · [LOCAL_CHAR_I:LOKALSTRUKTUR=VARIANTE] · MARKIEREN · HALTEN	GDT513_REMAINING_LOCAL_WORKING_EDITION	COMPLETE_WORKING_COMPONENT_READING	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
