model	surface_chunk	mapping_rank	recipe	recipe_atom_count	support	total_surface_support	support_share	derivation_score	high_confidence_top_mapping	evidence_sources	ambiguity_policy	mapping_scope
OLD26_RUNNING	chorch	2	CH+OR	2	1	5	0.200000	-2.725729	NO	ITERATIVE_EDGE_RESIDUAL:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chorchol	1	CH+OR+OL	3	3	3	1.000000	1.086294	YES	DIRECT_INSERTION_RESIDUAL:1 | ITERATIVE_EDGE_RESIDUAL:2	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chorchols	1	CH+OR+OL+S	4	2	2	1.000000	0.698612	YES	DIRECT_INSERTION_RESIDUAL:1 | ITERATIVE_EDGE_RESIDUAL:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chorcholsal	1	CH+OR+OL+S+AL	5	1	1	1.000000	0.193147	YES	COMPLETE_RECIPE:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chorchy	1	CH+OR+CH+Y	4	2	2	1.000000	0.698612	YES	COMPLETE_RECIPE:2	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chordy	1	CH+OR+DY	3	3	3	1.000000	1.086294	YES	ITERATIVE_EDGE_RESIDUAL:3	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chors	1	CH+OR	2	2	2	1.000000	0.898612	YES	ITERATIVE_EDGE_RESIDUAL:2	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chorsh	1	CH+OR+SH	3	1	1	1.000000	0.393147	YES	ITERATIVE_EDGE_RESIDUAL:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chorshedy	1	CH+OR+SH+E+DY	5	1	1	1.000000	0.193147	YES	COMPLETE_RECIPE:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chos	1	CH+O+S	3	14	18	0.777778	1.905421	YES	COMPLETE_RECIPE:5 | DIRECT_INSERTION_RESIDUAL:2 | ITERATIVE_EDGE_RESIDUAL:7	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chos	2	CH+O	2	2	18	0.111111	-3.495837	NO	ITERATIVE_EDGE_RESIDUAL:2	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chos	3	CH+O+SH	3	2	18	0.111111	-3.595837	NO	ITERATIVE_EDGE_RESIDUAL:2	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chosal	1	CH+O+S+AL	4	2	2	1.000000	0.698612	YES	DIRECT_INSERTION_RESIDUAL:1 | ITERATIVE_EDGE_RESIDUAL:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chosals	1	CH+O+S+AL+S	5	1	1	1.000000	0.193147	YES	COMPLETE_RECIPE:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chosh	1	CH+O+SH	3	3	3	1.000000	1.086294	YES	DIRECT_INSERTION_RESIDUAL:1 | ITERATIVE_EDGE_RESIDUAL:2	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	choshor	1	CH+O+SH+OR	4	2	2	1.000000	0.698612	YES	DIRECT_INSERTION_RESIDUAL:1 | ITERATIVE_EDGE_RESIDUAL:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chot	1	CH+OT	2	25	31	0.806452	2.627874	YES	DIRECT_INSERTION_RESIDUAL:8 | ITERATIVE_EDGE_RESIDUAL:17	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chot	2	OT	1	4	31	0.129032	-2.585948	NO	DIRECT_INSERTION_RESIDUAL:2 | ITERATIVE_EDGE_RESIDUAL:2	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chot	3	CH+OT+CH+E	4	2	31	0.064516	-4.783068	NO	DIRECT_INSERTION_RESIDUAL:1 | ITERATIVE_EDGE_RESIDUAL:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chota	1	CH+OT	2	2	2	1.000000	0.898612	YES	ITERATIVE_EDGE_RESIDUAL:2	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chotaiin	1	OT+AIIN	2	1	1	1.000000	0.493147	YES	COMPLETE_RECIPE:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chotal	1	OT+AL	2	1	1	1.000000	0.493147	YES	COMPLETE_RECIPE:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chotam	1	CH+OT+AM_ADDR	3	2	2	1.000000	0.798612	YES	COMPLETE_RECIPE:2	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chotch	1	CH+OT+CH	3	4	4	1.000000	1.309438	YES	DIRECT_INSERTION_RESIDUAL:1 | ITERATIVE_EDGE_RESIDUAL:3	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chotche	1	CH+OT+CH+E	4	2	2	1.000000	0.698612	YES	DIRECT_INSERTION_RESIDUAL:1 | ITERATIVE_EDGE_RESIDUAL:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chotchey	1	CH+OT+CH+E+Y	5	1	1	1.000000	0.193147	YES	COMPLETE_RECIPE:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chote	1	CH+OT+E	3	2	2	1.000000	0.798612	YES	DIRECT_INSERTION_RESIDUAL:1 | ITERATIVE_EDGE_RESIDUAL:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chotee	1	CH+OT+EE	3	4	4	1.000000	1.309438	YES	DIRECT_INSERTION_RESIDUAL:2 | ITERATIVE_EDGE_RESIDUAL:2	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	choteey	1	CH+OT+EE+Y	4	2	2	1.000000	0.698612	YES	COMPLETE_RECIPE:2	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chotey	1	CH+OT+E+Y	4	1	1	1.000000	0.293147	YES	COMPLETE_RECIPE:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chotol	1	CH+OT+OL	3	1	1	1.000000	0.393147	YES	COMPLETE_RECIPE:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chotom	1	CH+OT+O+M_LOCAL	4	1	1	1.000000	0.293147	YES	COMPLETE_RECIPE:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	choty	1	CH+OT+Y	3	4	4	1.000000	1.309438	YES	COMPLETE_RECIPE:4	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	choy	1	CH+O+Y	3	5	7	0.714286	0.818815	NO	DIRECT_INSERTION_RESIDUAL:2 | ITERATIVE_EDGE_RESIDUAL:3	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	choy	2	HO+Y	2	2	7	0.285714	-1.606914	NO	COMPLETE_RECIPE:2	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chp	1	CH+P	2	21	22	0.954545	2.798002	YES	DIRECT_INSERTION_RESIDUAL:3 | ITERATIVE_EDGE_RESIDUAL:18	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chpc	1	CH+P+CH	3	1	1	1.000000	0.393147	YES	ITERATIVE_EDGE_RESIDUAL:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chpch	1	CH+P+CH	3	2	3	0.666667	-0.012318	NO	DIRECT_INSERTION_RESIDUAL:1 | ITERATIVE_EDGE_RESIDUAL:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chpch	2	CH+P+CHD	3	1	3	0.333333	-1.804077	NO	ITERATIVE_EDGE_RESIDUAL:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chpchd	1	CH+P+CHD	3	3	3	1.000000	1.086294	YES	DIRECT_INSERTION_RESIDUAL:1 | ITERATIVE_EDGE_RESIDUAL:2	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chpchdy	1	CH+P+CHD+Y	4	2	2	1.000000	0.698612	YES	DIRECT_INSERTION_RESIDUAL:1 | ITERATIVE_EDGE_RESIDUAL:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chpchy	1	CH+P+CH+Y	4	1	1	1.000000	0.293147	YES	COMPLETE_RECIPE:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chpor	1	CH+P+OR	3	1	1	1.000000	0.393147	YES	COMPLETE_RECIPE:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chps	1	CH+P	2	14	14	1.000000	2.508050	YES	ITERATIVE_EDGE_RESIDUAL:14	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chpsh	1	CH+P+SH	3	10	10	1.000000	2.097895	YES	DIRECT_INSERTION_RESIDUAL:1 | ITERATIVE_EDGE_RESIDUAL:9	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chpshee	1	CH+P+SH+EE	4	5	5	1.000000	1.391759	YES	ITERATIVE_EDGE_RESIDUAL:5	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chpsheedy	1	CH+P+SH+EE+DY	5	1	1	1.000000	0.193147	YES	COMPLETE_RECIPE:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chpsheey	1	CH+P+SH+EE+Y	5	4	4	1.000000	1.109438	YES	DIRECT_INSERTION_RESIDUAL:1 | ITERATIVE_EDGE_RESIDUAL:3	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chr	1	CH+R	2	3	3	1.000000	1.186294	YES	COMPLETE_RECIPE:1 | DIRECT_INSERTION_RESIDUAL:1 | ITERATIVE_EDGE_RESIDUAL:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chs	1	CH+S	2	33	33	1.000000	3.326361	YES	COMPLETE_RECIPE:1 | DIRECT_INSERTION_RESIDUAL:4 | ITERATIVE_EDGE_RESIDUAL:28	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chsdy	1	CH+S+DY	3	1	2	0.500000	-0.993147	NO	COMPLETE_RECIPE:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chsdy	2	CHD+S+DY	3	1	2	0.500000	-0.993147	NO	ITERATIVE_EDGE_RESIDUAL:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chsed	1	CH+S+E+D_ADDR	4	2	3	0.666667	-0.112318	NO	DIRECT_INSERTION_RESIDUAL:1 | ITERATIVE_EDGE_RESIDUAL:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chsed	2	D_ADDR+CH+S+E	4	1	3	0.333333	-1.904077	NO	DIRECT_INSERTION_RESIDUAL:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chso	1	CH+S+O	3	1	1	1.000000	0.393147	YES	ITERATIVE_EDGE_RESIDUAL:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chsy	1	CH+S+Y	3	19	19	1.000000	2.695732	YES	ITERATIVE_EDGE_RESIDUAL:19	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chsyc	1	CH+S+Y+CH	4	7	7	1.000000	1.679442	YES	ITERATIVE_EDGE_RESIDUAL:7	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chsyckh	1	CH+S+Y+CH+K	5	3	3	1.000000	0.886294	YES	ITERATIVE_EDGE_RESIDUAL:3	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chsyckhe	1	CH+S+Y+CH+K+E	6	8	8	1.000000	1.597225	YES	ITERATIVE_EDGE_RESIDUAL:8	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chsyckheol	1	CH+S+Y+CH+K+E+OL	7	3	4	0.750000	0.110930	YES	DIRECT_INSERTION_RESIDUAL:1 | ITERATIVE_EDGE_RESIDUAL:2	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chsyckheol	2	OL+CH+S+Y+CH+K+E	7	1	4	0.250000	-2.779442	NO	DIRECT_INSERTION_RESIDUAL:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	cht	1	CH+T	2	24	26	0.923077	2.858790	YES	DIRECT_INSERTION_RESIDUAL:5 | ITERATIVE_EDGE_RESIDUAL:19	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chtaii	1	CH+AIIN	2	1	1	1.000000	0.493147	YES	COMPLETE_RECIPE:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chtaiin	1	CH+T+AIIN	3	1	1	1.000000	0.393147	YES	COMPLETE_RECIPE:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chtal	1	CH+T+AL	3	1	1	1.000000	0.393147	YES	COMPLETE_RECIPE:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chtc	1	CH+T+CH	3	1	1	1.000000	0.393147	YES	ITERATIVE_EDGE_RESIDUAL:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chtch	1	CH+T+CH	3	2	2	1.000000	0.798612	YES	DIRECT_INSERTION_RESIDUAL:1 | ITERATIVE_EDGE_RESIDUAL:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chtchor	1	CH+T+CH+OR	4	1	1	1.000000	0.293147	YES	COMPLETE_RECIPE:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chte	1	CH+T+E	3	13	13	1.000000	2.339057	YES	ITERATIVE_EDGE_RESIDUAL:13	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chted	1	CH+T+E+D_ADDR	4	11	11	1.000000	2.084907	YES	ITERATIVE_EDGE_RESIDUAL:11	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chtedy	1	CH+T+E+D_ADDR+Y	5	9	9	1.000000	1.802585	YES	ITERATIVE_EDGE_RESIDUAL:9	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chtedyt	1	CH+T+E+D_ADDR+Y+T	6	4	4	1.000000	1.009438	YES	ITERATIVE_EDGE_RESIDUAL:4	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chtedytar	1	CH+T+E+D_ADDR+Y+T+AR	7	3	3	1.000000	0.686294	YES	DIRECT_INSERTION_RESIDUAL:1 | ITERATIVE_EDGE_RESIDUAL:2	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chtee	1	CH+T+EE	3	2	2	1.000000	0.798612	YES	DIRECT_INSERTION_RESIDUAL:1 | ITERATIVE_EDGE_RESIDUAL:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chteey	1	CH+T+EE+Y	4	1	1	1.000000	0.293147	YES	COMPLETE_RECIPE:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chteo	1	CH+T+E+O	4	2	2	1.000000	0.698612	YES	DIRECT_INSERTION_RESIDUAL:1 | ITERATIVE_EDGE_RESIDUAL:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chteos	1	CH+T+E+O+S	5	1	1	1.000000	0.193147	YES	COMPLETE_RECIPE:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chto	1	CH+T+O	3	2	2	1.000000	0.798612	YES	DIRECT_INSERTION_RESIDUAL:1 | ITERATIVE_EDGE_RESIDUAL:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chtor	1	CH+T+OR	3	1	1	1.000000	0.393147	YES	COMPLETE_RECIPE:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chtos	1	CH+T+O+S	4	1	1	1.000000	0.293147	YES	COMPLETE_RECIPE:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chty	1	CH+T+Y	3	1	1	1.000000	0.393147	YES	COMPLETE_RECIPE:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chy	1	CH+Y	2	102	189	0.539683	3.201181	NO	DIRECT_INSERTION_RESIDUAL:18 | ITERATIVE_EDGE_RESIDUAL:84	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chy	2	Y	1	86	189	0.455026	2.791109	NO	COMPLETE_RECIPE:21 | DIRECT_INSERTION_RESIDUAL:16 | ITERATIVE_EDGE_RESIDUAL:49	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chyk	1	CH+Y+K	3	11	14	0.785714	1.702583	YES	DIRECT_INSERTION_RESIDUAL:1 | ITERATIVE_EDGE_RESIDUAL:10	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chyk	2	K+CH+Y	3	1	14	0.071429	-4.884967	NO	DIRECT_INSERTION_RESIDUAL:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chyk	3	Y+K	2	1	14	0.071429	-4.784967	NO	ITERATIVE_EDGE_RESIDUAL:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chyk	4	Y+K+CH	3	1	14	0.071429	-4.884967	NO	DIRECT_INSERTION_RESIDUAL:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chykald	1	OK+AL	2	1	1	1.000000	0.493147	YES	COMPLETE_RECIPE:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chykc	1	Y+K+CH	3	1	1	1.000000	0.393147	YES	ITERATIVE_EDGE_RESIDUAL:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chykch	1	Y+K+CH	3	2	3	0.666667	-0.012318	NO	DIRECT_INSERTION_RESIDUAL:1 | ITERATIVE_EDGE_RESIDUAL:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chykch	2	K+CH+Y	3	1	3	0.333333	-1.804077	NO	DIRECT_INSERTION_RESIDUAL:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chykchy	1	Y+K+CH+Y	4	1	1	1.000000	0.293147	YES	COMPLETE_RECIPE:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chyke	1	CH+Y+K+E	4	2	2	1.000000	0.698612	YES	DIRECT_INSERTION_RESIDUAL:1 | ITERATIVE_EDGE_RESIDUAL:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chykey	1	CH+Y+K+E+Y	5	1	1	1.000000	0.193147	YES	COMPLETE_RECIPE:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chykol	1	CH+Y+K+OL	4	6	6	1.000000	1.545910	YES	DIRECT_INSERTION_RESIDUAL:1 | ITERATIVE_EDGE_RESIDUAL:5	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chykoly	1	CH+Y+K+OL+Y	5	3	3	1.000000	0.886294	YES	ITERATIVE_EDGE_RESIDUAL:3	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chyp	1	CH+Y+P	3	5	6	0.833333	1.127116	YES	DIRECT_INSERTION_RESIDUAL:1 | ITERATIVE_EDGE_RESIDUAL:4	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chyp	2	Y+P+CH	3	1	6	0.166667	-3.190372	NO	DIRECT_INSERTION_RESIDUAL:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chypc	1	CH+Y+P+CH	4	1	1	1.000000	0.293147	YES	ITERATIVE_EDGE_RESIDUAL:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chypch	1	CH+Y+P+CH	4	2	2	1.000000	0.698612	YES	DIRECT_INSERTION_RESIDUAL:1 | ITERATIVE_EDGE_RESIDUAL:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chypcha	1	CH+Y+P+CH	4	1	1	1.000000	0.293147	YES	ITERATIVE_EDGE_RESIDUAL:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chypcham	1	CH+Y+P+CH+AM_ADDR	5	1	1	1.000000	0.193147	YES	COMPLETE_RECIPE:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chys	1	CH+Y+S	3	2	2	1.000000	0.798612	YES	ITERATIVE_EDGE_RESIDUAL:2	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chyt	1	CH+Y+T	3	3	3	1.000000	1.086294	YES	DIRECT_INSERTION_RESIDUAL:1 | ITERATIVE_EDGE_RESIDUAL:2	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	chytaiin	1	CH+Y+T+AIIN	4	2	2	1.000000	0.698612	YES	DIRECT_INSERTION_RESIDUAL:1 | ITERATIVE_EDGE_RESIDUAL:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	ck	1	CH+K	2	143	167	0.856287	4.459515	YES	ITERATIVE_EDGE_RESIDUAL:143	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	ck	2	K	1	24	167	0.143713	-0.761004	NO	ITERATIVE_EDGE_RESIDUAL:24	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	ckh	1	CH+K	2	306	354	0.864407	5.235424	YES	DIRECT_INSERTION_RESIDUAL:57 | ITERATIVE_EDGE_RESIDUAL:249	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	ckh	2	K	1	28	354	0.079096	-1.806889	NO	DIRECT_INSERTION_RESIDUAL:1 | ITERATIVE_EDGE_RESIDUAL:27	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	ckhal	1	CH+K+AL	3	7	7	1.000000	1.779442	YES	COMPLETE_RECIPE:1 | DIRECT_INSERTION_RESIDUAL:2 | ITERATIVE_EDGE_RESIDUAL:4	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	ckhar	1	CH+K+AR	3	1	1	1.000000	0.393147	YES	COMPLETE_RECIPE:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	ckhd	1	CH+K+D_ADDR	3	11	13	0.846154	1.850798	YES	DIRECT_INSERTION_RESIDUAL:1 | ITERATIVE_EDGE_RESIDUAL:10	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	ckhd	2	CH+CH+K+D_ADDR	4	2	13	0.153846	-3.044992	NO	DIRECT_INSERTION_RESIDUAL:2	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	ckhdy	1	CH+K+D_ADDR+Y	4	8	8	1.000000	1.797225	YES	DIRECT_INSERTION_RESIDUAL:3 | ITERATIVE_EDGE_RESIDUAL:5	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	ckhe	1	CH+K+E	3	81	93	0.870968	3.830419	YES	DIRECT_INSERTION_RESIDUAL:9 | ITERATIVE_EDGE_RESIDUAL:72	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	ckhear	1	CH+K+E+AR	4	1	1	1.000000	0.293147	YES	ITERATIVE_EDGE_RESIDUAL:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	ckhed	1	CH+K+E	3	1	1	1.000000	0.393147	YES	DIRECT_INSERTION_RESIDUAL:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	ckhedy	1	CH+K+E+DY	4	11	12	0.916667	1.910884	YES	DIRECT_INSERTION_RESIDUAL:5 | ITERATIVE_EDGE_RESIDUAL:6	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	ckhedy	2	CH+K+E+Y	4	1	12	0.083333	-4.676666	NO	DIRECT_INSERTION_RESIDUAL:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	ckheed	1	CH+K+E+Y	4	2	2	1.000000	0.698612	YES	DIRECT_INSERTION_RESIDUAL:1 | ITERATIVE_EDGE_RESIDUAL:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	ckheol	1	CH+K+E+OL	4	15	15	1.000000	2.372589	YES	ITERATIVE_EDGE_RESIDUAL:15	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	ckhey	1	CH+K+E+Y	4	37	37	1.000000	3.237586	YES	COMPLETE_RECIPE:4 | DIRECT_INSERTION_RESIDUAL:16 | ITERATIVE_EDGE_RESIDUAL:17	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	ckho	1	CH+K+O	3	4	9	0.444444	-0.312423	NO	COMPLETE_RECIPE:1 | DIRECT_INSERTION_RESIDUAL:1 | ITERATIVE_EDGE_RESIDUAL:2	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	ckho	2	CARRIER_Q+O+CH+K	4	3	9	0.333333	-1.210930	NO	DIRECT_INSERTION_RESIDUAL:3	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	ckho	3	K+O	2	2	9	0.222222	-2.109543	NO	DIRECT_INSERTION_RESIDUAL:1 | ITERATIVE_EDGE_RESIDUAL:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	ckhody	1	CH+K+O+DY	4	3	3	1.000000	0.986294	YES	COMPLETE_RECIPE:1 | ITERATIVE_EDGE_RESIDUAL:2	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	ckhol	1	CH+K+OL	3	6	8	0.750000	1.070546	YES	COMPLETE_RECIPE:3 | ITERATIVE_EDGE_RESIDUAL:3	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	ckhol	2	K+OL	2	2	8	0.250000	-1.873976	NO	DIRECT_INSERTION_RESIDUAL:1 | ITERATIVE_EDGE_RESIDUAL:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	ckhor	1	CH+K+OR	3	1	1	1.000000	0.393147	YES	COMPLETE_RECIPE:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	ckhy	1	CH+K+Y	3	80	106	0.754717	3.531624	YES	COMPLETE_RECIPE:2 | DIRECT_INSERTION_RESIDUAL:13 | ITERATIVE_EDGE_RESIDUAL:65	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	ckhy	2	K+Y	2	26	106	0.245283	0.285152	NO	DIRECT_INSERTION_RESIDUAL:2 | ITERATIVE_EDGE_RESIDUAL:24	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	ckhyd	1	CH+K+Y+D_ADDR	4	2	2	1.000000	0.698612	YES	DIRECT_INSERTION_RESIDUAL:1 | ITERATIVE_EDGE_RESIDUAL:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	ckhyds	1	CH+K+Y+D_ADDR+S	5	1	1	1.000000	0.193147	YES	COMPLETE_RECIPE:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	cp	1	CH+P	2	52	52	1.000000	3.770292	YES	ITERATIVE_EDGE_RESIDUAL:52	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	cph	1	CH+P	2	79	83	0.951807	4.083241	YES	DIRECT_INSERTION_RESIDUAL:12 | ITERATIVE_EDGE_RESIDUAL:67	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	cphal	1	CH+P+AL	3	1	1	1.000000	0.393147	YES	COMPLETE_RECIPE:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	cphaldy	1	CH+P+AL+DY	4	1	1	1.000000	0.293147	YES	COMPLETE_RECIPE:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	cphar	1	CH+P+AR	3	1	1	1.000000	0.393147	YES	COMPLETE_RECIPE:1	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	cphd	1	CH+P	2	2	3	0.666667	0.087682	NO	ITERATIVE_EDGE_RESIDUAL:2	NONE	GENERAL_RUNNING_COMPILER
OLD26_RUNNING	cphd	2	CH+CH+P	3	1	3	0.333333	-1.804077	NO	DIRECT_INSERTION_RESIDUAL:1	NONE	GENERAL_RUNNING_COMPILER
