page	locus	section	language	hand	token_count	unknown_tokens	complete_v48	target_count	target_ordinals	target_surfaces	zl3b_line	v99r3_token_glosses_de	v99r4_token_glosses_de	v99r3_target_glosses_de	v99r4_target_glosses_de	v99r3_render_de	v99r4_render_de	old_slash_occurrences	new_slash_occurrences	old_standalone_oder_occurrences	new_standalone_oder_occurrences	old_casefold_menge_occurrences	new_casefold_menge_occurrences	non_target_cells_unchanged	exact_tokens_and_ordinals_retained
f6v	f6v.15	H	A	1	7	0	1	1	6	ain	chockhy s or chy s ain ar	Arzneikompositum im Trockenansatz am Gradanfang | Samen-/Saatgutposten | Drogenportion | trocken am Anfang des Grades | Samen-/Saatgutposten | Menge-/Klassenwert II | Drogenfraktion I	Arzneikompositum im Trockenansatz am Gradanfang | Samen-/Saatgutposten | Drogenportion | trocken am Anfang des Grades | Samen-/Saatgutposten | Wertstufe II | Drogenfraktion I	Menge-/Klassenwert II	Wertstufe II	Arzneikompositum im Trockenansatz am Gradanfang; Samen-/Saatgutposten; Drogenportion; trocken am Anfang des Grades; Samen-/Saatgutposten; Menge-/Klassenwert II; Drogenfraktion I	Arzneikompositum im Trockenansatz am Gradanfang; Samen-/Saatgutposten; Drogenportion; trocken am Anfang des Grades; Samen-/Saatgutposten; Wertstufe II; Drogenfraktion I	1	0	0	0	1	0	6	1
f6v	f6v.7	H	A	1	5	0	1	1	4	cthol	ychos ychol daiin cthol dol	trockne hiervon eine Ansatzcharge | trockne hiervon den Drogenstoff | Qualitätsgrad III | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | Materialmaß	trockne hiervon eine Ansatzcharge | trockne hiervon den Drogenstoff | Qualitätsgrad III | Pflanzendrogenstoff | Materialmaß	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	Pflanzendrogenstoff	trockne hiervon eine Ansatzcharge; trockne hiervon den Drogenstoff; Qualitätsgrad III; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge; Materialmaß	trockne hiervon eine Ansatzcharge; trockne hiervon den Drogenstoff; Qualitätsgrad III; Pflanzendrogenstoff; Materialmaß	0	0	1	0	0	0	4	1
f6v	f6v.9	H	A	1	5	0	1	1	4	cthom	oeeo dal chor cthom s	zweiter Mazerationsansatz | abgemessene Rohstoffmenge I | Pflanzen-/Reproduktionsteil | eine Handvoll Blatt- oder Krautansatz | Samen-/Saatgutposten	zweiter Mazerationsansatz | abgemessene Rohstoffmenge I | Pflanzen-/Reproduktionsteil | eine Handvoll Pflanzenansatz | Samen-/Saatgutposten	eine Handvoll Blatt- oder Krautansatz	eine Handvoll Pflanzenansatz	zweiter Mazerationsansatz; abgemessene Rohstoffmenge I; Pflanzen-/Reproduktionsteil; eine Handvoll Blatt- oder Krautansatz; Samen-/Saatgutposten	zweiter Mazerationsansatz; abgemessene Rohstoffmenge I; Pflanzen-/Reproduktionsteil; eine Handvoll Pflanzenansatz; Samen-/Saatgutposten	0	0	1	0	0	0	4	1
f75r	f75r.15	B	B	2	10	0	1	2	4|6	saiin|sol	sain qokain qolkeeoly saiin chedy sol or shedy okchdy qoky	Saatgut, Typ/Charge II | heiß, Grad II | erhitzte Drogenbasis; danach abseihen | Samen/Saatgut, Typ/Charge III | trocken in der Mitte des Grades, abgeschlossen | Samenmaterial/Saatgut | Drogenportion | feucht in der Mitte des Grades, abgeschlossen | heiß-trockener Ansatz am Anfang des Grades, abgeschlossen | heiß am Anfang des Grades	Saatgut, Typ/Charge II | heiß, Grad II | erhitzte Drogenbasis; danach abseihen | Samencharge III | trocken in der Mitte des Grades, abgeschlossen | Samenmaterial | Drogenportion | feucht in der Mitte des Grades, abgeschlossen | heiß-trockener Ansatz am Anfang des Grades, abgeschlossen | heiß am Anfang des Grades	Samen/Saatgut, Typ/Charge III | Samenmaterial/Saatgut	Samencharge III | Samenmaterial	Saatgut, Typ/Charge II; heiß, Grad II; erhitzte Drogenbasis; danach abseihen; Samen/Saatgut, Typ/Charge III; trocken in der Mitte des Grades, abgeschlossen; Samenmaterial/Saatgut; Drogenportion; feucht in der Mitte des Grades, abgeschlossen; heiß-trockener Ansatz am Anfang des Grades, abgeschlossen; heiß am Anfang des Grades	Saatgut, Typ/Charge II; heiß, Grad II; erhitzte Drogenbasis; danach abseihen; Samencharge III; trocken in der Mitte des Grades, abgeschlossen; Samenmaterial; Drogenportion; feucht in der Mitte des Grades, abgeschlossen; heiß-trockener Ansatz am Anfang des Grades, abgeschlossen; heiß am Anfang des Grades	2	0	0	0	0	0	8	1
f75r	f75r.18	B	B	2	9	0	1	1	1	sol	sol sheedy qol shedy qol otain char sar oly	Samenmaterial/Saatgut | feucht am Ende des Grades, abgeschlossen | Drogenstoff zugeben | feucht in der Mitte des Grades, abgeschlossen | Drogenstoff zugeben | kalt im Zubereitungsrahmen, Grad II | Trockenfraktion I | Samenfraktion I | abseihen	Samenmaterial | feucht am Ende des Grades, abgeschlossen | Drogenstoff zugeben | feucht in der Mitte des Grades, abgeschlossen | Drogenstoff zugeben | kalt im Zubereitungsrahmen, Grad II | Trockenfraktion I | Samenfraktion I | abseihen	Samenmaterial/Saatgut	Samenmaterial	Samenmaterial/Saatgut; feucht am Ende des Grades, abgeschlossen; Drogenstoff zugeben; feucht in der Mitte des Grades, abgeschlossen; Drogenstoff zugeben; kalt im Zubereitungsrahmen, Grad II; Trockenfraktion I; Samenfraktion I; abseihen	Samenmaterial; feucht am Ende des Grades, abgeschlossen; Drogenstoff zugeben; feucht in der Mitte des Grades, abgeschlossen; Drogenstoff zugeben; kalt im Zubereitungsrahmen, Grad II; Trockenfraktion I; Samenfraktion I; abseihen	1	0	0	0	0	0	8	1
f75r	f75r.28	B	B	2	11	0	1	3	4|6|11	sol|shecthy|lolchedy	tchedy pchedy qokeey sol oldair shecthy qol l sheedy qokeedy lolchedy	kalt und trocken in der Mitte des Grades, abgeschlossen | getrocknetes Pulver | heiß am Ende des Grades | Samenmaterial/Saatgut | zweite abgemessene Holzrohstofffraktion im Ansatz | feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut | Drogenstoff zugeben | Pfund / Gewichtseinheit | feucht am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | getrockneter Drogenholzstoff/-ansatz	kalt und trocken in der Mitte des Grades, abgeschlossen | getrocknetes Pulver | heiß am Ende des Grades | Samenmaterial | zweite abgemessene Holzrohstofffraktion im Ansatz | feuchtes Pflanzenmaterial | Drogenstoff zugeben | Pfund / Gewichtseinheit | feucht am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | getrockneter Holzdrogenansatz	Samenmaterial/Saatgut | feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut | getrockneter Drogenholzstoff/-ansatz	Samenmaterial | feuchtes Pflanzenmaterial | getrockneter Holzdrogenansatz	kalt und trocken in der Mitte des Grades, abgeschlossen; getrocknetes Pulver; heiß am Ende des Grades; Samenmaterial/Saatgut; zweite abgemessene Holzrohstofffraktion im Ansatz; feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut; Drogenstoff zugeben; Pfund / Gewichtseinheit; feucht am Ende des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; getrockneter Drogenholzstoff/-ansatz	kalt und trocken in der Mitte des Grades, abgeschlossen; getrocknetes Pulver; heiß am Ende des Grades; Samenmaterial; zweite abgemessene Holzrohstofffraktion im Ansatz; feuchtes Pflanzenmaterial; Drogenstoff zugeben; Pfund / Gewichtseinheit; feucht am Ende des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; getrockneter Holzdrogenansatz	3	0	0	0	0	0	8	1
f75r	f75r.31	B	B	2	9	0	1	1	9	daldy	dshedy qokey chckhy qokar shedy chey qoked qokedy daldy	weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab | heiß in der Mitte des Grades | Arzneikompositum: trocken, Gradanfang | heiße Drogenfraktion I | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades | bis zur Mittelstufe erhitzen und abschließen | heiß in der Mitte des Grades, abgeschlossen | abgemessene Rohstoffmenge I, abgeschlossen	weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab | heiß in der Mitte des Grades | Arzneikompositum: trocken, Gradanfang | heiße Drogenfraktion I | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades | bis zur Mittelstufe erhitzen und abschließen | heiß in der Mitte des Grades, abgeschlossen | abgewogener Rohstoffposten I, abgeschlossen	abgemessene Rohstoffmenge I, abgeschlossen	abgewogener Rohstoffposten I, abgeschlossen	weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab; heiß in der Mitte des Grades; Arzneikompositum: trocken, Gradanfang; heiße Drogenfraktion I; feucht in der Mitte des Grades, abgeschlossen; trocken in der Mitte des Grades; bis zur Mittelstufe erhitzen und abschließen; heiß in der Mitte des Grades, abgeschlossen; abgemessene Rohstoffmenge I, abgeschlossen	weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab; heiß in der Mitte des Grades; Arzneikompositum: trocken, Gradanfang; heiße Drogenfraktion I; feucht in der Mitte des Grades, abgeschlossen; trocken in der Mitte des Grades; bis zur Mittelstufe erhitzen und abschließen; heiß in der Mitte des Grades, abgeschlossen; abgewogener Rohstoffposten I, abgeschlossen	0	0	0	0	1	0	8	1
f75r	f75r.48	B	B	2	2	0	1	1	1	daly	daly ychey	abgemessene Rohstoffmenge I, Grundform | trockne hiervon bis zur Mittelstufe und schließe ab	abgewogener Rohstoffposten I, Grundform | trockne hiervon bis zur Mittelstufe und schließe ab	abgemessene Rohstoffmenge I, Grundform	abgewogener Rohstoffposten I, Grundform	abgemessene Rohstoffmenge I, Grundform; trockne hiervon bis zur Mittelstufe und schließe ab	abgewogener Rohstoffposten I, Grundform; trockne hiervon bis zur Mittelstufe und schließe ab	0	0	0	0	1	0	1	1
f75r	f75r.49	B	B	2	2	0	1	1	2	dara	sols dara	fertige Salzspecies | eine gleiche Menge der ersten Fraktion	fertige Salzspecies | einen gleich großen Teil des Drogenanteils I abmessen	eine gleiche Menge der ersten Fraktion	einen gleich großen Teil des Drogenanteils I abmessen	fertige Salzspecies; eine gleiche Menge der ersten Fraktion	fertige Salzspecies; einen gleich großen Teil des Drogenanteils I abmessen	0	0	0	0	1	0	1	1
f75r	f75r.5	B	B	2	10	0	1	1	6	ain	shey kar chey ckhey r ain ol olsheedy qokeey qoky	feucht in der Mitte des Grades | heiße Drogenfraktion I | trocken in der Mitte des Grades | Arzneikompositum in der Gradmitte | Wurzel | Menge-/Klassenwert II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | vollständig eingeweichtes Drogenmaterial, fertig | heiß am Ende des Grades | heiß am Anfang des Grades	feucht in der Mitte des Grades | heiße Drogenfraktion I | trocken in der Mitte des Grades | Arzneikompositum in der Gradmitte | Wurzel | Wertstufe II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | vollständig eingeweichtes Drogenmaterial, fertig | heiß am Ende des Grades | heiß am Anfang des Grades	Menge-/Klassenwert II	Wertstufe II	feucht in der Mitte des Grades; heiße Drogenfraktion I; trocken in der Mitte des Grades; Arzneikompositum in der Gradmitte; Wurzel; Menge-/Klassenwert II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; vollständig eingeweichtes Drogenmaterial, fertig; heiß am Ende des Grades; heiß am Anfang des Grades	feucht in der Mitte des Grades; heiße Drogenfraktion I; trocken in der Mitte des Grades; Arzneikompositum in der Gradmitte; Wurzel; Wertstufe II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; vollständig eingeweichtes Drogenmaterial, fertig; heiß am Ende des Grades; heiß am Anfang des Grades	1	0	0	0	1	0	9	1
f75r	f75r.9	B	B	2	9	0	1	1	2	chcthy	qokchdy chcthy lo qokedy qokan checkhy qokar olchedy sal	heiß und trocken am Anfang des Grades, abgeschlossen | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | Holzabsud | heiß in der Mitte des Grades, abgeschlossen | heiß im qo-Rahmen, Grad I | trockenes Arzneikompositum am Gradanfang | heiße Drogenfraktion I | Holzdroge im Ansatz fertig getrocknet | Saat-Rohstoff I	heiß und trocken am Anfang des Grades, abgeschlossen | trockenes Pflanzenmaterial | Holzabsud | heiß in der Mitte des Grades, abgeschlossen | heiß im qo-Rahmen, Grad I | trockenes Arzneikompositum am Gradanfang | heiße Drogenfraktion I | Holzdroge im Ansatz fertig getrocknet | Saat-Rohstoff I	trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	trockenes Pflanzenmaterial	heiß und trocken am Anfang des Grades, abgeschlossen; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; Holzabsud; heiß in der Mitte des Grades, abgeschlossen; heiß im qo-Rahmen, Grad I; trockenes Arzneikompositum am Gradanfang; heiße Drogenfraktion I; Holzdroge im Ansatz fertig getrocknet; Saat-Rohstoff I	heiß und trocken am Anfang des Grades, abgeschlossen; trockenes Pflanzenmaterial; Holzabsud; heiß in der Mitte des Grades, abgeschlossen; heiß im qo-Rahmen, Grad I; trockenes Arzneikompositum am Gradanfang; heiße Drogenfraktion I; Holzdroge im Ansatz fertig getrocknet; Saat-Rohstoff I	1	0	0	0	0	0	8	1
f75v	f75v.12	B	B	2	14	0	1	1	8	sol	qokedy rshey qol chey ol chey keed sol key dy kedy qokal dar oly	heiß in der Mitte des Grades, abgeschlossen | eingeweichte Wurzel, Form I | Drogenstoff zugeben | trocken in der Mitte des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken in der Mitte des Grades | Erhitzung bis Endstufe abgeschlossen | Samenmaterial/Saatgut | heiß in der Mitte des Grades | Qualitäts-/Wertfeld geschlossen | heiß in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | abgemessene Fraktion I | abseihen	heiß in der Mitte des Grades, abgeschlossen | eingeweichte Wurzel, Form I | Drogenstoff zugeben | trocken in der Mitte des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken in der Mitte des Grades | Erhitzung bis Endstufe abgeschlossen | Samenmaterial | heiß in der Mitte des Grades | Qualitäts-/Wertfeld geschlossen | heiß in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | abgemessene Fraktion I | abseihen	Samenmaterial/Saatgut	Samenmaterial	heiß in der Mitte des Grades, abgeschlossen; eingeweichte Wurzel, Form I; Drogenstoff zugeben; trocken in der Mitte des Grades; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken in der Mitte des Grades; Erhitzung bis Endstufe abgeschlossen; Samenmaterial/Saatgut; heiß in der Mitte des Grades; Qualitäts-/Wertfeld geschlossen; heiß in der Mitte des Grades, abgeschlossen; Rohstoffklasse I, heiß am Gradanfang; abgemessene Fraktion I; abseihen	heiß in der Mitte des Grades, abgeschlossen; eingeweichte Wurzel, Form I; Drogenstoff zugeben; trocken in der Mitte des Grades; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken in der Mitte des Grades; Erhitzung bis Endstufe abgeschlossen; Samenmaterial; heiß in der Mitte des Grades; Qualitäts-/Wertfeld geschlossen; heiß in der Mitte des Grades, abgeschlossen; Rohstoffklasse I, heiß am Gradanfang; abgemessene Fraktion I; abseihen	1	0	0	0	0	0	13	1
f75v	f75v.13	B	B	2	11	0	1	1	7	sshedy	ocheain cheedy qokal dain sheeky qoky sshedy tedy otedy tedy taral	zwei Teile Ansatz bis zur Mittelstufe trocknen | trocken am Ende des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | Grad-/Maßwert II | vollständig einweichen, erhitzen und abschließen | heiß am Anfang des Grades | eingeweichte Samen/Saat | kalt in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | kalte Rohdrogenfraktion I	zwei Teile Ansatz bis zur Mittelstufe trocknen | trocken am Ende des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | Grad-/Maßwert II | vollständig einweichen, erhitzen und abschließen | heiß am Anfang des Grades | eingeweichte Samen | kalt in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | kalte Rohdrogenfraktion I	eingeweichte Samen/Saat	eingeweichte Samen	zwei Teile Ansatz bis zur Mittelstufe trocknen; trocken am Ende des Grades, abgeschlossen; Rohstoffklasse I, heiß am Gradanfang; Grad-/Maßwert II; vollständig einweichen, erhitzen und abschließen; heiß am Anfang des Grades; eingeweichte Samen/Saat; kalt in der Mitte des Grades, abgeschlossen; kalter Ansatz in der Mitte des Grades, abgeschlossen; kalt in der Mitte des Grades, abgeschlossen; kalte Rohdrogenfraktion I	zwei Teile Ansatz bis zur Mittelstufe trocknen; trocken am Ende des Grades, abgeschlossen; Rohstoffklasse I, heiß am Gradanfang; Grad-/Maßwert II; vollständig einweichen, erhitzen und abschließen; heiß am Anfang des Grades; eingeweichte Samen; kalt in der Mitte des Grades, abgeschlossen; kalter Ansatz in der Mitte des Grades, abgeschlossen; kalt in der Mitte des Grades, abgeschlossen; kalte Rohdrogenfraktion I	1	0	0	0	0	0	10	1
f75v	f75v.17	B	B	2	9	0	1	1	7	saiin	sal shed ykain qokain sheckhy ld saiin ckhy lshedy	Saat-Rohstoff I | Einweichen bis zur mittleren Stufe abschließen | erhitze hiervon auf Stufe II | heiß, Grad II | feuchtes Arzneikompositum am Gradanfang | Holzdrogenposten abschließen | Samen/Saatgut, Typ/Charge III | Arzneikompositum am Gradanfang | eingeweichtes Drogenholz	Saat-Rohstoff I | Einweichen bis zur mittleren Stufe abschließen | erhitze hiervon auf Stufe II | heiß, Grad II | feuchtes Arzneikompositum am Gradanfang | Holzdrogenposten abschließen | Samencharge III | Arzneikompositum am Gradanfang | eingeweichtes Drogenholz	Samen/Saatgut, Typ/Charge III	Samencharge III	Saat-Rohstoff I; Einweichen bis zur mittleren Stufe abschließen; erhitze hiervon auf Stufe II; heiß, Grad II; feuchtes Arzneikompositum am Gradanfang; Holzdrogenposten abschließen; Samen/Saatgut, Typ/Charge III; Arzneikompositum am Gradanfang; eingeweichtes Drogenholz	Saat-Rohstoff I; Einweichen bis zur mittleren Stufe abschließen; erhitze hiervon auf Stufe II; heiß, Grad II; feuchtes Arzneikompositum am Gradanfang; Holzdrogenposten abschließen; Samencharge III; Arzneikompositum am Gradanfang; eingeweichtes Drogenholz	1	0	0	0	0	0	8	1
f75v	f75v.22	B	B	2	1	0	1	1	1	daldy	daldy	abgemessene Rohstoffmenge I, abgeschlossen	abgewogener Rohstoffposten I, abgeschlossen	abgemessene Rohstoffmenge I, abgeschlossen	abgewogener Rohstoffposten I, abgeschlossen	abgemessene Rohstoffmenge I, abgeschlossen	abgewogener Rohstoffposten I, abgeschlossen	0	0	0	0	1	0	0	1
f75v	f75v.32	B	B	2	1	0	1	1	1	daldy	daldy	abgemessene Rohstoffmenge I, abgeschlossen	abgewogener Rohstoffposten I, abgeschlossen	abgemessene Rohstoffmenge I, abgeschlossen	abgewogener Rohstoffposten I, abgeschlossen	abgemessene Rohstoffmenge I, abgeschlossen	abgewogener Rohstoffposten I, abgeschlossen	0	0	0	0	1	0	0	1
f75v	f75v.67	B	B	2	4	0	1	1	1	ykeedy	ykeedy qokain otain shety	Eintrag/Bezug: heiß am Gradende, abgeschlossen | heiß, Grad II | kalt im Zubereitungsrahmen, Grad II | feucht-kalt ansetzen	Eintrag: heiß am Gradende, abgeschlossen | heiß, Grad II | kalt im Zubereitungsrahmen, Grad II | feucht-kalt ansetzen	Eintrag/Bezug: heiß am Gradende, abgeschlossen	Eintrag: heiß am Gradende, abgeschlossen	Eintrag/Bezug: heiß am Gradende, abgeschlossen; heiß, Grad II; kalt im Zubereitungsrahmen, Grad II; feucht-kalt ansetzen	Eintrag: heiß am Gradende, abgeschlossen; heiß, Grad II; kalt im Zubereitungsrahmen, Grad II; feucht-kalt ansetzen	1	0	0	0	0	0	3	1
f75v	f75v.68	B	B	2	6	0	1	1	2	cthey	o cthey shedy otol chckhey ldy	Krautzubereitung, Form I | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | feucht in der Mitte des Grades, abgeschlossen | kaltes Zubereitungsgut | Arzneikompositum: trocken, Gradmitte | Holzdroge, fertig aufbereitet	Krautzubereitung, Form I | Pflanzendroge, Form I | feucht in der Mitte des Grades, abgeschlossen | kaltes Zubereitungsgut | Arzneikompositum: trocken, Gradmitte | Holzdroge, fertig aufbereitet	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	Pflanzendroge, Form I	Krautzubereitung, Form I; CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I; feucht in der Mitte des Grades, abgeschlossen; kaltes Zubereitungsgut; Arzneikompositum: trocken, Gradmitte; Holzdroge, fertig aufbereitet	Krautzubereitung, Form I; Pflanzendroge, Form I; feucht in der Mitte des Grades, abgeschlossen; kaltes Zubereitungsgut; Arzneikompositum: trocken, Gradmitte; Holzdroge, fertig aufbereitet	1	0	0	0	0	0	5	1
f75v	f75v.7	B	B	2	11	0	1	1	6	lchdy	qokchdy qokal dal ol chety lchdy shedy ched otedy qotedy otar	heiß und trocken am Anfang des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | abgemessene Rohstoffmenge I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken-kalte gebundene Form | Drogenholz, getrocknete Kurz-/Kompaktform | feucht in der Mitte des Grades, abgeschlossen | Trockenstufe Mitte, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | kalte Drogenfraktion I im Ansatz	heiß und trocken am Anfang des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | abgemessene Rohstoffmenge I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken-kalte gebundene Form | getrocknete Holzdroge, Kompaktform | feucht in der Mitte des Grades, abgeschlossen | Trockenstufe Mitte, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | kalte Drogenfraktion I im Ansatz	Drogenholz, getrocknete Kurz-/Kompaktform	getrocknete Holzdroge, Kompaktform	heiß und trocken am Anfang des Grades, abgeschlossen; Rohstoffklasse I, heiß am Gradanfang; abgemessene Rohstoffmenge I; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken-kalte gebundene Form; Drogenholz, getrocknete Kurz-/Kompaktform; feucht in der Mitte des Grades, abgeschlossen; Trockenstufe Mitte, abgeschlossen; kalter Ansatz in der Mitte des Grades, abgeschlossen; kalt in der Mitte des Grades, abgeschlossen; kalte Drogenfraktion I im Ansatz	heiß und trocken am Anfang des Grades, abgeschlossen; Rohstoffklasse I, heiß am Gradanfang; abgemessene Rohstoffmenge I; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken-kalte gebundene Form; getrocknete Holzdroge, Kompaktform; feucht in der Mitte des Grades, abgeschlossen; Trockenstufe Mitte, abgeschlossen; kalter Ansatz in der Mitte des Grades, abgeschlossen; kalt in der Mitte des Grades, abgeschlossen; kalte Drogenfraktion I im Ansatz	1	0	0	0	0	0	10	1
f76r	f76r.23	T	B	2	13	0	1	1	9	ain	sheedy qokedy chedy chedy qokain chckhy olchy l ain shedy olaiin chedy qokey	feucht am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | Arzneikompositum: trocken, Gradanfang | Holzdroge im Ansatz leicht getrocknet | Pfund / Gewichtseinheit | Menge-/Klassenwert II | feucht in der Mitte des Grades, abgeschlossen | Drogenstoff, Menge III | trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades	feucht am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | Arzneikompositum: trocken, Gradanfang | Holzdroge im Ansatz leicht getrocknet | Pfund / Gewichtseinheit | Wertstufe II | feucht in der Mitte des Grades, abgeschlossen | Drogenstoff, Menge III | trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades	Menge-/Klassenwert II	Wertstufe II	feucht am Ende des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen; heiß, Grad II; Arzneikompositum: trocken, Gradanfang; Holzdroge im Ansatz leicht getrocknet; Pfund / Gewichtseinheit; Menge-/Klassenwert II; feucht in der Mitte des Grades, abgeschlossen; Drogenstoff, Menge III; trocken in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades	feucht am Ende des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen; heiß, Grad II; Arzneikompositum: trocken, Gradanfang; Holzdroge im Ansatz leicht getrocknet; Pfund / Gewichtseinheit; Wertstufe II; feucht in der Mitte des Grades, abgeschlossen; Drogenstoff, Menge III; trocken in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades	1	0	0	0	1	0	12	1
