page	locus	section	language	hand	token_count	unknown_tokens	complete_v48	target_count	target_ordinals	target_surfaces	zl3b_line	v99r3_token_glosses_de	v99r4_token_glosses_de	v99r3_target_glosses_de	v99r4_target_glosses_de	v99r3_render_de	v99r4_render_de	old_slash_occurrences	new_slash_occurrences	old_standalone_oder_occurrences	new_standalone_oder_occurrences	old_casefold_menge_occurrences	new_casefold_menge_occurrences	non_target_cells_unchanged	exact_tokens_and_ordinals_retained
f19v	f19v.11	H	A	1	6	0	1	1	5	cthor	qotol dor okchor daiin cthor otam	kaltes Material | miss eine Portion Droge ab | eine Portion heiß-trockene Droge im Ansatz | Menge/Portion III | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | ein Maß kalten Ansatzes	kaltes Material | miss eine Portion Droge ab | eine Portion heiß-trockene Droge im Ansatz | Menge/Portion III | eine Portion Pflanzendroge | ein Maß kalten Ansatzes	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	eine Portion Pflanzendroge	kaltes Material; miss eine Portion Droge ab; eine Portion heiß-trockene Droge im Ansatz; Menge/Portion III; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge; ein Maß kalten Ansatzes	kaltes Material; miss eine Portion Droge ab; eine Portion heiß-trockene Droge im Ansatz; Menge/Portion III; eine Portion Pflanzendroge; ein Maß kalten Ansatzes	1	0	0	0	0	0	5	1
f19v	f19v.14	H	A	1	3	0	1	1	3	cthol	otchol cheaiin cthol	kalt-trockener Zubereitungsstoff | trocken im dritten Grad | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	kalt-trockener Zubereitungsstoff | trocken im dritten Grad | Pflanzendrogenstoff	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	Pflanzendrogenstoff	kalt-trockener Zubereitungsstoff; trocken im dritten Grad; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	kalt-trockener Zubereitungsstoff; trocken im dritten Grad; Pflanzendrogenstoff	0	0	1	0	0	0	2	1
f19v	f19v.2	H	A	1	6	2	0	1	5	ykchy	qokchy kchol sor qokchos ykchy darom	heiß und trocken am Anfang des Grades | erhitztes Trockengut | Samenportion | [qokchos:?] | Eintrag/Bezug: heiß-trocken am Gradanfang | [darom:?]	heiß und trocken am Anfang des Grades | erhitztes Trockengut | Samenportion | [qokchos:?] | Eintrag: heiß-trocken am Gradanfang | [darom:?]	Eintrag/Bezug: heiß-trocken am Gradanfang	Eintrag: heiß-trocken am Gradanfang	heiß und trocken am Anfang des Grades; erhitztes Trockengut; Samenportion; [qokchos:?]; Eintrag/Bezug: heiß-trocken am Gradanfang; [darom:?]	heiß und trocken am Anfang des Grades; erhitztes Trockengut; Samenportion; [qokchos:?]; Eintrag: heiß-trocken am Gradanfang; [darom:?]	1	0	0	0	0	0	5	1
f19v	f19v.4	H	A	1	5	1	0	1	2	chcthy	ytch chcthy qotol daiin daiin	[ytch:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | kaltes Material | Qualitätsgrad III | Grad-/Maßwert III	[ytch:?] | trockenes Pflanzenmaterial | kaltes Material | Qualitätsgrad III | Grad-/Maßwert III	trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	trockenes Pflanzenmaterial	[ytch:?]; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; kaltes Material; Qualitätsgrad III; Grad-/Maßwert III	[ytch:?]; trockenes Pflanzenmaterial; kaltes Material; Qualitätsgrad III; Grad-/Maßwert III	1	0	0	0	0	0	4	1
f19v	f19v.6	H	A	1	5	0	1	3	1|3|4	ychoy|cthol|chocthy	ychoy kchor cthol chocthy s	Eintrag/Bezug: Trockenansatz am Gradanfang | Drogenportion, heiß-trocken | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung | Samen-/Saatgutposten	Eintrag: Trockenansatz am Gradanfang | Drogenportion, heiß-trocken | Pflanzendrogenstoff | trockene Pflanzenzubereitung | Samen-/Saatgutposten	Eintrag/Bezug: Trockenansatz am Gradanfang | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung	Eintrag: Trockenansatz am Gradanfang | Pflanzendrogenstoff | trockene Pflanzenzubereitung	Eintrag/Bezug: Trockenansatz am Gradanfang; Drogenportion, heiß-trocken; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge; trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung; Samen-/Saatgutposten	Eintrag: Trockenansatz am Gradanfang; Drogenportion, heiß-trocken; Pflanzendrogenstoff; trockene Pflanzenzubereitung; Samen-/Saatgutposten	2	0	1	0	0	0	2	1
f19v	f19v.7	H	A	1	4	0	1	1	4	cthor	ycho r chaiin cthor	Eintrag: Trockenansatz | Wurzel | trocken, Grad III | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	Eintrag: Trockenansatz | Wurzel | trocken, Grad III | eine Portion Pflanzendroge	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	eine Portion Pflanzendroge	Eintrag: Trockenansatz; Wurzel; trocken, Grad III; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	Eintrag: Trockenansatz; Wurzel; trocken, Grad III; eine Portion Pflanzendroge	1	0	0	0	0	0	3	1
f20r	f20r.10	H	A	1	8	4	0	1	3	sody	ochoaiin chor sody pchodaiin chetody choky dchy toy	[ochoaiin:?] | Pflanzen-/Reproduktionsteil | Samen/Saatgut, fertig aufbereitet | [pchodaiin:?] | [chetody:?] | heiß-trockene Zubereitung, Grundform | Dosis Trockendroge, Grundform | [toy:?]	[ochoaiin:?] | Pflanzen-/Reproduktionsteil | fertig aufbereitete Samen | [pchodaiin:?] | [chetody:?] | heiß-trockene Zubereitung, Grundform | Dosis Trockendroge, Grundform | [toy:?]	Samen/Saatgut, fertig aufbereitet	fertig aufbereitete Samen	[ochoaiin:?]; Pflanzen-/Reproduktionsteil; Samen/Saatgut, fertig aufbereitet; [pchodaiin:?]; [chetody:?]; heiß-trockene Zubereitung, Grundform; Dosis Trockendroge, Grundform; [toy:?]	[ochoaiin:?]; Pflanzen-/Reproduktionsteil; fertig aufbereitete Samen; [pchodaiin:?]; [chetody:?]; heiß-trockene Zubereitung, Grundform; Dosis Trockendroge, Grundform; [toy:?]	1	0	0	0	0	0	7	1
f20r	f20r.2	H	A	1	8	2	0	1	3	cthey	chod ey cthey chotol odaiir qotchy cthody chodchy	Trockenansatz abschließen | anschließend | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | Trockenansatz aus kaltem Material | [odaiir:?] | kalt und trocken am Anfang des Grades | fertiger Krautansatz | [chodchy:?]	Trockenansatz abschließen | anschließend | Pflanzendroge, Form I | Trockenansatz aus kaltem Material | [odaiir:?] | kalt und trocken am Anfang des Grades | fertiger Krautansatz | [chodchy:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	Pflanzendroge, Form I	Trockenansatz abschließen; anschließend; CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I; Trockenansatz aus kaltem Material; [odaiir:?]; kalt und trocken am Anfang des Grades; fertiger Krautansatz; [chodchy:?]	Trockenansatz abschließen; anschließend; Pflanzendroge, Form I; Trockenansatz aus kaltem Material; [odaiir:?]; kalt und trocken am Anfang des Grades; fertiger Krautansatz; [chodchy:?]	1	0	0	0	0	0	7	1
f20v	f20v.10	H	A	1	7	0	1	1	2	chocthy	shokaiin chocthy chol daiin chy chor ety	feucht-heißer Ansatz, Grad III | trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung | trocken; nominal trockenes Gut/Material | Qualitätsgrad III | trocken am Anfang des Grades | Pflanzen-/Reproduktionsteil | gekühlt	feucht-heißer Ansatz, Grad III | trockene Pflanzenzubereitung | trocken; nominal trockenes Gut/Material | Qualitätsgrad III | trocken am Anfang des Grades | Pflanzen-/Reproduktionsteil | gekühlt	trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung	trockene Pflanzenzubereitung	feucht-heißer Ansatz, Grad III; trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung; trocken; nominal trockenes Gut/Material; Qualitätsgrad III; trocken am Anfang des Grades; Pflanzen-/Reproduktionsteil; gekühlt	feucht-heißer Ansatz, Grad III; trockene Pflanzenzubereitung; trocken; nominal trockenes Gut/Material; Qualitätsgrad III; trocken am Anfang des Grades; Pflanzen-/Reproduktionsteil; gekühlt	1	0	0	0	0	0	6	1
f20v	f20v.3	H	A	1	9	0	1	1	5	chcthy	okchy sho kchol shol chcthy qoty chy tolshy qotchy	heiß-trockener Ansatz am Anfang des Grades | feuchter Ansatz | erhitztes Trockengut | feucht; nominal feuchtes Gut/Material | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | kalt am Anfang des Grades | trocken am Anfang des Grades | kalten Drogenstoff leicht anfeuchten | kalt und trocken am Anfang des Grades	heiß-trockener Ansatz am Anfang des Grades | feuchter Ansatz | erhitztes Trockengut | feucht; nominal feuchtes Gut/Material | trockenes Pflanzenmaterial | kalt am Anfang des Grades | trocken am Anfang des Grades | kalten Drogenstoff leicht anfeuchten | kalt und trocken am Anfang des Grades	trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	trockenes Pflanzenmaterial	heiß-trockener Ansatz am Anfang des Grades; feuchter Ansatz; erhitztes Trockengut; feucht; nominal feuchtes Gut/Material; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; kalt am Anfang des Grades; trocken am Anfang des Grades; kalten Drogenstoff leicht anfeuchten; kalt und trocken am Anfang des Grades	heiß-trockener Ansatz am Anfang des Grades; feuchter Ansatz; erhitztes Trockengut; feucht; nominal feuchtes Gut/Material; trockenes Pflanzenmaterial; kalt am Anfang des Grades; trocken am Anfang des Grades; kalten Drogenstoff leicht anfeuchten; kalt und trocken am Anfang des Grades	1	0	0	0	0	0	8	1
f20v	f20v.7	H	A	1	8	0	1	2	1|8	shocthy|soaiin	shocthy sho cthy daiin sheoy tey s soaiin	feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung | feuchter Ansatz | CTH-Drogenmaterial | Menge/Portion III | feucht angesetzte Zubereitung am Gradanfang | kalt in der Mitte des Grades | Samen-/Saatgutposten | Samen/Saatgutzubereitung, Charge III	feuchte Pflanzenzubereitung | feuchter Ansatz | CTH-Drogenmaterial | Menge/Portion III | feucht angesetzte Zubereitung am Gradanfang | kalt in der Mitte des Grades | Samen-/Saatgutposten | Samenzubereitung, Charge III	feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung | Samen/Saatgutzubereitung, Charge III	feuchte Pflanzenzubereitung | Samenzubereitung, Charge III	feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung; feuchter Ansatz; CTH-Drogenmaterial; Menge/Portion III; feucht angesetzte Zubereitung am Gradanfang; kalt in der Mitte des Grades; Samen-/Saatgutposten; Samen/Saatgutzubereitung, Charge III	feuchte Pflanzenzubereitung; feuchter Ansatz; CTH-Drogenmaterial; Menge/Portion III; feucht angesetzte Zubereitung am Gradanfang; kalt in der Mitte des Grades; Samen-/Saatgutposten; Samenzubereitung, Charge III	2	0	0	0	0	0	6	1
f20v	f20v.9	H	A	1	8	2	0	1	1	ykchy	ykchy keody cho cthy chol shd qoty d	Eintrag/Bezug: heiß-trocken am Gradanfang | [keody:?] | Trockenansatz | CTH-Drogenmaterial | trocken; nominal trockenes Gut/Material | [shd:?] | kalt am Anfang des Grades | Dosis	Eintrag: heiß-trocken am Gradanfang | [keody:?] | Trockenansatz | CTH-Drogenmaterial | trocken; nominal trockenes Gut/Material | [shd:?] | kalt am Anfang des Grades | Dosis	Eintrag/Bezug: heiß-trocken am Gradanfang	Eintrag: heiß-trocken am Gradanfang	Eintrag/Bezug: heiß-trocken am Gradanfang; [keody:?]; Trockenansatz; CTH-Drogenmaterial; trocken; nominal trockenes Gut/Material; [shd:?]; kalt am Anfang des Grades; Dosis	Eintrag: heiß-trocken am Gradanfang; [keody:?]; Trockenansatz; CTH-Drogenmaterial; trocken; nominal trockenes Gut/Material; [shd:?]; kalt am Anfang des Grades; Dosis	1	0	0	0	0	0	7	1
f21r	f21r.11	H	A	1	9	2	0	1	5	chcthy	shol chol shol tchol chcthy otyky shey yteol shody	feucht; nominal feuchtes Gut/Material | trocken; nominal trockenes Gut/Material | feucht; nominal feuchtes Gut/Material | kalt-trockenes Drogenmaterial | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [otyky:?] | feucht in der Mitte des Grades | [yteol:?] | vollständig eingeweichter Ansatz	feucht; nominal feuchtes Gut/Material | trocken; nominal trockenes Gut/Material | feucht; nominal feuchtes Gut/Material | kalt-trockenes Drogenmaterial | trockenes Pflanzenmaterial | [otyky:?] | feucht in der Mitte des Grades | [yteol:?] | vollständig eingeweichter Ansatz	trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	trockenes Pflanzenmaterial	feucht; nominal feuchtes Gut/Material; trocken; nominal trockenes Gut/Material; feucht; nominal feuchtes Gut/Material; kalt-trockenes Drogenmaterial; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; [otyky:?]; feucht in der Mitte des Grades; [yteol:?]; vollständig eingeweichter Ansatz	feucht; nominal feuchtes Gut/Material; trocken; nominal trockenes Gut/Material; feucht; nominal feuchtes Gut/Material; kalt-trockenes Drogenmaterial; trockenes Pflanzenmaterial; [otyky:?]; feucht in der Mitte des Grades; [yteol:?]; vollständig eingeweichter Ansatz	1	0	0	0	0	0	8	1
f21r	f21r.2	H	A	1	9	2	0	1	1	saiin	saiin chcphy oky sheaiin qotchol oteos sheey cthy daiin	Samen/Saatgut, Typ/Charge III | [chcphy:?] | heißer Ansatz am Anfang des Grades | [sheaiin:?] | Material: kalt und trocken | Kaltansatz-Charge auf mittlerer Stufe | feucht am Ende des Grades | CTH-Drogenmaterial | Menge/Portion III	Samencharge III | [chcphy:?] | heißer Ansatz am Anfang des Grades | [sheaiin:?] | Material: kalt und trocken | Kaltansatz-Charge auf mittlerer Stufe | feucht am Ende des Grades | CTH-Drogenmaterial | Menge/Portion III	Samen/Saatgut, Typ/Charge III	Samencharge III	Samen/Saatgut, Typ/Charge III; [chcphy:?]; heißer Ansatz am Anfang des Grades; [sheaiin:?]; Material: kalt und trocken; Kaltansatz-Charge auf mittlerer Stufe; feucht am Ende des Grades; CTH-Drogenmaterial; Menge/Portion III	Samencharge III; [chcphy:?]; heißer Ansatz am Anfang des Grades; [sheaiin:?]; Material: kalt und trocken; Kaltansatz-Charge auf mittlerer Stufe; feucht am Ende des Grades; CTH-Drogenmaterial; Menge/Portion III	1	0	0	0	0	0	8	1
f21r	f21r.6	H	A	1	12	2	0	2	3|7	kol|kol	dchor y kol y ky chol kol qokeol chol ol qoteeol dady	abgemessener Pflanzenteil | hierzu: | heiß; nominal heißes Gut/Material | ; hierzu: | heiß am Anfang des Grades | trocken; nominal trockenes Gut/Material | heiß; nominal heißes Gut/Material | erhitze den Drogenstoff bis zur Mittelstufe | trocken; nominal trockenes Gut/Material | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [qoteeol:?] | [dady:?]	abgemessener Pflanzenteil | hierzu: | heißes Material | ; hierzu: | heiß am Anfang des Grades | trocken; nominal trockenes Gut/Material | heißes Material | erhitze den Drogenstoff bis zur Mittelstufe | trocken; nominal trockenes Gut/Material | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [qoteeol:?] | [dady:?]	heiß; nominal heißes Gut/Material | heiß; nominal heißes Gut/Material	heißes Material | heißes Material	abgemessener Pflanzenteil; hierzu: heiß; nominal heißes Gut/Material; hierzu: heiß am Anfang des Grades; trocken; nominal trockenes Gut/Material; heiß; nominal heißes Gut/Material; erhitze den Drogenstoff bis zur Mittelstufe; trocken; nominal trockenes Gut/Material; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [qoteeol:?]; [dady:?]	abgemessener Pflanzenteil; hierzu: heißes Material; hierzu: heiß am Anfang des Grades; trocken; nominal trockenes Gut/Material; heißes Material; erhitze den Drogenstoff bis zur Mittelstufe; trocken; nominal trockenes Gut/Material; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [qoteeol:?]; [dady:?]	2	0	0	0	0	0	10	1
f21r	f21r.7	H	A	1	6	2	0	1	5	cthor	shoeor cheor chokeody cho cthor shy	[shoeor:?] | trockener Drogenteil | [chokeody:?] | Trockenansatz | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | feucht am Anfang des Grades	[shoeor:?] | trockener Drogenteil | [chokeody:?] | Trockenansatz | eine Portion Pflanzendroge | feucht am Anfang des Grades	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	eine Portion Pflanzendroge	[shoeor:?]; trockener Drogenteil; [chokeody:?]; Trockenansatz; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge; feucht am Anfang des Grades	[shoeor:?]; trockener Drogenteil; [chokeody:?]; Trockenansatz; eine Portion Pflanzendroge; feucht am Anfang des Grades	1	0	0	0	0	0	5	1
f21r	f21r.9	H	A	1	9	0	1	1	6	cthey	okaiin sho tshaiin chkaiin sh cthey cthody cthy s	heiß, Grad III, im Ansatzrahmen | feuchter Ansatz | kalt eingeweichte Droge auf Stufe III | heiß-trocken, Grad III | angefeuchtete Krautdroge, Form I | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | fertiger Krautansatz | CTH-Drogenmaterial | Samen-/Saatgutposten	heiß, Grad III, im Ansatzrahmen | feuchter Ansatz | kalt eingeweichte Droge auf Stufe III | heiß-trocken, Grad III | angefeuchtete Krautdroge, Form I | Pflanzendroge, Form I | fertiger Krautansatz | CTH-Drogenmaterial | Samen-/Saatgutposten	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	Pflanzendroge, Form I	heiß, Grad III, im Ansatzrahmen; feuchter Ansatz; kalt eingeweichte Droge auf Stufe III; heiß-trocken, Grad III; angefeuchtete Krautdroge, Form I; CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I; fertiger Krautansatz; CTH-Drogenmaterial; Samen-/Saatgutposten	heiß, Grad III, im Ansatzrahmen; feuchter Ansatz; kalt eingeweichte Droge auf Stufe III; heiß-trocken, Grad III; angefeuchtete Krautdroge, Form I; Pflanzendroge, Form I; fertiger Krautansatz; CTH-Drogenmaterial; Samen-/Saatgutposten	1	0	0	0	0	0	8	1
f21v	f21v.7	H	A	1	8	2	0	1	2	lchol	ykcho lchol cho l chaiin otchy s sheaiin	[ykcho:?] | trockener Drogenholzstoff/Trockengut | Trockenansatz | Pfund / Gewichtseinheit | trocken, Grad III | kalt-trockener Ansatz am Anfang des Grades | Samen-/Saatgutposten | [sheaiin:?]	[ykcho:?] | trockenes Holzmaterial | Trockenansatz | Pfund / Gewichtseinheit | trocken, Grad III | kalt-trockener Ansatz am Anfang des Grades | Samen-/Saatgutposten | [sheaiin:?]	trockener Drogenholzstoff/Trockengut	trockenes Holzmaterial	[ykcho:?]; trockener Drogenholzstoff/Trockengut; Trockenansatz; Pfund / Gewichtseinheit; trocken, Grad III; kalt-trockener Ansatz am Anfang des Grades; Samen-/Saatgutposten; [sheaiin:?]	[ykcho:?]; trockenes Holzmaterial; Trockenansatz; Pfund / Gewichtseinheit; trocken, Grad III; kalt-trockener Ansatz am Anfang des Grades; Samen-/Saatgutposten; [sheaiin:?]	1	0	0	0	0	0	7	1
f22r	f22r.10	H	A	1	10	0	1	1	4	cthoiin	kchol chor daiin cthoiin dchor chey qokol dy opchol oldam	erhitztes Trockengut | Pflanzen-/Reproduktionsteil | Menge/Portion III | Blatt-/Krautzubereitung, Form III | abgemessener Pflanzenteil | trocken in der Mitte des Grades | erhitzen | Qualitäts-/Wertfeld geschlossen | getrockneter Pulverstoff im Ansatz | ein Maß Drogenstoff abmessen	erhitztes Trockengut | Pflanzen-/Reproduktionsteil | Menge/Portion III | Pflanzenzubereitung, Form III | abgemessener Pflanzenteil | trocken in der Mitte des Grades | erhitzen | Qualitäts-/Wertfeld geschlossen | getrockneter Pulverstoff im Ansatz | ein Maß Drogenstoff abmessen	Blatt-/Krautzubereitung, Form III	Pflanzenzubereitung, Form III	erhitztes Trockengut; Pflanzen-/Reproduktionsteil; Menge/Portion III; Blatt-/Krautzubereitung, Form III; abgemessener Pflanzenteil; trocken in der Mitte des Grades; erhitzen; Qualitäts-/Wertfeld geschlossen; getrockneter Pulverstoff im Ansatz; ein Maß Drogenstoff abmessen	erhitztes Trockengut; Pflanzen-/Reproduktionsteil; Menge/Portion III; Pflanzenzubereitung, Form III; abgemessener Pflanzenteil; trocken in der Mitte des Grades; erhitzen; Qualitäts-/Wertfeld geschlossen; getrockneter Pulverstoff im Ansatz; ein Maß Drogenstoff abmessen	1	0	0	0	0	0	9	1
f22r	f22r.2	H	A	1	12	0	1	1	9	cthor	ol oiin shol o kor qokchol daiin okaiin cthor dain ckhy dom	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Zubereitungsform III | feucht; nominal feuchtes Gut/Material | Ansatzwasser | heiße Drogenportion | heiß-trockenes Drogenmaterial | Qualitätsgrad III | heiß, Grad III, im Ansatzrahmen | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | Menge/Portion II | Arzneikompositum am Gradanfang | miss eine Handvoll Arzneikompositum am Gradanfang für den Ansatz ab	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Zubereitungsform III | feucht; nominal feuchtes Gut/Material | Ansatzwasser | heiße Drogenportion | heiß-trockenes Drogenmaterial | Qualitätsgrad III | heiß, Grad III, im Ansatzrahmen | eine Portion Pflanzendroge | Menge/Portion II | Arzneikompositum am Gradanfang | miss eine Handvoll Arzneikompositum am Gradanfang für den Ansatz ab	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	eine Portion Pflanzendroge	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Zubereitungsform III; feucht; nominal feuchtes Gut/Material; Ansatzwasser; heiße Drogenportion; heiß-trockenes Drogenmaterial; Qualitätsgrad III; heiß, Grad III, im Ansatzrahmen; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge; Menge/Portion II; Arzneikompositum am Gradanfang; miss eine Handvoll Arzneikompositum am Gradanfang für den Ansatz ab	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Zubereitungsform III; feucht; nominal feuchtes Gut/Material; Ansatzwasser; heiße Drogenportion; heiß-trockenes Drogenmaterial; Qualitätsgrad III; heiß, Grad III, im Ansatzrahmen; eine Portion Pflanzendroge; Menge/Portion II; Arzneikompositum am Gradanfang; miss eine Handvoll Arzneikompositum am Gradanfang für den Ansatz ab	1	0	0	0	0	0	11	1
f22r	f22r.3	H	A	1	9	2	0	1	6	cthol	qokol dykaiin o kchy daiin cthol ctholo dar shain	erhitzen | [dykaiin:?] | heiß-trockener Ansatz am Anfang des Grades | heiß und trocken am Anfang des Grades | Grad-/Maßwert III | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [ctholo:?] | abgemessene Fraktion I | feucht, Grad II	erhitzen | [dykaiin:?] | heiß-trockener Ansatz am Anfang des Grades | heiß und trocken am Anfang des Grades | Grad-/Maßwert III | Pflanzendrogenstoff | [ctholo:?] | abgemessene Fraktion I | feucht, Grad II	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	Pflanzendrogenstoff	erhitzen; [dykaiin:?]; heiß-trockener Ansatz am Anfang des Grades; heiß und trocken am Anfang des Grades; Grad-/Maßwert III; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge; [ctholo:?]; abgemessene Fraktion I; feucht, Grad II	erhitzen; [dykaiin:?]; heiß-trockener Ansatz am Anfang des Grades; heiß und trocken am Anfang des Grades; Grad-/Maßwert III; Pflanzendrogenstoff; [ctholo:?]; abgemessene Fraktion I; feucht, Grad II	0	0	1	0	0	0	8	1
f22r	f22r.8	H	A	1	10	2	0	2	4|7	ctholy|chocthy	dchor oty daiin ctholy qoky chotaiin chocthy do iin dchor	abgemessener Pflanzenteil | kalter Ansatz am Anfang des Grades | Grad-/Maßwert III | Blatt-/Krautdroge, Grundform | heiß am Anfang des Grades | trockene Zubereitung: kalt, Grad III | trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung | [do:?] | [iin:?] | abgemessener Pflanzenteil	abgemessener Pflanzenteil | kalter Ansatz am Anfang des Grades | Grad-/Maßwert III | Pflanzendroge, Grundform | heiß am Anfang des Grades | trockene Zubereitung: kalt, Grad III | trockene Pflanzenzubereitung | [do:?] | [iin:?] | abgemessener Pflanzenteil	Blatt-/Krautdroge, Grundform | trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung	Pflanzendroge, Grundform | trockene Pflanzenzubereitung	abgemessener Pflanzenteil; kalter Ansatz am Anfang des Grades; Grad-/Maßwert III; Blatt-/Krautdroge, Grundform; heiß am Anfang des Grades; trockene Zubereitung: kalt, Grad III; trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung; [do:?]; [iin:?]; abgemessener Pflanzenteil	abgemessener Pflanzenteil; kalter Ansatz am Anfang des Grades; Grad-/Maßwert III; Pflanzendroge, Grundform; heiß am Anfang des Grades; trockene Zubereitung: kalt, Grad III; trockene Pflanzenzubereitung; [do:?]; [iin:?]; abgemessener Pflanzenteil	2	0	0	0	0	0	8	1
f22v	f22v.10	H	A	1	5	0	1	1	5	ytal	qokchy daiin s or ytal	heiß und trocken am Anfang des Grades | Grad-/Maßwert III | Samen-/Saatgutposten | Drogenportion | Eintrag/Bezug: kalter Rohstoff I am Gradanfang	heiß und trocken am Anfang des Grades | Grad-/Maßwert III | Samen-/Saatgutposten | Drogenportion | Eintrag: kalter Rohstoff I am Gradanfang	Eintrag/Bezug: kalter Rohstoff I am Gradanfang	Eintrag: kalter Rohstoff I am Gradanfang	heiß und trocken am Anfang des Grades; Grad-/Maßwert III; Samen-/Saatgutposten; Drogenportion; Eintrag/Bezug: kalter Rohstoff I am Gradanfang	heiß und trocken am Anfang des Grades; Grad-/Maßwert III; Samen-/Saatgutposten; Drogenportion; Eintrag: kalter Rohstoff I am Gradanfang	1	0	0	0	0	0	4	1
f22v	f22v.15	H	A	1	5	0	1	1	3	chocthy	sho cthy chocthy qokchy dory	feuchter Ansatz | CTH-Drogenmaterial | trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung | heiß und trocken am Anfang des Grades | abgemessene Portion	feuchter Ansatz | CTH-Drogenmaterial | trockene Pflanzenzubereitung | heiß und trocken am Anfang des Grades | abgemessene Portion	trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung	trockene Pflanzenzubereitung	feuchter Ansatz; CTH-Drogenmaterial; trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung; heiß und trocken am Anfang des Grades; abgemessene Portion	feuchter Ansatz; CTH-Drogenmaterial; trockene Pflanzenzubereitung; heiß und trocken am Anfang des Grades; abgemessene Portion	1	0	0	0	0	0	4	1
