recovery_id	replay_id	neighbor_id	context_id	event_id	statement_id	physical_page	owner_de	source_recipe	stopped_target_recipe	mutation_family	incoming_action	incoming_argument	scope_incoming_action	stop_blocked_factor_rules	stop_final_decision	stop_state_preserved	actual_next_available	next_event_id	actual_next_recipe	next_next_recipe	source_next_recipe_alignment	actual_next_baseline_decision	recovery_decision_after_stop	recovery_route	recovery_blocked_factor_rules	recovery_identity_route	recovery_advisory_history	recovery_action_after	recovery_argument_after	immediate_recovery_status	cascade_boundary_event_id	cascade_boundary_recipe	cascade_boundary_decision	cascade_boundary_route	cascade_boundary_blocked_factor_rules	cascade_resolution_status	identity_can_override	advisory_can_override	meaning_revision	surface_prediction	occurrence_prediction
G452-R01139	G448-R016938	G447-N23810	G448-C3479	G407-E3180	P1009-S437	f82r	mehrere getrennte Bad- und Leitungsstationen	SH+CH+K+Y	CH+SH+K+Y	ADJACENT_SWAP	OK	AIIN	OK	PAIR:CH>SH	STOP	YES	YES	G407-E3181	OK+EE+OR	SH+EE+Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	OR	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01140	G448-R016939	G447-N23810	G448-C3480	G407-E3099	P1009-S420	f81v	gemeinsames zweireihiges Badfeld	SH+CH+K+Y	CH+SH+K+Y	ADJACENT_SWAP	OK	Y	OK	PAIR:CH>SH	STOP	YES	YES	G407-E3100	D_ADDR+E+DY	NONE	YES	READ	READ	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	NONE	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	OK	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01141	G448-R016940	G447-N23810	G448-C3481	G407-E2229	P1009-S264	f76r	unbebilderter Textabschnitt B	SH+CH+K+Y	CH+SH+K+Y	ADJACENT_SWAP	OK	Y	OK	PAIR:CH>SH	STOP	YES	YES	G407-E2230	OT+E+DY	NONE	YES	READ	READ	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01142	G448-R016941	G447-N23810	G448-C3482	G407-E2260	P1009-S269	f76r	unbebilderter Textabschnitt C	SH+CH+K+Y	CH+SH+K+Y	ADJACENT_SWAP	P	NONE	P	PAIR:CH>SH	STOP	YES	YES	G407-E2261	OT+Y	Y+K+AR	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	P	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01143	G448-R016942	G447-N23810	G448-C3483	G407-E2306	P1009-S278	f76r	unbebilderter Textabschnitt C	SH+CH+K+Y	CH+SH+K+Y	ADJACENT_SWAP	S	AIIN	S	PAIR:CH>SH	STOP	YES	YES	G407-E2307	L+K+EE+D_ADDR+Y	OK+Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	K	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01144	G448-R016943	G447-N23810	G448-C3484	G407-E1639	P1009-S109	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	SH+CH+K+Y	CH+SH+K+Y	ADJACENT_SWAP	S	AIN	S	PAIR:CH>SH	STOP	YES	YES	G407-E1640	OK+EE+DY	NONE	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	AIN	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01145	G448-R016944	G447-N23810	G448-C3485	G407-E1911	P1009-S200	f76r	unbebilderter Textabschnitt A2	SH+CH+K+Y	CH+SH+K+Y	ADJACENT_SWAP	SH	AIN	NONE	PAIR:CH>SH	STOP	YES	YES	G407-E1912	R	AIN	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	R	AIN	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01146	G448-R016945	G447-N23810	G448-C3486	G407-E1815	P1009-S175	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	SH+CH+K+Y	CH+SH+K+Y	ADJACENT_SWAP	SH	Y	NONE	PAIR:CH>SH	STOP	YES	YES	G407-E1816	OK+E+Y	OK+E+DY	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01147	G448-R016946	G447-N23810	G448-C3487	G407-E2212	P1009-S261	f76r	unbebilderter Textabschnitt B	SH+CH+K+Y	CH+SH+K+Y	ADJACENT_SWAP	T	Y	T	PAIR:CH>SH	STOP	YES	YES	G407-E2213	OK+E+Y	L+CH+Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01148	G448-R016969	G447-N23844	G448-C3488	G407-E0146	G404-S005	f1r	F1R_TEXT_BLOCK_C	SH+CH+T+AIIN	CH+SH+T+AIIN	ADJACENT_SWAP	CH	Y	CH	PAIR:CH>SH	STOP	YES	YES	G407-E0147	OK+IIN+R	Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	R	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01149	G448-R016972	G447-N23912	G448-C3489	G407-E3553	P1009-S522	f83r	Variantenatlas lokaler Becken und Anwendungen	SH+CH+T+E+Y	CH+SH+T+E+Y	ADJACENT_SWAP	K	AIN	K	PAIR:CH>SH	STOP	YES	YES	G407-E3554	OK+E+DY	NONE	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	AIN	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01150	G448-R016973	G447-N23912	G448-C3490	G407-E2417	P1009-S306	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	SH+CH+T+E+Y	CH+SH+T+E+Y	ADJACENT_SWAP	SH	AIIN	NONE	PAIR:CH>SH	STOP	YES	YES	G407-E2418	OK+EE+DY	NONE	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	AIIN	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01151	G448-R016980	G447-N23984	G448-C3491	G407-E2116	P1009-S243	f76r	unbebilderter Textabschnitt A7	SH+CH+T+Y	CH+SH+T+Y	ADJACENT_SWAP	CH	Y	CH	PAIR:CH>SH	STOP	YES	YES	G407-E2117	CHD+Y	O	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	CHD	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01152	G448-R016981	G447-N23984	G448-C3492	G407-E4568	G404-S087	f95v	F95V_WHOLE_PLANT	SH+CH+T+Y	CH+SH+T+Y	ADJACENT_SWAP	CHD	AIIN	CHD	PAIR:CH>SH	STOP	YES	YES	G407-E4569	D_ADDR+OL+K+Y	T+CHD+AIIN	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	K	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01153	G448-R016982	G447-N23984	G448-C3493	G407-E3585	P1009-S535	f83r	Variantenatlas lokaler Becken und Anwendungen	SH+CH+T+Y	CH+SH+T+Y	ADJACENT_SWAP	OK	AIIN	OK	PAIR:CH>SH	STOP	YES	YES	G407-E3586	AL	Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	AIIN	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01154	G448-R016983	G447-N23984	G448-C3494	G407-E2165	P1009-S252	f76r	unbebilderter Textabschnitt A8	SH+CH+T+Y	CH+SH+T+Y	ADJACENT_SWAP	S	Y	S	PAIR:CH>SH	STOP	YES	YES	G407-E2166	S+AIN	OL+Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	S	AIN	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01155	G448-R016984	G447-N23984	G448-C3495	G407-E3593	P1009-S535	f83r	Variantenatlas lokaler Becken und Anwendungen	SH+CH+T+Y	CH+SH+T+Y	ADJACENT_SWAP	T	Y	T	PAIR:CH>SH	STOP	YES	YES	G407-E3594	AL+CHD+DY	NONE	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	CHD	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01156	G448-R017097	G447-N24472	G448-C3533	G407-E3523	P1009-S518	f83r	Variantenatlas lokaler Becken und Anwendungen	SH+E+CH+T+CHD+Y	SH+E+CH+CHD+T+Y	ADJACENT_SWAP	CHD	Y	NONE	PAIR:CH>CHD|PAIR:CHD>T	STOP	YES	YES	G407-E3524	OK+Y	CHD+Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01157	G448-R017099	G447-N24474	G448-C3533	G407-E3523	P1009-S518	f83r	Variantenatlas lokaler Becken und Anwendungen	SH+E+CH+T+CHD+Y	SH+E+T+CH+CHD+Y	ADJACENT_SWAP	CHD	Y	NONE	PAIR:CH>CHD	STOP	YES	YES	G407-E3524	OK+Y	CHD+Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01158	G448-R017363	G447-N25408	G448-C3637	G407-E1112	P1009-S047	f71v	zweite lokale Figuren-/Sternringgruppe	SH+E+P+CH+OL	E+SH+P+CH+OL	ADJACENT_SWAP	R	Y	CH	PAIR:SH>P	STOP	YES	YES	G407-E1113	OT+OR	SH+E+O	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	R	OR	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01159	G448-R017366	G447-N25411	G448-C3637	G407-E1112	P1009-S047	f71v	zweite lokale Figuren-/Sternringgruppe	SH+E+P+CH+OL	SH+P+E+CH+OL	ADJACENT_SWAP	R	Y	CH	PAIR:SH>P	STOP	YES	YES	G407-E1113	OT+OR	SH+E+O	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	R	OR	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01160	G448-R017367	G447-N25472	G448-C3638	G407-E1573	P1009-S105	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	SH+E+P+Y	E+SH+P+Y	ADJACENT_SWAP	CHD	Y	CHD	PAIR:SH>P	STOP	YES	YES	G407-E1574	L+SH+E+D_ADDR+AR+Y	AL	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	SH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01161	G448-R017369	G447-N25474	G448-C3638	G407-E1573	P1009-S105	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	SH+E+P+Y	SH+P+E+Y	ADJACENT_SWAP	CHD	Y	CHD	PAIR:SH>P	STOP	YES	YES	G407-E1574	L+SH+E+D_ADDR+AR+Y	AL	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	SH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01162	G448-R017370	G447-N25500	G448-C3639	G407-E1411	P1009-S069	f72r	Tierkreis-Ringgruppe I	SH+E+S	E+SH+S	ADJACENT_SWAP	CHD	Y	CHD	PAIR:SH>S	STOP	YES	YES	G407-E1412	EE+DY	NONE	YES	READ	READ	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_MIXED_READ_STOP	CHD	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01163	G448-R017371	G447-N25501	G448-C3639	G407-E1411	P1009-S069	f72r	Tierkreis-Ringgruppe I	SH+E+S	SH+S+E	ADJACENT_SWAP	CHD	Y	CHD	PAIR:SH>S	STOP	YES	YES	G407-E1412	EE+DY	NONE	YES	READ	READ	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_MIXED_READ_STOP	CHD	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01164	G448-R017549	G447-N25974	G448-C3721	G407-E1393	P1009-S069	f72r	Tierkreis-Ringgruppe I	SH+EE+S	EE+SH+S	ADJACENT_SWAP	CH	Y	CH	PAIR:SH>S	STOP	YES	YES	G407-E1394	O+P+CH+OL+AL+AIIN	OT+EE+OR	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	CH	AIIN	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01165	G448-R017550	G447-N25974	G448-C3722	G407-E1006	P1009-S041	f67r2	zwei getrennte Himmelsräder und Tabelle	SH+EE+S	EE+SH+S	ADJACENT_SWAP	SH	Y	SH	PAIR:SH>S	STOP	YES	YES	G407-E1007	CARRIER_Q+E+Y+K+EE+Y	Y+K+CH+E+Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	K	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01166	G448-R017551	G447-N25975	G448-C3721	G407-E1393	P1009-S069	f72r	Tierkreis-Ringgruppe I	SH+EE+S	SH+S+EE	ADJACENT_SWAP	CH	Y	CH	PAIR:SH>S	STOP	YES	YES	G407-E1394	O+P+CH+OL+AL+AIIN	OT+EE+OR	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	CH	AIIN	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01167	G448-R017552	G447-N25975	G448-C3722	G407-E1006	P1009-S041	f67r2	zwei getrennte Himmelsräder und Tabelle	SH+EE+S	SH+S+EE	ADJACENT_SWAP	SH	Y	SH	PAIR:SH>S	STOP	YES	YES	G407-E1007	CARRIER_Q+E+Y+K+EE+Y	Y+K+CH+E+Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	K	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01168	G448-R017659	G447-N26106	G448-C3774	G407-E3076	P1009-S412	f81v	gemeinsames zweireihiges Badfeld	SH+K+CHD+DY	K+SH+CHD+DY	ADJACENT_SWAP	CHD	Y	CHD	PAIR:SH>CHD	STOP	YES	NO	NONE	NONE	NONE	YES	NO_CARD	NO_CARD	NO_FOLLOWING_SOURCE_CARD_IN_SAME_SCOPE	NONE	NONE	NONE	CHD	Y	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01169	G448-R017660	G447-N26107	G448-C3774	G407-E3076	P1009-S412	f81v	gemeinsames zweireihiges Badfeld	SH+K+CHD+DY	SH+CHD+K+DY	ADJACENT_SWAP	CHD	Y	CHD	PAIR:SH>CHD|PAIR:CHD>K	STOP	YES	NO	NONE	NONE	NONE	YES	NO_CARD	NO_CARD	NO_FOLLOWING_SOURCE_CARD_IN_SAME_SCOPE	NONE	NONE	NONE	CHD	Y	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01170	G448-R017725	G447-N26451	G448-C3806	G407-E1115	P1009-S047	f71v	zweite lokale Figuren-/Sternringgruppe	SH+O+P+CH+O	O+SH+P+CH+O	ADJACENT_SWAP	SH	OR	SH	PAIR:SH>P	STOP	YES	YES	G407-E1116	AR	AL+Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	SH	OR	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01171	G448-R017728	G447-N26454	G448-C3806	G407-E1115	P1009-S047	f71v	zweite lokale Figuren-/Sternringgruppe	SH+O+P+CH+O	SH+P+O+CH+O	ADJACENT_SWAP	SH	OR	SH	PAIR:SH>P	STOP	YES	YES	G407-E1116	AR	AL+Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	SH	OR	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01172	G448-R017729	G447-N26484	G448-C3807	G407-E4439	G404-S065	f95v	F95V_WHOLE_PLANT	SH+O+S	O+SH+S	ADJACENT_SWAP	CH	Y	CH	PAIR:SH>S	STOP	YES	YES	G407-E4440	AIIN	OK+AR	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	CH	AIIN	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01173	G448-R017730	G447-N26484	G448-C3808	G407-E0066	G404-S003	f1r	F1R_TEXT_BLOCK_B	SH+O+S	O+SH+S	ADJACENT_SWAP	S	AIIN	S	PAIR:SH>S	STOP	YES	YES	G407-E0067	CH+LOCAL_CHAR_F+OL	SH+O+DY	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	CH	AIIN	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01174	G448-R017731	G447-N26485	G448-C3807	G407-E4439	G404-S065	f95v	F95V_WHOLE_PLANT	SH+O+S	SH+S+O	ADJACENT_SWAP	CH	Y	CH	PAIR:SH>S	STOP	YES	YES	G407-E4440	AIIN	OK+AR	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	CH	AIIN	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01175	G448-R017732	G447-N26485	G448-C3808	G407-E0066	G404-S003	f1r	F1R_TEXT_BLOCK_B	SH+O+S	SH+S+O	ADJACENT_SWAP	S	AIIN	S	PAIR:SH>S	STOP	YES	YES	G407-E0067	CH+LOCAL_CHAR_F+OL	SH+O+DY	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	CH	AIIN	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01176	G448-R017733	G447-N26505	G448-C3809	G407-E0077	G404-S005	f1r	F1R_TEXT_BLOCK_C	SH+O+SH+Y	O+SH+SH+Y	ADJACENT_SWAP	T	AIN	T	PAIR:SH>SH	STOP	YES	YES	G407-E0078	CH+P+O+D_ADDR+AL	E+S	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	P	AIN	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01177	G448-R017735	G447-N26507	G448-C3809	G407-E0077	G404-S005	f1r	F1R_TEXT_BLOCK_C	SH+O+SH+Y	SH+SH+O+Y	ADJACENT_SWAP	T	AIN	T	PAIR:SH>SH	STOP	YES	YES	G407-E0078	CH+P+O+D_ADDR+AL	E+S	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	P	AIN	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01178	G448-R017816	G447-N26965	G448-C3858	G407-E4562	G404-S086	f95v	F95V_WHOLE_PLANT	SH+OT+SH+E+Y	OT+SH+SH+E+Y	ADJACENT_SWAP	OK	AIN	OK	PAIR:SH>SH	STOP	YES	YES	G407-E4563	S	AIIN	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	S	AIN	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01179	G448-R017819	G447-N26968	G448-C3858	G407-E4562	G404-S086	f95v	F95V_WHOLE_PLANT	SH+OT+SH+E+Y	SH+SH+OT+E+Y	ADJACENT_SWAP	OK	AIN	OK	PAIR:SH>SH	STOP	YES	YES	G407-E4563	S	AIIN	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	S	AIN	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01180	G448-R017885	G447-N27409	G448-C3893	G407-E3159	P1009-S431	f81v	gemeinsames zweireihiges Badfeld	T+CHD	CHD+T	ADJACENT_SWAP	CHD	Y	CHD	PAIR:CHD>T	STOP	YES	YES	G407-E3160	OK+Y	OL	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R01181	G448-R017886	G447-N27428	G448-C3894	G407-E4570	G404-S087	f95v	F95V_WHOLE_PLANT	T+CHD+AIIN	CHD+T+AIIN	ADJACENT_SWAP	K	Y	K	PAIR:CHD>T	STOP	YES	YES	G407-E4571	AL	L+SH+EE	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	K	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
