group_id	component	event_id	page	statement_id	surface	component_recipe	literal_de	owner_de
G03	SH	E122	f81v	B1-S003	sshkchdy	SH+K+CHD+DY	HALTEN · ZUGEBEN · UMSETZEN · SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation
G03	SH	E160	f81v	B1-S018	dsheol	SH+E+OL	HALTEN · KURZ · WEITER	gemeinsame zweireihige Figuren-/Beckenstation
G03	SH	E165	f81v	B1-S020	shckhedy	SH+CKH+E+DY	HALTEN · DURCHLASS · KURZ · SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation
G03	SH	E187	f82r	B2-S006	sheckhy	SH+E+CKH+Y	HALTEN · KURZ · DURCHLASS · DIES	oberes Beckenpaar mit Zylinder
G03	SH	E189	f82r	B2-S007	dshedy	SH+E+DY	HALTEN · KURZ · SCHLUSS	mittleres linkes Handgerät mit Inline-Knoten
G03	SH	E193	f82r	B2-S009	solshedy	OL+SH+E+DY	WEITER · HALTEN · KURZ · SCHLUSS	mittleres linkes Handgerät mit Inline-Knoten
G03	SH	E197	f82r	B2-S010	cheey	SH+EE+Y	HALTEN · LANG · DIES	mittleres linkes Handgerät mit Inline-Knoten
G03	SH	E203	f82r	B2-S012	cheey	SH+EE+Y	HALTEN · LANG · DIES	unteres grünes Mehrfigurenbecken
G03	SH	E212	f82r	B2-S015	tshey	SH+E+Y	HALTEN · KURZ · DIES	kleine Randstationen des unteren Beckens
G03	SH	E222	f82r	B2-S017	rsheal	R+SH+E+AL	KUEHLEN · HALTEN · KURZ · ZIELSTELLE	kleine Randstationen des unteren Beckens
G03	SH	E250	f83r	B3-S011	shecthedchy	SH+E+CTH+CHD+Y	HALTEN · KURZ · BEREITEN · UMSETZEN · DIES	untere Randfigur im korbartigen Gefäß
G03	SH	E261	f83r	B3-S014	sheedy	SH+EE+DY	HALTEN · LANG · SCHLUSS	untere Randfigur im korbartigen Gefäß
G03	SH	E267	f83r	B3-S019	qokshedy	OK+SH+E+DY	ANSETZEN · HALTEN · KURZ · SCHLUSS	unverbundener Zwischenbereich
G03	SH	E276	f83r	B3-S021	shecthy	SH+E+CTH+Y	HALTEN · KURZ · BEREITEN · DIES	unverbundener Zwischenbereich
G03	SH	E330	f83r	B4-S006	shckhedy	SH+CKH+E+DY	HALTEN · DURCHLASS · KURZ · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B4
G03	SH	E331	f83r	B4-S007	shckhedy	SH+CKH+E+DY	HALTEN · DURCHLASS · KURZ · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B4
G03	SH	E334	f83r	B4-S008	sheey	SH+EE+Y	HALTEN · LANG · DIES	sichtbares Figurenpaar mit gemeinsamem Bogen in B4
G03	SH	E353	f83r	B4-S015	shey	SH+EE+Y	HALTEN · LANG · DIES	linke Hauptstation mit offenem Fransenlauf
G03	SHED	E125	f81v	B1-S004	shedy	SHED+DY	STEHENLASSEN · SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation
G03	SHED	E136	f81v	B1-S008	shedy	SHED+DY	STEHENLASSEN · SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation
G03	SHED	E155	f81v	B1-S016	cheedy	SHED+DY	STEHENLASSEN · SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation
G03	SHED	E163	f81v	B1-S019	tedy	SHED+DY	STEHENLASSEN · SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation
G03	SHED	E192	f82r	B2-S008	shedy	SHED+DY	STEHENLASSEN · SCHLUSS	mittleres linkes Handgerät mit Inline-Knoten
G03	SHED	E225	f82r	B2-S019	rshedy	R+SHED+DY	KUEHLEN · STEHENLASSEN · SCHLUSS	kleine Randstationen des unteren Beckens
G03	SHED	E255	f83r	B3-S012	shedy	SHED+DY	STEHENLASSEN · SCHLUSS	untere Randfigur im korbartigen Gefäß
G03	SHED	E266	f83r	B3-S018	shedy	SHED+DY	STEHENLASSEN · SCHLUSS	unverbundener Zwischenbereich
G03	SHED	E275	f83r	B3-S021	shedal	SHED+AL	STEHENLASSEN · ZIELSTELLE	unverbundener Zwischenbereich
G03	SHED	E314	f83r	B3-S034	shedy	SHED+DY	STEHENLASSEN · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3
G03	SHED	E325	f83r	B4-S003	shedy	SHED+DY	STEHENLASSEN · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B4
G03	SHED	E336	f83r	B4-S009	shedy	SHED+DY	STEHENLASSEN · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B4
G03	SHED	E347	f83r	B4-S013	shedy	SHED+DY	STEHENLASSEN · SCHLUSS	linke Hauptstation mit offenem Fransenlauf
G03	SHED	E361	f83r	B4-S016	shedy	SHED+DY	STEHENLASSEN · SCHLUSS	rechte Hauptstation mit S-Lauf und Mehrarmknoten
G03	SHED	E364	f83r	B5-S003	shedal	SHED+AL	STEHENLASSEN · ZIELSTELLE	linke Fransenstation im B5-Nachtrag
G04	OL	E007	f10r	H1-S001	otytchol	OT+Y+T+CH+OL	DANACH · DIES · ANWENDEN · ENTNEHMEN · WEITER	abgebildete breit gezähnte radialblütige Pflanze
G04	OL	E012	f10r	H1-S002	qotchol	OT+CH+OL	DANACH · ENTNEHMEN · WEITER	abgebildete breit gezähnte radialblütige Pflanze
G04	OL	E013	f10r	H1-S002	chol	OL	WEITER	abgebildete breit gezähnte radialblütige Pflanze
G04	OL	E019	f10r	H2-S001	qoctholy	O+CTH+OL+Y	VORGANG · BEREITEN · WEITER · DIES	abgebildete breit gezähnte radialblütige Pflanze
G04	OL	E026	f10r	H2-S002	otol	OT+OL	DANACH · WEITER	abgebildete breit gezähnte radialblütige Pflanze
G04	OL	E027	f10r	H2-S002	chol	OL	WEITER	abgebildete breit gezähnte radialblütige Pflanze
G04	OL	E028	f10r	H2-S002	cholor	OL+OR	WEITER · ANSATZ	abgebildete breit gezähnte radialblütige Pflanze
G04	OL	E029	f10r	H2-S002	chol	OL	WEITER	abgebildete breit gezähnte radialblütige Pflanze
G04	OL	E039	f11r	H3-S001	tshol	T+SH+OL	ANWENDEN · HALTEN · WEITER	abgebildete dicht blau blühende Kronenpflanze
G04	OL	E053	f11r	H3-S004	okchol	OK+OL	ANSETZEN · WEITER	abgebildete dicht blau blühende Kronenpflanze
G04	OL	E067	f55v	H4-S003	oldy	OL+DY	WEITER · SCHLUSS	abgebildete breitblättrige rispige Pflanze
G04	OL	E070	f55v	H4-S004	oltchy	OL+T+Y	WEITER · ANWENDEN · DIES	abgebildete breitblättrige rispige Pflanze
G04	OL	E079	f56r	H5-S001	kchol	K+OL	ZUGEBEN · WEITER	abgebildete mehrköpfige stachelige Pflanze
G04	OL	E099	f56r	H5-S006	keol	K+E+OL	ZUGEBEN · KURZ · WEITER	abgebildete mehrköpfige stachelige Pflanze
G04	OL	E106	f81v	B1-S002	ol	OL	WEITER	gemeinsame zweireihige Figuren-/Beckenstation
G04	OL	E108	f81v	B1-S002	olkain	OL+K+AIN	WEITER · ZUGEBEN · PORTION	gemeinsame zweireihige Figuren-/Beckenstation
G04	OL	E110	f81v	B1-S002	ol	OL	WEITER	gemeinsame zweireihige Figuren-/Beckenstation
G04	OL	E111	f81v	B1-S002	rol	R+OL	KUEHLEN · WEITER	gemeinsame zweireihige Figuren-/Beckenstation
G04	OL	E113	f81v	B1-S002	olor	OL+OR	WEITER · ANSATZ	gemeinsame zweireihige Figuren-/Beckenstation
G04	OL	E114	f81v	B1-S002	ol	OL	WEITER	gemeinsame zweireihige Figuren-/Beckenstation
G04	OL	E121	f81v	B1-S003	qol	OL	WEITER	gemeinsame zweireihige Figuren-/Beckenstation
G04	OL	E124	f81v	B1-S004	ol	OL	WEITER	gemeinsame zweireihige Figuren-/Beckenstation
G04	OL	E126	f81v	B1-S005	qolchedy	OL+CHD+DY	WEITER · UMSETZEN · SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation
G04	OL	E133	f81v	B1-S008	ol	OL	WEITER	gemeinsame zweireihige Figuren-/Beckenstation
G04	OL	E135	f81v	B1-S008	ol	OL	WEITER	gemeinsame zweireihige Figuren-/Beckenstation
G04	OL	E148	f81v	B1-S014	qol	OL	WEITER	gemeinsame zweireihige Figuren-/Beckenstation
G04	OL	E154	f81v	B1-S016	qol	OL	WEITER	gemeinsame zweireihige Figuren-/Beckenstation
G04	OL	E157	f81v	B1-S017	teol	E+OL	KURZ · WEITER	gemeinsame zweireihige Figuren-/Beckenstation
G04	OL	E160	f81v	B1-S018	dsheol	SH+E+OL	HALTEN · KURZ · WEITER	gemeinsame zweireihige Figuren-/Beckenstation
G04	OL	E168	f82r	B2-S002	qolchedy	OL+CHD+DY	WEITER · UMSETZEN · SCHLUSS	oberes Beckenpaar mit Zylinder
G04	OL	E182	f82r	B2-S005	octheol	O+CTH+E+OL	VORGANG · BEREITEN · KURZ · WEITER	oberes Beckenpaar mit Zylinder
G04	OL	E193	f82r	B2-S009	solshedy	OL+SH+E+DY	WEITER · HALTEN · KURZ · SCHLUSS	mittleres linkes Handgerät mit Inline-Knoten
G04	OL	E196	f82r	B2-S010	ls	OL	WEITER	mittleres linkes Handgerät mit Inline-Knoten
G04	OL	E242	f83r	B3-S006	olchedy	OL+CHD+DY	WEITER · UMSETZEN · SCHLUSS	mittlere Randfigur im runden Gefäß
G04	OL	E295	f83r	B3-S029	sol	OL	WEITER	sichtbares Figurenpaar mit gemeinsamem Bogen in B3
G04	OL	E313	f83r	B3-S034	olsaly	OL+AL+Y	WEITER · ZIELSTELLE · DIES	sichtbares Figurenpaar mit gemeinsamem Bogen in B3
G04	OL	E316	f83r	B4-S002	qolchey	OL+Y	WEITER · DIES	sichtbares Figurenpaar mit gemeinsamem Bogen in B4
G04	OL	E324	f83r	B4-S003	tol	OL	WEITER	sichtbares Figurenpaar mit gemeinsamem Bogen in B4
G04	OL	E337	f83r	B4-S010	oldy	OL+DY	WEITER · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B4
G04	OL	E340	f83r	B4-S011	okeeol	OK+EE+OL	ANSETZEN · LANG · WEITER	linke Hauptstation mit offenem Fransenlauf
G04	OL	E343	f83r	B4-S011	sol	OL	WEITER	linke Hauptstation mit offenem Fransenlauf
G04	OL	E346	f83r	B4-S013	qokol	OK+OL	ANSETZEN · WEITER	linke Hauptstation mit offenem Fransenlauf
G04	OL	E358	f83r	B4-S016	qolkain	OL+K+AIN	WEITER · ZUGEBEN · PORTION	rechte Hauptstation mit S-Lauf und Mehrarmknoten
G04	OL	E366	f83r	B5-S003	cheol	OL	WEITER	linke Fransenstation im B5-Nachtrag
G04	OL	E367	f83r	B5-S003	lol	L+OL	LEITEN · WEITER	linke Fransenstation im B5-Nachtrag
G04	OL	E370	f83r	B5-S003	sol	OL	WEITER	linke Fransenstation im B5-Nachtrag
G04	OL	E376	f83r	B6-S001	ol	OL	WEITER	rechter S-Lauf im B6-Nachtrag
G04	OL	E378	f83r	B6-S001	ol	OL	WEITER	rechter S-Lauf im B6-Nachtrag
G04	OT	E007	f10r	H1-S001	otytchol	OT+Y+T+CH+OL	DANACH · DIES · ANWENDEN · ENTNEHMEN · WEITER	abgebildete breit gezähnte radialblütige Pflanze
G04	OT	E012	f10r	H1-S002	qotchol	OT+CH+OL	DANACH · ENTNEHMEN · WEITER	abgebildete breit gezähnte radialblütige Pflanze
G04	OT	E024	f10r	H2-S002	qotchor	OT+CH+OR	DANACH · ENTNEHMEN · ANSATZ	abgebildete breit gezähnte radialblütige Pflanze
G04	OT	E026	f10r	H2-S002	otol	OT+OL	DANACH · WEITER	abgebildete breit gezähnte radialblütige Pflanze
G04	OT	E052	f11r	H3-S004	qotchy	OT+Y	DANACH · DIES	abgebildete dicht blau blühende Kronenpflanze
G04	OT	E080	f56r	H5-S001	otchor	OT+CH+OR	DANACH · ENTNEHMEN · ANSATZ	abgebildete mehrköpfige stachelige Pflanze
G04	OT	E097	f56r	H5-S005	sotodan	OT+O+AIN	DANACH · VORGANG · PORTION	abgebildete mehrköpfige stachelige Pflanze
G04	OT	E098	f56r	H5-S006	otchey	OT+Y	DANACH · DIES	abgebildete mehrköpfige stachelige Pflanze
G04	OT	E149	f81v	B1-S014	otar	OT+AR	DANACH · QUELLE	gemeinsame zweireihige Figuren-/Beckenstation
G04	OT	E185	f82r	B2-S006	oteey	OT+EE+Y	DANACH · LANG · DIES	oberes Beckenpaar mit Zylinder
G04	OT	E190	f82r	B2-S008	sotaiin	OT+AIIN	DANACH · SOLLMASS	mittleres linkes Handgerät mit Inline-Knoten
G04	OT	E218	f82r	B2-S016	oteey	OT+EE+Y	DANACH · LANG · DIES	kleine Randstationen des unteren Beckens
G04	OT	E226	f82r	B2-S020	qoteedy	OT+EE+DY	DANACH · LANG · SCHLUSS	kleine Randstationen des unteren Beckens
G04	OT	E230	f83r	B3-S002	qotal	OT+AL	DANACH · ZIELSTELLE	obere offene Fächerstation am Rand
G04	OT	E237	f83r	B3-S004	qotal	OT+AL	DANACH · ZIELSTELLE	obere offene Fächerstation am Rand
G04	OT	E249	f83r	B3-S010	otedy	OT+E+DY	DANACH · KURZ · SCHLUSS	untere Randfigur im korbartigen Gefäß
G04	OT	E281	f83r	B3-S022	qotchedy	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	unverbundener Zwischenbereich
G04	OT	E292	f83r	B3-S027	qoteedy	OT+EE+DY	DANACH · LANG · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3
G04	OT	E301	f83r	B3-S030	otchedy	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3
G04	OT	E305	f83r	B3-S032	qotedaiin	OT+E+AIIN	DANACH · KURZ · SOLLMASS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3
G04	OT	E306	f83r	B3-S032	otaiin	OT+AIIN	DANACH · SOLLMASS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3
G04	OT	E307	f83r	B3-S032	otedy	OT+E+DY	DANACH · KURZ · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3
G04	OT	E312	f83r	B3-S034	otaiin	OT+AIIN	DANACH · SOLLMASS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3
G04	OT	E320	f83r	B4-S003	otal	OT+AL	DANACH · ZIELSTELLE	sichtbares Figurenpaar mit gemeinsamem Bogen in B4
G04	OT	E321	f83r	B4-S003	otchey	OT+Y	DANACH · DIES	sichtbares Figurenpaar mit gemeinsamem Bogen in B4
G04	OT	E362	f83r	B5-S001	otchdy	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	linke Fransenstation im B5-Nachtrag
G04	OS	E005	f10r	H1-S001	os	OS	DAZU	abgebildete breit gezähnte radialblütige Pflanze
G05	S	E216	f82r	B2-S016	ches	CH+E+S	ENTNEHMEN · KURZ · PROBE	kleine Randstationen des unteren Beckens
G05	AIN	E058	f55v	H4-S001	ykain	Y+K+AIN	DIES · ZUGEBEN · PORTION	abgebildete breitblättrige rispige Pflanze
G05	AIN	E073	f55v	H4-S004	orain	OR+AIN	ANSATZ · PORTION	abgebildete breitblättrige rispige Pflanze
G05	AIN	E097	f56r	H5-S005	sotodan	OT+O+AIN	DANACH · VORGANG · PORTION	abgebildete mehrköpfige stachelige Pflanze
G05	AIN	E107	f81v	B1-S002	kain	K+AIN	ZUGEBEN · PORTION	gemeinsame zweireihige Figuren-/Beckenstation
G05	AIN	E108	f81v	B1-S002	olkain	OL+K+AIN	WEITER · ZUGEBEN · PORTION	gemeinsame zweireihige Figuren-/Beckenstation
G05	AIN	E127	f81v	B1-S006	qokain	OK+AIN	ANSETZEN · PORTION	gemeinsame zweireihige Figuren-/Beckenstation
G05	AIN	E169	f82r	B2-S003	qokain	OK+AIN	ANSETZEN · PORTION	oberes Beckenpaar mit Zylinder
G05	AIN	E198	f82r	B2-S011	okain	OK+AIN	ANSETZEN · PORTION	mittlere rechte unklare Station
G05	AIN	E200	f82r	B2-S011	okain	OK+AIN	ANSETZEN · PORTION	mittlere rechte unklare Station
G05	AIN	E257	f83r	B3-S013	chkain	K+AIN	ZUGEBEN · PORTION	untere Randfigur im korbartigen Gefäß
G05	AIN	E288	f83r	B3-S026	qokain	OK+AIN	ANSETZEN · PORTION	unverbundener Zwischenbereich
G05	AIN	E303	f83r	B3-S032	chedain	CHD+AIN	UMSETZEN · PORTION	sichtbares Figurenpaar mit gemeinsamem Bogen in B3
G05	AIN	E327	f83r	B4-S005	dain	AIN	PORTION	sichtbares Figurenpaar mit gemeinsamem Bogen in B4
G05	AIN	E341	f83r	B4-S011	okain	OK+AIN	ANSETZEN · PORTION	linke Hauptstation mit offenem Fransenlauf
G05	AIN	E352	f83r	B4-S015	qokain	OK+AIN	ANSETZEN · PORTION	linke Hauptstation mit offenem Fransenlauf
G05	AIN	E354	f83r	B4-S015	kain	K+AIN	ZUGEBEN · PORTION	linke Hauptstation mit offenem Fransenlauf
G05	AIN	E358	f83r	B4-S016	qolkain	OL+K+AIN	WEITER · ZUGEBEN · PORTION	rechte Hauptstation mit S-Lauf und Mehrarmknoten
G05	AIN	E379	f83r	B6-S001	dain	AIN	PORTION	rechter S-Lauf im B6-Nachtrag
G05	AIIN	E009	f10r	H1-S001	daiin	AIIN	SOLLMASS	abgebildete breit gezähnte radialblütige Pflanze
G05	AIIN	E018	f10r	H2-S001	cthaiin	CTH+AIIN	BEREITEN · SOLLMASS	abgebildete breit gezähnte radialblütige Pflanze
G05	AIIN	E022	f10r	H2-S001	taiin	AIIN	SOLLMASS	abgebildete breit gezähnte radialblütige Pflanze
G05	AIIN	E030	f10r	H2-S002	daiin	AIIN	SOLLMASS	abgebildete breit gezähnte radialblütige Pflanze
G05	AIIN	E038	f10r	H2-S003	chodaiin	CH+O+AIIN	ENTNEHMEN · VORGANG · SOLLMASS	abgebildete breit gezähnte radialblütige Pflanze
G05	AIIN	E042	f11r	H3-S001	shfydaiin	SH+Y+AIIN	HALTEN · DIES · SOLLMASS	abgebildete dicht blau blühende Kronenpflanze
G05	AIIN	E051	f11r	H3-S003	daiin	AIIN	SOLLMASS	abgebildete dicht blau blühende Kronenpflanze
G05	AIIN	E056	f55v	H4-S001	qokaiin	OK+AIIN	ANSETZEN · SOLLMASS	abgebildete breitblättrige rispige Pflanze
G05	AIIN	E057	f55v	H4-S001	chaiin	AIIN	SOLLMASS	abgebildete breitblättrige rispige Pflanze
G05	AIIN	E061	f55v	H4-S002	daiin	AIIN	SOLLMASS	abgebildete breitblättrige rispige Pflanze
G05	AIIN	E064	f55v	H4-S003	ykaiin	Y+K+AIIN	DIES · ZUGEBEN · SOLLMASS	abgebildete breitblättrige rispige Pflanze
G05	AIIN	E068	f55v	H4-S004	aiin	AIIN	SOLLMASS	abgebildete breitblättrige rispige Pflanze
G05	AIIN	E077	f56r	H5-S001	daiin	AIIN	SOLLMASS	abgebildete mehrköpfige stachelige Pflanze
G05	AIIN	E100	f56r	H5-S006	daiin	AIIN	SOLLMASS	abgebildete mehrköpfige stachelige Pflanze
G05	AIIN	E102	f81v	B1-S002	okaiin	OK+AIIN	ANSETZEN · SOLLMASS	gemeinsame zweireihige Figuren-/Beckenstation
G05	AIIN	E116	f81v	B1-S002	daiin	AIIN	SOLLMASS	gemeinsame zweireihige Figuren-/Beckenstation
G05	AIIN	E118	f81v	B1-S002	daiin	AIIN	SOLLMASS	gemeinsame zweireihige Figuren-/Beckenstation
G05	AIIN	E178	f82r	B2-S005	solkaiin	SOLK+AIIN	SAMMELSTELLE · SOLLMASS	oberes Beckenpaar mit Zylinder
G05	AIIN	E180	f82r	B2-S005	qokaiin	OK+AIIN	ANSETZEN · SOLLMASS	oberes Beckenpaar mit Zylinder
G05	AIIN	E181	f82r	B2-S005	qokaiin	OK+AIIN	ANSETZEN · SOLLMASS	oberes Beckenpaar mit Zylinder
G05	AIIN	E190	f82r	B2-S008	sotaiin	OT+AIIN	DANACH · SOLLMASS	mittleres linkes Handgerät mit Inline-Knoten
G05	AIIN	E207	f82r	B2-S012	daiin	AIIN	SOLLMASS	unteres grünes Mehrfigurenbecken
G05	AIIN	E217	f82r	B2-S016	aiin	AIIN	SOLLMASS	kleine Randstationen des unteren Beckens
G05	AIIN	E219	f82r	B2-S016	qokaiin	OK+AIIN	ANSETZEN · SOLLMASS	kleine Randstationen des unteren Beckens
G05	AIIN	E233	f83r	B3-S003	daiin	AIIN	SOLLMASS	obere offene Fächerstation am Rand
G05	AIIN	E236	f83r	B3-S004	qokaiin	OK+AIIN	ANSETZEN · SOLLMASS	obere offene Fächerstation am Rand
G05	AIIN	E243	f83r	B3-S007	qokaiin	OK+AIIN	ANSETZEN · SOLLMASS	mittlere Randfigur im runden Gefäß
G05	AIIN	E256	f83r	B3-S013	qokaiin	OK+AIIN	ANSETZEN · SOLLMASS	untere Randfigur im korbartigen Gefäß
G05	AIIN	E270	f83r	B3-S021	qokaiin	OK+AIIN	ANSETZEN · SOLLMASS	unverbundener Zwischenbereich
G05	AIIN	E274	f83r	B3-S021	saiin	AIIN	SOLLMASS	unverbundener Zwischenbereich
G05	AIIN	E286	f83r	B3-S026	chldaiin	L+AIIN	LEITEN · SOLLMASS	unverbundener Zwischenbereich
G05	AIIN	E299	f83r	B3-S030	saiin	AIIN	SOLLMASS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3
G05	AIIN	E305	f83r	B3-S032	qotedaiin	OT+E+AIIN	DANACH · KURZ · SOLLMASS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3
G05	AIIN	E306	f83r	B3-S032	otaiin	OT+AIIN	DANACH · SOLLMASS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3
G05	AIIN	E312	f83r	B3-S034	otaiin	OT+AIIN	DANACH · SOLLMASS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3
G05	AIIN	E332	f83r	B4-S008	saiin	AIIN	SOLLMASS	sichtbares Figurenpaar mit gemeinsamem Bogen in B4
G05	AIIN	E338	f83r	B4-S011	saiin	AIIN	SOLLMASS	linke Hauptstation mit offenem Fransenlauf
G05	AIIN	E369	f83r	B5-S003	aiin	AIIN	SOLLMASS	linke Fransenstation im B5-Nachtrag
G05	AIIN	E377	f83r	B6-S001	daiin	AIIN	SOLLMASS	rechter S-Lauf im B6-Nachtrag
G05	IIN	E036	f10r	H2-S003	kaiiin	K+IIN	ZUGEBEN · STUFE	abgebildete breit gezähnte radialblütige Pflanze
G05	IIN	E161	f81v	B1-S018	oiiin	O+IIN	VORGANG · STUFE	gemeinsame zweireihige Figuren-/Beckenstation
G05	IIN	E309	f83r	B3-S034	soiiin	O+IIN	VORGANG · STUFE	sichtbares Figurenpaar mit gemeinsamem Bogen in B3
G05	IIN	E371	f83r	B5-S003	daiiin	DA+IIN	ZWEI · STUFE	linke Fransenstation im B5-Nachtrag
G06	AR	E003	f10r	H1-S001	char	AR	QUELLE	abgebildete breit gezähnte radialblütige Pflanze
G06	AR	E031	f10r	H2-S002	dar	AR	QUELLE	abgebildete breit gezähnte radialblütige Pflanze
G06	AR	E065	f55v	H4-S003	cheoar	CH+E+O+AR	ENTNEHMEN · KURZ · VORGANG · QUELLE	abgebildete breitblättrige rispige Pflanze
G06	AR	E096	f56r	H5-S005	kchoar	K+HO+AR	ZUGEBEN · ZUTAT · QUELLE	abgebildete mehrköpfige stachelige Pflanze
G06	AR	E105	f81v	B1-S002	sar	AR	QUELLE	gemeinsame zweireihige Figuren-/Beckenstation
G06	AR	E149	f81v	B1-S014	otar	OT+AR	DANACH · QUELLE	gemeinsame zweireihige Figuren-/Beckenstation
G06	AR	E191	f82r	B2-S008	qokar	OK+AR	ANSETZEN · QUELLE	mittleres linkes Handgerät mit Inline-Knoten
G06	AR	E199	f82r	B2-S011	char	AR	QUELLE	mittlere rechte unklare Station
G06	AR	E211	f82r	B2-S014	lar	L+AR	LEITEN · QUELLE	unteres grünes Mehrfigurenbecken
G06	AR	E215	f82r	B2-S016	lchedar	L+CHD+AR	LEITEN · UMSETZEN · QUELLE	kleine Randstationen des unteren Beckens
G06	AR	E238	f83r	B3-S004	dar	AR	QUELLE	obere offene Fächerstation am Rand
G06	AR	E253	f83r	B3-S011	chary	AR+Y	QUELLE · DIES	untere Randfigur im korbartigen Gefäß
G06	AR	E285	f83r	B3-S026	cheedar	EE+AR	LANG · QUELLE	unverbundener Zwischenbereich
G06	AR	E360	f83r	B4-S016	skar	K+AR	ZUGEBEN · QUELLE	rechte Hauptstation mit S-Lauf und Mehrarmknoten
G06	CKH	E086	f56r	H5-S002	cheeckhody	CH+EE+CKH+O+DY	ENTNEHMEN · LANG · DURCHLASS · VORGANG · SCHLUSS	abgebildete mehrköpfige stachelige Pflanze
G06	CKH	E115	f81v	B1-S002	sheckhal	SH+E+CKH+AL	HALTEN · KURZ · DURCHLASS · ZIELSTELLE	gemeinsame zweireihige Figuren-/Beckenstation
G06	CKH	E119	f81v	B1-S002	chckhy	CKH+Y	DURCHLASS · DIES	gemeinsame zweireihige Figuren-/Beckenstation
G06	CKH	E128	f81v	B1-S006	shckhy	CKH+Y	DURCHLASS · DIES	gemeinsame zweireihige Figuren-/Beckenstation
G06	CKH	E139	f81v	B1-S011	chckhy	CKH+Y	DURCHLASS · DIES	gemeinsame zweireihige Figuren-/Beckenstation
G06	CKH	E165	f81v	B1-S020	shckhedy	SH+CKH+E+DY	HALTEN · DURCHLASS · KURZ · SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation
G06	CKH	E173	f82r	B2-S004	lcheckhy	L+CKH+Y	LEITEN · DURCHLASS · DIES	oberes Beckenpaar mit Zylinder
G06	CKH	E176	f82r	B2-S004	lcheckhedy	L+CKH+E+DY	LEITEN · DURCHLASS · KURZ · SCHLUSS	oberes Beckenpaar mit Zylinder
G06	CKH	E179	f82r	B2-S005	chckhy	CKH+Y	DURCHLASS · DIES	oberes Beckenpaar mit Zylinder
G06	CKH	E187	f82r	B2-S006	sheckhy	SH+E+CKH+Y	HALTEN · KURZ · DURCHLASS · DIES	oberes Beckenpaar mit Zylinder
G06	CKH	E330	f83r	B4-S006	shckhedy	SH+CKH+E+DY	HALTEN · DURCHLASS · KURZ · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B4
G06	CKH	E331	f83r	B4-S007	shckhedy	SH+CKH+E+DY	HALTEN · DURCHLASS · KURZ · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B4
G06	CKH	E350	f83r	B4-S014	qockhey	O+CKH+E+Y	VORGANG · DURCHLASS · KURZ · DIES	linke Hauptstation mit offenem Fransenlauf
G06	CKH	E355	f83r	B4-S015	chckhal	CH+CKH+AL	ENTNEHMEN · DURCHLASS · ZIELSTELLE	linke Hauptstation mit offenem Fransenlauf
G06	AL	E040	f11r	H3-S001	schoal	SH+O+AL	HALTEN · VORGANG · ZIELSTELLE	abgebildete dicht blau blühende Kronenpflanze
G06	AL	E069	f55v	H4-S004	okal	OK+AL	ANSETZEN · ZIELSTELLE	abgebildete breitblättrige rispige Pflanze
G06	AL	E076	f56r	H5-S001	chodaly	HO+AL+Y	ZUTAT · ZIELSTELLE · DIES	abgebildete mehrköpfige stachelige Pflanze
G06	AL	E082	f56r	H5-S001	dal	AL	ZIELSTELLE	abgebildete mehrköpfige stachelige Pflanze
G06	AL	E093	f56r	H5-S004	kchal	K+AL	ZUGEBEN · ZIELSTELLE	abgebildete mehrköpfige stachelige Pflanze
G06	AL	E104	f81v	B1-S002	okal	OK+AL	ANSETZEN · ZIELSTELLE	gemeinsame zweireihige Figuren-/Beckenstation
G06	AL	E109	f81v	B1-S002	al	AL	ZIELSTELLE	gemeinsame zweireihige Figuren-/Beckenstation
