mode	package	page	record	line	locus	word	material	material_source	destination	destination_source	status	row_status
G	BATH3	f77r	F77_P2	f77r.27	f77r.27:5	qokeedy	shedy	f77r.27:4	qokaiin	f77r.26:3	COMPLETE	recorded
G	BATH3	f77r	F77_P2	f77r.29	f77r.29:3	qokeedy	shedy	f77r.27:4	qokaiin	f77r.26:3	COMPLETE	recorded
G	BATH3	f77r	F77_P2	f77r.29	f77r.29:4	qokeedy	shedy	f77r.27:4	qokaiin	f77r.26:3	COMPLETE	recorded
G	BATH3	f77r	F77_P2	f77r.33	f77r.33:2	chedy	shedy	f77r.27:4	NA	NA	COMPLETE	recorded
G	BATH3	f77r	F77_P2	f77r.34	f77r.34:3	chedy	shedy	f77r.34:2	NA	NA	COMPLETE	recorded
G	BATH3	f77r	F77_P2	f77r.35	f77r.35:3	chedy	okaiin	f77r.35:2	NA	NA	COMPLETE	recorded
G	BATH3	f77r	F77_P2	f77r.36	f77r.36:4	chedy	okaiin	f77r.35:2	NA	NA	COMPLETE	recorded
G	BATH3	f77r	F77_P2	f77r.36	f77r.36:6	qokeedy	okaiin	f77r.35:2	qokaiin	f77r.35:6	COMPLETE	recorded
G	BATH3	f77r	F77_P3	f77r.42	f77r.42:1	qokeedy	okaiin	f77r.40:4	qokaiin	f77r.38:4	COMPLETE	recorded
G	BATH3	f77r	F77_P3	f77r.42	f77r.42:3	qokeedy	okaiin	f77r.40:4	qokaiin	f77r.38:4	COMPLETE	recorded
G	BATH3	f77r	F77_P3	f77r.42	f77r.42:4	qokeedy	okaiin	f77r.40:4	qokaiin	f77r.38:4	COMPLETE	recorded
G	BATH3	f82r	F82_P1	f82r.2	f82r.2:5	qokeedy	NA	NA	NA	NA	MISSING_MATERIAL_AND_DESTINATION	recorded
G	BATH3	f82r	F82_P1	f82r.5	f82r.5:3	qokeedy	NA	NA	qokaiin	f82r.4:1	MISSING_MATERIAL	recorded
G	BATH3	f82r	F82_P1	f82r.5	f82r.5:6	chedy	NA	NA	NA	NA	MISSING_MATERIAL	recorded
G	BATH3	f82r	F82_P1	f82r.8	f82r.8:9	chedy	shedy	f82r.7:4	NA	NA	COMPLETE	recorded
G	BATH3	f82r	F82_P2	f82r.11	f82r.11:7	chedy	NA	NA	NA	NA	MISSING_MATERIAL	recorded
G	BATH3	f82r	F82_P2	f82r.13	f82r.13:3	qokeedy	NA	NA	NA	NA	MISSING_MATERIAL_AND_DESTINATION	recorded
G	BATH3	f82r	F82_P2	f82r.15	f82r.15:4	qokeedy	lchedy	f82r.15:2	qokaiin	f82r.14:8	COMPLETE	recorded
G	BATH3	f82r	F82_P2	f82r.16	f82r.16:1	qokeedy	lchedy	f82r.15:2	qokaiin	f82r.15:6	COMPLETE	recorded
G	BATH3	f82r	F82_P2	f82r.16	f82r.16:3	qokeedy	lchedy	f82r.16:2	qokaiin	f82r.15:6	COMPLETE	recorded
G	BATH3	f82r	F82_P2	f82r.17	f82r.17:3	chedy	lchedy	f82r.16:2	NA	NA	COMPLETE	recorded
G	BATH3	f82r	F82_P2	f82r.17	f82r.17:7	qokeedy	lchedy	f82r.16:2	qokaiin	f82r.15:6	COMPLETE	recorded
G	BATH3	f82r	F82_P2	f82r.19	f82r.19:4	qokeedy	shedy	f82r.18:4	qokaiin	f82r.15:6	COMPLETE	recorded
G	BATH3	f82r	F82_P3	f82r.21	f82r.21:8	chedy	shedy	f82r.20:8	NA	NA	COMPLETE	recorded
G	BATH3	f82r	F82_P3	f82r.24	f82r.24:1	qokeedy	lchedy	f82r.23:8	qokaiin	f82r.22:4	COMPLETE	recorded
G	BATH3	f82r	F82_P3	f82r.26	f82r.26:2	qokeedy	lchedy	f82r.25:7	qokaiin	f82r.22:4	COMPLETE	recorded
G	BATH3	f82r	F82_P3	f82r.27	f82r.27:4	qokeedy	lchedy	f82r.25:7	qokaiin	f82r.26:8	COMPLETE	recorded
G	BATH3	f82r	F82_P3	f82r.27	f82r.27:7	qokeedy	lchedy	f82r.25:7	qokaiin	f82r.26:8	COMPLETE	recorded
G	BATH3	f82r	F82_P3	f82r.28	f82r.28:3	qokeedy	shedy	f82r.28:2	qokaiin	f82r.26:8	COMPLETE	recorded
G	BATH3	f82r	F82_P3	f82r.29	f82r.29:4	qokeedy	lchedy	f82r.29:3	qokaiin	f82r.28:8	COMPLETE	recorded
G	BATH3	f82r	F82_P3	f82r.30	f82r.30:8	qokeedy	shedy	f82r.30:5	qokaiin	f82r.28:8	COMPLETE	recorded
