package	page	record	line	locus	word	row_status
BATH3	f83r	F83_P4	f83r.28	f83r.28:2	cheeky	recorded
BATH3	f83r	F83_P4	f83r.28	f83r.28:3	sheey	recorded
BATH3	f83r	F83_P4	f83r.28	f83r.28:4	qokedy	recorded
BATH3	f83r	F83_P4	f83r.28	f83r.28:5	shedy	recorded
BATH3	f83r	F83_P4	f83r.28	f83r.28:6	oldy	recorded
BATH3	f83r	F83_P4	f83r.29	f83r.29:1	salchedy	recorded
BATH3	f83r	F83_P4	f83r.29	f83r.29:2	cheey	recorded
BATH3	f83r	F83_P4	f83r.29	f83r.29:3	qody	recorded
BATH3	f83r	F83_P4	f83r.29	f83r.29:4	kesd	recorded
BATH3	f83r	F83_P4	f83r.29	f83r.29:5	oldy	recorded
BATH3	f83r	F83_P4	f83r.30	f83r.30:1	s	recorded
BATH3	f83r	F83_P4	f83r.30	f83r.30:2	okeedy	recorded
BATH3	f83r	F83_P4	f83r.30	f83r.30:3	qokeedy	recorded
BATH3	f83r	F83_P4	f83r.30	f83r.30:4	qoky	recorded
BATH3	f83r	F83_P4	f83r.30	f83r.30:5	saii	recorded
BATH3	f83r	F83_P5	f83r.31	f83r.31:1	techedy	recorded
BATH3	f83r	F83_P5	f83r.31	f83r.31:2	qotchedy	recorded
BATH3	f83r	F83_P5	f83r.31	f83r.31:3	okeedy	recorded
BATH3	f83r	F83_P5	f83r.31	f83r.31:4	ldy	recorded
BATH3	f83r	F83_P5	f83r.32	f83r.32:1	cheol	recorded
BATH3	f83r	F83_P5	f83r.32	f83r.32:2	qokchedy	recorded
BATH3	f83r	F83_P5	f83r.32	f83r.32:3	lchedy	recorded
BATH3	f83r	F83_P5	f83r.32	f83r.32:4	qokey	recorded
BATH3	f83r	F83_P5	f83r.33	f83r.33:1	sy	recorded
BATH3	f83r	F83_P5	f83r.33	f83r.33:2	s	recorded
BATH3	f83r	F83_P5	f83r.33	f83r.33:3	aiin	recorded
BATH3	f83r	F83_P5	f83r.33	f83r.33:4	sheekchy	recorded
BATH3	f83r	F83_P5	f83r.33	f83r.33:5	qokey	recorded
BATH3	f83r	F83_P5	f83r.33	f83r.33:6	sain	recorded
BATH3	f83r	F83_P5	f83r.34	f83r.34:1	shky	recorded
BATH3	f83r	F83_P5	f83r.34	f83r.34:2	lchedy	recorded
BATH3	f83r	F83_P5	f83r.34	f83r.34:3	dolshed	recorded
BATH3	f83r	F83_P5	f83r.34	f83r.34:4	qokchy	recorded
BATH3	f83r	F83_P5	f83r.35	f83r.35:1	saiin	recorded
BATH3	f83r	F83_P5	f83r.35	f83r.35:2	cheky	recorded
BATH3	f83r	F83_P5	f83r.35	f83r.35:3	okeeol	recorded
BATH3	f83r	F83_P5	f83r.35	f83r.35:4	okain	recorded
BATH3	f83r	F83_P5	f83r.35	f83r.35:5	chdy	recorded
BATH3	f83r	F83_P5	f83r.36	f83r.36:1	sor	recorded
BATH3	f83r	F83_P5	f83r.36	f83r.36:2	aiin	recorded
BATH3	f83r	F83_P5	f83r.36	f83r.36:3	shy	recorded
BATH3	f83r	F83_P5	f83r.36	f83r.36:4	shey	recorded
BATH3	f83r	F83_P5	f83r.36	f83r.36:5	lshedy	recorded
BATH3	f83r	F83_P5	f83r.36	f83r.36:6	qoky	recorded
BATH3	f83r	F83_P5	f83r.37	f83r.37:1	sol	recorded
BATH3	f83r	F83_P5	f83r.37	f83r.37:2	lkedy	recorded
BATH3	f83r	F83_P5	f83r.37	f83r.37:3	lchedy	recorded
BATH3	f83r	F83_P5	f83r.37	f83r.37:4	qokol	recorded
BATH3	f83r	F83_P5	f83r.37	f83r.37:5	shedy	recorded
BATH3	f83r	F83_P5	f83r.38	f83r.38:1	or	recorded
BATH3	f83r	F83_P5	f83r.38	f83r.38:2	chey	recorded
BATH3	f83r	F83_P5	f83r.38	f83r.38:3	qockhey	recorded
BATH3	f83r	F83_P5	f83r.38	f83r.38:4	dairydy	recorded
BATH3	f83r	F83_P5	f83r.39	f83r.39:1	qokain	recorded
BATH3	f83r	F83_P5	f83r.39	f83r.39:2	shey	recorded
BATH3	f83r	F83_P5	f83r.39	f83r.39:3	kain	recorded
BATH3	f83r	F83_P5	f83r.39	f83r.39:4	chckhal	recorded
BATH3	f83r	F83_P5	f83r.40	f83r.40:1	solchedy	recorded
BATH3	f83r	F83_P5	f83r.40	f83r.40:2	olchedy	recorded
BATH3	f83r	F83_P5	f83r.40	f83r.40:3	chedaiin	recorded
BATH3	f83r	F83_P5	f83r.41	f83r.41:1	solkey	recorded
BATH3	f83r	F83_P5	f83r.41	f83r.41:2	lchedy	recorded
BATH3	f83r	F83_P5	f83r.41	f83r.41:3	qolkain	recorded
BATH3	f83r	F83_P5	f83r.41	f83r.41:4	dal	recorded
BATH3	f83r	F83_P5	f83r.42	f83r.42:1	sol	recorded
BATH3	f83r	F83_P5	f83r.42	f83r.42:2	ol	recorded
BATH3	f83r	F83_P5	f83r.42	f83r.42:3	chcthdy	recorded
BATH3	f83r	F83_P5	f83r.42	f83r.42:4	l	recorded
BATH3	f83r	F83_P5	f83r.42	f83r.42:5	chedy	recorded
BATH3	f83r	F83_P5	f83r.42	f83r.42:6	lchdy	recorded
BATH3	f83r	F83_P5	f83r.43	f83r.43:1	daiin	recorded
BATH3	f83r	F83_P5	f83r.43	f83r.43:2	sheol	recorded
BATH3	f83r	F83_P5	f83r.43	f83r.43:3	chedy	recorded
BATH3	f83r	F83_P5	f83r.43	f83r.43:4	qotal	recorded
BATH3	f83r	F83_P5	f83r.43	f83r.43:5	sar	recorded
BATH3	f83r	F83_P5	f83r.44	f83r.44:1	skar	recorded
BATH3	f83r	F83_P5	f83r.44	f83r.44:2	shedy	recorded
BATH3	f83r	F83_Q1	f83r.47	f83r.47:1	otchdy	recorded
BATH3	f83r	F83_Q1	f83r.47	f83r.47:2	qokchdy	recorded
BATH3	f83r	F83_Q1	f83r.47	f83r.47:3	shedal	recorded
BATH3	f83r	F83_Q1	f83r.48	f83r.48:1	dal	recorded
BATH3	f83r	F83_Q1	f83r.48	f83r.48:2	cheol	recorded
BATH3	f83r	F83_Q1	f83r.48	f83r.48:3	lol	recorded
BATH3	f83r	F83_Q1	f83r.48	f83r.48:4	chdal	recorded
BATH3	f83r	F83_Q1	f83r.48	f83r.48:5	aiin	recorded
BATH3	f83r	F83_Q1	f83r.49	f83r.49:1	sol	recorded
BATH3	f83r	F83_Q1	f83r.49	f83r.49:2	daiiin	recorded
BATH3	f83r	F83_Q1	f83r.49	f83r.49:3	chedy	recorded
BATH3	f83r	F83_Q2	f83r.52	f83r.52:1	solkeey	recorded
BATH3	f83r	F83_Q2	f83r.52	f83r.52:2	qekey	recorded
BATH3	f83r	F83_Q2	f83r.52	f83r.52:3	raly	recorded
BATH3	f83r	F83_Q2	f83r.52	f83r.52:4	ol	recorded
BATH3	f83r	F83_Q2	f83r.53	f83r.53:1	solchkal	recorded
BATH3	f83r	F83_Q2	f83r.53	f83r.53:2	cheol	recorded
BATH3	f83r	F83_Q2	f83r.53	f83r.53:3	qotar	recorded
BATH3	f83r	F83_Q2	f83r.53	f83r.53:4	ol	recorded
BATH3	f83r	F83_Q2	f83r.54	f83r.54:1	daiin	recorded
BATH3	f83r	F83_Q2	f83r.54	f83r.54:2	ol	recorded
BATH3	f83r	F83_Q2	f83r.54	f83r.54:3	dain	recorded
BATH3	f83r	F83_Q2	f83r.54	f83r.54:4	chey	recorded
BATH3	f83r	F83_Q2	f83r.54	f83r.54:5	ldalor	recorded
BATH3	f83r	F83_Q2	f83r.55	f83r.55:1	sol	recorded
BATH3	f83r	F83_Q2	f83r.55	f83r.55:2	rtain	recorded
BATH3	f83r	F83_Q2	f83r.55	f83r.55:3	cthal	recorded
BATH3	f77r	F77_P1	f77r.9	f77r.9:1	poldarais	recorded
BATH3	f77r	F77_P1	f77r.9	f77r.9:2	ol	recorded
BATH3	f77r	F77_P1	f77r.9	f77r.9:3	qokol	recorded
BATH3	f77r	F77_P1	f77r.9	f77r.9:4	chey	recorded
BATH3	f77r	F77_P1	f77r.9	f77r.9:5	qopchedy	recorded
BATH3	f77r	F77_P1	f77r.9	f77r.9:6	qopchedy	recorded
BATH3	f77r	F77_P1	f77r.9	f77r.9:7	dylches	recorded
BATH3	f77r	F77_P1	f77r.9	f77r.9:8	olkedy	recorded
BATH3	f77r	F77_P1	f77r.9	f77r.9:9	loly	recorded
BATH3	f77r	F77_P1	f77r.10	f77r.10:1	tolchd	recorded
BATH3	f77r	F77_P1	f77r.10	f77r.10:2	ar	recorded
BATH3	f77r	F77_P1	f77r.10	f77r.10:3	shey	recorded
BATH3	f77r	F77_P1	f77r.10	f77r.10:4	qotaiin	recorded
BATH3	f77r	F77_P1	f77r.10	f77r.10:5	qotedy	recorded
BATH3	f77r	F77_P1	f77r.10	f77r.10:6	qokol	recorded
BATH3	f77r	F77_P1	f77r.10	f77r.10:7	chdy	recorded
BATH3	f77r	F77_P1	f77r.10	f77r.10:8	qokain	recorded
BATH3	f77r	F77_P1	f77r.10	f77r.10:9	chetey	recorded
BATH3	f77r	F77_P1	f77r.10	f77r.10:10	sal	recorded
BATH3	f77r	F77_P1	f77r.11	f77r.11:1	qoteedy	recorded
BATH3	f77r	F77_P1	f77r.11	f77r.11:2	qokaiin	recorded
BATH3	f77r	F77_P1	f77r.11	f77r.11:3	shedy	recorded
BATH3	f77r	F77_P1	f77r.11	f77r.11:4	chol	recorded
BATH3	f77r	F77_P1	f77r.11	f77r.11:5	shedy	recorded
BATH3	f77r	F77_P1	f77r.11	f77r.11:6	shcthey	recorded
BATH3	f77r	F77_P1	f77r.11	f77r.11:7	qokeedy	recorded
BATH3	f77r	F77_P1	f77r.11	f77r.11:8	oteedy	recorded
BATH3	f77r	F77_P1	f77r.11	f77r.11:9	cham	recorded
BATH3	f77r	F77_P1	f77r.12	f77r.12:1	solteedy	recorded
BATH3	f77r	F77_P1	f77r.12	f77r.12:2	qoteedy	recorded
BATH3	f77r	F77_P1	f77r.12	f77r.12:3	qodeedy	recorded
BATH3	f77r	F77_P1	f77r.12	f77r.12:4	chedaiin	recorded
BATH3	f77r	F77_P1	f77r.12	f77r.12:5	chedy	recorded
BATH3	f77r	F77_P1	f77r.12	f77r.12:6	shedaiin	recorded
BATH3	f77r	F77_P1	f77r.12	f77r.12:7	shealol	recorded
BATH3	f77r	F77_P1	f77r.12	f77r.12:8	ched	recorded
BATH3	f77r	F77_P1	f77r.13	f77r.13:1	qokeedy	recorded
BATH3	f77r	F77_P1	f77r.13	f77r.13:2	qol	recorded
BATH3	f77r	F77_P1	f77r.13	f77r.13:3	sheedy	recorded
BATH3	f77r	F77_P1	f77r.13	f77r.13:4	shol	recorded
BATH3	f77r	F77_P1	f77r.13	f77r.13:5	tedy	recorded
BATH3	f77r	F77_P1	f77r.13	f77r.13:6	chedy	recorded
BATH3	f77r	F77_P1	f77r.13	f77r.13:7	lsheedy	recorded
BATH3	f77r	F77_P1	f77r.13	f77r.13:8	qokedy	recorded
BATH3	f77r	F77_P1	f77r.13	f77r.13:9	qolal	recorded
BATH3	f77r	F77_P1	f77r.13	f77r.13:10	chedy	recorded
BATH3	f77r	F77_P1	f77r.14	f77r.14:1	sokcheey	recorded
BATH3	f77r	F77_P1	f77r.14	f77r.14:2	sain	recorded
BATH3	f77r	F77_P1	f77r.14	f77r.14:3	sheeol	recorded
BATH3	f77r	F77_P1	f77r.14	f77r.14:4	qoteedy	recorded
BATH3	f77r	F77_P1	f77r.14	f77r.14:5	qokaiin	recorded
BATH3	f77r	F77_P1	f77r.14	f77r.14:6	shedy	recorded
BATH3	f77r	F77_P1	f77r.14	f77r.14:7	qokeedy	recorded
BATH3	f77r	F77_P1	f77r.14	f77r.14:8	qotedy	recorded
BATH3	f77r	F77_P1	f77r.15	f77r.15:1	qokeedy	recorded
BATH3	f77r	F77_P1	f77r.15	f77r.15:2	shedy	recorded
BATH3	f77r	F77_P1	f77r.15	f77r.15:3	qotol	recorded
BATH3	f77r	F77_P1	f77r.15	f77r.15:4	shedy	recorded
BATH3	f77r	F77_P1	f77r.15	f77r.15:5	qokaiin	recorded
BATH3	f77r	F77_P1	f77r.15	f77r.15:6	sheety	recorded
BATH3	f77r	F77_P1	f77r.15	f77r.15:7	qokeed	recorded
BATH3	f77r	F77_P1	f77r.15	f77r.15:8	y	recorded
BATH3	f77r	F77_P1	f77r.15	f77r.15:9	lchedy	recorded
BATH3	f77r	F77_P1	f77r.15	f77r.15:10	lol	recorded
BATH3	f77r	F77_P1	f77r.16	f77r.16:1	sshedy	recorded
BATH3	f77r	F77_P1	f77r.16	f77r.16:2	qotaiin	recorded
BATH3	f77r	F77_P1	f77r.16	f77r.16:3	chedy	recorded
BATH3	f77r	F77_P1	f77r.16	f77r.16:4	qokaiin	recorded
BATH3	f77r	F77_P1	f77r.16	f77r.16:5	shedy	recorded
BATH3	f77r	F77_P1	f77r.16	f77r.16:6	qolcheedy	recorded
BATH3	f77r	F77_P1	f77r.16	f77r.16:7	qokeedy	recorded
BATH3	f77r	F77_P1	f77r.16	f77r.16:8	lol	recorded
BATH3	f77r	F77_P1	f77r.17	f77r.17:1	qoteedy	recorded
BATH3	f77r	F77_P1	f77r.17	f77r.17:2	qoteedy	recorded
BATH3	f77r	F77_P1	f77r.17	f77r.17:3	qokedy	recorded
BATH3	f77r	F77_P1	f77r.17	f77r.17:4	sheed	recorded
BATH3	f77r	F77_P1	f77r.17	f77r.17:5	qeey	recorded
BATH3	f77r	F77_P1	f77r.17	f77r.17:6	saiin	recorded
BATH3	f77r	F77_P1	f77r.17	f77r.17:7	sheety	recorded
BATH3	f77r	F77_P1	f77r.17	f77r.17:8	qokeedy	recorded
BATH3	f77r	F77_P1	f77r.17	f77r.17:9	lol	recorded
BATH3	f77r	F77_P1	f77r.18	f77r.18:1	daiin	recorded
BATH3	f77r	F77_P1	f77r.18	f77r.18:2	cheedy	recorded
BATH3	f77r	F77_P1	f77r.18	f77r.18:3	lshey	recorded
BATH3	f77r	F77_P1	f77r.18	f77r.18:4	qo	recorded
BATH3	f77r	F77_P1	f77r.18	f77r.18:5	l	recorded
BATH3	f77r	F77_P1	f77r.18	f77r.18:6	or	recorded
BATH3	f77r	F77_P1	f77r.18	f77r.18:7	chees	recorded
BATH3	f77r	F77_P1	f77r.18	f77r.18:8	sheckhedy	recorded
BATH3	f77r	F77_P1	f77r.18	f77r.18:9	qol	recorded
BATH3	f77r	F77_P1	f77r.18	f77r.18:10	cheedy	recorded
BATH3	f77r	F77_P1	f77r.18	f77r.18:11	qotaiin	recorded
BATH3	f77r	F77_P1	f77r.19	f77r.19:1	qokeedy	recorded
BATH3	f77r	F77_P1	f77r.19	f77r.19:2	lchey	recorded
BATH3	f77r	F77_P1	f77r.19	f77r.19:3	lsheey	recorded
BATH3	f77r	F77_P1	f77r.19	f77r.19:4	qokeedy	recorded
BATH3	f77r	F77_P1	f77r.19	f77r.19:5	qokeedy	recorded
BATH3	f77r	F77_P1	f77r.19	f77r.19:6	qokar	recorded
BATH3	f77r	F77_P1	f77r.19	f77r.19:7	qokeey	recorded
BATH3	f77r	F77_P1	f77r.19	f77r.19:8	laiin	recorded
BATH3	f77r	F77_P1	f77r.19	f77r.19:9	chey	recorded
BATH3	f77r	F77_P1	f77r.20	f77r.20:1	qotain	recorded
BATH3	f77r	F77_P1	f77r.20	f77r.20:2	sheal	recorded
BATH3	f77r	F77_P1	f77r.20	f77r.20:3	qokeedy	recorded
BATH3	f77r	F77_P1	f77r.20	f77r.20:4	qoteey	recorded
BATH3	f77r	F77_P1	f77r.20	f77r.20:5	qokain	recorded
BATH3	f77r	F77_P1	f77r.20	f77r.20:6	sheey	recorded
BATH3	f77r	F77_P1	f77r.20	f77r.20:7	qotedy	recorded
BATH3	f77r	F77_P1	f77r.20	f77r.20:8	dalchedy	recorded
BATH3	f77r	F77_P1	f77r.21	f77r.21:1	chedaiin	recorded
BATH3	f77r	F77_P1	f77r.21	f77r.21:2	shedy	recorded
BATH3	f77r	F77_P1	f77r.21	f77r.21:3	qokeedy	recorded
BATH3	f77r	F77_P1	f77r.21	f77r.21:4	qokedy	recorded
BATH3	f77r	F77_P1	f77r.21	f77r.21:5	qokeey	recorded
BATH3	f77r	F77_P1	f77r.21	f77r.21:6	chedy	recorded
BATH3	f77r	F77_P1	f77r.21	f77r.21:7	shear	recorded
BATH3	f77r	F77_P1	f77r.21	f77r.21:8	olaiiny	recorded
BATH3	f77r	F77_P1	f77r.22	f77r.22:1	qoteedy	recorded
BATH3	f77r	F77_P1	f77r.22	f77r.22:2	al	recorded
BATH3	f77r	F77_P1	f77r.22	f77r.22:3	lchedy	recorded
BATH3	f77r	F77_P1	f77r.22	f77r.22:4	r	recorded
BATH3	f77r	F77_P1	f77r.22	f77r.22:5	oin	recorded
BATH3	f77r	F77_P1	f77r.22	f77r.22:6	chy	recorded
BATH3	f77r	F77_P1	f77r.22	f77r.22:7	chedaiin	recorded
BATH3	f77r	F77_P1	f77r.22	f77r.22:8	cheey	recorded
BATH3	f77r	F77_P1	f77r.22	f77r.22:9	okedy	recorded
BATH3	f77r	F77_P1	f77r.22	f77r.22:10	qoky	recorded
BATH3	f77r	F77_P1	f77r.23	f77r.23:1	sheoky	recorded
BATH3	f77r	F77_P1	f77r.23	f77r.23:2	qokaiin	recorded
BATH3	f77r	F77_P1	f77r.23	f77r.23:3	chedy	recorded
BATH3	f77r	F77_P1	f77r.23	f77r.23:4	lchedy	recorded
BATH3	f77r	F77_P1	f77r.23	f77r.23:5	olshedy	recorded
BATH3	f77r	F77_P1	f77r.23	f77r.23:6	qokeedy	recorded
BATH3	f77r	F77_P1	f77r.23	f77r.23:7	chedy	recorded
BATH3	f77r	F77_P1	f77r.23	f77r.23:8	qokal	recorded
BATH3	f77r	F77_P1	f77r.24	f77r.24:1	daiin	recorded
BATH3	f77r	F77_P1	f77r.24	f77r.24:2	dol	recorded
BATH3	f77r	F77_P1	f77r.24	f77r.24:3	shor	recorded
BATH3	f77r	F77_P1	f77r.24	f77r.24:4	cphey	recorded
BATH3	f77r	F77_P1	f77r.24	f77r.24:5	lfcheal	recorded
BATH3	f77r	F77_P1	f77r.24	f77r.24:6	shear	recorded
BATH3	f77r	F77_P1	f77r.24	f77r.24:7	qolchy	recorded
BATH3	f77r	F77_P2	f77r.25	f77r.25:1	otedy	recorded
BATH3	f77r	F77_P2	f77r.25	f77r.25:2	qokar	recorded
BATH3	f77r	F77_P2	f77r.25	f77r.25:3	shedy	recorded
BATH3	f77r	F77_P2	f77r.25	f77r.25:4	qokal	recorded
BATH3	f77r	F77_P2	f77r.25	f77r.25:5	shedar	recorded
BATH3	f77r	F77_P2	f77r.25	f77r.25:6	dal	recorded
BATH3	f77r	F77_P2	f77r.25	f77r.25:7	chedy	recorded
BATH3	f77r	F77_P2	f77r.25	f77r.25:8	daror	recorded
BATH3	f77r	F77_P2	f77r.26	f77r.26:1	qoteedy	recorded
BATH3	f77r	F77_P2	f77r.26	f77r.26:2	qokeedy	recorded
BATH3	f77r	F77_P2	f77r.26	f77r.26:3	qokaiin	recorded
BATH3	f77r	F77_P2	f77r.26	f77r.26:4	chcthy	recorded
BATH3	f77r	F77_P2	f77r.26	f77r.26:5	lchedy	recorded
BATH3	f77r	F77_P2	f77r.26	f77r.26:6	qokaly	recorded
BATH3	f77r	F77_P2	f77r.27	f77r.27:1	solchedy	recorded
BATH3	f77r	F77_P2	f77r.27	f77r.27:2	qokain	recorded
BATH3	f77r	F77_P2	f77r.27	f77r.27:3	okaiin	recorded
BATH3	f77r	F77_P2	f77r.27	f77r.27:4	shedy	recorded
BATH3	f77r	F77_P2	f77r.27	f77r.27:5	qokeedy	recorded
BATH3	f77r	F77_P2	f77r.27	f77r.27:6	qotedy	recorded
BATH3	f77r	F77_P2	f77r.28	f77r.28:1	olchey	recorded
BATH3	f77r	F77_P2	f77r.28	f77r.28:2	qotey	recorded
BATH3	f77r	F77_P2	f77r.28	f77r.28:3	qokain	recorded
BATH3	f77r	F77_P2	f77r.28	f77r.28:4	olcheedy	recorded
BATH3	f77r	F77_P2	f77r.28	f77r.28:5	sar	recorded
BATH3	f77r	F77_P2	f77r.28	f77r.28:6	lom	recorded
BATH3	f77r	F77_P2	f77r.29	f77r.29:1	saiin	recorded
BATH3	f77r	F77_P2	f77r.29	f77r.29:2	cheeol	recorded
BATH3	f77r	F77_P2	f77r.29	f77r.29:3	qokeedy	recorded
BATH3	f77r	F77_P2	f77r.29	f77r.29:4	qokeedy	recorded
BATH3	f77r	F77_P2	f77r.29	f77r.29:5	qotal	recorded
BATH3	f77r	F77_P2	f77r.30	f77r.30:1	qokaiin	recorded
BATH3	f77r	F77_P2	f77r.30	f77r.30:2	chckhey	recorded
BATH3	f77r	F77_P2	f77r.30	f77r.30:3	sa	recorded
BATH3	f77r	F77_P2	f77r.30	f77r.30:4	iin	recorded
BATH3	f77r	F77_P2	f77r.30	f77r.30:5	qolkain	recorded
BATH3	f77r	F77_P2	f77r.30	f77r.30:6	cheeky	recorded
BATH3	f77r	F77_P2	f77r.30	f77r.30:7	lol	recorded
BATH3	f77r	F77_P2	f77r.31	f77r.31:1	qokain	recorded
BATH3	f77r	F77_P2	f77r.31	f77r.31:2	chckhy	recorded
BATH3	f77r	F77_P2	f77r.31	f77r.31:3	qokeey	recorded
BATH3	f77r	F77_P2	f77r.31	f77r.31:4	qotedy	recorded
BATH3	f77r	F77_P2	f77r.31	f77r.31:5	qotedy	recorded
BATH3	f77r	F77_P2	f77r.31	f77r.31:6	qotary	recorded
BATH3	f77r	F77_P2	f77r.32	f77r.32:1	qor	recorded
BATH3	f77r	F77_P2	f77r.32	f77r.32:2	ain	recorded
BATH3	f77r	F77_P2	f77r.32	f77r.32:3	cheol	recorded
BATH3	f77r	F77_P2	f77r.32	f77r.32:4	ol	recorded
BATH3	f77r	F77_P2	f77r.32	f77r.32:5	chealor	recorded
BATH3	f77r	F77_P2	f77r.32	f77r.32:6	cheey	recorded
BATH3	f77r	F77_P2	f77r.32	f77r.32:7	qeteiiin	recorded
BATH3	f77r	F77_P2	f77r.32	f77r.32:8	dary	recorded
BATH3	f77r	F77_P2	f77r.33	f77r.33:1	daiin	recorded
BATH3	f77r	F77_P2	f77r.33	f77r.33:2	chedy	recorded
BATH3	f77r	F77_P2	f77r.33	f77r.33:3	qol	recorded
BATH3	f77r	F77_P2	f77r.33	f77r.33:4	keedy	recorded
BATH3	f77r	F77_P2	f77r.33	f77r.33:5	qoteeedy	recorded
BATH3	f77r	F77_P2	f77r.33	f77r.33:6	sar	recorded
BATH3	f77r	F77_P2	f77r.33	f77r.33:7	oiiiin	recorded
BATH3	f77r	F77_P2	f77r.33	f77r.33:8	cheety	recorded
BATH3	f77r	F77_P2	f77r.33	f77r.33:9	dy	recorded
BATH3	f77r	F77_P2	f77r.34	f77r.34:1	qokaiin	recorded
BATH3	f77r	F77_P2	f77r.34	f77r.34:2	shedy	recorded
BATH3	f77r	F77_P2	f77r.34	f77r.34:3	chedy	recorded
BATH3	f77r	F77_P2	f77r.34	f77r.34:4	qolchedy	recorded
BATH3	f77r	F77_P2	f77r.34	f77r.34:5	qokaiin	recorded
BATH3	f77r	F77_P2	f77r.34	f77r.34:6	qokaiin	recorded
BATH3	f77r	F77_P2	f77r.34	f77r.34:7	checkhy	recorded
BATH3	f77r	F77_P2	f77r.34	f77r.34:8	raiin	recorded
BATH3	f77r	F77_P2	f77r.35	f77r.35:1	solkeey	recorded
BATH3	f77r	F77_P2	f77r.35	f77r.35:2	okaiin	recorded
BATH3	f77r	F77_P2	f77r.35	f77r.35:3	chedy	recorded
BATH3	f77r	F77_P2	f77r.35	f77r.35:4	qokain	recorded
BATH3	f77r	F77_P2	f77r.35	f77r.35:5	sheedy	recorded
BATH3	f77r	F77_P2	f77r.35	f77r.35:6	qokaiin	recorded
BATH3	f77r	F77_P2	f77r.35	f77r.35:7	chedaiin	recorded
BATH3	f77r	F77_P2	f77r.35	f77r.35:8	chealy	recorded
BATH3	f77r	F77_P2	f77r.36	f77r.36:1	dshedy	recorded
BATH3	f77r	F77_P2	f77r.36	f77r.36:2	pchedy	recorded
BATH3	f77r	F77_P2	f77r.36	f77r.36:3	qotain	recorded
BATH3	f77r	F77_P2	f77r.36	f77r.36:4	chedy	recorded
BATH3	f77r	F77_P2	f77r.36	f77r.36:5	dolchl	recorded
BATH3	f77r	F77_P2	f77r.36	f77r.36:6	qokeedy	recorded
BATH3	f77r	F77_P2	f77r.36	f77r.36:7	qokol	recorded
BATH3	f77r	F77_P2	f77r.36	f77r.36:8	olchey	recorded
BATH3	f77r	F77_P2	f77r.37	f77r.37:1	teeolain	recorded
BATH3	f77r	F77_P2	f77r.37	f77r.37:2	chey	recorded
BATH3	f77r	F77_P2	f77r.37	f77r.37:3	qoteedy	recorded
BATH3	f77r	F77_P2	f77r.37	f77r.37:4	qokain	recorded
BATH3	f77r	F77_P2	f77r.37	f77r.37:5	cheedy	recorded
BATH3	f77r	F77_P2	f77r.37	f77r.37:6	cheey	recorded
BATH3	f77r	F77_P2	f77r.37	f77r.37:7	lchedy	recorded
BATH3	f77r	F77_P3	f77r.38	f77r.38:1	pol	recorded
BATH3	f77r	F77_P3	f77r.38	f77r.38:2	shedy	recorded
BATH3	f77r	F77_P3	f77r.38	f77r.38:3	qoeedy	recorded
BATH3	f77r	F77_P3	f77r.38	f77r.38:4	qokaiin	recorded
BATH3	f77r	F77_P3	f77r.38	f77r.38:5	chcphey	recorded
BATH3	f77r	F77_P3	f77r.38	f77r.38:6	qol	recorded
BATH3	f77r	F77_P3	f77r.38	f77r.38:7	ltaiin	recorded
BATH3	f77r	F77_P3	f77r.38	f77r.38:8	shedy	recorded
BATH3	f77r	F77_P3	f77r.38	f77r.38:9	qol	recorded
BATH3	f77r	F77_P3	f77r.39	f77r.39:1	olaiin	recorded
BATH3	f77r	F77_P3	f77r.39	f77r.39:2	cheey	recorded
BATH3	f77r	F77_P3	f77r.39	f77r.39:3	sheckhey	recorded
BATH3	f77r	F77_P3	f77r.39	f77r.39:4	lsheey	recorded
BATH3	f77r	F77_P3	f77r.39	f77r.39:5	qykaiin	recorded
BATH3	f77r	F77_P3	f77r.39	f77r.39:6	sheedy	recorded
BATH3	f77r	F77_P3	f77r.39	f77r.39:7	laiin	recorded
BATH3	f77r	F77_P3	f77r.40	f77r.40:1	daiiin	recorded
BATH3	f77r	F77_P3	f77r.40	f77r.40:2	ol	recorded
BATH3	f77r	F77_P3	f77r.40	f77r.40:3	eeedy	recorded
BATH3	f77r	F77_P3	f77r.40	f77r.40:4	okaiin	recorded
BATH3	f77r	F77_P3	f77r.40	f77r.40:5	sheeol	recorded
BATH3	f77r	F77_P3	f77r.40	f77r.40:6	qotaiin	recorded
BATH3	f77r	F77_P3	f77r.40	f77r.40:7	shody	recorded
BATH3	f77r	F77_P3	f77r.40	f77r.40:8	qoty	recorded
BATH3	f77r	F77_P3	f77r.41	f77r.41:1	daiin	recorded
BATH3	f77r	F77_P3	f77r.41	f77r.41:2	sh	recorded
BATH3	f77r	F77_P3	f77r.41	f77r.41:3	qolchey	recorded
BATH3	f77r	F77_P3	f77r.41	f77r.41:4	qotedy	recorded
BATH3	f77r	F77_P3	f77r.41	f77r.41:5	qotal	recorded
BATH3	f77r	F77_P3	f77r.41	f77r.41:6	r	recorded
BATH3	f77r	F77_P3	f77r.41	f77r.41:7	ain	recorded
BATH3	f77r	F77_P3	f77r.41	f77r.41:8	chl	recorded
BATH3	f77r	F77_P3	f77r.41	f77r.41:9	s	recorded
BATH3	f77r	F77_P3	f77r.41	f77r.41:10	arol	recorded
BATH3	f77r	F77_P3	f77r.42	f77r.42:1	qokeedy	recorded
