source_id	unit_id	page	locus	visible_owner	visible_surface	primary_layer	layered_group_reading	local_owner_expansion_de
A105	A1	f67r2	f67r2.42	A1_LEFT_LOCAL_FIELD_42	ockhy	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ockhy]	Sternplatz A1_LEFT_LOCAL_FIELD_42: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest o/y.
A106	A1	f67r2	f67r2.43	A1_LEFT_LOCAL_FIELD_43	daiin	COMMON_PORTABLE_SURFACE	[KERN:Sollwert/daiin]	Sternplatz A1_LEFT_LOCAL_FIELD_43: Sollwert oder Grad des bezeichneten Himmelsplatzes.
A107	A1	f67r2	f67r2.43	A1_LEFT_LOCAL_FIELD_43	aiin	COMMON_PORTABLE_SURFACE	[KERN:Sollwert/aiin]	Sternplatz A1_LEFT_LOCAL_FIELD_43: Sollwert oder Grad des bezeichneten Himmelsplatzes.
A108	A1	f67r2	f67r2.43	A1_LEFT_LOCAL_FIELD_43	os	ASTRO_LOCAL_LABEL_WITH_PROSE_HOMOGRAPH	[ASTRO-HOMOGRAPH:os]	Sternplatz A1_LEFT_LOCAL_FIELD_43: umschliessendes Diagrammfeld.
A109	A1	f67r2	f67r2.43	A1_LEFT_LOCAL_FIELD_43	qsg	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:qsg]	A1_LEFT_LOCAL_FIELD_43: neuer Nebengrad.
A110	A1	f67r2	f67r2.44	A1_LEFT_LOCAL_FIELD_44	ofydy	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ofydy]	A1_LEFT_LOCAL_FIELD_44: fester Grundlichtwert.
A111	A1	f67r2	f67r2.44	A1_LEFT_LOCAL_FIELD_44	sheody	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:sheody]	Sternplatz A1_LEFT_LOCAL_FIELD_44: Position oder Bedingung halten; lokaler Namensrest eody.
A112	A1	f67r2	f67r2.44	A1_LEFT_LOCAL_FIELD_44	aiin	COMMON_PORTABLE_SURFACE	[KERN:Sollwert/aiin]	Sternplatz A1_LEFT_LOCAL_FIELD_44: Sollwert oder Grad des bezeichneten Himmelsplatzes.
A113	A1	f67r2	f67r2.45	A1_LEFT_LOCAL_FIELD_45	ycheody	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ycheody]	A1_LEFT_LOCAL_FIELD_45: aktueller Ablesewert fest.
A114	A1	f67r2	f67r2.45	A1_LEFT_LOCAL_FIELD_45	es	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:es]	A1_LEFT_LOCAL_FIELD_45: ausgewählter Nebenwert.
A115	A1	f67r2	f67r2.45	A1_LEFT_LOCAL_FIELD_45	odaiiin	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:odaiiin]	Sternplatz A1_LEFT_LOCAL_FIELD_45: Grad- oder Bedingungsstufe; lokaler Namensrest odai.
A116	A1	f67r2	f67r2.46	A1_LEFT_LOCAL_FIELD_46	yekees	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:yekees]	Sternplatz A1_LEFT_LOCAL_FIELD_46: lange oder volle Diagrammstufe; lokaler Namensrest yek/s.
A117	A1	f67r2	f67r2.46	A1_LEFT_LOCAL_FIELD_46	oraly	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:oraly]	Sternplatz A1_LEFT_LOCAL_FIELD_46: Bedingungs-, Tabellen- oder Wahlansatz + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest y.
A118	A1	f67r2	f67r2.47	A1_LEFT_LOCAL_FIELD_47	yfain	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:yfain]	Sternplatz A1_LEFT_LOCAL_FIELD_47: gezaehlter Teil oder Unterabschnitt; lokaler Namensrest yf.
A119	A1	f67r2	f67r2.48	A1_LEFT_LOCAL_FIELD_48	todaiin	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:todaiin]	Sternplatz A1_LEFT_LOCAL_FIELD_48: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest tod.
A120	A1	f67r2	f67r2.48	A1_LEFT_LOCAL_FIELD_48	dain	ASTRO_LOCAL_LABEL_WITH_PROSE_HOMOGRAPH	[ASTRO-HOMOGRAPH:dain]	Sternplatz A1_LEFT_LOCAL_FIELD_48: Band-, Schleier- oder Abdecktraeger.
A121	A1	f67r2	f67r2.48	A1_LEFT_LOCAL_FIELD_48	dy	COMMON_PORTABLE_SURFACE	[KERN:dies/dy]	Sternplatz A1_LEFT_LOCAL_FIELD_48: dieser lokale Diagrammposten.
A122	A1	f67r2	f67r2.49	A1_LEFT_LOCAL_FIELD_49	os	ASTRO_LOCAL_LABEL_WITH_PROSE_HOMOGRAPH	[ASTRO-HOMOGRAPH:os]	Sternplatz A1_LEFT_LOCAL_FIELD_49: umschliessendes Diagrammfeld.
A123	A1	f67r2	f67r2.49	A1_LEFT_LOCAL_FIELD_49	choer	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:choer]	Sternplatz A1_LEFT_LOCAL_FIELD_49: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/er.
A124	A1	f67r2	f67r2.49	A1_LEFT_LOCAL_FIELD_49	aiin	COMMON_PORTABLE_SURFACE	[KERN:Sollwert/aiin]	Sternplatz A1_LEFT_LOCAL_FIELD_49: Sollwert oder Grad des bezeichneten Himmelsplatzes.
A125	A1	f67r2	f67r2.50	A1_LEFT_LOCAL_FIELD_50	choeea	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:choeea]	Sternplatz A1_LEFT_LOCAL_FIELD_50: Himmelsobjekt oder Eingangsbedingung + lange oder volle Diagrammstufe; lokaler Namensrest c/a.
A126	A1	f67r2	f67r2.50	A1_LEFT_LOCAL_FIELD_50	sal	COMMON_PORTABLE_SURFACE	[KERN:dorthin/sal]	Sternplatz A1_LEFT_LOCAL_FIELD_50: zum bezeichneten Zielplatz.
A127	A1	f67r2	f67r2.51	A1_LEFT_LOCAL_FIELD_51	dadaiin	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:dadaiin]	Sternplatz A1_LEFT_LOCAL_FIELD_51: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest dad.
A128	A1	f67r2	f67r2.52	A1_LEFT_OUTER_STAR_STATION_01	qotoear	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:qotoear]	Sternplatz A1_LEFT_OUTER_STAR_STATION_01: naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest q/oe.
A129	A1	f67r2	f67r2.53	A1_LEFT_OUTER_STAR_STATION_02	dchdar	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:dchdar]	Sternplatz A1_LEFT_OUTER_STAR_STATION_02: Wert oder Platzbezug uebertragen + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest d.
A130	A1	f67r2	f67r2.54	A1_LEFT_OUTER_STAR_STATION_03	y	COMMON_PORTABLE_SURFACE	[KERN:dies/y]	Sternplatz A1_LEFT_OUTER_STAR_STATION_03: dieser lokale Diagrammposten.
A131	A1	f67r2	f67r2.54	A1_LEFT_OUTER_STAR_STATION_03	saldal	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:saldal]	Sternplatz A1_LEFT_OUTER_STAR_STATION_03: Zielsektor, Zielstern oder Zielfeld + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest s/d.
A132	A1	f67r2	f67r2.55	A1_LEFT_OUTER_STAR_STATION_04	ytodal	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ytodal]	Sternplatz A1_LEFT_OUTER_STAR_STATION_04: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest ytod.
A133	A1	f67r2	f67r2.56	A1_LEFT_OUTER_STAR_STATION_05	tol	COMMON_PORTABLE_SURFACE	[KERN:weiter/tol]	Sternplatz A1_LEFT_OUTER_STAR_STATION_05: im selben Ring oder Band fortsetzen.
A134	A1	f67r2	f67r2.56	A1_LEFT_OUTER_STAR_STATION_05	daiin	COMMON_PORTABLE_SURFACE	[KERN:Sollwert/daiin]	Sternplatz A1_LEFT_OUTER_STAR_STATION_05: Sollwert oder Grad des bezeichneten Himmelsplatzes.
A135	A1	f67r2	f67r2.57	A1_LEFT_OUTER_STAR_STATION_06	otar	ASTRO_LOCAL_LABEL_WITH_PROSE_HOMOGRAPH	[ASTRO-HOMOGRAPH:otar]	Sternplatz A1_LEFT_OUTER_STAR_STATION_06: danach vom bezeichneten Ausgangsplatz.
A136	A1	f67r2	f67r2.57	A1_LEFT_OUTER_STAR_STATION_06	dy	COMMON_PORTABLE_SURFACE	[KERN:dies/dy]	Sternplatz A1_LEFT_OUTER_STAR_STATION_06: dieser lokale Diagrammposten.
A137	A1	f67r2	f67r2.58	A1_LEFT_OUTER_STAR_STATION_07	cho	ASTRO_LOCAL_LABEL_WITH_PROSE_HOMOGRAPH	[ASTRO-HOMOGRAPH:cho]	Sternplatz A1_LEFT_OUTER_STAR_STATION_07: Eingangsobjekt oder Eingangsbedingung.
A138	A1	f67r2	f67r2.58	A1_LEFT_OUTER_STAR_STATION_07	dal	COMMON_PORTABLE_SURFACE	[KERN:dorthin/dal]	Sternplatz A1_LEFT_OUTER_STAR_STATION_07: zum bezeichneten Zielplatz.
A139	A1	f67r2	f67r2.58	A1_LEFT_OUTER_STAR_STATION_07	g	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:g]	A1_LEFT_OUTER_STAR_STATION_07: Gradwert.
A140	A1	f67r2	f67r2.59	A1_LEFT_OUTER_STAR_STATION_08	ytchodly	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ytchodly]	Sternplatz A1_LEFT_OUTER_STAR_STATION_08: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest ytc/dly.
A141	A1	f67r2	f67r2.60	A1_LEFT_OUTER_STAR_STATION_09	octhys	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:octhys]	A1_LEFT_OUTER_STAR_STATION_09: sekundäre Grundbedingung.
A142	A1	f67r2	f67r2.61	A1_LEFT_OUTER_STAR_STATION_10	ytokar	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ytokar]	Sternplatz A1_LEFT_OUTER_STAR_STATION_10: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yt.
A143	A1	f67r2	f67r2.62	A1_LEFT_OUTER_STAR_STATION_11	otolor	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:otolor]	Sternplatz A1_LEFT_OUTER_STAR_STATION_11: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen + Bedingungs-, Tabellen- oder Wahlansatz.
A144	A1	f67r2	f67r2.63	A1_LEFT_OUTER_STAR_STATION_12	okodar	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:okodar]	Sternplatz A1_LEFT_OUTER_STAR_STATION_12: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest od.
A145	A1	f67r2	f67r2.64	A1_RIGHT_PHASE_STATION_01	s	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:s]	A1_RIGHT_PHASE_STATION_01: Nebenwert.
A146	A1	f67r2	f67r2.64	A1_RIGHT_PHASE_STATION_01	air	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:air]	Radstelle A1_RIGHT_PHASE_STATION_01: Himmels-, Ring- oder Zeigerlauf.
A147	A1	f67r2	f67r2.65	A1_RIGHT_PHASE_STATION_02	soear	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:soear]	Radstelle A1_RIGHT_PHASE_STATION_02: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest soe.
A148	A1	f67r2	f67r2.66	A1_RIGHT_PHASE_STATION_03	cpheey	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:cpheey]	Radstelle A1_RIGHT_PHASE_STATION_03: lange oder volle Diagrammstufe; lokaler Namensrest cph/y.
A149	A1	f67r2	f67r2.67	A1_RIGHT_PHASE_STATION_04	okodar	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:okodar]	Radstelle A1_RIGHT_PHASE_STATION_04: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest od.
A150	A1	f67r2	f67r2.68	A1_RIGHT_PHASE_STATION_05	oepchod	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:oepchod]	Radstelle A1_RIGHT_PHASE_STATION_05: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest oepc/d.
A151	A1	f67r2	f67r2.69	A1_RIGHT_PHASE_STATION_06	s	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:s]	A1_RIGHT_PHASE_STATION_06: Nebenwert.
A152	A1	f67r2	f67r2.69	A1_RIGHT_PHASE_STATION_06	ay	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ay]	A1_RIGHT_PHASE_STATION_06: aktueller Hauptwert.
A153	A1	f67r2	f67r2.70	A1_RIGHT_PHASE_STATION_07	osar	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:osar]	Radstelle A1_RIGHT_PHASE_STATION_07: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest os.
A154	A1	f67r2	f67r2.71	A1_RIGHT_PHASE_STATION_08	oran	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:oran]	Radstelle A1_RIGHT_PHASE_STATION_08: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest an.
A155	A1	f67r2	f67r2.72	A1_LEFT_OUTER_RING_TEXT	dar	COMMON_PORTABLE_SURFACE	[KERN:davon/dar]	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: vom bezeichneten Ausgangsplatz.
A156	A1	f67r2	f67r2.72	A1_LEFT_OUTER_RING_TEXT	aldaiin	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:aldaiin]	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Zielsektor, Zielstern oder Zielfeld + Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest d.
A157	A1	f67r2	f67r2.72	A1_LEFT_OUTER_RING_TEXT	ydaiin	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ydaiin]	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest yd.
A158	A1	f67r2	f67r2.72	A1_LEFT_OUTER_RING_TEXT	qkoy	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:qkoy]	A1_LEFT_OUTER_RING_TEXT: neue Grundklasse.
A159	A1	f67r2	f67r2.72	A1_LEFT_OUTER_RING_TEXT	ydaiin	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ydaiin]	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest yd.
A160	A1	f67r2	f67r2.72	A1_LEFT_OUTER_RING_TEXT	qofair	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:qofair]	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest qof.
A161	A1	f67r2	f67r2.72	A1_LEFT_OUTER_RING_TEXT	ypair	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ypair]	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest yp.
A162	A1	f67r2	f67r2.72	A1_LEFT_OUTER_RING_TEXT	ykoaiin	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ykoaiin]	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest yko.
A163	A1	f67r2	f67r2.72	A1_LEFT_OUTER_RING_TEXT	ydoly	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ydoly]	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest yd/y.
A164	A1	f67r2	f67r2.72	A1_LEFT_OUTER_RING_TEXT	ytalchos	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ytalchos]	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Zielsektor, Zielstern oder Zielfeld + Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest yt/c/s.
A165	A1	f67r2	f67r2.72	A1_LEFT_OUTER_RING_TEXT	oly	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:oly]	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest y.
A166	A1	f67r2	f67r2.72	A1_LEFT_OUTER_RING_TEXT	okey	ASTRO_LOCAL_LABEL_WITH_PROSE_HOMOGRAPH	[ASTRO-HOMOGRAPH:okey]	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: in kurzer Stufe setzen.
A167	A1	f67r2	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	sshey	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:sshey]	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: abgelesener oder freigegebener Wert; lokaler Namensrest s.
A168	A1	f67r2	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	sy	COMMON_PORTABLE_SURFACE	[KERN:dies/sy]	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: dieser lokale Diagrammposten.
A169	A1	f67r2	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	shees	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:shees]	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Position oder Bedingung halten + lange oder volle Diagrammstufe; lokaler Namensrest s.
A170	A1	f67r2	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	qeykeey	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:qeykeey]	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest qeyk/y.
A171	A1	f67r2	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	ykchey	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ykchey]	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ey.
A172	A1	f67r2	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	ykchey	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ykchey]	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ey.
A173	A1	f67r2	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	qokeochy	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:qokeochy]	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest q/eochy.
A174	A1	f67r2	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	oaiin	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:oaiin]	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest o.
A175	A1	f67r2	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	okol	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:okol]	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen.
A176	A1	f67r2	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	ar	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ar]	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.
A177	A1	f67r2	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	olar	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:olar]	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: im selben Ring, Band oder Satz fortsetzen + Ausgangssektor, Ursprung oder Bezugswert.
A178	A1	f67r2	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	yshey	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:yshey]	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: abgelesener oder freigegebener Wert; lokaler Namensrest y.
A179	A1	f67r2	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	qokeeody	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:qokeeody]	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest q/ody.
A180	A1	f67r2	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	cheos	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:cheos]	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: sekundärer Ablesewert.
A181	A1	f67r2	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	oeeos	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:oeeos]	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: lange oder volle Diagrammstufe; lokaler Namensrest o/os.
A182	A1	f67r2	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	qockhy	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:qockhy]	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest qo/y.
A183	A1	f67r2	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	chos	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:chos]	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/s.
A184	A1	f67r2	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	aiin	COMMON_PORTABLE_SURFACE	[KERN:Sollwert/aiin]	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Sollwert oder Grad des bezeichneten Himmelsplatzes.
A185	A1	f67r2	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	okeeody	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:okeeody]	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest ody.
A186	A1	f67r2	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	qokoaiin	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:qokoaiin]	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest q/o.
A187	A1	f67r2	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	odain	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:odain]	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: gezaehlter Teil oder Unterabschnitt; lokaler Namensrest od.
A188	A1	f67r2	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	ar	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ar]	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Ausgangssektor, Ursprung oder Bezugswert.
A189	A1	f67r2	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	air	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:air]	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Himmels-, Ring- oder Zeigerlauf.
A190	A1	f67r2	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	ay	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ay]	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: aktueller Hauptwert.
A191	A2	f68r1	f68r1.1	A2_LEFT_PANEL_HEADER	shokchy	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:shokchy]	Sternplatz A2_LEFT_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung + Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest s/y.
A192	A2	f68r1	f68r1.1	A2_LEFT_PANEL_HEADER	chteey	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:chteey]	Sternplatz A2_LEFT_PANEL_HEADER: lange oder volle Diagrammstufe; lokaler Namensrest cht/y.
A193	A2	f68r1	f68r1.1	A2_LEFT_PANEL_HEADER	choteey	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:choteey]	Sternplatz A2_LEFT_PANEL_HEADER: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe; lokaler Namensrest ch/y.
A194	A2	f68r1	f68r1.1	A2_LEFT_PANEL_HEADER	cphol	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:cphol]	Sternplatz A2_LEFT_PANEL_HEADER: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest cph.
A195	A2	f68r1	f68r1.1	A2_LEFT_PANEL_HEADER	cheor	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:cheor]	Sternplatz A2_LEFT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che.
A196	A2	f68r1	f68r1.1	A2_LEFT_PANEL_HEADER	opcheeol	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:opcheeol]	Sternplatz A2_LEFT_PANEL_HEADER: lange oder volle Diagrammstufe + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest opch.
A197	A2	f68r1	f68r1.1	A2_LEFT_PANEL_HEADER	otor	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:otor]	Sternplatz A2_LEFT_PANEL_HEADER: naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz.
A198	A2	f68r1	f68r1.1	A2_LEFT_PANEL_HEADER	choctheeey	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:choctheeey]	Sternplatz A2_LEFT_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung + lange oder volle Diagrammstufe; lokaler Namensrest c/cth/y.
A199	A2	f68r1	f68r1.1	A2_LEFT_PANEL_HEADER	okchoal	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:okchoal]	Sternplatz A2_LEFT_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Himmelsobjekt oder Eingangsbedingung + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest c.
A200	A2	f68r1	f68r1.2	A2_MIDDLE_PANEL_HEADER	tochso	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:tochso]	A2_MIDDLE_PANEL_HEADER: Grundzustand dieses Platzes.
A201	A2	f68r1	f68r1.2	A2_MIDDLE_PANEL_HEADER	otchl	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:otchl]	Sternplatz A2_MIDDLE_PANEL_HEADER: naechster Platz oder folgende Bedingung; lokaler Namensrest chl.
A202	A2	f68r1	f68r1.2	A2_MIDDLE_PANEL_HEADER	qokeeedy	ASTRO_LOCAL_LABEL_WITH_PROSE_HOMOGRAPH	[ASTRO-HOMOGRAPH:qokeeedy]	Sternplatz A2_MIDDLE_PANEL_HEADER: vollstaendig setzen und den Eintrag schliessen.
