unit_id	page	locus	visible_owner	surface_text	layered_group_reading	local_owner_expansion_de	group_count	common_count	homograph_count	exemplar_count
A1	f67r2	f67r2.68	A1_RIGHT_PHASE_STATION_05	oepchod	[EXEMPLAR:oepchod]	Radstelle A1_RIGHT_PHASE_STATION_05: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest oepc/d.	1	0	0	1
A1	f67r2	f67r2.69	A1_RIGHT_PHASE_STATION_06	s ay	[EXEMPLAR:s] [EXEMPLAR:ay]	A1_RIGHT_PHASE_STATION_06: Nebenwert. || A1_RIGHT_PHASE_STATION_06: aktueller Hauptwert.	2	0	0	2
A1	f67r2	f67r2.70	A1_RIGHT_PHASE_STATION_07	osar	[EXEMPLAR:osar]	Radstelle A1_RIGHT_PHASE_STATION_07: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest os.	1	0	0	1
A1	f67r2	f67r2.71	A1_RIGHT_PHASE_STATION_08	oran	[EXEMPLAR:oran]	Radstelle A1_RIGHT_PHASE_STATION_08: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest an.	1	0	0	1
A1	f67r2	f67r2.72	A1_LEFT_OUTER_RING_TEXT	dar aldaiin ydaiin qkoy ydaiin qofair ypair ykoaiin ydoly ytalchos oly okey	[KERN:davon/dar] [EXEMPLAR:aldaiin] [EXEMPLAR:ydaiin] [EXEMPLAR:qkoy] [EXEMPLAR:ydaiin] [EXEMPLAR:qofair] [EXEMPLAR:ypair] [EXEMPLAR:ykoaiin] [EXEMPLAR:ydoly] [EXEMPLAR:ytalchos] [EXEMPLAR:oly] [ASTRO-HOMOGRAPH:okey]	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: vom bezeichneten Ausgangsplatz. || Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Zielsektor, Zielstern oder Zielfeld + Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest d. || Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest yd. || A1_LEFT_OUTER_RING_TEXT: neue Grundklasse. || Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest yd. || Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest qof. || Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest yp. || Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest yko. || Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest yd/y. || Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Zielsektor, Zielstern oder Zielfeld + Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest yt/c/s. || Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest y. || Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: in kurzer Stufe setzen.	12	1	1	10
A1	f67r2	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	sshey sy shees qeykeey ykchey ykchey qokeochy oaiin okol ar olar	[EXEMPLAR:sshey] [KERN:dies/sy] [EXEMPLAR:shees] [EXEMPLAR:qeykeey] [EXEMPLAR:ykchey] [EXEMPLAR:ykchey] [EXEMPLAR:qokeochy] [EXEMPLAR:oaiin] [EXEMPLAR:okol] [EXEMPLAR:ar] [EXEMPLAR:olar]	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: abgelesener oder freigegebener Wert; lokaler Namensrest s. || Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: dieser lokale Diagrammposten. || Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Position oder Bedingung halten + lange oder volle Diagrammstufe; lokaler Namensrest s. || Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest qeyk/y. || Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ey. || Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ey. || Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest q/eochy. || Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest o. || Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen. || Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert. || Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: im selben Ring, Band oder Satz fortsetzen + Ausgangssektor, Ursprung oder Bezugswert.	11	1	0	10
A1	f67r2	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	yshey qokeeody cheos oeeos qockhy chos aiin okeeody qokoaiin odain ar air ay	[EXEMPLAR:yshey] [EXEMPLAR:qokeeody] [EXEMPLAR:cheos] [EXEMPLAR:oeeos] [EXEMPLAR:qockhy] [EXEMPLAR:chos] [KERN:Sollwert/aiin] [EXEMPLAR:okeeody] [EXEMPLAR:qokoaiin] [EXEMPLAR:odain] [EXEMPLAR:ar] [EXEMPLAR:air] [EXEMPLAR:ay]	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: abgelesener oder freigegebener Wert; lokaler Namensrest y. || Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest q/ody. || A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: sekundärer Ablesewert. || Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: lange oder volle Diagrammstufe; lokaler Namensrest o/os. || Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest qo/y. || Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/s. || Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Sollwert oder Grad des bezeichneten Himmelsplatzes. || Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest ody. || Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest q/o. || Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: gezaehlter Teil oder Unterabschnitt; lokaler Namensrest od. || Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Ausgangssektor, Ursprung oder Bezugswert. || Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Himmels-, Ring- oder Zeigerlauf. || A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: aktueller Hauptwert.	13	1	0	12
A2	f68r1	f68r1.1	A2_LEFT_PANEL_HEADER	shokchy chteey choteey cphol cheor opcheeol otor choctheeey okchoal	[EXEMPLAR:shokchy] [EXEMPLAR:chteey] [EXEMPLAR:choteey] [EXEMPLAR:cphol] [EXEMPLAR:cheor] [EXEMPLAR:opcheeol] [EXEMPLAR:otor] [EXEMPLAR:choctheeey] [EXEMPLAR:okchoal]	Sternplatz A2_LEFT_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung + Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest s/y. || Sternplatz A2_LEFT_PANEL_HEADER: lange oder volle Diagrammstufe; lokaler Namensrest cht/y. || Sternplatz A2_LEFT_PANEL_HEADER: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe; lokaler Namensrest ch/y. || Sternplatz A2_LEFT_PANEL_HEADER: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest cph. || Sternplatz A2_LEFT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che. || Sternplatz A2_LEFT_PANEL_HEADER: lange oder volle Diagrammstufe + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest opch. || Sternplatz A2_LEFT_PANEL_HEADER: naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz. || Sternplatz A2_LEFT_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung + lange oder volle Diagrammstufe; lokaler Namensrest c/cth/y. || Sternplatz A2_LEFT_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Himmelsobjekt oder Eingangsbedingung + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest c.	9	0	0	9
A2	f68r1	f68r1.2	A2_MIDDLE_PANEL_HEADER	tochso otchl qokeeedy cheey cheeteey yteody chpor cheokorchey chod	[EXEMPLAR:tochso] [EXEMPLAR:otchl] [ASTRO-HOMOGRAPH:qokeeedy] [KERN:Freigabewert/cheey] [EXEMPLAR:cheeteey] [EXEMPLAR:yteody] [EXEMPLAR:chpor] [EXEMPLAR:cheokorchey] [EXEMPLAR:chod]	A2_MIDDLE_PANEL_HEADER: Grundzustand dieses Platzes. || Sternplatz A2_MIDDLE_PANEL_HEADER: naechster Platz oder folgende Bedingung; lokaler Namensrest chl. || Sternplatz A2_MIDDLE_PANEL_HEADER: vollstaendig setzen und den Eintrag schliessen. || Sternplatz A2_MIDDLE_PANEL_HEADER: abgelesener oder freigegebener Diagrammwert. || Sternplatz A2_MIDDLE_PANEL_HEADER: lange oder volle Diagrammstufe + lange oder volle Diagrammstufe; lokaler Namensrest ch/t/y. || A2_MIDDLE_PANEL_HEADER: Phasenplatz fest eingetragen. || Sternplatz A2_MIDDLE_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest chp. || Sternplatz A2_MIDDLE_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che/chey. || Sternplatz A2_MIDDLE_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/d.	9	1	1	7
A2	f68r1	f68r1.3	A2_RIGHT_PANEL_HEADER	ykor shey qocheey chokal okeey ror eckhear daram	[EXEMPLAR:ykor] [KERN:Freigabewert/shey] [EXEMPLAR:qocheey] [EXEMPLAR:chokal] [ASTRO-HOMOGRAPH:okeey] [EXEMPLAR:ror] [EXEMPLAR:eckhear] [EXEMPLAR:daram]	Sektorplatz A2_RIGHT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yk. || Sektorplatz A2_RIGHT_PANEL_HEADER: abgelesener oder freigegebener Diagrammwert. || Sektorplatz A2_RIGHT_PANEL_HEADER: abgelesener oder freigegebener Wert; lokaler Namensrest qo. || Sektorplatz A2_RIGHT_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest ch. || Sektorplatz A2_RIGHT_PANEL_HEADER: in langer Stufe setzen. || Sektorplatz A2_RIGHT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest r. || Sektorplatz A2_RIGHT_PANEL_HEADER: durch Sektor, Ring oder Pruefweg fuehren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest e. || Sektorplatz A2_RIGHT_PANEL_HEADER: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest d/am.	8	1	1	6
A2	f68r1	f68r1.4	A2_MULTIPANEL_HEADER_FRAGMENT_04	dchor okaiiin	[EXEMPLAR:dchor] [EXEMPLAR:okaiiin]	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_04: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest dch. || Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_04: Diagrammposten setzen oder aktivieren + Grad- oder Bedingungsstufe; lokaler Namensrest ai.	2	0	0	2
A2	f68r1	f68r1.5	A2_MULTIPANEL_HEADER_FRAGMENT_05	yky	[EXEMPLAR:yky]	A2_MULTIPANEL_HEADER_FRAGMENT_05: aktuelles Haus.	1	0	0	1
A2	f68r1	f68r1.6	A2_MULTIPANEL_HEADER_FRAGMENT_06	dary	[EXEMPLAR:dary]	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_06: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest d/y.	1	0	0	1
A2	f68r1	f68r1.7	A2_MULTIPANEL_HEADER_FRAGMENT_07	chkchykoly	[EXEMPLAR:chkchykoly]	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_07: Diagrammplatz berechnen oder bearbeiten + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest ch/yk/y.	1	0	0	1
A2	f68r1	f68r1.8	A2_CENTRE_KEY_UNRESOLVED	okodaly	[EXEMPLAR:okodaly]	Zentrumsmarke A2_CENTRE_KEY_UNRESOLVED: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest od/y.	1	0	0	1
A2	f68r1	f68r1.9	A2_STAR_STATION_01	odchecthy	[EXEMPLAR:odchecthy]	A2_STAR_STATION_01: feste abgeleitete Bedingung.	1	0	0	1
A2	f68r1	f68r1.10	A2_STAR_STATION_02	otcheody	[EXEMPLAR:otcheody]	Sternplatz A2_STAR_STATION_02: naechster Platz oder folgende Bedingung; lokaler Namensrest cheody.	1	0	0	1
A2	f68r1	f68r1.11	A2_STAR_STATION_03	okoaly	[EXEMPLAR:okoaly]	Sternplatz A2_STAR_STATION_03: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest o/y.	1	0	0	1
A2	f68r1	f68r1.12	A2_STAR_STATION_04	chocfhy	[EXEMPLAR:chocfhy]	Sternplatz A2_STAR_STATION_04: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/cfhy.	1	0	0	1
A2	f68r1	f68r1.13	A2_STAR_STATION_05	octhey	[EXEMPLAR:octhey]	A2_STAR_STATION_05: ausgewählte Grundbedingung.	1	0	0	1
A2	f68r1	f68r1.14	A2_STAR_STATION_06	otshey	[EXEMPLAR:otshey]	Sternplatz A2_STAR_STATION_06: naechster Platz oder folgende Bedingung + abgelesener oder freigegebener Wert.	1	0	0	1
A2	f68r1	f68r1.15	A2_STAR_STATION_07	otydy	[EXEMPLAR:otydy]	Sternplatz A2_STAR_STATION_07: Teilsektor oder Untereintrag; lokaler Namensrest o/dy.	1	0	0	1
A2	f68r1	f68r1.16	A2_STAR_STATION_08	okear	[EXEMPLAR:okear]	Sternplatz A2_STAR_STATION_08: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest e.	1	0	0	1
A2	f68r1	f68r1.17	A2_STAR_STATION_09	cphocthy	[EXEMPLAR:cphocthy]	Sternplatz A2_STAR_STATION_09: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest cp/cthy.	1	0	0	1
A2	f68r1	f68r1.18	A2_STAR_STATION_10	ytchody	[EXEMPLAR:ytchody]	Sternplatz A2_STAR_STATION_10: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest ytc/dy.	1	0	0	1
A2	f68r1	f68r1.19	A2_STAR_STATION_11	otys	[EXEMPLAR:otys]	Sternplatz A2_STAR_STATION_11: Teilsektor oder Untereintrag; lokaler Namensrest o/s.	1	0	0	1
A2	f68r1	f68r1.20	A2_STAR_STATION_12	olor	[KERN:derselbe Ansatz/olor]	Sternplatz A2_STAR_STATION_12: fortgesetzter Bedingungs- oder Tabellensatz.	1	1	0	0
A2	f68r1	f68r1.21	A2_STAR_STATION_13	ockhy	[EXEMPLAR:ockhy]	Sternplatz A2_STAR_STATION_13: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest o/y.	1	0	0	1
A2	f68r1	f68r1.22	A2_STAR_STATION_14	ofcheor	[EXEMPLAR:ofcheor]	Sternplatz A2_STAR_STATION_14: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest ofche.	1	0	0	1
A2	f68r1	f68r1.23	A2_STAR_STATION_15	otchdy	[ASTRO-HOMOGRAPH:otchdy]	Sternplatz A2_STAR_STATION_15: den folgenden Platz uebertragen und den Eintrag schliessen.	1	0	1	0
A2	f68r1	f68r1.24	A2_STAR_STATION_16	otykchs	[EXEMPLAR:otykchs]	Sternplatz A2_STAR_STATION_16: Teilsektor oder Untereintrag + Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest o/s.	1	0	0	1
A2	f68r1	f68r1.25	A2_STAR_STATION_17	otol	[ASTRO-HOMOGRAPH:otol]	Sternplatz A2_STAR_STATION_17: danach im selben Ring oder Band fortsetzen.	1	0	1	0
A2	f68r1	f68r1.26	A2_STAR_STATION_18	otor	[EXEMPLAR:otor]	Sternplatz A2_STAR_STATION_18: naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz.	1	0	0	1
A2	f68r1	f68r1.27	A2_STAR_STATION_19	oiinar	[EXEMPLAR:oiinar]	Sternplatz A2_STAR_STATION_19: Grad- oder Bedingungsstufe + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest o.	1	0	0	1
A2	f68r1	f68r1.28	A2_STAR_STATION_20	okoldy	[EXEMPLAR:okoldy]	Sternplatz A2_STAR_STATION_20: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest dy.	1	0	0	1
A2	f68r1	f68r1.29	A2_STAR_STATION_21	ykchdy	[EXEMPLAR:ykchdy]	Sternplatz A2_STAR_STATION_21: Wert oder Platzbezug uebertragen; lokaler Namensrest yk/y.	1	0	0	1
A2	f68r1	f68r1.30	A2_STAR_STATION_22	oeeody	[EXEMPLAR:oeeody]	Sternplatz A2_STAR_STATION_22: lange oder volle Diagrammstufe; lokaler Namensrest o/ody.	1	0	0	1
A2	f68r1	f68r1.31	A2_STAR_STATION_23	ocphy	[EXEMPLAR:ocphy]	A2_STAR_STATION_23: Grundauswahl.	1	0	0	1
A2	f68r1	f68r1.32	A2_STAR_STATION_24	okeeodal	[EXEMPLAR:okeeodal]	Sternplatz A2_STAR_STATION_24: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest od.	1	0	0	1
A2	f68r1	f68r1.33	A2_STAR_STATION_25	okshor	[EXEMPLAR:okshor]	Sternplatz A2_STAR_STATION_25: Diagrammposten setzen oder aktivieren + Position oder Bedingung halten + Bedingungs-, Tabellen- oder Wahlansatz.	1	0	0	1
A2	f68r1	f68r1.34	A2_STAR_STATION_26	osdaiin	[EXEMPLAR:osdaiin]	Sternplatz A2_STAR_STATION_26: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest osd.	1	0	0	1
A2	f68r1	f68r1.35	A2_STAR_STATION_27	otochedy	[EXEMPLAR:otochedy]	Sternplatz A2_STAR_STATION_27: naechster Platz oder folgende Bedingung + Wert oder Platzbezug uebertragen; lokaler Namensrest o/y.	1	0	0	1
A2	f68r1	f68r1.36	A2_STAR_STATION_28	dolchedy	[EXEMPLAR:dolchedy]	Sternplatz A2_STAR_STATION_28: im selben Ring, Band oder Satz fortsetzen + Wert oder Platzbezug uebertragen; lokaler Namensrest d/y.	1	0	0	1
A2	f68r1	f68r1.37	A2_CENTRAL_LEGEND_UNRESOLVED	oky okchdy okardy qear oygy	[KERN:einsetzen/oky] [EXEMPLAR:okchdy] [EXEMPLAR:okardy] [EXEMPLAR:qear] [EXEMPLAR:oygy]	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: diesen Diagrammposten setzen. || Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Wert oder Platzbezug uebertragen; lokaler Namensrest y. || Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest dy. || Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest qe. || A2_CENTRAL_LEGEND_UNRESOLVED: aktueller Grundgrad.	5	1	0	4
A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	dair cheyky otaza sar ar chykar okoirsh ar chetody okeeos o tey otokeeey okeeody okeey doiir teeo y chey ot y okedy chsdy okeod y dy choaiin okar okar chol chees yto odair oty oteeo dar o eykeody dchor char	[EXEMPLAR:dair] [EXEMPLAR:cheyky] [EXEMPLAR:otaza] [KERN:davon/sar] [EXEMPLAR:ar] [EXEMPLAR:chykar] [EXEMPLAR:okoirsh] [EXEMPLAR:ar] [EXEMPLAR:chetody] [EXEMPLAR:okeeos] [EXEMPLAR:o] [EXEMPLAR:tey] [EXEMPLAR:otokeeey] [EXEMPLAR:okeeody] [ASTRO-HOMOGRAPH:okeey] [EXEMPLAR:doiir] [EXEMPLAR:teeo] [KERN:dies/y] [KERN:dies/chey] [EXEMPLAR:ot] [KERN:dies/y] [EXEMPLAR:okedy] [EXEMPLAR:chsdy] [EXEMPLAR:okeod] [KERN:dies/y] [KERN:dies/dy] [EXEMPLAR:choaiin] [EXEMPLAR:okar] [EXEMPLAR:okar] [KERN:weiter/chol] [EXEMPLAR:chees] [EXEMPLAR:yto] [EXEMPLAR:odair] [EXEMPLAR:oty] [EXEMPLAR:oteeo] [KERN:davon/dar] [EXEMPLAR:o] [EXEMPLAR:eykeody] [EXEMPLAR:dchor] [KERN:davon/char]	Radstelle A3_LEFT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest d. || A3_LEFT_WHEEL_RING_TEXT: Ablesung dieses Hauses. || Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung; lokaler Namensrest aza. || Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz. || Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert. || Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest chyk. || Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Position oder Bedingung halten; lokaler Namensrest oir. || Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert. || A3_LEFT_WHEEL_RING_TEXT: abgeleiteter Platzwert. || Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest os. || A3_LEFT_WHEEL_RING_TEXT: Grundwert. || A3_LEFT_WHEEL_RING_TEXT: aktueller Phasenwert. || Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest y. || Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest ody. || Radstelle A3_LEFT_WHEEL_RING_TEXT: in langer Stufe setzen. || A3_LEFT_WHEEL_RING_TEXT: fester Grundindex. || Radstelle A3_LEFT_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest t/o. || Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten. || Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten. || Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung. || Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten. || Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest edy. || A3_LEFT_WHEEL_RING_TEXT: sekundärer Zustand fest. || Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest eod. || Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten. || Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten. || Radstelle A3_LEFT_WHEEL_RING_TEXT: Himmelsobjekt oder Eingangsbedingung + Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest c. || Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert. || Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert. || Radstelle A3_LEFT_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen. || Radstelle A3_LEFT_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest ch/s. || A3_LEFT_WHEEL_RING_TEXT: aktueller Platz. || Radstelle A3_LEFT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest od. || Radstelle A3_LEFT_WHEEL_RING_TEXT: Teilsektor oder Untereintrag; lokaler Namensrest o. || Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe; lokaler Namensrest o. || Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz. || A3_LEFT_WHEEL_RING_TEXT: Grundwert. || A3_LEFT_WHEEL_RING_TEXT: ausgewählter Klassenplatz. || Radstelle A3_LEFT_WHEEL_RING_TEXT: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest dch. || Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz.	40	9	1	30
