unified_serial	page	unit_or_locus	source_group_identity	visible_identity	owner	construction	current_short_reading	content_mode	selected_record_reading_de
171	f82r	B2-S003	E171	qokeedy	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	C03	Führe aus und beachte Dauer oder Endpunkt: länger ansetzen; Schluss.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
172	f82r	B2-S004	E172	qokal	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	C04	Führe es an der bezeichneten Stelle aus: dort ansetzen.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
173	f82r	B2-S004	E173	lcheckhy	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	C01	Setze die gelernte Fachkarte: Ausgangsdurchlass.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
174	f82r	B2-S004	E174	lched	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	C01	Setze die gelernte Fachkarte: abführen.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
175	f82r	B2-S004	E175	qokeey	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	C03	Führe aus und beachte Dauer oder Endpunkt: länger ansetzen.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
176	f82r	B2-S004	E176	lcheckhedy	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	C01	Setze die gelernte Fachkarte: abseihen; Schluss.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
177	f82r	B2-S005	E177	qokaly	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	C04	Führe es an der bezeichneten Stelle aus: dies dort ansetzen.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
178	f82r	B2-S005	E178	solkaiin	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	C06	Führe es in der angegebenen Portion oder Stufe aus: bis Sollmass sammeln.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
179	f82r	B2-S005	E179	chckhy	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	C07	Führe es mit diesem laufenden Posten aus: durchleiten.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
180	f82r	B2-S005	E180	qokaiin	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	C06	Führe es in der angegebenen Portion oder Stufe aus: auf Sollmaß einstellen.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
181	f82r	B2-S005	E181	qokaiin	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	C06	Führe es in der angegebenen Portion oder Stufe aus: auf Sollmaß einstellen.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
182	f82r	B2-S005	E182	octheol	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	C02	Danach oder in demselben Gang: bereitgestellten Gang fortsetzen.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
183	f82r	B2-S005	E183	chkeey	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	C03	Führe aus und beachte Dauer oder Endpunkt: diesen Posten länger warm halten.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
184	f82r	B2-S005	E184	ldy	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	C01	Setze die gelernte Fachkarte: abziehen; Ende.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
185	f82r	B2-S006	E185	oteey	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	C02	Danach oder in demselben Gang: langer Folgeposten.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
186	f82r	B2-S006	E186	qokal	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	C04	Führe es an der bezeichneten Stelle aus: dort ansetzen.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
187	f82r	B2-S006	E187	sheckhy	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	C03	Führe aus und beachte Dauer oder Endpunkt: kurz durchleiten.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
188	f82r	B2-S006	E188	qoky	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	C07	Führe es mit diesem laufenden Posten aus: aktuellen Posten ansetzen.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
189	f82r	B2-S007	E189	dshedy	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	C03	Führe aus und beachte Dauer oder Endpunkt: kurz absetzen; Schluss.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
190	f82r	B2-S008	E190	sotaiin	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	C02	Danach oder in demselben Gang: Folgemaß.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
191	f82r	B2-S008	E191	qokar	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	C05	Führe es aus dem Vorrat oder am Ansatz aus: daraus ansetzen.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
192	f82r	B2-S008	E192	shedy	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	C03	Führe aus und beachte Dauer oder Endpunkt: kurz absetzen lassen; Schluss.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
193	f82r	B2-S009	E193	solshedy	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	C02	Danach oder in demselben Gang: weiter absetzen; Schluss.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
194	f82r	B2-S010	E194	qokeey	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	C03	Führe aus und beachte Dauer oder Endpunkt: länger ansetzen.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
195	f82r	B2-S010	E195	qoky	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	C07	Führe es mit diesem laufenden Posten aus: aktuellen Posten ansetzen.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
196	f82r	B2-S010	E196	ls	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	C01	Setze die gelernte Fachkarte: Durchlassöffnung.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
197	f82r	B2-S010	E197	cheey	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	C01	Setze die gelernte Fachkarte: klarer Auszug.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
198	f82r	B2-S011	E198	okain	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	C06	Führe es in der angegebenen Portion oder Stufe aus: eine Portion zugeben.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
199	f82r	B2-S011	E199	char	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	C09	Nenne Quelle, Lauf, Auszug oder Ansatz: aus dem Ansatz.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
200	f82r	B2-S011	E200	okain	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	C06	Führe es in der angegebenen Portion oder Stufe aus: eine Portion zugeben.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
201	f82r	B2-S011	E201	qokeedy	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	C03	Führe aus und beachte Dauer oder Endpunkt: länger ansetzen; Schluss.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
202	f82r	B2-S012	E202	lchy	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION|B2_LOWER_GREEN_MULTI_FIGURE_POOL	C01	Setze die gelernte Fachkarte: abziehen.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
203	f82r	B2-S012	E203	cheey	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION|B2_LOWER_GREEN_MULTI_FIGURE_POOL	C01	Setze die gelernte Fachkarte: klarer Auszug.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
204	f82r	B2-S012	E204	qcthey	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION|B2_LOWER_GREEN_MULTI_FIGURE_POOL	C03	Führe aus und beachte Dauer oder Endpunkt: kurz bereithalten.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
205	f82r	B2-S012	E205	qokeey	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION|B2_LOWER_GREEN_MULTI_FIGURE_POOL	C03	Führe aus und beachte Dauer oder Endpunkt: länger ansetzen.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
206	f82r	B2-S012	E206	lcheey	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION|B2_LOWER_GREEN_MULTI_FIGURE_POOL	C01	Setze die gelernte Fachkarte: Klarlauf abfuehren.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
207	f82r	B2-S012	E207	daiin	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION|B2_LOWER_GREEN_MULTI_FIGURE_POOL	C10	Setze Maß, Portion oder Stufe: Sollmaß.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
208	f82r	B2-S012	E208	chey	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION|B2_LOWER_GREEN_MULTI_FIGURE_POOL	C12	Nimm diesen Posten wieder auf: dieser Posten.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
209	f82r	B2-S012	E209	qokeeedy	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION|B2_LOWER_GREEN_MULTI_FIGURE_POOL	C03	Führe aus und beachte Dauer oder Endpunkt: vollständig ansetzen; Schluss.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
210	f82r	B2-S013	E210	lchedy	B2_LOWER_GREEN_MULTI_FIGURE_POOL	C01	Setze die gelernte Fachkarte: abführen; Schluss.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
211	f82r	B2-S014	E211	lar	B2_LOWER_GREEN_MULTI_FIGURE_POOL	C01	Setze die gelernte Fachkarte: von dort abfuehren.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
212	f82r	B2-S015	E212	tshey	B2_LOWER_POOL_EDGE_STATIONS	C01	Setze die gelernte Fachkarte: Klarlauf zugeben.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
213	f82r	B2-S015	E213	qokeedy	B2_LOWER_POOL_EDGE_STATIONS	C03	Führe aus und beachte Dauer oder Endpunkt: länger ansetzen; Schluss.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
214	f82r	B2-S016	E214	cheal	B2_LOWER_POOL_EDGE_STATIONS	C11	Setze die bezeichnete Zielstelle: dorthin.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
215	f82r	B2-S016	E215	lchedar	B2_LOWER_POOL_EDGE_STATIONS	C01	Setze die gelernte Fachkarte: von dort abführen.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
216	f82r	B2-S016	E216	ches	B2_LOWER_POOL_EDGE_STATIONS	C08	Führe die Handlung aus; schließe nur bei Endkarte: teilen.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
217	f82r	B2-S016	E217	aiin	B2_LOWER_POOL_EDGE_STATIONS	C10	Setze Maß, Portion oder Stufe: Sollmaß.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
218	f82r	B2-S016	E218	oteey	B2_LOWER_POOL_EDGE_STATIONS	C02	Danach oder in demselben Gang: langer Folgeposten.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
219	f82r	B2-S016	E219	qokaiin	B2_LOWER_POOL_EDGE_STATIONS	C06	Führe es in der angegebenen Portion oder Stufe aus: auf Sollmaß einstellen.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
220	f82r	B2-S016	E220	okey	B2_LOWER_POOL_EDGE_STATIONS	C03	Führe aus und beachte Dauer oder Endpunkt: kurz ansetzen.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
221	f82r	B2-S016	E221	pchedy	B2_LOWER_POOL_EDGE_STATIONS	C01	Setze die gelernte Fachkarte: einführen; Schluss.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
222	f82r	B2-S017	E222	rsheal	B2_LOWER_POOL_EDGE_STATIONS	C03	Führe aus und beachte Dauer oder Endpunkt: kurz am Ziel ruhen.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
223	f82r	B2-S017	E223	daldy	B2_LOWER_POOL_EDGE_STATIONS	C11	Setze die bezeichnete Zielstelle: Nebenoeffnung; Schluss.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
224	f82r	B2-S018	E224	qokeedy	B2_LOWER_POOL_EDGE_STATIONS	C03	Führe aus und beachte Dauer oder Endpunkt: länger ansetzen; Schluss.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
225	f82r	B2-S019	E225	rshedy	B2_LOWER_POOL_EDGE_STATIONS	C08	Führe die Handlung aus; schließe nur bei Endkarte: Waschgang abschließen.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
226	f82r	B2-S020	E226	qoteedy	B2_LOWER_POOL_EDGE_STATIONS	C02	Danach oder in demselben Gang: lange Folge; Schluss.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
227	f82r	B2-S021	E227	qokeedy	B2_LOWER_POOL_EDGE_STATIONS	C03	Führe aus und beachte Dauer oder Endpunkt: länger ansetzen; Schluss.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
228	f82r	B2-S022	E228	lochedy	B2_LOWER_POOL_EDGE_STATIONS	C01	Setze die gelernte Fachkarte: Rest abfuehren; Schluss.	FIGURE_OWNED_BATH	Die fünf sichtbaren Beckenstationen einzeln neu einrichten. Badwasser am Einlass in den örtlichen Wasserlauf geben, Kräuterzusatz und Badwärme einstellen, die Badenden für die Badezeit im Teilbad halten und jede Station getrennt zum Ablauf oder Seihgang führen.
229	f83r	B3-S001	E229	olkeedy	B3_UPPER_MARGIN_OPEN_FAN_STATION	C03	Führe aus und beachte Dauer oder Endpunkt: länger sammeln; Schluss.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
230	f83r	B3-S002	E230	qotal	B3_UPPER_MARGIN_OPEN_FAN_STATION	C02	Danach oder in demselben Gang: danach dorthin.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
231	f83r	B3-S002	E231	chkeedy	B3_UPPER_MARGIN_OPEN_FAN_STATION	C03	Führe aus und beachte Dauer oder Endpunkt: länger wärmen; Schluss.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
232	f83r	B3-S003	E232	chey	B3_UPPER_MARGIN_OPEN_FAN_STATION	C12	Nimm diesen Posten wieder auf: dieser Posten.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
