model	edition	paragraph	at	word	gloss
A	ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.24|G001	ychocthy	vermische
A	ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.24|G002	chotey	⟦chotey⟧
A	ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.24|G003	teey	⟦teey⟧
A	ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.24|G004	s	und
A	ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.25|G001	ysaiin	⟦ysaiin⟧
A	ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.25|G002	chotar	⟦chotar⟧
A	ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.25|G003	shody	benetztes Material
A	ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.26|G001	ocheodaiin	⟦ocheodaiin⟧
A	ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.26|G002	tchos	⟦tchos⟧
A	ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.26|G003	sor	⟦sor⟧
A	ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.27|G001	qokor	⟦qokor⟧
A	ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.27|G002	cheo	⟦cheo⟧
A	ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.27|G003	los	⟦los⟧
A	ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.27|G004	ckheody	⟦ckheody⟧
A	ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.28|G001	ychor	⟦ychor⟧
A	ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.28|G002	odol	⟦odol⟧
A	ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.28|G003	chodaiin	⟦chodaiin⟧
A	ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.28|G004	s	und
A	ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.29|G001	dain	Masse B·Uₚ
A	ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.29|G002	{ck}cho	⟦{ck}cho⟧
A	ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.29|G003	ctho	⟦ctho⟧
A	ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.29|G004	ctho[s:e]g	⟦ctho[s:e]g⟧
A	ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.30|G001	shodaiin	Dosis Q des feuchten Materials
A	ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.30|G002	qokcho	⟦qokcho⟧
A	ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.30|G003	cthol	⟦cthol⟧
A	ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.31|G001	ol	auch
A	ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.31|G002	chol	getrocknet
A	ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.31|G003	cthol	⟦cthol⟧
A	ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.31|G004	olchod	⟦olchod⟧
A	ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.32|G001	dol	⟦dol⟧
A	ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.32|G002	chokal	⟦chokal⟧
A	ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.32|G003	schos	⟦schos⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.1|G001	kodshol	⟦kodshol⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.1|G002	otolsheeos	⟦otolsheeos⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.1|G003	octhodaly	⟦octhodaly⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.1|G004	opalefom	⟦opalefom⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.1|G005	oepchksheey	⟦oepchksheey⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.1|G006	qotodain	⟦qotodain⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.1|G007	s	und
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.1|G008	oar	⟦oar⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.2|G001	ycham	⟦ycham⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.2|G002	s	und
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.2|G003	chol	getrocknet
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.2|G004	chotom	⟦chotom⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.2|G005	cthodar	⟦cthodar⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.2|G006	sheo	⟦sheo⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.2|G007	s	und
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.2|G008	oteodal	⟦oteodal⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.2|G009	s	und
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.2|G010	ofchoshy	⟦ofchoshy⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.2|G011	cthoshol	⟦cthoshol⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.3|G001	dsho	⟦dsho⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.3|G002	dal	⟦dal⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.3|G003	dalody	⟦dalody⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.3|G004	ytchchy	⟦ytchchy⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.3|G005	dam	⟦dam⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.3|G006	chody	⟦chody⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.3|G007	dal	⟦dal⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.3|G008	ol	auch
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.3|G009	schodchy	⟦schodchy⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.3|G010	qotchd	⟦qotchd⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.4|G001	sol	⟦sol⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.4|G002	shotol	⟦shotol⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.4|G003	qokchodal	⟦qokchodal⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.4|G004	shody	benetztes Material
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.4|G005	chotols	⟦chotols⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.4|G006	otol	⟦otol⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.4|G007	ykchdg	⟦ykchdg⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.5|G001	ol	auch
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.5|G002	chody	⟦chody⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.5|G003	cfhol	⟦cfhol⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.5|G004	dol	⟦dol⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.5|G005	qokol	⟦qokol⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.5|G006	otodar	⟦otodar⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.5|G007	chodain	⟦chodain⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.6|G001	tor	⟦tor⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.6|G002	otor	⟦otor⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.6|G003	s	und
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.6|G004	cho	⟦cho⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.6|G005	s	und
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.6|G006	chol	getrocknet
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.6|G007	sheoees	⟦sheoees⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.7|G001	shor	Früchte
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.7|G002	shol	feucht
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.7|G003	ody	⟦ody⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.7|G004	cheodaiin	⟦cheodaiin⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.7|G005	s	und
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.8|G001	lor	⟦lor⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.8|G002	sheeody	⟦sheeody⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.8|G003	chodaiin	⟦chodaiin⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.8|G004	sodar	⟦sodar⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.9|G001	shodam	⟦shodam⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.9|G002	okcheody	⟦okcheody⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.9|G003	ctho	⟦ctho⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.9|G004	ckhol	⟦ckhol⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.10|G001	ychor	⟦ychor⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.10|G002	chey	⟦chey⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.10|G003	keol	⟦keol⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.10|G004	cheol	⟦cheol⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.10|G005	ckhody	⟦ckhody⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.11|G001	okeol	⟦okeol⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.11|G002	oteol	⟦oteol⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.11|G003	sodal	⟦sodal⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.11|G004	sheo	⟦sheo⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.11|G005	al	⟦al⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.11|G006	sal	⟦sal⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.12|G001	qokor	⟦qokor⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.12|G002	shey	feucht
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.12|G003	okcheor	⟦okcheor⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.12|G004	sheedom	⟦sheedom⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.13|G001	shodaiin	Dosis Q des feuchten Materials
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.13|G002	qotchy	zugeben
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.13|G003	kchol	⟦kchol⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.13|G004	s	und
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.14|G001	ychey	⟦ychey⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.14|G002	ckhos	⟦ckhos⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.14|G003	okcheod	⟦okcheod⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.14|G004	chs	⟦chs⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.15|G001	ochol	⟦ochol⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.15|G002	shodal	⟦shodal⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.15|G003	dol	⟦dol⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.15|G004	cheodam	⟦cheodam⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.16|G001	choshy	⟦choshy⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.16|G002	qokor	⟦qokor⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.16|G003	chckhs	⟦chckhs⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.17|G001	tcheo	⟦tcheo⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.17|G002	l	⟦l⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.17|G003	cho	⟦cho⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.17|G004	lch	⟦lch⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.17|G005	cthody	⟦cthody⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.18|G001	olkees	⟦olkees⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.18|G002	shodaiin	Dosis Q des feuchten Materials
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.18|G003	shody	benetztes Material
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.19|G001	tchor	⟦tchor⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.19|G002	shol	feucht
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.19|G003	s	und
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.19|G004	sheoky	⟦sheoky⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.20|G001	ychockhy	⟦ychockhy⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.20|G002	cthol	⟦cthol⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.20|G003	osos	⟦osos⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.21|G001	dol	⟦dol⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.21|G002	shol	feucht
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.21|G003	daiin	Masse C·Uₚ
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.21|G004	shcthy	⟦shcthy⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.22|G001	kchor	⟦kchor⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.22|G002	cthy	Kraut
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.22|G003	chokal	⟦chokal⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.22|G004	daiin	Masse C·Uₚ
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.23|G001	oain	⟦oain⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.23|G002	okor	⟦okor⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.23|G003	shody	benetztes Material
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.23|G004	teols	⟦teols⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.24|G001	ychocthy	vermische
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.24|G002	chotey	⟦chotey⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.24|G003	teeys	⟦teeys⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.25|G001	ysaiin	⟦ysaiin⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.25|G002	chotar	⟦chotar⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.25|G003	shody	benetztes Material
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.26|G001	ocheodaiin	⟦ocheodaiin⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.26|G002	tchos	⟦tchos⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.26|G003	sor	⟦sor⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.27|G001	qokor	⟦qokor⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.27|G002	cheo	⟦cheo⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.27|G003	los	⟦los⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.27|G004	ckheody	⟦ckheody⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.28|G001	ychor	⟦ychor⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.28|G002	odol	⟦odol⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.28|G003	cho	⟦cho⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.28|G004	daiin	Masse C·Uₚ
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.28|G005	s	und
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.29|G001	dain	Masse B·Uₚ
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.29|G002	ckcho	⟦ckcho⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.29|G003	ctho	⟦ctho⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.29|G004	cthosm	⟦cthosm⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.30|G001	shodaiin	Dosis Q des feuchten Materials
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.30|G002	qokcho	⟦qokcho⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.30|G003	cthol	⟦cthol⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.31|G001	ol	auch
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.31|G002	chol	getrocknet
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.31|G003	cthol	⟦cthol⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.31|G004	olchod	⟦olchod⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.32|G001	dol	⟦dol⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.32|G002	chokal	⟦chokal⟧
A	IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.32|G003	schos	⟦schos⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.1|G001	tshor	Material [tshor]
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.1|G002	shey	feucht
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.1|G003	qodckhy	⟦qodckhy⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.1|G004	e{ph}o	⟦e{ph}o⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.1|G005	oltshey	⟦oltshey⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.1|G006	daiin	Masse C·Uₚ
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.1|G007	qopchy	⟦qopchy⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.2|G001	okeey	⟦okeey⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.2|G002	daiin	Masse C·Uₚ
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.2|G003	sheekol	⟦sheekol⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.2|G004	shom	⟦shom⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.2|G005	shol	feucht
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.2|G006	cthy	Kraut
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.2|G007	dchom	⟦dchom⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.2|G008	do	⟦do⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.3|G001	ydaiin	⟦ydaiin⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.3|G002	cph[o:a]m	⟦cph[o:a]m⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.3|G003	chol	getrocknet
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.3|G004	dockhy	⟦dockhy⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.3|G005	cthol	⟦cthol⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.3|G006	dam	⟦dam⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.3|G007	oty	⟦oty⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.4|G001	qokol	⟦qokol⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.4|G002	daiiin	⟦daiiin⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.4|G003	qockhor	⟦qockhor⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.4|G004	okchor	⟦okchor⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.4|G005	daiio	⟦daiio⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.4|G006	dain	Masse B·Uₚ
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.4|G007	d	⟦d⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.5|G001	ysheey	⟦ysheey⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.5|G002	ckhol	⟦ckhol⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.5|G003	chckhey	⟦chckhey⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.5|G004	daiin	Masse C·Uₚ
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.5|G005	ctheody	⟦ctheody⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.5|G006	ydy	⟦ydy⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.6|G001	ochoiky	⟦ochoiky⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.6|G002	dshey	⟦dshey⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.6|G003	chol	getrocknet
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.6|G004	ykcheody	⟦ykcheody⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.6|G005	choldam	⟦choldam⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.7|G001	todaiin	⟦todaiin⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.7|G002	shodaiin	Dosis Q des feuchten Materials
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.7|G003	qote[a:o]	⟦qote[a:o]⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.7|G004	dchy	⟦dchy⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.7|G005	qotod	⟦qotod⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.7|G006	odaiin	zusätzliche Dosis Q
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.8|G001	sheey	benetze
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.8|G002	kshody	⟦kshody⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.8|G003	tsheody	⟦tsheody⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.8|G004	sheody	⟦sheody⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.8|G005	sheetchy	⟦sheetchy⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.8|G006	opod	⟦opod⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.9|G001	octheody	⟦octheody⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.9|G002	shody	benetztes Material
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.9|G003	qodal	abgemessene Materialportion
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.9|G004	cthody	⟦cthody⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.9|G005	sheos	⟦sheos⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.9|G006	shodaiin	Dosis Q des feuchten Materials
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.10|G001	ychocthy	Krautpräparat
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.10|G002	qodal	abgemessene Materialportion
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.10|G003	shodaiin	Dosis Q des feuchten Materials
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.11|G001	otsho	⟦otsho⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.11|G002	or	Anteil
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.11|G003	chear	⟦chear⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.11|G004	sheod	⟦sheod⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.11|G005	chkodal	⟦chkodal⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.12|G001	ycheey	⟦ycheey⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.12|G002	kchy	⟦kchy⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.12|G003	oky	warm
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.12|G004	kody	⟦kody⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.12|G005	ydam	⟦ydam⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.13|G001	yckhodaiin	⟦yckhodaiin⟧
M	ZL3b	f53v|f53v.1-f53v.13	ZL3b|f53v.13|G002	otoldy	⟦otoldy⟧
M	IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.1|G001	tshor	Material [tshor]
M	IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.1|G002	shey	feucht
M	IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.1|G003	qodckhy	⟦qodckhy⟧
M	IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.1|G004	cpho	⟦cpho⟧
M	IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.1|G005	oltshey	⟦oltshey⟧
M	IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.1|G006	daiin	Masse C·Uₚ
M	IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.1|G007	qopchy	⟦qopchy⟧
M	IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.2|G001	okeey	⟦okeey⟧
M	IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.2|G002	daiin	Masse C·Uₚ
M	IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.2|G003	sheekol	⟦sheekol⟧
M	IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.2|G004	shom	⟦shom⟧
M	IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.2|G005	shol	feucht
M	IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.2|G006	cthy	Kraut
M	IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.2|G007	dcham	⟦dcham⟧
M	IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.2|G008	do	⟦do⟧
